Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,OuterLoop_1,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_2_1,InnerLoop_2_2,InnerLoop_2_3,InnerLoop_3_1,Area,Weight,is_pareto
workload_1513.cpp,xczu7ev-ffvc1156-2-e,5.0,362.23893,360,1,3,7,16,block_2_2,cyclic_8_1,cyclic_4_1,block_16_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_4,unroll_2,unroll_4,unroll_4,6.75,0.7335405873895219,False
workload_1514.cpp,xczu7ev-ffvc1156-2-e,5.0,633.83809,215,5,3,3,9,complete_2,complete_2,cyclic_2_1,block_32_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,pipeline_1,unroll_4,unroll_2,unroll_4,unroll_2,5.0,0.5925296328226125,False
workload_1515.cpp,xczu7ev-ffvc1156-2-e,5.0,634.74205,360,1,3,5,14,cyclic_4_1,block_2_2,cyclic_4_1,block_4_1,complete_2,cyclic_2_1,unroll_2,unroll_32,unroll_2,unroll_8,unroll_32,unroll_2,unroll_4,unroll_2,5.75,0.577539104309473,False
workload_1516.cpp,xczu7ev-ffvc1156-2-e,5.0,633.74053,251,1,3,5,13,cyclic_4_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_4,unroll_16,unroll_4,unroll_2,5.5,0.5829851178107496,False
workload_1517.cpp,xczu7ev-ffvc1156-2-e,5.0,68.66365,397,1,1,15,34,cyclic_4_1,cyclic_32_1,cyclic_4_1,cyclic_2_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_16,pipeline_1,unroll_4,pipeline_1,12.75,0.8102234848861888,False
workload_1518.cpp,xczu7ev-ffvc1156-2-e,5.0,633.84145,219,2,3,3,9,complete_2,complete_2,cyclic_4_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_2,unroll_4,unroll_2,unroll_4,unroll_2,4.25,0.6065757600498336,False
workload_1519.cpp,xczu7ev-ffvc1156-2-e,5.0,68.57853,397,4,1,19,30,cyclic_4_1,cyclic_2_2,cyclic_2_1,block_32_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_16,unroll_4,unroll_4,unroll_16,unroll_16,unroll_4,pipeline_1,13.5,0.7930481918241162,False
workload_1520.cpp,xczu7ev-ffvc1156-2-e,5.0,633.69237,461,4,3,5,14,block_2_2,block_2_2,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_16,unroll_4,pipeline,unroll_16,pipeline_1,unroll_4,unroll_2,6.5,0.5632821471202083,False
workload_1521.cpp,xczu7ev-ffvc1156-2-e,5.0,68.60817,206,3,1,10,17,block_2_2,block_2_2,block_32_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,pipeline,unroll_4,pipeline,unroll_4,pipeline_1,7.75,0.930561509913493,False
workload_1522.cpp,xczu7ev-ffvc1156-2-e,5.0,68.56061,525,2,1,11,23,cyclic_8_1,complete_2,block_32_1,cyclic_2_1,complete_2,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_4,unroll_64,unroll_64,unroll_4,pipeline_1,9.25,0.8935184438760571,False
workload_1523.cpp,xczu7ev-ffvc1156-2-e,5.0,68.64429,454,1,1,11,23,cyclic_4_1,block_2_2,cyclic_8_1,block_16_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_2,unroll_4,unroll_64,pipeline_1,unroll_4,pipeline_1,9.0,0.899578291306895,False
workload_1524.cpp,xczu7ev-ffvc1156-2-e,5.0,633.69605,1685,2,3,6,21,block_16_1,cyclic_2_2,cyclic_4_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,pipeline,unroll_4,unroll_8,unroll_64,pipeline_1,unroll_4,unroll_2,8.0,0.5325210757353802,False
workload_1525.cpp,xczu7ev-ffvc1156-2-e,5.0,633.68345,592,1,3,5,16,cyclic_8_1,block_2_2,cyclic_4_1,cyclic_4_1,cyclic_4_1,block_2_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_64,pipeline_1,unroll_4,unroll_2,6.25,0.5682828322910878,False
workload_1526.cpp,xczu7ev-ffvc1156-2-e,5.0,65.89153,555,3,1,36,47,block_16_1,cyclic_2_2,block_32_1,block_32_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,pipeline_1,unroll_4,unroll_16,unroll_16,pipeline_1,21.75,1.0,True
workload_1527.cpp,xczu7ev-ffvc1156-2-e,5.0,68.86457,212,2,1,10,17,block_2_2,cyclic_4_1,cyclic_4_1,block_16_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_4,unroll_4,unroll_4,pipeline_1,7.5,0.9366316472710101,False
workload_1528.cpp,xczu7ev-ffvc1156-2-e,5.0,633.67905,275,3,3,5,15,block_2_2,cyclic_4_1,cyclic_2_1,block_4_1,complete_2,cyclic_2_1,unroll_2,unroll_32,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_4,unroll_2,6.5,0.5632896892981285,False
workload_1529.cpp,xczu7ev-ffvc1156-2-e,5.0,65.84897,2325,3,1,72,95,block_2_2,block_2_2,block_32_1,block_32_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_16,unroll_4,unroll_64,unroll_16,pipeline,unroll_16,pipeline_1,42.75,0.12870315001802032,False
workload_1530.cpp,xczu7ev-ffvc1156-2-e,5.0,633.90297,375,2,3,3,11,block_2_2,complete_2,cyclic_4_1,block_32_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_64,unroll_4,unroll_4,unroll_2,unroll_2,4.75,0.597222259102374,False
workload_1531.cpp,xczu7ev-ffvc1156-2-e,5.0,633.68549,585,1,3,5,18,cyclic_8_1,cyclic_4_1,block_32_1,cyclic_4_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_64,pipeline_1,unroll_4,unroll_2,6.75,0.5582506525189479,False
workload_1532.cpp,xczu7ev-ffvc1156-2-e,5.0,68.55965,392,2,1,10,21,block_16_1,block_2_2,cyclic_4_1,block_32_1,complete_2,cyclic_2_1,unroll_2,pipeline,unroll_2,unroll_4,unroll_64,pipeline_1,unroll_4,pipeline_1,8.5,0.911952547905524,False
workload_1533.cpp,xczu7ev-ffvc1156-2-e,5.0,1406.48597,614,1,1,5,15,block_2_2,cyclic_8_1,cyclic_4_1,block_32_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_2,unroll_64,pipeline_1,unroll_4,unroll_2,5.5,0.17857158751600963,False
workload_1534.cpp,xczu7ev-ffvc1156-2-e,5.0,103.02777,560,1,1,11,24,cyclic_4_1,cyclic_8_1,cyclic_8_1,block_16_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_64,pipeline_1,unroll_4,pipeline,9.25,0.8656797227638086,False
workload_1535.cpp,xczu7ev-ffvc1156-2-e,5.0,645.84929,434,2,2,5,14,complete_2,block_2_1,cyclic_4_1,block_32_1,cyclic_2_1,cyclic_2_1,unroll_2,pipeline,unroll_2,unroll_64,unroll_4,unroll_2,unroll_4,unroll_2,5.75,0.5711570626777982,False
workload_1536.cpp,xczu7ev-ffvc1156-2-e,5.0,645.77005,203,2,2,4,11,block_2_2,block_2_1,cyclic_4_1,block_32_1,complete_2,cyclic_2_1,unroll_2,pipeline_1,unroll_2,unroll_32,unroll_4,pipeline,unroll_2,unroll_2,4.75,0.5902599141463518,False
workload_1537.cpp,xczu7ev-ffvc1156-2-e,5.0,633.73545,219,4,3,3,9,complete_2,complete_2,block_2_2,cyclic_2_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_2,unroll_4,pipeline,unroll_4,unroll_2,4.75,0.5973208932416616,False
workload_1538.cpp,xczu7ev-ffvc1156-2-e,5.0,633.67725,557,1,3,5,17,block_16_1,cyclic_4_1,cyclic_4_1,block_4_1,complete_2,cyclic_2_1,unroll_2,unroll_32,unroll_2,unroll_64,pipeline_1,pipeline_1,unroll_4,unroll_2,6.5,0.563290708515967,False
workload_1540.cpp,xczu7ev-ffvc1156-2-e,5.0,68.60713,186,1,1,10,16,cyclic_4_1,block_2_2,cyclic_4_1,block_16_1,cyclic_2_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_4,pipeline,unroll_4,pipeline_1,7.0,0.9492938304433421,False
workload_1541.cpp,xczu7ev-ffvc1156-2-e,5.0,633.74021,224,2,3,4,10,cyclic_4_1,block_2_2,cyclic_4_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_4,unroll_16,unroll_4,unroll_2,4.75,0.5973180904652257,False
workload_1542.cpp,xczu7ev-ffvc1156-2-e,5.0,362.13113,358,2,3,5,12,cyclic_4_1,complete_2,cyclic_4_1,block_32_1,complete_2,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_4,unroll_4,unroll_64,unroll_4,unroll_4,5.5,0.7643245428942703,False
workload_1543.cpp,xczu7ev-ffvc1156-2-e,5.0,645.74213,525,2,2,5,14,cyclic_2_2,block_2_1,cyclic_4_1,block_32_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_64,unroll_4,pipeline,unroll_4,unroll_2,5.75,0.5712184310658908,False
workload_1544.cpp,xczu7ev-ffvc1156-2-e,5.0,1406.58961,549,1,1,7,20,complete_2,cyclic_32_1,cyclic_4_1,block_32_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_4,unroll_2,7.25,0.1740126189693235,False
workload_1545.cpp,xczu7ev-ffvc1156-2-e,5.0,362.13145,339,2,3,5,13,cyclic_8_1,complete_2,cyclic_4_1,cyclic_2_1,cyclic_4_1,block_2_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_4,unroll_4,5.75,0.7584280798443241,False
workload_1546.cpp,xczu7ev-ffvc1156-2-e,5.0,633.69205,249,1,3,5,13,cyclic_4_1,cyclic_4_1,cyclic_4_1,block_32_1,cyclic_4_1,block_2_1,unroll_2,unroll_16,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_4,unroll_2,5.5,0.583013240854873,False
workload_1547.cpp,xczu7ev-ffvc1156-2-e,5.0,362.20109,793,4,3,6,18,complete_2,block_2_2,block_2_2,cyclic_2_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_4,unroll_8,unroll_16,unroll_2,unroll_4,unroll_4,7.75,0.7069775601614915,False
workload_1548.cpp,xczu7ev-ffvc1156-2-e,5.0,1406.48401,721,1,1,5,15,cyclic_4_1,cyclic_8_1,cyclic_4_1,cyclic_2_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_64,pipeline_1,unroll_4,unroll_2,5.5,0.1785724740175002,False
workload_1549.cpp,xczu7ev-ffvc1156-2-e,5.0,102.99113,189,1,1,9,15,cyclic_4_1,block_2_2,cyclic_4_1,block_32_1,complete_2,cyclic_2_1,unroll_2,pipeline,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_4,pipeline,6.5,0.9280026394773312,False
workload_1550.cpp,xczu7ev-ffvc1156-2-e,5.0,633.83761,426,2,3,3,11,block_2_2,complete_2,cyclic_4_1,block_16_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_64,unroll_4,unroll_2,unroll_4,unroll_2,4.75,0.597260741268771,False
workload_1551.cpp,xczu7ev-ffvc1156-2-e,5.0,645.77005,208,2,2,4,11,block_2_2,block_2_1,cyclic_4_1,block_16_1,complete_2,cyclic_2_1,unroll_2,pipeline_1,unroll_2,unroll_32,unroll_4,pipeline,unroll_2,unroll_2,4.75,0.5902599141463518,False
workload_1552.cpp,xczu7ev-ffvc1156-2-e,5.0,68.67249,505,4,1,10,23,block_2_2,cyclic_4_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_64,pipeline_1,unroll_4,pipeline_1,9.5,0.8873399326650774,False
workload_1553.cpp,xczu7ev-ffvc1156-2-e,5.0,1406.47857,359,1,1,6,15,cyclic_2_1,cyclic_8_1,cyclic_4_1,block_4_1,complete_2,cyclic_2_1,unroll_2,unroll_32,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_4,unroll_2,5.75,0.1780985519300302,False
workload_1554.cpp,xczu7ev-ffvc1156-2-e,5.0,362.13145,370,1,3,7,16,block_2_2,cyclic_8_1,cyclic_4_1,block_32_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_4,pipeline,unroll_4,unroll_4,6.75,0.7336113951921138,False
workload_1555.cpp,xczu7ev-ffvc1156-2-e,5.0,757.24509,499,5,2,5,18,complete_2,cyclic_8_1,cyclic_4_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,pipeline_1,unroll_64,unroll_2,unroll_4,unroll_2,7.5,0.47745496923342434,False
workload_1556.cpp,xczu7ev-ffvc1156-2-e,5.0,72.19849,1014,1,84,40,64,block_8_1,cyclic_8_1,block_8_1,block_16_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_2,unroll_4,pipeline_1,unroll_4,pipeline_1,47.25,0.10225034498995464,False
workload_1557.cpp,xczu7ev-ffvc1156-2-e,5.0,68.64561,386,6,1,10,20,complete_2,complete_2,cyclic_4_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,pipeline,unroll_64,pipeline,unroll_4,pipeline_1,9.25,0.8934566139029005,False
workload_1558.cpp,xczu7ev-ffvc1156-2-e,5.0,362.64245,208,6,4,4,11,cyclic_4_1,complete_2,cyclic_4_1,cyclic_2_1,cyclic_4_1,block_2_1,unroll_2,unroll_16,unroll_2,pipeline,unroll_4,unroll_4,unroll_2,unroll_4,6.25,0.7459157643943072,False
workload_1559.cpp,xczu7ev-ffvc1156-2-e,5.0,363.14005,364,2,3,6,16,complete_2,cyclic_4_1,block_32_1,block_4_1,complete_2,cyclic_2_1,unroll_2,unroll_32,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_4,unroll_4,6.75,0.7329470483096594,False
workload_1560.cpp,xczu7ev-ffvc1156-2-e,5.0,103.02645,409,1,1,11,24,cyclic_4_1,cyclic_8_1,cyclic_8_1,block_16_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,pipeline,unroll_64,pipeline_1,unroll_4,pipeline,9.25,0.8656808898639037,False
workload_1561.cpp,xczu7ev-ffvc1156-2-e,5.0,1417.67857,396,1,1,6,16,block_2_2,cyclic_8_1,cyclic_4_1,block_8_1,complete_2,cyclic_2_1,unroll_2,unroll_32,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_4,unroll_2,6.0,0.17264159999100143,False
workload_1562.cpp,xczu7ev-ffvc1156-2-e,5.0,68.75593,419,1,1,14,35,cyclic_4_1,cyclic_32_1,cyclic_8_1,block_16_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_16,unroll_16,unroll_4,pipeline_1,12.75,0.8101599397169098,False
workload_1563.cpp,xczu7ev-ffvc1156-2-e,5.0,68.57513,231,2,1,10,17,block_16_1,cyclic_2_2,cyclic_4_1,block_32_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_16,unroll_16,unroll_4,pipeline_1,7.5,0.9368480964510347,False
workload_1564.cpp,xczu7ev-ffvc1156-2-e,5.0,68.71973,217,1,1,10,17,cyclic_4_1,cyclic_4_1,cyclic_4_1,block_16_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_4,pipeline,unroll_4,pipeline_1,7.25,0.9429630319859605,False
workload_1565.cpp,xczu7ev-ffvc1156-2-e,5.0,65.88961,1697,3,1,71,93,block_2_2,block_2_2,block_32_1,block_32_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_16,unroll_4,unroll_64,unroll_4,pipeline,unroll_16,pipeline_1,42.0,0.13600454014451843,False
workload_1566.cpp,xczu7ev-ffvc1156-2-e,5.0,103.05145,404,2,1,9,18,block_16_1,block_2_2,cyclic_4_1,block_32_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_4,unroll_64,unroll_2,unroll_4,pipeline,7.5,0.9062490083266319,False
workload_1567.cpp,xczu7ev-ffvc1156-2-e,5.0,68.55913,444,2,1,10,20,block_2_2,block_2_2,cyclic_4_1,block_16_1,complete_2,cyclic_2_1,unroll_2,pipeline,unroll_2,unroll_8,unroll_64,pipeline,unroll_4,pipeline_1,8.25,0.9181444335045732,False
workload_1568.cpp,xczu7ev-ffvc1156-2-e,5.0,68.75097,521,1,1,12,22,cyclic_4_1,cyclic_8_1,cyclic_4_1,block_32_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_64,unroll_4,unroll_4,unroll_4,pipeline_1,9.0,0.8995003425801359,False
workload_1569.cpp,xczu7ev-ffvc1156-2-e,5.0,65.84185,805,2,1,37,53,cyclic_4_1,cyclic_2_2,cyclic_8_1,block_32_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_2,pipeline_1,unroll_64,unroll_16,unroll_16,pipeline_1,23.25,0.5871502938472306,False
workload_1570.cpp,xczu7ev-ffvc1156-2-e,5.0,634.16317,170,6,3,2,9,complete_2,complete_2,cyclic_4_1,block_32_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,pipeline_1,unroll_16,unroll_2,unroll_2,unroll_2,5.0,0.5923391420414437,False
workload_1571.cpp,xczu7ev-ffvc1156-2-e,5.0,65.90745,557,3,1,36,48,complete_2,cyclic_2_2,cyclic_4_1,block_32_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_4,unroll_4,unroll_16,unroll_16,pipeline_1,22.0,0.6159157870903808,False
workload_1572.cpp,xczu7ev-ffvc1156-2-e,5.0,363.14205,380,2,3,8,22,complete_2,cyclic_8_1,block_2_2,block_4_1,complete_2,cyclic_2_1,unroll_2,unroll_32,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_4,unroll_4,8.75,0.6783740506353129,False
workload_1573.cpp,xczu7ev-ffvc1156-2-e,5.0,633.69881,242,2,3,4,11,cyclic_4_1,cyclic_2_2,cyclic_4_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,unroll_2,pipeline,unroll_2,unroll_4,unroll_16,unroll_16,unroll_4,unroll_2,5.0,0.5926112595642165,False
workload_1574.cpp,xczu7ev-ffvc1156-2-e,5.0,1403.68533,990,1,1,8,22,block_2_2,cyclic_32_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,block_2_1,unroll_2,unroll_16,unroll_2,unroll_2,unroll_32,pipeline_1,unroll_4,unroll_4,8.0,0.17252489470584745,False
workload_1575.cpp,xczu7ev-ffvc1156-2-e,5.0,633.73293,231,4,3,3,9,complete_2,complete_2,block_32_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_4,pipeline,unroll_4,unroll_2,4.75,0.5973223770676761,False
workload_1577.cpp,xczu7ev-ffvc1156-2-e,5.0,1406.53145,330,1,1,5,12,block_2_2,cyclic_8_1,cyclic_4_1,block_32_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_4,unroll_2,4.75,0.17961015789064985,False
workload_1579.cpp,xczu7ev-ffvc1156-2-e,5.0,633.69321,233,4,3,3,10,block_16_1,complete_2,block_2_2,cyclic_2_1,cyclic_4_1,cyclic_2_1,unroll_2,pipeline,unroll_2,unroll_2,unroll_16,pipeline,unroll_4,unroll_2,5.0,0.5926145416539061,False
workload_1580.cpp,xczu7ev-ffvc1156-2-e,5.0,362.30481,204,2,3,4,11,cyclic_4_1,complete_2,cyclic_4_1,block_32_1,complete_2,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_4,unroll_4,unroll_4,unroll_2,unroll_4,5.0,0.775604953683642,False
workload_1581.cpp,xczu7ev-ffvc1156-2-e,5.0,68.67229,431,1,1,12,25,cyclic_4_1,cyclic_8_1,cyclic_8_1,block_16_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_2,unroll_2,unroll_64,pipeline_1,unroll_4,pipeline_1,9.75,0.8812664728682271,False
workload_1582.cpp,xczu7ev-ffvc1156-2-e,5.0,645.74385,334,4,2,5,13,complete_2,block_2_1,block_32_1,block_32_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_32,unroll_4,pipeline,unroll_4,unroll_2,6.0,0.5663460219715643,False
workload_1583.cpp,xczu7ev-ffvc1156-2-e,5.0,68.64377,579,1,1,12,26,cyclic_4_1,cyclic_8_1,cyclic_8_1,cyclic_4_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_64,pipeline_1,unroll_4,pipeline_1,10.0,0.8752368989957684,False
workload_1584.cpp,xczu7ev-ffvc1156-2-e,5.0,68.55977,585,1,1,11,24,block_2_2,cyclic_8_1,cyclic_4_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_32,unroll_2,unroll_8,unroll_64,pipeline_1,unroll_4,pipeline_1,9.25,0.8935190547275735,False
workload_1585.cpp,xczu7ev-ffvc1156-2-e,5.0,1114.93345,686,1,1,5,17,cyclic_8_1,block_2_2,cyclic_4_1,block_8_1,cyclic_4_1,block_2_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_64,pipeline_1,unroll_4,unroll_2,6.0,0.33733722423871465,False
workload_1586.cpp,xczu7ev-ffvc1156-2-e,5.0,1406.53145,332,1,1,5,11,cyclic_4_1,cyclic_8_1,cyclic_4_1,block_32_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_4,unroll_2,4.5,0.17983597224505882,False
workload_1587.cpp,xczu7ev-ffvc1156-2-e,5.0,633.69205,242,2,3,4,10,cyclic_4_1,block_2_2,cyclic_4_1,block_32_1,cyclic_4_1,block_2_1,unroll_2,unroll_16,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_4,unroll_2,4.75,0.5973464483320481,False
workload_1588.cpp,xczu7ev-ffvc1156-2-e,5.0,68.57513,215,2,1,10,17,block_16_1,cyclic_2_2,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_4,unroll_16,unroll_16,unroll_4,pipeline_1,7.5,0.9368480964510347,False
workload_1589.cpp,xczu7ev-ffvc1156-2-e,5.0,633.82423,222,2,3,4,9,cyclic_4_1,block_2_2,cyclic_4_1,block_32_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_8,pipeline_1,unroll_4,unroll_4,unroll_2,4.5,0.6019516688637095,False
workload_1590.cpp,xczu7ev-ffvc1156-2-e,5.0,633.67881,246,1,3,5,14,block_2_2,cyclic_4_1,cyclic_4_1,block_4_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_4,unroll_2,5.75,0.5781522643192455,False
workload_1591.cpp,xczu7ev-ffvc1156-2-e,5.0,633.86561,373,2,3,3,10,block_2_2,complete_2,cyclic_4_1,block_32_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_64,unroll_4,unroll_2,unroll_2,unroll_2,4.5,0.6019271983690555,False
workload_1592.cpp,xczu7ev-ffvc1156-2-e,5.0,68.75097,512,1,1,12,22,cyclic_4_1,cyclic_8_1,cyclic_4_1,block_16_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_64,unroll_4,unroll_4,unroll_4,pipeline_1,9.0,0.8995003425801359,False
workload_1593.cpp,xczu7ev-ffvc1156-2-e,5.0,633.73161,222,3,3,3,10,block_16_1,cyclic_2_2,block_16_1,cyclic_4_1,complete_2,cyclic_2_1,unroll_2,unroll_16,unroll_2,pipeline,unroll_4,pipeline,unroll_4,unroll_2,4.75,0.5973231543107571,False
workload_1594.cpp,xczu7ev-ffvc1156-2-e,5.0,68.69361,196,5,1,10,16,complete_2,complete_2,cyclic_4_1,block_32_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_4,pipeline_1,8.0,0.9242597461526705,False
workload_1595.cpp,xczu7ev-ffvc1156-2-e,5.0,633.69321,235,4,3,3,10,block_16_1,complete_2,block_2_2,block_32_1,cyclic_4_1,cyclic_2_1,unroll_2,pipeline,unroll_2,unroll_2,unroll_16,pipeline,unroll_4,unroll_2,5.0,0.5926145416539061,False
workload_1596.cpp,xczu7ev-ffvc1156-2-e,5.0,633.73261,212,4,3,3,9,block_2_2,complete_2,block_32_1,cyclic_2_1,complete_2,cyclic_2_1,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_4,pipeline,unroll_4,unroll_2,4.75,0.5973225654901855,False
workload_1597.cpp,xczu7ev-ffvc1156-2-e,5.0,709.84145,843,4,3,7,17,block_16_1,complete_2,cyclic_4_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_4,unroll_4,unroll_16,unroll_16,unroll_2,7.75,0.49711847694848377,False
workload_1598.cpp,xczu7ev-ffvc1156-2-e,5.0,362.38477,356,6,3,4,12,complete_2,complete_2,cyclic_4_1,block_32_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,pipeline,unroll_4,unroll_64,unroll_4,unroll_4,6.25,0.7460887362718658,False
workload_1599.cpp,xczu7ev-ffvc1156-2-e,5.0,102.99113,192,2,1,9,14,block_2_2,block_2_2,cyclic_4_1,block_32_1,complete_2,cyclic_2_1,unroll_2,pipeline,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_4,pipeline,6.5,0.9280026394773312,False
workload_1600.cpp,xczu7ev-ffvc1156-2-e,5.0,633.68345,572,1,3,5,17,cyclic_8_1,cyclic_4_1,cyclic_4_1,block_16_1,cyclic_4_1,block_2_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_64,pipeline_1,unroll_4,unroll_2,6.5,0.5632871978813624,False
workload_1601.cpp,xczu7ev-ffvc1156-2-e,5.0,102.99121,255,1,1,10,20,cyclic_2_1,cyclic_8_1,cyclic_4_1,block_4_1,complete_2,cyclic_2_1,unroll_2,unroll_32,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_4,pipeline,8.0,0.8948210860475427,False
workload_1602.cpp,xczu7ev-ffvc1156-2-e,5.0,68.55913,643,1,1,15,36,cyclic_4_1,cyclic_32_1,cyclic_4_1,cyclic_2_1,complete_2,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_4,unroll_64,unroll_64,unroll_4,pipeline_1,13.25,0.7987825492773438,False
workload_1603.cpp,xczu7ev-ffvc1156-2-e,5.0,362.09205,343,1,3,4,12,block_2_2,cyclic_4_1,cyclic_4_1,block_32_1,cyclic_4_1,block_2_1,unroll_2,unroll_16,unroll_2,unroll_2,unroll_16,pipeline,unroll_4,unroll_4,5.0,0.7757524178423849,False
