Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,OuterLoop_5,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_2_1,Area,Weight,is_pareto
workload_759.cpp,xczu7ev-ffvc1156-2-e,10.0,3904.74138,120,43,1,1,6,cyclic_8_1,cyclic_4_1,block_128_1,pipeline,pipeline,unroll_2,unroll_16,unroll_64,unroll_4,unroll_16,unroll,unroll_2,12.75,0.925360247980683,False
workload_760.cpp,xczu7ev-ffvc1156-2-e,10.0,170.35652,139,41,7,9,13,cyclic_2_1,cyclic_4_1,cyclic_16_1,unroll,pipeline,pipeline,unroll_16,unroll_8,pipeline,unroll_16,pipeline_1,unroll_4,17.5,0.9365108882511695,False
workload_761.cpp,xczu7ev-ffvc1156-2-e,10.0,287.2009,180,41,2,2,8,cyclic_4_1,cyclic_2_1,block_128_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_4,unroll_16,unroll,unroll,13.25,0.9964645609464957,False
workload_762.cpp,xczu7ev-ffvc1156-2-e,10.0,503.4153,372,73,13,10,52,cyclic_64_1,cyclic_2_1,cyclic_64_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_16,unroll_16,pipeline_1,unroll_2,37.0,0.6869845246754271,False
workload_763.cpp,xczu7ev-ffvc1156-2-e,10.0,513.90153,168,55,13,8,17,cyclic_2_1,cyclic_32_1,cyclic_2_1,unroll,pipeline_1,unroll_2,unroll_64,unroll_64,unroll_16,unroll_16,pipeline_1,unroll,23.25,0.854603694678147,False
workload_764.cpp,xczu7ev-ffvc1156-2-e,10.0,685.60538,130,41,1,2,7,cyclic_2_1,cyclic_4_1,block_128_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_16,unroll_16,pipeline,unroll_2,12.75,0.9926299530933328,False
workload_765.cpp,xczu7ev-ffvc1156-2-e,10.0,97.25274,178,43,23,15,26,cyclic_8_1,block_2_1,block_128_1,pipeline,pipeline,pipeline_1,unroll_64,unroll_64,unroll_8,unroll_16,pipeline_1,unroll_2,26.75,0.8158820549073366,False
workload_766.cpp,xczu7ev-ffvc1156-2-e,10.0,725.83847,179,41,3,4,10,cyclic_2_1,cyclic_4_1,block_64_1,unroll,pipeline,unroll_2,unroll_64,unroll_32,unroll_4,unroll_16,unroll,unroll,14.5,0.9707572603368434,False
workload_767.cpp,xczu7ev-ffvc1156-2-e,10.0,587.30138,137,42,1,3,9,cyclic_4_1,block_4_1,cyclic_2_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_16,unroll_16,pipeline_1,unroll_8,13.75,0.9835458245395984,False
workload_768.cpp,xczu7ev-ffvc1156-2-e,10.0,112.99802,182,40,7,9,15,cyclic_2_1,cyclic_64_1,cyclic_16_1,pipeline,pipeline,pipeline,unroll_16,unroll_64,unroll_16,unroll_16,unroll,unroll,17.75,0.9339662648687652,False
workload_769.cpp,xczu7ev-ffvc1156-2-e,10.0,1599.17722,127,41,1,1,6,cyclic_2_1,block_4_1,block_64_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_4,unroll_16,unroll,pipeline,12.25,0.9720279181748502,False
workload_770.cpp,xczu7ev-ffvc1156-2-e,10.0,2395.94076,206,40,1,2,12,cyclic_2_1,cyclic_64_1,block_64_1,pipeline,pipeline,unroll_8,unroll_64,unroll_32,unroll_4,unroll_16,unroll,pipeline,13.75,0.937543486652126,False
workload_771.cpp,xczu7ev-ffvc1156-2-e,10.0,97.22586,179,43,23,15,26,cyclic_8_1,block_2_1,cyclic_2_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,pipeline_1,unroll_16,pipeline_1,unroll_8,26.75,0.8158824366896493,False
workload_772.cpp,xczu7ev-ffvc1156-2-e,10.0,507.43813,760,63,6,50,87,cyclic_32_1,block_4_1,block_128_1,unroll,pipeline,unroll_32,unroll_16,unroll_64,unroll_4,unroll_16,pipeline,unroll_2,51.5,0.5328750823769386,False
workload_773.cpp,xczu7ev-ffvc1156-2-e,10.0,97.19835,210,43,23,16,29,cyclic_8_1,cyclic_4_1,cyclic_128_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_4,unroll_16,pipeline_1,unroll_8,27.75,1.0,True
workload_774.cpp,xczu7ev-ffvc1156-2-e,10.0,91.94651,284,57,68,29,56,cyclic_32_1,cyclic_2_1,cyclic_128_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_16,unroll_16,pipeline_1,unroll,52.5,1.0,True
workload_775.cpp,xczu7ev-ffvc1156-2-e,10.0,450.64835,202,41,2,4,11,cyclic_4_1,cyclic_2_1,cyclic_128_1,pipeline,pipeline,unroll_2,unroll_64,unroll_2,unroll_4,unroll_16,unroll,unroll,14.5,0.9761199747077375,False
workload_776.cpp,xczu7ev-ffvc1156-2-e,10.0,3906.04442,126,40,1,1,5,cyclic_2_1,cyclic_32_1,block_64_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_4,unroll_16,unroll,unroll_2,11.75,0.936467632827357,False
workload_777.cpp,xczu7ev-ffvc1156-2-e,10.0,94.57048,653,46,34,29,73,cyclic_16_1,block_128_1,cyclic_16_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_8,unroll_16,pipeline_1,unroll_8,45.5,0.5987470990261847,False
workload_778.cpp,xczu7ev-ffvc1156-2-e,10.0,112.91803,192,40,7,9,17,cyclic_2_1,cyclic_2_1,cyclic_128_1,pipeline,pipeline,pipeline,unroll_32,unroll_64,unroll_16,unroll_2,unroll,unroll_8,18.25,0.9271743501510145,False
workload_779.cpp,xczu7ev-ffvc1156-2-e,10.0,112.91547,193,40,7,9,18,cyclic_2_1,cyclic_2_1,cyclic_128_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_4,unroll_16,pipeline_1,unroll_2,18.5,1.0,True
workload_780.cpp,xczu7ev-ffvc1156-2-e,10.0,97.19899,217,43,23,16,31,cyclic_8_1,block_2_1,cyclic_128_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,pipeline_1,pipeline_1,pipeline_1,unroll_2,28.25,0.797071708535024,False
workload_781.cpp,xczu7ev-ffvc1156-2-e,10.0,102.43994,163,41,13,12,19,cyclic_4_1,cyclic_2_1,cyclic_16_1,pipeline,pipeline_1,pipeline,unroll_64,unroll_64,unroll_16,unroll_2,pipeline_1,unroll_2,21.25,1.0,True
workload_782.cpp,xczu7ev-ffvc1156-2-e,10.0,112.9161,163,40,7,9,17,cyclic_2_1,cyclic_2_1,cyclic_64_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_4,unroll_16,pipeline,unroll_8,18.25,1.0,True
workload_783.cpp,xczu7ev-ffvc1156-2-e,10.0,91.9497,238,57,68,28,52,cyclic_32_1,cyclic_4_1,cyclic_16_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_4,unroll_16,unroll,unroll_8,51.25,1.0,True
workload_784.cpp,xczu7ev-ffvc1156-2-e,10.0,5855.75004,179,43,1,1,12,cyclic_8_1,cyclic_2_1,block_64_1,pipeline,pipeline_1,unroll_8,unroll_64,unroll_32,unroll_4,pipeline_1,unroll,unroll_2,14.25,0.8636560734129072,False
workload_785.cpp,xczu7ev-ffvc1156-2-e,10.0,587.30138,160,53,1,4,10,cyclic_8_1,cyclic_64_1,cyclic_2_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,pipeline_1,unroll_16,pipeline_1,unroll,17.0,0.9367275035715207,False
workload_786.cpp,xczu7ev-ffvc1156-2-e,10.0,112.91657,174,40,7,10,16,cyclic_2_1,cyclic_2_1,cyclic_64_1,unroll,pipeline,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_16,pipeline_1,unroll_2,18.25,0.9271743719401612,False
workload_787.cpp,xczu7ev-ffvc1156-2-e,10.0,112.91866,153,41,7,9,14,cyclic_2_1,cyclic_4_1,cyclic_16_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_4,unroll_16,unroll,unroll_8,17.75,0.9339674491820866,False
workload_788.cpp,xczu7ev-ffvc1156-2-e,10.0,102.4905,167,41,13,12,19,cyclic_4_1,block_4_1,block_128_1,pipeline,pipeline,pipeline_1,unroll_64,unroll_64,unroll_4,unroll_16,pipeline_1,unroll_2,21.25,0.886981095528903,False
workload_789.cpp,xczu7ev-ffvc1156-2-e,10.0,681.67322,131,41,1,2,7,cyclic_2_1,cyclic_2_1,block_128_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_4,unroll_16,pipeline_1,unroll_2,12.75,1.0,True
workload_790.cpp,xczu7ev-ffvc1156-2-e,10.0,287.17402,190,43,2,2,9,cyclic_8_1,cyclic_32_1,cyclic_2_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,pipeline_1,unroll_16,unroll,unroll,14.0,0.9859010550699424,False
workload_791.cpp,xczu7ev-ffvc1156-2-e,10.0,94.57178,207,47,34,18,38,cyclic_16_1,cyclic_2_1,cyclic_16_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_8,unroll_16,pipeline_1,unroll_2,34.25,0.7243440538199764,False
workload_792.cpp,xczu7ev-ffvc1156-2-e,10.0,112.91629,223,41,7,12,17,cyclic_2_1,cyclic_4_1,cyclic_128_1,unroll,pipeline,pipeline,unroll_64,unroll_64,unroll_8,unroll_2,pipeline_1,unroll_2,19.25,0.9136207037131227,False
workload_793.cpp,xczu7ev-ffvc1156-2-e,10.0,587.30138,134,42,1,3,8,cyclic_4_1,cyclic_2_1,cyclic_2_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_16,unroll_16,pipeline_1,unroll_8,13.5,0.9866109456895163,False
workload_794.cpp,xczu7ev-ffvc1156-2-e,10.0,112.9161,166,40,7,9,17,cyclic_2_1,cyclic_2_1,cyclic_64_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_4,unroll_16,unroll,unroll_8,18.25,1.0,True
workload_795.cpp,xczu7ev-ffvc1156-2-e,10.0,287.17402,181,41,2,2,8,cyclic_4_1,cyclic_2_1,cyclic_2_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_16,unroll_16,unroll,unroll,13.25,1.0,True
workload_796.cpp,xczu7ev-ffvc1156-2-e,10.0,112.91547,190,40,7,9,18,cyclic_2_1,block_2_1,cyclic_128_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_16,unroll_2,pipeline_1,unroll_8,18.5,1.0,True
workload_797.cpp,xczu7ev-ffvc1156-2-e,10.0,661.68474,261,57,1,8,18,cyclic_16_1,cyclic_64_1,block_64_1,pipeline,pipeline,unroll_8,unroll_64,unroll_64,unroll_4,unroll_16,pipeline_1,unroll,21.0,0.8817224342950415,False
workload_798.cpp,xczu7ev-ffvc1156-2-e,10.0,1599.17722,134,41,1,1,8,cyclic_2_1,block_8_1,block_64_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_4,unroll_16,unroll,pipeline,12.75,0.9698199387247277,False
workload_799.cpp,xczu7ev-ffvc1156-2-e,10.0,1599.17786,189,40,1,2,15,cyclic_2_1,cyclic_2_1,cyclic_64_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_16,unroll_16,unroll,pipeline,14.5,0.949476387162968,False
workload_800.cpp,xczu7ev-ffvc1156-2-e,10.0,97.22522,179,43,23,15,26,cyclic_8_1,cyclic_32_1,cyclic_2_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,pipeline_1,unroll_16,pipeline_1,unroll_8,26.75,0.815882445779695,False
workload_801.cpp,xczu7ev-ffvc1156-2-e,10.0,675.11962,134,42,1,2,7,cyclic_4_1,cyclic_4_1,block_128_1,pipeline,pipeline_1,unroll_2,unroll_64,unroll_64,unroll_8,pipeline_1,pipeline,unroll_8,13.0,0.9907039556294363,False
workload_802.cpp,xczu7ev-ffvc1156-2-e,10.0,102.43994,163,41,13,12,19,cyclic_4_1,cyclic_4_1,cyclic_16_1,pipeline,pipeline_1,pipeline,unroll_64,unroll_64,unroll_16,unroll_16,pipeline_1,unroll_2,21.25,1.0,True
workload_803.cpp,xczu7ev-ffvc1156-2-e,10.0,287.2009,189,40,2,2,8,cyclic_2_1,cyclic_32_1,block_128_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_4,unroll_16,unroll,unroll,13.0,1.0,True
workload_804.cpp,xczu7ev-ffvc1156-2-e,10.0,133.9049,183,40,4,19,30,block_2_1,cyclic_2_1,cyclic_16_1,pipeline_1,pipeline,pipeline,unroll_64,unroll_64,unroll_4,unroll_16,pipeline_1,unroll,23.25,0.8602674483247627,False
workload_805.cpp,xczu7ev-ffvc1156-2-e,10.0,102.43675,203,41,13,13,23,cyclic_4_1,block_2_1,cyclic_128_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_4,unroll_16,pipeline_1,unroll_2,22.5,1.0,True
workload_806.cpp,xczu7ev-ffvc1156-2-e,10.0,94.56795,231,47,34,19,38,cyclic_16_1,cyclic_4_1,cyclic_128_1,pipeline,pipeline,pipeline_1,unroll_64,unroll_64,unroll_4,unroll_16,unroll,unroll_8,34.5,1.0,True
workload_807.cpp,xczu7ev-ffvc1156-2-e,10.0,97.19835,211,43,23,16,29,cyclic_8_1,cyclic_4_1,cyclic_128_1,pipeline,pipeline,pipeline_1,unroll_64,unroll_64,unroll_4,unroll_16,pipeline,unroll,27.75,1.0,True
workload_808.cpp,xczu7ev-ffvc1156-2-e,10.0,587.30138,147,48,1,4,10,cyclic_8_1,cyclic_32_1,cyclic_2_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,pipeline_1,unroll_16,pipeline_1,unroll_8,15.75,0.9544687321734451,False
workload_809.cpp,xczu7ev-ffvc1156-2-e,10.0,112.91866,155,41,7,9,14,cyclic_2_1,cyclic_4_1,cyclic_16_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_4,unroll_16,pipeline,unroll_8,17.75,0.9339674491820866,False
workload_810.cpp,xczu7ev-ffvc1156-2-e,10.0,796.53575,136,46,6,5,12,cyclic_2_1,cyclic_4_1,block_128_1,unroll,pipeline,unroll_2,unroll_64,unroll_32,unroll_4,unroll_16,pipeline,unroll_2,17.25,0.9296558243188336,False
workload_811.cpp,xczu7ev-ffvc1156-2-e,10.0,112.97029,155,41,7,9,15,cyclic_2_1,block_4_1,block_64_1,unroll,pipeline,pipeline_1,unroll_64,unroll_64,unroll_4,unroll_16,pipeline_1,unroll_2,18.0,0.9305666501281502,False
workload_812.cpp,xczu7ev-ffvc1156-2-e,10.0,138.29776,261,57,68,29,55,cyclic_32_1,cyclic_2_1,cyclic_128_1,pipeline,pipeline,pipeline,unroll_64,unroll_16,unroll_16,unroll_16,unroll,unroll,52.25,0.5296658450749919,False
workload_813.cpp,xczu7ev-ffvc1156-2-e,10.0,1018.2102,222,50,1,8,17,cyclic_2_1,cyclic_64_1,block_64_1,pipeline,pipeline,unroll_8,unroll_64,unroll_32,unroll_4,unroll_16,pipeline,pipeline,19.0,0.9023760265527706,False
workload_814.cpp,xczu7ev-ffvc1156-2-e,10.0,1112.15143,1013,41,1,7,20,cyclic_2_1,cyclic_2_1,block_16_1,pipeline,pipeline,unroll_2,unroll_64,unroll_2,unroll_4,unroll_16,pipeline,unroll_2,17.25,0.9238982442376528,False
workload_815.cpp,xczu7ev-ffvc1156-2-e,10.0,684.45594,625,50,1,29,55,cyclic_2_1,cyclic_64_1,block_64_1,pipeline,pipeline,unroll_32,unroll_16,unroll_64,unroll_4,unroll_16,pipeline,unroll_2,33.75,0.7222453313722514,False
workload_816.cpp,xczu7ev-ffvc1156-2-e,10.0,675.11962,140,44,1,3,9,cyclic_8_1,block_2_1,block_128_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_4,unroll_16,pipeline_1,unroll_2,14.25,0.9751237518624322,False
workload_817.cpp,xczu7ev-ffvc1156-2-e,10.0,102.4905,158,41,13,12,18,cyclic_4_1,cyclic_2_1,block_128_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_16,pipeline_1,pipeline_1,unroll_2,21.0,0.8902926701619926,False
workload_818.cpp,xczu7ev-ffvc1156-2-e,10.0,133.9081,334,47,7,20,35,block_16_1,block_4_1,cyclic_16_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_4,unroll_16,pipeline_1,unroll,27.25,0.8090656956590473,False
workload_819.cpp,xczu7ev-ffvc1156-2-e,10.0,112.92634,146,40,7,8,14,cyclic_2_1,cyclic_2_1,cyclic_16_1,pipeline,pipeline,pipeline,unroll_16,unroll_64,unroll_8,unroll_16,pipeline_1,unroll_8,17.25,1.0,True
workload_820.cpp,xczu7ev-ffvc1156-2-e,10.0,133.9049,183,41,4,19,30,block_2_1,cyclic_4_1,cyclic_16_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_4,unroll_16,pipeline_1,unroll,23.5,0.8570146057234805,False
workload_821.cpp,xczu7ev-ffvc1156-2-e,10.0,5857.2246,112,40,1,1,4,cyclic_2_1,cyclic_2_1,block_128_1,pipeline,pipeline,unroll_2,unroll_64,unroll_32,unroll_8,unroll_16,unroll,unroll_2,11.5,0.8800968330331738,False
workload_822.cpp,xczu7ev-ffvc1156-2-e,10.0,142.0566,201,47,34,18,35,cyclic_16_1,cyclic_64_1,block_64_1,pipeline,pipeline,pipeline,unroll_64,unroll_32,unroll_16,unroll_16,unroll,unroll,33.5,0.7325782815397532,False
workload_823.cpp,xczu7ev-ffvc1156-2-e,10.0,102.46362,160,41,13,12,18,cyclic_4_1,cyclic_2_1,cyclic_2_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_16,unroll_16,pipeline_1,unroll_8,21.0,1.0,True
workload_824.cpp,xczu7ev-ffvc1156-2-e,10.0,513.90106,247,41,13,9,29,cyclic_2_1,cyclic_2_1,cyclic_64_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_4,unroll_16,pipeline,unroll_8,23.0,0.8578507659516463,False
workload_825.cpp,xczu7ev-ffvc1156-2-e,10.0,3484.32026,341,41,1,5,24,cyclic_2_1,cyclic_4_1,cyclic_16_1,pipeline,pipeline,unroll_8,unroll_64,unroll_64,unroll_4,unroll_16,unroll,unroll_8,17.75,0.8660138645969265,False
workload_826.cpp,xczu7ev-ffvc1156-2-e,10.0,5680.28508,119,40,1,1,5,cyclic_2_1,cyclic_2_1,block_64_1,pipeline,pipeline,unroll_2,unroll_32,unroll_32,unroll_4,unroll_16,unroll,unroll_4,11.75,0.8858801039815906,False
workload_827.cpp,xczu7ev-ffvc1156-2-e,10.0,679.2233,593,41,1,29,54,cyclic_2_1,block_4_1,block_64_1,pipeline,pipeline,unroll_32,unroll_16,unroll_64,unroll_4,unroll_16,pipeline,unroll_2,31.25,0.7520952587501247,False
workload_828.cpp,xczu7ev-ffvc1156-2-e,10.0,91.9497,238,57,68,28,53,cyclic_32_1,cyclic_2_1,cyclic_16_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_4,unroll_16,unroll,unroll_8,51.5,0.537551658582661,False
workload_829.cpp,xczu7ev-ffvc1156-2-e,10.0,94.57048,652,46,34,29,73,cyclic_16_1,block_128_1,cyclic_16_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_16,pipeline_1,unroll,unroll_2,45.5,0.5987470990261847,False
workload_831.cpp,xczu7ev-ffvc1156-2-e,10.0,112.92634,148,41,7,8,14,cyclic_2_1,cyclic_4_1,cyclic_16_1,pipeline,pipeline,pipeline,unroll_16,unroll_64,unroll_16,unroll_16,unroll,unroll_2,17.5,0.9373738964005903,False
workload_833.cpp,xczu7ev-ffvc1156-2-e,10.0,2400.85703,131,43,1,1,8,cyclic_8_1,cyclic_4_1,cyclic_16_1,unroll,pipeline,unroll_2,unroll_64,unroll_32,unroll_4,unroll_16,unroll,pipeline_1,13.25,0.9441502480864082,False
workload_834.cpp,xczu7ev-ffvc1156-2-e,10.0,520.45466,159,42,6,6,17,cyclic_4_1,cyclic_4_1,cyclic_16_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_16,unroll_16,pipeline_1,unroll_8,17.75,0.927586959674525,False
workload_835.cpp,xczu7ev-ffvc1156-2-e,10.0,102.43738,175,41,13,13,22,cyclic_4_1,cyclic_2_1,cyclic_64_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_4,unroll_16,pipeline_1,unroll_2,22.25,1.0,True
workload_836.cpp,xczu7ev-ffvc1156-2-e,10.0,170.35126,181,40,7,9,16,cyclic_2_1,cyclic_2_1,cyclic_128_1,pipeline,pipeline,pipeline,unroll_16,unroll_8,pipeline,unroll_16,unroll,unroll,18.0,0.9297047364701176,False
workload_837.cpp,xczu7ev-ffvc1156-2-e,10.0,287.14778,195,40,2,3,12,cyclic_2_1,cyclic_2_1,cyclic_64_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_16,unroll_16,unroll,unroll,14.25,1.0,True
workload_838.cpp,xczu7ev-ffvc1156-2-e,10.0,1073.23934,123,41,1,2,6,cyclic_2_1,cyclic_4_1,block_32_1,pipeline,pipeline,unroll_2,unroll_64,unroll_2,unroll_4,unroll_16,pipeline,unroll_2,12.5,0.985427195633811,False
workload_839.cpp,xczu7ev-ffvc1156-2-e,10.0,1599.17722,121,40,1,1,5,cyclic_2_1,cyclic_2_1,block_64_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_4,unroll_16,unroll,pipeline,11.75,1.0,True
workload_840.cpp,xczu7ev-ffvc1156-2-e,10.0,94.56795,231,47,34,19,38,cyclic_16_1,cyclic_4_1,cyclic_128_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_4,unroll_16,pipeline,unroll_8,34.5,1.0,True
workload_841.cpp,xczu7ev-ffvc1156-2-e,10.0,102.43994,161,41,13,12,19,cyclic_4_1,cyclic_2_1,cyclic_16_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_4,unroll_16,pipeline_1,unroll_2,21.25,1.0,True
workload_842.cpp,xczu7ev-ffvc1156-2-e,10.0,527.0076,495,81,6,63,56,cyclic_2_1,block_128_1,cyclic_16_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_8,unroll_16,pipeline_1,unroll_8,51.5,0.5326540070557211,False
workload_843.cpp,xczu7ev-ffvc1156-2-e,10.0,208.19109,496,46,11,7,26,cyclic_16_1,cyclic_64_1,block_16_1,pipeline,pipeline,unroll_8,unroll_64,unroll_32,unroll_4,unroll_16,unroll,unroll,22.5,0.8689717356084448,False
workload_844.cpp,xczu7ev-ffvc1156-2-e,10.0,517.83323,330,41,13,10,33,cyclic_2_1,cyclic_4_1,cyclic_128_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_16,pipeline_1,pipeline,unroll_8,24.25,0.841625589003134,False
workload_845.cpp,xczu7ev-ffvc1156-2-e,10.0,2395.94076,211,40,1,2,12,cyclic_2_1,cyclic_64_1,block_32_1,pipeline,pipeline,unroll_8,unroll_64,unroll_32,unroll_4,unroll_16,unroll,pipeline,13.75,0.937543486652126,False
workload_846.cpp,xczu7ev-ffvc1156-2-e,10.0,661.27514,586,44,1,29,53,cyclic_8_1,cyclic_4_1,block_128_1,pipeline,pipeline_1,unroll_32,unroll_64,unroll_64,unroll_4,pipeline_1,pipeline,unroll_8,31.75,0.746335678661476,False
workload_847.cpp,xczu7ev-ffvc1156-2-e,10.0,102.46362,160,42,13,12,18,cyclic_4_1,cyclic_8_1,cyclic_2_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_16,unroll_16,pipeline_1,unroll_8,21.25,0.8869814918369964,False
workload_848.cpp,xczu7ev-ffvc1156-2-e,10.0,1022.63388,130,41,1,2,7,cyclic_2_1,block_4_1,block_128_1,pipeline,pipeline,unroll_2,unroll_64,unroll_32,unroll_4,unroll_16,pipeline,unroll_2,12.75,0.9849262141617664,False
workload_849.cpp,xczu7ev-ffvc1156-2-e,10.0,142.06524,205,47,34,18,36,cyclic_16_1,cyclic_2_1,block_64_1,pipeline,pipeline,pipeline,unroll_32,unroll_32,unroll_4,unroll_16,unroll,unroll,33.75,0.7296151693374453,False
workload_850.cpp,xczu7ev-ffvc1156-2-e,10.0,97.19835,219,43,23,16,31,cyclic_8_1,block_4_1,cyclic_128_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_4,unroll_16,pipeline,unroll_8,28.25,0.7970717175167426,False
workload_851.cpp,xczu7ev-ffvc1156-2-e,10.0,91.9497,239,57,68,28,53,cyclic_32_1,cyclic_2_1,cyclic_16_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_16,unroll_16,pipeline_1,unroll_8,51.5,0.537551658582661,False
workload_852.cpp,xczu7ev-ffvc1156-2-e,10.0,678.7241,252,50,1,8,17,cyclic_2_1,cyclic_64_1,block_64_1,pipeline,pipeline,unroll_8,unroll_64,unroll_64,unroll_4,unroll_16,pipeline_1,unroll,19.0,0.908124153185258,False
workload_853.cpp,xczu7ev-ffvc1156-2-e,10.0,91.9497,239,57,68,28,52,cyclic_32_1,cyclic_4_1,cyclic_16_1,pipeline,pipeline,pipeline_1,unroll_64,unroll_64,unroll_4,unroll_16,unroll,unroll_8,51.25,1.0,True
workload_854.cpp,xczu7ev-ffvc1156-2-e,10.0,133.9049,181,40,4,19,30,block_2_1,cyclic_2_1,cyclic_16_1,pipeline,pipeline_1,pipeline,unroll_64,unroll_64,unroll_16,unroll_16,pipeline_1,unroll,23.25,0.8602674483247627,False
workload_855.cpp,xczu7ev-ffvc1156-2-e,10.0,208.26684,434,43,11,6,21,cyclic_8_1,cyclic_64_1,block_64_1,pipeline,pipeline,unroll_8,unroll_64,unroll_32,unroll_8,unroll_16,unroll,unroll,20.25,0.8987357616804361,False
workload_856.cpp,xczu7ev-ffvc1156-2-e,10.0,3904.7337,122,41,1,1,6,cyclic_2_1,block_4_1,block_128_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_4,unroll_16,unroll,unroll_2,12.25,0.9313059144754561,False
workload_857.cpp,xczu7ev-ffvc1156-2-e,10.0,97.22586,174,43,23,15,26,cyclic_8_1,cyclic_2_1,cyclic_2_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_8,unroll_16,unroll,unroll_8,26.75,0.8158824366896493,False
workload_858.cpp,xczu7ev-ffvc1156-2-e,10.0,102.4905,160,41,13,12,19,cyclic_4_1,block_2_1,block_128_1,pipeline_1,pipeline_1,pipeline,unroll_64,unroll_64,unroll_8,unroll_2,pipeline_1,unroll_8,21.25,0.886981095528903,False
workload_859.cpp,xczu7ev-ffvc1156-2-e,10.0,1599.17722,128,41,1,1,6,cyclic_4_1,cyclic_2_1,cyclic_2_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_16,unroll_16,unroll,pipeline,12.25,0.9720279181748502,False
workload_860.cpp,xczu7ev-ffvc1156-2-e,10.0,112.91674,156,40,7,9,15,cyclic_2_1,cyclic_2_1,cyclic_32_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_4,unroll_16,pipeline,unroll_8,17.75,1.0,True
workload_861.cpp,xczu7ev-ffvc1156-2-e,10.0,287.17402,186,41,2,2,8,cyclic_4_1,cyclic_32_1,cyclic_2_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_4,unroll_16,unroll,unroll,13.25,1.0,True
