Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,Array_7,Array_8,Array_9,Array_10,Array_11,Array_12,Array_13,Array_14,OuterLoop_1,OuterLoop_2,OuterLoop_3,InnerLoop_1_1,Area,Weight,is_pareto
workload_524.cpp,xczu7ev-ffvc1156-2-e,10.0,12.35567,175,62,1,24,45,cyclic_4_1,cyclic_4_1,block_2_1,block_128_1,cyclic_32_1,block_2_1,cyclic_2_1,cyclic_128_1,cyclic_2_1,cyclic_16_1,block_128_1,cyclic_16_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_64,unroll_2,33.0,0.7111292445669919,False
workload_525.cpp,xczu7ev-ffvc1156-2-e,10.0,3.22056,222,64,1,15,41,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_64_1,cyclic_8_1,block_8_1,cyclic_2_1,cyclic_128_1,block_16_1,block_64_1,block_128_1,cyclic_16_1,cyclic_64_1,complete_1,unroll_2,unroll_8,unroll_64,pipeline,30.25,0.8403959473273076,False
workload_526.cpp,xczu7ev-ffvc1156-2-e,10.0,3.19131,84,65,1,5,17,cyclic_4_1,cyclic_2_1,block_2_1,cyclic_8_1,cyclic_16_1,block_16_1,cyclic_2_1,block_4_1,cyclic_2_1,cyclic_16_1,cyclic_2_1,cyclic_16_1,cyclic_64_1,complete_1,unroll_2,pipeline,unroll_64,pipeline_1,22.0,0.9787011855363629,False
workload_527.cpp,xczu7ev-ffvc1156-2-e,10.0,0.26415,180,62,5,22,41,cyclic_4_1,cyclic_2_1,block_2_1,cyclic_64_1,cyclic_32_1,block_8_1,cyclic_2_1,cyclic_16_1,cyclic_32_1,block_64_1,block_128_1,cyclic_4_1,cyclic_64_1,complete_1,pipeline_1,pipeline,unroll_64,unroll_2,32.5,0.8342962827622232,False
workload_528.cpp,xczu7ev-ffvc1156-2-e,10.0,3.18186,132,62,2,8,29,cyclic_4_1,cyclic_2_1,block_2_1,cyclic_64_1,cyclic_2_1,block_16_1,cyclic_2_1,block_4_1,cyclic_2_1,cyclic_16_1,cyclic_32_1,cyclic_16_1,cyclic_64_1,complete_1,unroll_8,pipeline,unroll_64,pipeline,25.25,0.9336827030524325,False
workload_529.cpp,xczu7ev-ffvc1156-2-e,10.0,3.22535,185,71,1,5,25,cyclic_2_1,cyclic_16_1,cyclic_2_1,block_16_1,cyclic_64_1,block_16_1,cyclic_2_1,block_4_1,block_2_1,cyclic_16_1,cyclic_32_1,cyclic_16_1,block_128_1,complete_1,unroll_2,unroll_8,unroll_64,pipeline,25.5,0.9298579554631207,False
workload_530.cpp,xczu7ev-ffvc1156-2-e,10.0,0.19114,169,65,6,21,36,cyclic_4_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_4_1,block_8_1,cyclic_2_1,cyclic_8_1,cyclic_16_1,cyclic_16_1,block_128_1,cyclic_16_1,cyclic_64_1,complete_1,pipeline_1,pipeline,unroll_16,unroll_2,32.0,0.8412668284866556,False
workload_531.cpp,xczu7ev-ffvc1156-2-e,10.0,3.18319,206,70,1,26,52,cyclic_2_1,cyclic_4_1,block_32_1,block_128_1,cyclic_16_1,block_16_1,block_128_1,cyclic_128_1,cyclic_4_1,cyclic_64_1,cyclic_32_1,cyclic_16_1,block_2_1,complete_1,unroll_4,pipeline,unroll_64,pipeline_1,37.25,0.7358546825542608,False
workload_532.cpp,xczu7ev-ffvc1156-2-e,10.0,3.1844,139,66,5,10,28,cyclic_4_1,cyclic_2_1,block_2_1,cyclic_8_1,cyclic_64_1,block_4_1,cyclic_128_1,block_4_1,block_2_1,cyclic_16_1,block_128_1,cyclic_16_1,cyclic_4_1,complete_1,unroll_16,pipeline,unroll_64,pipeline,27.25,0.9064940039548152,False
workload_533.cpp,xczu7ev-ffvc1156-2-e,10.0,17.55871,92,67,1,6,18,cyclic_2_1,cyclic_2_1,block_2_1,block_16_1,cyclic_32_1,block_8_1,cyclic_4_1,block_2_1,cyclic_128_1,cyclic_16_1,cyclic_2_1,cyclic_16_1,block_64_1,complete_1,unroll_4,pipeline,unroll_4,unroll_2,23.0,0.7396591693428445,False
workload_534.cpp,xczu7ev-ffvc1156-2-e,10.0,0.30943,160,64,3,19,32,cyclic_2_1,cyclic_2_1,cyclic_64_1,cyclic_8_1,cyclic_32_1,cyclic_2_1,cyclic_128_1,block_4_1,block_2_1,cyclic_16_1,cyclic_2_1,cyclic_2_1,cyclic_32_1,complete_1,pipeline_1,pipeline,unroll_64,unroll_64,29.5,0.873440109916393,False
workload_535.cpp,xczu7ev-ffvc1156-2-e,10.0,3.17403,204,67,5,10,40,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_64_1,cyclic_16_1,block_8_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,cyclic_128_1,cyclic_16_1,cyclic_64_1,complete_1,unroll_16,pipeline_1,unroll_64,pipeline,30.5,0.8370818604163547,False
workload_536.cpp,xczu7ev-ffvc1156-2-e,10.0,3.18619,114,64,1,9,27,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_64_1,cyclic_64_1,block_8_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_64_1,block_128_1,cyclic_16_1,cyclic_64_1,complete_1,unroll_2,pipeline,unroll_64,pipeline,25.25,0.9336424573573656,False
workload_537.cpp,xczu7ev-ffvc1156-2-e,10.0,6.38147,91,69,1,4,17,cyclic_8_1,cyclic_4_1,cyclic_2_1,block_8_1,block_4_1,block_16_1,cyclic_2_1,cyclic_16_1,cyclic_2_1,cyclic_4_1,cyclic_4_1,block_16_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_4,pipeline,22.75,0.9261869376334505,False
workload_538.cpp,xczu7ev-ffvc1156-2-e,10.0,6.36075,91,71,1,6,20,cyclic_16_1,cyclic_4_1,block_4_1,block_8_1,cyclic_64_1,block_16_1,cyclic_2_1,cyclic_64_1,block_2_1,cyclic_4_1,cyclic_32_1,block_16_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_4,pipeline,24.5,0.9071453183863418,False
workload_539.cpp,xczu7ev-ffvc1156-2-e,10.0,19.29835,112,64,1,7,24,cyclic_4_1,cyclic_4_1,cyclic_2_1,cyclic_64_1,cyclic_16_1,block_16_1,cyclic_2_1,cyclic_8_1,block_2_1,cyclic_64_1,cyclic_2_1,cyclic_16_1,cyclic_32_1,complete_1,unroll_8,pipeline,unroll_2,unroll_4,24.0,0.7088863889944925,False
workload_540.cpp,xczu7ev-ffvc1156-2-e,10.0,3.17794,172,65,4,13,43,cyclic_4_1,block_4_1,block_2_1,block_8_1,cyclic_64_1,cyclic_32_1,block_16_1,block_128_1,block_16_1,cyclic_8_1,cyclic_32_1,block_16_1,cyclic_64_1,complete_1,unroll_8,pipeline_1,unroll_16,pipeline_1,31.25,0.8272646900572785,False
workload_541.cpp,xczu7ev-ffvc1156-2-e,10.0,4.47594,112,65,1,6,21,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,cyclic_8_1,block_2_1,cyclic_16_1,cyclic_32_1,cyclic_32_1,cyclic_64_1,complete_1,unroll_2,pipeline,unroll_64,unroll_64,23.25,0.9472448503192339,False
workload_542.cpp,xczu7ev-ffvc1156-2-e,10.0,12.35826,221,61,1,26,57,cyclic_2_1,cyclic_4_1,block_128_1,block_128_1,cyclic_16_1,cyclic_32_1,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_16_1,block_128_1,cyclic_128_1,block_2_1,complete_1,unroll_4,pipeline,unroll_64,unroll_2,36.25,0.6747182193047199,False
workload_543.cpp,xczu7ev-ffvc1156-2-e,10.0,8.9462,121,63,1,5,23,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_2_1,block_4_1,cyclic_4_1,cyclic_2_1,cyclic_32_1,block_16_1,cyclic_16_1,cyclic_2_1,cyclic_16_1,cyclic_32_1,complete_1,unroll_2,pipeline,unroll_4,unroll_64,23.0,0.8823223629659133,False
workload_544.cpp,xczu7ev-ffvc1156-2-e,10.0,3.20283,175,70,1,13,38,cyclic_4_1,cyclic_4_1,block_32_1,cyclic_64_1,cyclic_16_1,block_16_1,block_128_1,cyclic_128_1,cyclic_32_1,cyclic_16_1,block_128_1,cyclic_16_1,cyclic_128_1,complete_1,unroll_4,pipeline,unroll_64,pipeline,30.5,0.8368299443264345,False
workload_545.cpp,xczu7ev-ffvc1156-2-e,10.0,0.2643,171,64,5,22,35,cyclic_4_1,cyclic_2_1,cyclic_64_1,cyclic_8_1,cyclic_2_1,block_4_1,cyclic_128_1,block_4_1,cyclic_32_1,cyclic_16_1,block_128_1,cyclic_2_1,cyclic_8_1,complete_1,pipeline_1,pipeline,unroll_64,unroll_64,31.5,0.8471965151082385,False
workload_546.cpp,xczu7ev-ffvc1156-2-e,10.0,4.83212,125,71,1,12,30,cyclic_32_1,cyclic_4_1,block_2_1,cyclic_2_1,block_4_1,block_16_1,block_128_1,cyclic_8_1,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_16_1,block_128_1,complete_1,unroll_2,unroll_16,unroll_2,pipeline,28.5,0.8665939177969867,False
workload_547.cpp,xczu7ev-ffvc1156-2-e,10.0,12.36642,186,67,1,8,30,cyclic_4_1,cyclic_4_1,block_2_1,block_16_1,cyclic_64_1,block_4_1,cyclic_2_1,cyclic_16_1,cyclic_2_1,cyclic_16_1,block_128_1,cyclic_16_1,cyclic_128_1,complete_1,unroll_8,pipeline,unroll_64,unroll_2,26.5,0.8004901889989892,False
workload_548.cpp,xczu7ev-ffvc1156-2-e,10.0,6.38108,90,67,1,5,17,cyclic_4_1,cyclic_8_1,cyclic_2_1,cyclic_8_1,block_4_1,block_16_1,cyclic_16_1,block_4_1,cyclic_2_1,cyclic_16_1,cyclic_32_1,cyclic_16_1,cyclic_32_1,complete_1,unroll_2,pipeline,unroll_4,pipeline_1,22.5,0.9285809380856144,False
workload_549.cpp,xczu7ev-ffvc1156-2-e,10.0,24.7076,123,62,1,11,27,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_64_1,block_4_1,cyclic_32_1,cyclic_4_1,block_4_1,cyclic_64_1,cyclic_16_1,block_128_1,cyclic_128_1,block_2_1,complete_1,unroll_4,pipeline_1,unroll_4,unroll_2,25.25,0.623596483607627,False
workload_550.cpp,xczu7ev-ffvc1156-2-e,10.0,3.2206,324,67,5,15,58,cyclic_4_1,cyclic_4_1,block_2_1,block_16_1,cyclic_32_1,block_4_1,cyclic_2_1,cyclic_128_1,cyclic_32_1,cyclic_16_1,block_128_1,cyclic_16_1,cyclic_128_1,complete_1,unroll_16,unroll_4,unroll_64,pipeline_1,36.25,0.7564564570119642,False
workload_551.cpp,xczu7ev-ffvc1156-2-e,10.0,12.35882,191,62,1,11,31,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_64_1,cyclic_2_1,block_4_1,cyclic_2_1,cyclic_128_1,cyclic_2_1,cyclic_16_1,block_128_1,cyclic_16_1,cyclic_128_1,complete_1,unroll_8,pipeline,unroll_64,unroll_2,26.25,0.8027566474698794,False
workload_552.cpp,xczu7ev-ffvc1156-2-e,10.0,8.923,113,63,1,6,20,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_16_1,cyclic_64_1,cyclic_32_1,cyclic_32_1,complete_1,unroll_2,pipeline_1,unroll_4,unroll_64,22.5,0.8860264783046458,False
workload_553.cpp,xczu7ev-ffvc1156-2-e,10.0,0.30873,182,62,5,22,39,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_64_1,cyclic_32_1,block_8_1,cyclic_2_1,cyclic_4_1,cyclic_32_1,block_64_1,cyclic_32_1,cyclic_128_1,cyclic_128_1,complete_1,pipeline_1,pipeline,unroll_64,pipeline,32.0,0.8404121806762317,False
workload_554.cpp,xczu7ev-ffvc1156-2-e,10.0,0.26622,164,62,5,20,35,cyclic_4_1,cyclic_2_1,block_2_1,cyclic_64_1,cyclic_2_1,block_16_1,cyclic_2_1,block_4_1,cyclic_32_1,cyclic_16_1,cyclic_32_1,cyclic_4_1,cyclic_64_1,complete_1,pipeline_1,pipeline,unroll_64,pipeline_1,30.5,0.8601781230375508,False
workload_555.cpp,xczu7ev-ffvc1156-2-e,10.0,3.21606,104,62,1,9,22,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_2_1,block_4_1,cyclic_32_1,cyclic_2_1,cyclic_128_1,cyclic_32_1,cyclic_16_1,block_128_1,cyclic_16_1,block_2_1,complete_1,unroll_2,pipeline,unroll_64,pipeline,23.5,0.9575092034613151,False
workload_556.cpp,xczu7ev-ffvc1156-2-e,10.0,0.18121,173,62,6,22,39,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_64_1,cyclic_64_1,block_8_1,cyclic_2_1,cyclic_32_1,cyclic_2_1,cyclic_16_1,block_128_1,cyclic_16_1,cyclic_128_1,complete_1,pipeline_1,pipeline,unroll_64,unroll_16,32.25,0.8381171005410418,False
workload_557.cpp,xczu7ev-ffvc1156-2-e,10.0,3.24044,118,68,1,10,29,cyclic_8_1,cyclic_4_1,block_2_1,block_16_1,cyclic_32_1,block_2_1,cyclic_2_1,cyclic_16_1,cyclic_32_1,cyclic_16_1,block_128_1,cyclic_16_1,cyclic_128_1,complete_1,unroll_2,unroll_4,unroll_64,pipeline_1,27.0,0.9093499788944994,False
workload_558.cpp,xczu7ev-ffvc1156-2-e,10.0,4.47866,118,66,1,4,21,cyclic_4_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_4_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,cyclic_2_1,cyclic_16_1,cyclic_2_1,block_16_1,cyclic_32_1,complete_1,unroll_2,pipeline,unroll_16,unroll_64,23.0,0.9504874458017135,False
workload_559.cpp,xczu7ev-ffvc1156-2-e,10.0,4.47387,123,63,1,7,25,cyclic_4_1,cyclic_2_1,block_2_1,cyclic_8_1,cyclic_16_1,block_4_1,cyclic_2_1,cyclic_16_1,cyclic_2_1,block_64_1,block_128_1,cyclic_16_1,cyclic_8_1,complete_1,unroll_2,pipeline,unroll_64,unroll_64,24.0,0.9373259247884773,False
workload_560.cpp,xczu7ev-ffvc1156-2-e,10.0,8.9462,118,63,1,5,22,cyclic_4_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_4_1,cyclic_2_1,cyclic_2_1,cyclic_16_1,cyclic_2_1,cyclic_16_1,cyclic_2_1,block_16_1,cyclic_32_1,complete_1,unroll_2,pipeline,unroll_4,unroll_64,22.75,0.8840432629111165,False
workload_561.cpp,xczu7ev-ffvc1156-2-e,10.0,3.18814,140,72,1,9,31,cyclic_4_1,cyclic_4_1,block_32_1,cyclic_2_1,cyclic_16_1,block_16_1,cyclic_2_1,cyclic_128_1,block_2_1,cyclic_16_1,block_128_1,cyclic_2_1,cyclic_128_1,complete_1,unroll_4,pipeline,unroll_64,pipeline,28.25,0.8807675675969954,False
workload_562.cpp,xczu7ev-ffvc1156-2-e,10.0,3.21989,158,65,1,6,24,cyclic_4_1,cyclic_2_1,block_2_1,cyclic_8_1,cyclic_64_1,block_16_1,cyclic_2_1,block_4_1,block_2_1,cyclic_16_1,cyclic_2_1,cyclic_16_1,cyclic_64_1,complete_1,unroll_2,unroll_8,unroll_64,pipeline_1,24.0,0.9505375456166616,False
workload_563.cpp,xczu7ev-ffvc1156-2-e,10.0,24.72394,94,61,1,7,19,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_4_1,cyclic_16_1,cyclic_32_1,block_128_1,block_2_1,block_2_1,cyclic_16_1,cyclic_2_1,cyclic_16_1,block_2_1,complete_1,unroll_4,pipeline,unroll_4,unroll_2,22.0,0.6307394682697113,False
workload_564.cpp,xczu7ev-ffvc1156-2-e,10.0,0.26958,173,65,5,21,36,cyclic_4_1,cyclic_2_1,cyclic_64_1,cyclic_8_1,block_4_1,block_8_1,cyclic_128_1,block_4_1,cyclic_32_1,cyclic_16_1,cyclic_2_1,cyclic_16_1,cyclic_64_1,complete_1,pipeline_1,pipeline,unroll_16,unroll_64,31.75,0.8439254239520958,False
workload_565.cpp,xczu7ev-ffvc1156-2-e,10.0,0.26622,165,63,5,19,34,cyclic_4_1,cyclic_2_1,block_2_1,cyclic_64_1,cyclic_2_1,block_16_1,cyclic_2_1,block_4_1,cyclic_2_1,cyclic_16_1,cyclic_32_1,cyclic_4_1,cyclic_64_1,complete_1,pipeline_1,pipeline,unroll_64,pipeline_1,30.25,0.8634643230899122,False
workload_566.cpp,xczu7ev-ffvc1156-2-e,10.0,4.47387,120,63,1,6,22,cyclic_4_1,cyclic_2_1,block_2_1,cyclic_8_1,cyclic_16_1,block_4_1,cyclic_2_1,cyclic_16_1,block_2_1,cyclic_16_1,block_128_1,cyclic_16_1,cyclic_8_1,complete_1,unroll_2,pipeline,unroll_64,unroll_64,23.0,0.9505473192088508,False
workload_567.cpp,xczu7ev-ffvc1156-2-e,10.0,3.17915,301,65,5,11,51,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_64_1,cyclic_16_1,block_8_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,cyclic_16_1,cyclic_128_1,cyclic_16_1,cyclic_128_1,complete_1,unroll_16,pipeline,unroll_64,pipeline,33.0,0.8048131078231026,False
workload_568.cpp,xczu7ev-ffvc1156-2-e,10.0,8.78525,89,68,1,6,18,cyclic_4_1,cyclic_2_1,block_2_1,block_16_1,cyclic_32_1,block_8_1,cyclic_4_1,block_2_1,cyclic_128_1,cyclic_16_1,cyclic_2_1,cyclic_16_1,block_64_1,complete_1,unroll_4,pipeline,unroll_64,unroll_2,23.25,0.8831096002577755,False
workload_569.cpp,xczu7ev-ffvc1156-2-e,10.0,3.18818,164,65,3,9,37,cyclic_4_1,cyclic_4_1,block_2_1,block_8_1,cyclic_64_1,cyclic_32_1,block_16_1,block_128_1,block_16_1,cyclic_8_1,cyclic_32_1,block_16_1,cyclic_64_1,complete_1,unroll_8,pipeline,unroll_16,pipeline_1,28.5,0.8743835957159597,False
workload_570.cpp,xczu7ev-ffvc1156-2-e,10.0,0.26686,162,65,5,20,33,cyclic_4_1,cyclic_2_1,block_2_1,cyclic_8_1,cyclic_2_1,cyclic_2_1,cyclic_128_1,block_4_1,cyclic_2_1,cyclic_16_1,block_128_1,cyclic_2_1,cyclic_8_1,complete_1,pipeline_1,pipeline,unroll_64,unroll_64,30.75,0.8569039827340046,False
workload_571.cpp,xczu7ev-ffvc1156-2-e,10.0,4.76568,144,63,3,10,30,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_64_1,cyclic_64_1,block_4_1,cyclic_2_1,cyclic_2_1,block_2_1,block_64_1,cyclic_32_1,cyclic_128_1,cyclic_4_1,complete_1,unroll_16,pipeline,unroll_2,pipeline,26.5,0.9008563330444745,False
workload_572.cpp,xczu7ev-ffvc1156-2-e,10.0,0.19249,177,66,6,21,37,cyclic_4_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_4_1,block_8_1,cyclic_2_1,cyclic_8_1,cyclic_16_1,block_128_1,block_128_1,cyclic_16_1,cyclic_2_1,complete_1,pipeline_1,pipeline,unroll_16,unroll_2,32.5,0.8348185169645183,False
workload_573.cpp,xczu7ev-ffvc1156-2-e,10.0,12.86363,185,62,1,10,33,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_64_1,cyclic_64_1,block_16_1,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_64_1,block_128_1,cyclic_16_1,cyclic_32_1,complete_1,unroll_16,pipeline_1,unroll_64,unroll_4,26.5,0.7931685068826778,False
workload_574.cpp,xczu7ev-ffvc1156-2-e,10.0,3.21186,138,67,1,7,30,cyclic_4_1,cyclic_4_1,block_2_1,block_16_1,cyclic_64_1,block_16_1,cyclic_2_1,block_4_1,cyclic_32_1,cyclic_16_1,cyclic_32_1,cyclic_16_1,cyclic_64_1,complete_1,unroll_8,pipeline,unroll_64,pipeline,26.25,0.919766699492901,False
workload_575.cpp,xczu7ev-ffvc1156-2-e,10.0,8.93824,164,64,1,7,27,cyclic_4_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_16_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,block_2_1,cyclic_16_1,block_128_1,cyclic_32_1,cyclic_32_1,complete_1,unroll_4,pipeline,unroll_4,unroll_64,24.75,0.8674628374622096,False
workload_576.cpp,xczu7ev-ffvc1156-2-e,10.0,8.5565,118,68,2,9,29,cyclic_4_1,cyclic_4_1,block_2_1,block_16_1,cyclic_32_1,block_8_1,cyclic_2_1,cyclic_32_1,cyclic_2_1,cyclic_16_1,block_128_1,cyclic_16_1,cyclic_128_1,complete_1,unroll_2,pipeline_1,unroll_64,unroll_16,27.0,0.8489000145827805,False
workload_577.cpp,xczu7ev-ffvc1156-2-e,10.0,12.36199,84,63,1,5,17,cyclic_2_1,cyclic_4_1,cyclic_2_1,cyclic_8_1,cyclic_16_1,cyclic_16_1,cyclic_2_1,block_2_1,block_2_1,cyclic_16_1,cyclic_32_1,block_16_1,block_2_1,complete_1,unroll_4,pipeline,unroll_64,unroll_2,21.5,0.830254197047004,False
workload_578.cpp,xczu7ev-ffvc1156-2-e,10.0,3.19558,102,74,1,8,27,cyclic_4_1,block_4_1,block_32_1,cyclic_64_1,block_4_1,block_2_1,cyclic_2_1,cyclic_16_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,block_16_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_64,pipeline,27.5,0.9000519292476541,False
workload_579.cpp,xczu7ev-ffvc1156-2-e,10.0,3.19677,86,71,1,5,17,cyclic_2_1,cyclic_16_1,cyclic_2_1,block_16_1,cyclic_16_1,block_16_1,cyclic_2_1,block_4_1,cyclic_2_1,cyclic_16_1,cyclic_32_1,cyclic_16_1,block_128_1,complete_1,unroll_2,pipeline,unroll_64,pipeline,23.5,0.9576918045726356,False
workload_580.cpp,xczu7ev-ffvc1156-2-e,10.0,3.20582,106,64,1,9,22,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_2_1,block_4_1,cyclic_32_1,cyclic_2_1,cyclic_128_1,cyclic_32_1,cyclic_8_1,block_128_1,cyclic_16_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_64,pipeline,24.0,0.9506703075980514,False
workload_581.cpp,xczu7ev-ffvc1156-2-e,10.0,13.38022,222,60,1,26,51,cyclic_2_1,cyclic_4_1,cyclic_64_1,block_128_1,cyclic_16_1,block_16_1,block_128_1,cyclic_128_1,cyclic_4_1,cyclic_64_1,cyclic_32_1,cyclic_16_1,cyclic_64_1,complete_1,unroll_4,pipeline,unroll_64,unroll_2,34.5,0.6838864267297041,False
workload_582.cpp,xczu7ev-ffvc1156-2-e,10.0,6.35532,131,61,2,8,30,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_64_1,cyclic_2_1,block_16_1,cyclic_2_1,block_4_1,cyclic_2_1,cyclic_16_1,cyclic_32_1,cyclic_16_1,cyclic_64_1,complete_1,unroll_8,pipeline,unroll_4,pipeline,25.25,0.8981747711852462,False
workload_583.cpp,xczu7ev-ffvc1156-2-e,10.0,0.30943,165,64,3,20,35,cyclic_2_1,cyclic_2_1,cyclic_64_1,cyclic_8_1,cyclic_32_1,cyclic_2_1,cyclic_128_1,block_4_1,cyclic_2_1,block_64_1,cyclic_2_1,cyclic_2_1,cyclic_32_1,complete_1,pipeline_1,pipeline,unroll_64,unroll_64,30.5,0.8598686744431298,False
workload_584.cpp,xczu7ev-ffvc1156-2-e,10.0,6.38084,91,69,1,5,21,cyclic_8_1,cyclic_4_1,cyclic_2_1,block_8_1,cyclic_64_1,block_16_1,cyclic_2_1,cyclic_8_1,cyclic_2_1,cyclic_16_1,cyclic_2_1,block_16_1,cyclic_64_1,complete_1,unroll_2,pipeline,unroll_4,pipeline,24.0,0.9127180292703538,False
workload_585.cpp,xczu7ev-ffvc1156-2-e,10.0,8.92044,119,62,1,7,22,cyclic_4_1,cyclic_4_1,cyclic_64_1,cyclic_2_1,cyclic_2_1,block_4_1,cyclic_2_1,block_2_1,cyclic_32_1,cyclic_16_1,cyclic_64_1,cyclic_32_1,cyclic_32_1,complete_1,unroll_2,pipeline_1,unroll_4,unroll_64,23.0,0.8827504029321185,False
workload_586.cpp,xczu7ev-ffvc1156-2-e,10.0,4.47866,118,66,1,4,20,cyclic_4_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_4_1,cyclic_4_1,cyclic_2_1,cyclic_8_1,block_2_1,cyclic_16_1,cyclic_2_1,cyclic_16_1,cyclic_32_1,complete_1,unroll_2,pipeline,unroll_16,unroll_64,22.75,0.9537338062032279,False
workload_587.cpp,xczu7ev-ffvc1156-2-e,10.0,12.86811,96,61,1,7,22,cyclic_4_1,cyclic_2_1,block_2_1,cyclic_64_1,cyclic_16_1,cyclic_32_1,cyclic_2_1,block_2_1,cyclic_2_1,block_64_1,cyclic_16_1,cyclic_2_1,cyclic_32_1,complete_1,unroll_2,pipeline_1,unroll_64,unroll_4,22.75,0.8176992245986932,False
workload_588.cpp,xczu7ev-ffvc1156-2-e,10.0,6.46991,690,70,1,12,42,cyclic_32_1,cyclic_4_1,block_2_1,cyclic_64_1,block_4_1,cyclic_32_1,block_128_1,cyclic_8_1,cyclic_32_1,cyclic_4_1,cyclic_2_1,cyclic_16_1,block_128_1,complete_1,unroll_2,unroll_16,unroll_4,pipeline,31.25,0.7960644692544807,False
workload_589.cpp,xczu7ev-ffvc1156-2-e,10.0,0.13618,153,67,9,22,36,cyclic_8_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_32_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,block_2_1,cyclic_16_1,block_128_1,cyclic_2_1,cyclic_32_1,complete_1,pipeline,pipeline,unroll_64,unroll_2,33.5,0.822594192517892,False
workload_590.cpp,xczu7ev-ffvc1156-2-e,10.0,6.38147,93,70,1,6,18,cyclic_8_1,cyclic_4_1,block_2_1,block_8_1,block_4_1,block_16_1,cyclic_2_1,cyclic_16_1,cyclic_2_1,cyclic_4_1,cyclic_4_1,cyclic_128_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_4,pipeline,23.75,0.9155583097892204,False
workload_591.cpp,xczu7ev-ffvc1156-2-e,10.0,12.36288,205,61,1,25,54,cyclic_2_1,cyclic_4_1,block_128_1,block_128_1,cyclic_2_1,cyclic_32_1,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_16_1,block_128_1,cyclic_64_1,block_2_1,complete_1,unroll_2,pipeline,unroll_64,unroll_2,35.25,0.6869286763315017,False
workload_592.cpp,xczu7ev-ffvc1156-2-e,10.0,0.18609,267,62,6,39,66,cyclic_4_1,cyclic_4_1,block_2_1,block_128_1,block_4_1,block_16_1,cyclic_4_1,cyclic_128_1,cyclic_64_1,cyclic_64_1,block_64_1,cyclic_16_1,cyclic_64_1,complete_1,pipeline_1,pipeline,unroll_64,unroll_64,43.25,0.6070022820663453,False
workload_593.cpp,xczu7ev-ffvc1156-2-e,10.0,6.38123,85,71,1,4,18,cyclic_16_1,cyclic_4_1,cyclic_2_1,block_8_1,cyclic_64_1,block_16_1,cyclic_2_1,cyclic_16_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,block_16_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_4,pipeline,23.5,0.9183489255824122,False
