Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,OuterLoop_1,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_2_1,InnerLoop_2_2,InnerLoop_2_3,InnerLoop_3_1,Area,Weight,is_pareto
workload_1501.cpp,xczu7ev-ffvc1156-2-e,5.0,103.10561,175,1,1,5,13,cyclic_16_1,block_128_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_16,pipeline,unroll_2,unroll_2,pipeline,5.0,0.9542704653767471,False
workload_1502.cpp,xczu7ev-ffvc1156-2-e,5.0,1407.29493,225,1,1,5,14,cyclic_64_1,cyclic_64_1,cyclic_2_1,block_32_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_2,unroll_8,pipeline,pipeline_1,unroll_2,unroll_2,5.25,0.13470099524859847,False
workload_1503.cpp,xczu7ev-ffvc1156-2-e,5.0,633.84721,219,2,3,4,10,block_32_1,cyclic_8_1,cyclic_2_1,block_4_1,block_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_2,4.75,0.6391925309269934,False
workload_1504.cpp,xczu7ev-ffvc1156-2-e,5.0,633.84853,457,1,1,6,19,block_32_1,block_64_1,cyclic_2_1,block_4_1,block_8_1,cyclic_2_1,unroll_2,pipeline,unroll_4,unroll_4,unroll_4,pipeline_1,unroll_4,unroll_2,6.75,0.59532767459819,False
workload_1505.cpp,xczu7ev-ffvc1156-2-e,5.0,66.37441,353,1,1,19,30,block_32_1,block_128_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_8,unroll_16,unroll_2,unroll_8,pipeline_1,12.75,0.7931947968300675,False
workload_1506.cpp,xczu7ev-ffvc1156-2-e,5.0,103.08933,195,2,1,9,15,cyclic_16_1,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,pipeline,unroll_16,unroll_2,unroll_4,pipeline,6.75,0.9141104185480152,False
workload_1507.cpp,xczu7ev-ffvc1156-2-e,5.0,68.60865,325,2,1,10,21,block_64_1,cyclic_8_1,cyclic_2_1,block_4_1,block_8_1,cyclic_2_1,unroll_2,pipeline,unroll_2,unroll_64,pipeline,pipeline_1,unroll_4,pipeline_1,8.5,0.8960486598827246,False
workload_1508.cpp,xczu7ev-ffvc1156-2-e,5.0,104.64493,902,1,1,14,31,block_32_1,cyclic_64_1,cyclic_128_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_16,unroll_64,unroll_4,unroll_4,pipeline,11.75,0.792333961070729,False
workload_1509.cpp,xczu7ev-ffvc1156-2-e,5.0,103.87007,231,1,1,11,19,cyclic_16_1,block_64_1,cyclic_64_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_4,pipeline,8.0,0.8832546150661058,False
workload_1510.cpp,xczu7ev-ffvc1156-2-e,5.0,105.25005,231,1,1,9,20,cyclic_128_1,block_128_1,cyclic_128_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_32,unroll_2,pipeline,unroll_4,unroll_16,unroll_2,pipeline,7.75,0.8882382343443885,False
workload_1511.cpp,xczu7ev-ffvc1156-2-e,5.0,634.62533,470,1,1,4,16,cyclic_64_1,block_128_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,pipeline,unroll_2,unroll_64,unroll_4,unroll_2,unroll_4,unroll_2,5.5,0.6227625279117557,False
workload_1512.cpp,xczu7ev-ffvc1156-2-e,5.0,70.30097,287,1,1,13,22,cyclic_64_1,block_128_1,cyclic_64_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_32,unroll_2,unroll_16,pipeline,pipeline_1,unroll_4,pipeline_1,9.25,0.8760036452247529,False
workload_1513.cpp,xczu7ev-ffvc1156-2-e,5.0,68.63713,505,2,1,11,27,block_32_1,cyclic_64_1,cyclic_4_1,block_4_1,complete_2,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_64,unroll_4,pipeline_1,unroll_4,pipeline_1,10.25,0.852134942321527,False
workload_1514.cpp,xczu7ev-ffvc1156-2-e,5.0,104.51685,166,1,1,7,13,block_32_1,cyclic_2_1,cyclic_64_1,block_4_1,cyclic_8_1,cyclic_2_1,unroll_2,pipeline,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_2,pipeline,5.5,0.9402325868719462,False
workload_1516.cpp,xczu7ev-ffvc1156-2-e,5.0,104.93825,308,1,1,11,26,cyclic_128_1,cyclic_64_1,cyclic_128_1,block_32_1,cyclic_8_1,block_2_1,unroll_2,pipeline,unroll_2,unroll_8,unroll_4,unroll_16,unroll_2,pipeline,9.75,0.8398490145623501,False
workload_1517.cpp,xczu7ev-ffvc1156-2-e,5.0,65.83341,973,1,1,39,66,block_32_1,cyclic_32_1,cyclic_64_1,block_4_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_64,pipeline,pipeline_1,unroll_16,pipeline_1,26.75,0.42815519092346777,False
workload_1518.cpp,xczu7ev-ffvc1156-2-e,5.0,69.55237,389,1,1,22,34,cyclic_64_1,block_32_1,cyclic_2_1,block_2_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_4,unroll_4,unroll_4,pipeline_1,unroll_4,pipeline_1,14.5,0.7510060924743438,False
workload_1519.cpp,xczu7ev-ffvc1156-2-e,5.0,102.96589,203,2,1,9,15,cyclic_16_1,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_4,pipeline,6.75,0.9142200684229734,False
workload_1520.cpp,xczu7ev-ffvc1156-2-e,5.0,103.01645,234,1,1,11,22,cyclic_16_1,cyclic_64_1,cyclic_2_1,block_32_1,complete_2,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_4,unroll_4,pipeline_1,unroll_4,pipeline,8.75,0.865578361136343,False
workload_1521.cpp,xczu7ev-ffvc1156-2-e,5.0,69.64997,362,1,1,13,30,block_32_1,cyclic_64_1,cyclic_64_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_32,unroll_2,unroll_16,pipeline,pipeline_1,unroll_4,pipeline_1,11.25,0.8269867052041349,False
workload_1522.cpp,xczu7ev-ffvc1156-2-e,5.0,68.65025,573,1,1,22,47,cyclic_16_1,cyclic_64_1,cyclic_32_1,block_32_1,complete_2,cyclic_2_1,unroll_2,unroll_64,unroll_4,pipeline,unroll_16,pipeline_1,unroll_4,pipeline_1,17.75,0.6798937628222566,False
workload_1523.cpp,xczu7ev-ffvc1156-2-e,5.0,68.81777,389,1,1,19,32,cyclic_16_1,block_128_1,cyclic_2_1,block_32_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_4,pipeline_1,unroll_16,unroll_2,unroll_4,pipeline_1,13.25,0.7800958158943745,False
workload_1524.cpp,xczu7ev-ffvc1156-2-e,5.0,68.72313,177,1,1,6,16,cyclic_16_1,cyclic_32_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_16,pipeline,unroll_2,unroll_2,pipeline_1,6.0,0.9603815015336482,False
workload_1525.cpp,xczu7ev-ffvc1156-2-e,5.0,103.97485,245,1,1,11,18,cyclic_16_1,block_64_1,cyclic_64_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_16,unroll_4,pipeline_1,unroll_4,pipeline,7.75,0.8892780499102735,False
workload_1526.cpp,xczu7ev-ffvc1156-2-e,5.0,68.88265,195,1,1,10,15,block_64_1,block_128_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,pipeline,unroll_2,unroll_8,unroll_4,unroll_2,unroll_4,pipeline_1,6.75,0.9408267060781107,False
workload_1527.cpp,xczu7ev-ffvc1156-2-e,5.0,633.84645,259,2,3,4,13,block_64_1,cyclic_8_1,cyclic_2_1,block_4_1,cyclic_8_1,cyclic_2_1,unroll_2,pipeline,unroll_2,unroll_16,unroll_4,pipeline_1,unroll_4,unroll_2,5.5,0.6231752774621815,False
workload_1528.cpp,xczu7ev-ffvc1156-2-e,5.0,103.11449,519,1,1,7,22,cyclic_16_1,cyclic_128_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_2,unroll_2,unroll_8,unroll_64,unroll_2,unroll_2,pipeline,7.75,0.8899758329173211,False
workload_1529.cpp,xczu7ev-ffvc1156-2-e,5.0,103.05641,233,1,1,6,19,block_32_1,cyclic_64_1,cyclic_2_1,block_32_1,block_8_1,cyclic_2_1,unroll_2,unroll_64,unroll_2,unroll_2,pipeline,pipeline_1,unroll_2,pipeline,6.75,0.9141396690878728,False
workload_1530.cpp,xczu7ev-ffvc1156-2-e,5.0,102.99705,401,2,1,9,20,block_64_1,cyclic_8_1,cyclic_2_1,block_4_1,block_8_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_64,pipeline,pipeline_1,unroll_4,pipeline,8.0,0.8839496465954664,False
workload_1531.cpp,xczu7ev-ffvc1156-2-e,5.0,112.30281,405,1,56,26,40,cyclic_128_1,block_64_1,cyclic_64_1,block_4_1,cyclic_8_1,cyclic_2_1,unroll_2,pipeline,unroll_2,pipeline,unroll_4,unroll_16,unroll_2,pipeline,30.75,0.31063018941999165,False
workload_1532.cpp,xczu7ev-ffvc1156-2-e,5.0,634.85457,381,2,3,4,14,block_64_1,cyclic_8_1,cyclic_2_1,block_4_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_64,pipeline,unroll_2,unroll_4,unroll_2,5.75,0.6171856978953504,False
workload_1533.cpp,xczu7ev-ffvc1156-2-e,5.0,1575.48329,3095,1,1,17,46,block_32_1,cyclic_64_1,cyclic_2_1,block_4_1,block_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_16,unroll_2,16.25,0.10000000000000003,False
workload_1536.cpp,xczu7ev-ffvc1156-2-e,5.0,69.72757,205,2,1,10,17,block_64_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_4,unroll_4,unroll_2,unroll_4,pipeline_1,7.5,0.9209565143265434,False
workload_1537.cpp,xczu7ev-ffvc1156-2-e,5.0,67.21889,369,2,1,18,31,block_32_1,cyclic_2_1,cyclic_2_1,block_4_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_8,unroll_16,unroll_2,unroll_8,pipeline_1,13.0,0.7868557015724428,False
workload_1538.cpp,xczu7ev-ffvc1156-2-e,5.0,70.42481,475,1,1,14,31,cyclic_64_1,cyclic_64_1,cyclic_64_1,block_32_1,block_8_1,cyclic_2_1,unroll_2,unroll_64,unroll_2,unroll_16,pipeline,unroll_2,unroll_4,pipeline_1,11.75,0.8144076567459276,False
workload_1539.cpp,xczu7ev-ffvc1156-2-e,5.0,68.70597,1002,1,1,21,44,cyclic_16_1,cyclic_64_1,cyclic_2_1,block_32_1,complete_2,cyclic_2_1,unroll_2,unroll_64,unroll_4,unroll_16,unroll_16,unroll_2,unroll_4,pipeline_1,16.75,0.7014608010948262,False
workload_1540.cpp,xczu7ev-ffvc1156-2-e,5.0,69.56789,495,2,1,12,26,cyclic_64_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_4,unroll_64,pipeline_1,pipeline_1,unroll_2,pipeline_1,10.25,0.851551790205392,False
workload_1541.cpp,xczu7ev-ffvc1156-2-e,5.0,76.11017,978,2,1,34,54,block_32_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_4,pipeline,unroll_16,unroll_16,unroll_2,pipeline_1,22.75,0.5682851576923454,False
workload_1542.cpp,xczu7ev-ffvc1156-2-e,5.0,68.72237,255,1,1,11,21,cyclic_16_1,block_128_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_16,unroll_4,unroll_16,pipeline,unroll_2,unroll_2,pipeline_1,8.5,0.8959754909979437,False
workload_1543.cpp,xczu7ev-ffvc1156-2-e,5.0,633.84533,369,2,3,4,13,block_32_1,cyclic_8_1,cyclic_2_1,block_4_1,block_8_1,cyclic_2_1,unroll_2,pipeline,unroll_2,unroll_64,unroll_4,pipeline_1,unroll_4,unroll_2,5.5,0.6231758710958102,False
workload_1544.cpp,xczu7ev-ffvc1156-2-e,5.0,105.08533,384,1,1,15,25,cyclic_128_1,block_128_1,cyclic_128_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_32,unroll_2,unroll_16,unroll_4,pipeline_1,unroll_4,pipeline,10.5,0.8217071796261217,False
workload_1545.cpp,xczu7ev-ffvc1156-2-e,5.0,68.61453,158,1,1,6,13,cyclic_16_1,block_64_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,pipeline,unroll_2,unroll_8,pipeline,pipeline_1,unroll_2,pipeline_1,5.25,0.980114695138869,False
workload_1546.cpp,xczu7ev-ffvc1156-2-e,5.0,68.61861,735,2,1,10,26,block_32_1,cyclic_8_1,cyclic_2_1,block_4_1,block_8_1,cyclic_2_1,unroll_2,unroll_64,unroll_2,unroll_8,unroll_64,pipeline_1,unroll_4,pipeline_1,9.75,0.864561137875835,False
workload_1547.cpp,xczu7ev-ffvc1156-2-e,5.0,70.22689,3126,1,1,24,50,cyclic_16_1,block_128_1,cyclic_128_1,block_32_1,complete_2,cyclic_2_1,unroll_2,unroll_2,unroll_4,unroll_16,unroll_64,unroll_2,unroll_4,pipeline_1,19.0,0.6526045119992507,False
workload_1549.cpp,xczu7ev-ffvc1156-2-e,5.0,69.65545,1759,1,1,13,35,block_32_1,cyclic_64_1,cyclic_64_1,block_4_1,complete_2,cyclic_2_1,unroll_2,unroll_64,unroll_2,unroll_64,unroll_16,pipeline_1,unroll_4,pipeline_1,12.5,0.7970834904026012,False
workload_1551.cpp,xczu7ev-ffvc1156-2-e,5.0,68.692685,1177,2,2,38,59,cyclic_16_1,cyclic_2_1,cyclic_2_1,block_32_1,block_8_1,cyclic_2_1,unroll,pipeline,unroll_2,unroll_16,pipeline,unroll_2,unroll_4,pipeline_1,25.25,0.47820867730513517,False
workload_1552.cpp,xczu7ev-ffvc1156-2-e,5.0,104.71693,500,1,1,13,30,cyclic_64_1,cyclic_64_1,cyclic_64_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_64,unroll_16,unroll_4,pipeline,11.25,0.804095925254488,False
workload_1553.cpp,xczu7ev-ffvc1156-2-e,5.0,68.78321,369,2,1,10,22,block_32_1,cyclic_8_1,block_64_1,block_4_1,complete_2,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_64,unroll_4,pipeline_1,unroll_4,pipeline_1,8.75,0.8895897173912409,False
workload_1554.cpp,xczu7ev-ffvc1156-2-e,5.0,68.61649,246,1,1,11,21,cyclic_16_1,block_64_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_4,unroll_16,pipeline,pipeline_1,unroll_2,pipeline_1,8.5,0.8960436171336581,False
workload_1555.cpp,xczu7ev-ffvc1156-2-e,5.0,103.10797,471,3,1,6,17,cyclic_16_1,cyclic_32_1,cyclic_8_1,block_32_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_64,unroll_2,unroll_2,pipeline,6.75,0.9140938536296541,False
workload_1556.cpp,xczu7ev-ffvc1156-2-e,5.0,68.63721,323,1,1,12,28,cyclic_16_1,cyclic_64_1,cyclic_2_1,block_4_1,block_8_1,cyclic_2_1,unroll_2,unroll_64,unroll_2,pipeline,unroll_4,pipeline_1,unroll_4,pipeline_1,10.5,0.8459657396305118,False
workload_1557.cpp,xczu7ev-ffvc1156-2-e,5.0,104.93657,328,1,1,15,29,cyclic_128_1,block_64_1,cyclic_128_1,block_4_1,cyclic_8_1,cyclic_2_1,unroll_2,pipeline,unroll_2,unroll_16,unroll_4,pipeline_1,unroll_4,pipeline,11.5,0.7980301646353496,False
workload_1558.cpp,xczu7ev-ffvc1156-2-e,5.0,65.99297,1193,1,1,40,74,block_32_1,cyclic_64_1,cyclic_64_1,block_32_1,complete_2,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_64,unroll_4,unroll_2,unroll_16,pipeline_1,29.0,0.3597169447811762,False
workload_1559.cpp,xczu7ev-ffvc1156-2-e,5.0,633.84717,366,3,3,3,11,block_64_1,cyclic_8_1,cyclic_2_1,block_32_1,block_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_64,unroll_4,pipeline_1,unroll_4,unroll_2,5.0,0.6339147249455513,False
workload_1560.cpp,xczu7ev-ffvc1156-2-e,5.0,68.76293,535,1,1,22,38,cyclic_32_1,block_64_1,cyclic_32_1,block_32_1,complete_2,cyclic_2_1,unroll_2,pipeline,unroll_4,unroll_16,unroll_16,pipeline_1,unroll_4,pipeline_1,15.5,0.728980585343417,False
workload_1561.cpp,xczu7ev-ffvc1156-2-e,5.0,633.84721,217,3,3,3,9,block_32_1,cyclic_8_1,cyclic_2_1,block_2_1,block_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_2,4.5,0.6444070346122668,False
workload_1562.cpp,xczu7ev-ffvc1156-2-e,5.0,659.28889,601,2,3,6,18,block_32_1,cyclic_8_1,cyclic_2_1,block_4_1,cyclic_8_1,cyclic_2_1,unroll_2,pipeline,unroll_2,unroll_64,unroll_4,pipeline_1,unroll_8,unroll_2,7.25,0.5700840617005651,False
workload_1563.cpp,xczu7ev-ffvc1156-2-e,5.0,69.34281,249,1,1,12,26,cyclic_64_1,cyclic_64_1,cyclic_2_1,block_32_1,block_8_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_4,pipeline,pipeline_1,unroll_4,pipeline_1,10.0,0.8578857235833335,False
workload_1564.cpp,xczu7ev-ffvc1156-2-e,5.0,66.02405,1403,1,1,47,82,block_32_1,cyclic_64_1,block_64_1,block_2_1,complete_2,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_64,pipeline_1,pipeline_1,unroll_16,pipeline_1,32.75,0.2634186298332011,False
workload_1565.cpp,xczu7ev-ffvc1156-2-e,5.0,103.87159,219,1,1,11,18,cyclic_16_1,block_64_1,cyclic_64_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_4,pipeline,7.75,0.8893619583758959,False
workload_1566.cpp,xczu7ev-ffvc1156-2-e,5.0,66.09229,341,2,1,19,29,cyclic_16_1,cyclic_2_1,cyclic_2_1,block_32_1,complete_2,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_8,unroll_16,unroll_2,unroll_8,pipeline_1,12.75,0.7933629375021554,False
workload_1567.cpp,xczu7ev-ffvc1156-2-e,5.0,68.61637,171,1,1,6,16,cyclic_16_1,cyclic_32_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline,pipeline_1,unroll_2,pipeline_1,6.0,0.9604529259820729,False
workload_1568.cpp,xczu7ev-ffvc1156-2-e,5.0,107.21249,1351,1,1,25,46,cyclic_128_1,block_128_1,cyclic_128_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_32,unroll_2,unroll_64,unroll_4,unroll_16,unroll_8,pipeline,18.25,0.647712107616524,False
workload_1569.cpp,xczu7ev-ffvc1156-2-e,5.0,68.77917,213,1,1,10,18,block_64_1,block_128_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,pipeline,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_4,pipeline_1,7.5,0.9215794429463906,False
workload_1570.cpp,xczu7ev-ffvc1156-2-e,5.0,70.29705,296,1,1,13,23,cyclic_64_1,block_64_1,cyclic_64_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_32,unroll_2,unroll_16,pipeline,pipeline_1,unroll_4,pipeline_1,9.5,0.8697398973044006,False
workload_1571.cpp,xczu7ev-ffvc1156-2-e,5.0,103.10501,346,1,1,5,15,cyclic_16_1,block_128_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_64,pipeline,unroll_2,unroll_2,pipeline,5.5,0.94179187566888,False
workload_1572.cpp,xczu7ev-ffvc1156-2-e,5.0,77.05193,1099,1,1,42,62,cyclic_16_1,block_128_1,cyclic_128_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_16,unroll_16,unroll_2,unroll_16,pipeline_1,26.5,0.436078455357078,False
workload_1573.cpp,xczu7ev-ffvc1156-2-e,5.0,104.91389,424,1,1,16,34,cyclic_128_1,cyclic_64_1,cyclic_128_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,pipeline,unroll_2,unroll_16,unroll_4,unroll_16,unroll_4,pipeline,13.0,0.7633478636162928,False
workload_1574.cpp,xczu7ev-ffvc1156-2-e,5.0,103.02161,407,1,1,9,18,cyclic_16_1,cyclic_2_1,cyclic_2_1,block_4_1,complete_2,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_64,unroll_4,pipeline_1,unroll_4,pipeline,7.25,0.9022570724867033,False
workload_1575.cpp,xczu7ev-ffvc1156-2-e,5.0,69.67737,932,2,1,10,27,block_32_1,cyclic_8_1,cyclic_2_1,block_4_1,block_8_1,cyclic_2_1,unroll_2,unroll_64,unroll_2,unroll_16,unroll_64,unroll_2,unroll_4,pipeline_1,10.0,0.8576748666663976,False
workload_1576.cpp,xczu7ev-ffvc1156-2-e,5.0,68.72637,233,2,1,10,20,block_32_1,cyclic_4_1,cyclic_2_1,block_4_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_4,unroll_4,unroll_4,pipeline_1,unroll_2,pipeline_1,8.25,0.9023450761260756,False
workload_1577.cpp,xczu7ev-ffvc1156-2-e,5.0,68.61053,164,1,1,7,17,cyclic_16_1,cyclic_64_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,pipeline,unroll_2,unroll_8,pipeline,pipeline_1,unroll_2,pipeline_1,6.5,0.9474673800197428,False
workload_1578.cpp,xczu7ev-ffvc1156-2-e,5.0,68.61465,250,1,1,11,21,cyclic_16_1,block_64_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,pipeline,unroll_4,unroll_16,pipeline,pipeline_1,unroll_2,pipeline_1,8.5,0.8960448006573499,False
workload_1579.cpp,xczu7ev-ffvc1156-2-e,5.0,66.93909,1194,1,1,40,78,block_32_1,cyclic_64_1,cyclic_64_1,block_4_1,complete_2,cyclic_2_1,unroll_2,pipeline,unroll_2,unroll_64,unroll_4,unroll_2,unroll_16,pipeline_1,30.0,0.331866042518297,False
workload_1580.cpp,xczu7ev-ffvc1156-2-e,5.0,69.96217,184,1,1,8,19,block_32_1,cyclic_64_1,cyclic_64_1,block_4_1,complete_2,cyclic_2_1,unroll_2,unroll_4,unroll_2,pipeline,unroll_4,pipeline_1,unroll_2,pipeline_1,7.25,0.9272717452940938,False
workload_1581.cpp,xczu7ev-ffvc1156-2-e,5.0,103.07345,184,2,1,9,13,cyclic_16_1,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_4,pipeline,6.25,0.9257618344984069,False
workload_1582.cpp,xczu7ev-ffvc1156-2-e,5.0,69.65837,1839,1,1,23,55,block_32_1,cyclic_64_1,cyclic_64_1,block_4_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_64,unroll_4,unroll_32,unroll_16,pipeline_1,unroll_4,pipeline_1,20.0,0.6322106192041702,False
workload_1583.cpp,xczu7ev-ffvc1156-2-e,5.0,69.65601,1804,1,1,13,35,block_32_1,cyclic_64_1,cyclic_64_1,block_4_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_64,unroll_2,unroll_64,unroll_16,pipeline_1,unroll_4,pipeline_1,12.5,0.7970831521107783,False
workload_1584.cpp,xczu7ev-ffvc1156-2-e,5.0,104.74381,360,1,1,14,30,cyclic_64_1,cyclic_64_1,cyclic_64_1,block_4_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_64,unroll_2,pipeline,unroll_4,pipeline_1,unroll_4,pipeline,11.5,0.798161586980032,False
workload_1585.cpp,xczu7ev-ffvc1156-2-e,5.0,68.73401,287,1,1,11,25,block_32_1,cyclic_64_1,cyclic_2_1,block_32_1,block_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_8,unroll_16,unroll_2,unroll_4,pipeline_1,9.5,0.8707334843118324,False
workload_1586.cpp,xczu7ev-ffvc1156-2-e,5.0,104.50541,157,1,1,6,14,block_32_1,cyclic_2_1,cyclic_64_1,block_2_1,block_8_1,cyclic_2_1,unroll_2,pipeline,unroll_2,unroll_16,pipeline,pipeline_1,unroll_2,pipeline,5.5,0.9402452709971421,False
workload_1587.cpp,xczu7ev-ffvc1156-2-e,5.0,70.15803,786,1,1,23,45,cyclic_16_1,block_128_1,cyclic_128_1,block_32_1,complete_2,block_2_1,unroll_2,unroll_16,unroll_4,unroll_16,unroll_16,unroll_2,unroll_4,pipeline_1,17.5,0.6844234265476571,False
workload_1588.cpp,xczu7ev-ffvc1156-2-e,5.0,68.67249,249,2,1,10,21,block_32_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_4,unroll_16,pipeline_1,pipeline_1,unroll_2,pipeline_1,8.5,0.8960075905807148,False
workload_1589.cpp,xczu7ev-ffvc1156-2-e,5.0,65.83189,1384,1,1,39,79,block_32_1,cyclic_64_1,cyclic_64_1,block_4_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_64,pipeline,pipeline_1,unroll_16,pipeline_1,30.0,0.3318658868617054,False
workload_1590.cpp,xczu7ev-ffvc1156-2-e,5.0,103.22529,182,1,1,7,18,cyclic_16_1,block_64_1,cyclic_64_1,block_32_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_2,pipeline,6.75,0.9139895503248893,False
workload_1591.cpp,xczu7ev-ffvc1156-2-e,5.0,69.64721,450,1,1,13,28,block_32_1,cyclic_32_1,cyclic_64_1,block_4_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_64,pipeline,pipeline_1,unroll_4,pipeline_1,10.75,0.8391943999318997,False
workload_1592.cpp,xczu7ev-ffvc1156-2-e,5.0,633.84717,219,2,3,4,10,block_32_1,cyclic_8_1,cyclic_2_1,block_4_1,block_8_1,cyclic_2_1,unroll_2,pipeline,unroll_2,unroll_4,unroll_4,pipeline_1,unroll_4,unroll_2,4.75,0.6391925524972929,False
