Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,OuterLoop_1,InnerLoop_1_1,Area,Weight,is_pareto
workload_214.cpp,xcu200-fsgd2104-2-e,10.0,2.08706,107,1,1,1,2,pipeline,pipeline_1,1.25,0.9999994063894828,False
workload_215.cpp,xcu200-fsgd2104-2-e,10.0,4.65953,416,1,1,1,5,unroll_32,pipeline,2.0,0.6973538078783413,False
workload_218.cpp,xcu200-fsgd2104-2-e,10.0,4.66433,47,1,1,1,1,unroll_2,pipeline,1.0,0.8833280403661534,False
workload_219.cpp,xcu200-fsgd2104-2-e,10.0,12.18689,74,1,1,1,1,unroll_8,unroll_8,1.0,0.39386315819883955,False
workload_220.cpp,xcu200-fsgd2104-2-e,10.0,22.93825,83,1,1,1,1,unroll_16,unroll_2,1.0,0.1023062059831351,False
workload_221.cpp,xcu200-fsgd2104-2-e,10.0,2.08705,115,1,1,1,2,pipeline_1,pipeline,1.25,1.0,True
workload_222.cpp,xcu200-fsgd2104-2-e,10.0,2.08705,116,1,1,1,2,pipeline_1,unroll_2,1.25,1.0,True
workload_223.cpp,xcu200-fsgd2104-2-e,10.0,2.08705,122,1,1,1,2,pipeline_1,unroll_64,1.25,1.0,True
workload_224.cpp,xcu200-fsgd2104-2-e,10.0,2.08705,122,1,1,1,2,pipeline_1,unroll_16,1.25,1.0,True
workload_225.cpp,xcu200-fsgd2104-2-e,10.0,4.65985,90,1,1,1,2,unroll_16,pipeline_1,1.25,0.8537549339101057,False
workload_226.cpp,xcu200-fsgd2104-2-e,10.0,12.18593,329,1,1,3,5,unroll_32,unroll_8,2.5,0.3199552192115295,False
workload_227.cpp,xcu200-fsgd2104-2-e,10.0,2.08706,109,1,1,1,2,pipeline,unroll_16,1.25,0.9999994063894828,False
workload_228.cpp,xcu200-fsgd2104-2-e,10.0,4.66177,52,1,1,1,1,unroll_4,pipeline,1.0,0.8835295590443654,False
workload_229.cpp,xcu200-fsgd2104-2-e,10.0,15.77089,65,1,1,1,1,unroll_8,unroll_4,1.0,0.24250056805918044,False
workload_230.cpp,xcu200-fsgd2104-2-e,10.0,22.93889,60,1,1,1,1,unroll_8,unroll_2,1.0,0.10230338038478508,False
workload_231.cpp,xcu200-fsgd2104-2-e,10.0,8.47937,592,1,1,4,8,unroll_16,unroll_32,3.5,0.30352240612412484,False
workload_232.cpp,xcu200-fsgd2104-2-e,10.0,8.48385,63,1,1,1,1,unroll_2,unroll_32,1.0,0.6066840478798691,False
workload_233.cpp,xcu200-fsgd2104-2-e,10.0,4.66433,48,1,1,1,1,unroll_2,pipeline_1,1.0,0.8833280403661534,False
workload_234.cpp,xcu200-fsgd2104-2-e,10.0,15.77473,49,1,1,1,1,unroll_2,unroll_4,1.0,0.24236739125269385,False
workload_235.cpp,xcu200-fsgd2104-2-e,10.0,2.08706,106,1,1,1,2,pipeline,pipeline,1.25,0.9999994063894828,False
workload_236.cpp,xcu200-fsgd2104-2-e,10.0,7.59041,178,1,1,2,4,unroll_4,unroll_64,2.0,0.5777207145687012,False
workload_237.cpp,xcu200-fsgd2104-2-e,10.0,12.18817,59,1,1,1,1,unroll_4,unroll_8,1.0,0.39379946748991923,False
workload_238.cpp,xcu200-fsgd2104-2-e,10.0,4.65985,86,1,1,1,2,unroll_16,pipeline,1.25,0.8537549339101057,False
workload_239.cpp,xcu200-fsgd2104-2-e,10.0,2.08706,112,1,1,1,2,pipeline,unroll_8,1.25,0.9999994063894828,False
workload_240.cpp,xcu200-fsgd2104-2-e,10.0,15.76977,867,1,1,4,7,unroll_64,unroll_4,3.25,0.16590074385949122,False
workload_241.cpp,xcu200-fsgd2104-2-e,10.0,15.76993,239,1,1,2,4,unroll_32,unroll_4,2.0,0.22612593696582708,False
workload_243.cpp,xcu200-fsgd2104-2-e,10.0,10.26081,1457,1,1,5,9,unroll_32,unroll_16,4.0,0.21016657023506663,False
workload_244.cpp,xcu200-fsgd2104-2-e,10.0,7.58849,1706,1,1,9,14,unroll_16,unroll_64,6.25,0.10000020099803057,False
workload_245.cpp,xcu200-fsgd2104-2-e,10.0,4.66177,53,1,1,1,1,unroll_4,pipeline_1,1.0,0.8835295590443654,False
workload_246.cpp,xcu200-fsgd2104-2-e,10.0,2.08705,115,1,1,1,2,pipeline_1,unroll_4,1.25,1.0,True
workload_247.cpp,xcu200-fsgd2104-2-e,10.0,8.48001,190,1,1,2,4,unroll_8,unroll_32,2.0,0.5351555254606539,False
workload_250.cpp,xcu200-fsgd2104-2-e,10.0,12.18577,1366,1,1,6,11,unroll_64,unroll_8,4.75,0.12871339307038265,False
workload_252.cpp,xcu200-fsgd2104-2-e,10.0,15.77217,53,1,1,1,1,unroll_4,unroll_4,1.0,0.24245616888336377,False
workload_253.cpp,xcu200-fsgd2104-2-e,10.0,22.93777,617,1,1,3,6,unroll_64,unroll_2,2.75,0.10000000000000003,False
workload_255.cpp,xcu200-fsgd2104-2-e,10.0,10.26305,61,1,1,1,1,unroll_4,unroll_16,1.0,0.49732975762719034,False
workload_256.cpp,xcu200-fsgd2104-2-e,5.0,15.586565,52,1,1,1,1,unroll_4,unroll_2,1.0,0.11662883512893951,False
workload_257.cpp,xcu200-fsgd2104-2-e,5.0,6.008325,103,1,1,1,2,unroll_2,unroll_64,1.25,0.6174690201717195,False
workload_258.cpp,xcu200-fsgd2104-2-e,5.0,2.376325,61,1,1,1,1,unroll_8,pipeline_1,1.0,1.0,True
workload_259.cpp,xcu200-fsgd2104-2-e,5.0,7.711365,117,1,1,1,2,unroll_8,unroll_16,1.25,0.4781137220663859,False
workload_260.cpp,xcu200-fsgd2104-2-e,5.0,1.04658,129,1,1,2,2,pipeline_1,pipeline_1,1.5,1.0,True
workload_261.cpp,xcu200-fsgd2104-2-e,5.0,15.587845,50,1,1,1,1,unroll_2,unroll_2,1.0,0.1166083566605384,False
workload_262.cpp,xcu200-fsgd2104-2-e,5.0,8.673605,132,1,1,1,3,unroll_16,unroll_8,1.5,0.3987259173510531,False
workload_263.cpp,xcu200-fsgd2104-2-e,5.0,1.046585,123,1,1,2,2,pipeline,unroll_64,1.5,0.8669200539841851,False
workload_264.cpp,xcu200-fsgd2104-2-e,5.0,1.046585,123,1,1,2,2,pipeline,unroll_32,1.5,0.8669200539841851,False
workload_265.cpp,xcu200-fsgd2104-2-e,5.0,6.575365,95,1,1,1,2,unroll_4,unroll_32,1.25,0.5687934512298937,False
workload_266.cpp,xcu200-fsgd2104-2-e,5.0,7.713285,56,1,1,1,1,unroll_2,unroll_16,1.0,0.4813195431551206,False
workload_267.cpp,xcu200-fsgd2104-2-e,5.0,10.977605,100,1,1,1,2,unroll_16,unroll_4,1.25,0.2707768177902352,False
workload_268.cpp,xcu200-fsgd2104-2-e,5.0,2.375845,361,1,1,1,5,unroll_32,pipeline_1,2.0,0.6706869715386137,False
workload_269.cpp,xcu200-fsgd2104-2-e,5.0,1.04658,132,1,1,2,2,pipeline_1,unroll_8,1.5,1.0,True
workload_270.cpp,xcu200-fsgd2104-2-e,5.0,8.675845,51,1,1,1,1,unroll_2,unroll_8,1.0,0.4111200461993102,False
workload_271.cpp,xcu200-fsgd2104-2-e,5.0,2.376325,62,1,1,1,1,unroll_8,pipeline,1.0,1.0,True
workload_272.cpp,xcu200-fsgd2104-2-e,5.0,1.046585,123,1,1,2,2,pipeline,unroll_4,1.5,0.8669200539841851,False
workload_273.cpp,xcu200-fsgd2104-2-e,5.0,1.046585,126,1,1,2,2,pipeline,unroll_2,1.5,0.8669200539841851,False
workload_274.cpp,xcu200-fsgd2104-2-e,5.0,1.04658,135,1,1,2,2,pipeline_1,unroll_32,1.5,1.0,True
workload_275.cpp,xcu200-fsgd2104-2-e,5.0,15.585445,194,1,1,1,3,unroll_32,unroll_2,1.5,0.11525693841265579,False
workload_276.cpp,xcu200-fsgd2104-2-e,5.0,6.006405,519,1,1,4,8,unroll_8,unroll_64,3.5,0.21689101015743711,False
workload_277.cpp,xcu200-fsgd2104-2-e,5.0,7.711045,349,1,1,2,5,unroll_16,unroll_16,2.25,0.3708359726753153,False
workload_278.cpp,xcu200-fsgd2104-2-e,5.0,1.046585,123,1,1,2,2,pipeline,pipeline_1,1.5,0.8669200539841851,False
workload_279.cpp,xcu200-fsgd2104-2-e,5.0,2.375845,393,1,1,1,5,unroll_32,pipeline,2.0,0.6706869715386137,False
workload_282.cpp,xcu200-fsgd2104-2-e,5.0,2.378245,45,1,1,1,1,unroll_2,pipeline,1.0,0.9997739598579576,False
workload_283.cpp,xcu200-fsgd2104-2-e,5.0,15.585605,87,1,1,1,1,unroll_16,unroll_2,1.0,0.11664420226042418,False
workload_284.cpp,xcu200-fsgd2104-2-e,5.0,1.046585,121,1,1,2,2,pipeline,unroll_8,1.5,0.8669200539841851,False
workload_285.cpp,xcu200-fsgd2104-2-e,5.0,2.376005,90,1,1,1,2,unroll_16,pipeline_1,1.25,1.0,True
workload_286.cpp,xcu200-fsgd2104-2-e,5.0,1.04658,136,1,1,2,2,pipeline_1,unroll_64,1.5,1.0,True
workload_287.cpp,xcu200-fsgd2104-2-e,5.0,6.007045,200,1,1,2,4,unroll_4,unroll_64,2.0,0.5089979095251614,False
workload_288.cpp,xcu200-fsgd2104-2-e,5.0,6.576645,65,1,1,1,1,unroll_2,unroll_32,1.0,0.5734021965411371,False
workload_289.cpp,xcu200-fsgd2104-2-e,5.0,2.376965,53,1,1,1,1,unroll_4,pipeline_1,1.0,0.9999246501316301,False
workload_290.cpp,xcu200-fsgd2104-2-e,5.0,10.977445,251,1,1,2,4,unroll_32,unroll_4,2.0,0.24005792071826698,False
workload_291.cpp,xcu200-fsgd2104-2-e,5.0,10.979845,49,1,1,1,1,unroll_2,unroll_4,1.0,0.2720690325275204,False
workload_292.cpp,xcu200-fsgd2104-2-e,5.0,1.046585,122,1,1,2,2,pipeline,unroll_16,1.5,0.8669200539841851,False
workload_293.cpp,xcu200-fsgd2104-2-e,5.0,15.585925,61,1,1,1,1,unroll_8,unroll_2,1.0,0.11663907909467369,False
workload_294.cpp,xcu200-fsgd2104-2-e,5.0,1.04658,134,1,1,2,2,pipeline_1,unroll_16,1.5,1.0,True
workload_295.cpp,xcu200-fsgd2104-2-e,5.0,1.04658,131,1,1,2,2,pipeline_1,unroll_4,1.5,1.0,True
workload_296.cpp,xcu200-fsgd2104-2-e,5.0,1.04658,133,1,1,2,2,pipeline_1,pipeline,1.5,1.0,True
workload_297.cpp,xcu200-fsgd2104-2-e,5.0,8.674565,60,1,1,1,1,unroll_4,unroll_8,1.0,0.4112086587518652,False
workload_301.cpp,xcu200-fsgd2104-2-e,5.0,2.378245,50,1,1,1,1,unroll_2,pipeline_1,1.0,0.9997739598579576,False
workload_302.cpp,xcu200-fsgd2104-2-e,5.0,8.673925,77,1,1,1,1,unroll_8,unroll_8,1.0,0.41125296975967596,False
workload_303.cpp,xcu200-fsgd2104-2-e,5.0,2.376005,90,1,1,1,2,unroll_16,pipeline,1.25,1.0,True
workload_304.cpp,xcu200-fsgd2104-2-e,5.0,1.04658,134,1,1,2,2,pipeline_1,unroll_2,1.5,1.0,True
workload_306.cpp,xcu200-fsgd2104-2-e,5.0,6.574725,217,1,1,2,4,unroll_8,unroll_32,2.0,0.47563958976094867,False
workload_307.cpp,xcu200-fsgd2104-2-e,5.0,2.376965,53,1,1,1,1,unroll_4,pipeline,1.0,0.9999246501316301,False
workload_308.cpp,xcu200-fsgd2104-2-e,5.0,10.977365,957,1,1,4,7,unroll_64,unroll_4,3.25,0.14377971413357749,False
workload_309.cpp,xcu200-fsgd2104-2-e,5.0,7.712005,70,1,1,1,1,unroll_4,unroll_16,1.0,0.48141764400976494,False
workload_310.cpp,xcu200-fsgd2104-2-e,5.0,8.673445,362,1,1,3,5,unroll_32,unroll_8,2.5,0.2902298667628808,False
workload_311.cpp,xcu200-fsgd2104-2-e,5.0,15.585365,695,1,1,3,6,unroll_64,unroll_2,2.75,0.1016101068124046,False
workload_312.cpp,xcu200-fsgd2104-2-e,5.0,7.710885,1625,1,1,5,9,unroll_32,unroll_16,4.0,0.13482779936649855,False
workload_314.cpp,xcu200-fsgd2104-2-e,5.0,1.046585,122,1,1,2,2,pipeline,pipeline,1.5,0.8669200539841851,False
workload_315.cpp,xcu200-fsgd2104-2-e,5.0,8.673365,1587,1,1,6,11,unroll_64,unroll_8,4.75,0.10000000000000002,False
workload_317.cpp,xcu200-fsgd2104-2-e,5.0,10.977925,64,1,1,1,1,unroll_8,unroll_4,1.0,0.27216788904580913,False
workload_318.cpp,xcu200-fsgd2104-2-e,5.0,6.574405,663,1,1,4,8,unroll_16,unroll_32,3.5,0.20590432408602305,False
workload_319.cpp,xcu200-fsgd2104-2-e,5.0,10.978565,49,1,1,1,1,unroll_4,unroll_4,1.0,0.27213493371869046,False
workload_320.cpp,xcu200-fsgd2104-2-e,3.33,12.44024397,52,1,1,1,1,unroll_4,unroll_2,1.0,0.11779629092967453,False
workload_321.cpp,xcu200-fsgd2104-2-e,3.33,5.426891009999999,105,1,1,1,2,unroll_2,unroll_64,1.25,0.5334269734900595,False
workload_322.cpp,xcu200-fsgd2104-2-e,3.33,1.60991181,60,1,1,1,1,unroll_8,pipeline_1,1.0,1.0,True
workload_323.cpp,xcu200-fsgd2104-2-e,3.33,6.683872770000001,122,1,1,1,2,unroll_8,unroll_16,1.25,0.41861522597121126,False
workload_324.cpp,xcu200-fsgd2104-2-e,3.33,0.6977015999999999,134,1,1,2,2,pipeline_1,pipeline_1,1.5,1.0,True
workload_325.cpp,xcu200-fsgd2104-2-e,3.33,12.441096450000002,47,1,1,1,1,unroll_2,unroll_2,1.0,0.11777917345150486,False
workload_326.cpp,xcu200-fsgd2104-2-e,3.33,0.69770826,124,1,1,2,2,pipeline,unroll_64,1.5,0.8752396663874858,False
workload_327.cpp,xcu200-fsgd2104-2-e,3.33,7.32472461,143,1,1,1,3,unroll_16,unroll_8,1.5,0.3586148201623396,False
workload_328.cpp,xcu200-fsgd2104-2-e,3.33,5.84545869,96,1,1,1,2,unroll_4,unroll_32,1.25,0.4932962412020384,False
workload_329.cpp,xcu200-fsgd2104-2-e,3.33,0.69770826,124,1,1,2,2,pipeline,unroll_32,1.5,0.8752396663874858,False
workload_330.cpp,xcu200-fsgd2104-2-e,3.33,6.68515149,57,1,1,1,1,unroll_2,unroll_16,1.0,0.4210716371063271,False
workload_331.cpp,xcu200-fsgd2104-2-e,3.33,1.6095921300000002,345,1,1,2,5,unroll_32,pipeline_1,2.25,0.599166487271598,False
workload_332.cpp,xcu200-fsgd2104-2-e,3.33,9.02968461,104,1,1,1,2,unroll_16,unroll_4,1.25,0.2509966567827222,False
workload_333.cpp,xcu200-fsgd2104-2-e,3.33,0.6977015999999999,137,1,1,2,2,pipeline_1,unroll_8,1.5,1.0,True
workload_334.cpp,xcu200-fsgd2104-2-e,3.33,7.32621645,52,1,1,1,1,unroll_2,unroll_8,1.0,0.3687116603721914,False
workload_335.cpp,xcu200-fsgd2104-2-e,3.33,1.60991181,62,1,1,1,1,unroll_8,pipeline,1.0,1.0,True
workload_336.cpp,xcu200-fsgd2104-2-e,3.33,0.69770826,131,1,1,2,2,pipeline,unroll_4,1.5,0.8752396663874858,False
workload_337.cpp,xcu200-fsgd2104-2-e,3.33,0.69770826,133,1,1,2,2,pipeline,unroll_2,1.5,0.8752396663874858,False
workload_338.cpp,xcu200-fsgd2104-2-e,3.33,0.6977015999999999,146,1,1,2,2,pipeline_1,unroll_32,1.5,1.0,True
workload_339.cpp,xcu200-fsgd2104-2-e,3.33,12.43949805,206,1,1,1,3,unroll_32,unroll_2,1.5,0.11642209377763786,False
workload_340.cpp,xcu200-fsgd2104-2-e,3.33,5.42561229,554,1,1,4,8,unroll_8,unroll_64,3.5,0.20595925142956856,False
workload_341.cpp,xcu200-fsgd2104-2-e,3.33,6.68365965,373,1,1,2,5,unroll_16,unroll_16,2.25,0.3333483639200262,False
workload_342.cpp,xcu200-fsgd2104-2-e,3.33,0.69770826,128,1,1,2,2,pipeline,pipeline_1,1.5,0.8752396663874858,False
workload_343.cpp,xcu200-fsgd2104-2-e,3.33,1.6095921300000002,412,1,1,2,5,unroll_32,pipeline,2.25,0.599166487271598,False
workload_346.cpp,xcu200-fsgd2104-2-e,3.33,1.61119053,47,1,1,1,1,unroll_2,pipeline,1.0,0.9998173708977028,False
workload_347.cpp,xcu200-fsgd2104-2-e,3.33,1.61033805,54,1,1,1,1,unroll_4,pipeline_1,1.0,0.9999391215735075,False
workload_348.cpp,xcu200-fsgd2104-2-e,3.33,1.60969869,89,1,1,1,2,unroll_16,pipeline,1.25,1.0,True
workload_349.cpp,xcu200-fsgd2104-2-e,3.33,12.43960461,89,1,1,1,1,unroll_16,unroll_2,1.0,0.11780913444333449,False
workload_350.cpp,xcu200-fsgd2104-2-e,3.33,0.6977015999999999,138,1,1,2,2,pipeline_1,unroll_16,1.5,1.0,True
workload_351.cpp,xcu200-fsgd2104-2-e,3.33,0.6977015999999999,142,1,1,2,2,pipeline_1,unroll_64,1.5,1.0,True
workload_352.cpp,xcu200-fsgd2104-2-e,3.33,0.6977015999999999,140,1,1,2,2,pipeline_1,unroll_4,1.5,1.0,True
workload_353.cpp,xcu200-fsgd2104-2-e,3.33,7.32536397,62,1,1,1,1,unroll_4,unroll_8,1.0,0.36877819529256906,False
workload_354.cpp,xcu200-fsgd2104-2-e,3.33,0.69770826,129,1,1,2,2,pipeline,pipeline,1.5,0.8752396663874858,False
workload_355.cpp,xcu200-fsgd2104-2-e,3.33,0.6977015999999999,138,1,1,2,2,pipeline_1,unroll_2,1.5,1.0,True
workload_356.cpp,xcu200-fsgd2104-2-e,3.33,9.02989773,69,1,1,1,1,unroll_8,unroll_4,1.0,0.25219763334134504,False
workload_357.cpp,xcu200-fsgd2104-2-e,3.33,0.6977015999999999,139,1,1,2,2,pipeline_1,pipeline,1.5,1.0,True
workload_358.cpp,xcu200-fsgd2104-2-e,3.33,1.60969869,90,1,1,1,2,unroll_16,pipeline_1,1.25,1.0,True
workload_359.cpp,xcu200-fsgd2104-2-e,3.33,0.69770826,131,1,1,2,2,pipeline,unroll_8,1.5,0.8752396663874858,False
workload_360.cpp,xcu200-fsgd2104-2-e,3.33,5.845032450000001,233,1,1,2,4,unroll_8,unroll_32,2.0,0.42279502847957084,False
workload_361.cpp,xcu200-fsgd2104-2-e,3.33,0.69770826,131,1,1,2,2,pipeline,unroll_16,1.5,0.8752396663874858,False
workload_362.cpp,xcu200-fsgd2104-2-e,3.33,12.43981773,65,1,1,1,1,unroll_8,unroll_2,1.0,0.11780485275734948,False
workload_363.cpp,xcu200-fsgd2104-2-e,3.33,1.61119053,51,1,1,1,1,unroll_2,pipeline_1,1.0,0.9998173708977028,False
workload_364.cpp,xcu200-fsgd2104-2-e,3.33,5.84481933,749,1,1,5,8,unroll_16,unroll_32,3.75,0.16710424307107286,False
workload_365.cpp,xcu200-fsgd2104-2-e,3.33,9.03032397,56,1,1,1,1,unroll_4,unroll_4,1.0,0.2521725990329342,False
workload_366.cpp,xcu200-fsgd2104-2-e,3.33,1.61033805,52,1,1,1,1,unroll_4,pipeline,1.0,0.9999391215735075,False
workload_367.cpp,xcu200-fsgd2104-2-e,3.33,9.03117645,50,1,1,1,1,unroll_2,unroll_4,1.0,0.2521225365932925,False
workload_372.cpp,xcu200-fsgd2104-2-e,3.33,5.84631117,68,1,1,1,1,unroll_2,unroll_32,1.0,0.49661989541716656,False
workload_373.cpp,xcu200-fsgd2104-2-e,3.33,6.68429901,76,1,1,1,1,unroll_4,unroll_16,1.0,0.42114436567946134,False
workload_374.cpp,xcu200-fsgd2104-2-e,3.33,7.32493773,81,1,1,1,1,unroll_8,unroll_8,1.0,0.36881146584134805,False
workload_375.cpp,xcu200-fsgd2104-2-e,3.33,5.4260385300000005,219,1,1,2,4,unroll_4,unroll_64,2.0,0.45308841510478737,False
workload_376.cpp,xcu200-fsgd2104-2-e,3.33,9.02957805,275,1,1,2,4,unroll_32,unroll_4,2.0,0.2243470422702219,False
workload_377.cpp,xcu200-fsgd2104-2-e,3.33,12.43944477,773,1,1,3,6,unroll_64,unroll_2,2.75,0.10226035145483114,False
workload_378.cpp,xcu200-fsgd2104-2-e,3.33,9.02952477,1043,1,1,4,7,unroll_64,unroll_4,3.25,0.13924011128888053,False
workload_379.cpp,xcu200-fsgd2104-2-e,3.33,6.68355309,1715,1,1,5,9,unroll_32,unroll_16,4.0,0.13093164333220608,False
workload_380.cpp,xcu200-fsgd2104-2-e,3.33,7.32461805,380,1,1,3,5,unroll_32,unroll_8,2.5,0.26771216836719974,False
workload_383.cpp,xcu200-fsgd2104-2-e,3.33,7.32456477,1585,1,1,6,11,unroll_64,unroll_8,4.75,0.10000000000000002,False
