Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_2_1,Replicate_Count,Area,Weight,is_pareto
viterbi_3854.c,xcu200-fsgd2104-2-e,5,4.01087,66,1,1,1,1,cyclic_8_2,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_4,pipeline_1,pipeline_1,1,1,0.941547158482,False
viterbi_3549.c,xcu200-fsgd2104-2-e,5,4.11762,79,1,1,1,1,cyclic_8_2,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_4,unroll_8,pipeline_1,1,1,0.938431636913,False
viterbi_3437.c,xcu200-fsgd2104-2-e,5,1.56631,200.5,1,1,1,4,cyclic_8_2,pipeline_1,unroll_4,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,2,1.75,0.881259070418,False
viterbi_3938.c,xcu200-fsgd2104-2-e,5,1.636835,211,1,1,1,5,cyclic_8_2,pipeline_1,unroll_4,pipeline_1,unroll_4,pipeline_1,unroll_16,unroll_4,1,2,0.879969650178,False
viterbi_3692.c,xcu200-fsgd2104-2-e,5,4.023375,65,1,1,1,1,cyclic_8_2,pipeline_1,unroll_4,pipeline_1,unroll_8,unroll_2,pipeline_1,pipeline_1,1,1,0.941183271745,False
viterbi_3575.c,xcu200-fsgd2104-2-e,5,1.558455,272.5,1,1,1,5,cyclic_8_2,pipeline_1,unroll_4,unroll_16,pipeline_1,pipeline_1,unroll_16,pipeline_1,2,2,0.881250769391,False
viterbi_3542.c,xcu200-fsgd2104-2-e,5,1.558455,274,1,1,1,5,cyclic_8_2,pipeline_1,unroll_4,unroll_16,pipeline_1,pipeline_1,unroll_16,unroll_4,1,2,0.881250769391,False
viterbi_3647.c,xcu200-fsgd2104-2-e,5,1.558455,220,1,1,1,5,cyclic_8_2,pipeline_1,unroll_4,unroll_16,pipeline_1,pipeline_1,unroll_63,unroll_4,1,2,0.881250769391,False
viterbi_3655.c,xcu200-fsgd2104-2-e,5,1.558455,239,1,1,1,5,cyclic_8_2,pipeline_1,unroll_4,unroll_16,pipeline_1,pipeline_1,unroll_8,pipeline_1,1,2,0.881250769391,False
viterbi_3505.c,xcu200-fsgd2104-2-e,5,1.558455,283.5,1,1,1,5,cyclic_8_2,pipeline_1,unroll_4,unroll_16,pipeline_1,pipeline_1,unroll_8,unroll_4,2,2,0.881250769391,False
viterbi_3648.c,xcu200-fsgd2104-2-e,5,4.01404,96,1,1,1,1,cyclic_8_2,pipeline_1,unroll_4,unroll_16,pipeline_1,unroll_2,unroll_16,pipeline_1,1,1,0.941454941507,False
viterbi_3674.c,xcu200-fsgd2104-2-e,5,1.566835,168,1,1,1,4,cyclic_8_2,pipeline_1,unroll_4,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_4,1,1.75,0.881259038947,False
viterbi_3369.c,xcu200-fsgd2104-2-e,5,1.558875,242,1,1,1,5,cyclic_8_2,pipeline_1,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll_16,pipeline_1,1,2,0.881243939577,False
viterbi_3538.c,xcu200-fsgd2104-2-e,5,1.558875,239,1,1,1,5,cyclic_8_2,pipeline_1,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll_8,pipeline_1,1,2,0.881243939577,False
viterbi_3635.c,xcu200-fsgd2104-2-e,5,4.00326,105,1,1,1,2,cyclic_8_2,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_4,unroll_16,pipeline_1,1,1.25,0.918379451001,False
viterbi_3526.c,xcu200-fsgd2104-2-e,5,4.00326,106,1,1,1,2,cyclic_8_2,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_4,unroll_8,pipeline_1,1,1.25,0.918379451001,False
viterbi_3492.c,xcu200-fsgd2104-2-e,5,4.11839,97,1,1,1,1,cyclic_8_2,pipeline_1,unroll_4,unroll_2,unroll_2,unroll_4,unroll_8,pipeline_1,1,1,0.938409090911,False
viterbi_3476.c,xcu200-fsgd2104-2-e,5,1.92631,271,1,1,1,5,cyclic_8_2,pipeline_1,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_4,pipeline_1,1,2,0.875124690664,False
viterbi_3340.c,xcu200-fsgd2104-2-e,5,1.67863,226,1,1,1,5,cyclic_8_2,pipeline_1,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_8,pipeline_1,1,2,0.879281139269,False
viterbi_3421.c,xcu200-fsgd2104-2-e,5,1.5584,326,1,1,2,6,cyclic_8_2,pipeline_1,unroll_4,unroll_63,pipeline_1,pipeline_1,unroll_16,pipeline_1,1,2.5,0.735999825909,False
viterbi_3615.c,xcu200-fsgd2104-2-e,5,1.56678,240,1,1,1,5,cyclic_8_2,pipeline_1,unroll_4,unroll_63,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,2,0.881115322164,False
viterbi_3515.c,xcu200-fsgd2104-2-e,5,1.60118,545,1,1,2,8,cyclic_8_2,pipeline_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_2,1,3,0.60566604607,False
viterbi_3793.c,xcu200-fsgd2104-2-e,5,4.109645,187,1,1,1,3,cyclic_8_2,pipeline_1,unroll_8,pipeline_1,pipeline_1,unroll_8,unroll_8,pipeline_1,1,1.5,0.898032247413,False
viterbi_3449.c,xcu200-fsgd2104-2-e,5,1.60153,675,1,1,2,9,cyclic_8_2,pipeline_1,unroll_8,unroll_16,pipeline_1,pipeline_1,unroll_16,pipeline_1,1,3.25,0.546098198685,False
viterbi_3489.c,xcu200-fsgd2104-2-e,5,1.60153,703,1,1,2,9,cyclic_8_2,pipeline_1,unroll_8,unroll_16,pipeline_1,pipeline_1,unroll_8,pipeline_1,1,3.25,0.546098198685,False
viterbi_3967.c,xcu200-fsgd2104-2-e,5,1.560295,161,1,1,1,3,cyclic_8_2,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,1,1.5,0.959448854369,False
viterbi_3979.c,xcu200-fsgd2104-2-e,5,3.99909,106,1,1,1,1,cyclic_8_2,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,1,0.941889678269,False
viterbi_3510.c,xcu200-fsgd2104-2-e,5,1.68005,209,1,1,1,4,cyclic_8_2,unroll_2,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_8,pipeline_1,1,1.75,0.881185257434,False
viterbi_3723.c,xcu200-fsgd2104-2-e,5,1.64261,179,1,1,1,4,cyclic_8_2,unroll_2,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_16,pipeline_1,1,1.75,0.881224408039,False
viterbi_3694.c,xcu200-fsgd2104-2-e,5,1.560645,162,1,1,1,3,cyclic_8_2,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_16,pipeline_1,1,1.5,0.95944289315,False
viterbi_3537.c,xcu200-fsgd2104-2-e,5,1.560645,158,1,1,1,3,cyclic_8_2,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_63,pipeline_1,1,1.5,0.95944289315,False
viterbi_3731.c,xcu200-fsgd2104-2-e,5,1.607175,272,1,1,1,6,cyclic_8_2,unroll_2,unroll_2,unroll_16,unroll_4,pipeline_1,unroll_63,unroll_4,1,2.25,0.80675427668,False
viterbi_3868.c,xcu200-fsgd2104-2-e,5,1.56015,236,1,1,1,5,cyclic_8_2,unroll_2,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,1,2,0.881223203896,False
viterbi_3497.c,xcu200-fsgd2104-2-e,5,1.56015,265.5,1,1,1,5,cyclic_8_2,unroll_2,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,4,2,0.881223203896,False
viterbi_3370.c,xcu200-fsgd2104-2-e,5,1.91608,193,1,1,1,4,cyclic_8_2,unroll_2,unroll_4,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,1,1.75,0.880605185413,False
viterbi_3667.c,xcu200-fsgd2104-2-e,5,1.5605,239,1,1,1,5,cyclic_8_2,unroll_2,unroll_4,unroll_16,pipeline_1,pipeline_1,unroll_8,unroll_4,1,2,0.881217511138,False
viterbi_3472.c,xcu200-fsgd2104-2-e,5,40.186815,315,1,1,1,4,cyclic_8_2,unroll_2,unroll_4,unroll_16,unroll_64,unroll_4,pipeline_1,unroll_4,1,1.75,0.162956665346,False
viterbi_3622.c,xcu200-fsgd2104-2-e,5,1.56092,255,1,1,1,5,cyclic_8_2,unroll_2,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll_8,pipeline_1,1,2,0.881210679482,False
viterbi_3425.c,xcu200-fsgd2104-2-e,5,1.916375,247,1,1,1,5,cyclic_8_2,unroll_2,unroll_4,unroll_63,unroll_4,pipeline_1,unroll_4,unroll_63,1,2,0.875293916695,False
viterbi_3420.c,xcu200-fsgd2104-2-e,5,1.61143,524,1,1,2,7,cyclic_8_2,unroll_2,unroll_8,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_8,1,2.75,0.668964093494,False
viterbi_3631.c,xcu200-fsgd2104-2-e,5,1.603575,736,1,1,2,9,cyclic_8_2,unroll_2,unroll_8,unroll_16,pipeline_1,pipeline_1,unroll_16,pipeline_1,1,3.25,0.546098054349,False
viterbi_3560.c,xcu200-fsgd2104-2-e,5,1.60352,971,1,1,3,9,cyclic_8_2,unroll_2,unroll_8,unroll_63,pipeline_1,pipeline_1,pipeline_1,unroll_8,1,3.5,0.490261993968,False
viterbi_3889.c,xcu200-fsgd2104-2-e,5,1.558135,151,1,1,1,3,cyclic_8_2,unroll_32,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,1,1.5,0.959485624332,False
viterbi_3766.c,xcu200-fsgd2104-2-e,5,1.558135,151,1,1,1,3,cyclic_8_2,unroll_32,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_63,pipeline_1,1,1.5,0.959485624332,False
viterbi_3720.c,xcu200-fsgd2104-2-e,5,4.00253,92,1,1,1,1,cyclic_8_2,unroll_32,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_63,pipeline_1,1,1,0.941789682751,False
viterbi_3703.c,xcu200-fsgd2104-2-e,5,1.55843,195,1,1,1,4,cyclic_8_2,unroll_32,unroll_2,unroll_63,pipeline_1,pipeline_1,pipeline_1,unroll_4,1,1.75,0.881259197993,False
viterbi_3531.c,xcu200-fsgd2104-2-e,5,4.002825,134.5,1,1,1,2,cyclic_8_2,unroll_32,unroll_2,unroll_63,pipeline_1,unroll_4,pipeline_1,pipeline_1,2,1.25,0.91838671729,False
viterbi_3646.c,xcu200-fsgd2104-2-e,5,40.16462,98,1,1,1,2,cyclic_8_2,unroll_32,unroll_2,unroll_63,unroll_4,unroll_4,pipeline_1,unroll_4,1,1.25,0.167327214572,False
viterbi_3446.c,xcu200-fsgd2104-2-e,5,1.67347,211,1,1,1,4,cyclic_8_2,unroll_32,unroll_4,unroll_16,unroll_2,pipeline_1,unroll_8,pipeline_1,1,1.75,0.881193192571,False
viterbi_3610.c,xcu200-fsgd2104-2-e,5,1.566545,206,1,1,1,4,cyclic_8_2,unroll_32,unroll_4,unroll_16,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,1.75,0.881259056686,False
viterbi_3493.c,xcu200-fsgd2104-2-e,5,1.568445,210,1,1,1,4,cyclic_8_2,unroll_32,unroll_4,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_4,1,1.75,0.881258924544,False
viterbi_3527.c,xcu200-fsgd2104-2-e,5,1.678515,241,1,1,1,5,cyclic_8_2,unroll_32,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_8,pipeline_1,1,2,0.879283038843,False
viterbi_3685.c,xcu200-fsgd2104-2-e,5,4.01387,128,1,1,1,2,cyclic_8_2,unroll_32,unroll_4,unroll_63,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,1.25,0.918201814179,False
viterbi_3669.c,xcu200-fsgd2104-2-e,5,4.00267,137,1,1,1,2,cyclic_8_2,unroll_32,unroll_4,unroll_63,pipeline_1,unroll_4,pipeline_1,pipeline_1,1,1.25,0.91838930611,False
viterbi_3484.c,xcu200-fsgd2104-2-e,5,1.67353,206,1,1,1,4,cyclic_8_2,unroll_32,unroll_4,unroll_8,unroll_2,pipeline_1,unroll_8,pipeline_1,1,1.75,0.881193122244,False
viterbi_3426.c,xcu200-fsgd2104-2-e,5,1.601415,609,1,1,2,9,cyclic_8_2,unroll_32,unroll_8,unroll_16,pipeline_1,pipeline_1,pipeline_1,unroll_4,1,3.25,0.54609820659,False
viterbi_3445.c,xcu200-fsgd2104-2-e,5,1.67997,210,1,1,1,4,cyclic_8_2,unroll_4,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_8,pipeline_1,1,1.75,0.881185356609,False
viterbi_3641.c,xcu200-fsgd2104-2-e,5,1.638945,118,1,1,1,2,cyclic_8_2,unroll_4,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_4,1,1.25,0.997462674829,False
viterbi_3678.c,xcu200-fsgd2104-2-e,5,1.5699,111,1,1,1,2,cyclic_8_2,unroll_4,unroll_2,pipeline_1,unroll_8,pipeline_1,pipeline_1,unroll_4,1,1.25,0.999873677644,False
viterbi_3634.c,xcu200-fsgd2104-2-e,5,1.60976,753,1,1,2,9,cyclic_8_2,unroll_4,unroll_2,unroll_16,unroll_8,pipeline_1,unroll_63,unroll_4,1,3.25,0.546097574426,False
viterbi_3582.c,xcu200-fsgd2104-2-e,5,40.278735,116,1,1,1,2,cyclic_8_2,unroll_4,unroll_2,unroll_2,unroll_8,unroll_4,unroll_8,unroll_4,1,1.25,0.166242065508,False
viterbi_3535.c,xcu200-fsgd2104-2-e,5,4.111185,157,1,1,1,2,cyclic_8_2,unroll_4,unroll_4,pipeline_1,unroll_2,unroll_16,unroll_8,pipeline_1,1,1.25,0.916536190588,False
viterbi_3590.c,xcu200-fsgd2104-2-e,5,1.57006,249,1,1,1,5,cyclic_8_2,unroll_4,unroll_4,unroll_16,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,2,0.881061915966,False
viterbi_3726.c,xcu200-fsgd2104-2-e,5,1.55808,160,1,1,1,3,cyclic_8_2,unroll_64,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,10,1.5,1,True
viterbi_3918.c,xcu200-fsgd2104-2-e,5,1.55808,149,1,1,1,3,cyclic_8_2,unroll_64,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,2,1.5,1,True
viterbi_3796.c,xcu200-fsgd2104-2-e,5,1.55808,157,1,1,1,3,cyclic_8_2,unroll_64,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,2,1.5,1,True
viterbi_3971.c,xcu200-fsgd2104-2-e,5,1.55808,166,1,1,1,3,cyclic_8_2,unroll_64,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_63,1,1.5,1,True
viterbi_3972.c,xcu200-fsgd2104-2-e,5,1.55808,167,1,1,1,3,cyclic_8_2,unroll_64,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,1,1.5,1,True
viterbi_3896.c,xcu200-fsgd2104-2-e,5,1.55808,155,1,1,1,3,cyclic_8_2,unroll_64,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_16,1,1.5,1,True
viterbi_3847.c,xcu200-fsgd2104-2-e,5,1.581015,188.5,1,1,1,3,cyclic_8_2,unroll_64,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_4,2,1.5,0.959094449785,False
viterbi_4017.c,xcu200-fsgd2104-2-e,5,1.55808,153,1,1,1,3,cyclic_8_2,unroll_64,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,1.5,1,True
viterbi_3968.c,xcu200-fsgd2104-2-e,5,1.55808,156.5,1,1,1,3,cyclic_8_2,unroll_64,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,2,1.5,1,True
viterbi_3879.c,xcu200-fsgd2104-2-e,5,1.55808,143.5,1,1,1,3,cyclic_8_2,unroll_64,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_63,pipeline_1,2,1.5,1,True
viterbi_4046.c,xcu200-fsgd2104-2-e,5,1.55808,139,1,1,1,3,cyclic_8_2,unroll_64,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_63,unroll_16,1,1.5,1,True
viterbi_3944.c,xcu200-fsgd2104-2-e,5,1.55808,150,1,1,1,3,cyclic_8_2,unroll_64,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_63,unroll_4,1,1.5,1,True
viterbi_3859.c,xcu200-fsgd2104-2-e,5,1.55808,165,1,1,1,3,cyclic_8_2,unroll_64,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,3,1.5,1,True
viterbi_3935.c,xcu200-fsgd2104-2-e,5,1.55808,154,1,1,1,3,cyclic_8_2,unroll_64,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_2,1,1.5,1,True
viterbi_3779.c,xcu200-fsgd2104-2-e,5,4.002475,102,1,1,1,1,cyclic_8_2,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,4,1,0.941791281694,False
viterbi_3736.c,xcu200-fsgd2104-2-e,5,40.156075,116,1,1,1,2,cyclic_8_2,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,1,1.25,0.167408825695,False
viterbi_3926.c,xcu200-fsgd2104-2-e,5,9.871275,168,1,1,1,3,cyclic_8_2,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_16,unroll_16,1,1.5,0.73997907257,False
viterbi_3958.c,xcu200-fsgd2104-2-e,5,4.002475,95,1,1,1,1,cyclic_8_2,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_63,pipeline_1,1,1,0.941791281694,False
viterbi_3885.c,xcu200-fsgd2104-2-e,5,4.002475,106,1,1,1,1,cyclic_8_2,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_8,pipeline_1,2,1,0.941791281694,False
viterbi_3844.c,xcu200-fsgd2104-2-e,5,3.996875,116.5,1,1,1,2,cyclic_8_2,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,6,1.25,0.918485975037,False
viterbi_4025.c,xcu200-fsgd2104-2-e,5,9.826475,265,1,1,1,5,cyclic_8_2,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_16,1,2,0.696936911074,False
viterbi_3923.c,xcu200-fsgd2104-2-e,5,40.111275,162,1,1,1,3,cyclic_8_2,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_4,1,1.5,0.166412829872,False
viterbi_3965.c,xcu200-fsgd2104-2-e,5,3.996875,113,1,1,1,2,cyclic_8_2,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_8,pipeline_1,1,1.25,0.918485975037,False
viterbi_3795.c,xcu200-fsgd2104-2-e,5,1.56646,114,1,1,1,2,cyclic_8_2,unroll_64,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,3,1.25,0.999993884606,False
viterbi_3833.c,xcu200-fsgd2104-2-e,5,1.56646,121,1,1,1,2,cyclic_8_2,unroll_64,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_16,1,1.25,0.999993884606,False
viterbi_3894.c,xcu200-fsgd2104-2-e,5,1.56646,112,1,1,1,2,cyclic_8_2,unroll_64,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_4,1,1.25,0.999993884606,False
viterbi_3825.c,xcu200-fsgd2104-2-e,5,4.010855,65,1,1,1,1,cyclic_8_2,unroll_64,unroll_2,pipeline_1,unroll_2,unroll_4,pipeline_1,pipeline_1,1,1,0.941547594795,False
viterbi_3939.c,xcu200-fsgd2104-2-e,5,4.005255,73,1,1,1,1,cyclic_8_2,unroll_64,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline_1,1,1,0.941710455209,False
viterbi_4014.c,xcu200-fsgd2104-2-e,5,4.075605,87,1,1,1,1,cyclic_8_2,unroll_64,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_16,pipeline_1,1,1,0.93966029518,False
viterbi_3830.c,xcu200-fsgd2104-2-e,5,1.566285,120.5,1,1,1,2,cyclic_8_2,unroll_64,unroll_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,6,1.25,1,True
viterbi_3840.c,xcu200-fsgd2104-2-e,5,1.566285,113,1,1,1,2,cyclic_8_2,unroll_64,unroll_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_16,4,1.25,1,True
viterbi_3976.c,xcu200-fsgd2104-2-e,5,1.566285,121,1,1,1,2,cyclic_8_2,unroll_64,unroll_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_4,1,1.25,1,True
viterbi_3934.c,xcu200-fsgd2104-2-e,5,1.63681,154,1,1,1,3,cyclic_8_2,unroll_64,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_16,pipeline_1,1,1.5,0.95812494549,False
viterbi_4036.c,xcu200-fsgd2104-2-e,5,1.91401,122,1,1,1,2,cyclic_8_2,unroll_64,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,1,1.25,0.987889705931,False
viterbi_3964.c,xcu200-fsgd2104-2-e,5,1.60461,271,1,1,1,6,cyclic_8_2,unroll_64,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_63,pipeline_1,1,2.25,0.80675525627,False
viterbi_3997.c,xcu200-fsgd2104-2-e,5,1.67321,128,1,1,1,3,cyclic_8_2,unroll_64,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_8,pipeline_1,1,1.5,0.957480560573,False
viterbi_3963.c,xcu200-fsgd2104-2-e,5,4.01068,68,1,1,1,1,cyclic_8_2,unroll_64,unroll_2,pipeline_1,unroll_4,unroll_4,pipeline_1,pipeline_1,1,1,0.941552685081,False
viterbi_4019.c,xcu200-fsgd2104-2-e,5,4.00508,77,1,1,1,1,cyclic_8_2,unroll_64,unroll_2,pipeline_1,unroll_4,unroll_8,pipeline_1,pipeline_1,1,1,0.94171554364,False
viterbi_4038.c,xcu200-fsgd2104-2-e,5,9.83468,204,1,1,1,4,cyclic_8_2,unroll_64,unroll_2,pipeline_1,unroll_4,unroll_8,pipeline_1,unroll_16,1,1.75,0.711402200444,False
viterbi_4043.c,xcu200-fsgd2104-2-e,5,1.567765,121,1,1,1,2,cyclic_8_2,unroll_64,unroll_2,pipeline_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,1,1.25,0.999948281892,False
viterbi_3672.c,xcu200-fsgd2104-2-e,5,1.6043,238,1,1,1,3,cyclic_8_2,unroll_64,unroll_2,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,1.5,0.958692531648,False
viterbi_3660.c,xcu200-fsgd2104-2-e,5,1.55843,169,1,1,1,3,cyclic_8_2,unroll_64,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_16,pipeline_1,1,1.5,0.959480604464,False
viterbi_3633.c,xcu200-fsgd2104-2-e,5,1.55843,175,1,1,1,3,cyclic_8_2,unroll_64,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_63,pipeline_1,1,1.5,0.959480604464,False
viterbi_3569.c,xcu200-fsgd2104-2-e,5,1.55843,180,1,1,1,3,cyclic_8_2,unroll_64,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_63,unroll_4,1,1.5,0.959480604464,False
viterbi_3561.c,xcu200-fsgd2104-2-e,5,1.566635,123,1,1,1,2,cyclic_8_2,unroll_64,unroll_2,unroll_16,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,1.25,0.999987769232,False
viterbi_3629.c,xcu200-fsgd2104-2-e,5,1.566635,130,1,1,1,2,cyclic_8_2,unroll_64,unroll_2,unroll_16,unroll_4,pipeline_1,pipeline_1,unroll_4,1,1.25,0.999987769232,False
viterbi_3665.c,xcu200-fsgd2104-2-e,5,1.566635,115,1,1,1,2,cyclic_8_2,unroll_64,unroll_2,unroll_16,unroll_4,pipeline_1,pipeline_1,unroll_8,1,1.25,0.999987769232,False
viterbi_3609.c,xcu200-fsgd2104-2-e,5,1.568115,141,1,1,1,2,cyclic_8_2,unroll_64,unroll_2,unroll_16,unroll_8,pipeline_1,pipeline_1,pipeline_1,1,1.25,0.999936051475,False
viterbi_3676.c,xcu200-fsgd2104-2-e,5,1.640745,204,1,1,1,5,cyclic_8_2,unroll_64,unroll_2,unroll_16,unroll_8,pipeline_1,unroll_16,pipeline_1,1,2,0.879905396986,False
viterbi_3714.c,xcu200-fsgd2104-2-e,5,1.558375,222,1,1,1,4,cyclic_8_2,unroll_64,unroll_2,unroll_63,pipeline_1,pipeline_1,unroll_16,pipeline_1,1,1.75,0.881259196612,False
viterbi_3716.c,xcu200-fsgd2104-2-e,5,4.00277,137,1,1,1,2,cyclic_8_2,unroll_64,unroll_2,unroll_63,pipeline_1,unroll_4,pipeline_1,pipeline_1,1,1.25,0.918387635922,False
viterbi_3721.c,xcu200-fsgd2104-2-e,5,4.002885,104,1,1,1,1,cyclic_8_2,unroll_64,unroll_2,unroll_8,pipeline_1,unroll_4,pipeline_1,pipeline_1,1,1,0.941779362164,False
viterbi_3651.c,xcu200-fsgd2104-2-e,5,4.01109,68,1,1,1,1,cyclic_8_2,unroll_64,unroll_2,unroll_8,unroll_4,unroll_4,pipeline_1,pipeline_1,1,1,0.941540759178,False
viterbi_3331.c,xcu200-fsgd2104-2-e,5,45.944615,479,1,1,2,7,cyclic_8_2,unroll_64,unroll_32,unroll_63,pipeline_1,unroll_2,unroll_2,unroll_2,1,2.75,0.111257395154,False
viterbi_3849.c,xcu200-fsgd2104-2-e,5,1.557935,252,1,1,1,5,cyclic_8_2,unroll_64,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,8,2,1,True
viterbi_3860.c,xcu200-fsgd2104-2-e,5,1.557935,238,1,1,1,5,cyclic_8_2,unroll_64,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,3,2,1,True
viterbi_3719.c,xcu200-fsgd2104-2-e,5,1.557935,254,1,1,1,5,cyclic_8_2,unroll_64,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,5,2,1,True
viterbi_3803.c,xcu200-fsgd2104-2-e,5,1.557935,232,1,1,1,5,cyclic_8_2,unroll_64,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_4,3,2,1,True
viterbi_4002.c,xcu200-fsgd2104-2-e,5,1.557935,229,1,1,1,5,cyclic_8_2,unroll_64,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,2,1,True
viterbi_3882.c,xcu200-fsgd2104-2-e,5,1.557935,244.5,1,1,1,5,cyclic_8_2,unroll_64,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,4,2,1,True
viterbi_4005.c,xcu200-fsgd2104-2-e,5,1.557935,218,1,1,1,5,cyclic_8_2,unroll_64,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_63,unroll_16,1,2,1,True
