Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,Array_7,Array_8,Array_9,Array_10,OuterLoop_1,OuterLoop_2,OuterLoop_3,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_1_4,InnerLoop_1_5,InnerLoop_2_1,Replicate_Count,Area,Weight,is_pareto
workload_4735.cpp,xcu200-fsgd2104-2-e,5,11555.702805,58,1,1,1,1,block_2_1,cyclic_8_1,block_2_1,cyclic_4_1,block_2_1,complete_1,block_8_1,block_8_1,cyclic_2_1,cyclic_4_1,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_2,pipeline_1,1,1,0.339011356607,False
workload_4626.cpp,xcu200-fsgd2104-2-e,5,1103.862805,318,1,1,2,3,block_2_1,cyclic_8_1,block_2_1,cyclic_4_1,block_2_1,complete_1,complete_1,block_2_1,cyclic_2_1,cyclic_8_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_8,unroll_4,unroll_2,unroll_64,1,1.75,0.978187158797,False
workload_4537.cpp,xcu200-fsgd2104-2-e,5,1103.862805,303,1,1,2,3,block_2_1,cyclic_8_1,block_2_1,cyclic_4_1,block_2_1,complete_1,complete_1,complete_1,block_2_1,cyclic_8_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_8,unroll_4,unroll_2,pipeline_1,1,1.75,0.978187158797,False
workload_4507.cpp,xcu200-fsgd2104-2-e,5,1103.862805,319,1,1,2,3,block_2_1,cyclic_8_1,block_2_1,cyclic_4_1,block_2_1,complete_1,complete_1,complete_1,block_2_1,cyclic_8_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_8,unroll_4,unroll_2,unroll_64,1,1.75,0.978187158797,False
workload_4577.cpp,xcu200-fsgd2104-2-e,5,1103.862805,318,1,1,2,3,block_2_1,cyclic_8_1,block_2_1,cyclic_4_1,block_2_1,complete_1,complete_1,complete_1,cyclic_2_1,cyclic_8_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_8,unroll_4,unroll_2,unroll_64,1,1.75,0.978187158797,False
workload_4722.cpp,xcu200-fsgd2104-2-e,5,1103.862805,321,1,1,2,3,block_2_1,cyclic_8_1,block_2_1,cyclic_4_1,cyclic_4_1,block_4_1,cyclic_4_1,block_4_1,block_4_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_2,pipeline_1,1,1.75,0.978187158797,False
workload_4770.cpp,xcu200-fsgd2104-2-e,5,1103.859525,305,1,1,2,3,block_2_1,cyclic_8_1,block_2_1,cyclic_4_1,cyclic_4_1,complete_1,complete_1,block_4_1,block_4_1,complete_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_8,unroll_4,pipeline_1,1,1.75,0.978187441487,False
workload_4684.cpp,xcu200-fsgd2104-2-e,5,1103.859525,338,1,1,2,3,block_2_1,cyclic_8_1,block_2_1,cyclic_4_1,cyclic_4_1,complete_1,complete_1,block_4_1,block_4_1,cyclic_8_1,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_8,unroll_4,pipeline_1,1,1.75,0.978187441487,False
workload_4585.cpp,xcu200-fsgd2104-2-e,5,1103.862805,314,1,1,2,3,block_2_1,cyclic_8_1,block_2_1,cyclic_4_1,cyclic_4_1,complete_1,complete_1,complete_1,block_2_1,cyclic_8_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_8,unroll_4,unroll_2,pipeline_1,1,1.75,0.978187158797,False
workload_4559.cpp,xcu200-fsgd2104-2-e,5,852.322905,395,1,1,2,7,block_2_1,cyclic_8_1,block_2_1,cyclic_4_2,block_2_1,block_8_1,complete_1,block_2_1,cyclic_2_1,cyclic_8_1,unroll_32,pipeline_1,unroll_8,unroll_16,unroll_2,unroll_8,unroll_4,unroll_4,pipeline_1,1,2.75,0.952192164401,False
workload_4631.cpp,xcu200-fsgd2104-2-e,5,2240.992405,828,1,1,4,7,block_2_1,cyclic_8_1,block_2_1,cyclic_4_2,block_2_1,block_8_1,complete_1,block_4_1,block_2_1,cyclic_8_1,unroll_32,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_4,unroll_4,pipeline_1,1,3.25,0.863590468147,False
workload_4441.cpp,xcu200-fsgd2104-2-e,5,852.322905,386,1,1,2,7,block_2_1,cyclic_8_1,block_2_1,cyclic_4_2,block_2_1,block_8_1,complete_1,block_4_1,block_4_1,cyclic_8_1,unroll_32,pipeline_1,unroll_8,unroll_16,unroll_2,unroll_8,unroll_4,unroll_4,pipeline_1,1,2.75,0.952192164401,False
workload_4678.cpp,xcu200-fsgd2104-2-e,5,852.322905,428,1,1,2,7,block_2_1,cyclic_8_1,block_2_1,cyclic_4_2,block_2_1,block_8_1,complete_1,block_8_1,cyclic_2_1,cyclic_4_1,unroll_32,pipeline_1,unroll_8,unroll_16,unroll_2,unroll_8,unroll_4,unroll_4,pipeline_1,1,2.75,0.952192164401,False
workload_4618.cpp,xcu200-fsgd2104-2-e,5,2106.415765,886,1,1,2,3,block_2_1,cyclic_8_1,block_2_1,cyclic_4_2,block_2_1,complete_1,complete_1,block_4_1,cyclic_8_1,cyclic_8_1,pipeline_1,pipeline_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_4,unroll_4,pipeline_1,1,1.75,0.921800003178,False
workload_4644.cpp,xcu200-fsgd2104-2-e,5,852.322905,412,1,1,2,7,block_2_1,cyclic_8_1,block_2_1,cyclic_4_2,block_2_1,complete_1,complete_1,block_8_1,cyclic_2_1,cyclic_8_1,unroll_32,pipeline_1,unroll_8,unroll_16,unroll_4,unroll_8,unroll_4,unroll_4,pipeline_1,1,2.75,0.952192164401,False
workload_4604.cpp,xcu200-fsgd2104-2-e,5,852.322905,389,1,1,2,7,block_2_1,cyclic_8_1,block_2_1,cyclic_4_2,block_2_1,complete_1,complete_1,cyclic_8_1,cyclic_2_1,cyclic_8_1,unroll_32,pipeline_1,unroll_8,unroll_16,unroll_4,unroll_8,unroll_4,unroll_4,pipeline_1,1,2.75,0.952192164401,False
workload_4566.cpp,xcu200-fsgd2104-2-e,5,852.324885,322,1,1,1,4,block_2_1,cyclic_8_1,block_2_1,cyclic_4_2,cyclic_4_1,block_8_1,block_4_1,cyclic_8_1,cyclic_2_1,complete_1,unroll_32,pipeline_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_4,unroll_2,pipeline_1,1,1.75,1,True
workload_4688.cpp,xcu200-fsgd2104-2-e,5,2240.994325,777,1,1,4,6,block_2_1,cyclic_8_1,block_2_1,cyclic_4_2,cyclic_4_1,block_8_1,complete_1,cyclic_8_1,cyclic_2_1,complete_1,unroll_32,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_8,unroll_4,unroll_2,pipeline_1,1,3,0.870710097188,False
workload_4728.cpp,xcu200-fsgd2104-2-e,5,1103.862745,367,1,1,3,5,block_2_1,cyclic_8_1,block_2_1,cyclic_8_1,block_2_1,complete_1,complete_1,block_4_1,block_4_1,complete_1,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_2,unroll_8,unroll_2,unroll_4,pipeline_1,1,2.5,0.958627330476,False
workload_4667.cpp,xcu200-fsgd2104-2-e,5,1187.747525,770,2,1,2,5,block_2_1,cyclic_8_1,cyclic_32_1,cyclic_2_1,cyclic_4_1,complete_1,block_2_1,block_2_1,cyclic_8_1,complete_1,pipeline_1,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_8,unroll_8,unroll_2,pipeline_1,1,2.5,0.953825307308,False
workload_4751.cpp,xcu200-fsgd2104-2-e,5,1187.750735,463,1,1,3,6,block_2_1,cyclic_8_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,block_8_1,complete_1,block_2_1,cyclic_2_1,cyclic_8_1,pipeline_1,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_8,unroll_2,unroll_2,pipeline_1,1,2.75,0.942369328691,False
workload_4696.cpp,xcu200-fsgd2104-2-e,5,1187.748885,388,1,1,2,3,block_2_1,cyclic_8_1,cyclic_8_1,cyclic_4_1,block_2_1,complete_1,complete_1,block_4_1,block_4_1,cyclic_8_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_4,unroll_2,pipeline_1,1,1.75,0.974321232902,False
workload_4767.cpp,xcu200-fsgd2104-2-e,5,1187.748885,377,1,1,2,3,block_2_1,cyclic_8_1,cyclic_8_1,cyclic_4_1,block_2_1,complete_1,complete_1,block_8_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_4,unroll_2,pipeline_1,1,1.75,0.974321232902,False
workload_4624.cpp,xcu200-fsgd2104-2-e,5,1187.748885,368,1,1,2,3,block_2_1,cyclic_8_1,cyclic_8_1,cyclic_4_1,block_2_1,complete_1,complete_1,block_8_1,cyclic_2_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_4,unroll_2,pipeline_1,1,1.75,0.974321232902,False
workload_4657.cpp,xcu200-fsgd2104-2-e,5,8588.229445,80,1,1,1,2,block_2_1,cyclic_8_1,cyclic_8_1,cyclic_4_1,block_2_1,cyclic_8_1,block_4_1,block_8_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll_4,pipeline_1,1,1.25,0.49113882477,False
workload_4144.cpp,xcu200-fsgd2104-2-e,5,8562.022765,432,7,1,1,7,block_32_1,block_128_1,block_64_1,block_4_1,cyclic_8_1,cyclic_4_1,block_4_1,block_4_1,cyclic_4_1,block_4_1,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_32,1,4,0.477112430283,False
workload_4283.cpp,xcu200-fsgd2104-2-e,5,7157.739925,87,5,1,2,4,block_32_1,cyclic_16_1,block_2_1,block_16_2,cyclic_4_1,block_8_1,complete_1,complete_1,cyclic_2_1,cyclic_8_1,unroll_4,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_2,pipeline_1,1,3,0.569067707878,False
workload_4256.cpp,xcu200-fsgd2104-2-e,5,11589.783445,151,4,1,1,4,block_32_1,cyclic_16_1,cyclic_8_1,cyclic_4_1,block_2_1,block_8_1,block_4_1,block_4_1,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_8,unroll_2,unroll_2,unroll_32,1,2.5,0.336013525902,False
workload_4210.cpp,xcu200-fsgd2104-2-e,5,6095.245205,94,4,1,1,2,block_32_1,cyclic_16_1,cyclic_8_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,block_4_1,block_4_1,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_8,unroll_2,unroll_2,pipeline_1,1,2,0.645549498973,False
workload_4062.cpp,xcu200-fsgd2104-2-e,5,1109.105625,635,5,1,3,11,block_4_1,block_128_1,block_2_1,cyclic_4_1,block_2_1,cyclic_4_1,block_8_1,complete_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_4,unroll_2,unroll_4,unroll_2,pipeline_1,1,5,0.883840192973,False
workload_4085.cpp,xcu200-fsgd2104-2-e,5,10274.473945,391,5,1,2,11,block_4_1,block_128_1,block_2_1,cyclic_4_1,block_2_1,cyclic_4_1,block_8_1,complete_1,block_4_1,cyclic_4_1,pipeline_1,unroll_8,unroll_8,unroll_2,unroll_4,unroll_2,unroll_4,unroll_2,pipeline_1,1,4.75,0.382505439407,False
workload_3983.cpp,xcu200-fsgd2104-2-e,5,9809.455085,840,6,1,2,12,block_4_1,block_128_1,block_64_1,cyclic_4_1,cyclic_4_1,block_4_1,block_4_1,complete_1,block_2_1,cyclic_4_1,unroll_2,unroll_8,unroll_4,unroll_2,unroll_4,unroll_2,unroll_2,unroll_4,unroll_32,1,5.25,0.398859268155,False
workload_4293.cpp,xcu200-fsgd2104-2-e,5,7424.644245,138,4,1,1,4,block_4_1,block_128_1,cyclic_8_1,cyclic_2_1,complete_1,complete_1,block_4_1,complete_1,cyclic_2_1,cyclic_2_1,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_4,unroll_8,unroll_4,unroll_4,pipeline_1,1,2.5,0.556891769768,False
workload_4005.cpp,xcu200-fsgd2104-2-e,5,10801.059525,851,4,1,1,13,block_4_1,block_128_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,complete_1,block_4_1,complete_1,cyclic_2_1,cyclic_2_1,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_2,unroll_8,unroll_2,unroll_32,1,4.75,0.358298722333,False
workload_4100.cpp,xcu200-fsgd2104-2-e,5,8966.051525,887,4,1,1,13,block_4_1,block_128_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,complete_1,block_4_1,complete_1,cyclic_8_1,cyclic_2_1,pipeline_1,unroll_2,unroll_8,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_2,unroll_32,1,4.75,0.446698688396,False
workload_4081.cpp,xcu200-fsgd2104-2-e,5,9816.995525,200,4,2,1,6,block_4_1,block_128_1,cyclic_8_1,cyclic_4_1,cyclic_4_1,block_4_1,block_4_1,block_4_1,complete_1,cyclic_4_1,unroll_4,unroll_2,unroll_2,unroll_2,unroll_4,unroll_2,unroll_8,unroll_2,unroll_32,1,3.25,0.417468615594,False
workload_4039.cpp,xcu200-fsgd2104-2-e,5,9816.996845,209,4,2,1,7,block_4_1,block_128_1,cyclic_8_1,cyclic_4_1,cyclic_4_1,block_4_1,block_4_1,complete_1,block_2_1,cyclic_4_1,unroll_4,unroll_2,unroll_4,unroll_2,unroll_4,unroll_2,unroll_2,unroll_4,unroll_32,1,3.5,0.415752394299,False
workload_4121.cpp,xcu200-fsgd2104-2-e,5,9624.355525,589,4,1,1,9,block_4_1,block_128_1,cyclic_8_1,cyclic_4_1,cyclic_4_1,block_4_1,block_4_1,complete_1,cyclic_8_1,cyclic_2_1,pipeline_1,unroll_8,unroll_2,pipeline_1,unroll_4,unroll_2,unroll_8,unroll_2,unroll_32,1,3.75,0.423596785819,False
workload_4110.cpp,xcu200-fsgd2104-2-e,5,10968.498885,872,4,1,1,13,block_4_1,block_128_1,cyclic_8_1,cyclic_4_1,cyclic_4_1,complete_1,block_4_1,block_4_1,cyclic_8_1,cyclic_2_1,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_2,unroll_8,unroll_2,unroll_32,1,4.75,0.350807560877,False
workload_4092.cpp,xcu200-fsgd2104-2-e,5,12562.334405,823,4,1,1,14,block_4_1,block_128_1,cyclic_8_1,cyclic_4_1,cyclic_4_1,complete_1,block_4_1,block_4_1,cyclic_8_1,cyclic_4_1,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_4,unroll_2,unroll_8,unroll_2,unroll_2,1,5,0.282986398585,False
workload_3905.cpp,xcu200-fsgd2104-2-e,5,9626.321605,811,4,1,1,14,block_4_1,block_128_1,cyclic_8_1,cyclic_4_1,cyclic_4_1,complete_1,block_4_1,block_4_1,cyclic_8_1,cyclic_4_1,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_4,unroll_2,unroll_8,unroll_2,unroll_32,1,5,0.410680991317,False
workload_3928.cpp,xcu200-fsgd2104-2-e,5,10968.498885,890,4,1,1,13,block_4_1,block_128_1,cyclic_8_1,cyclic_4_1,cyclic_4_1,complete_1,block_4_1,complete_1,cyclic_2_1,cyclic_2_1,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_2,unroll_8,unroll_2,unroll_32,1,4.75,0.350807560877,False
workload_4112.cpp,xcu200-fsgd2104-2-e,5,9624.358745,630,4,1,2,11,block_4_1,block_128_1,cyclic_8_1,cyclic_4_1,cyclic_4_1,complete_1,block_4_1,complete_1,cyclic_2_1,cyclic_2_1,pipeline_1,unroll_8,unroll_8,pipeline_1,unroll_4,unroll_2,unroll_2,unroll_2,unroll_32,1,4.5,0.41645748479,False
workload_3835.cpp,xcu200-fsgd2104-2-e,5,9626.321605,851,4,1,1,14,block_4_1,block_128_1,cyclic_8_1,cyclic_4_1,cyclic_4_1,complete_1,block_4_1,complete_1,cyclic_8_1,cyclic_2_1,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_4,unroll_2,unroll_8,unroll_2,unroll_32,1,5,0.410680991317,False
workload_4205.cpp,xcu200-fsgd2104-2-e,5,7644.512965,275,4,1,1,6,block_4_1,block_128_1,cyclic_8_1,cyclic_4_1,cyclic_8_1,complete_1,complete_1,block_4_1,block_4_1,complete_1,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_4,pipeline_1,unroll_8,unroll_2,unroll_32,1,3,0.53963443739,False
workload_4359.cpp,xcu200-fsgd2104-2-e,5,8389.005205,125,3,1,1,3,block_4_1,block_16_1,block_2_1,cyclic_4_1,cyclic_4_1,cyclic_8_1,block_8_1,block_4_1,block_2_1,cyclic_8_1,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_2,unroll_32,1,2,0.501655248208,False
workload_4315.cpp,xcu200-fsgd2104-2-e,5,1109.105685,328,3,1,2,3,block_4_1,block_2_1,block_2_1,cyclic_8_1,complete_1,complete_1,complete_1,block_4_1,block_4_1,complete_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_8,unroll_2,unroll_4,pipeline_1,1,2.25,0.967418464687,False
workload_4207.cpp,xcu200-fsgd2104-2-e,5,9679.752085,66,3,1,1,1,block_4_1,block_2_1,block_4_1,block_16_2,cyclic_8_1,cyclic_8_1,complete_1,complete_1,cyclic_8_1,cyclic_8_1,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_32,1,1.5,0.43088519834,False
workload_4149.cpp,xcu200-fsgd2104-2-e,5,9783.608005,179,2,1,1,2,block_4_1,block_2_1,cyclic_8_1,cyclic_4_1,block_2_1,complete_1,complete_1,block_4_1,block_4_1,complete_1,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_4,pipeline_1,unroll_8,unroll_2,unroll_32,1,1.5,0.425417621019,False
workload_4179.cpp,xcu200-fsgd2104-2-e,5,11545.215685,140,2,1,1,3,block_4_1,block_2_1,cyclic_8_1,cyclic_4_1,block_2_1,complete_1,complete_1,block_4_1,block_4_1,complete_1,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_4,unroll_8,unroll_8,unroll_2,unroll_32,1,1.75,0.339433346511,False
workload_4299.cpp,xcu200-fsgd2104-2-e,5,9783.609365,179,2,1,1,2,block_4_1,block_2_1,cyclic_8_1,cyclic_4_1,cyclic_4_1,complete_1,complete_1,block_4_1,block_4_1,complete_1,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_4,pipeline_1,unroll_4,unroll_2,unroll_32,1,1.5,0.425417549718,False
workload_4193.cpp,xcu200-fsgd2104-2-e,5,9783.608005,184,2,1,1,2,block_4_1,block_2_1,cyclic_8_1,cyclic_4_1,cyclic_8_1,complete_1,complete_1,block_4_1,block_4_1,complete_1,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_4,pipeline_1,unroll_8,unroll_2,unroll_32,1,1.5,0.425417621019,False
workload_4294.cpp,xcu200-fsgd2104-2-e,5,11545.217045,129,2,1,1,3,block_4_1,block_2_1,cyclic_8_1,cyclic_4_1,cyclic_8_1,complete_1,complete_1,block_4_1,block_4_1,complete_1,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_4,unroll_8,unroll_4,unroll_2,unroll_32,1,1.75,0.339433285362,False
workload_4244.cpp,xcu200-fsgd2104-2-e,5,10052.879045,328,2,14,4,7,block_4_1,block_2_1,cyclic_8_1,cyclic_4_1,cyclic_8_1,complete_1,complete_1,block_4_1,block_4_1,complete_1,unroll_32,unroll_2,unroll_2,unroll_2,unroll_4,pipeline_1,unroll_8,unroll_2,unroll_32,1,6.75,0.367288274176,False
workload_4572.cpp,xcu200-fsgd2104-2-e,5,1367.181845,84,2,1,1,3,block_4_1,block_8_1,block_2_1,complete_2,cyclic_2_1,complete_1,complete_1,block_2_1,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_2,pipeline_1,1,1.75,0.969743208274,False
workload_4241.cpp,xcu200-fsgd2104-2-e,5,1109.105685,308,2,1,2,3,block_4_1,block_8_1,block_2_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,complete_1,block_4_1,block_2_1,cyclic_8_1,pipeline_1,pipeline_1,unroll_2,unroll_16,unroll_8,unroll_8,unroll_4,unroll_2,pipeline_1,1,2,0.973146032564,False
workload_4115.cpp,xcu200-fsgd2104-2-e,5,16844.577605,326,2,1,2,6,block_4_1,block_8_1,block_2_1,cyclic_4_2,cyclic_8_1,complete_1,complete_1,block_4_1,block_2_1,cyclic_8_1,unroll_2,unroll_2,unroll_8,unroll_2,unroll_8,unroll_8,unroll_8,unroll_4,unroll_2,1,2.75,0.159683703751,False
workload_4108.cpp,xcu200-fsgd2104-2-e,5,16844.577605,355,2,1,2,6,block_4_1,block_8_1,block_2_1,cyclic_4_2,cyclic_8_1,cyclic_2_1,complete_1,block_4_1,block_2_1,cyclic_8_1,unroll_2,unroll_2,unroll_8,unroll_2,unroll_8,unroll_8,unroll_8,unroll_4,unroll_2,1,2.75,0.159683703751,False
workload_4321.cpp,xcu200-fsgd2104-2-e,5,1109.104325,325,2,1,2,3,block_4_1,block_8_1,block_2_1,cyclic_8_1,cyclic_8_1,complete_1,complete_1,block_4_1,block_2_1,cyclic_8_1,pipeline_1,pipeline_1,unroll_2,unroll_16,unroll_8,unroll_8,unroll_8,unroll_2,pipeline_1,1,2,0.973146138448,False
workload_4358.cpp,xcu200-fsgd2104-2-e,5,1449.926805,160,2,1,2,3,block_4_1,block_8_1,block_2_1,cyclic_8_1,cyclic_8_1,cyclic_2_1,complete_1,block_4_1,block_4_1,block_4_1,unroll_4,pipeline_1,unroll_2,unroll_16,pipeline_1,unroll_4,unroll_4,unroll_4,pipeline_1,1,2,0.956737236519,False
workload_4152.cpp,xcu200-fsgd2104-2-e,5,11545.215685,205,6,1,1,6,block_4_1,cyclic_128_1,block_4_1,cyclic_4_1,cyclic_4_1,block_8_1,block_8_1,block_4_1,complete_1,cyclic_8_1,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_4,unroll_8,unroll_8,unroll_2,unroll_32,1,3.5,0.333987983063,False
workload_4096.cpp,xcu200-fsgd2104-2-e,5,11775.906285,440,6,1,1,7,block_4_1,cyclic_128_1,cyclic_4_1,block_4_1,cyclic_4_1,block_8_1,cyclic_4_1,complete_1,block_2_1,complete_1,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_8,unroll_2,unroll_4,unroll_32,1,3.75,0.322660753935,False
workload_4114.cpp,xcu200-fsgd2104-2-e,5,9792.130965,763,6,1,2,6,block_4_1,cyclic_128_1,cyclic_4_1,cyclic_4_1,cyclic_4_1,block_8_1,block_4_1,block_4_1,complete_1,complete_1,pipeline_1,unroll_8,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_32,1,3.75,0.415090912973,False
workload_4003.cpp,xcu200-fsgd2104-2-e,5,11650.073285,205,4,1,1,6,block_4_1,cyclic_128_1,cyclic_8_1,cyclic_4_1,cyclic_4_1,block_8_1,block_8_1,block_4_1,complete_1,complete_1,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_8,unroll_2,unroll_32,1,3,0.331661774659,False
workload_4066.cpp,xcu200-fsgd2104-2-e,5,11650.073285,211,4,1,1,6,block_4_1,cyclic_128_1,cyclic_8_1,cyclic_4_1,cyclic_4_1,block_8_1,cyclic_4_1,block_4_1,complete_1,complete_1,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_8,unroll_2,unroll_32,1,3,0.331661774659,False
workload_4268.cpp,xcu200-fsgd2104-2-e,5,1109.105685,314,3,1,2,3,block_4_1,cyclic_16_1,block_2_1,block_4_1,cyclic_8_1,cyclic_2_1,complete_1,block_4_1,block_2_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_16,pipeline_1,unroll_4,unroll_4,unroll_2,pipeline_1,1,2.25,0.967418464687,False
workload_4302.cpp,xcu200-fsgd2104-2-e,5,1109.105685,332,3,1,2,3,block_4_1,cyclic_16_1,block_2_1,cyclic_4_1,cyclic_4_1,complete_1,block_8_1,complete_1,cyclic_2_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_4,unroll_4,unroll_2,pipeline_1,1,2.25,0.967418464687,False
workload_4278.cpp,xcu200-fsgd2104-2-e,5,1109.103725,365,3,1,2,4,block_4_1,cyclic_16_1,block_2_1,cyclic_4_1,cyclic_8_1,complete_1,cyclic_2_1,block_4_1,cyclic_8_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_4,unroll_16,unroll_4,unroll_4,unroll_4,unroll_4,unroll_32,1,2.5,0.958343806486,False
workload_4325.cpp,xcu200-fsgd2104-2-e,5,3093.693205,80,4,1,1,2,block_4_1,cyclic_16_1,block_4_1,cyclic_4_1,cyclic_4_1,complete_1,block_4_1,block_4_1,cyclic_2_1,cyclic_4_1,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_4,unroll_2,unroll_8,pipeline_1,1,2,0.859745867644,False
workload_4298.cpp,xcu200-fsgd2104-2-e,5,3093.693205,79,4,1,1,2,block_4_1,cyclic_16_1,block_4_1,cyclic_4_1,cyclic_8_1,complete_1,block_4_1,block_4_1,cyclic_2_1,cyclic_4_1,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_4,unroll_2,unroll_8,pipeline_1,1,2,0.859745867644,False
workload_4346.cpp,xcu200-fsgd2104-2-e,5,857.562645,449,4,1,1,5,block_4_1,cyclic_16_1,block_4_1,cyclic_4_2,complete_1,block_8_1,block_4_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,unroll_32,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_8,unroll_4,unroll_2,pipeline_1,1,2.75,0.952161651685,False
workload_4342.cpp,xcu200-fsgd2104-2-e,5,2240.994325,816,4,14,5,7,block_4_1,cyclic_16_1,block_4_1,cyclic_4_2,cyclic_8_1,block_8_1,block_8_1,complete_1,cyclic_2_1,cyclic_8_1,unroll_32,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_4,pipeline_1,1,7.5,0.745749169267,False
workload_4104.cpp,xcu200-fsgd2104-2-e,5,11529.117845,737,3,1,1,5,block_4_1,cyclic_16_1,cyclic_2_1,cyclic_4_1,cyclic_4_1,block_4_1,block_8_1,complete_1,block_2_1,cyclic_4_1,unroll_2,unroll_8,unroll_2,unroll_2,unroll_4,unroll_2,unroll_4,unroll_4,unroll_64,1,2.5,0.338720415289,False
workload_4135.cpp,xcu200-fsgd2104-2-e,5,11544.027225,494,4,1,2,7,block_4_1,cyclic_16_1,cyclic_2_1,cyclic_8_1,cyclic_4_1,complete_1,block_8_1,complete_1,block_2_1,cyclic_4_1,unroll_2,unroll_2,unroll_8,unroll_2,unroll_4,unroll_2,unroll_4,unroll_4,unroll_64,1,3.5,0.334040157386,False
