Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,Array_7,Array_8,Array_9,Array_10,OuterLoop_1,OuterLoop_2,OuterLoop_3,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_1_4,InnerLoop_1_5,InnerLoop_2_1,Replicate_Count,Area,Weight,is_pareto
workload_4265.cpp,xcu200-fsgd2104-2-e,5,5849.839765,176,1,1,1,2,block_16_1,block_8_1,block_2_1,cyclic_4_2,cyclic_8_1,cyclic_2_1,complete_1,block_4_1,cyclic_8_1,cyclic_8_1,unroll_8,unroll_2,unroll_2,unroll_16,unroll_8,pipeline_1,unroll_4,unroll_4,unroll_2,1,1.25,0.649244769814,False
workload_4336.cpp,xcu200-fsgd2104-2-e,5,9671.964565,150,1,1,1,1,block_16_1,block_8_1,block_4_1,block_16_2,cyclic_4_1,complete_1,cyclic_2_1,block_4_1,cyclic_8_1,cyclic_4_1,unroll_2,unroll_2,unroll_2,unroll_16,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_2,1,1,0.408869369406,False
workload_3940.cpp,xcu200-fsgd2104-2-e,5,10306.287695,1131,1,1,3,10,block_16_1,block_8_1,block_4_1,block_16_2,cyclic_8_1,block_8_1,complete_1,complete_1,block_4_1,cyclic_8_1,unroll_8,unroll_2,unroll_16,unroll_16,unroll_8,unroll_8,unroll_4,unroll_4,pipeline_1,1,3.75,0.362770915084,False
workload_4188.cpp,xcu200-fsgd2104-2-e,5,13404.829775,1151,1,1,3,11,block_16_1,block_8_1,block_4_1,block_4_1,cyclic_8_1,block_8_1,complete_1,block_4_1,cyclic_8_1,cyclic_8_1,unroll_8,unroll_2,unroll_16,unroll_16,unroll_8,unroll_8,unroll_4,unroll_4,unroll_2,1,4,0.232271366959,False
workload_4303.cpp,xcu200-fsgd2104-2-e,5,9870.118085,1082,1,1,1,5,block_16_1,block_8_1,block_4_1,block_4_1,cyclic_8_1,cyclic_2_1,complete_1,block_4_1,block_4_1,block_4_1,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll_8,unroll_2,unroll_2,1,2,0.396689879219,False
workload_4262.cpp,xcu200-fsgd2104-2-e,5,8236.962265,595,1,1,1,5,block_16_1,block_8_1,block_4_1,block_4_1,cyclic_8_1,cyclic_2_1,complete_1,block_4_1,block_4_1,block_4_1,pipeline_1,unroll_2,unroll_8,unroll_16,unroll_8,pipeline_1,unroll_4,unroll_2,unroll_2,1,2,0.488806476332,False
workload_4197.cpp,xcu200-fsgd2104-2-e,5,8248.459285,529,1,1,1,3,block_16_1,block_8_1,block_4_1,block_4_1,cyclic_8_1,cyclic_2_1,complete_1,block_4_1,cyclic_8_1,block_4_1,unroll_8,unroll_2,unroll_2,unroll_16,unroll_8,pipeline_1,unroll_4,unroll_2,unroll_2,1,1.5,0.489988548699,False
workload_4141.cpp,xcu200-fsgd2104-2-e,5,10594.646165,1732,1,1,1,4,block_16_1,block_8_1,block_4_1,complete_1,block_4_1,block_8_1,block_8_1,block_4_1,block_4_1,cyclic_2_1,unroll_8,unroll_2,unroll_2,unroll_16,unroll_2,unroll_8,unroll_4,unroll_4,unroll_64,1,1.75,0.360437372927,False
workload_4191.cpp,xcu200-fsgd2104-2-e,5,9632.375385,1673,1,1,3,8,block_16_1,block_8_1,block_4_1,complete_1,block_4_1,block_8_1,block_8_1,complete_1,block_4_1,cyclic_8_1,unroll_2,unroll_2,unroll_8,pipeline_1,unroll_8,unroll_8,unroll_4,unroll_4,unroll_64,1,3.25,0.401241067672,False
workload_4038.cpp,xcu200-fsgd2104-2-e,5,9632.375445,1445,1,1,4,9,block_16_1,block_8_1,block_4_1,complete_1,block_4_1,block_8_1,block_8_1,complete_1,block_4_1,cyclic_8_1,unroll_8,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_8,unroll_4,unroll_4,unroll_64,1,3.75,0.396252368977,False
workload_4273.cpp,xcu200-fsgd2104-2-e,5,1195.611845,1380,1,1,2,4,block_16_1,block_8_1,block_4_1,complete_1,complete_1,cyclic_8_1,block_2_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_16,unroll_4,pipeline_1,unroll_8,unroll_2,unroll_16,1,2,0.953615358086,False
workload_4172.cpp,xcu200-fsgd2104-2-e,5,1195.627205,1417,1,1,2,4,block_16_1,block_8_1,block_4_1,complete_1,complete_1,cyclic_8_1,complete_1,block_4_1,cyclic_2_1,complete_1,unroll_8,pipeline_1,unroll_2,unroll_16,unroll_2,unroll_4,unroll_8,unroll_2,unroll_16,1,2,0.953615196795,False
workload_4308.cpp,xcu200-fsgd2104-2-e,5,15638.297285,264,1,1,1,3,block_16_1,block_8_1,block_4_1,complete_1,complete_1,cyclic_8_1,complete_1,block_4_1,cyclic_2_1,complete_1,unroll_8,unroll_2,unroll_2,unroll_16,unroll_2,unroll_4,unroll_8,unroll_2,unroll_16,1,1.5,0.170862500871,False
workload_4403.cpp,xcu200-fsgd2104-2-e,5,7200.303125,163,1,1,1,2,block_16_1,block_8_1,block_4_1,cyclic_2_2,cyclic_8_1,complete_1,cyclic_4_1,block_4_1,block_4_1,cyclic_2_1,unroll_2,unroll_2,unroll_2,unroll_2,unroll_8,pipeline_1,unroll_4,unroll_2,pipeline_1,1,1.25,0.556475206544,False
workload_4333.cpp,xcu200-fsgd2104-2-e,5,5950.442645,200,1,3,1,3,block_16_1,block_8_1,block_4_1,cyclic_4_2,cyclic_8_1,cyclic_2_1,complete_1,block_4_1,cyclic_2_1,cyclic_8_1,unroll_8,unroll_2,unroll_2,unroll_2,unroll_8,pipeline_1,unroll_4,unroll_4,unroll_64,1,2,0.637959076782,False
workload_4322.cpp,xcu200-fsgd2104-2-e,5,9624.706965,220,1,1,1,2,block_16_1,block_8_1,cyclic_2_1,block_16_2,cyclic_4_1,complete_1,block_4_1,block_4_1,cyclic_4_1,complete_1,unroll_16,unroll_2,unroll_2,unroll_16,unroll_8,pipeline_1,unroll_2,unroll_2,unroll_2,1,1.25,0.411415892067,False
workload_4155.cpp,xcu200-fsgd2104-2-e,5,9614.214165,176,1,1,1,2,block_16_1,block_8_1,cyclic_2_1,block_16_2,cyclic_4_1,complete_1,block_8_1,block_8_1,block_4_1,cyclic_4_1,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_8,pipeline_1,unroll_4,unroll_2,unroll_64,1,1.25,0.411984174347,False
workload_4461.cpp,xcu200-fsgd2104-2-e,5,1195.613205,1242,1,1,2,3,block_16_1,block_8_1,cyclic_2_1,block_16_2,cyclic_4_1,complete_1,complete_1,block_2_1,block_4_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_8,pipeline_1,unroll_4,unroll_2,unroll_32,1,1.75,0.971400340741,False
workload_4400.cpp,xcu200-fsgd2104-2-e,5,1195.613205,1346,1,1,2,3,block_16_1,block_8_1,cyclic_2_1,block_16_2,cyclic_4_1,complete_1,complete_1,block_4_1,block_4_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_8,pipeline_1,unroll_4,unroll_2,pipeline_1,1,1.75,0.971400340741,False
workload_4281.cpp,xcu200-fsgd2104-2-e,5,9671.887765,148,1,1,1,1,block_16_1,block_8_1,cyclic_2_1,block_16_2,cyclic_4_1,complete_1,cyclic_2_1,block_4_1,cyclic_8_1,cyclic_4_1,pipeline_1,unroll_2,unroll_2,unroll_16,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_2,1,1,0.408873510055,False
workload_4365.cpp,xcu200-fsgd2104-2-e,5,9671.885845,159,1,1,1,2,block_16_1,block_8_1,cyclic_2_1,block_16_2,cyclic_4_1,complete_1,cyclic_2_1,block_4_1,cyclic_8_1,cyclic_4_1,pipeline_1,unroll_2,unroll_2,unroll_16,unroll_4,pipeline_1,unroll_4,unroll_2,unroll_2,1,1.25,0.408867116708,False
workload_4332.cpp,xcu200-fsgd2104-2-e,5,1195.615125,1243,1,1,2,3,block_16_1,block_8_1,cyclic_2_1,block_16_2,cyclic_8_1,complete_1,block_8_1,block_8_1,cyclic_8_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_2,unroll_16,unroll_2,unroll_4,unroll_2,unroll_2,unroll_64,1,1.75,0.971400303117,False
workload_4537.cpp,xcu200-fsgd2104-2-e,5,1195.613165,1302,1,1,2,4,block_16_1,block_8_1,cyclic_2_1,block_16_2,cyclic_8_1,complete_1,block_8_1,block_8_1,cyclic_8_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_4,unroll_16,unroll_8,pipeline_1,unroll_4,unroll_2,unroll_2,1,2,0.953615344226,False
workload_4285.cpp,xcu200-fsgd2104-2-e,5,9614.216085,163,1,1,1,1,block_16_1,block_8_1,cyclic_2_1,block_16_2,cyclic_8_1,complete_1,block_8_1,block_8_1,cyclic_8_1,cyclic_2_1,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_2,unroll_64,1,1,0.411990694049,False
workload_4452.cpp,xcu200-fsgd2104-2-e,5,9804.790805,228,1,7,2,4,block_16_1,block_8_1,cyclic_2_1,block_16_2,cyclic_8_1,complete_1,block_8_1,block_8_1,cyclic_8_1,cyclic_2_1,unroll_16,unroll_2,unroll_2,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_4,unroll_64,1,3.5,0.390034686759,False
workload_4431.cpp,xcu200-fsgd2104-2-e,5,9614.216085,163,1,1,1,1,block_16_1,block_8_1,cyclic_2_1,block_16_2,cyclic_8_1,complete_1,block_8_1,block_8_1,cyclic_8_1,cyclic_4_1,pipeline_1,unroll_2,unroll_2,unroll_16,unroll_8,pipeline_1,unroll_2,unroll_2,unroll_64,1,1,0.411990694049,False
workload_4204.cpp,xcu200-fsgd2104-2-e,5,9614.216085,163,1,1,1,1,block_16_1,block_8_1,cyclic_2_1,block_16_2,cyclic_8_1,complete_1,block_8_1,block_8_1,cyclic_8_1,cyclic_4_1,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_2,unroll_64,1,1,0.411990694049,False
workload_4503.cpp,xcu200-fsgd2104-2-e,5,1195.611245,1331,1,1,2,5,block_16_1,block_8_1,cyclic_2_1,block_16_2,cyclic_8_1,complete_1,complete_1,block_8_1,cyclic_8_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_4,unroll_16,unroll_8,pipeline_1,unroll_4,unroll_4,unroll_2,1,2.25,0.944719449032,False
workload_4311.cpp,xcu200-fsgd2104-2-e,5,1195.615125,1244,1,1,2,3,block_16_1,block_8_1,cyclic_2_1,block_16_2,cyclic_8_1,complete_1,cyclic_2_1,block_8_1,cyclic_8_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_2,unroll_16,unroll_8,pipeline_1,unroll_2,unroll_2,unroll_2,1,1.75,0.971400303117,False
workload_4416.cpp,xcu200-fsgd2104-2-e,5,1195.615125,1225,1,1,2,3,block_16_1,block_8_1,cyclic_2_1,block_16_2,cyclic_8_1,complete_1,cyclic_2_1,block_8_1,cyclic_8_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_2,unroll_2,1,1.75,0.971400303117,False
workload_4239.cpp,xcu200-fsgd2104-2-e,5,9614.216085,156,1,1,1,1,block_16_1,block_8_1,cyclic_2_1,block_16_2,cyclic_8_1,complete_1,cyclic_2_1,block_8_1,cyclic_8_1,cyclic_4_1,pipeline_1,unroll_2,unroll_2,unroll_16,unroll_8,pipeline_1,unroll_2,unroll_2,unroll_2,1,1,0.411990694049,False
workload_4459.cpp,xcu200-fsgd2104-2-e,5,1195.611285,1278,1,1,2,4,block_16_1,block_8_1,cyclic_2_1,block_16_2,cyclic_8_1,cyclic_2_1,complete_1,block_8_1,cyclic_2_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_2,unroll_16,unroll_8,unroll_4,unroll_4,unroll_4,unroll_2,1,2,0.953615363965,False
workload_4369.cpp,xcu200-fsgd2104-2-e,5,1195.611285,1279,1,1,2,4,block_16_1,block_8_1,cyclic_2_1,block_16_2,cyclic_8_1,cyclic_2_1,complete_1,block_8_1,cyclic_2_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_2,unroll_16,unroll_8,pipeline_1,unroll_4,unroll_4,unroll_2,1,2,0.953615363965,False
workload_4543.cpp,xcu200-fsgd2104-2-e,5,15984.315285,123,1,1,1,1,block_16_1,block_8_1,cyclic_2_1,block_2_2,cyclic_8_1,complete_1,block_8_1,block_4_1,cyclic_8_1,cyclic_2_1,pipeline_1,unroll_2,unroll_2,unroll_16,unroll_2,unroll_4,unroll_2,unroll_2,pipeline_1,1,1,0.162280089821,False
workload_4320.cpp,xcu200-fsgd2104-2-e,5,9283.909525,278,1,1,1,4,block_16_1,block_8_1,cyclic_2_1,block_4_1,complete_1,cyclic_2_1,block_4_1,block_8_1,block_4_1,complete_1,unroll_32,unroll_2,unroll_2,unroll_16,unroll_8,unroll_4,unroll_4,unroll_8,pipeline_1,1,1.75,0.429236215168,False
workload_4355.cpp,xcu200-fsgd2104-2-e,5,9418.491925,320,1,14,4,7,block_16_1,block_8_1,cyclic_2_1,block_4_1,complete_1,cyclic_2_1,block_4_1,block_8_1,block_4_1,complete_1,unroll_32,unroll_2,unroll_2,unroll_2,unroll_8,unroll_4,unroll_4,unroll_2,pipeline_1,1,6.5,0.364192371814,False
workload_4566.cpp,xcu200-fsgd2104-2-e,5,2046.116885,137,1,1,1,2,block_16_1,block_8_1,cyclic_2_1,block_8_2,cyclic_8_1,cyclic_2_1,complete_1,block_8_1,block_4_1,cyclic_4_1,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_2,pipeline_1,1,1.25,0.951059151661,False
workload_4443.cpp,xcu200-fsgd2104-2-e,5,1453.687445,191,1,1,1,3,block_16_1,block_8_1,cyclic_2_1,complete_2,cyclic_8_1,complete_1,complete_1,block_8_1,cyclic_4_1,cyclic_4_1,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_4,pipeline_1,1,1.5,0.969513717506,False
workload_4487.cpp,xcu200-fsgd2104-2-e,5,3689.775765,189,1,1,1,3,block_16_1,block_8_1,cyclic_2_1,complete_2,cyclic_8_1,complete_1,cyclic_4_1,block_8_1,cyclic_4_1,cyclic_4_1,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_4,pipeline_1,unroll_4,unroll_4,pipeline_1,1,1.5,0.813515399692,False
workload_4413.cpp,xcu200-fsgd2104-2-e,5,891.654805,1061,1,1,4,4,block_16_1,block_8_1,cyclic_2_1,complete_2,cyclic_8_1,cyclic_2_1,complete_1,block_8_1,cyclic_4_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_4,pipeline_1,2,2.5,0.947367620244,False
workload_4547.cpp,xcu200-fsgd2104-2-e,5,891.655365,1066,1,1,4,4,block_16_1,block_8_1,cyclic_2_1,complete_2,cyclic_8_1,cyclic_8_1,complete_1,block_8_1,cyclic_4_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_2,pipeline_1,1,2.5,0.947367602266,False
workload_4475.cpp,xcu200-fsgd2104-2-e,5,5455.613845,116,1,1,1,1,block_16_1,block_8_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,complete_1,block_8_1,block_4_1,cyclic_8_1,cyclic_2_1,pipeline_1,unroll_2,unroll_2,unroll_16,unroll_2,unroll_4,unroll_2,unroll_2,pipeline_1,1,1,0.677974701026,False
workload_4515.cpp,xcu200-fsgd2104-2-e,5,5455.611925,128,1,1,1,1,block_16_1,block_8_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,complete_1,complete_1,block_4_1,cyclic_8_1,cyclic_4_1,pipeline_1,unroll_2,unroll_2,unroll_16,unroll_2,unroll_4,unroll_2,unroll_4,pipeline_1,1,1,0.677974842571,False
workload_4419.cpp,xcu200-fsgd2104-2-e,5,2876.924565,220,1,1,4,7,block_16_1,block_8_1,cyclic_2_1,cyclic_4_2,cyclic_8_1,complete_1,complete_1,block_2_1,block_4_1,cyclic_8_1,unroll_8,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_4,unroll_16,1,3.25,0.809857029259,False
workload_4507.cpp,xcu200-fsgd2104-2-e,5,1534.754965,1462,1,1,3,5,block_16_1,block_8_1,cyclic_2_1,cyclic_8_2,cyclic_8_1,complete_1,complete_1,block_8_1,cyclic_4_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_4,pipeline_1,1,2.5,0.918215052983,False
workload_4272.cpp,xcu200-fsgd2104-2-e,5,1801.325765,1403,1,28,9,14,block_16_1,block_8_1,cyclic_32_1,cyclic_8_1,block_4_1,cyclic_8_1,cyclic_2_1,block_4_1,block_4_1,block_4_1,unroll_64,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_8,unroll_8,unroll_2,pipeline_1,1,13,0.434247276164,False
workload_4133.cpp,xcu200-fsgd2104-2-e,5,1634.370245,1692,1,1,27,43,block_16_1,block_8_1,cyclic_32_1,cyclic_8_1,block_4_1,cyclic_8_1,cyclic_2_1,block_4_1,cyclic_4_1,block_4_1,unroll_64,pipeline_1,unroll_2,pipeline_1,unroll_8,unroll_8,unroll_8,unroll_2,pipeline_1,1,18,0.247162074782,False
workload_4253.cpp,xcu200-fsgd2104-2-e,5,1620.436165,890,1,1,3,5,block_16_1,block_8_1,cyclic_32_1,cyclic_8_1,block_4_1,cyclic_8_1,cyclic_2_1,block_4_1,cyclic_4_1,cyclic_4_1,unroll_64,pipeline_1,unroll_2,unroll_16,unroll_8,unroll_8,unroll_8,unroll_2,pipeline_1,1,2.5,0.913111233489,False
workload_4096.cpp,xcu200-fsgd2104-2-e,5,9453.960725,1259,1,28,8,14,block_16_1,block_8_1,cyclic_4_1,block_16_2,block_4_1,complete_1,block_8_1,block_8_1,block_4_1,cyclic_4_1,unroll_64,unroll_8,unroll_2,unroll_2,unroll_8,pipeline_1,unroll_4,unroll_2,unroll_64,1,12.75,0.258438831603,False
workload_4139.cpp,xcu200-fsgd2104-2-e,5,10018.384405,841,1,1,25,43,block_16_1,block_8_1,cyclic_4_1,block_16_2,block_4_1,cyclic_8_1,block_8_1,block_8_1,block_4_1,cyclic_2_1,unroll_64,unroll_8,unroll_2,pipeline_1,unroll_8,unroll_8,unroll_4,unroll_2,pipeline_1,1,17.5,0.160753587716,False
workload_4529.cpp,xcu200-fsgd2104-2-e,5,1195.611845,1318,1,1,2,4,block_16_1,block_8_1,cyclic_4_1,block_16_2,complete_1,cyclic_8_1,block_4_1,complete_1,cyclic_8_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_2,unroll_16,unroll_2,pipeline_1,unroll_8,unroll_2,pipeline_1,1,2,0.953615358086,False
workload_4364.cpp,xcu200-fsgd2104-2-e,5,6728.012485,440,1,1,1,3,block_16_1,block_8_1,cyclic_8_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,complete_1,block_4_1,cyclic_8_1,cyclic_8_1,unroll_16,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_2,1,1.5,0.587387322124,False
workload_4463.cpp,xcu200-fsgd2104-2-e,5,4019.061445,191,1,1,1,2,block_16_1,block_8_1,cyclic_8_1,cyclic_4_1,cyclic_4_1,complete_1,cyclic_2_1,block_4_1,cyclic_8_1,cyclic_2_1,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_4,unroll_8,unroll_8,unroll_2,pipeline_1,1,1.25,0.788588926529,False
workload_4360.cpp,xcu200-fsgd2104-2-e,5,5933.726405,202,1,1,1,2,block_16_1,block_8_1,cyclic_8_1,cyclic_4_2,complete_1,complete_1,block_4_1,block_4_1,cyclic_2_1,cyclic_8_1,unroll_8,unroll_2,unroll_2,unroll_16,unroll_8,pipeline_1,unroll_8,unroll_2,unroll_2,1,1.25,0.643233366008,False
workload_4347.cpp,xcu200-fsgd2104-2-e,5,5933.726405,205,1,1,1,2,block_16_1,block_8_1,cyclic_8_1,cyclic_4_2,cyclic_2_1,complete_1,complete_1,block_4_1,cyclic_8_1,cyclic_8_1,unroll_8,unroll_2,unroll_2,unroll_16,unroll_8,pipeline_1,unroll_8,unroll_2,unroll_2,1,1.25,0.643233366008,False
workload_4377.cpp,xcu200-fsgd2104-2-e,5,2960.810645,228,1,1,4,7,block_16_1,block_8_1,cyclic_8_1,cyclic_4_2,cyclic_8_1,complete_1,complete_1,block_2_1,block_4_1,cyclic_8_1,unroll_8,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_4,pipeline_1,1,3.25,0.805759103582,False
workload_4323.cpp,xcu200-fsgd2104-2-e,5,5933.724485,223,1,1,1,3,block_16_1,block_8_1,cyclic_8_1,cyclic_4_2,cyclic_8_1,complete_1,complete_1,block_4_1,cyclic_2_1,cyclic_8_1,unroll_8,unroll_2,unroll_2,unroll_16,unroll_8,pipeline_1,unroll_8,unroll_4,unroll_2,1,1.5,0.642529981118,False
workload_4427.cpp,xcu200-fsgd2104-2-e,5,5336.027285,189,1,1,1,3,block_16_1,block_8_1,cyclic_8_1,cyclic_8_2,cyclic_8_1,complete_1,cyclic_4_1,block_4_1,cyclic_2_1,cyclic_8_1,unroll_16,unroll_2,unroll_2,unroll_16,unroll_4,pipeline_1,unroll_4,unroll_4,pipeline_1,1,1.5,0.685927998112,False
workload_4082.cpp,xcu200-fsgd2104-2-e,5,11212.657645,432,3,4,2,7,block_16_1,cyclic_128_1,block_2_1,complete_1,cyclic_8_1,block_4_1,complete_1,block_4_1,cyclic_2_1,cyclic_8_1,unroll_8,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_8,unroll_2,unroll_4,unroll_2,1,4,0.318629580273,False
workload_4045.cpp,xcu200-fsgd2104-2-e,5,1195.615065,1384,2,1,2,5,block_16_1,cyclic_16_1,block_2_1,cyclic_4_1,block_2_1,complete_1,block_4_1,block_8_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_32,1,2.5,0.935729305446,False
workload_4119.cpp,xcu200-fsgd2104-2-e,5,6906.865625,584,2,1,2,5,block_16_1,cyclic_16_1,block_2_1,cyclic_4_1,cyclic_8_1,complete_1,cyclic_4_1,block_8_1,block_2_1,cyclic_4_1,unroll_2,unroll_2,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_32,1,2.5,0.568204091868,False
workload_4438.cpp,xcu200-fsgd2104-2-e,5,5283.595925,165,2,1,1,2,block_16_1,cyclic_16_1,block_2_1,cyclic_8_2,cyclic_8_1,complete_1,block_4_1,block_4_1,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_4,unroll_16,1,1.5,0.689812022545,False
workload_4140.cpp,xcu200-fsgd2104-2-e,5,1195.613205,1305,3,1,2,3,block_16_1,cyclic_16_1,block_4_1,block_4_1,block_2_1,complete_1,block_4_1,block_4_1,block_4_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_4,pipeline_1,unroll_4,unroll_2,unroll_32,1,2.25,0.944719360792,False
workload_4201.cpp,xcu200-fsgd2104-2-e,5,8570.044565,692,3,1,1,5,block_16_1,cyclic_16_1,block_4_1,block_4_1,cyclic_8_1,complete_1,block_4_1,block_4_1,block_4_1,cyclic_4_1,unroll_2,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_4,unroll_4,unroll_32,1,2.5,0.465936368118,False
workload_4035.cpp,xcu200-fsgd2104-2-e,5,6814.951445,406,3,1,1,3,block_16_1,cyclic_16_1,block_4_1,block_4_1,cyclic_8_1,complete_1,cyclic_4_1,block_4_1,block_4_1,cyclic_4_1,unroll_2,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_32,1,2,0.578871335473,False
workload_4165.cpp,xcu200-fsgd2104-2-e,5,8580.532245,372,3,1,1,3,block_16_1,cyclic_16_1,block_4_1,block_4_1,cyclic_8_1,complete_1,cyclic_4_1,block_4_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_4,unroll_4,unroll_2,unroll_32,1,2,0.468412881813,False
workload_4263.cpp,xcu200-fsgd2104-2-e,5,11754.310805,1367,2,3,2,5,block_16_1,cyclic_16_1,cyclic_2_1,block_4_1,cyclic_2_1,cyclic_8_1,block_8_1,block_4_1,cyclic_8_1,cyclic_4_1,unroll_8,unroll_2,unroll_2,unroll_2,unroll_8,unroll_8,unroll_4,unroll_4,unroll_32,1,3,0.301864834722,False
workload_4359.cpp,xcu200-fsgd2104-2-e,5,6806.655125,644,1,1,1,3,block_16_1,cyclic_16_1,cyclic_8_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,block_4_1,block_4_1,cyclic_2_1,cyclic_2_1,unroll_16,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_4,unroll_4,pipeline_1,1,1.5,0.582086026895,False
workload_4328.cpp,xcu200-fsgd2104-2-e,5,6806.655125,653,1,1,1,3,block_16_1,cyclic_16_1,cyclic_8_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,block_4_1,block_4_1,cyclic_2_1,cyclic_4_1,unroll_16,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_4,unroll_4,pipeline_1,1,1.5,0.582086026895,False
workload_4306.cpp,xcu200-fsgd2104-2-e,5,6806.655125,645,1,1,1,3,block_16_1,cyclic_16_1,cyclic_8_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,block_4_1,block_4_1,cyclic_2_1,cyclic_8_1,unroll_16,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_4,unroll_4,pipeline_1,1,1.5,0.582086026895,False
workload_4417.cpp,xcu200-fsgd2104-2-e,5,5346.510485,181,1,1,1,2,block_16_1,cyclic_16_1,cyclic_8_1,cyclic_8_2,cyclic_8_1,complete_1,block_4_1,block_4_1,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_2,unroll_2,unroll_16,unroll_8,pipeline_1,unroll_4,unroll_4,unroll_16,1,1.25,0.686004271064,False
workload_4376.cpp,xcu200-fsgd2104-2-e,5,5346.513045,203,1,1,1,3,block_16_1,cyclic_16_1,cyclic_8_1,cyclic_8_2,cyclic_8_1,complete_1,block_4_1,block_4_1,cyclic_2_1,cyclic_8_1,unroll_16,unroll_2,unroll_2,unroll_16,unroll_8,pipeline_1,unroll_4,unroll_4,pipeline_1,1,1.5,0.685152712177,False
workload_4326.cpp,xcu200-fsgd2104-2-e,5,5989.073605,225,2,1,1,3,block_16_1,cyclic_2_1,block_4_1,cyclic_4_1,cyclic_2_1,cyclic_8_1,cyclic_2_1,block_4_1,cyclic_8_1,complete_1,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_8,unroll_2,pipeline_1,1,1.75,0.637245074222,False
