Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,OuterLoop_5,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_1_4,InnerLoop_1_5,InnerLoop_2_1,InnerLoop_3_1,Replicate_Count,Area,Weight,is_pareto
workload_4995.cpp,xcu200-fsgd2104-2-e,3.33,66.39252102,128,0,0,0,4,cyclic_8_1,cyclic_2_1,cyclic_64_1,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_2,unroll_36,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,1,0.973004902449,False
workload_5265.cpp,xcu200-fsgd2104-2-e,3.33,66.32842518,150,0,0,0,4,cyclic_8_1,cyclic_2_1,cyclic_64_1,cyclic_4_1,block_2_1,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,1,0.97301113792,False
workload_5457.cpp,xcu200-fsgd2104-2-e,3.33,8.25094413,134,0,0,0,3,cyclic_8_1,cyclic_2_1,cyclic_64_1,cyclic_4_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_17,unroll_5,pipeline_1,unroll_16,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,0.75,0.985298897637,False
workload_5145.cpp,xcu200-fsgd2104-2-e,3.33,75.40705413,163,0,0,0,3,cyclic_8_1,cyclic_2_1,cyclic_64_1,cyclic_4_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_2,unroll_5,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,0.75,0.979199930845,False
workload_5562.cpp,xcu200-fsgd2104-2-e,3.33,8.14384134,133,0,0,0,3,cyclic_8_1,cyclic_2_1,cyclic_64_1,cyclic_4_1,cyclic_8_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_17,unroll_5,pipeline_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,0.75,1,True
workload_5352.cpp,xcu200-fsgd2104-2-e,3.33,15.49354761,143,1,0,0,2,cyclic_8_1,cyclic_2_1,cyclic_8_1,block_8_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll_2,pipeline_1,pipeline_1,1,0.75,0.984751249982,False
workload_5369.cpp,xcu200-fsgd2104-2-e,3.33,13.04469558,94,1,0,0,2,cyclic_8_1,cyclic_2_1,cyclic_8_1,block_8_1,cyclic_2_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll_32,pipeline_1,pipeline_1,1,0.75,0.984939372217,False
workload_5239.cpp,xcu200-fsgd2104-2-e,3.33,99.80422254,122,1,0,0,3,cyclic_8_1,cyclic_2_1,cyclic_8_1,block_8_1,cyclic_2_1,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_4,pipeline_1,unroll_8,unroll_5,pipeline_1,1,1,0.969574770547,False
workload_5473.cpp,xcu200-fsgd2104-2-e,3.33,13.47120198,212,1,0,0,4,cyclic_8_1,cyclic_2_1,cyclic_8_1,block_8_1,cyclic_2_1,pipeline_1,unroll_4,unroll_4,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll_32,unroll_5,pipeline_1,1,1.25,0.970025217211,False
workload_5411.cpp,xcu200-fsgd2104-2-e,3.33,16.0763742,266,1,0,0,3,cyclic_8_1,cyclic_2_1,cyclic_8_1,block_8_1,cyclic_8_1,pipeline_1,unroll_4,unroll_4,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll_2,unroll_5,pipeline_1,1,1,0.977475733409,False
workload_5333.cpp,xcu200-fsgd2104-2-e,3.33,12.9545991,99,1,0,0,2,cyclic_8_1,cyclic_2_1,cyclic_8_1,cyclic_4_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll_32,pipeline_1,pipeline_1,1,0.75,0.984946235752,False
workload_5136.cpp,xcu200-fsgd2104-2-e,3.33,14.85668178,113,1,0,0,3,cyclic_8_1,cyclic_2_1,cyclic_8_1,cyclic_4_1,cyclic_2_1,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_17,unroll_5,pipeline_1,unroll_4,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,1,0.977573471136,False
workload_5113.cpp,xcu200-fsgd2104-2-e,3.33,20.14889094,109,1,0,0,2,cyclic_8_1,cyclic_2_1,cyclic_8_1,cyclic_4_1,cyclic_2_1,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_2,unroll_5,pipeline_1,unroll_4,pipeline_1,unroll_8,pipeline_1,pipeline_1,3,0.75,0.984385241795,False
workload_5241.cpp,xcu200-fsgd2104-2-e,3.33,76.69900422,106,1,0,0,2,cyclic_8_1,cyclic_2_1,cyclic_8_1,cyclic_4_1,cyclic_2_1,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_2,unroll_5,unroll_4,unroll_4,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,0.75,0.97906073499,False
workload_5267.cpp,xcu200-fsgd2104-2-e,3.33,12.97889478,102,1,0,0,2,cyclic_8_1,cyclic_2_1,cyclic_8_1,cyclic_4_1,cyclic_2_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll_32,pipeline_1,pipeline_1,2,0.75,0.984944385314,False
workload_5174.cpp,xcu200-fsgd2104-2-e,3.33,19.4855949,120,1,0,0,3,cyclic_8_1,cyclic_2_1,cyclic_8_1,cyclic_4_1,cyclic_8_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_5,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,1,0.977199873341,False
workload_5284.cpp,xcu200-fsgd2104-2-e,3.33,75.07967517,96,1,0,0,2,cyclic_8_1,cyclic_2_1,cyclic_8_1,cyclic_4_1,cyclic_8_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_17,pipeline_1,pipeline_1,unroll_16,unroll_16,pipeline_1,pipeline_1,pipeline_1,2,0.75,0.979235080013,False
workload_5240.cpp,xcu200-fsgd2104-2-e,3.33,13.20751926,100,1,0,0,2,cyclic_8_1,cyclic_2_1,cyclic_8_1,cyclic_4_1,cyclic_8_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,0.75,0.984926957958,False
workload_5160.cpp,xcu200-fsgd2104-2-e,3.33,14.91162678,96,1,0,0,2,cyclic_8_1,cyclic_2_1,cyclic_8_1,cyclic_4_1,cyclic_8_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,0.75,0.984796227992,False
workload_5107.cpp,xcu200-fsgd2104-2-e,3.33,23.40466857,120,1,0,0,2,cyclic_8_1,cyclic_2_1,cyclic_8_1,cyclic_4_1,cyclic_8_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_2,unroll_5,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,0.75,0.984122707191,False
workload_5044.cpp,xcu200-fsgd2104-2-e,3.33,20.1495303,85,1,0,0,2,cyclic_8_1,cyclic_2_1,cyclic_8_1,cyclic_4_1,cyclic_8_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_2,unroll_5,pipeline_1,unroll_4,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,0.75,0.984385190771,False
workload_5380.cpp,xcu200-fsgd2104-2-e,3.33,67.90252617,80,0,0,0,2,cyclic_8_1,cyclic_32_1,block_128_1,block_8_1,cyclic_2_1,pipeline_1,unroll_2,unroll_8,unroll_2,unroll_17,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll_32,pipeline_1,pipeline_1,1,0.5,0.987003229549,False
workload_5318.cpp,xcu200-fsgd2104-2-e,3.33,68.49176967,107,0,0,0,2,cyclic_8_1,cyclic_4_1,block_128_1,block_2_1,complete_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_17,unroll_5,pipeline_1,unroll_16,unroll_16,unroll_2,pipeline_1,pipeline_1,1,0.5,0.986932423567,False
workload_5514.cpp,xcu200-fsgd2104-2-e,3.33,64.07786466,178,0,0,0,3,cyclic_8_1,cyclic_4_1,block_128_1,block_8_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_4,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll_32,pipeline_1,pipeline_1,1,0.75,0.980386865588,False
workload_5259.cpp,xcu200-fsgd2104-2-e,3.33,68.49176967,107,0,0,0,2,cyclic_8_1,cyclic_4_1,block_128_1,block_8_1,complete_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_17,unroll_5,pipeline_1,unroll_16,unroll_16,unroll_2,pipeline_1,pipeline_1,1,0.5,0.986932423567,False
workload_5471.cpp,xcu200-fsgd2104-2-e,3.33,64.07861058,84,0,0,0,2,cyclic_8_1,cyclic_4_1,block_128_1,block_8_1,cyclic_2_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_4,unroll_5,pipeline_1,unroll_16,unroll_16,unroll_32,pipeline_1,pipeline_1,1,0.5,0.987455798243,False
workload_5180.cpp,xcu200-fsgd2104-2-e,3.33,61.18013862,741,0,0,4,6,cyclic_8_1,cyclic_4_1,block_128_1,block_8_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_4,unroll_16,unroll_2,unroll_5,pipeline_1,unroll_16,unroll_16,unroll_2,unroll_5,pipeline_1,1,2.5,0.920653974452,False
workload_5291.cpp,xcu200-fsgd2104-2-e,3.33,63.10411272,776,0,0,3,6,cyclic_8_1,cyclic_4_1,block_128_1,block_8_1,cyclic_8_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_17,pipeline_1,pipeline_1,unroll_16,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,2.25,0.933810051449,False
workload_5254.cpp,xcu200-fsgd2104-2-e,3.33,68.46454026,84,0,0,0,2,cyclic_8_1,cyclic_4_1,block_128_1,block_8_1,cyclic_8_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_17,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll_2,pipeline_1,pipeline_1,1,0.5,0.986935701734,False
workload_5349.cpp,xcu200-fsgd2104-2-e,3.33,61.18013862,548,0,0,3,2,cyclic_8_1,cyclic_4_1,block_128_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_4,unroll_16,unroll_2,unroll_5,unroll_4,unroll_4,unroll_16,unroll_2,pipeline_1,pipeline_1,1,1.25,0.965883604983,False
workload_5151.cpp,xcu200-fsgd2104-2-e,3.33,162.06192918,187,0,0,1,9,cyclic_8_1,cyclic_4_1,block_128_1,cyclic_2_1,complete_1,pipeline_1,unroll_4,unroll_4,unroll_16,unroll_2,pipeline_1,unroll_4,unroll_16,unroll_16,unroll_2,pipeline_1,pipeline_1,1,2.5,0.915279117864,False
workload_5091.cpp,xcu200-fsgd2104-2-e,3.33,118.25127702,83,0,0,0,1,cyclic_8_1,cyclic_4_1,block_128_1,cyclic_2_1,cyclic_4_1,pipeline_1,unroll_4,unroll_4,unroll_16,unroll_2,unroll_5,pipeline_1,unroll_16,unroll_16,unroll_2,pipeline_1,pipeline_1,1,0.25,0.985214151979,False
workload_5395.cpp,xcu200-fsgd2104-2-e,3.33,68.09461722,90,0,0,0,2,cyclic_8_1,cyclic_4_1,block_128_1,cyclic_4_1,cyclic_4_1,pipeline_1,unroll_4,unroll_4,unroll_2,unroll_17,unroll_5,pipeline_1,unroll_16,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,0.5,0.986980177868,False
workload_4882.cpp,xcu200-fsgd2104-2-e,3.33,5.3077869,329,0,0,2,4,cyclic_8_1,cyclic_4_1,block_16_1,cyclic_2_1,block_2_1,pipeline_1,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_5,unroll_4,unroll_4,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,1.5,0.96353592536,False
workload_5594.cpp,xcu200-fsgd2104-2-e,3.33,118.39021794,82,0,0,0,1,cyclic_8_1,cyclic_4_1,cyclic_2_1,block_2_1,cyclic_2_1,pipeline_1,unroll_2,unroll_8,unroll_2,unroll_4,unroll_5,unroll_4,unroll_16,unroll_16,unroll_32,unroll_5,pipeline_1,1,0.25,0.985190083283,False
workload_5456.cpp,xcu200-fsgd2104-2-e,3.33,33.16161186,171,0,0,0,3,cyclic_8_1,cyclic_4_1,cyclic_2_1,block_4_1,complete_1,pipeline_1,unroll_4,unroll_4,unroll_16,unroll_4,unroll_5,pipeline_1,unroll_16,unroll_16,unroll_32,pipeline_1,pipeline_1,1,0.75,0.98330341233,False
workload_5539.cpp,xcu200-fsgd2104-2-e,3.33,30.70242018,562,0,0,3,3,cyclic_8_1,cyclic_4_1,cyclic_2_1,block_8_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_5,unroll_4,unroll_16,unroll_16,unroll_32,pipeline_1,pipeline_1,1,1.5,0.961443945236,False
workload_5492.cpp,xcu200-fsgd2104-2-e,3.33,34.62994206,92,0,0,0,2,cyclic_8_1,cyclic_4_1,cyclic_2_1,block_8_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_17,unroll_5,pipeline_1,unroll_16,unroll_16,unroll_32,pipeline_1,pipeline_1,1,0.5,0.990488944154,False
workload_5400.cpp,xcu200-fsgd2104-2-e,3.33,41.78668815,130,0,0,0,2,cyclic_8_1,cyclic_4_1,cyclic_2_1,block_8_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_16,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,0.5,0.989830538315,False
workload_5407.cpp,xcu200-fsgd2104-2-e,3.33,34.88938569,71,0,0,0,1,cyclic_8_1,cyclic_4_1,cyclic_2_1,block_8_1,complete_1,pipeline_1,unroll_2,unroll_8,unroll_2,unroll_17,unroll_5,pipeline_1,unroll_16,unroll_16,unroll_32,pipeline_1,pipeline_1,1,0.25,0.999713901787,False
workload_5344.cpp,xcu200-fsgd2104-2-e,3.33,33.25160178,74,0,0,0,1,cyclic_8_1,cyclic_4_1,cyclic_2_1,block_8_1,complete_1,pipeline_1,unroll_2,unroll_8,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll_32,pipeline_1,pipeline_1,1,0.25,0.999999953467,False
workload_5585.cpp,xcu200-fsgd2104-2-e,3.33,90.37431522,106,0,0,0,5,cyclic_8_1,cyclic_4_1,cyclic_2_1,block_8_1,complete_1,pipeline_1,unroll_2,unroll_8,unroll_2,unroll_4,unroll_5,unroll_4,unroll_16,unroll_16,unroll_32,pipeline_1,pipeline_1,1,1.25,0.963069509562,False
workload_5256.cpp,xcu200-fsgd2104-2-e,3.33,30.83641938,857,0,0,4,7,cyclic_8_1,cyclic_4_1,cyclic_2_1,block_8_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_4,unroll_16,unroll_4,unroll_5,pipeline_1,unroll_4,unroll_16,unroll_32,pipeline_1,pipeline_1,1,2.75,0.907527736107,False
workload_5211.cpp,xcu200-fsgd2104-2-e,3.33,33.25160178,73,0,0,0,1,cyclic_8_1,cyclic_4_1,cyclic_2_1,block_8_1,cyclic_2_1,pipeline_1,unroll_2,unroll_8,unroll_2,unroll_4,unroll_5,pipeline_1,unroll_16,unroll_16,unroll_32,pipeline_1,pipeline_1,1,0.25,0.999999953467,False
workload_5500.cpp,xcu200-fsgd2104-2-e,3.33,33.25133538,69,0,0,0,1,cyclic_8_1,cyclic_4_1,cyclic_2_1,block_8_1,cyclic_2_1,pipeline_1,unroll_2,unroll_8,unroll_2,unroll_4,unroll_5,pipeline_1,unroll_16,unroll_16,unroll_32,unroll_5,pipeline_1,1,0.25,1,True
workload_5532.cpp,xcu200-fsgd2104-2-e,3.33,33.25090914,73,0,0,0,2,cyclic_8_1,cyclic_4_1,cyclic_2_1,block_8_1,cyclic_2_1,pipeline_1,unroll_2,unroll_8,unroll_4,unroll_4,unroll_5,pipeline_1,unroll_16,unroll_16,unroll_32,unroll_5,pipeline_1,1,0.5,0.990609737428,False
workload_5415.cpp,xcu200-fsgd2104-2-e,3.33,30.94660242,791,0,0,3,6,cyclic_8_1,cyclic_4_1,cyclic_2_1,block_8_1,cyclic_8_1,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll_32,pipeline_1,pipeline_1,1,2.25,0.935133954961,False
workload_5341.cpp,xcu200-fsgd2104-2-e,3.33,38.58117687,126,0,0,0,2,cyclic_8_1,cyclic_4_1,cyclic_2_1,block_8_1,cyclic_8_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll_2,pipeline_1,pipeline_1,1,0.5,0.990131954509,False
workload_5581.cpp,xcu200-fsgd2104-2-e,3.33,43.17316695,121,0,0,0,2,cyclic_8_1,cyclic_4_1,cyclic_2_1,block_8_1,cyclic_8_1,pipeline_1,unroll_2,unroll_8,unroll_4,unroll_4,unroll_5,pipeline_1,unroll_16,unroll_16,unroll_2,unroll_5,pipeline_1,1,0.5,0.98969691812,False
workload_5080.cpp,xcu200-fsgd2104-2-e,3.33,32.27988114,884,0,0,3,4,cyclic_8_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_2_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_5,unroll_4,unroll_8,unroll_16,pipeline_1,unroll_5,pipeline_1,1,1.75,0.954187911557,False
workload_5526.cpp,xcu200-fsgd2104-2-e,3.33,34.76974545,74,0,0,0,2,cyclic_8_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,complete_1,pipeline_1,unroll_2,unroll_4,unroll_16,unroll_17,unroll_5,pipeline_1,unroll_16,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,0.5,0.990476588453,False
workload_5090.cpp,xcu200-fsgd2104-2-e,3.33,3.66921378,793,0,0,3,7,cyclic_8_1,cyclic_4_1,cyclic_32_1,block_2_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll_32,pipeline_1,pipeline_1,1,2.5,0.921495510913,False
workload_5217.cpp,xcu200-fsgd2104-2-e,3.33,8.75129994,198,0,0,0,5,cyclic_8_1,cyclic_4_1,cyclic_32_1,block_2_1,cyclic_2_1,pipeline_1,unroll_4,pipeline_1,unroll_16,unroll_4,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,1.25,0.970403754425,False
workload_5358.cpp,xcu200-fsgd2104-2-e,3.33,2.20893219,1150,0,0,2,8,cyclic_8_1,cyclic_4_1,cyclic_64_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_17,pipeline_1,pipeline_1,unroll_4,unroll_16,unroll_32,pipeline_1,pipeline_1,1,2.5,0.921491257182,False
workload_5198.cpp,xcu200-fsgd2104-2-e,3.33,2.80385334,1168,0,0,2,8,cyclic_8_1,cyclic_4_1,cyclic_64_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,2.5,0.921493147225,False
workload_5054.cpp,xcu200-fsgd2104-2-e,3.33,2.85026022,361,0,0,1,5,cyclic_8_1,cyclic_4_1,cyclic_64_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,unroll_4,unroll_16,unroll_32,unroll_2,pipeline_1,pipeline_1,1,1.5,0.963731524099,False
workload_4938.cpp,xcu200-fsgd2104-2-e,3.33,2.41180578,391,0,0,1,5,cyclic_8_1,cyclic_4_1,cyclic_64_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,pipeline_1,unroll_32,unroll_2,pipeline_1,pipeline_1,1,1.5,0.963766294681,False
workload_5052.cpp,xcu200-fsgd2104-2-e,3.33,2.41180578,388,0,0,1,5,cyclic_8_1,cyclic_4_1,cyclic_64_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_4,unroll_16,unroll_2,pipeline_1,pipeline_1,1,1.5,0.963766294681,False
workload_4998.cpp,xcu200-fsgd2104-2-e,3.33,2.47286466,1232,0,0,2,8,cyclic_8_1,cyclic_4_1,cyclic_64_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_4,pipeline_1,pipeline_1,unroll_4,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,2.5,0.921492122338,False
workload_4804.cpp,xcu200-fsgd2104-2-e,3.33,40.15971009,139.5,0,0,0,3.5,cyclic_8_1,cyclic_4_1,cyclic_64_1,block_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_17,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,pipeline_1,2,0.875,0.977301820936,False
workload_5087.cpp,xcu200-fsgd2104-2-e,3.33,56.22659046,177,0,0,1,6,cyclic_8_1,cyclic_4_1,cyclic_64_1,block_2_1,complete_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_17,unroll_5,unroll_4,unroll_16,pipeline_1,unroll_32,pipeline_1,pipeline_1,1,1.75,0.952106993829,False
workload_5062.cpp,xcu200-fsgd2104-2-e,3.33,8.67639825,188.5,0,0,0,5,cyclic_8_1,cyclic_4_1,cyclic_64_1,block_2_1,complete_1,pipeline_1,unroll_4,pipeline_1,unroll_16,unroll_17,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_2,pipeline_1,pipeline_1,2,1.25,0.970409716385,False
workload_5093.cpp,xcu200-fsgd2104-2-e,3.33,7.980916095,175.5,0,0,0,5,cyclic_8_1,cyclic_4_1,cyclic_64_1,block_2_1,complete_1,pipeline_1,unroll_4,pipeline_1,unroll_16,unroll_17,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_8,pipeline_1,pipeline_1,2,1.25,0.970465007447,False
workload_5266.cpp,xcu200-fsgd2104-2-e,3.33,9.03779649,192,0,0,0,5,cyclic_8_1,cyclic_4_1,cyclic_64_1,block_2_1,complete_1,pipeline_1,unroll_4,pipeline_1,unroll_16,unroll_17,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,1.25,0.970380937105,False
workload_5177.cpp,xcu200-fsgd2104-2-e,3.33,68.05106082,211,0,0,0,5,cyclic_8_1,cyclic_4_1,cyclic_64_1,block_2_1,complete_1,pipeline_1,unroll_4,pipeline_1,unroll_16,unroll_17,unroll_5,pipeline_1,unroll_16,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,1.25,0.96524012107,False
workload_5128.cpp,xcu200-fsgd2104-2-e,3.33,8.43981174,177,0,0,0,5,cyclic_8_1,cyclic_4_1,cyclic_64_1,block_2_1,complete_1,pipeline_1,unroll_4,pipeline_1,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,1.25,0.970428538734,False
workload_5467.cpp,xcu200-fsgd2104-2-e,3.33,7.74530694,166,0,0,0,4,cyclic_8_1,cyclic_4_1,cyclic_64_1,block_2_1,complete_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_17,unroll_5,pipeline_1,unroll_16,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,1,0.978133338595,False
workload_4980.cpp,xcu200-fsgd2104-2-e,3.33,2.41239186,358,0,0,1,5,cyclic_8_1,cyclic_4_1,cyclic_64_1,block_2_1,cyclic_2_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_4,unroll_64,unroll_2,unroll_5,pipeline_1,1,1.5,0.963766248229,False
workload_5316.cpp,xcu200-fsgd2104-2-e,3.33,8.27061777,193,0,0,0,5,cyclic_8_1,cyclic_4_1,cyclic_64_1,block_2_1,cyclic_2_1,pipeline_1,unroll_4,pipeline_1,unroll_16,unroll_17,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,1.25,0.970441990839,False
workload_5202.cpp,xcu200-fsgd2104-2-e,3.33,8.63620182,176,0,0,0,4,cyclic_8_1,cyclic_4_1,cyclic_64_1,block_2_1,cyclic_2_1,pipeline_1,unroll_4,unroll_4,unroll_16,unroll_2,unroll_5,pipeline_1,unroll_16,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,1,0.978064132137,False
workload_5383.cpp,xcu200-fsgd2104-2-e,3.33,10.93377195,274,0,0,0,4,cyclic_8_1,cyclic_4_1,cyclic_64_1,block_2_1,cyclic_2_1,pipeline_1,unroll_4,unroll_8,unroll_2,unroll_4,unroll_5,pipeline_1,unroll_16,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,1,0.977884421506,False
workload_5420.cpp,xcu200-fsgd2104-2-e,3.33,8.14384134,132.5,0,0,0,3,cyclic_8_1,cyclic_4_1,cyclic_64_1,block_2_1,cyclic_8_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_17,unroll_5,pipeline_1,unroll_16,unroll_16,pipeline_1,pipeline_1,pipeline_1,2,0.75,1,True
workload_5397.cpp,xcu200-fsgd2104-2-e,3.33,2.35293471,1173,0,0,2,7,cyclic_8_1,cyclic_4_1,cyclic_64_1,block_4_1,complete_1,pipeline_1,pipeline_1,unroll_4,unroll_16,unroll_17,unroll_5,pipeline_1,unroll_16,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,2.25,0.935483108912,False
workload_5324.cpp,xcu200-fsgd2104-2-e,3.33,7.99547985,173,0,0,0,4,cyclic_8_1,cyclic_4_1,cyclic_64_1,block_4_1,complete_1,pipeline_1,unroll_4,unroll_4,unroll_16,unroll_17,unroll_5,pipeline_1,unroll_16,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,1,0.978113931579,False
workload_5306.cpp,xcu200-fsgd2104-2-e,3.33,8.29853649,175,0,0,0,4,cyclic_8_1,cyclic_4_1,cyclic_64_1,block_4_1,cyclic_2_1,pipeline_1,unroll_4,unroll_4,unroll_16,unroll_17,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll_8,pipeline_1,pipeline_1,1,1,0.978090394,False
workload_5271.cpp,xcu200-fsgd2104-2-e,3.33,2.29627809,326,0,0,1,4,cyclic_8_1,cyclic_4_1,cyclic_64_1,block_8_1,block_2_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_17,pipeline_1,unroll_4,unroll_4,unroll_16,unroll_32,pipeline_1,pipeline_1,1,1.25,0.970912386012,False
