Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,Array_7,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,OuterLoop_5,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_1_4,InnerLoop_1_5,InnerLoop_1_6,InnerLoop_2_1,InnerLoop_2_2,InnerLoop_2_3,InnerLoop_2_4,InnerLoop_2_5,InnerLoop_2_6,InnerLoop_2_7,InnerLoop_3_1,Replicate_Count,Area,Weight,is_pareto
workload_3810.cpp,xcu200-fsgd2104-2-e,10,14.21023,497,2,1,1,6,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_128_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_4,unroll_4,unroll_8,unroll_2,unroll_5,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_5,1,2.5,0.984716899618,False
workload_3750.cpp,xcu200-fsgd2104-2-e,10,12.50581,1002,2,1,1,8,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_128_1,block_2_1,cyclic_4_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_2,unroll_2,unroll_5,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_4,unroll_5,1,3,0.852617351502,False
workload_3753.cpp,xcu200-fsgd2104-2-e,10,11.15221,979.5,2,1,1,8,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_128_1,cyclic_8_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_32,unroll_2,unroll_5,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_5,2,3,1,True
workload_3830.cpp,xcu200-fsgd2104-2-e,10,12.50581,947,2,1,1,8,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_128_1,cyclic_8_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_8,unroll_2,unroll_5,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_5,1,3,0.852617351502,False
workload_3771.cpp,xcu200-fsgd2104-2-e,10,12.50581,973,2,1,1,8,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_128_1,cyclic_8_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,pipeline_1,pipeline_1,unroll_4,unroll_8,unroll_2,unroll_5,unroll_4,unroll_2,unroll_2,unroll_8,pipeline_1,unroll_4,unroll_5,1,3,0.852617351502,False
workload_3822.cpp,xcu200-fsgd2104-2-e,10,14.02285,702,2,1,1,7,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_64_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,pipeline_1,unroll_4,unroll_4,unroll_8,unroll_2,unroll_5,unroll_2,pipeline_1,unroll_2,unroll_36,pipeline_1,unroll_4,unroll_5,1,2.75,0.924734589424,False
workload_3660.cpp,xcu200-fsgd2104-2-e,10,14.02285,724,2,1,1,7,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_64_1,block_2_1,cyclic_4_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_2,unroll_5,unroll_2,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_4,unroll_5,1,2.75,0.924734589424,False
workload_3570.cpp,xcu200-fsgd2104-2-e,10,14.02285,719,2,1,1,7,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_64_1,block_2_1,cyclic_4_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_4,unroll_2,unroll_2,unroll_5,unroll_2,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_4,unroll_5,1,2.75,0.924734589424,False
workload_3788.cpp,xcu200-fsgd2104-2-e,10,14.02285,758,2,1,1,8,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_64_1,block_2_1,cyclic_4_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_2,unroll_2,unroll_5,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_4,unroll_5,1,3,0.829340607393,False
workload_3793.cpp,xcu200-fsgd2104-2-e,10,15.72223,718,2,1,1,7,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_64_1,complete_1,cyclic_4_1,unroll_5,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_5,pipeline_1,unroll_4,unroll_4,unroll_2,unroll_2,unroll_5,unroll_8,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_4,unroll_5,1,2.75,0.886810106566,False
workload_3720.cpp,xcu200-fsgd2104-2-e,10,34.58227,787,2,1,1,8,cyclic_4_1,cyclic_2_1,cyclic_4_1,block_2_1,block_8_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_5,unroll_4,unroll_4,pipeline_1,unroll_64,unroll_2,unroll_5,unroll_16,unroll_16,unroll_36,unroll_8,pipeline_1,unroll_4,unroll_5,1,3,0.444404750051,False
workload_3715.cpp,xcu200-fsgd2104-2-e,10,39.41275,705,2,1,1,7,cyclic_4_1,cyclic_2_1,cyclic_4_1,block_2_1,block_8_1,cyclic_8_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_5,pipeline_1,unroll_4,pipeline_1,unroll_64,unroll_2,unroll_5,unroll_2,unroll_2,unroll_36,unroll_8,pipeline_1,unroll_4,unroll_5,1,2.75,0.37800490996,False
workload_3581.cpp,xcu200-fsgd2104-2-e,10,34.58227,761,2,1,1,8,cyclic_4_1,cyclic_2_1,cyclic_4_1,block_2_1,block_8_1,cyclic_8_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_5,unroll_4,unroll_4,pipeline_1,unroll_64,unroll_2,unroll_5,unroll_16,unroll_16,unroll_36,unroll_8,pipeline_1,unroll_4,unroll_5,1,3,0.444404750051,False
workload_3835.cpp,xcu200-fsgd2104-2-e,10,13.29907,679,2,1,1,7,cyclic_4_1,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_64_1,cyclic_8_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_5,unroll_4,unroll_4,pipeline_1,unroll_64,unroll_2,unroll_5,unroll_2,pipeline_1,unroll_36,unroll_8,pipeline_1,unroll_4,unroll_5,1,2.75,1,True
workload_3747.cpp,xcu200-fsgd2104-2-e,10,34.88629,992,2,1,1,10,cyclic_4_1,cyclic_2_1,cyclic_4_1,block_64_1,block_8_1,block_2_1,cyclic_2_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,unroll_4,unroll_4,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_16,unroll_8,pipeline_1,unroll_4,unroll_5,1,3.5,0.3520753775,False
workload_3827.cpp,xcu200-fsgd2104-2-e,10,34.88629,916,2,1,1,9,cyclic_4_1,cyclic_2_1,cyclic_4_1,block_64_1,block_8_1,block_2_1,cyclic_4_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,unroll_4,unroll_4,unroll_4,unroll_2,unroll_2,unroll_5,unroll_2,pipeline_1,unroll_16,unroll_8,pipeline_1,unroll_4,unroll_5,1,3.25,0.397391532335,False
workload_3628.cpp,xcu200-fsgd2104-2-e,10,15.13359,1203,2,1,2,13,cyclic_4_1,cyclic_2_1,cyclic_4_1,block_64_1,cyclic_128_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_4,pipeline_1,unroll_32,unroll_4,unroll_5,unroll_16,unroll_16,unroll_36,unroll_16,pipeline_1,unroll_4,unroll_5,1,4.5,0.326524316082,False
workload_3802.cpp,xcu200-fsgd2104-2-e,10,15.30751,800,2,1,1,8,cyclic_4_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,cyclic_64_1,block_2_1,cyclic_4_1,unroll_5,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_64,unroll_2,unroll_5,unroll_16,unroll_16,unroll_8,unroll_16,pipeline_1,unroll_4,unroll_5,1,3,0.808055274163,False
workload_3682.cpp,xcu200-fsgd2104-2-e,10,13.60165,1534,2,1,1,15,cyclic_4_1,cyclic_2_1,cyclic_8_1,block_128_1,cyclic_128_1,block_8_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_8,unroll_2,unroll_5,unroll_2,unroll_2,unroll_36,pipeline_1,pipeline_1,unroll_4,unroll_5,1,4.75,0.269518729442,False
workload_3643.cpp,xcu200-fsgd2104-2-e,10,13.60165,1535,2,1,1,14,cyclic_4_1,cyclic_2_1,cyclic_8_1,block_128_1,cyclic_64_1,block_8_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_8,unroll_2,unroll_5,unroll_2,unroll_2,unroll_36,pipeline_1,pipeline_1,unroll_4,unroll_5,1,4.5,0.32896252948,False
workload_3315.cpp,xcu200-fsgd2104-2-e,10,14.87173,1442,2,1,2,14,cyclic_4_1,cyclic_32_1,block_128_1,block_128_1,cyclic_128_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,pipeline_1,unroll_2,unroll_4,unroll_8,unroll_2,unroll_5,unroll_8,unroll_2,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_5,1,4.75,0.268110685042,False
workload_3626.cpp,xcu200-fsgd2104-2-e,10,14.87173,1406,2,1,2,14,cyclic_4_1,cyclic_32_1,block_128_1,block_128_1,cyclic_128_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,pipeline_1,unroll_2,unroll_4,unroll_8,unroll_2,unroll_5,unroll_8,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_4,unroll_5,1,4.75,0.268110685042,False
workload_3527.cpp,xcu200-fsgd2104-2-e,10,14.69965,1529,2,1,2,15,cyclic_4_1,cyclic_32_1,block_128_1,block_128_1,cyclic_128_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,pipeline_1,unroll_4,pipeline_1,unroll_8,unroll_2,unroll_5,unroll_16,unroll_2,unroll_16,unroll_16,pipeline_1,unroll_4,pipeline_1,1,5,0.218102149793,False
workload_3357.cpp,xcu200-fsgd2104-2-e,10,14.87173,1591,2,1,2,15,cyclic_4_1,cyclic_32_1,block_128_1,block_128_1,cyclic_128_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,pipeline_1,unroll_4,pipeline_1,unroll_8,unroll_2,unroll_5,unroll_16,unroll_2,unroll_36,unroll_16,pipeline_1,unroll_4,unroll_5,1,5,0.217921902316,False
workload_3759.cpp,xcu200-fsgd2104-2-e,10,14.62405,1084,2,1,1,11,cyclic_4_1,cyclic_32_1,block_128_1,block_2_1,cyclic_128_1,cyclic_8_1,cyclic_2_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,pipeline_1,unroll_4,unroll_4,unroll_8,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_16,pipeline_1,unroll_4,unroll_5,1,3.75,0.555873190287,False
workload_3780.cpp,xcu200-fsgd2104-2-e,10,15.06055,1072,2,1,1,8,cyclic_4_1,cyclic_32_1,block_128_1,cyclic_2_1,cyclic_128_1,block_2_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_5,pipeline_1,unroll_4,unroll_4,unroll_2,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_8,unroll_8,pipeline_1,unroll_4,unroll_5,1,3,0.81075373724,False
workload_3791.cpp,xcu200-fsgd2104-2-e,10,13.36117,1218,2,1,1,9,cyclic_4_1,cyclic_32_1,block_128_1,cyclic_2_1,cyclic_128_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_64,unroll_2,unroll_5,unroll_4,unroll_2,unroll_36,unroll_8,pipeline_1,unroll_4,unroll_5,1,3.25,0.753614600364,False
workload_3647.cpp,xcu200-fsgd2104-2-e,10,13.36117,1096,2,1,1,9,cyclic_4_1,cyclic_32_1,block_128_1,cyclic_2_1,cyclic_128_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,pipeline_1,unroll_2,unroll_4,unroll_8,unroll_2,unroll_5,unroll_4,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_4,unroll_5,1,3.25,0.753614600364,False
workload_3705.cpp,xcu200-fsgd2104-2-e,10,13.48213,1409.5,2,1,1,9,cyclic_4_1,cyclic_32_1,block_128_1,cyclic_2_1,cyclic_128_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,pipeline_1,unroll_4,unroll_4,unroll_8,unroll_2,unroll_5,unroll_4,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_4,unroll_5,2,3.25,0.752651196289,False
workload_3795.cpp,xcu200-fsgd2104-2-e,10,13.36621,716,2,1,1,8,cyclic_4_1,cyclic_32_1,block_128_1,cyclic_2_1,cyclic_128_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,unroll_4,unroll_4,unroll_4,unroll_8,unroll_2,unroll_5,unroll_4,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_4,unroll_5,1,3,0.840037598858,False
workload_3722.cpp,xcu200-fsgd2104-2-e,10,13.48213,1403,2,1,1,8,cyclic_4_1,cyclic_32_1,block_128_1,cyclic_2_1,cyclic_128_1,block_2_1,cyclic_4_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,pipeline_1,unroll_4,unroll_4,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_4,unroll_5,1,3,0.838218093999,False
workload_3792.cpp,xcu200-fsgd2104-2-e,10,13.36621,660,2,1,1,8,cyclic_4_1,cyclic_32_1,block_128_1,cyclic_2_1,cyclic_128_1,block_2_1,cyclic_4_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,unroll_4,unroll_4,unroll_4,unroll_8,unroll_2,pipeline_1,unroll_4,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_4,unroll_5,1,3,0.840037598858,False
workload_3739.cpp,xcu200-fsgd2104-2-e,10,13.36117,1226,2,1,1,9,cyclic_4_1,cyclic_32_1,block_128_1,cyclic_2_1,cyclic_128_1,cyclic_8_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_64,unroll_2,unroll_5,unroll_4,unroll_2,unroll_36,unroll_8,pipeline_1,unroll_4,unroll_5,1,3.25,0.753614600364,False
workload_3680.cpp,xcu200-fsgd2104-2-e,10,13.36117,1110,2,1,1,9,cyclic_4_1,cyclic_32_1,block_128_1,cyclic_2_1,cyclic_128_1,cyclic_8_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,pipeline_1,unroll_2,unroll_4,unroll_8,unroll_2,unroll_5,unroll_4,unroll_2,unroll_16,unroll_8,pipeline_1,unroll_4,unroll_5,1,3.25,0.753614600364,False
workload_3620.cpp,xcu200-fsgd2104-2-e,10,13.36117,1039,2,1,1,8,cyclic_4_1,cyclic_32_1,block_128_1,cyclic_2_1,cyclic_128_1,cyclic_8_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,pipeline_1,unroll_2,unroll_4,unroll_8,unroll_2,unroll_5,unroll_4,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_4,unroll_5,1,3,0.840116034837,False
workload_3666.cpp,xcu200-fsgd2104-2-e,10,13.48213,1383,2,1,1,9,cyclic_4_1,cyclic_32_1,block_128_1,cyclic_2_1,cyclic_128_1,cyclic_8_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,pipeline_1,unroll_4,unroll_4,unroll_8,unroll_2,pipeline_1,unroll_4,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_4,unroll_5,1,3.25,0.752651196289,False
workload_3531.cpp,xcu200-fsgd2104-2-e,10,13.48213,1389,2,1,1,9,cyclic_4_1,cyclic_32_1,block_128_1,cyclic_2_1,cyclic_128_1,cyclic_8_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,pipeline_1,unroll_4,unroll_4,unroll_8,unroll_2,unroll_5,unroll_4,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_4,unroll_5,1,3.25,0.752651196289,False
workload_3702.cpp,xcu200-fsgd2104-2-e,10,13.48717,1018,2,1,1,8,cyclic_4_1,cyclic_32_1,block_128_1,cyclic_2_1,cyclic_128_1,cyclic_8_1,cyclic_4_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,unroll_4,unroll_4,unroll_4,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_4,unroll_5,1,3,0.838138312443,False
workload_3825.cpp,xcu200-fsgd2104-2-e,10,14.87821,917,2,1,1,9,cyclic_4_1,cyclic_32_1,block_128_1,cyclic_2_1,cyclic_64_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,pipeline_1,unroll_2,unroll_4,unroll_8,unroll_2,unroll_5,unroll_2,unroll_2,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_5,1,3.25,0.737741676816,False
workload_3731.cpp,xcu200-fsgd2104-2-e,10,14.87821,815,2,1,1,8,cyclic_4_1,cyclic_32_1,block_128_1,cyclic_2_1,cyclic_64_1,block_2_1,cyclic_4_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,pipeline_1,unroll_4,unroll_4,unroll_2,unroll_2,unroll_5,unroll_4,unroll_2,unroll_8,unroll_16,pipeline_1,unroll_4,unroll_5,1,3,0.814015873375,False
workload_3818.cpp,xcu200-fsgd2104-2-e,10,13.23301,1095,2,1,1,12,cyclic_4_1,cyclic_32_1,cyclic_16_1,block_2_1,cyclic_128_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,pipeline_1,unroll_4,pipeline_1,unroll_8,unroll_2,unroll_5,unroll_2,unroll_4,unroll_36,unroll_16,pipeline_1,unroll_4,unroll_5,1,4,0.474868921462,False
workload_3538.cpp,xcu200-fsgd2104-2-e,10,14.01637,1532,2,1,2,15,cyclic_4_1,cyclic_32_1,cyclic_2_1,block_128_1,cyclic_128_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,pipeline_1,unroll_4,pipeline_1,unroll_8,unroll_2,unroll_5,unroll_16,unroll_2,unroll_36,unroll_16,pipeline_1,unroll_4,unroll_5,1,5,0.218695126862,False
workload_3755.cpp,xcu200-fsgd2104-2-e,10,14.01637,876,2,1,2,12,cyclic_4_1,cyclic_32_1,cyclic_2_1,block_64_1,cyclic_128_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,pipeline_1,unroll_2,unroll_4,unroll_8,unroll_2,unroll_5,unroll_4,pipeline_1,unroll_2,unroll_16,pipeline_1,unroll_4,unroll_5,1,4.25,0.396577525525,False
workload_3768.cpp,xcu200-fsgd2104-2-e,10,22.02061,854,2,1,1,9,cyclic_4_1,cyclic_32_1,cyclic_2_1,cyclic_2_1,block_16_1,cyclic_8_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_5,unroll_4,unroll_4,unroll_36,unroll_8,pipeline_1,unroll_4,unroll_5,1,3.25,0.608707914237,False
workload_3732.cpp,xcu200-fsgd2104-2-e,10,12.50581,1086,2,1,1,9,cyclic_4_1,cyclic_32_1,cyclic_2_1,cyclic_2_1,cyclic_128_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_5,unroll_4,unroll_4,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_5,1,3.25,0.758583344227,False
workload_3686.cpp,xcu200-fsgd2104-2-e,10,12.50581,1059,2,1,1,9,cyclic_4_1,cyclic_32_1,cyclic_2_1,cyclic_2_1,cyclic_128_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,pipeline_1,unroll_2,unroll_4,unroll_8,unroll_2,unroll_5,unroll_4,unroll_4,unroll_2,unroll_16,pipeline_1,unroll_4,unroll_5,1,3.25,0.758583344227,False
workload_3784.cpp,xcu200-fsgd2104-2-e,10,14.20519,1015,2,1,1,8,cyclic_4_1,cyclic_32_1,cyclic_2_1,cyclic_2_1,cyclic_128_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_5,pipeline_1,unroll_2,unroll_4,unroll_64,unroll_2,unroll_5,unroll_4,unroll_4,unroll_2,unroll_16,pipeline_1,unroll_4,unroll_5,1,3,0.826203477584,False
workload_3809.cpp,xcu200-fsgd2104-2-e,10,39.46909,1219,2,1,1,11,cyclic_4_1,cyclic_32_1,cyclic_4_1,block_2_1,block_8_1,cyclic_8_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,pipeline_1,unroll_4,pipeline_1,unroll_64,unroll_2,unroll_5,unroll_2,unroll_2,unroll_36,unroll_8,pipeline_1,unroll_4,unroll_5,1,3.75,0.254880143634,False
workload_3790.cpp,xcu200-fsgd2104-2-e,10,12.21205,1368,2,1,1,9,cyclic_4_1,cyclic_32_1,cyclic_4_1,cyclic_2_1,cyclic_128_1,cyclic_8_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_32,unroll_2,unroll_5,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_4,unroll_5,1,3.25,0.759464694015,False
workload_3708.cpp,xcu200-fsgd2104-2-e,10,14.87173,1565,1,1,2,14,cyclic_4_1,cyclic_4_1,block_128_1,block_128_1,cyclic_128_1,block_2_1,block_8_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,pipeline_1,unroll_4,pipeline_1,unroll_8,unroll_2,unroll_5,unroll_16,unroll_2,unroll_36,unroll_36,pipeline_1,unroll_4,unroll_5,1,4.5,0.32706541913,False
workload_3733.cpp,xcu200-fsgd2104-2-e,10,14.93635,1598,1,1,2,14,cyclic_4_1,cyclic_4_1,block_128_1,block_128_1,cyclic_128_1,block_2_1,block_8_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_5,pipeline_1,unroll_4,pipeline_1,unroll_8,unroll_2,pipeline_1,unroll_16,unroll_2,unroll_36,unroll_8,pipeline_1,unroll_4,unroll_5,1,4.5,0.326936597885,False
workload_3819.cpp,xcu200-fsgd2104-2-e,10,22.87525,736,1,1,1,8,cyclic_4_1,cyclic_4_1,block_128_1,block_2_1,block_16_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_5,unroll_2,unroll_2,unroll_36,unroll_8,pipeline_1,unroll_4,unroll_5,1,2.75,0.720920676145,False
workload_3744.cpp,xcu200-fsgd2104-2-e,10,22.94059,653,1,1,1,6,cyclic_4_1,cyclic_4_1,block_128_1,block_2_1,block_16_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_5,unroll_4,unroll_4,pipeline_1,unroll_8,unroll_2,unroll_5,unroll_2,pipeline_1,unroll_36,unroll_8,pipeline_1,unroll_4,unroll_5,1,2.25,1,True
workload_3838.cpp,xcu200-fsgd2104-2-e,10,22.94059,676,1,1,1,6,cyclic_4_1,cyclic_4_1,block_128_1,block_2_1,block_16_1,block_2_1,cyclic_4_1,unroll_5,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_5,unroll_4,unroll_4,pipeline_1,unroll_8,unroll_2,unroll_5,unroll_2,pipeline_1,unroll_36,unroll_8,pipeline_1,unroll_4,unroll_5,1,2.25,1,True
workload_3839.cpp,xcu200-fsgd2104-2-e,10,39.83589,1657,1,1,2,12,cyclic_4_1,cyclic_4_1,block_128_1,block_2_1,block_8_1,cyclic_8_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_5,pipeline_1,unroll_4,pipeline_1,unroll_64,unroll_2,unroll_5,unroll_2,unroll_2,unroll_36,unroll_16,pipeline_1,unroll_4,unroll_5,1,4,0.21683785123,False
workload_3694.cpp,xcu200-fsgd2104-2-e,10,13.60165,1547,1,1,1,15,cyclic_4_1,cyclic_4_1,cyclic_16_1,block_128_1,cyclic_128_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,pipeline_1,unroll_4,unroll_4,unroll_2,unroll_2,unroll_5,unroll_2,unroll_4,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_5,1,4.5,0.32896252948,False
workload_3765.cpp,xcu200-fsgd2104-2-e,10,12.09109,1229,1,1,1,10,cyclic_4_1,cyclic_4_1,cyclic_16_1,cyclic_2_1,cyclic_128_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_2,unroll_5,unroll_2,unroll_4,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_5,2,3.25,0.759693853424,False
