Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,OuterLoop_1,InnerLoop_1_1,Replicate_Count,Area,Weight,is_pareto
workload_3847.cpp,xcu200-fsgd2104-2-e,5,0.110685,121,1,1,1,1,cyclic_2_1,block_8_1,cyclic_4_1,cyclic_8_1,complete_1,complete_1,pipeline_1,unroll_8,1,1,0.995355705904,False
workload_4015.cpp,xcu200-fsgd2104-2-e,5,0.110685,119,1,1,1,1,cyclic_2_1,block_8_1,cyclic_4_1,cyclic_8_1,complete_1,cyclic_8_1,pipeline_1,pipeline_1,1,1,0.995355705904,False
workload_4010.cpp,xcu200-fsgd2104-2-e,5,0.110685,118,1,1,1,1,cyclic_2_1,block_8_1,cyclic_4_1,cyclic_8_1,complete_1,cyclic_8_1,pipeline_1,unroll_2,1,1,0.995355705904,False
workload_4053.cpp,xcu200-fsgd2104-2-e,5,0.115805,124,1,1,1,1,cyclic_2_1,block_8_1,cyclic_8_1,block_2_1,block_4_1,cyclic_8_1,pipeline_1,unroll_8,1,1,0.977720993671,False
workload_3997.cpp,xcu200-fsgd2104-2-e,5,0.115805,122,1,1,1,1,cyclic_2_1,block_8_1,cyclic_8_1,complete_1,complete_1,complete_1,pipeline_1,unroll_8,1,1,0.977720993671,False
workload_4187.cpp,xcu200-fsgd2104-2-e,5,0.10902,112,1,2,1,1,cyclic_2_1,cyclic_16_1,block_2_1,block_4_1,block_2_1,cyclic_8_1,pipeline_1,pipeline_1,1,1.25,0.986787771965,False
workload_4233.cpp,xcu200-fsgd2104-2-e,5,0.10902,114,1,2,1,1,cyclic_2_1,cyclic_16_1,block_4_1,cyclic_2_1,block_2_1,cyclic_8_1,pipeline_1,unroll_2,1,1.25,0.986787771965,False
workload_3985.cpp,xcu200-fsgd2104-2-e,5,0.56084,179,1,1,1,1,cyclic_2_1,cyclic_16_1,block_4_1,cyclic_2_1,block_2_1,cyclic_8_1,unroll_4,unroll_8,1,1,0.115098859159,False
workload_3987.cpp,xcu200-fsgd2104-2-e,5,0.5254,136,1,1,1,1,cyclic_2_1,cyclic_16_1,cyclic_2_1,block_4_1,block_2_1,cyclic_2_1,unroll_2,unroll_8,1,1,0.135230863921,False
workload_4283.cpp,xcu200-fsgd2104-2-e,5,0.10902,113,1,2,1,1,cyclic_2_1,cyclic_16_1,cyclic_2_1,cyclic_8_1,block_4_1,cyclic_4_1,pipeline_1,unroll_8,1,1.25,0.986787771965,False
workload_4103.cpp,xcu200-fsgd2104-2-e,5,0.10902,109,1,2,1,1,cyclic_2_1,cyclic_16_1,cyclic_4_1,complete_1,block_4_1,cyclic_8_1,pipeline_1,unroll_2,1,1.25,0.986787771965,False
workload_4237.cpp,xcu200-fsgd2104-2-e,5,0.10902,113,1,2,1,1,cyclic_2_1,cyclic_16_1,cyclic_4_1,cyclic_2_1,block_2_1,cyclic_2_1,pipeline_1,unroll_8,1,1.25,0.986787771965,False
workload_4272.cpp,xcu200-fsgd2104-2-e,5,0.11414,112,1,2,1,1,cyclic_2_1,cyclic_16_1,cyclic_8_1,cyclic_8_1,block_2_1,cyclic_8_1,pipeline_1,unroll_8,1,1.25,0.975636727911,False
workload_4100.cpp,xcu200-fsgd2104-2-e,5,0.109355,111,1,1,1,1,cyclic_2_1,cyclic_2_1,block_2_1,block_2_1,block_2_1,block_4_1,pipeline_1,unroll_8,1,1,0.999965296595,False
workload_4070.cpp,xcu200-fsgd2104-2-e,5,0.109355,112,1,1,1,1,cyclic_2_1,cyclic_2_1,block_2_1,complete_1,block_2_1,block_4_1,pipeline_1,unroll_2,1,1,0.999965296595,False
workload_3998.cpp,xcu200-fsgd2104-2-e,5,0.109355,112,1,1,1,1,cyclic_2_1,cyclic_2_1,block_2_1,complete_1,block_2_1,block_4_1,pipeline_1,unroll_4,1,1,0.999965296595,False
workload_4179.cpp,xcu200-fsgd2104-2-e,5,0.109355,131,1,1,1,1,cyclic_2_1,cyclic_2_1,block_2_1,complete_1,block_2_1,complete_1,pipeline_1,unroll_8,1,1,0.999965296595,False
workload_4148.cpp,xcu200-fsgd2104-2-e,5,0.109355,121,1,1,1,1,cyclic_2_1,cyclic_2_1,block_2_1,complete_1,block_2_1,cyclic_8_1,pipeline_1,unroll_8,1,1,0.999965296595,False
workload_4119.cpp,xcu200-fsgd2104-2-e,5,0.109355,113,1,1,1,1,cyclic_2_1,cyclic_2_1,block_2_1,complete_1,block_4_1,block_4_1,pipeline_1,unroll_8,1,1,0.999965296595,False
workload_4051.cpp,xcu200-fsgd2104-2-e,5,0.109355,111,1,1,1,1,cyclic_2_1,cyclic_2_1,block_2_1,complete_1,complete_1,complete_1,pipeline_1,unroll_2,1,1,0.999965296595,False
workload_4194.cpp,xcu200-fsgd2104-2-e,5,0.109355,116,1,1,1,1,cyclic_2_1,cyclic_2_1,block_4_1,block_4_1,complete_1,block_4_1,pipeline_1,unroll_2,1,1,0.999965296595,False
workload_4139.cpp,xcu200-fsgd2104-2-e,5,0.109355,112,1,1,1,1,cyclic_2_1,cyclic_2_1,block_4_1,complete_1,complete_1,block_2_1,pipeline_1,unroll_2,1,1,0.999965296595,False
workload_4213.cpp,xcu200-fsgd2104-2-e,5,0.109355,115,1,1,1,1,cyclic_2_1,cyclic_2_1,block_4_1,cyclic_8_1,block_2_1,complete_1,pipeline_1,pipeline_1,1,1,0.999965296595,False
workload_3902.cpp,xcu200-fsgd2104-2-e,5,0.114475,111,1,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_16_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,1,1,0.98228502248,False
workload_4074.cpp,xcu200-fsgd2104-2-e,5,0.14556,133,1,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_2_1,complete_1,block_2_1,complete_1,unroll_4,pipeline_1,1,1,0.878708006617,False
workload_4044.cpp,xcu200-fsgd2104-2-e,5,0.110335,104,1,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_4_1,block_2_1,cyclic_2_1,pipeline_1,unroll_2,1,1,0.996567608608,False
workload_4025.cpp,xcu200-fsgd2104-2-e,5,0.110335,104,1,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,complete_1,block_2_1,complete_1,pipeline_1,unroll_2,1,1,0.996567608608,False
workload_4222.cpp,xcu200-fsgd2104-2-e,5,0.32436,140,1,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,complete_1,block_2_1,cyclic_8_1,unroll_4,unroll_2,1,1,0.408480946646,False
workload_4157.cpp,xcu200-fsgd2104-2-e,5,0.110335,109,1,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,complete_1,block_4_1,block_4_1,pipeline_1,pipeline_1,1,1,0.996567608608,False
workload_3953.cpp,xcu200-fsgd2104-2-e,5,0.110335,104.5,1,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,unroll_2,2,1,0.996567608608,False
workload_3832.cpp,xcu200-fsgd2104-2-e,5,0.110335,102,1,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_2,1,1,0.996567608608,False
workload_3918.cpp,xcu200-fsgd2104-2-e,5,0.53556,157,1,1,1,1,cyclic_2_1,cyclic_32_1,block_2_1,cyclic_8_1,block_2_1,block_2_1,unroll_4,unroll_2,1,1,0.128600133704,False
workload_4007.cpp,xcu200-fsgd2104-2-e,5,0.10902,117,1,2,1,1,cyclic_2_1,cyclic_32_1,block_4_1,block_4_1,block_2_1,cyclic_8_1,pipeline_1,unroll_2,1,1.25,0.986787771965,False
workload_3895.cpp,xcu200-fsgd2104-2-e,5,0.14556,140,1,1,1,1,cyclic_2_1,cyclic_32_1,block_4_1,block_4_1,complete_1,block_2_1,unroll_4,pipeline_1,1,1,0.878708006617,False
workload_4056.cpp,xcu200-fsgd2104-2-e,5,0.10902,116,1,2,1,1,cyclic_2_1,cyclic_32_1,block_4_1,block_8_1,block_2_1,cyclic_2_1,pipeline_1,unroll_4,1,1.25,0.986787771965,False
workload_3927.cpp,xcu200-fsgd2104-2-e,5,0.10902,118,1,2,1,1,cyclic_2_1,cyclic_32_1,block_4_1,complete_1,block_2_1,cyclic_8_1,pipeline_1,unroll_2,1,1.25,0.986787771965,False
workload_3912.cpp,xcu200-fsgd2104-2-e,5,0.15076,217,1,1,1,3,cyclic_2_1,cyclic_32_1,cyclic_128_1,cyclic_8_1,block_4_1,cyclic_8_1,unroll_4,pipeline_1,1,1.5,0.8560464904,False
workload_4152.cpp,xcu200-fsgd2104-2-e,5,0.10902,120,1,2,1,1,cyclic_2_1,cyclic_32_1,cyclic_2_1,block_4_1,block_2_1,cyclic_2_1,pipeline_1,pipeline_1,1,1.25,0.986787771965,False
workload_3919.cpp,xcu200-fsgd2104-2-e,5,0.10902,114,1,2,1,1,cyclic_2_1,cyclic_32_1,cyclic_2_1,block_4_1,block_2_1,cyclic_8_1,pipeline_1,pipeline_1,1,1.25,0.986787771965,False
workload_3936.cpp,xcu200-fsgd2104-2-e,5,0.10902,113,1,2,1,1,cyclic_2_1,cyclic_32_1,cyclic_2_1,block_8_1,block_2_1,cyclic_8_1,pipeline_1,unroll_4,1,1.25,0.986787771965,False
workload_3978.cpp,xcu200-fsgd2104-2-e,5,0.5254,143,1,1,1,1,cyclic_2_1,cyclic_32_1,cyclic_2_1,block_8_1,block_2_1,cyclic_8_1,unroll_2,unroll_8,1,1,0.135230863921,False
workload_3782.cpp,xcu200-fsgd2104-2-e,5,0.10902,114,1,2,1,1,cyclic_2_1,cyclic_32_1,cyclic_4_1,block_4_1,block_2_1,cyclic_8_1,pipeline_1,unroll_2,2,1.25,0.986787771965,False
workload_3887.cpp,xcu200-fsgd2104-2-e,5,0.10902,115,1,2,1,1,cyclic_2_1,cyclic_32_1,cyclic_4_1,block_4_1,block_2_1,cyclic_8_1,pipeline_1,unroll_4,1,1.25,0.986787771965,False
workload_3964.cpp,xcu200-fsgd2104-2-e,5,0.10902,116,1,2,1,1,cyclic_2_1,cyclic_32_1,cyclic_4_1,cyclic_4_1,block_2_1,block_8_1,pipeline_1,unroll_2,1,1.25,0.986787771965,False
workload_3691.cpp,xcu200-fsgd2104-2-e,5,0.10902,112,1,2,1,1,cyclic_2_1,cyclic_32_1,cyclic_4_1,cyclic_8_1,block_4_1,cyclic_8_1,pipeline_1,unroll_2,1,1.25,0.986787771965,False
workload_3893.cpp,xcu200-fsgd2104-2-e,5,0.10902,116.5,1,2,1,1,cyclic_2_1,cyclic_32_1,cyclic_4_1,cyclic_8_1,block_4_1,cyclic_8_1,pipeline_1,unroll_8,2,1.25,0.986787771965,False
workload_3961.cpp,xcu200-fsgd2104-2-e,5,0.10902,116,1,2,1,1,cyclic_2_1,cyclic_32_1,cyclic_4_1,cyclic_8_1,complete_1,complete_1,pipeline_1,unroll_2,1,1.25,0.986787771965,False
workload_3941.cpp,xcu200-fsgd2104-2-e,5,0.10902,120,1,2,1,1,cyclic_2_1,cyclic_32_1,cyclic_4_1,cyclic_8_1,complete_1,cyclic_8_1,pipeline_1,unroll_8,1,1.25,0.986787771965,False
workload_3833.cpp,xcu200-fsgd2104-2-e,5,0.11414,119,1,2,1,1,cyclic_2_1,cyclic_32_1,cyclic_8_1,cyclic_8_1,block_2_1,block_2_1,pipeline_1,unroll_8,1,1.25,0.975636727911,False
workload_4017.cpp,xcu200-fsgd2104-2-e,5,0.109025,109,1,2,1,1,cyclic_2_1,cyclic_4_1,block_2_1,complete_1,block_4_1,complete_1,pipeline_1,unroll_8,1,1.25,0.986779523624,False
workload_3792.cpp,xcu200-fsgd2104-2-e,5,0.16444,113,1,1,1,1,cyclic_2_1,cyclic_4_1,block_4_1,block_4_1,block_2_1,cyclic_2_1,unroll_2,unroll_8,1,1,0.818954617376,False
workload_4231.cpp,xcu200-fsgd2104-2-e,5,0.109025,110,1,2,1,1,cyclic_2_1,cyclic_4_1,block_4_1,block_8_1,block_4_1,cyclic_8_1,pipeline_1,unroll_2,1,1.25,0.986779523624,False
workload_4299.cpp,xcu200-fsgd2104-2-e,5,0.109025,111,1,2,1,1,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_1,block_2_1,cyclic_8_1,pipeline_1,unroll_8,1,1.25,0.986779523624,False
workload_4290.cpp,xcu200-fsgd2104-2-e,5,0.109345,108,1,1,1,1,cyclic_2_1,cyclic_4_1,cyclic_2_1,block_4_1,block_4_1,cyclic_2_1,pipeline_1,unroll_8,1,1,1,True
workload_4193.cpp,xcu200-fsgd2104-2-e,5,0.109345,108,1,1,1,1,cyclic_2_1,cyclic_4_1,cyclic_2_1,block_4_1,block_4_1,cyclic_8_1,pipeline_1,unroll_8,1,1,1,True
workload_4309.cpp,xcu200-fsgd2104-2-e,5,0.109345,107,1,1,1,1,cyclic_2_1,cyclic_4_1,cyclic_2_1,cyclic_8_1,block_4_1,cyclic_2_1,pipeline_1,unroll_8,1,1,1,True
workload_4069.cpp,xcu200-fsgd2104-2-e,5,0.109025,112,1,2,1,1,cyclic_2_1,cyclic_4_1,cyclic_4_1,cyclic_8_1,complete_1,block_4_1,pipeline_1,unroll_8,1,1.25,0.986779523624,False
workload_3951.cpp,xcu200-fsgd2104-2-e,5,0.10902,124,1,2,1,2,cyclic_2_1,cyclic_64_1,cyclic_4_1,block_4_1,block_2_1,cyclic_8_1,pipeline_1,unroll_2,1,1.5,0.960711205235,False
workload_3935.cpp,xcu200-fsgd2104-2-e,5,0.10902,122,1,2,1,2,cyclic_2_1,cyclic_64_1,cyclic_4_1,block_4_1,complete_1,complete_1,pipeline_1,pipeline_1,1,1.5,0.960711205235,False
workload_3971.cpp,xcu200-fsgd2104-2-e,5,0.10902,122,1,2,1,2,cyclic_2_1,cyclic_64_1,cyclic_4_1,block_4_1,complete_1,complete_1,pipeline_1,unroll_8,1,1.5,0.960711205235,False
workload_3996.cpp,xcu200-fsgd2104-2-e,5,0.10902,124,1,2,1,2,cyclic_2_1,cyclic_64_1,cyclic_4_1,complete_1,block_2_1,block_4_1,pipeline_1,unroll_2,1,1.5,0.960711205235,False
workload_4011.cpp,xcu200-fsgd2104-2-e,5,0.10902,123,1,2,1,2,cyclic_2_1,cyclic_64_1,cyclic_4_1,complete_1,block_2_1,cyclic_8_1,pipeline_1,unroll_2,1,1.5,0.960711205235,False
workload_4079.cpp,xcu200-fsgd2104-2-e,5,0.10902,123,1,2,1,2,cyclic_2_1,cyclic_64_1,cyclic_4_1,cyclic_2_1,block_2_1,cyclic_8_1,pipeline_1,unroll_8,1,1.5,0.960711205235,False
workload_3873.cpp,xcu200-fsgd2104-2-e,5,0.10902,122.5,1,2,1,2,cyclic_2_1,cyclic_64_1,cyclic_4_1,cyclic_8_1,block_2_1,complete_1,pipeline_1,unroll_2,2,1.5,0.960711205235,False
workload_3809.cpp,xcu200-fsgd2104-2-e,5,0.10902,122.5,1,2,1,2,cyclic_2_1,cyclic_64_1,cyclic_4_1,cyclic_8_1,block_2_1,cyclic_8_1,pipeline_1,unroll_2,2,1.5,0.960711205235,False
workload_4329.cpp,xcu200-fsgd2104-2-e,5,0.11418,303,1,2,4,4,cyclic_2_1,cyclic_8_1,block_128_1,block_4_1,block_2_1,cyclic_8_1,pipeline_1,unroll_8,1,2.75,0.859117519726,False
workload_4113.cpp,xcu200-fsgd2104-2-e,5,0.109015,107,1,2,1,1,cyclic_2_1,cyclic_8_1,block_2_1,block_4_1,block_2_1,cyclic_8_1,pipeline_1,unroll_2,1,1.25,1,True
workload_4183.cpp,xcu200-fsgd2104-2-e,5,0.109015,111,1,2,1,1,cyclic_2_1,cyclic_8_1,block_2_1,block_8_1,block_2_1,cyclic_8_1,pipeline_1,pipeline_1,2,1.25,1,True
workload_4089.cpp,xcu200-fsgd2104-2-e,5,0.109015,109,1,2,1,1,cyclic_2_1,cyclic_8_1,block_2_1,block_8_1,block_2_1,cyclic_8_1,pipeline_1,unroll_2,1,1.25,1,True
workload_4216.cpp,xcu200-fsgd2104-2-e,5,0.109015,109,1,2,1,1,cyclic_2_1,cyclic_8_1,block_2_1,block_8_1,block_2_1,cyclic_8_1,pipeline_1,unroll_4,1,1.25,1,True
workload_4037.cpp,xcu200-fsgd2104-2-e,5,0.109015,110,1,2,1,1,cyclic_2_1,cyclic_8_1,block_2_1,complete_1,block_2_1,block_4_1,pipeline_1,unroll_8,1,1.25,1,True
workload_4229.cpp,xcu200-fsgd2104-2-e,5,0.109015,109,1,2,1,1,cyclic_2_1,cyclic_8_1,block_2_1,complete_1,complete_1,block_4_1,pipeline_1,pipeline_1,1,1.25,1,True
workload_4162.cpp,xcu200-fsgd2104-2-e,5,0.109015,118,1,2,1,1,cyclic_2_1,cyclic_8_1,block_2_1,cyclic_8_1,block_2_1,cyclic_8_1,pipeline_1,unroll_8,1,1.25,1,True
workload_4240.cpp,xcu200-fsgd2104-2-e,5,0.1638,114,1,1,1,1,cyclic_2_1,cyclic_8_1,block_4_1,block_2_1,block_2_1,cyclic_2_1,unroll_2,unroll_8,1,1,0.820941102953,False
workload_3693.cpp,xcu200-fsgd2104-2-e,5,0.19002,405,1,2,1,4,cyclic_2_1,cyclic_8_1,block_4_1,block_4_1,block_2_1,block_8_1,unroll_16,unroll_8,1,2,0.732169594188,False
workload_4166.cpp,xcu200-fsgd2104-2-e,5,0.1638,114,1,1,1,1,cyclic_2_1,cyclic_8_1,block_4_1,block_4_1,block_2_1,complete_1,unroll_2,unroll_8,1,1,0.820941102953,False
workload_4172.cpp,xcu200-fsgd2104-2-e,5,0.109015,121,1,2,1,1,cyclic_2_1,cyclic_8_1,block_4_1,block_4_1,block_2_1,cyclic_2_1,pipeline_1,unroll_2,1,1.25,1,True
workload_4090.cpp,xcu200-fsgd2104-2-e,5,0.109015,113,1,2,1,1,cyclic_2_1,cyclic_8_1,block_4_1,block_4_1,block_2_1,cyclic_2_1,pipeline_1,unroll_8,1,1.25,1,True
workload_4294.cpp,xcu200-fsgd2104-2-e,5,0.14556,104,1,1,1,1,cyclic_2_1,cyclic_8_1,block_4_1,block_4_1,block_2_1,cyclic_2_1,unroll_2,pipeline_1,1,1,0.878708006617,False
workload_3748.cpp,xcu200-fsgd2104-2-e,5,0.1638,112,1,1,1,1,cyclic_2_1,cyclic_8_1,block_4_1,block_4_1,block_2_1,cyclic_2_1,unroll_2,unroll_8,1,1,0.820941102953,False
workload_3948.cpp,xcu200-fsgd2104-2-e,5,0.109015,111.5,1,2,1,1,cyclic_2_1,cyclic_8_1,block_4_1,block_4_1,block_2_1,cyclic_8_1,pipeline_1,unroll_2,2,1.25,1,True
workload_4071.cpp,xcu200-fsgd2104-2-e,5,0.109015,114,1,2,1,1,cyclic_2_1,cyclic_8_1,block_4_1,block_4_1,block_2_1,cyclic_8_1,pipeline_1,unroll_8,1,1.25,1,True
workload_3891.cpp,xcu200-fsgd2104-2-e,5,0.1638,112,1,1,1,1,cyclic_2_1,cyclic_8_1,block_4_1,block_4_1,block_2_1,cyclic_8_1,unroll_2,unroll_8,1,1,0.820941102953,False
workload_4277.cpp,xcu200-fsgd2104-2-e,5,0.14524,133,1,1,1,1,cyclic_2_1,cyclic_8_1,block_4_1,block_4_1,complete_1,complete_1,unroll_4,pipeline_1,1,1,0.879741330159,False
workload_4018.cpp,xcu200-fsgd2104-2-e,5,0.54716,101,1,1,1,1,cyclic_2_1,cyclic_8_1,block_4_1,block_4_1,complete_1,cyclic_8_1,unroll_2,unroll_2,1,1,0.12187405133,False
workload_4120.cpp,xcu200-fsgd2104-2-e,5,0.1638,115,1,1,1,1,cyclic_2_1,cyclic_8_1,block_4_1,block_8_1,block_2_1,cyclic_2_1,unroll_2,unroll_8,1,1,0.820941102953,False
workload_3983.cpp,xcu200-fsgd2104-2-e,5,0.109015,113,1,2,1,1,cyclic_2_1,cyclic_8_1,block_4_1,block_8_1,block_2_1,cyclic_8_1,pipeline_1,unroll_4,1,1.25,1,True
workload_3989.cpp,xcu200-fsgd2104-2-e,5,0.109015,114,1,2,1,1,cyclic_2_1,cyclic_8_1,block_4_1,complete_1,block_2_1,block_4_1,pipeline_1,unroll_8,1,1.25,1,True
workload_4210.cpp,xcu200-fsgd2104-2-e,5,0.109015,130,1,2,1,1,cyclic_2_1,cyclic_8_1,block_4_1,complete_1,block_4_1,block_4_1,pipeline_1,unroll_8,1,1.25,1,True
workload_4255.cpp,xcu200-fsgd2104-2-e,5,0.109015,111,1,2,1,1,cyclic_2_1,cyclic_8_1,block_4_1,cyclic_2_1,block_2_1,cyclic_2_1,pipeline_1,unroll_8,1,1.25,1,True
workload_4251.cpp,xcu200-fsgd2104-2-e,5,0.5254,120,1,1,1,1,cyclic_2_1,cyclic_8_1,block_4_1,cyclic_2_1,block_2_1,cyclic_2_1,unroll_2,unroll_4,1,1,0.135230863921,False
workload_4189.cpp,xcu200-fsgd2104-2-e,5,0.1638,116,1,1,1,1,cyclic_2_1,cyclic_8_1,block_4_1,cyclic_2_1,block_2_1,cyclic_2_1,unroll_2,unroll_8,2,1,0.820941102953,False
workload_4285.cpp,xcu200-fsgd2104-2-e,5,0.109015,111,1,2,1,1,cyclic_2_1,cyclic_8_1,block_4_1,cyclic_2_1,block_2_1,cyclic_8_1,pipeline_1,pipeline_1,1,1.25,1,True
workload_4171.cpp,xcu200-fsgd2104-2-e,5,0.109015,114,1,2,1,1,cyclic_2_1,cyclic_8_1,block_4_1,cyclic_2_1,block_2_1,cyclic_8_1,pipeline_1,unroll_2,2,1.25,1,True
workload_4242.cpp,xcu200-fsgd2104-2-e,5,0.109015,112,1,2,1,1,cyclic_2_1,cyclic_8_1,block_4_1,cyclic_2_1,block_2_1,cyclic_8_1,pipeline_1,unroll_8,1,1.25,1,True
workload_3937.cpp,xcu200-fsgd2104-2-e,5,0.1638,115,1,1,1,1,cyclic_2_1,cyclic_8_1,block_4_1,cyclic_2_1,block_2_1,cyclic_8_1,unroll_2,unroll_8,1,1,0.820941102953,False
workload_4325.cpp,xcu200-fsgd2104-2-e,5,0.415175,2251,1,1,1,4,cyclic_2_1,cyclic_8_1,block_4_1,cyclic_2_1,block_2_1,cyclic_8_1,unroll_64,unroll_2,1,1.75,0.250481661114,False
workload_4295.cpp,xcu200-fsgd2104-2-e,5,0.109015,110,1,2,1,1,cyclic_2_1,cyclic_8_1,block_4_1,cyclic_2_1,block_4_1,cyclic_2_1,pipeline_1,unroll_8,1,1.25,1,True
workload_4038.cpp,xcu200-fsgd2104-2-e,5,0.109015,113,1,2,1,1,cyclic_2_1,cyclic_8_1,block_4_1,cyclic_2_1,complete_1,cyclic_8_1,pipeline_1,unroll_8,1,1.25,1,True
workload_3949.cpp,xcu200-fsgd2104-2-e,5,0.1638,120,1,1,1,1,cyclic_2_1,cyclic_8_1,block_4_1,cyclic_2_1,complete_1,cyclic_8_1,unroll_2,unroll_8,1,1,0.820941102953,False
workload_4288.cpp,xcu200-fsgd2104-2-e,5,0.109015,111,1,2,1,1,cyclic_2_1,cyclic_8_1,block_4_1,cyclic_8_1,block_2_1,cyclic_2_1,pipeline_1,unroll_2,1,1.25,1,True
workload_4244.cpp,xcu200-fsgd2104-2-e,5,0.109015,113,1,2,1,1,cyclic_2_1,cyclic_8_1,block_4_1,cyclic_8_1,block_2_1,cyclic_2_1,pipeline_1,unroll_8,1,1.25,1,True
workload_4159.cpp,xcu200-fsgd2104-2-e,5,0.109015,113,1,2,1,1,cyclic_2_1,cyclic_8_1,block_4_1,cyclic_8_1,block_2_1,cyclic_8_1,pipeline_1,unroll_2,1,1.25,1,True
workload_4065.cpp,xcu200-fsgd2104-2-e,5,0.109015,111,1,2,1,1,cyclic_2_1,cyclic_8_1,block_4_1,cyclic_8_1,block_2_1,cyclic_8_1,pipeline_1,unroll_4,1,1.25,1,True
workload_4096.cpp,xcu200-fsgd2104-2-e,5,0.109015,111.5,1,2,1,1,cyclic_2_1,cyclic_8_1,block_4_1,cyclic_8_1,block_2_1,cyclic_8_1,pipeline_1,unroll_8,2,1.25,1,True
workload_4266.cpp,xcu200-fsgd2104-2-e,5,0.52668,109,1,1,1,1,cyclic_2_1,cyclic_8_1,block_4_1,cyclic_8_1,block_2_1,cyclic_8_1,unroll_2,unroll_2,1,1,0.134357471005,False
workload_4206.cpp,xcu200-fsgd2104-2-e,5,0.109015,117,1,2,1,1,cyclic_2_1,cyclic_8_1,block_4_1,cyclic_8_1,block_4_1,cyclic_8_1,pipeline_1,unroll_8,1,1.25,1,True
workload_4063.cpp,xcu200-fsgd2104-2-e,5,0.16892,120,1,1,1,1,cyclic_2_1,cyclic_8_1,block_8_1,cyclic_2_1,complete_1,cyclic_8_1,unroll_2,unroll_8,1,1,0.805125954139,False
workload_3721.cpp,xcu200-fsgd2104-2-e,5,0.5663,524,1,1,1,6,cyclic_2_1,cyclic_8_1,cyclic_128_1,block_4_1,block_2_1,block_8_1,unroll_16,unroll_2,1,2.25,0.112232470758,False
workload_4230.cpp,xcu200-fsgd2104-2-e,5,0.109015,108,1,2,1,1,cyclic_2_1,cyclic_8_1,cyclic_2_1,block_4_1,block_2_1,block_4_1,pipeline_1,pipeline_1,1,1.25,1,True
workload_4091.cpp,xcu200-fsgd2104-2-e,5,0.109015,109,1,2,1,1,cyclic_2_1,cyclic_8_1,cyclic_2_1,block_4_1,block_2_1,complete_1,pipeline_1,pipeline_1,1,1.25,1,True
workload_4117.cpp,xcu200-fsgd2104-2-e,5,0.109015,107,1,2,1,1,cyclic_2_1,cyclic_8_1,cyclic_2_1,block_4_1,block_2_1,cyclic_8_1,pipeline_1,pipeline_1,1,1.25,1,True
workload_4279.cpp,xcu200-fsgd2104-2-e,5,0.109015,111,1,2,1,1,cyclic_2_1,cyclic_8_1,cyclic_2_1,block_4_1,block_2_1,cyclic_8_1,pipeline_1,unroll_16,1,1.25,1,True
workload_4267.cpp,xcu200-fsgd2104-2-e,5,0.109015,107,1,2,1,1,cyclic_2_1,cyclic_8_1,cyclic_2_1,block_4_1,block_2_1,cyclic_8_1,pipeline_1,unroll_2,1,1.25,1,True
workload_4217.cpp,xcu200-fsgd2104-2-e,5,0.14556,105,1,1,1,1,cyclic_2_1,cyclic_8_1,cyclic_2_1,block_4_1,block_4_1,cyclic_2_1,unroll_2,pipeline_1,1,1,0.878708006617,False
workload_4252.cpp,xcu200-fsgd2104-2-e,5,0.109015,110,1,2,1,1,cyclic_2_1,cyclic_8_1,cyclic_2_1,block_4_1,block_4_1,cyclic_4_1,pipeline_1,unroll_8,1,1.25,1,True
workload_4307.cpp,xcu200-fsgd2104-2-e,5,0.109015,107,1,2,1,1,cyclic_2_1,cyclic_8_1,cyclic_2_1,block_4_1,block_4_1,cyclic_8_1,pipeline_1,unroll_2,1,1.25,1,True
workload_4165.cpp,xcu200-fsgd2104-2-e,5,0.109015,112,1,2,1,1,cyclic_2_1,cyclic_8_1,cyclic_2_1,block_4_1,block_4_1,cyclic_8_1,pipeline_1,unroll_4,1,1.25,1,True
workload_4147.cpp,xcu200-fsgd2104-2-e,5,0.109015,119,1,2,1,1,cyclic_2_1,cyclic_8_1,cyclic_2_1,complete_1,block_2_1,cyclic_8_1,pipeline_1,pipeline_1,1,1.25,1,True
workload_4306.cpp,xcu200-fsgd2104-2-e,5,0.109015,112,1,2,1,1,cyclic_2_1,cyclic_8_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_8_1,pipeline_1,unroll_16,1,1.25,1,True
