Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,Replicate_Count,Area,Weight,is_pareto
MatrixMultiplication_1974.cpp,xcu200-fsgd2104-2-e,10,46499.145,52,1,1,1,1,cyclic_4_1,unroll_16,unroll_2,unroll_2,1,1,0.215189223501,False
MatrixMultiplication_2036.cpp,xcu200-fsgd2104-2-e,10,10825.25764,100.5,1,1,1,2,cyclic_4_1,unroll_16,unroll_4,pipeline_1,4,1.25,0.789693518033,False
MatrixMultiplication_1967.cpp,xcu200-fsgd2104-2-e,10,10831.8362,51,1,1,1,1,cyclic_4_1,unroll_2,unroll_16,pipeline_1,3,1,0.809632865274,False
MatrixMultiplication_2196.cpp,xcu200-fsgd2104-2-e,10,5172.78215,190,1,1,1,1,cyclic_4_1,unroll_2,unroll_16,unroll_16,7,1,0.950461063704,False
MatrixMultiplication_2267.cpp,xcu200-fsgd2104-2-e,10,3430.52807,641,1,1,1,2,cyclic_4_1,unroll_2,unroll_16,unroll_32,1,1.25,0.904125164976,False
MatrixMultiplication_1978.cpp,xcu200-fsgd2104-2-e,10,16547.23591,46.5,1,1,1,1,cyclic_4_1,unroll_2,unroll_16,unroll_4,2,1,0.680331790559,False
MatrixMultiplication_1893.cpp,xcu200-fsgd2104-2-e,10,8993.05479,79.5,1,1,1,1,cyclic_4_1,unroll_2,unroll_16,unroll_8,4,1,0.85399471333,False
MatrixMultiplication_2195.cpp,xcu200-fsgd2104-2-e,10,8405.67303,39,1,1,1,1,cyclic_4_1,unroll_2,unroll_2,unroll_16,3,1,0.868449121848,False
MatrixMultiplication_2042.cpp,xcu200-fsgd2104-2-e,10,22832.93191,34,1,1,1,1,cyclic_4_1,unroll_2,unroll_2,unroll_4,1,1,0.553131551469,False
MatrixMultiplication_2171.cpp,xcu200-fsgd2104-2-e,10,15451.44839,34,1,1,1,1,cyclic_4_1,unroll_2,unroll_2,unroll_8,1,1,0.704115326251,False
MatrixMultiplication_2184.cpp,xcu200-fsgd2104-2-e,10,10821.4938,96,1,1,1,2,cyclic_4_1,unroll_2,unroll_32,pipeline_1,1,1.25,0.789772720761,False
MatrixMultiplication_2173.cpp,xcu200-fsgd2104-2-e,10,4939.80167,554,1,1,1,2,cyclic_4_1,unroll_2,unroll_32,unroll_16,1,1.25,0.895343451432,False
MatrixMultiplication_2214.cpp,xcu200-fsgd2104-2-e,10,8531.10791,178.5,1,1,1,1,cyclic_4_1,unroll_2,unroll_32,unroll_8,2,1,0.865350870944,False
MatrixMultiplication_2012.cpp,xcu200-fsgd2104-2-e,10,10827.23844,30.5,1,1,1,1,cyclic_4_1,unroll_2,unroll_4,pipeline_1,2,1,0.809742112141,False
MatrixMultiplication_2038.cpp,xcu200-fsgd2104-2-e,10,6558.21319,50.5,1,1,1,1,cyclic_4_1,unroll_2,unroll_4,unroll_16,6,1,0.91480641631,False
MatrixMultiplication_2279.cpp,xcu200-fsgd2104-2-e,10,3966.26439,91,1,1,1,1,cyclic_4_1,unroll_2,unroll_4,unroll_32,1,1,0.982133257163,False
MatrixMultiplication_2145.cpp,xcu200-fsgd2104-2-e,10,11758.16711,36.5,1,1,1,1,cyclic_4_1,unroll_2,unroll_4,unroll_8,4,1,0.787793925491,False
MatrixMultiplication_2147.cpp,xcu200-fsgd2104-2-e,10,10821.4938,39,1,1,1,1,cyclic_4_1,unroll_2,unroll_8,pipeline_1,1,1,0.809878621713,False
MatrixMultiplication_2160.cpp,xcu200-fsgd2104-2-e,10,5633.50023,79,1,1,1,1,cyclic_4_1,unroll_2,unroll_8,unroll_16,3,1,0.938519560546,False
MatrixMultiplication_2260.cpp,xcu200-fsgd2104-2-e,10,9922.86215,47,1,1,1,1,cyclic_4_1,unroll_2,unroll_8,unroll_8,3,1,0.831394390115,False
MatrixMultiplication_1878.cpp,xcu200-fsgd2104-2-e,10,10826.56804,105,1,1,1,2,cyclic_4_1,unroll_32,unroll_2,pipeline_1,5,1.25,0.789665942475,False
MatrixMultiplication_1960.cpp,xcu200-fsgd2104-2-e,10,22832.92711,163,1,1,1,1,cyclic_4_1,unroll_32,unroll_2,unroll_4,1,1,0.553131642603,False
MatrixMultiplication_1951.cpp,xcu200-fsgd2104-2-e,10,15456.35927,302.5,1,1,1,2,cyclic_4_1,unroll_32,unroll_2,unroll_8,2,1.25,0.692119769214,False
MatrixMultiplication_2048.cpp,xcu200-fsgd2104-2-e,10,10829.19972,265,1,1,2,4.5,cyclic_4_1,unroll_32,unroll_4,pipeline_1,2,2.125,0.578901975454,False
MatrixMultiplication_1997.cpp,xcu200-fsgd2104-2-e,10,10831.8234,90.5,1,1,1,2,cyclic_4_1,unroll_4,unroll_16,pipeline_1,2,1.25,0.789555346931,False
MatrixMultiplication_2288.cpp,xcu200-fsgd2104-2-e,10,5653.99815,573,1,1,1,2,cyclic_4_1,unroll_4,unroll_16,unroll_16,1,1.25,0.886808955952,False
MatrixMultiplication_2114.cpp,xcu200-fsgd2104-2-e,10,8997.97767,196,1,1,1,1,cyclic_4_1,unroll_4,unroll_16,unroll_8,3,1,0.853874150021,False
MatrixMultiplication_2001.cpp,xcu200-fsgd2104-2-e,10,10833.14436,33,1,1,1,1,cyclic_4_1,unroll_4,unroll_2,pipeline_1,3,1,0.809601783765,False
MatrixMultiplication_2263.cpp,xcu200-fsgd2104-2-e,10,8405.01511,55,1,1,1,1,cyclic_4_1,unroll_4,unroll_2,unroll_16,1,1,0.86846538902,False
MatrixMultiplication_2062.cpp,xcu200-fsgd2104-2-e,10,22834.07623,33,1,1,1,1,cyclic_4_1,unroll_4,unroll_2,unroll_4,1,1,0.55310982528,False
MatrixMultiplication_2079.cpp,xcu200-fsgd2104-2-e,10,10831.83364,227,1,1,2,4,cyclic_4_1,unroll_4,unroll_32,pipeline_1,1,2,0.611787170216,False
MatrixMultiplication_1943.cpp,xcu200-fsgd2104-2-e,10,10826.57028,38,1,1,1,1,cyclic_4_1,unroll_4,unroll_4,pipeline_1,8,1,0.809757988917,False
MatrixMultiplication_2095.cpp,xcu200-fsgd2104-2-e,10,6566.75079,86,1,1,1,1,cyclic_4_1,unroll_4,unroll_4,unroll_16,1,1,0.914589064542,False
MatrixMultiplication_2090.cpp,xcu200-fsgd2104-2-e,10,10821.49124,54,1,1,1,1,cyclic_4_1,unroll_4,unroll_8,pipeline_1,3,1,0.809878682549,False
MatrixMultiplication_2223.cpp,xcu200-fsgd2104-2-e,10,5642.69319,209.5,1,1,1,1,cyclic_4_1,unroll_4,unroll_8,unroll_16,2,1,0.938282144349,False
MatrixMultiplication_2292.cpp,xcu200-fsgd2104-2-e,10,9911.03239,79,1,1,1,1,cyclic_4_1,unroll_4,unroll_8,unroll_8,1,1,0.831679769911,False
MatrixMultiplication_1912.cpp,xcu200-fsgd2104-2-e,10,10831.89268,258,1,1,2,5,cyclic_4_1,unroll_64,unroll_2,pipeline_1,1,2.25,0.54646044006,False
MatrixMultiplication_1991.cpp,xcu200-fsgd2104-2-e,10,59072.20612,118,1,1,1,2,cyclic_4_1,unroll_8,unroll_16,unroll_2,1,1.25,0.125718872415,False
MatrixMultiplication_2028.cpp,xcu200-fsgd2104-2-e,10,10821.73572,47,1,1,1,1,cyclic_4_1,unroll_8,unroll_2,pipeline_1,2,1,0.809872872717,False
MatrixMultiplication_2272.cpp,xcu200-fsgd2104-2-e,10,8404.52231,118,1,1,1,1,cyclic_4_1,unroll_8,unroll_2,unroll_16,1,1,0.868477573688,False
MatrixMultiplication_2060.cpp,xcu200-fsgd2104-2-e,10,59076.79364,36,1,1,1,1,cyclic_4_1,unroll_8,unroll_2,unroll_2,1,1,0.126249786172,False
MatrixMultiplication_2035.cpp,xcu200-fsgd2104-2-e,10,10821.98148,57,1,1,1,1,cyclic_4_1,unroll_8,unroll_4,pipeline_1,5,1,0.80986703249,False
MatrixMultiplication_2156.cpp,xcu200-fsgd2104-2-e,10,6566.74951,233,1,1,1,1,cyclic_4_1,unroll_8,unroll_4,unroll_16,1,1,0.914589097126,False
MatrixMultiplication_2170.cpp,xcu200-fsgd2104-2-e,10,10831.83236,94,1,1,1,2,cyclic_4_1,unroll_8,unroll_8,pipeline_1,1,1.25,0.789555158369,False
MatrixMultiplication_2241.cpp,xcu200-fsgd2104-2-e,10,5632.34951,651,1,1,1,2,cyclic_4_1,unroll_8,unroll_8,unroll_16,1,1.25,0.887100226919,False
MatrixMultiplication_2019.cpp,xcu200-fsgd2104-2-e,10,56142.11332,64,1,1,1,1,cyclic_4_1,unroll_8,unroll_8,unroll_2,1,1,0.141373380122,False
MatrixMultiplication_2073.cpp,xcu200-fsgd2104-2-e,10,10822.6362,80,1,1,1,2,cyclic_8_1,unroll_16,unroll_2,pipeline_1,1,1.25,0.789748681492,False
MatrixMultiplication_2225.cpp,xcu200-fsgd2104-2-e,10,4819.71719,416,1,1,1,1,cyclic_8_1,unroll_2,unroll_16,unroll_16,4,1,0.959669413102,False
MatrixMultiplication_2045.cpp,xcu200-fsgd2104-2-e,10,8489.73831,131,1,1,1,1,cyclic_8_1,unroll_2,unroll_16,unroll_8,4,1,0.866372011488,False
MatrixMultiplication_2148.cpp,xcu200-fsgd2104-2-e,10,7738.85447,43,1,1,1,1,cyclic_8_1,unroll_2,unroll_2,unroll_16,2,1,0.885024657982,False
MatrixMultiplication_2213.cpp,xcu200-fsgd2104-2-e,10,11442.64199,33,1,1,1,1,cyclic_8_1,unroll_2,unroll_2,unroll_8,2,1,0.795194335046,False
MatrixMultiplication_2158.cpp,xcu200-fsgd2104-2-e,10,10821.4938,149,1,1,2,3,cyclic_8_1,unroll_2,unroll_32,pipeline_1,1,1.75,0.677907678001,False
MatrixMultiplication_2143.cpp,xcu200-fsgd2104-2-e,10,4598.94279,1602.5,1,1,1,2,cyclic_8_1,unroll_2,unroll_32,unroll_16,2,1.25,0.898531368038,False
MatrixMultiplication_2201.cpp,xcu200-fsgd2104-2-e,10,8279.44967,432,1,1,1,1,cyclic_8_1,unroll_2,unroll_32,unroll_8,2,1,0.871573165823,False
MatrixMultiplication_2189.cpp,xcu200-fsgd2104-2-e,10,10821.98532,34,1,1,1,1,cyclic_8_1,unroll_2,unroll_4,pipeline_1,1,1,0.809866941236,False
MatrixMultiplication_2188.cpp,xcu200-fsgd2104-2-e,10,5886.46919,67,1,1,1,1,cyclic_8_1,unroll_2,unroll_4,unroll_16,3,1,0.931998681547,False
MatrixMultiplication_2287.cpp,xcu200-fsgd2104-2-e,10,3295.19623,168,1,1,1,1,cyclic_8_1,unroll_2,unroll_4,unroll_32,1,1,1,True
MatrixMultiplication_2202.cpp,xcu200-fsgd2104-2-e,10,4971.60711,153,1,1,1,1,cyclic_8_1,unroll_2,unroll_8,unroll_16,1,1,0.955701868181,False
MatrixMultiplication_2117.cpp,xcu200-fsgd2104-2-e,10,10823.9466,175,1,1,2,3,cyclic_8_1,unroll_32,unroll_2,pipeline_1,1,1.75,0.677878058591,False
MatrixMultiplication_2104.cpp,xcu200-fsgd2104-2-e,10,8484.64135,410,1,1,1,1,cyclic_8_1,unroll_4,unroll_16,unroll_8,4,1,0.866497868667,False
MatrixMultiplication_2226.cpp,xcu200-fsgd2104-2-e,10,7733.68071,78,1,1,1,1,cyclic_8_1,unroll_4,unroll_2,unroll_16,2,1,0.885153956912,False
MatrixMultiplication_2251.cpp,xcu200-fsgd2104-2-e,10,8274.27079,1796,1,1,1,2,cyclic_8_1,unroll_4,unroll_32,unroll_8,1,1.25,0.84193445509,False
MatrixMultiplication_2149.cpp,xcu200-fsgd2104-2-e,10,10821.98276,43,1,1,1,1,cyclic_8_1,unroll_4,unroll_4,pipeline_1,1,1,0.809867002072,False
MatrixMultiplication_2200.cpp,xcu200-fsgd2104-2-e,10,5885.31975,166,1,1,1,1,cyclic_8_1,unroll_4,unroll_4,unroll_16,1,1,0.932028253541,False
MatrixMultiplication_2221.cpp,xcu200-fsgd2104-2-e,10,10821.98276,67,1,1,1,1,cyclic_8_1,unroll_4,unroll_8,pipeline_1,1,1,0.809867002072,False
MatrixMultiplication_2206.cpp,xcu200-fsgd2104-2-e,10,4961.75367,479,1,1,1,1,cyclic_8_1,unroll_4,unroll_8,unroll_16,1,1,0.955958973378,False
MatrixMultiplication_2162.cpp,xcu200-fsgd2104-2-e,10,8904.39943,142,1,1,1,1,cyclic_8_1,unroll_4,unroll_8,unroll_8,1,1,0.856167568686,False
MatrixMultiplication_2106.cpp,xcu200-fsgd2104-2-e,10,10822.63684,44,1,1,1,1,cyclic_8_1,unroll_8,unroll_2,pipeline_1,1,1,0.809851458669,False
MatrixMultiplication_2190.cpp,xcu200-fsgd2104-2-e,10,7743.77607,205,1,1,1,1,cyclic_8_1,unroll_8,unroll_2,unroll_16,1,1,0.884901670737,False
MatrixMultiplication_2244.cpp,xcu200-fsgd2104-2-e,10,11436.73223,78,1,1,1,1,cyclic_8_1,unroll_8,unroll_2,unroll_8,1,1,0.795333321918,False
MatrixMultiplication_2111.cpp,xcu200-fsgd2104-2-e,10,10821.48996,83,1,1,1,1,cyclic_8_1,unroll_8,unroll_4,pipeline_1,1,1,0.809878712967,False
MatrixMultiplication_2124.cpp,xcu200-fsgd2104-2-e,10,5890.73543,566.5,1,1,1,1.5,cyclic_8_1,unroll_8,unroll_4,unroll_16,2,1.125,0.916870552712,False
MatrixMultiplication_1595.cpp,xczu7ev-ffvc1156-2-e,3.33,3642.02668431,576,10,1,11,21,block_16_1,unroll_16,unroll_2,pipeline_1,1,10.75,0.68689466367,False
MatrixMultiplication_1421.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.47354767,1317,5,1,20,34,block_16_1,unroll_16,unroll_4,pipeline_1,1,15,0.534882743242,False
MatrixMultiplication_1507.cpp,xczu7ev-ffvc1156-2-e,3.33,52216.6395016,1462,10,1,6,19,block_16_1,unroll_16,unroll_4,unroll_2,1,9,0.117032278603,False
MatrixMultiplication_1513.cpp,xczu7ev-ffvc1156-2-e,3.33,55610.1852789,3595,10,1,10,31,block_16_1,unroll_16,unroll_8,unroll_2,1,13,0.102799630278,False
MatrixMultiplication_1620.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.66599503,101.5,7.5,1,2,4.5,block_16_1,unroll_2,unroll_2,pipeline_1,2,3.75,0.93221403611,False
MatrixMultiplication_1670.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.47503951,155,5,1,3,7,block_16_1,unroll_2,unroll_4,pipeline_1,1,4,0.924247535076,False
MatrixMultiplication_1511.cpp,xczu7ev-ffvc1156-2-e,3.33,58958.4528597,3369,10,1,10,29,block_16_1,unroll_2,unroll_64,unroll_2,1,12.5,0.100008308158,False
MatrixMultiplication_1587.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.47503951,241,5,1,6,10,block_16_1,unroll_2,unroll_8,pipeline_1,2,5.5,0.894375656051,False
MatrixMultiplication_1544.cpp,xczu7ev-ffvc1156-2-e,3.33,58331.6268731,161,10,1,2,5,block_16_1,unroll_4,unroll_2,unroll_2,1,4.5,0.102198607238,False
MatrixMultiplication_1713.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.47418703,242,5,1,6,10,block_16_1,unroll_4,unroll_4,pipeline_1,1,5.5,0.894375668547,False
MatrixMultiplication_1681.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.47418703,481,5,1,10,18,block_16_1,unroll_4,unroll_8,pipeline_1,1,8.5,0.776267102217,False
MatrixMultiplication_1423.cpp,xczu7ev-ffvc1156-2-e,3.33,58958.6970952,2890,10,1,10,30,block_16_1,unroll_8,unroll_16,unroll_2,2,12.75,0.100001844518,False
MatrixMultiplication_1677.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.47376079,259,5,1,6,11,block_16_1,unroll_8,unroll_2,pipeline_1,1,5.75,0.887613268464,False
MatrixMultiplication_1457.cpp,xczu7ev-ffvc1156-2-e,3.33,58666.8352226,192,10,1,3,7,block_16_1,unroll_8,unroll_2,unroll_2,1,5.25,0.10159125955,False
MatrixMultiplication_1763.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.47503951,994,1,1,23,37,block_256_1,unroll_2,unroll_2,pipeline_1,1,15.5,0.518481234266,False
MatrixMultiplication_1557.cpp,xczu7ev-ffvc1156-2-e,3.33,50513.5524002,1242,1,1,9,22,block_256_1,unroll_2,unroll_2,unroll_2,1,8.25,0.126183752875,False
MatrixMultiplication_1764.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.47418703,2895,1,1,38,69,block_256_1,unroll_4,unroll_2,pipeline_1,1,27.25,0.223703062704,False
MatrixMultiplication_1380.cpp,xczu7ev-ffvc1156-2-e,3.33,47608.3994478,2948,1,1,10,36,block_256_1,unroll_4,unroll_2,unroll_2,1,12,0.134643328437,False
MatrixMultiplication_1751.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.47354767,224,1,1,4,7,block_2_1,unroll_16,unroll_2,pipeline_1,3,3.25,0.949161426568,False
MatrixMultiplication_1508.cpp,xczu7ev-ffvc1156-2-e,3.33,32744.4049778,1509,1,1,6,14,block_2_1,unroll_16,unroll_2,unroll_16,1,5.5,0.313277478238,False
MatrixMultiplication_1680.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.47354767,350,1,1,6,12,block_2_1,unroll_16,unroll_4,pipeline_1,3,5,0.901588953013,False
MatrixMultiplication_1825.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.47354767,732,1,1,12,21,block_2_1,unroll_16,unroll_8,pipeline_1,1,8.75,0.766055931576,False
MatrixMultiplication_1711.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.47503951,198,1,1,4,7,block_2_1,unroll_2,unroll_16,pipeline_1,1,3.25,0.94916140396,False
MatrixMultiplication_1574.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.85695055,84,1,1,1,3,block_2_1,unroll_2,unroll_2,pipeline_1,5,1.5,0.999994041196,False
MatrixMultiplication_1653.cpp,xczu7ev-ffvc1156-2-e,3.33,55426.8669141,83,1,1,2,4,block_2_1,unroll_2,unroll_2,unroll_2,1,2,0.109388661373,False
MatrixMultiplication_1817.cpp,xczu7ev-ffvc1156-2-e,3.33,30229.958741,225,1,1,2,6,block_2_1,unroll_2,unroll_2,unroll_32,1,2.5,0.361105039078,False
MatrixMultiplication_1662.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.85695055,108,1,1,2,3,block_2_1,unroll_2,unroll_4,pipeline_1,5,1.75,0.991081476442,False
MatrixMultiplication_1418.cpp,xczu7ev-ffvc1156-2-e,3.33,55321.7723272,393.5,1,1,6,14,block_2_1,unroll_2,unroll_64,unroll_2,2,5.5,0.108843420627,False
MatrixMultiplication_1626.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.85695055,132,1,1,2,4,block_2_1,unroll_2,unroll_8,pipeline_1,5,2,0.988112576909,False
MatrixMultiplication_1857.cpp,xczu7ev-ffvc1156-2-e,3.33,47869.0111519,777,1,1,4,11,block_2_1,unroll_2,unroll_8,unroll_32,1,4.25,0.14793496658,False
MatrixMultiplication_1826.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.47344111,809,1,1,12,22,block_2_1,unroll_32,unroll_4,pipeline_1,1,9,0.755910930534,False
MatrixMultiplication_1578.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.74698063,89.5,1,1,2,4,block_2_1,unroll_4,unroll_2,pipeline_1,6,2,0.988114281663,False
MatrixMultiplication_1458.cpp,xczu7ev-ffvc1156-2-e,3.33,32744.1873823,226,1,1,2,6,block_2_1,unroll_4,unroll_2,unroll_16,1,2.5,0.320585180122,False
MatrixMultiplication_1494.cpp,xczu7ev-ffvc1156-2-e,3.33,50400.1610517,102,1,1,2,5,block_2_1,unroll_4,unroll_2,unroll_2,2,2.25,0.132215012342,False
MatrixMultiplication_1552.cpp,xczu7ev-ffvc1156-2-e,3.33,55424.929227,431.5,1,1,6,14,block_2_1,unroll_4,unroll_32,unroll_2,2,5.5,0.108528901508,False
MatrixMultiplication_1811.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.47418703,113,1,1,2,4,block_2_1,unroll_4,unroll_4,pipeline_1,1,2,1,True
MatrixMultiplication_1828.cpp,xczu7ev-ffvc1156-2-e,3.33,41989.7080735,1079,1,1,5,11,block_2_1,unroll_4,unroll_4,unroll_32,1,4.5,0.199031258899,False
MatrixMultiplication_1848.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.47418703,173,1,1,4,7,block_2_1,unroll_4,unroll_8,pipeline_1,1,3.25,0.949161416879,False
MatrixMultiplication_1831.cpp,xczu7ev-ffvc1156-2-e,3.33,47869.0102994,2714,1,1,8,14,block_2_1,unroll_4,unroll_8,unroll_32,1,6,0.145891899193,False
MatrixMultiplication_1779.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.66471631,129,1,1,2,5,block_2_1,unroll_8,unroll_2,pipeline_1,2,2.25,0.976315968602,False
MatrixMultiplication_1419.cpp,xczu7ev-ffvc1156-2-e,3.33,32744.8416607,426,1,1,3,9,block_2_1,unroll_8,unroll_2,unroll_16,1,3.5,0.319340879742,False
MatrixMultiplication_1542.cpp,xczu7ev-ffvc1156-2-e,3.33,47829.2365663,140,1,1,2,6,block_2_1,unroll_8,unroll_2,unroll_4,1,2.5,0.149141803174,False
MatrixMultiplication_1498.cpp,xczu7ev-ffvc1156-2-e,3.33,37772.5368262,250,1,1,2,7,block_2_1,unroll_8,unroll_2,unroll_8,1,2.75,0.249644093412,False
MatrixMultiplication_1562.cpp,xczu7ev-ffvc1156-2-e,3.33,3641.03802063,2150.5,1,1,22,40,block_2_1,unroll_8,unroll_32,pipeline_1,2,16,0.502392256018,False
MatrixMultiplication_1750.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.66471631,200,1,1,4,7,block_2_1,unroll_8,unroll_4,pipeline_1,2,3.25,0.949158529411,False
MatrixMultiplication_1790.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.47376079,299,1,1,6,11,block_2_1,unroll_8,unroll_8,pipeline_1,1,4.75,0.910349354916,False
MatrixMultiplication_1593.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.91150927,430,10,1,9,18,block_32_1,unroll_2,unroll_8,pipeline_1,1,9.5,0.735827996759,False
MatrixMultiplication_1721.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.91065679,1052,10,1,18,33,block_32_1,unroll_4,unroll_8,pipeline_1,1,15.5,0.518480971178,False
MatrixMultiplication_1502.cpp,xczu7ev-ffvc1156-2-e,3.33,60454.6153595,414,20,1,3,10,block_32_1,unroll_8,unroll_2,unroll_2,1,8.5,0.1,False
MatrixMultiplication_1784.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.47354767,237,1,1,5,8,block_4_1,unroll_16,unroll_2,pipeline_1,3,3.75,0.932215875833,False
MatrixMultiplication_1849.cpp,xczu7ev-ffvc1156-2-e,3.33,55426.4835112,189,2,1,3,7,block_4_1,unroll_16,unroll_2,unroll_2,1,3.25,0.109269090992,False
MatrixMultiplication_1591.cpp,xczu7ev-ffvc1156-2-e,3.33,35233.5945766,350,2,1,3,9,block_4_1,unroll_16,unroll_2,unroll_4,1,3.75,0.282366682575,False
MatrixMultiplication_1819.cpp,xczu7ev-ffvc1156-2-e,3.33,55425.6105717,287,2,1,4,9,block_4_1,unroll_16,unroll_4,unroll_2,1,4,0.109098885773,False
MatrixMultiplication_1506.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.47354767,1234,1,1,16,26,block_4_1,unroll_16,unroll_8,pipeline_1,1,11,0.677338877974,False
MatrixMultiplication_1420.cpp,xczu7ev-ffvc1156-2-e,3.33,52017.0015161,455,2,1,4,10,block_4_1,unroll_2,unroll_16,unroll_8,1,4.25,0.122775914393,False
MatrixMultiplication_1657.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.55687759,89,1.5,1,1,3,block_4_1,unroll_2,unroll_2,pipeline_1,2,1.625,1,True
MatrixMultiplication_1537.cpp,xczu7ev-ffvc1156-2-e,3.33,55426.485003,90,2,1,2,4,block_4_1,unroll_2,unroll_2,unroll_2,3,2.25,0.109376412324,False
MatrixMultiplication_1535.cpp,xczu7ev-ffvc1156-2-e,3.33,40904.2290924,86,2,1,2,4,block_4_1,unroll_2,unroll_2,unroll_4,1,2.25,0.212646560609,False
MatrixMultiplication_1464.cpp,xczu7ev-ffvc1156-2-e,3.33,53050.4527903,1443,2,1,7,16,block_4_1,unroll_2,unroll_32,unroll_8,1,6.5,0.11640950611,False
MatrixMultiplication_1703.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.47503951,105,1,1,2,4,block_4_1,unroll_2,unroll_4,pipeline_1,2,2,0.988118496249,False
MatrixMultiplication_1559.cpp,xczu7ev-ffvc1156-2-e,3.33,52017.0006636,1552,2,1,7,16,block_4_1,unroll_4,unroll_16,unroll_8,1,6.5,0.12100436684,False
MatrixMultiplication_1842.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.47418703,100,1,1,2,4,block_4_1,unroll_4,unroll_2,pipeline_1,1,2,1,True
MatrixMultiplication_1580.cpp,xczu7ev-ffvc1156-2-e,3.33,55426.6478267,94,2,1,2,4,block_4_1,unroll_4,unroll_2,unroll_2,1,2.25,0.10937589379,False
MatrixMultiplication_1705.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.47418703,153,1,1,3,5,block_4_1,unroll_4,unroll_4,pipeline_1,1,2.5,0.976315962586,False
MatrixMultiplication_1707.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.55559887,157.5,1.5,1,3,5,block_4_1,unroll_8,unroll_2,pipeline_1,4,2.625,0.970444304887,False
MatrixMultiplication_1649.cpp,xczu7ev-ffvc1156-2-e,3.33,3642.02476623,3027,1,1,80,75,block_512_1,unroll_2,unroll_2,pipeline_1,5,39.25,0.102516821264,False
MatrixMultiplication_1851.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.63722383,263,5,1,7,13,block_8_1,unroll_16,unroll_2,pipeline_1,1,6.5,0.859337488934,False
MatrixMultiplication_1601.cpp,xczu7ev-ffvc1156-2-e,3.33,40328.5035276,1368,5,1,5,17,block_8_1,unroll_16,unroll_2,unroll_8,1,7,0.210350734644,False
MatrixMultiplication_1639.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.47354767,559,2,1,12,21,block_8_1,unroll_16,unroll_4,pipeline_1,1,9,0.755910930307,False
MatrixMultiplication_1560.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.47354767,1700,2,1,23,41,block_8_1,unroll_16,unroll_8,pipeline_1,2,16.75,0.478851650793,False
MatrixMultiplication_1462.cpp,xczu7ev-ffvc1156-2-e,3.33,55610.1852789,1122,5,1,8,20,block_8_1,unroll_16,unroll_8,unroll_2,1,8.5,0.106141738557,False
MatrixMultiplication_1536.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.74783311,89,5,1,2,3,block_8_1,unroll_2,unroll_2,pipeline_1,2,2.75,0.964592376975,False
MatrixMultiplication_1376.cpp,xczu7ev-ffvc1156-2-e,3.33,31152.1647852,498,5,1,3,10,block_8_1,unroll_2,unroll_2,unroll_32,1,4.75,0.340847426613,False
MatrixMultiplication_1640.cpp,xczu7ev-ffvc1156-2-e,3.33,3641.91905871,570,5,1,12,20,block_8_1,unroll_2,unroll_32,pipeline_1,1,9.5,0.735822429895,False
MatrixMultiplication_1625.cpp,xczu7ev-ffvc1156-2-e,3.33,3638.66599503,119,3.5,1,2,5,block_8_1,unroll_2,unroll_4,pipeline_1,2,2.875,0.958760188727,False
