Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,Array_7,Array_8,Array_9,Array_10,Array_11,Array_12,Array_13,Array_14,OuterLoop_1,OuterLoop_2,OuterLoop_3,InnerLoop_1_1,Replicate_Count,Area,Weight,is_pareto
workload_5392.cpp,xcu200-fsgd2104-2-e,3.33,0.11396259,245,3,1,3,8,cyclic_2_1,cyclic_2_1,cyclic_32_1,cyclic_64_1,cyclic_2_1,block_16_1,cyclic_2_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,block_128_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_16,unroll_64,1,3.75,0.898356382632,False
workload_5398.cpp,xcu200-fsgd2104-2-e,3.33,0.11396259,227,3,1,3,7,cyclic_2_1,cyclic_2_1,cyclic_32_1,cyclic_64_1,cyclic_2_1,block_16_1,cyclic_2_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,1,3.5,0.917001856135,False
workload_5578.cpp,xcu200-fsgd2104-2-e,3.33,1.4127192,191,3,1,1,6,cyclic_2_1,cyclic_2_1,cyclic_32_1,cyclic_64_1,cyclic_2_1,cyclic_16_1,block_32_1,cyclic_128_1,block_2_1,block_8_1,cyclic_32_1,cyclic_4_1,cyclic_8_1,complete_1,unroll_16,pipeline_1,unroll_16,pipeline_1,1,2.75,0.947165996257,False
workload_5606.cpp,xcu200-fsgd2104-2-e,3.33,1.41719472,122,3,1,1,4,cyclic_2_1,cyclic_2_1,cyclic_32_1,cyclic_64_1,cyclic_2_1,cyclic_16_1,cyclic_2_1,cyclic_128_1,block_2_1,block_8_1,cyclic_32_1,cyclic_4_1,cyclic_8_1,complete_1,unroll_2,pipeline_1,unroll_16,pipeline_1,1,2.25,0.978599411692,False
workload_5440.cpp,xcu200-fsgd2104-2-e,3.33,1.41203655,351,3,1,2,10,cyclic_2_1,cyclic_2_1,cyclic_32_1,cyclic_64_1,cyclic_64_1,block_8_1,block_128_1,cyclic_128_1,block_4_1,block_8_1,cyclic_2_1,cyclic_128_1,cyclic_64_1,complete_1,unroll_16,pipeline_1,unroll_16,pipeline_1,1,4,0.869554426782,False
workload_5160.cpp,xcu200-fsgd2104-2-e,3.33,1.41139719,311,3,1,1,9,cyclic_2_1,cyclic_2_1,cyclic_32_1,cyclic_64_1,cyclic_64_1,cyclic_16_1,block_128_1,cyclic_4_1,block_4_1,block_8_1,cyclic_2_1,cyclic_128_1,cyclic_64_1,complete_1,unroll_16,pipeline_1,unroll_16,pipeline_1,1,3.5,0.906051387526,False
workload_5548.cpp,xcu200-fsgd2104-2-e,3.33,1.41139719,429,3,1,2,13,cyclic_2_1,cyclic_2_1,cyclic_32_1,cyclic_64_1,cyclic_64_1,cyclic_16_1,cyclic_2_1,cyclic_128_1,block_128_1,block_8_1,cyclic_2_1,cyclic_128_1,cyclic_128_1,complete_1,unroll_16,pipeline_1,unroll_16,pipeline_1,1,4.75,0.83825700697,False
workload_5524.cpp,xcu200-fsgd2104-2-e,3.33,1.41639552,131,3,1,1,5,cyclic_2_1,cyclic_2_1,cyclic_64_1,cyclic_32_1,block_2_1,block_32_1,block_4_1,cyclic_2_1,block_4_1,cyclic_16_1,block_64_1,cyclic_2_1,cyclic_8_1,complete_1,unroll_4,pipeline_1,unroll_16,pipeline_1,1,2.5,0.967964540701,False
workload_5425.cpp,xcu200-fsgd2104-2-e,3.33,1.41556635,375,4,1,2,10,cyclic_2_1,cyclic_4_1,block_2_1,block_16_1,block_64_1,block_16_1,block_4_1,cyclic_128_1,block_16_1,cyclic_8_1,block_128_1,cyclic_4_1,cyclic_8_1,complete_1,unroll_8,pipeline_1,unroll_16,pipeline_1,1,4.25,0.859541344183,False
workload_5413.cpp,xcu200-fsgd2104-2-e,3.33,0.1151847,207,4,1,3,6,cyclic_2_1,cyclic_4_1,block_2_1,block_16_1,cyclic_2_1,block_8_1,block_4_1,cyclic_2_1,block_4_1,cyclic_8_1,cyclic_32_1,cyclic_2_1,cyclic_128_1,complete_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,1,3.5,0.916983329856,False
workload_5361.cpp,xcu200-fsgd2104-2-e,3.33,1.4163156,129,4,1,1,4,cyclic_2_1,cyclic_4_1,block_2_1,block_16_1,cyclic_2_1,cyclic_16_1,block_4_1,cyclic_128_1,block_16_1,block_8_1,cyclic_2_1,cyclic_32_1,cyclic_8_1,complete_1,unroll_4,pipeline_1,unroll_16,pipeline_1,1,2.5,0.967966803958,False
workload_5591.cpp,xcu200-fsgd2104-2-e,3.33,1.4163156,126,4,1,1,4,cyclic_2_1,cyclic_4_1,block_2_1,block_16_1,cyclic_2_1,cyclic_16_1,block_4_1,cyclic_128_1,cyclic_2_1,block_8_1,cyclic_2_1,cyclic_32_1,cyclic_8_1,complete_1,unroll_4,pipeline_1,unroll_16,pipeline_1,1,2.5,0.967966803958,False
workload_5148.cpp,xcu200-fsgd2104-2-e,3.33,1.41891633,138,4,1,1,5,cyclic_2_1,cyclic_4_1,block_2_1,block_16_1,cyclic_8_1,block_8_1,block_4_1,cyclic_128_1,block_4_1,cyclic_8_1,block_16_1,block_128_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll_8,pipeline_1,1,2.75,0.947165193065,False
workload_5391.cpp,xcu200-fsgd2104-2-e,3.33,0.11627028,222,4,1,4,7,cyclic_2_1,cyclic_4_1,block_2_1,block_8_1,block_2_1,block_8_1,block_4_1,cyclic_128_1,cyclic_16_1,block_4_1,cyclic_2_1,cyclic_32_1,block_2_1,complete_1,pipeline_1,pipeline_1,unroll_64,pipeline_1,1,4,0.897975682875,False
workload_5369.cpp,xcu200-fsgd2104-2-e,3.33,1.41639552,128,4,1,1,4,cyclic_2_1,cyclic_4_1,block_2_1,block_8_1,block_2_1,cyclic_16_1,block_4_1,block_4_1,block_2_1,cyclic_8_1,cyclic_2_1,cyclic_32_1,cyclic_64_1,complete_1,unroll_4,pipeline_1,unroll_16,pipeline_1,1,2.5,0.967964540701,False
workload_5081.cpp,xcu200-fsgd2104-2-e,3.33,0.11527128,233,4,1,4,7,cyclic_2_1,cyclic_4_1,block_2_1,block_8_1,block_2_1,cyclic_16_1,block_4_1,cyclic_128_1,block_32_1,cyclic_8_1,cyclic_2_1,cyclic_16_1,cyclic_64_1,complete_1,pipeline_1,pipeline_1,unroll_64,pipeline_1,1,4,0.897992999192,False
workload_5302.cpp,xcu200-fsgd2104-2-e,3.33,1.41639552,134,4,1,1,4,cyclic_2_1,cyclic_4_1,block_2_1,block_8_1,block_2_1,cyclic_32_1,block_4_1,block_4_1,block_2_1,block_8_1,cyclic_2_1,cyclic_32_1,cyclic_64_1,complete_1,unroll_4,pipeline_1,unroll_64,pipeline_1,1,2.5,0.967964540701,False
workload_5172.cpp,xcu200-fsgd2104-2-e,3.33,0.11527128,248,4,1,3,7,cyclic_2_1,cyclic_4_1,block_2_1,block_8_1,block_2_1,cyclic_32_1,block_4_1,cyclic_4_1,block_2_1,block_8_1,cyclic_2_1,cyclic_16_1,cyclic_64_1,complete_1,pipeline_1,pipeline_1,unroll_64,pipeline_1,1,3.75,0.898368390571,False
workload_5339.cpp,xcu200-fsgd2104-2-e,3.33,1.41640218,132,4,1,1,4,cyclic_2_1,cyclic_4_1,block_2_1,block_8_1,block_2_1,cyclic_32_1,block_8_1,block_4_1,block_2_1,cyclic_8_1,cyclic_2_1,cyclic_32_1,cyclic_64_1,complete_1,unroll_4,pipeline_1,unroll_64,pipeline_1,1,2.5,0.967964352089,False
workload_5181.cpp,xcu200-fsgd2104-2-e,3.33,0.11627028,231,4,1,4,7,cyclic_2_1,cyclic_4_1,block_2_1,block_8_1,block_4_1,cyclic_16_1,block_16_1,cyclic_128_1,cyclic_4_1,cyclic_16_1,cyclic_2_1,cyclic_2_1,block_2_1,complete_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,1,4,0.897975682875,False
workload_5129.cpp,xcu200-fsgd2104-2-e,3.33,0.11627028,230,4,1,4,7,cyclic_2_1,cyclic_4_1,block_2_1,block_8_1,block_4_1,cyclic_16_1,block_16_1,cyclic_128_1,cyclic_4_1,cyclic_16_1,cyclic_2_1,cyclic_2_1,block_2_1,complete_1,pipeline_1,pipeline_1,unroll_16,unroll_64,1,4,0.897975682875,False
workload_5451.cpp,xcu200-fsgd2104-2-e,3.33,1.42249608,133,4,1,1,4,cyclic_2_1,cyclic_4_1,block_2_1,block_8_1,cyclic_2_1,cyclic_16_1,block_4_1,cyclic_128_1,block_16_1,block_8_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,complete_1,unroll_8,pipeline_1,unroll_16,pipeline_1,1,2.5,0.967791299992,False
workload_5115.cpp,xcu200-fsgd2104-2-e,3.33,2.43570852,119,4,1,1,4,cyclic_2_1,cyclic_4_1,block_2_1,block_8_1,cyclic_32_1,block_16_1,block_4_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,cyclic_128_1,cyclic_2_1,block_8_1,complete_1,unroll_2,pipeline_1,unroll_16,pipeline_1,1,2.5,0.928109490412,False
workload_5262.cpp,xcu200-fsgd2104-2-e,3.33,1.41895962,131,4,1,1,4,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,cyclic_16_1,block_2_1,cyclic_2_1,cyclic_4_1,block_8_1,block_64_1,cyclic_16_1,cyclic_128_1,complete_1,unroll_2,pipeline_1,unroll_16,pipeline_1,1,2.5,0.967891841787,False
workload_5342.cpp,xcu200-fsgd2104-2-e,3.33,0.11482173,201,4,1,3,6,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_2_1,cyclic_2_1,block_8_1,block_4_1,cyclic_2_1,block_4_1,cyclic_8_1,cyclic_32_1,block_64_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,1,3.5,0.916988833377,False
workload_5301.cpp,xcu200-fsgd2104-2-e,3.33,0.11482173,187,4,1,3,5,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_2_1,cyclic_2_1,block_8_1,block_4_1,cyclic_2_1,block_4_1,cyclic_8_1,cyclic_32_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,1,3.25,0.926685149183,False
workload_5389.cpp,xcu200-fsgd2104-2-e,3.33,2.43668421,147,4,1,1,4,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_2_1,cyclic_2_1,cyclic_16_1,block_4_1,cyclic_128_1,cyclic_2_1,block_4_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,complete_1,unroll_16,pipeline_1,unroll_16,pipeline_1,1,2.5,0.928063873438,False
workload_5493.cpp,xcu200-fsgd2104-2-e,3.33,0.11478177,191,4,1,3,6,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_2_1,cyclic_64_1,block_8_1,block_4_1,cyclic_2_1,block_4_1,cyclic_8_1,cyclic_32_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,1,3.5,0.916989439209,False
workload_5470.cpp,xcu200-fsgd2104-2-e,3.33,0.11436552,187,4,1,3,6,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_32_1,cyclic_2_1,block_4_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,cyclic_64_1,complete_1,pipeline_1,pipeline_1,unroll_16,unroll_64,1,3.5,0.916995749249,False
workload_5444.cpp,xcu200-fsgd2104-2-e,3.33,0.11532123,215,4,1,3,6,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_32_1,cyclic_2_1,block_8_1,cyclic_2_1,cyclic_128_1,block_4_1,block_2_1,cyclic_32_1,cyclic_4_1,block_128_1,complete_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,1,3.5,0.916981259469,False
workload_5501.cpp,xcu200-fsgd2104-2-e,3.33,0.11366955,202,4,1,3,6,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_32_1,cyclic_64_1,block_4_1,cyclic_2_1,cyclic_2_1,block_4_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,cyclic_128_1,complete_1,pipeline_1,pipeline_1,unroll_64,unroll_64,1,3.5,0.917006296745,False
workload_5231.cpp,xcu200-fsgd2104-2-e,3.33,1.41736455,169,4,1,1,6,cyclic_2_1,cyclic_4_1,block_32_1,cyclic_32_1,cyclic_64_1,cyclic_32_1,block_128_1,cyclic_4_1,cyclic_2_1,block_8_1,cyclic_32_1,cyclic_16_1,cyclic_128_1,complete_1,unroll_2,pipeline_1,unroll_64,pipeline_1,1,3,0.946910630551,False
workload_5268.cpp,xcu200-fsgd2104-2-e,3.33,0.11536452,200,4,1,3,7,cyclic_2_1,cyclic_4_1,block_32_1,cyclic_64_1,cyclic_2_1,block_4_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,block_2_1,complete_1,pipeline_1,pipeline_1,unroll_16,unroll_64,1,3.75,0.898369240813,False
workload_5223.cpp,xcu200-fsgd2104-2-e,3.33,1.41643215,250,4,1,2,10,cyclic_2_1,cyclic_4_1,block_64_1,block_16_1,block_2_1,block_8_1,block_128_1,cyclic_4_1,block_128_1,cyclic_16_1,cyclic_32_1,block_128_1,cyclic_64_1,complete_1,unroll_4,pipeline_1,unroll_16,pipeline_1,1,4.25,0.85951825788,False
workload_5273.cpp,xcu200-fsgd2104-2-e,3.33,0.13223763,279,4,1,4,11,cyclic_2_1,cyclic_4_1,block_64_1,block_16_1,cyclic_2_1,block_4_1,block_4_1,block_64_1,block_128_1,block_8_1,cyclic_2_1,block_128_1,cyclic_8_1,complete_1,pipeline_1,unroll_2,unroll_16,pipeline_1,1,5,0.859140964512,False
workload_5261.cpp,xcu200-fsgd2104-2-e,3.33,1.41898293,190,4,1,1,7,cyclic_2_1,cyclic_4_1,block_64_1,cyclic_32_1,block_2_1,block_8_1,block_128_1,cyclic_4_1,block_4_1,cyclic_16_1,cyclic_32_1,block_128_1,cyclic_64_1,complete_1,unroll_2,pipeline_1,unroll_16,pipeline_1,1,3.25,0.926477837098,False
workload_5118.cpp,xcu200-fsgd2104-2-e,3.33,6.85124523,447,4,1,3,11,cyclic_2_1,cyclic_4_1,cyclic_32_1,block_16_1,block_64_1,block_16_1,block_16_1,cyclic_4_1,block_16_1,cyclic_16_1,cyclic_2_1,cyclic_16_1,cyclic_64_1,complete_1,unroll_16,pipeline_1,unroll_16,unroll_2,1,4.75,0.660850172762,False
workload_5509.cpp,xcu200-fsgd2104-2-e,3.33,0.11526462,242,4,1,4,8,cyclic_2_1,cyclic_4_1,cyclic_32_1,block_16_1,cyclic_2_1,cyclic_16_1,block_4_1,cyclic_128_1,block_16_1,block_8_1,cyclic_32_1,cyclic_32_1,cyclic_8_1,complete_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,1,4.25,0.88853133553,False
workload_5397.cpp,xcu200-fsgd2104-2-e,3.33,0.11534454,217,4,1,3,7,cyclic_2_1,cyclic_4_1,cyclic_32_1,block_8_1,block_2_1,cyclic_16_1,block_4_1,block_4_1,block_2_1,block_8_1,cyclic_2_1,block_32_1,cyclic_8_1,complete_1,pipeline_1,pipeline_1,unroll_64,pipeline_1,1,3.75,0.898369058677,False
workload_5264.cpp,xcu200-fsgd2104-2-e,3.33,0.11527128,243,4,1,3,7,cyclic_2_1,cyclic_4_1,cyclic_32_1,block_8_1,block_2_1,cyclic_32_1,block_4_1,cyclic_4_1,block_2_1,cyclic_8_1,cyclic_2_1,cyclic_16_1,cyclic_64_1,complete_1,pipeline_1,pipeline_1,unroll_64,pipeline_1,1,3.75,0.898368390571,False
workload_5326.cpp,xcu200-fsgd2104-2-e,3.33,0.11534454,290,4,1,4,9,cyclic_2_1,cyclic_4_1,cyclic_32_1,block_8_1,block_4_1,cyclic_32_1,block_4_1,cyclic_128_1,cyclic_16_1,cyclic_8_1,block_128_1,block_64_1,cyclic_8_1,complete_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,1,4.5,0.87851568406,False
workload_5276.cpp,xcu200-fsgd2104-2-e,3.33,0.11519136,243,4,1,4,8,cyclic_2_1,cyclic_4_1,cyclic_32_1,block_8_1,cyclic_2_1,block_16_1,block_4_1,cyclic_128_1,block_32_1,cyclic_8_1,cyclic_2_1,block_128_1,cyclic_64_1,complete_1,pipeline_1,pipeline_1,unroll_64,pipeline_1,1,4.25,0.888532662347,False
workload_5588.cpp,xcu200-fsgd2104-2-e,3.33,0.11396259,197,4,1,3,6,cyclic_2_1,cyclic_4_1,cyclic_32_1,cyclic_16_1,cyclic_2_1,block_8_1,block_8_1,cyclic_2_1,block_4_1,cyclic_8_1,cyclic_32_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,1,3.5,0.917001856135,False
workload_5652.cpp,xcu200-fsgd2104-2-e,3.33,0.11377944,731,4,1,6,13,cyclic_2_1,cyclic_4_1,cyclic_32_1,cyclic_2_1,block_128_1,block_8_1,block_4_1,cyclic_2_1,block_4_1,block_8_1,cyclic_2_1,cyclic_4_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,1,6,0.78534543261,False
workload_5224.cpp,xcu200-fsgd2104-2-e,3.33,1.41720138,130,4,1,1,5,cyclic_2_1,cyclic_4_1,cyclic_32_1,cyclic_2_1,cyclic_2_1,block_16_1,block_2_1,cyclic_2_1,cyclic_4_1,block_8_1,block_128_1,cyclic_2_1,cyclic_128_1,complete_1,unroll_2,pipeline_1,unroll_16,pipeline_1,1,2.75,0.947165783501,False
workload_5167.cpp,xcu200-fsgd2104-2-e,3.33,1.4248737,153,4,1,1,5,cyclic_2_1,cyclic_4_1,cyclic_32_1,cyclic_2_1,cyclic_2_1,block_16_1,block_4_1,cyclic_128_1,cyclic_16_1,cyclic_8_1,block_128_1,cyclic_2_1,cyclic_128_1,complete_1,unroll_2,pipeline_1,unroll_16,pipeline_1,1,2.75,0.947160953903,False
workload_5134.cpp,xcu200-fsgd2104-2-e,3.33,1.41733125,108,4,1,1,4,cyclic_2_1,cyclic_4_1,cyclic_32_1,cyclic_2_1,cyclic_2_1,block_16_1,block_4_1,cyclic_2_1,block_4_1,block_8_1,block_128_1,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_16,pipeline_1,1,2.5,0.967938029667,False
workload_5374.cpp,xcu200-fsgd2104-2-e,3.33,0.11396925,205,4,1,3,6,cyclic_2_1,cyclic_4_1,cyclic_32_1,cyclic_2_1,cyclic_2_1,block_16_1,block_4_1,cyclic_2_1,block_4_1,cyclic_8_1,block_64_1,cyclic_32_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,1,3.5,0.917001755205,False
workload_5238.cpp,xcu200-fsgd2104-2-e,3.33,0.11396925,207,4,1,3,6,cyclic_2_1,cyclic_4_1,cyclic_32_1,cyclic_2_1,cyclic_2_1,block_16_1,block_4_1,cyclic_2_1,block_4_1,cyclic_8_1,block_64_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,1,3.5,0.917001755205,False
workload_5106.cpp,xcu200-fsgd2104-2-e,3.33,1.4248737,134,4,1,1,4,cyclic_2_1,cyclic_4_1,cyclic_32_1,cyclic_2_1,cyclic_2_1,block_16_1,block_4_1,cyclic_2_1,cyclic_16_1,cyclic_16_1,block_128_1,cyclic_2_1,cyclic_128_1,complete_1,unroll_2,pipeline_1,unroll_16,pipeline_1,1,2.5,0.967723525567,False
workload_5536.cpp,xcu200-fsgd2104-2-e,3.33,0.1145187,194,4,1,3,6,cyclic_2_1,cyclic_4_1,cyclic_32_1,cyclic_2_1,cyclic_2_1,block_16_1,block_4_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,cyclic_32_1,cyclic_4_1,block_2_1,complete_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,1,3.5,0.916993427305,False
workload_5309.cpp,xcu200-fsgd2104-2-e,3.33,0.11351304,223,4,1,3,8,cyclic_2_1,cyclic_4_1,cyclic_32_1,cyclic_2_1,cyclic_2_1,block_4_1,block_32_1,block_32_1,block_2_1,cyclic_8_1,block_128_1,cyclic_4_1,cyclic_128_1,complete_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,1,4,0.898023460256,False
workload_5603.cpp,xcu200-fsgd2104-2-e,3.33,0.11396925,189,4,1,3,5,cyclic_2_1,cyclic_4_1,cyclic_32_1,cyclic_2_1,cyclic_2_1,block_8_1,block_4_1,cyclic_2_1,block_4_1,block_8_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,1,3.25,0.926696792538,False
workload_5378.cpp,xcu200-fsgd2104-2-e,3.33,0.1145187,187,4,1,3,6,cyclic_2_1,cyclic_4_1,cyclic_32_1,cyclic_2_1,cyclic_2_1,block_8_1,block_4_1,cyclic_2_1,block_4_1,cyclic_8_1,cyclic_32_1,cyclic_4_1,block_2_1,complete_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,1,3.5,0.916993427305,False
workload_5163.cpp,xcu200-fsgd2104-2-e,3.33,1.41733125,110,4,1,1,4,cyclic_2_1,cyclic_4_1,cyclic_32_1,cyclic_2_1,cyclic_2_1,cyclic_16_1,block_32_1,cyclic_128_1,block_4_1,block_8_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_16,pipeline_1,1,2.5,0.967938029667,False
workload_5111.cpp,xcu200-fsgd2104-2-e,3.33,1.4347971,157,4,1,2,6,cyclic_2_1,cyclic_4_1,cyclic_32_1,cyclic_2_1,cyclic_32_1,block_16_1,block_128_1,block_128_1,block_4_1,cyclic_16_1,cyclic_32_1,cyclic_4_1,block_2_1,complete_1,unroll_2,unroll_4,unroll_16,pipeline_1,1,3.25,0.926455559556,False
workload_5069.cpp,xcu200-fsgd2104-2-e,3.33,1.4433219,125,4,1,1,5,cyclic_2_1,cyclic_4_1,cyclic_32_1,cyclic_2_1,cyclic_32_1,cyclic_16_1,block_4_1,block_128_1,cyclic_16_1,cyclic_16_1,cyclic_32_1,cyclic_2_1,block_2_1,complete_1,unroll_2,unroll_4,unroll_16,pipeline_1,1,2.75,0.947126321163,False
workload_5642.cpp,xcu200-fsgd2104-2-e,3.33,1.41729129,131,4,1,1,5,cyclic_2_1,cyclic_4_1,cyclic_32_1,cyclic_2_1,cyclic_64_1,block_8_1,cyclic_2_1,cyclic_128_1,block_4_1,block_8_1,cyclic_2_1,block_128_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_16,pipeline_1,1,2.75,0.947165759543,False
workload_5395.cpp,xcu200-fsgd2104-2-e,3.33,0.1135197,238,4,1,4,8,cyclic_2_1,cyclic_4_1,cyclic_32_1,cyclic_32_1,cyclic_2_1,block_4_1,block_128_1,cyclic_2_1,cyclic_2_1,block_8_1,block_128_1,cyclic_4_1,cyclic_64_1,complete_1,pipeline_1,pipeline_1,unroll_64,unroll_64,1,4.25,0.888562929181,False
workload_5411.cpp,xcu200-fsgd2104-2-e,3.33,0.11319003,280,4,1,4,9,cyclic_2_1,cyclic_4_1,cyclic_32_1,cyclic_32_1,cyclic_64_1,block_16_1,block_128_1,cyclic_128_1,block_4_1,cyclic_8_1,block_128_1,cyclic_4_1,block_2_1,complete_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,1,4.5,0.878556046736,False
workload_5323.cpp,xcu200-fsgd2104-2-e,3.33,0.11526462,221,4,1,3,7,cyclic_2_1,cyclic_4_1,cyclic_32_1,cyclic_64_1,block_4_1,block_4_1,block_32_1,cyclic_4_1,block_2_1,cyclic_8_1,cyclic_2_1,block_2_1,cyclic_128_1,complete_1,pipeline_1,pipeline_1,unroll_16,unroll_2,1,3.75,0.898368329812,False
workload_5585.cpp,xcu200-fsgd2104-2-e,3.33,0.11253069,522,4,1,5,13,cyclic_2_1,cyclic_4_1,cyclic_32_1,cyclic_64_1,block_64_1,block_16_1,block_128_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,block_128_1,cyclic_32_1,cyclic_64_1,complete_1,pipeline_1,pipeline_1,unroll_16,unroll_64,1,5.75,0.803962327213,False
workload_5512.cpp,xcu200-fsgd2104-2-e,3.33,1.41732459,124,4,1,1,5,cyclic_2_1,cyclic_4_1,cyclic_32_1,cyclic_64_1,cyclic_2_1,block_4_1,block_32_1,cyclic_128_1,block_4_1,block_8_1,cyclic_32_1,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_16,pipeline_1,1,2.75,0.947165750474,False
workload_5420.cpp,xcu200-fsgd2104-2-e,3.33,0.11396925,246,4,1,4,8,cyclic_2_1,cyclic_4_1,cyclic_32_1,cyclic_64_1,cyclic_2_1,cyclic_16_1,block_128_1,cyclic_2_1,block_4_1,cyclic_8_1,block_64_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,1,4.25,0.888554791335,False
workload_5359.cpp,xcu200-fsgd2104-2-e,3.33,1.41639552,156,4,1,1,5,cyclic_2_1,cyclic_4_1,cyclic_64_1,block_8_1,block_2_1,cyclic_32_1,block_8_1,block_4_1,block_2_1,cyclic_8_1,cyclic_32_1,cyclic_32_1,cyclic_64_1,complete_1,unroll_4,pipeline_1,unroll_64,pipeline_1,1,2.75,0.947165963661,False
workload_5446.cpp,xcu200-fsgd2104-2-e,3.33,0.11447541,206,4,1,3,6,cyclic_2_1,cyclic_4_1,cyclic_64_1,cyclic_2_1,cyclic_2_1,block_8_1,block_4_1,cyclic_2_1,cyclic_16_1,cyclic_16_1,block_64_1,cyclic_2_1,block_128_1,complete_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,1,3.5,0.916994083524,False
workload_5112.cpp,xcu200-fsgd2104-2-e,3.33,1.42495695,126,5,1,1,4,cyclic_2_1,cyclic_64_1,cyclic_16_1,cyclic_2_1,cyclic_32_1,block_16_1,block_4_1,block_128_1,cyclic_16_1,cyclic_16_1,cyclic_32_1,cyclic_2_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_16,pipeline_1,1,2.75,0.9471608706,False
workload_5567.cpp,xcu200-fsgd2104-2-e,3.33,0.11451204,214,5,2,4,7,cyclic_2_1,cyclic_8_1,cyclic_32_1,cyclic_64_1,cyclic_2_1,block_16_1,block_4_1,cyclic_2_1,block_8_1,cyclic_16_1,cyclic_32_1,cyclic_4_1,block_2_1,complete_1,pipeline_1,pipeline_1,unroll_64,pipeline_1,1,4.5,0.87853128319,False
workload_4890.cpp,xcu200-fsgd2104-2-e,3.33,4.88015829,212,5,1,1,8,cyclic_32_1,block_16_1,block_32_1,block_16_1,block_2_1,block_16_1,cyclic_8_1,block_128_1,cyclic_2_1,cyclic_16_1,block_16_1,cyclic_128_1,cyclic_128_1,complete_1,unroll_2,pipeline_1,unroll_4,pipeline_1,1,3.75,0.777524199291,False
workload_4869.cpp,xcu200-fsgd2104-2-e,3.33,4.88015829,224,5,1,2,8,cyclic_32_1,block_16_1,block_32_1,cyclic_32_1,block_2_1,block_16_1,cyclic_8_1,block_128_1,cyclic_2_1,cyclic_128_1,cyclic_32_1,cyclic_128_1,cyclic_128_1,complete_1,unroll_2,pipeline_1,unroll_4,pipeline_1,1,4,0.768071090605,False
