Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_1_4,InnerLoop_2_1,Replicate_Count,Area,Weight,is_pareto
stencil3d_4551.c,xcu200-fsgd2104-2-e,3.33,0.10246077,126,1,2,1,2,unroll_32,unroll_8,unroll_2,unroll_2,unroll_8,unroll_16,pipeline_1,unroll_2,unroll_15,1,1.5,0.922167094464,False
stencil3d_4582.c,xcu200-fsgd2104-2-e,3.33,0.0990675,78,1,1,1,3,unroll_32,unroll_8,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,1,1.5,0.94945984327,False
stencil3d_4407.c,xcu200-fsgd2104-2-e,3.33,0.21620358,71,1,1,1,1,unroll_32,unroll_8,unroll_31,unroll_4,pipeline_1,unroll_8,unroll_2,unroll_2,pipeline_1,1,1,0.222479269902,False
stencil3d_4546.c,xcu200-fsgd2104-2-e,3.33,0.17316999,122,1,1,1,4,unroll_32,unroll_8,unroll_8,unroll_8,pipeline_1,unroll_16,unroll_4,unroll_8,pipeline_1,1,1.75,0.429301918865,False
stencil3d_4363.c,xcu200-fsgd2104-2-e,3.33,0.096903,98,1,1,1,4,unroll_32,unroll_8,unroll_8,unroll_8,pipeline_1,unroll_16,unroll_8,pipeline_1,pipeline_1,1,1.75,0.952844520015,False
stencil3d_4442.c,xcu200-fsgd2104-2-e,3.33,0.17197119,138,1,1,1,4,unroll_32,unroll_8,unroll_8,unroll_8,pipeline_1,unroll_16,unroll_8,unroll_8,pipeline_1,1,1.75,0.436508911167,False
stencil3d_4504.c,xcu200-fsgd2104-2-e,3.33,0.09739917,125,1,1,1,4,unroll_32,unroll_8,unroll_8,unroll_8,unroll_4,unroll_16,unroll_8,pipeline_1,pipeline_1,1,1.75,0.950107271499,False
stencil3d_4387.c,xcu200-fsgd2104-2-e,3.33,0.07771887,373,1,19,4,11,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_4,pipeline_1,1,8.75,0.670660096241,False
stencil3d_4358.c,xcu200-fsgd2104-2-e,3.33,0.07761897,344,1,36,9,13,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_2,1,14.75,0.5192442381,False
stencil3d_4340.c,xcu200-fsgd2104-2-e,3.33,0.10852137,118,1,6,1,4,unroll_4,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_8,unroll_15,1,3,0.828725577533,False
stencil3d_4439.c,xcu200-fsgd2104-2-e,3.33,0.11067921,114,1,6,1,5,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_4,unroll_8,unroll_15,1,3.25,0.806279957857,False
stencil3d_4346.c,xcu200-fsgd2104-2-e,3.33,0.11858796,210,1,1,3,9,unroll_4,pipeline_1,pipeline_1,unroll_31,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_4,1,3.5,0.756914096384,False
stencil3d_4365.c,xcu200-fsgd2104-2-e,3.33,0.20835477,44,1,1,1,1,unroll_4,pipeline_1,pipeline_1,unroll_4,unroll_16,pipeline_1,unroll_2,unroll_2,pipeline_1,1,1,0.252864913863,False
stencil3d_4386.c,xcu200-fsgd2104-2-e,3.33,0.0773892,357,1,18,4,10,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_2,unroll_2,1,8.25,0.701384465677,False
stencil3d_4431.c,xcu200-fsgd2104-2-e,3.33,0.26343963,41,1,1,1,1,unroll_4,pipeline_1,unroll_2,unroll_4,unroll_16,unroll_2,unroll_2,unroll_2,unroll_2,1,1,0.110642397545,False
stencil3d_4368.c,xcu200-fsgd2104-2-e,3.33,0.07908417,376,1,19,4,11,unroll_4,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_4,pipeline_1,1,8.75,0.669931591134,False
stencil3d_4399.c,xcu200-fsgd2104-2-e,3.33,0.07898427,339,1,36,9,13,unroll_4,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_2,unroll_2,1,14.75,0.515726297334,False
stencil3d_4405.c,xcu200-fsgd2104-2-e,3.33,0.0797535,377,1,36,9,13,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_2,1,14.75,0.513648082948,False
stencil3d_4339.c,xcu200-fsgd2104-2-e,3.33,0.2714283,84,1,1,1,1,unroll_4,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_8,unroll_8,unroll_4,1,1,0.103772482678,False
stencil3d_4550.c,xcu200-fsgd2104-2-e,3.33,0.11382939,50,1,1,1,1,unroll_4,unroll_2,pipeline_1,unroll_4,unroll_4,pipeline_1,unroll_8,pipeline_1,unroll_15,1,1,0.882642605963,False
stencil3d_4571.c,xcu200-fsgd2104-2-e,3.33,0.11340315,48,1,1,1,1,unroll_4,unroll_2,pipeline_1,unroll_4,unroll_8,pipeline_1,unroll_4,pipeline_1,unroll_4,1,1,0.886577412851,False
stencil3d_4430.c,xcu200-fsgd2104-2-e,3.33,0.07883442,347,1,19,4,10,unroll_4,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_4,1,8.5,0.685096110747,False
stencil3d_4514.c,xcu200-fsgd2104-2-e,3.33,0.07744248,415,1,17,4,8,unroll_4,unroll_2,unroll_2,pipeline_1,unroll_4,unroll_16,pipeline_1,unroll_31,unroll_15,1,7.5,0.740197429552,False
stencil3d_4378.c,xcu200-fsgd2104-2-e,3.33,0.25049925,39,1,1,1,1,unroll_4,unroll_2,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_8,unroll_2,unroll_4,1,1,0.129164521734,False
stencil3d_4447.c,xcu200-fsgd2104-2-e,3.33,0.11497158,48,1,1,1,1,unroll_4,unroll_2,unroll_2,unroll_4,unroll_4,pipeline_1,unroll_8,pipeline_1,unroll_4,1,1,0.872145024659,False
stencil3d_4434.c,xcu200-fsgd2104-2-e,3.33,0.21777867,49,1,1,1,1,unroll_4,unroll_2,unroll_31,unroll_4,unroll_4,unroll_2,pipeline_1,unroll_2,pipeline_1,1,1,0.216786699622,False
stencil3d_4398.c,xcu200-fsgd2104-2-e,3.33,0.20515131,52,1,1,1,1,unroll_4,unroll_2,unroll_31,unroll_4,unroll_4,unroll_2,pipeline_1,unroll_4,pipeline_1,1,1,0.266233136117,False
stencil3d_4500.c,xcu200-fsgd2104-2-e,3.33,0.19667313,87,1,1,1,1,unroll_4,unroll_31,pipeline_1,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_2,pipeline_1,1,1,0.304316351748,False
stencil3d_4469.c,xcu200-fsgd2104-2-e,3.33,0.10314675,135,1,3,1,2,unroll_4,unroll_31,pipeline_1,unroll_2,unroll_8,unroll_16,unroll_4,unroll_2,unroll_15,1,1.75,0.912309612422,False
stencil3d_4456.c,xcu200-fsgd2104-2-e,3.33,0.10507815,803,1,9,2,9,unroll_4,unroll_31,unroll_2,unroll_31,unroll_8,unroll_8,unroll_31,unroll_2,unroll_15,1,5.25,0.692424250464,False
stencil3d_4574.c,xcu200-fsgd2104-2-e,3.33,0.07605387,535,1,37,9,15,unroll_4,unroll_31,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_31,unroll_15,1,15.5,0.484743411709,False
stencil3d_4467.c,xcu200-fsgd2104-2-e,3.33,0.07745247,372,1,19,4,11,unroll_4,unroll_4,unroll_2,pipeline_1,unroll_16,unroll_16,unroll_2,unroll_31,unroll_2,1,8.75,0.67072137986,False
stencil3d_4348.c,xcu200-fsgd2104-2-e,3.33,0.07835157,340,1,19,4,10,unroll_4,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_15,1,8.5,0.685529086865,False
stencil3d_4410.c,xcu200-fsgd2104-2-e,3.33,0.07835157,347,1,19,4,11,unroll_4,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_4,1,8.75,0.670406558132,False
stencil3d_4385.c,xcu200-fsgd2104-2-e,3.33,0.08050941,346,1,19,4,10,unroll_4,unroll_8,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_8,pipeline_1,unroll_15,1,8.5,0.682945210174,False
stencil3d_4535.c,xcu200-fsgd2104-2-e,3.33,0.07642683,380,1,17,4,8,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_16,unroll_4,unroll_31,unroll_15,1,7.5,0.743072896818,False
stencil3d_4592.c,xcu200-fsgd2104-2-e,3.33,0.07632693,393,1,36,9,13,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_2,pipeline_1,unroll_15,1,14.75,0.522208630513,False
stencil3d_4560.c,xcu200-fsgd2104-2-e,3.33,0.07642683,410,1,17,4,8,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_4,unroll_31,unroll_15,1,7.5,0.743072896818,False
stencil3d_4422.c,xcu200-fsgd2104-2-e,3.33,0.11066589,122,1,6,1,4,unroll_8,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_15,1,3,0.821370342281,False
stencil3d_4577.c,xcu200-fsgd2104-2-e,3.33,0.0779886,355,1,17,4,8,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_16,unroll_8,unroll_31,unroll_15,1,7.5,0.738624064989,False
stencil3d_4371.c,xcu200-fsgd2104-2-e,3.33,0.1111554,112,1,6,1,4,unroll_8,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_15,1,3,0.819462284643,False
stencil3d_4360.c,xcu200-fsgd2104-2-e,3.33,0.07980678,405,1,36,9,14,unroll_8,pipeline_1,unroll_31,pipeline_1,unroll_8,unroll_2,pipeline_1,unroll_31,unroll_4,1,15,0.503699962991,False
stencil3d_4468.c,xcu200-fsgd2104-2-e,3.33,0.11093229,119,1,6,1,4,unroll_8,pipeline_1,unroll_4,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_15,1,3,0.820342112239,False
stencil3d_4449.c,xcu200-fsgd2104-2-e,3.33,0.254412,100,1,1,1,1,unroll_8,pipeline_1,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_31,unroll_2,1,1,0.122599689844,False
stencil3d_4359.c,xcu200-fsgd2104-2-e,3.33,0.1204461,40,1,1,1,1,unroll_8,pipeline_1,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_2,1,1,0.82278295218,False
stencil3d_4446.c,xcu200-fsgd2104-2-e,3.33,0.12123198,206,1,1,3,9,unroll_8,pipeline_1,unroll_8,unroll_31,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_2,1,3.5,0.742577655083,False
stencil3d_4459.c,xcu200-fsgd2104-2-e,3.33,0.11933721,52,1,1,1,1,unroll_8,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_16,unroll_8,pipeline_1,pipeline_1,1,1,0.832653074307,False
stencil3d_4567.c,xcu200-fsgd2104-2-e,3.33,0.12096891,44,1,1,1,1,unroll_8,unroll_2,unroll_8,unroll_2,unroll_4,unroll_8,pipeline_1,pipeline_1,unroll_15,1,1,0.818152246234,False
stencil3d_4534.c,xcu200-fsgd2104-2-e,3.33,0.07555104,480,1,17,4,9,unroll_8,unroll_31,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_31,unroll_15,1,7.75,0.73311106074,False
stencil3d_4443.c,xcu200-fsgd2104-2-e,3.33,0.07684308,482,1,17,4,9,unroll_8,unroll_31,pipeline_1,pipeline_1,unroll_4,unroll_16,unroll_8,unroll_31,unroll_15,1,7.75,0.731061040271,False
stencil3d_4375.c,xcu200-fsgd2104-2-e,3.33,0.07641684,441,1,17,4,9,unroll_8,unroll_31,pipeline_1,pipeline_1,unroll_8,unroll_16,unroll_2,unroll_31,unroll_15,1,7.75,0.731873886508,False
stencil3d_4450.c,xcu200-fsgd2104-2-e,3.33,0.07631694,438,1,36,9,14,unroll_8,unroll_31,pipeline_1,pipeline_1,unroll_8,unroll_16,unroll_2,unroll_8,unroll_15,1,15,0.51019892767,False
stencil3d_4496.c,xcu200-fsgd2104-2-e,3.33,0.07631694,424,1,36,9,14,unroll_8,unroll_31,pipeline_1,pipeline_1,unroll_8,unroll_16,unroll_31,unroll_31,pipeline_1,1,15,0.51019892767,False
stencil3d_4390.c,xcu200-fsgd2104-2-e,3.33,0.07641684,470,1,17,4,9,unroll_8,unroll_31,pipeline_1,pipeline_1,unroll_8,unroll_16,unroll_4,unroll_31,unroll_15,1,7.75,0.731873886508,False
stencil3d_4484.c,xcu200-fsgd2104-2-e,3.33,0.08124534,394,1,17,4,9,unroll_8,unroll_31,unroll_2,pipeline_1,unroll_8,unroll_2,unroll_4,unroll_31,unroll_15,1,7.75,0.719530299125,False
stencil3d_4569.c,xcu200-fsgd2104-2-e,3.33,0.12182472,54,1,1,1,1,unroll_8,unroll_31,unroll_2,unroll_2,unroll_4,pipeline_1,unroll_4,pipeline_1,unroll_4,1,1,0.810603609323,False
stencil3d_4495.c,xcu200-fsgd2104-2-e,3.33,0.08062929,434,1,32,8,14,unroll_8,unroll_31,unroll_31,pipeline_1,unroll_16,unroll_2,unroll_8,unroll_2,unroll_15,1,13.75,0.538971931273,False
stencil3d_4521.c,xcu200-fsgd2104-2-e,3.33,0.1031967,177,1,3,1,2,unroll_8,unroll_31,unroll_4,unroll_2,unroll_8,unroll_16,unroll_31,unroll_2,unroll_15,1,1.75,0.91225763055,False
stencil3d_4553.c,xcu200-fsgd2104-2-e,3.33,0.11085903,154,1,3,1,2,unroll_8,unroll_31,unroll_4,unroll_4,unroll_8,unroll_16,unroll_8,unroll_2,unroll_15,1,1.75,0.887612369271,False
stencil3d_4470.c,xcu200-fsgd2104-2-e,3.33,0.07666659,458,1,17,4,9,unroll_8,unroll_31,unroll_8,pipeline_1,unroll_4,unroll_16,pipeline_1,unroll_31,unroll_15,1,7.75,0.731410163379,False
stencil3d_4542.c,xcu200-fsgd2104-2-e,3.33,0.11951037,89,1,1,1,2,unroll_8,unroll_31,unroll_8,unroll_2,unroll_4,pipeline_1,unroll_31,pipeline_1,unroll_4,1,1.25,0.830607212548,False
stencil3d_4519.c,xcu200-fsgd2104-2-e,3.33,0.11369952,69,1,1,1,2,unroll_8,unroll_31,unroll_8,unroll_4,unroll_4,pipeline_1,unroll_8,pipeline_1,unroll_4,1,1.25,0.882405026875,False
stencil3d_4615.c,xcu200-fsgd2104-2-e,3.33,0.07530129,1418,1,62,15,26,unroll_8,unroll_8,pipeline_1,unroll_4,pipeline_1,unroll_16,pipeline_1,unroll_31,unroll_15,1,26,0.259251594415,False
stencil3d_4361.c,xcu200-fsgd2104-2-e,3.33,0.26840466,44,1,1,1,1,unroll_8,unroll_8,unroll_2,unroll_4,unroll_4,unroll_8,unroll_2,unroll_2,unroll_2,1,1,0.105962823765,False
stencil3d_4384.c,xcu200-fsgd2104-2-e,3.33,0.2831832,89,1,1,1,1,unroll_8,unroll_8,unroll_31,unroll_4,unroll_4,unroll_8,unroll_2,unroll_8,unroll_2,1,1,0.1,False
stencil3d_3707.c,xcu200-fsgd2104-2-e,5,0.11124,328,1,7,1,4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_31,unroll_31,unroll_15,1,3.25,0.866829029724,False
stencil3d_3705.c,xcu200-fsgd2104-2-e,5,0.11124,326.5,1,16.5,1,7,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,2,6.375,0.563970612195,False
stencil3d_3654.c,xcu200-fsgd2104-2-e,5,0.11124,319,1,5,1,4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_15,3,2.75,0.952624032983,False
stencil3d_3773.c,xcu200-fsgd2104-2-e,5,0.11124,314,1,13,1,6,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_2,1,5.25,0.563984879503,False
stencil3d_3612.c,xcu200-fsgd2104-2-e,5,0.11124,288,1,4,1,4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_15,2,2.5,0.975219448537,False
stencil3d_3688.c,xcu200-fsgd2104-2-e,5,0.11124,344,1,9,1,5,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_31,unroll_15,1,4,0.744408559038,False
stencil3d_3867.c,xcu200-fsgd2104-2-e,5,0.11124,282,1,5,1,4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_15,1,2.75,0.952624032983,False
stencil3d_3629.c,xcu200-fsgd2104-2-e,5,0.11124,327,1,7,1,4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_31,unroll_31,unroll_15,1,3.25,0.866829029724,False
stencil3d_3737.c,xcu200-fsgd2104-2-e,5,0.11124,302.5,1,5,1,4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_16,pipeline_1,pipeline_1,unroll_15,2,2.75,0.952624032983,False
stencil3d_3731.c,xcu200-fsgd2104-2-e,5,0.11124,313,1,5,1,4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_8,pipeline_1,pipeline_1,unroll_15,1,2.75,0.952624032983,False
stencil3d_3831.c,xcu200-fsgd2104-2-e,5,0.17258,41,1,1,1,1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,1,0.683493407719,False
stencil3d_3893.c,xcu200-fsgd2104-2-e,5,0.17258,41,1,1,1,1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_15,1,1,0.683493407719,False
stencil3d_3729.c,xcu200-fsgd2104-2-e,5,0.147155,47,1,2,1,1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_15,1,1.25,0.797823660136,False
stencil3d_3608.c,xcu200-fsgd2104-2-e,5,0.17258,41.5,1,1,1,1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,2,1,0.683493407719,False
stencil3d_3631.c,xcu200-fsgd2104-2-e,5,0.288905,36,1,1,1,1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline_1,1,1,0.14565401576,False
stencil3d_3835.c,xcu200-fsgd2104-2-e,5,0.17258,43,1,1,1,1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_31,pipeline_1,pipeline_1,1,1,0.683493407719,False
stencil3d_3822.c,xcu200-fsgd2104-2-e,5,0.17258,46,1,1,1,1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_31,pipeline_1,unroll_15,1,1,0.683493407719,False
stencil3d_3889.c,xcu200-fsgd2104-2-e,5,0.147155,47,1,2,1,1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_31,unroll_2,unroll_15,1,1.25,0.797823660136,False
stencil3d_3801.c,xcu200-fsgd2104-2-e,5,0.17258,40.5,1,1,1,1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,2,1,0.683493407719,False
stencil3d_3681.c,xcu200-fsgd2104-2-e,5,0.17258,38,1,1,1,1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_2,pipeline_1,pipeline_1,2,1,0.683493407719,False
stencil3d_3796.c,xcu200-fsgd2104-2-e,5,0.17258,42,1,1,1,1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_15,1,1,0.683493407719,False
stencil3d_3840.c,xcu200-fsgd2104-2-e,5,0.17258,38,1,1,1,1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,1,1,0.683493407719,False
stencil3d_3664.c,xcu200-fsgd2104-2-e,5,0.111005,443,1,18,1,8,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_31,unroll_31,unroll_15,1,7,0.563972588027,False
stencil3d_3555.c,xcu200-fsgd2104-2-e,5,0.306605,47,1,1,1,1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_8,unroll_2,unroll_8,unroll_4,1,1,0.116678697921,False
stencil3d_3872.c,xcu200-fsgd2104-2-e,5,0.17258,42,1,1,1,1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_31,pipeline_1,unroll_15,1,1,0.683493407719,False
stencil3d_3500.c,xcu200-fsgd2104-2-e,5,0.234675,425,1,21,3,13,pipeline_1,pipeline_1,pipeline_1,unroll_31,unroll_2,unroll_2,unroll_4,unroll_8,pipeline_1,1,9.5,0.136296542616,False
stencil3d_3738.c,xcu200-fsgd2104-2-e,5,0.15629,60,1,2,1,1,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_16,unroll_2,unroll_2,unroll_15,1,1.25,0.763025476339,False
stencil3d_3880.c,xcu200-fsgd2104-2-e,5,0.140055,69,1,2,1,2,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_15,1,1.5,0.858413640225,False
stencil3d_3858.c,xcu200-fsgd2104-2-e,5,0.140055,66,1,2,1,2,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,1.5,0.858413640225,False
stencil3d_3850.c,xcu200-fsgd2104-2-e,5,0.140055,68,1,2,1,2,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,unroll_31,pipeline_1,pipeline_1,1,1.5,0.858413640225,False
stencil3d_3859.c,xcu200-fsgd2104-2-e,5,0.140055,65,1,2,1,2,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,1.5,0.858413640225,False
stencil3d_3724.c,xcu200-fsgd2104-2-e,5,0.140055,67,1,2,1,2,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_15,2,1.5,0.858413640225,False
stencil3d_3818.c,xcu200-fsgd2104-2-e,5,0.140055,65,1,2,1,2,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_16,unroll_2,pipeline_1,pipeline_1,1,1.5,0.858413640225,False
stencil3d_3852.c,xcu200-fsgd2104-2-e,5,0.140055,68,1,2,1,2,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_15,1,1.5,0.858413640225,False
stencil3d_3765.c,xcu200-fsgd2104-2-e,5,0.140055,68,1,2,1,2,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_16,unroll_31,pipeline_1,pipeline_1,1,1.5,0.858413640225,False
stencil3d_3899.c,xcu200-fsgd2104-2-e,5,0.140055,64,1,2,1,2,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_15,1,1.5,0.858413640225,False
stencil3d_3860.c,xcu200-fsgd2104-2-e,5,0.140055,61.5,1,2,1,2,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_8,pipeline_1,pipeline_1,pipeline_1,pipeline_1,2,1.5,0.858413640225,False
stencil3d_3783.c,xcu200-fsgd2104-2-e,5,0.111825,327,1,16,1,7,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,1,6.25,0.563922421365,False
stencil3d_3652.c,xcu200-fsgd2104-2-e,5,0.1113,347,1,17,1,7,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_31,pipeline_1,pipeline_1,1,6.5,0.563964942849,False
stencil3d_3666.c,xcu200-fsgd2104-2-e,5,0.1113,280,1,4,1,4,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_31,unroll_2,unroll_15,1,2.5,0.974979490186,False
stencil3d_3623.c,xcu200-fsgd2104-2-e,5,0.1113,367,1,17,1,7,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_31,unroll_31,pipeline_1,1,6.5,0.563964942849,False
stencil3d_3568.c,xcu200-fsgd2104-2-e,5,0.1113,368.5,1,8,1,5,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_31,unroll_31,unroll_15,2,3.75,0.784037197357,False
stencil3d_3599.c,xcu200-fsgd2104-2-e,5,0.1119,282,1,4,1,4,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_15,1,2.5,0.972408122862,False
stencil3d_4238.c,xcu200-fsgd2104-2-e,5,0.111825,276,1,4,1,3,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_15,1,2.25,1,True
stencil3d_3784.c,xcu200-fsgd2104-2-e,5,0.111825,279,1,5,1,4,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_15,1,2.75,0.950109215711,False
stencil3d_3742.c,xcu200-fsgd2104-2-e,5,0.1119,284,1,5,1,4,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_15,1,2.75,0.949776284275,False
stencil3d_4323.c,xcu200-fsgd2104-2-e,5,0.111825,278,1,4,1,3,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_2,unroll_15,1,2.25,1,True
stencil3d_3746.c,xcu200-fsgd2104-2-e,5,0.111825,314,1,13,1,6,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_2,unroll_4,1,5.25,0.563968148558,False
stencil3d_4117.c,xcu200-fsgd2104-2-e,5,0.111825,338,1,5,1,4,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_16,pipeline_1,pipeline_1,unroll_15,1,2.75,0.950109215711,False
stencil3d_3973.c,xcu200-fsgd2104-2-e,5,0.111825,308,1,13,1,6,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_2,pipeline_1,1,5.25,0.563968148558,False
stencil3d_3706.c,xcu200-fsgd2104-2-e,5,0.1125,279,1,5,1,4,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_16,unroll_4,pipeline_1,unroll_15,1,2.75,0.947027103526,False
