Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,OuterLoop_2,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,Replicate_Count,Area,Weight,is_pareto
workload_4981.cpp,xcu200-fsgd2104-2-e,3.33,570.12589341,111,2,1,1,1,cyclic_2_1,block_8_1,block_4_1,unroll_4,unroll_2,pipeline_1,unroll_4,unroll_2,1,1.25,0.952809537124,False
workload_5034.cpp,xcu200-fsgd2104-2-e,3.33,570.12552045,131,2,1,1,1,cyclic_2_1,block_8_1,block_4_1,unroll_4,unroll_2,pipeline_1,unroll_8,unroll_2,1,1.25,0.95280953716,False
workload_5068.cpp,xcu200-fsgd2104-2-e,3.33,570.12498765,163.5,2,1,1,2,cyclic_2_1,block_8_1,block_4_1,unroll_4,unroll_2,pipeline_1,unroll_8,unroll_8,2,1.5,0.906889805802,False
workload_5073.cpp,xcu200-fsgd2104-2-e,3.33,570.12552045,192,2,1,1,2,cyclic_2_1,block_8_1,block_4_1,unroll_4,unroll_4,pipeline_1,unroll_8,unroll_2,1,1.5,0.906889805777,False
workload_5135.cpp,xcu200-fsgd2104-2-e,3.33,570.17304621,572,2,1,3,6,cyclic_2_1,block_8_1,block_4_1,unroll_64,unroll_2,pipeline_1,unroll_8,unroll_4,1,3,0.658056686448,False
workload_4905.cpp,xcu200-fsgd2104-2-e,3.33,626.03440893,240,1,1,1,3,cyclic_2_1,block_8_1,block_8_1,unroll_16,unroll_2,pipeline_1,unroll_4,unroll_8,1,1.5,0.905575964717,False
workload_4916.cpp,xcu200-fsgd2104-2-e,3.33,626.03403597,276,1,1,1,3,cyclic_2_1,block_8_1,block_8_1,unroll_16,unroll_2,pipeline_1,unroll_8,unroll_8,1,1.5,0.905575982096,False
workload_4969.cpp,xcu200-fsgd2104-2-e,3.33,1692.78712173,289,1,1,1,2,cyclic_2_1,block_8_1,block_8_1,unroll_16,unroll_2,unroll_4,unroll_8,unroll_2,1,1.25,0.698968401368,False
workload_4925.cpp,xcu200-fsgd2104-2-e,3.33,625.93967709,93,1,1,1,1,cyclic_2_1,block_8_1,block_8_1,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_2,1,1,0.983746816622,False
workload_5018.cpp,xcu200-fsgd2104-2-e,3.33,625.93946397,100.5,1,1,1,1,cyclic_2_1,block_8_1,block_8_1,unroll_2,unroll_2,pipeline_1,unroll_4,unroll_2,2,1,0.983746878339,False
workload_5062.cpp,xcu200-fsgd2104-2-e,3.33,625.93893117,134,1,1,1,1,cyclic_2_1,block_8_1,block_8_1,unroll_2,unroll_2,pipeline_1,unroll_4,unroll_8,2,1,0.983747032632,False
workload_4928.cpp,xcu200-fsgd2104-2-e,3.33,625.93909101,124,1,1,1,1,cyclic_2_1,block_8_1,block_8_1,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_2,2,1,0.983746986344,False
workload_5072.cpp,xcu200-fsgd2104-2-e,3.33,625.93887789,136,1,1,1,1,cyclic_2_1,block_8_1,block_8_1,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_4,1,1,0.983747048062,False
workload_4991.cpp,xcu200-fsgd2104-2-e,3.33,625.93855821,169,1,1,1,1,cyclic_2_1,block_8_1,block_8_1,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_8,2,1,0.983747140638,False
workload_5109.cpp,xcu200-fsgd2104-2-e,3.33,2798.84923245,127,1,1,1,1,cyclic_2_1,block_8_1,block_8_1,unroll_2,unroll_2,unroll_2,unroll_8,unroll_2,1,1,0.466506473419,False
workload_5136.cpp,xcu200-fsgd2104-2-e,3.33,625.93890453,250,1,1,1,2,cyclic_2_1,block_8_1,block_8_1,unroll_2,unroll_4,pipeline_1,unroll_4,unroll_8,1,1.25,0.950173477537,False
workload_5129.cpp,xcu200-fsgd2104-2-e,3.33,625.93855821,395,1,1,1,2,cyclic_2_1,block_8_1,block_8_1,unroll_2,unroll_4,pipeline_1,unroll_8,unroll_8,1,1.25,0.950173509317,False
workload_4887.cpp,xcu200-fsgd2104-2-e,3.33,625.99423581,108,1,1,1,1,cyclic_2_1,block_8_1,block_8_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_2,2,1,0.983731017074,False
workload_5015.cpp,xcu200-fsgd2104-2-e,3.33,625.99370301,143,1,1,1,1,cyclic_2_1,block_8_1,block_8_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_8,1,1,0.983731171365,False
workload_4951.cpp,xcu200-fsgd2104-2-e,3.33,625.99402269,116,1,1,1,1,cyclic_2_1,block_8_1,block_8_1,unroll_4,unroll_2,pipeline_1,unroll_4,unroll_2,2,1,0.98373107879,False
workload_4869.cpp,xcu200-fsgd2104-2-e,3.33,625.99348989,149.5,1,1,1,2,cyclic_2_1,block_8_1,block_8_1,unroll_4,unroll_2,pipeline_1,unroll_4,unroll_8,2,1.25,0.95016846631,False
workload_4810.cpp,xcu200-fsgd2104-2-e,3.33,625.99364973,142,1,1,1,1,cyclic_2_1,block_8_1,block_8_1,unroll_4,unroll_2,pipeline_1,unroll_8,unroll_2,1,1,0.983731186795,False
workload_4846.cpp,xcu200-fsgd2104-2-e,3.33,625.99311693,182,1,1,1,2,cyclic_2_1,block_8_1,block_8_1,unroll_4,unroll_2,pipeline_1,unroll_8,unroll_8,1,1.25,0.950168500565,False
workload_4923.cpp,xcu200-fsgd2104-2-e,3.33,2812.78882557,145,1,1,1,1,cyclic_2_1,block_8_1,block_8_1,unroll_4,unroll_2,unroll_2,unroll_4,unroll_8,1,1,0.463911465797,False
workload_4967.cpp,xcu200-fsgd2104-2-e,3.33,625.9941792,885,1,1,2,7,cyclic_2_1,block_8_1,block_8_1,unroll_4,unroll_32,pipeline_1,unroll_2,unroll_2,2,2.75,0.696027570717,False
workload_4884.cpp,xcu200-fsgd2104-2-e,3.33,625.99399605,150,1,1,1,2,cyclic_2_1,block_8_1,block_8_1,unroll_4,unroll_4,pipeline_1,unroll_4,unroll_2,1,1.25,0.950168419822,False
workload_5009.cpp,xcu200-fsgd2104-2-e,3.33,625.99398273,236,1,1,1,3,cyclic_2_1,block_8_1,block_8_1,unroll_4,unroll_8,pipeline_1,unroll_4,unroll_2,1,1.5,0.90557784785,False
workload_4830.cpp,xcu200-fsgd2104-2-e,3.33,570.07101501,108,2,1,1,1,cyclic_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_8,1,1.25,0.952809539798,False
workload_4946.cpp,xcu200-fsgd2104-2-e,3.33,570.07080189,117,2,1,1,1,cyclic_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_4,unroll_8,1,1.25,0.952809539798,False
workload_4915.cpp,xcu200-fsgd2104-2-e,3.33,570.07042893,135.5,2,1,1,1,cyclic_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_8,2,1.25,0.952809539798,False
workload_5122.cpp,xcu200-fsgd2104-2-e,3.33,570.07096173,161,2,1,1,1,cyclic_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_4,pipeline_1,unroll_8,unroll_2,1,1.25,0.952809539798,False
workload_4968.cpp,xcu200-fsgd2104-2-e,3.33,570.12557373,123,2,1,1,1,cyclic_2_1,cyclic_2_1,block_2_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_8,1,1.25,0.952809537155,False
workload_5099.cpp,xcu200-fsgd2104-2-e,3.33,570.12536061,129,2,1,1,1,cyclic_2_1,cyclic_2_1,block_2_1,unroll_4,unroll_2,pipeline_1,unroll_4,unroll_8,1,1.25,0.952809537176,False
workload_4983.cpp,xcu200-fsgd2104-2-e,3.33,570.17363229,524,2,1,3,6,cyclic_2_1,cyclic_2_1,block_2_1,unroll_64,unroll_2,pipeline_1,unroll_4,unroll_2,1,3,0.658056686437,False
workload_5056.cpp,xcu200-fsgd2104-2-e,3.33,570.17272653,605,2,1,3,7,cyclic_2_1,cyclic_2_1,block_2_1,unroll_64,unroll_2,pipeline_1,unroll_8,unroll_8,1,3.25,0.621032046092,False
workload_5017.cpp,xcu200-fsgd2104-2-e,3.33,570.07096173,109,3,1,1,1,cyclic_2_1,cyclic_2_1,block_4_1,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_2,1,1.5,0.90688980706,False
workload_5118.cpp,xcu200-fsgd2104-2-e,3.33,570.07042893,137,3,1,1,1,cyclic_2_1,cyclic_2_1,block_4_1,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_8,1,1.5,0.90688980706,False
workload_5071.cpp,xcu200-fsgd2104-2-e,3.33,570.07042893,330,3,1,1,2,cyclic_2_1,cyclic_2_1,block_4_1,unroll_2,unroll_4,pipeline_1,unroll_8,unroll_8,1,1.75,0.862240801786,False
workload_5023.cpp,xcu200-fsgd2104-2-e,3.33,625.93967709,90,1,1,1,1,cyclic_2_1,cyclic_2_1,block_8_1,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_2,1,1,0.983746816622,False
workload_5127.cpp,xcu200-fsgd2104-2-e,3.33,625.93893117,128,1,1,1,1,cyclic_2_1,cyclic_2_1,block_8_1,unroll_2,unroll_2,pipeline_1,unroll_4,unroll_8,1,1,0.983747032632,False
workload_5098.cpp,xcu200-fsgd2104-2-e,3.33,625.93887789,130,1,1,1,1,cyclic_2_1,cyclic_2_1,block_8_1,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_4,1,1,0.983747048062,False
workload_5110.cpp,xcu200-fsgd2104-2-e,3.33,570.07042893,325,3,1,1,2,cyclic_2_1,cyclic_4_1,block_4_1,unroll_2,unroll_4,pipeline_1,unroll_8,unroll_8,1,1.75,0.862240801786,False
workload_5125.cpp,xcu200-fsgd2104-2-e,3.33,3441.33218637,323,3,1,1,2,cyclic_2_1,cyclic_4_1,block_4_1,unroll_2,unroll_4,unroll_2,unroll_8,unroll_8,1,1.75,0.350021462459,False
workload_5134.cpp,xcu200-fsgd2104-2-e,3.33,625.93909101,196,2,1,1,2,cyclic_2_1,cyclic_4_1,block_8_1,unroll_2,unroll_4,pipeline_1,unroll_8,unroll_2,1,1.5,0.905580402703,False
workload_4763.cpp,xcu200-fsgd2104-2-e,3.33,627.73899597,330,4,1,1,3,cyclic_32_1,block_2_1,block_2_1,unroll_4,unroll_2,pipeline_1,unroll_8,unroll_8,1,2.25,0.776240729845,False
workload_4777.cpp,xcu200-fsgd2104-2-e,3.33,627.74011485,149,5,1,1,2,cyclic_32_1,block_2_1,block_4_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_2,1,2.25,0.776240709918,False
workload_4687.cpp,xcu200-fsgd2104-2-e,3.33,683.60803101,199,5,1,1,2,cyclic_32_1,block_2_1,cyclic_16_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_4,1,2.25,0.774769808113,False
workload_4799.cpp,xcu200-fsgd2104-2-e,3.33,627.73952877,218,5,1,1,3,cyclic_32_1,block_4_1,block_2_1,unroll_4,unroll_2,pipeline_1,unroll_8,unroll_2,1,2.5,0.735502568945,False
workload_4672.cpp,xcu200-fsgd2104-2-e,3.33,627.76739421,205,5,1,1,3,cyclic_32_1,block_4_1,block_2_1,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_2,1,2.5,0.735502167645,False
workload_4618.cpp,xcu200-fsgd2104-2-e,3.33,627.76686141,277,5,1,1,4,cyclic_32_1,block_4_1,block_2_1,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_8,1,2.75,0.696006689778,False
workload_4827.cpp,xcu200-fsgd2104-2-e,3.33,683.64916317,353,4,1,1,5,cyclic_32_1,block_4_1,block_8_1,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_2,1,2.75,0.695016670335,False
workload_4676.cpp,xcu200-fsgd2104-2-e,3.33,627.76734759,759,3,1,1,7,cyclic_32_1,block_8_1,block_2_1,unroll_8,unroll_16,pipeline_1,unroll_2,unroll_2,1,3,0.657764304037,False
workload_4521.cpp,xcu200-fsgd2104-2-e,3.33,627.78044781,411,5,1,1,6,cyclic_32_1,cyclic_4_1,block_2_1,unroll_16,unroll_2,pipeline_1,unroll_8,unroll_2,1,3.25,0.620780777833,False
workload_4748.cpp,xcu200-fsgd2104-2-e,3.33,627.74011485,147,5,1,1,2,cyclic_32_1,cyclic_4_1,block_2_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_2,1,2.25,0.776240709918,False
workload_5070.cpp,xcu200-fsgd2104-2-e,3.33,570.07101501,281,5,1,1,4,cyclic_4_1,block_128_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_8,1,2.75,0.696352055328,False
workload_4903.cpp,xcu200-fsgd2104-2-e,3.33,570.07154781,93,3,1,1,1,cyclic_4_1,block_16_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_2,1,1.5,0.90688980706,False
workload_5141.cpp,xcu200-fsgd2104-2-e,3.33,570.07042893,172,3,1,1,2,cyclic_4_1,block_16_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_8,1,1.75,0.862240801786,False
workload_5133.cpp,xcu200-fsgd2104-2-e,3.33,570.07042893,405,4,1,1,2,cyclic_4_1,block_16_1,block_4_1,unroll_2,unroll_4,pipeline_1,unroll_8,unroll_8,1,2,0.818862523976,False
workload_5029.cpp,xcu200-fsgd2104-2-e,3.33,625.93909101,133,3,1,1,1,cyclic_4_1,block_16_1,block_8_1,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_2,1,1.5,0.905580402703,False
workload_4972.cpp,xcu200-fsgd2104-2-e,3.33,625.93855821,189,3,1,1,2,cyclic_4_1,block_16_1,block_8_1,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_8,1,1.75,0.861388882674,False
workload_4635.cpp,xcu200-fsgd2104-2-e,3.33,626.04197469,427,4,1,1,5,cyclic_4_1,block_16_1,cyclic_32_1,unroll_32,unroll_2,pipeline_1,unroll_2,unroll_2,1,2.75,0.696027016241,False
workload_5033.cpp,xcu200-fsgd2104-2-e,3.33,570.07096173,110,3,1,1,1,cyclic_4_1,block_2_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_2,1,1.5,0.90688980706,False
workload_4699.cpp,xcu200-fsgd2104-2-e,3.33,570.17363229,314,3,1,2,4,cyclic_4_1,block_2_1,block_2_1,unroll_32,unroll_2,pipeline_1,unroll_4,unroll_2,1,2.5,0.735918149414,False
workload_4875.cpp,xcu200-fsgd2104-2-e,3.33,570.12610653,98,3,1,1,1,cyclic_4_1,block_2_1,block_2_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_2,1,1.5,0.90688980575,False
workload_4964.cpp,xcu200-fsgd2104-2-e,3.33,570.07096173,116,3,1,1,1,cyclic_4_1,block_2_1,block_4_1,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_2,1,1.5,0.90688980706,False
workload_4797.cpp,xcu200-fsgd2104-2-e,3.33,570.12589341,110,3,1,1,1,cyclic_4_1,block_2_1,block_4_1,unroll_4,unroll_2,pipeline_1,unroll_4,unroll_2,1,1.5,0.90688980576,False
workload_4692.cpp,xcu200-fsgd2104-2-e,3.33,626.04138861,713,3,1,3,7,cyclic_4_1,block_2_1,cyclic_16_1,unroll_64,unroll_2,pipeline_1,unroll_8,unroll_2,1,3.5,0.58507282211,False
workload_4749.cpp,xcu200-fsgd2104-2-e,3.33,570.16702557,213,3,1,1,3,cyclic_4_1,block_32_1,block_2_1,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_2,1,2,0.818862522114,False
workload_4704.cpp,xcu200-fsgd2104-2-e,3.33,570.16643949,258,3,1,1,3,cyclic_4_1,block_32_1,block_2_1,unroll_16,unroll_2,pipeline_1,unroll_8,unroll_2,1,2,0.818862522137,False
workload_4766.cpp,xcu200-fsgd2104-2-e,3.33,570.12552045,165,3,1,1,2,cyclic_4_1,block_32_1,block_2_1,unroll_4,unroll_2,pipeline_1,unroll_8,unroll_2,1,1.75,0.862240800955,False
workload_5054.cpp,xcu200-fsgd2104-2-e,3.33,626.02095573,345,4,1,1,3,cyclic_4_1,block_4_1,block_16_1,unroll_8,unroll_4,pipeline_1,unroll_2,unroll_8,1,2.25,0.776270873198,False
workload_4990.cpp,xcu200-fsgd2104-2-e,3.33,570.07096173,112,3,1,1,1,cyclic_4_1,block_4_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_2,1,1.5,0.90688980706,False
workload_5121.cpp,xcu200-fsgd2104-2-e,3.33,570.07074861,121,3,1,1,1,cyclic_4_1,block_4_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_4,1,1.5,0.90688980706,False
workload_5085.cpp,xcu200-fsgd2104-2-e,3.33,570.07042893,144.5,3,1,1,1,cyclic_4_1,block_4_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_8,2,1.5,0.90688980706,False
workload_5131.cpp,xcu200-fsgd2104-2-e,3.33,570.07096173,166,3,1,1,1,cyclic_4_1,block_4_1,block_2_1,unroll_2,unroll_4,pipeline_1,unroll_8,unroll_2,1,1.5,0.90688980706,False
workload_4807.cpp,xcu200-fsgd2104-2-e,3.33,570.12610653,99,3,1,1,1,cyclic_4_1,block_4_1,block_2_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_2,1,1.5,0.90688980575,False
workload_4796.cpp,xcu200-fsgd2104-2-e,3.33,570.12557373,125,3,1,1,1,cyclic_4_1,block_4_1,block_2_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_8,1,1.5,0.906889805775,False
workload_5043.cpp,xcu200-fsgd2104-2-e,3.33,570.12552045,124,3,1,1,1,cyclic_4_1,block_4_1,block_2_1,unroll_4,unroll_2,pipeline_1,unroll_8,unroll_2,1,1.5,0.906889805777,False
workload_4833.cpp,xcu200-fsgd2104-2-e,3.33,570.12498765,156,3,1,1,1,cyclic_4_1,block_4_1,block_2_1,unroll_4,unroll_2,pipeline_1,unroll_8,unroll_8,1,1.5,0.906889805802,False
workload_5140.cpp,xcu200-fsgd2104-2-e,3.33,570.17272653,611,3,1,3,6,cyclic_4_1,block_4_1,block_2_1,unroll_64,unroll_2,pipeline_1,unroll_8,unroll_8,1,3.25,0.621032046092,False
workload_5074.cpp,xcu200-fsgd2104-2-e,3.33,570.07130805,124,4,1,1,1,cyclic_4_1,block_4_1,block_4_1,unroll_2,unroll_4,pipeline_1,unroll_4,unroll_2,1,1.75,0.862240801786,False
workload_5080.cpp,xcu200-fsgd2104-2-e,3.33,570.07096173,177,4,1,1,1,cyclic_4_1,block_4_1,block_4_1,unroll_2,unroll_4,pipeline_1,unroll_8,unroll_2,1,1.75,0.862240801786,False
workload_4995.cpp,xcu200-fsgd2104-2-e,3.33,570.07074861,208,4,1,1,2,cyclic_4_1,block_4_1,block_4_1,unroll_2,unroll_4,pipeline_1,unroll_8,unroll_4,1,2,0.818862523976,False
workload_5036.cpp,xcu200-fsgd2104-2-e,3.33,570.07042893,337,4,1,1,2,cyclic_4_1,block_4_1,block_4_1,unroll_2,unroll_4,pipeline_1,unroll_8,unroll_8,2,2,0.818862523976,False
workload_4816.cpp,xcu200-fsgd2104-2-e,3.33,625.93909101,129,3,1,1,1,cyclic_4_1,block_4_1,block_8_1,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_2,1,1.5,0.905580402703,False
workload_4947.cpp,xcu200-fsgd2104-2-e,3.33,625.99311693,186,3,1,1,2,cyclic_4_1,block_4_1,block_8_1,unroll_4,unroll_2,pipeline_1,unroll_8,unroll_8,1,1.75,0.861387223769,False
workload_4542.cpp,xcu200-fsgd2104-2-e,3.33,1681.43890797,294,4,1,1,3,cyclic_4_1,block_4_1,cyclic_16_1,unroll_16,unroll_2,unroll_4,unroll_8,unroll_2,1,2.25,0.641863436913,False
workload_4512.cpp,xcu200-fsgd2104-2-e,3.33,2582.30913597,599,4,1,1,4,cyclic_4_1,block_4_1,cyclic_16_1,unroll_32,unroll_2,unroll_4,unroll_2,unroll_8,1,2.5,0.464596930841,False
workload_4585.cpp,xcu200-fsgd2104-2-e,3.33,1702.40996925,212,4,1,1,2,cyclic_4_1,block_4_1,cyclic_32_1,unroll_4,unroll_2,unroll_4,unroll_2,unroll_8,1,2,0.658351306359,False
workload_4623.cpp,xcu200-fsgd2104-2-e,3.33,2001.80771181,474,4,1,1,4,cyclic_4_1,block_64_1,block_4_1,unroll_16,unroll_2,unroll_4,unroll_8,unroll_2,1,2.5,0.564146244811,False
workload_5114.cpp,xcu200-fsgd2104-2-e,3.33,570.07080189,213,4,1,1,3,cyclic_4_1,block_64_1,block_4_1,unroll_2,unroll_2,pipeline_1,unroll_4,unroll_8,1,2.25,0.776754973629,False
workload_4924.cpp,xcu200-fsgd2104-2-e,3.33,625.93909101,152,3,1,1,1,cyclic_4_1,block_8_1,block_16_1,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_2,1,1.5,0.905580402703,False
workload_4935.cpp,xcu200-fsgd2104-2-e,3.33,570.16643949,220,2,1,1,3,cyclic_4_1,block_8_1,block_2_1,unroll_16,unroll_2,pipeline_1,unroll_8,unroll_2,1,1.75,0.862240799261,False
workload_4760.cpp,xcu200-fsgd2104-2-e,3.33,570.16643949,287,2,1,1,3,cyclic_4_1,block_8_1,block_2_1,unroll_16,unroll_4,pipeline_1,unroll_8,unroll_2,1,1.75,0.862240799261,False
workload_4783.cpp,xcu200-fsgd2104-2-e,3.33,570.16590669,448,2,1,1,4,cyclic_4_1,block_8_1,block_2_1,unroll_16,unroll_4,pipeline_1,unroll_8,unroll_8,1,2,0.818862522157,False
workload_4930.cpp,xcu200-fsgd2104-2-e,3.33,570.07154781,87,2,1,1,1,cyclic_4_1,block_8_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_2,1,1.25,0.952809539797,False
workload_5112.cpp,xcu200-fsgd2104-2-e,3.33,570.07101501,117,2,1,1,1,cyclic_4_1,block_8_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_8,1,1.25,0.952809539798,False
workload_4866.cpp,xcu200-fsgd2104-2-e,3.33,570.07133469,98,2,1,1,1,cyclic_4_1,block_8_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_4,unroll_2,1,1.25,0.952809539797,False
workload_5147.cpp,xcu200-fsgd2104-2-e,3.33,570.07080189,128,2,1,1,1,cyclic_4_1,block_8_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_4,unroll_8,1,1.25,0.952809539798,False
workload_4898.cpp,xcu200-fsgd2104-2-e,3.33,570.07096173,114.5,2,1,1,1,cyclic_4_1,block_8_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_2,2,1.25,0.952809539798,False
workload_4891.cpp,xcu200-fsgd2104-2-e,3.33,570.07074861,129,2,1,1,1,cyclic_4_1,block_8_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_4,1,1.25,0.952809539798,False
workload_5010.cpp,xcu200-fsgd2104-2-e,3.33,570.07042893,148.5,2,1,1,1,cyclic_4_1,block_8_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_8,2,1.25,0.952809539798,False
workload_5145.cpp,xcu200-fsgd2104-2-e,3.33,2798.84869965,150,2,1,1,1,cyclic_4_1,block_8_1,block_2_1,unroll_2,unroll_2,unroll_2,unroll_8,unroll_8,1,1.25,0.465388443255,False
workload_4870.cpp,xcu200-fsgd2104-2-e,3.33,570.07130805,129,2,1,1,1,cyclic_4_1,block_8_1,block_2_1,unroll_2,unroll_4,pipeline_1,unroll_4,unroll_2,1,1.25,0.952809539797,False
workload_4825.cpp,xcu200-fsgd2104-2-e,3.33,570.07096173,181,2,1,1,2,cyclic_4_1,block_8_1,block_2_1,unroll_2,unroll_4,pipeline_1,unroll_8,unroll_2,1,1.5,0.90688980706,False
workload_4974.cpp,xcu200-fsgd2104-2-e,3.33,570.07074861,212,2,1,1,2,cyclic_4_1,block_8_1,block_2_1,unroll_2,unroll_4,pipeline_1,unroll_8,unroll_4,1,1.5,0.90688980706,False
workload_5003.cpp,xcu200-fsgd2104-2-e,3.33,570.07042893,332,2,1,1,2,cyclic_4_1,block_8_1,block_2_1,unroll_2,unroll_4,pipeline_1,unroll_8,unroll_8,1,1.5,0.90688980706,False
workload_4889.cpp,xcu200-fsgd2104-2-e,3.33,570.07129473,194,2,1,1,3,cyclic_4_1,block_8_1,block_2_1,unroll_2,unroll_8,pipeline_1,unroll_4,unroll_2,1,1.75,0.862240801786,False
workload_4958.cpp,xcu200-fsgd2104-2-e,3.33,570.07096173,439,2,1,1,3,cyclic_4_1,block_8_1,block_2_1,unroll_2,unroll_8,pipeline_1,unroll_8,unroll_2,1,1.75,0.862240801786,False
workload_4851.cpp,xcu200-fsgd2104-2-e,3.33,2922.75582183,663,2,1,2,7,cyclic_4_1,block_8_1,block_2_1,unroll_32,unroll_16,unroll_2,unroll_4,unroll_2,1,3,0.385139082237,False
workload_4747.cpp,xcu200-fsgd2104-2-e,3.33,570.12610653,101,2,1,1,1,cyclic_4_1,block_8_1,block_2_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_2,1,1.25,0.952809537104,False
workload_4728.cpp,xcu200-fsgd2104-2-e,3.33,570.12589341,112,2,1,1,1,cyclic_4_1,block_8_1,block_2_1,unroll_4,unroll_2,pipeline_1,unroll_4,unroll_2,1,1.25,0.952809537124,False
workload_4755.cpp,xcu200-fsgd2104-2-e,3.33,570.12536061,141.5,2,1,1,1,cyclic_4_1,block_8_1,block_2_1,unroll_4,unroll_2,pipeline_1,unroll_4,unroll_8,2,1.25,0.952809537176,False
workload_4914.cpp,xcu200-fsgd2104-2-e,3.33,570.12552045,132,2,1,1,1,cyclic_4_1,block_8_1,block_2_1,unroll_4,unroll_2,pipeline_1,unroll_8,unroll_2,1,1.25,0.95280953716,False
workload_5108.cpp,xcu200-fsgd2104-2-e,3.33,570.12530733,145,2,1,1,1,cyclic_4_1,block_8_1,block_2_1,unroll_4,unroll_2,pipeline_1,unroll_8,unroll_4,1,1.25,0.952809537181,False
workload_4774.cpp,xcu200-fsgd2104-2-e,3.33,570.12498765,168,2,1,1,2,cyclic_4_1,block_8_1,block_2_1,unroll_4,unroll_2,pipeline_1,unroll_8,unroll_8,1,1.5,0.906889805802,False
workload_4829.cpp,xcu200-fsgd2104-2-e,3.33,2784.85550685,102,2,1,1,1,cyclic_4_1,block_8_1,block_2_1,unroll_4,unroll_2,unroll_2,unroll_2,unroll_2,1,1.25,0.467991653451,False
workload_5075.cpp,xcu200-fsgd2104-2-e,3.33,570.12586677,140,2,1,1,2,cyclic_4_1,block_8_1,block_2_1,unroll_4,unroll_4,pipeline_1,unroll_2,unroll_4,1,1.5,0.906889805761,False
workload_4789.cpp,xcu200-fsgd2104-2-e,3.33,570.12586677,144,2,1,1,2,cyclic_4_1,block_8_1,block_2_1,unroll_4,unroll_4,pipeline_1,unroll_4,unroll_2,1,1.5,0.906889805761,False
workload_4890.cpp,xcu200-fsgd2104-2-e,3.33,570.17384541,517,2,1,3,5,cyclic_4_1,block_8_1,block_2_1,unroll_64,unroll_2,pipeline_1,unroll_2,unroll_2,1,2.75,0.696352054218,False
workload_4986.cpp,xcu200-fsgd2104-2-e,3.33,570.17304621,584.5,2,1,3,6,cyclic_4_1,block_8_1,block_2_1,unroll_64,unroll_2,pipeline_1,unroll_8,unroll_4,2,3,0.658056686448,False
workload_5090.cpp,xcu200-fsgd2104-2-e,3.33,570.07080189,130,3,1,1,1,cyclic_4_1,block_8_1,block_4_1,unroll_2,unroll_2,pipeline_1,unroll_4,unroll_8,1,1.5,0.90688980706,False
