Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,InnerLoop_2_1,Replicate_Count,Area,Weight,is_pareto
workload_4192.cpp,xcu200-fsgd2104-2-e,5,8.469785,84,1,1,1,1,cyclic_8_1,cyclic_64_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_32,unroll_2,unroll_2,3,1,0.990335255288,False
workload_4281.cpp,xcu200-fsgd2104-2-e,5,8.387225,116,1,1,1,1,cyclic_8_1,cyclic_64_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,1,1,0.991249057214,False
workload_4140.cpp,xcu200-fsgd2104-2-e,5,8.3872175,105.5,1,1,1,1,cyclic_8_1,cyclic_64_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_64,pipeline_1,unroll_2,2,1,0.991249140248,False
workload_4263.cpp,xcu200-fsgd2104-2-e,5,8.387225,109,1,1,1,1,cyclic_8_1,cyclic_64_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_64,unroll_2,pipeline_1,1,1,0.991249057214,False
workload_4210.cpp,xcu200-fsgd2104-2-e,5,8.38721,100,1,1,1,1,cyclic_8_1,cyclic_64_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_64,unroll_2,unroll_2,3,1,0.991249223282,False
workload_4019.cpp,xcu200-fsgd2104-2-e,5,8.472025,90.5,1,1,1,1,cyclic_8_1,cyclic_64_1,complete_1,unroll_64,pipeline_1,unroll_64,unroll_32,pipeline_1,pipeline_1,2,1,0.990310468744,False
workload_4115.cpp,xcu200-fsgd2104-2-e,5,8.472025,88,1,1,1,1,cyclic_8_1,cyclic_64_1,complete_1,unroll_64,pipeline_1,unroll_64,unroll_32,pipeline_1,unroll_2,1,1,0.990310468744,False
workload_4045.cpp,xcu200-fsgd2104-2-e,5,8.388345,112,1,1,1,1,cyclic_8_1,cyclic_64_1,complete_1,unroll_64,pipeline_1,unroll_64,unroll_64,pipeline_1,pipeline_1,2,1,0.99123665754,False
workload_4249.cpp,xcu200-fsgd2104-2-e,5,8.388345,111,1,1,1,1,cyclic_8_1,cyclic_64_1,complete_1,unroll_64,pipeline_1,unroll_64,unroll_64,pipeline_1,unroll_2,1,1,0.99123665754,False
workload_4060.cpp,xcu200-fsgd2104-2-e,5,9.359385,917,1,1,1,7,cyclic_8_1,cyclic_64_1,complete_1,unroll_64,unroll_32,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,2.5,0.894661129618,False
workload_4294.cpp,xcu200-fsgd2104-2-e,5,67.319065,117,1,1,1,1,cyclic_8_1,cyclic_64_1,complete_1,unroll_64,unroll_32,pipeline_1,unroll_32,pipeline_1,unroll_2,1,1,0.458210919408,False
workload_4290.cpp,xcu200-fsgd2104-2-e,5,7.92705,106,1,1,1,1,cyclic_8_1,cyclic_64_1,complete_1,unroll_64,unroll_32,pipeline_1,unroll_32,unroll_2,unroll_2,1,1,0.996351016278,False
workload_4373.cpp,xcu200-fsgd2104-2-e,5,7.8444975,113.5,1,1,1,1,cyclic_8_1,cyclic_64_1,complete_1,unroll_64,unroll_32,pipeline_1,unroll_64,unroll_2,unroll_2,2,1,0.997267816061,False
workload_4261.cpp,xcu200-fsgd2104-2-e,5,7.845625,128,1,1,1,1,cyclic_8_1,cyclic_64_1,complete_1,unroll_64,unroll_32,unroll_64,unroll_64,unroll_2,unroll_2,1,1,0.997255291276,False
workload_4385.cpp,xcu200-fsgd2104-2-e,5,7.02529,140,1,2,1,3,cyclic_8_1,cyclic_64_1,complete_1,unroll_64,unroll_64,pipeline_1,unroll_64,unroll_2,unroll_2,1,1.75,0.939311630889,False
workload_4079.cpp,xcu200-fsgd2104-2-e,5,9.618905,81,1,1,1,1,cyclic_8_1,cyclic_64_1,complete_1,unroll_8,pipeline_1,unroll_64,unroll_32,pipeline_1,pipeline_1,1,1,0.97766506975,False
workload_3754.cpp,xcu200-fsgd2104-2-e,5,16.07169,57,1,1,1,1,cyclic_8_1,cyclic_8_1,complete_1,pipeline_1,pipeline_1,unroll_64,unroll_2,pipeline_1,unroll_2,1,1,0.908203272852,False
workload_3926.cpp,xcu200-fsgd2104-2-e,5,8.798745,52,1,1,1,1,cyclic_8_1,cyclic_8_1,complete_1,unroll_32,pipeline_1,pipeline_1,unroll_16,unroll_2,unroll_2,1,1,0.986698869444,False
workload_3865.cpp,xcu200-fsgd2104-2-e,5,9.36961,740,1,1,1,7,cyclic_8_1,cyclic_8_1,complete_1,unroll_32,pipeline_1,unroll_64,pipeline_1,unroll_2,pipeline_1,1,2.5,0.894602019518,False
workload_4118.cpp,xcu200-fsgd2104-2-e,5,8.803225,61,1,1,1,1,cyclic_8_1,cyclic_8_1,complete_1,unroll_32,pipeline_1,unroll_64,unroll_16,unroll_2,pipeline_1,1,1,0.986649398039,False
workload_4074.cpp,xcu200-fsgd2104-2-e,5,8.635865,64,1,1,1,1,cyclic_8_1,cyclic_8_1,complete_1,unroll_32,pipeline_1,unroll_64,unroll_32,unroll_2,pipeline_1,1,1,0.988498445599,False
workload_4186.cpp,xcu200-fsgd2104-2-e,5,67.48289,84,1,1,1,1,cyclic_8_1,cyclic_8_1,complete_1,unroll_32,unroll_32,pipeline_1,unroll_32,pipeline_1,unroll_2,1,1,0.457061985273,False
workload_4151.cpp,xcu200-fsgd2104-2-e,5,8.008345,86,1,2,1,2,cyclic_8_1,cyclic_8_1,complete_1,unroll_32,unroll_32,pipeline_1,unroll_64,unroll_2,unroll_2,1,1.5,0.961641529567,False
workload_3849.cpp,xcu200-fsgd2104-2-e,5,9.359385,683,1,1,1,7,cyclic_8_1,cyclic_8_1,complete_1,unroll_4,unroll_16,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,2.5,0.894661129618,False
workload_4070.cpp,xcu200-fsgd2104-2-e,5,8.634905,56,1,1,1,1,cyclic_8_1,cyclic_8_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_2,1,1,0.988509057546,False
workload_4136.cpp,xcu200-fsgd2104-2-e,5,8.469785,61,1,1,1,1,cyclic_8_1,cyclic_8_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_32,pipeline_1,pipeline_1,1,1,0.990335255288,False
workload_4165.cpp,xcu200-fsgd2104-2-e,5,8.4697775,59.5,1,1,1,1,cyclic_8_1,cyclic_8_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_32,unroll_2,unroll_2,2,1,0.990335338279,False
workload_4267.cpp,xcu200-fsgd2104-2-e,5,8.387225,69.5,1,1,1,1,cyclic_8_1,cyclic_8_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,2,1,0.991249057214,False
workload_4201.cpp,xcu200-fsgd2104-2-e,5,8.38721,65.5,1,1,1,1,cyclic_8_1,cyclic_8_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_64,pipeline_1,unroll_2,4,1,0.991249223282,False
workload_4168.cpp,xcu200-fsgd2104-2-e,5,8.47457,62,1,1,1,1,cyclic_8_1,cyclic_8_1,complete_1,unroll_64,pipeline_1,unroll_32,unroll_32,pipeline_1,pipeline_1,1,1,0.990282307664,False
workload_4110.cpp,xcu200-fsgd2104-2-e,5,8.47457,64,1,1,1,1,cyclic_8_1,cyclic_8_1,complete_1,unroll_64,pipeline_1,unroll_32,unroll_32,pipeline_1,unroll_2,1,1,0.990282307664,False
workload_4176.cpp,xcu200-fsgd2104-2-e,5,8.639385,68,1,1,1,1,cyclic_8_1,cyclic_8_1,complete_1,unroll_64,pipeline_1,unroll_64,unroll_16,pipeline_1,unroll_2,1,1,0.988459535669,False
workload_3989.cpp,xcu200-fsgd2104-2-e,5,8.639385,64,1,1,1,1,cyclic_8_1,cyclic_8_1,complete_1,unroll_64,pipeline_1,unroll_64,unroll_16,unroll_2,pipeline_1,1,1,0.988459535669,False
workload_4091.cpp,xcu200-fsgd2104-2-e,5,8.472025,65,1,1,1,1,cyclic_8_1,cyclic_8_1,complete_1,unroll_64,pipeline_1,unroll_64,unroll_32,pipeline_1,pipeline_1,1,1,0.990310468744,False
workload_3967.cpp,xcu200-fsgd2104-2-e,5,8.472025,66,1,1,1,1,cyclic_8_1,cyclic_8_1,complete_1,unroll_64,pipeline_1,unroll_64,unroll_32,unroll_2,pipeline_1,1,1,0.990310468744,False
workload_4163.cpp,xcu200-fsgd2104-2-e,5,8.388345,78,1,1,1,1,cyclic_8_1,cyclic_8_1,complete_1,unroll_64,pipeline_1,unroll_64,unroll_64,pipeline_1,unroll_2,1,1,0.99123665754,False
workload_4279.cpp,xcu200-fsgd2104-2-e,5,7.927065,84,1,2,1,2,cyclic_8_1,cyclic_8_1,complete_1,unroll_64,unroll_32,pipeline_1,unroll_32,unroll_2,unroll_2,1,1.5,0.962113484334,False
workload_4231.cpp,xcu200-fsgd2104-2-e,5,67.23649,96.5,1,1,1,1,cyclic_8_1,cyclic_8_1,complete_1,unroll_64,unroll_32,pipeline_1,unroll_64,pipeline_1,unroll_2,2,1,0.458790732255,False
workload_4230.cpp,xcu200-fsgd2104-2-e,5,7.844505,93,1,2,1,2,cyclic_8_1,cyclic_8_1,complete_1,unroll_64,unroll_32,pipeline_1,unroll_64,unroll_2,unroll_2,1,1.5,0.962586369128,False
workload_4535.cpp,xcu200-fsgd2104-2-e,5,86.77441,228,1,1,1,12,cyclic_8_1,cyclic_8_1,complete_1,unroll_64,unroll_64,pipeline_1,unroll_64,unroll_2,pipeline_1,1,3.75,0.312742737333,False
workload_3649.cpp,xcu200-fsgd2104-2-e,5,70.937625,125,1,1,1,1,cyclic_8_1,cyclic_8_1,complete_1,unroll_8,unroll_64,unroll_64,unroll_2,pipeline_1,pipeline_1,1,1,0.43326312093,False
workload_3674.cpp,xcu200-fsgd2104-2-e,5,68.929305,143,1,1,1,1,cyclic_8_1,cyclic_8_1,complete_1,unroll_8,unroll_64,unroll_64,unroll_8,pipeline_1,pipeline_1,1,1,0.446998094986,False
workload_2822.cpp,xcu200-fsgd2104-2-e,10,105.82117,760,1,1,1,6,block_128_1,cyclic_2_1,complete_1,unroll_64,unroll_2,unroll_8,unroll_64,pipeline_1,pipeline_1,1,2.25,0.190360084248,False
workload_2785.cpp,xcu200-fsgd2104-2-e,10,107.11813,637,1,1,1,5,block_128_1,cyclic_2_1,complete_1,unroll_64,unroll_2,unroll_8,unroll_8,pipeline_1,pipeline_1,1,2,0.186034911591,False
workload_3155.cpp,xcu200-fsgd2104-2-e,10,17.16229,796,1,3,2,9,block_16_1,block_64_1,complete_1,pipeline_1,unroll_16,unroll_64,pipeline_1,unroll_2,unroll_2,1,3.75,0.730562130259,False
workload_3051.cpp,xcu200-fsgd2104-2-e,10,17.18274,910,1,3,2,9,block_16_1,block_64_1,complete_1,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_2,1,3.75,0.730512751817,False
workload_2869.cpp,xcu200-fsgd2104-2-e,10,17.48997,598,1,3,2,8,block_16_1,block_8_1,complete_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,3.5,0.757216568713,False
workload_2791.cpp,xcu200-fsgd2104-2-e,10,100.43586,104,1,1,1,1,block_16_1,block_8_1,complete_1,pipeline_1,unroll_16,unroll_16,unroll_32,pipeline_1,unroll_2,1,1,0.217313816469,False
workload_2850.cpp,xcu200-fsgd2104-2-e,10,32.05221,107,1,1,1,1,block_16_1,cyclic_32_1,complete_1,unroll_64,pipeline_1,unroll_2,unroll_64,pipeline_1,unroll_2,1,1,0.769640911844,False
workload_2829.cpp,xcu200-fsgd2104-2-e,10,31.97282,121,1,1,1,1,block_16_1,cyclic_32_1,complete_1,unroll_64,pipeline_1,unroll_64,unroll_64,pipeline_1,unroll_2,1,1,0.770545268904,False
workload_2853.cpp,xcu200-fsgd2104-2-e,10,17.57186,641,1,3,2,8,block_16_1,cyclic_8_1,complete_1,unroll_4,unroll_4,unroll_4,pipeline_1,unroll_2,unroll_2,1,3.5,0.756967301094,False
workload_2899.cpp,xcu200-fsgd2104-2-e,10,17.57186,622,1,3,2,8,block_16_1,cyclic_8_1,complete_1,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_2,unroll_2,1,3.5,0.756967301094,False
workload_2788.cpp,xcu200-fsgd2104-2-e,10,103.84386,85,1,1,1,1,block_2_1,cyclic_4_1,complete_1,unroll_8,unroll_32,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,1,0.201632553414,False
workload_2805.cpp,xcu200-fsgd2104-2-e,10,104.00517,74,1,1,1,1,block_2_1,cyclic_4_1,complete_1,unroll_8,unroll_32,unroll_8,unroll_8,pipeline_1,pipeline_1,1,1,0.20091819013,False
workload_2827.cpp,xcu200-fsgd2104-2-e,10,147.74789,108,1,1,1,6,block_2_1,cyclic_64_1,complete_1,unroll_2,unroll_32,pipeline_1,unroll_16,unroll_2,pipeline_1,1,2.25,0.100103404852,False
workload_2767.cpp,xcu200-fsgd2104-2-e,10,147.66597,161,1,1,1,11,block_2_1,cyclic_64_1,complete_1,unroll_2,unroll_64,pipeline_1,unroll_16,unroll_2,pipeline_1,1,3.5,0.1,False
workload_2808.cpp,xcu200-fsgd2104-2-e,10,147.49893,181,1,1,1,11,block_2_1,cyclic_64_1,complete_1,unroll_2,unroll_64,unroll_2,unroll_32,unroll_2,pipeline_1,1,3.5,0.100001321176,False
workload_3073.cpp,xcu200-fsgd2104-2-e,10,16.52738,1260,1,6,3,12,block_32_1,block_128_1,complete_1,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_2,1,5.5,0.551349783477,False
workload_3075.cpp,xcu200-fsgd2104-2-e,10,16.50693,797,1,6,3,11,block_32_1,block_32_1,complete_1,unroll_16,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_2,1,5.25,0.575436869573,False
workload_3016.cpp,xcu200-fsgd2104-2-e,10,16.52738,692,1,6,3,11,block_32_1,block_32_1,complete_1,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_2,1,5.25,0.575416389968,False
workload_2880.cpp,xcu200-fsgd2104-2-e,10,20.9101,2751,1,1,4,8,block_32_1,block_4_1,complete_1,unroll_8,pipeline_1,unroll_64,pipeline_1,pipeline_1,unroll_2,1,3.5,0.743878323538,False
workload_2762.cpp,xcu200-fsgd2104-2-e,10,34.483235,70,1,1,1,1,block_32_1,block_4_1,complete_1,unroll_8,pipeline_1,unroll_64,unroll_4,pipeline_1,unroll_2,2,1,0.742243775893,False
workload_3076.cpp,xcu200-fsgd2104-2-e,10,16.52738,914,1,6,3,11,block_32_1,block_64_1,complete_1,pipeline_1,unroll_16,unroll_8,pipeline_1,pipeline_1,pipeline_1,1,5.25,0.575416389968,False
workload_3067.cpp,xcu200-fsgd2104-2-e,10,16.50693,922,1,6,3,11,block_32_1,block_64_1,complete_1,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,unroll_2,1,5.25,0.575436869573,False
workload_3157.cpp,xcu200-fsgd2104-2-e,10,100.08706,405,1,1,1,3,block_32_1,block_64_1,complete_1,pipeline_1,unroll_32,pipeline_1,unroll_64,pipeline_1,unroll_2,1,1.5,0.218425458949,False
workload_3103.cpp,xcu200-fsgd2104-2-e,10,16.50693,934,1,6,3,11,block_32_1,block_64_1,complete_1,pipeline_1,unroll_32,unroll_8,pipeline_1,unroll_2,unroll_2,1,5.25,0.575436869573,False
workload_2929.cpp,xcu200-fsgd2104-2-e,10,16.52738,909,1,6,3,11,block_32_1,block_64_1,complete_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_2,1,5.25,0.575416389968,False
workload_2902.cpp,xcu200-fsgd2104-2-e,10,16.52738,873,1,6,3,11,block_32_1,block_64_1,complete_1,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_2,1,5.25,0.575416389968,False
workload_3159.cpp,xcu200-fsgd2104-2-e,10,16.52738,787,1,6,3,11,block_32_1,block_64_1,complete_1,unroll_32,pipeline_1,unroll_64,pipeline_1,pipeline_1,pipeline_1,1,5.25,0.575416389968,False
workload_2814.cpp,xcu200-fsgd2104-2-e,10,101.56229,74,1,1,1,1,block_32_1,block_8_1,complete_1,pipeline_1,unroll_4,unroll_2,unroll_32,pipeline_1,unroll_2,1,1,0.212006343033,False
workload_2818.cpp,xcu200-fsgd2104-2-e,10,18.32965,946,1,3,4,9,block_32_1,block_8_1,complete_1,unroll_2,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,4.25,0.674129965031,False
workload_2770.cpp,xcu200-fsgd2104-2-e,10,101.38629,85,1,1,1,1,block_32_1,block_8_1,complete_1,unroll_2,unroll_16,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,1,0.212827515518,False
workload_2825.cpp,xcu200-fsgd2104-2-e,10,101.71397,96,1,1,1,1,block_32_1,block_8_1,complete_1,unroll_32,unroll_8,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,1,0.211301047854,False
workload_3001.cpp,xcu200-fsgd2104-2-e,10,101.72933,75,1,1,1,1,block_32_1,cyclic_16_1,complete_1,pipeline_1,unroll_4,pipeline_1,unroll_16,pipeline_1,unroll_2,1,1,0.211229749769,False
workload_2773.cpp,xcu200-fsgd2104-2-e,10,100.41541,104,1,1,1,1,block_32_1,cyclic_16_1,complete_1,unroll_8,unroll_16,unroll_16,unroll_32,pipeline_1,pipeline_1,1,1,0.217411307504,False
workload_2809.cpp,xcu200-fsgd2104-2-e,10,110.36677,247,1,1,1,4,block_32_1,cyclic_2_1,complete_1,pipeline_1,unroll_64,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,1.75,0.173962130893,False
workload_2772.cpp,xcu200-fsgd2104-2-e,10,141.82405,310,1,1,1,14,block_32_1,cyclic_2_1,complete_1,pipeline_1,unroll_64,pipeline_1,unroll_2,unroll_2,pipeline_1,1,4.25,0.100951580106,False
workload_2835.cpp,xcu200-fsgd2104-2-e,10,18.22722,1527,1,3,4,9,block_32_1,cyclic_8_1,complete_1,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_2,1,4.25,0.674360626419,False
workload_2954.cpp,xcu200-fsgd2104-2-e,10,21.11493,632,1,1,1,6,block_4_1,block_16_1,complete_1,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_2,pipeline_1,1,2.25,0.850056705093,False
workload_2866.cpp,xcu200-fsgd2104-2-e,10,22.46658,568,1,1,1,6,block_4_1,block_2_1,complete_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,1,2.25,0.837465360131,False
workload_2858.cpp,xcu200-fsgd2104-2-e,10,21.11493,827,1,1,1,7,block_4_1,block_64_1,complete_1,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_2,pipeline_1,1,2.5,0.834492416503,False
workload_2945.cpp,xcu200-fsgd2104-2-e,10,21.11493,942,1,1,1,7,block_4_1,block_64_1,complete_1,unroll_8,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,2.5,0.834492416503,False
workload_2807.cpp,xcu200-fsgd2104-2-e,10,105.07781,60,1,1,1,1,block_4_1,block_8_1,complete_1,unroll_4,unroll_2,unroll_32,unroll_4,pipeline_1,pipeline_1,1,1,0.196232068306,False
workload_2821.cpp,xcu200-fsgd2104-2-e,10,105.83045,97,1,1,1,1,block_4_1,block_8_1,complete_1,unroll_64,unroll_32,unroll_8,unroll_2,pipeline_1,unroll_2,1,1,0.193010461587,False
workload_2764.cpp,xcu200-fsgd2104-2-e,10,44.06277,97,1,1,1,2,block_4_1,block_8_1,complete_1,unroll_64,unroll_32,unroll_8,unroll_2,unroll_2,unroll_2,1,1.25,0.638771524275,False
workload_2912.cpp,xcu200-fsgd2104-2-e,10,21.13541,643,1,1,1,7,block_4_1,cyclic_16_1,complete_1,pipeline_1,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,2.5,0.834319718741,False
workload_2944.cpp,xcu200-fsgd2104-2-e,10,21.13541,725,1,1,1,7,block_4_1,cyclic_16_1,complete_1,unroll_16,unroll_4,unroll_8,pipeline_1,pipeline_1,pipeline_1,1,2.5,0.834319718741,False
workload_2913.cpp,xcu200-fsgd2104-2-e,10,21.13541,663,1,1,1,7,block_4_1,cyclic_16_1,complete_1,unroll_64,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,2.5,0.834319718741,False
workload_2763.cpp,xcu200-fsgd2104-2-e,10,141.92741,71,1,1,1,1,block_4_1,cyclic_32_1,complete_1,unroll_4,unroll_2,unroll_2,unroll_64,unroll_2,pipeline_1,1,1,0.102896382331,False
workload_2884.cpp,xcu200-fsgd2104-2-e,10,21.13541,656,1,1,1,6,block_4_1,cyclic_8_1,complete_1,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_2,pipeline_1,1,2.25,0.849868937324,False
workload_2817.cpp,xcu200-fsgd2104-2-e,10,21.15586,616,1,1,1,6,block_4_1,cyclic_8_1,complete_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,1,2.25,0.849681345613,False
workload_2901.cpp,xcu200-fsgd2104-2-e,10,21.15586,637,1,1,1,6,block_4_1,cyclic_8_1,complete_1,unroll_16,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_2,1,2.25,0.849681345613,False
workload_2776.cpp,xcu200-fsgd2104-2-e,10,21.13541,588,1,1,1,6,block_4_1,cyclic_8_1,complete_1,unroll_16,pipeline_1,unroll_8,pipeline_1,pipeline_1,unroll_2,1,2.25,0.849868937324,False
workload_2894.cpp,xcu200-fsgd2104-2-e,10,33.28773,51,1,1,1,1,block_4_1,cyclic_8_1,complete_1,unroll_16,pipeline_1,unroll_8,unroll_8,pipeline_1,unroll_2,1,1,0.755645355633,False
workload_2833.cpp,xcu200-fsgd2104-2-e,10,21.13541,622.5,1,1,1,6,block_4_1,cyclic_8_1,complete_1,unroll_16,unroll_4,unroll_8,pipeline_1,pipeline_1,unroll_2,2,2.25,0.849868937324,False
workload_2949.cpp,xcu200-fsgd2104-2-e,10,21.13541,600,1,1,1,6,block_4_1,cyclic_8_1,complete_1,unroll_4,pipeline_1,unroll_8,pipeline_1,pipeline_1,unroll_2,1,2.25,0.849868937324,False
workload_2871.cpp,xcu200-fsgd2104-2-e,10,101.70885,56,1,1,1,1,block_4_1,cyclic_8_1,complete_1,unroll_4,unroll_4,pipeline_1,unroll_16,pipeline_1,pipeline_1,1,1,0.211324818958,False
workload_2968.cpp,xcu200-fsgd2104-2-e,10,105.50277,159,1,1,1,4,block_64_1,block_16_1,complete_1,unroll_16,unroll_16,unroll_32,unroll_2,pipeline_1,unroll_2,1,1.75,0.193477834674,False
workload_2938.cpp,xcu200-fsgd2104-2-e,10,16.26117,850,1,13,5,15,block_64_1,block_32_1,complete_1,unroll_16,unroll_16,unroll_32,pipeline_1,pipeline_1,unroll_2,1,8.5,0.310853195356,False
workload_3025.cpp,xcu200-fsgd2104-2-e,10,16.26117,728,1,13,5,15,block_64_1,block_32_1,complete_1,unroll_16,unroll_16,unroll_32,pipeline_1,unroll_2,pipeline_1,1,8.5,0.310853195356,False
workload_2930.cpp,xcu200-fsgd2104-2-e,10,16.17925,939,1,13,5,15,block_64_1,block_64_1,complete_1,unroll_32,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_2,1,8.5,0.310879008002,False
workload_3106.cpp,xcu200-fsgd2104-2-e,10,16.17925,1010,1,13,5,15,block_64_1,block_64_1,complete_1,unroll_32,pipeline_1,unroll_8,pipeline_1,pipeline_1,unroll_2,1,8.5,0.310879008002,False
workload_2864.cpp,xcu200-fsgd2104-2-e,10,16.17925,921,1,13,5,15,block_64_1,block_64_1,complete_1,unroll_4,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_2,1,8.5,0.310879008002,False
workload_3090.cpp,xcu200-fsgd2104-2-e,10,31.97189,270,1,1,1,3,block_64_1,block_64_1,complete_1,unroll_4,pipeline_1,unroll_32,unroll_64,pipeline_1,unroll_2,1,1.5,0.766181140509,False
workload_2903.cpp,xcu200-fsgd2104-2-e,10,16.17925,904,1,13,5,15,block_64_1,block_64_1,complete_1,unroll_4,unroll_16,unroll_32,pipeline_1,pipeline_1,unroll_2,1,8.5,0.310879008002,False
workload_3037.cpp,xcu200-fsgd2104-2-e,10,16.1997,955,1,13,5,15,block_64_1,block_64_1,complete_1,unroll_4,unroll_4,unroll_32,pipeline_1,unroll_2,unroll_2,1,8.5,0.310872621556,False
workload_2978.cpp,xcu200-fsgd2104-2-e,10,31.48293,299,1,1,1,5,block_64_1,block_64_1,complete_1,unroll_64,pipeline_1,unroll_32,unroll_32,pipeline_1,unroll_2,1,2,0.756481788796,False
workload_3004.cpp,xcu200-fsgd2104-2-e,10,31.4829,281,1,1,1,5,block_64_1,block_64_1,complete_1,unroll_64,pipeline_1,unroll_32,unroll_32,unroll_2,unroll_2,1,2,0.75648209906,False
workload_3055.cpp,xcu200-fsgd2104-2-e,10,16.17925,970,1,13,5,15,block_64_1,block_64_1,complete_1,unroll_8,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,1,8.5,0.310879008002,False
workload_3044.cpp,xcu200-fsgd2104-2-e,10,32.13826,202,1,1,1,3,block_64_1,block_64_1,complete_1,unroll_8,pipeline_1,unroll_32,unroll_32,pipeline_1,unroll_2,1,1.5,0.764326082231,False
workload_2783.cpp,xcu200-fsgd2104-2-e,10,37.24293,85,1,1,1,1,block_64_1,block_8_1,complete_1,unroll_4,pipeline_1,unroll_32,unroll_2,pipeline_1,unroll_2,1,1,0.711836091439,False
workload_2973.cpp,xcu200-fsgd2104-2-e,10,100.40517,174,1,1,1,3,block_64_1,block_8_1,complete_1,unroll_4,unroll_16,unroll_32,unroll_32,pipeline_1,unroll_2,1,1.5,0.216908288413,False
workload_2784.cpp,xcu200-fsgd2104-2-e,10,136.19458,821,1,1,2,20,block_64_1,cyclic_128_1,complete_1,unroll_64,unroll_64,pipeline_1,unroll_32,unroll_2,pipeline_1,1,6,0.10119988732,False
workload_2919.cpp,xcu200-fsgd2104-2-e,10,16.95749,1674,1,6,5,11,block_64_1,cyclic_16_1,complete_1,pipeline_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,pipeline_1,1,5.75,0.527513814615,False
workload_2953.cpp,xcu200-fsgd2104-2-e,10,16.97794,1826,1,6,5,11,block_64_1,cyclic_16_1,complete_1,pipeline_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,unroll_2,1,5.75,0.527494879546,False
workload_2789.cpp,xcu200-fsgd2104-2-e,10,16.95749,1715,1,6,5,11,block_64_1,cyclic_16_1,complete_1,pipeline_1,unroll_16,unroll_64,pipeline_1,pipeline_1,pipeline_1,1,5.75,0.527513814615,False
workload_3038.cpp,xcu200-fsgd2104-2-e,10,16.95749,1798,1,6,5,11,block_64_1,cyclic_16_1,complete_1,unroll_16,pipeline_1,unroll_64,pipeline_1,pipeline_1,unroll_2,1,5.75,0.527513814615,False
workload_2958.cpp,xcu200-fsgd2104-2-e,10,16.95749,1780,1,6,5,11,block_64_1,cyclic_16_1,complete_1,unroll_2,pipeline_1,unroll_64,pipeline_1,unroll_2,pipeline_1,1,5.75,0.527513814615,False
workload_2998.cpp,xcu200-fsgd2104-2-e,10,16.95749,1782,1,6,5,11,block_64_1,cyclic_16_1,complete_1,unroll_4,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_2,1,5.75,0.527513814615,False
