Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,Replicate_Count,Area,Weight,is_pareto
workload_425.cpp,xcu200-fsgd2104-2-e,10,7726.08001,68,0,0,0,1,unroll_4,unroll_5,unroll_2,1,0.25,0.131692188826,False
workload_501.cpp,xcu200-fsgd2104-2-e,10,897.03093,356,0,0,1,1,unroll_4,unroll_5,unroll_34,1,0.5,0.872451823363,False
workload_428.cpp,xcu200-fsgd2104-2-e,10,7193.60001,80,0,0,0,1,unroll_4,unroll_5,unroll_4,1,0.25,0.155255390545,False
workload_436.cpp,xcu200-fsgd2104-2-e,10,4817.92001,102,0,0,1,2,unroll_4,unroll_5,unroll_8,1,0.75,0.335616273098,False
workload_419.cpp,xcu200-fsgd2104-2-e,10,1804.28801,636,0,0,5,16.5,unroll_64,unroll_5,pipeline_1,2,5.375,0.225812333217,False
workload_460.cpp,xcu200-fsgd2104-2-e,10,7725.12001,1483,0,0,7,13,unroll_64,unroll_5,unroll_2,1,5,0.1,False
workload_396.cpp,xcu200-fsgd2104-2-e,10,1249.79201,81,0,0,1,1,unroll_8,pipeline_1,pipeline_1,3,0.5,0.83248670631,False
workload_401.cpp,xcu200-fsgd2104-2-e,10,1249.79201,89,0,0,1,1,unroll_8,pipeline_1,unroll_16,1,0.5,0.83248670631,False
workload_444.cpp,xcu200-fsgd2104-2-e,10,1249.79201,89,0,0,1,1,unroll_8,pipeline_1,unroll_2,1,0.5,0.83248670631,False
workload_433.cpp,xcu200-fsgd2104-2-e,10,1221.12001,76.5,0,0,1,1,unroll_8,pipeline_1,unroll_34,2,0.5,0.836361059498,False
workload_495.cpp,xcu200-fsgd2104-2-e,10,1249.79201,71,0,0,1,1,unroll_8,pipeline_1,unroll_4,2,0.5,0.83248670631,False
workload_435.cpp,xcu200-fsgd2104-2-e,10,1249.79201,86,0,0,1,1,unroll_8,pipeline_1,unroll_8,1,0.5,0.83248670631,False
workload_400.cpp,xcu200-fsgd2104-2-e,10,1804.28801,90,0,0,0,2,unroll_8,unroll_5,pipeline_1,2,0.5,0.748068754594,False
workload_413.cpp,xcu200-fsgd2104-2-e,10,7725.56801,79,0,0,0,2,unroll_8,unroll_5,unroll_2,1,0.5,0.131494875936,False
workload_505.cpp,xcu200-fsgd2104-2-e,10,1545.21607,340,0,0,2,1,unroll_8,unroll_5,unroll_34,1,0.75,0.768797388648,False
workload_455.cpp,xcu200-fsgd2104-2-e,10,4817.40801,240,0,0,2,5,unroll_8,unroll_5,unroll_8,1,1.75,0.308413637874,False
workload_296.cpp,xczu7ev-ffvc1156-2-e,3.33,278.25141672,126,0,0,8,9,pipeline_1,pipeline_1,pipeline_1,8,4.25,0.95722033593,False
workload_262.cpp,xczu7ev-ffvc1156-2-e,3.33,278.25141672,139,0,0,8,9,pipeline_1,pipeline_1,unroll_16,4,4.25,0.95722033593,False
workload_295.cpp,xczu7ev-ffvc1156-2-e,3.33,278.25142005,156.5,0,0,8,9,pipeline_1,pipeline_1,unroll_2,4,4.25,0.957220335304,False
workload_258.cpp,xczu7ev-ffvc1156-2-e,3.33,278.25141672,144,0,0,9,10,pipeline_1,pipeline_1,unroll_34,4,4.75,0.939142115483,False
workload_257.cpp,xczu7ev-ffvc1156-2-e,3.33,278.25141672,129.5,0,0,8,9,pipeline_1,pipeline_1,unroll_4,4,4.25,0.95722033593,False
workload_260.cpp,xczu7ev-ffvc1156-2-e,3.33,278.25141672,126,0,0,8,9,pipeline_1,pipeline_1,unroll_8,4,4.25,0.95722033593,False
workload_256.cpp,xczu7ev-ffvc1156-2-e,3.33,46.37681343,136,0,2,10,11,pipeline_1,unroll_5,pipeline_1,4,5.75,1,True
workload_332.cpp,xczu7ev-ffvc1156-2-e,3.33,46.37681343,108.5,0,2,10,11,pipeline_1,unroll_5,unroll_16,2,5.75,1,True
workload_268.cpp,xczu7ev-ffvc1156-2-e,3.33,46.37681343,144.5,0,2,10,11,pipeline_1,unroll_5,unroll_2,2,5.75,1,True
workload_267.cpp,xczu7ev-ffvc1156-2-e,3.33,185.50199232,111.5,0,0,7,7,pipeline_1,unroll_5,unroll_34,2,3.5,1,True
workload_277.cpp,xczu7ev-ffvc1156-2-e,3.33,46.37681343,114.5,0,2,10,11,pipeline_1,unroll_5,unroll_4,2,5.75,1,True
workload_278.cpp,xczu7ev-ffvc1156-2-e,3.33,46.37681343,107,0,2,10,11,pipeline_1,unroll_5,unroll_8,2,5.75,1,True
workload_269.cpp,xczu7ev-ffvc1156-2-e,3.33,807.55430733,266,0,0,22,20,unroll_16,pipeline_1,pipeline_1,3,10.5,0.695410649727,False
workload_274.cpp,xczu7ev-ffvc1156-2-e,3.33,807.55430733,252,0,0,22,20,unroll_16,pipeline_1,unroll_16,2,10.5,0.695410649727,False
workload_266.cpp,xczu7ev-ffvc1156-2-e,3.33,807.55430733,229,0,0,22,20,unroll_16,pipeline_1,unroll_2,1,10.5,0.695410649727,False
workload_310.cpp,xczu7ev-ffvc1156-2-e,3.33,798.00653133,259,0,0,22,19,unroll_16,pipeline_1,unroll_34,2,10.25,0.703769978042,False
workload_306.cpp,xczu7ev-ffvc1156-2-e,3.33,807.55430733,270,0,0,22,20,unroll_16,pipeline_1,unroll_4,1,10.5,0.695410649727,False
workload_270.cpp,xczu7ev-ffvc1156-2-e,3.33,2329.74259533,250,0,0,8,24.5,unroll_16,unroll_5,pipeline_1,2,8.125,0.573112509861,False
workload_362.cpp,xczu7ev-ffvc1156-2-e,3.33,5776.48973133,915,0,0,17,30,unroll_16,unroll_5,unroll_4,1,11.75,0.138837803275,False
workload_254.cpp,xczu7ev-ffvc1156-2-e,3.33,808.15104333,78,0,0,3,3,unroll_2,pipeline_1,pipeline_1,4,1.5,0.898340985389,False
workload_329.cpp,xczu7ev-ffvc1156-2-e,3.33,808.15104333,92,0,0,3,3,unroll_2,pipeline_1,unroll_16,2,1.5,0.898340985389,False
workload_289.cpp,xczu7ev-ffvc1156-2-e,3.33,808.15104333,85,0,0,3,3,unroll_2,pipeline_1,unroll_2,2,1.5,0.898340985389,False
workload_290.cpp,xczu7ev-ffvc1156-2-e,3.33,798.60326733,105,0,0,3,3,unroll_2,pipeline_1,unroll_34,2,1.5,1,True
workload_366.cpp,xczu7ev-ffvc1156-2-e,3.33,808.15104333,66.5,0,0,3,3,unroll_2,pipeline_1,unroll_4,2,1.5,0.898340985389,False
workload_368.cpp,xczu7ev-ffvc1156-2-e,3.33,808.15104333,68.5,0,0,3,3,unroll_2,pipeline_1,unroll_8,2,1.5,0.898340985389,False
workload_253.cpp,xczu7ev-ffvc1156-2-e,3.33,2330.33933133,92,0,0,1,3,unroll_2,unroll_5,pipeline_1,2,1,1,True
workload_302.cpp,xczu7ev-ffvc1156-2-e,3.33,3526.53926733,183,0,0,7,14,unroll_2,unroll_5,unroll_16,1,5.25,0.433309602843,False
workload_292.cpp,xczu7ev-ffvc1156-2-e,3.33,5954.40230733,92,0,0,1,4,unroll_2,unroll_5,unroll_2,1,1.25,0.142462943044,False
workload_272.cpp,xczu7ev-ffvc1156-2-e,3.33,485.57378349,179,0,0,6,5,unroll_2,unroll_5,unroll_34,1,2.75,1,True
workload_303.cpp,xczu7ev-ffvc1156-2-e,3.33,5777.08646733,97,0,0,2,5,unroll_2,unroll_5,unroll_4,1,1.75,0.15486461175,False
workload_354.cpp,xczu7ev-ffvc1156-2-e,3.33,4276.72166733,116,0,0,4,8,unroll_2,unroll_5,unroll_8,1,3,0.320924441364,False
workload_320.cpp,xczu7ev-ffvc1156-2-e,3.33,807.51168333,490,0,0,45,38,unroll_32,pipeline_1,pipeline_1,1,20.75,0.409726448531,False
workload_319.cpp,xczu7ev-ffvc1156-2-e,3.33,807.51168333,465,0,0,45,38,unroll_32,pipeline_1,unroll_16,1,20.75,0.409726448531,False
workload_293.cpp,xczu7ev-ffvc1156-2-e,3.33,807.81005133,106,0,0,6,5,unroll_4,pipeline_1,pipeline_1,4,2.75,0.902366501911,False
workload_309.cpp,xczu7ev-ffvc1156-2-e,3.33,807.81005133,135,0,0,6,5,unroll_4,pipeline_1,unroll_16,2,2.75,0.902366501911,False
workload_265.cpp,xczu7ev-ffvc1156-2-e,3.33,807.81005133,129.5,0,0,6,5,unroll_4,pipeline_1,unroll_2,2,2.75,0.902366501911,False
workload_351.cpp,xczu7ev-ffvc1156-2-e,3.33,798.26227533,99,0,0,5,5,unroll_4,pipeline_1,unroll_34,2,2.5,1,True
workload_261.cpp,xczu7ev-ffvc1156-2-e,3.33,807.81005133,145.5,0,0,6,5,unroll_4,pipeline_1,unroll_4,2,2.75,0.902366501911,False
workload_297.cpp,xczu7ev-ffvc1156-2-e,3.33,807.81005133,107,0,0,6,5,unroll_4,pipeline_1,unroll_8,2,2.75,0.902366501911,False
workload_255.cpp,xczu7ev-ffvc1156-2-e,3.33,2329.99833933,115,0,0,2,6,unroll_4,unroll_5,pipeline_1,2,2,0.687899688317,False
workload_360.cpp,xczu7ev-ffvc1156-2-e,3.33,3526.19827533,318,0,0,15,26,unroll_4,unroll_5,unroll_16,1,10.25,0.380835488781,False
workload_314.cpp,xczu7ev-ffvc1156-2-e,3.33,5954.06131533,106,0,0,2,6,unroll_4,unroll_5,unroll_2,1,2,0.142566268624,False
workload_280.cpp,xczu7ev-ffvc1156-2-e,3.33,371.68358769,527,0,0,9,7,unroll_4,unroll_5,unroll_34,1,4,0.940972106918,False
workload_340.cpp,xczu7ev-ffvc1156-2-e,3.33,5776.74547533,158,0,0,4,9,unroll_4,unroll_5,unroll_4,1,3.25,0.154581017835,False
workload_318.cpp,xczu7ev-ffvc1156-2-e,3.33,4276.38067533,171,0,0,8,15,unroll_4,unroll_5,unroll_8,1,5.75,0.312655128659,False
workload_284.cpp,xczu7ev-ffvc1156-2-e,3.33,807.49037133,1232,0,0,90,74,unroll_64,pipeline_1,pipeline_1,1,41,0.108633258327,False
workload_286.cpp,xczu7ev-ffvc1156-2-e,3.33,807.49037133,1281.5,0,0,90,74,unroll_64,pipeline_1,unroll_16,2,41,0.108633258327,False
workload_364.cpp,xczu7ev-ffvc1156-2-e,3.33,807.49037133,1237,0,0,90,74,unroll_64,pipeline_1,unroll_2,1,41,0.108633258327,False
workload_321.cpp,xczu7ev-ffvc1156-2-e,3.33,797.94259533,816,0,0,89,71,unroll_64,pipeline_1,unroll_34,2,40,0.113512220953,False
workload_283.cpp,xczu7ev-ffvc1156-2-e,3.33,807.49037133,1274.5,0,0,90,74,unroll_64,pipeline_1,unroll_4,2,41,0.108633258327,False
workload_282.cpp,xczu7ev-ffvc1156-2-e,3.33,2793.42777933,1154,0,0,30,95,unroll_64,unroll_5,pipeline_1,1,31.25,0.144198822665,False
workload_365.cpp,xczu7ev-ffvc1156-2-e,3.33,5953.74163533,2338,0,0,39,69,unroll_64,unroll_5,unroll_2,1,27,0.1,False
workload_273.cpp,xczu7ev-ffvc1156-2-e,3.33,807.63955533,159.5,0,0,11,10,unroll_8,pipeline_1,pipeline_1,4,5.25,0.845437900466,False
workload_276.cpp,xczu7ev-ffvc1156-2-e,3.33,807.63955533,121,0,0,11,10,unroll_8,pipeline_1,unroll_16,2,5.25,0.845437900466,False
workload_275.cpp,xczu7ev-ffvc1156-2-e,3.33,807.63955533,177,0,0,11,10,unroll_8,pipeline_1,unroll_2,1,5.25,0.845437900466,False
workload_301.cpp,xczu7ev-ffvc1156-2-e,3.33,798.09177933,168,0,0,11,10,unroll_8,pipeline_1,unroll_34,2,5.25,0.846654242444,False
workload_263.cpp,xczu7ev-ffvc1156-2-e,3.33,807.63955533,157,0,0,11,10,unroll_8,pipeline_1,unroll_4,2,5.25,0.845437900466,False
workload_381.cpp,xczu7ev-ffvc1156-2-e,3.33,807.63955533,115,0,0,11,10,unroll_8,pipeline_1,unroll_8,2,5.25,0.845437900466,False
workload_271.cpp,xczu7ev-ffvc1156-2-e,3.33,2329.82784333,136,0,0,4,12,unroll_8,unroll_5,pipeline_1,2,4,0.653878558418,False
workload_322.cpp,xczu7ev-ffvc1156-2-e,3.33,3526.02777933,1096,0,0,30,48,unroll_8,unroll_5,unroll_16,1,19.5,0.25205475318,False
workload_386.cpp,xczu7ev-ffvc1156-2-e,3.33,5953.89081933,83,0,0,5,10,unroll_8,unroll_5,unroll_2,1,3.75,0.142072053354,False
workload_281.cpp,xczu7ev-ffvc1156-2-e,3.33,550.36111131,731,0,1,11,10,unroll_8,unroll_5,unroll_34,1,5.5,0.872854628599,False
workload_311.cpp,xczu7ev-ffvc1156-2-e,3.33,5776.57497933,290,0,0,9,16,unroll_8,unroll_5,unroll_4,1,6.25,0.151509129202,False
workload_361.cpp,xczu7ev-ffvc1156-2-e,3.33,4276.21017933,469,0,0,16,27,unroll_8,unroll_5,unroll_8,1,10.75,0.279373185294,False
workload_164.cpp,xczu7ev-ffvc1156-2-e,5,417.79438,88,0,0,8,9,pipeline_1,pipeline_1,pipeline_1,8,4.25,0.93459354713,False
workload_165.cpp,xczu7ev-ffvc1156-2-e,5,417.79438,89,0,0,8,9,pipeline_1,pipeline_1,unroll_16,4,4.25,0.93459354713,False
workload_130.cpp,xczu7ev-ffvc1156-2-e,5,417.79438,89.5,0,0,8,9,pipeline_1,pipeline_1,unroll_2,4,4.25,0.93459354713,False
workload_131.cpp,xczu7ev-ffvc1156-2-e,5,417.79438,91.5,0,0,8,10,pipeline_1,pipeline_1,unroll_34,4,4.5,0.925018945819,False
workload_146.cpp,xczu7ev-ffvc1156-2-e,5,417.79438,82,0,0,8,9,pipeline_1,pipeline_1,unroll_4,4,4.25,0.93459354713,False
workload_149.cpp,xczu7ev-ffvc1156-2-e,5,417.79438,91,0,0,8,9,pipeline_1,pipeline_1,unroll_8,4,4.25,0.93459354713,False
workload_128.cpp,xczu7ev-ffvc1156-2-e,5,69.634275,81,0,2,9,11,pipeline_1,unroll_5,pipeline_1,4,5.5,1,True
workload_200.cpp,xczu7ev-ffvc1156-2-e,5,69.634275,79,0,2,9,11,pipeline_1,unroll_5,unroll_16,2,5.5,1,True
workload_148.cpp,xczu7ev-ffvc1156-2-e,5,69.634275,80,0,2,9,11,pipeline_1,unroll_5,unroll_2,2,5.5,1,True
workload_214.cpp,xczu7ev-ffvc1156-2-e,5,278.53092,79,0,0,6,6,pipeline_1,unroll_5,unroll_34,2,3,1,True
workload_129.cpp,xczu7ev-ffvc1156-2-e,5,69.634275,85,0,2,9,11,pipeline_1,unroll_5,unroll_4,2,5.5,1,True
workload_141.cpp,xczu7ev-ffvc1156-2-e,5,69.634275,77.5,0,2,9,11,pipeline_1,unroll_5,unroll_8,2,5.5,1,True
workload_184.cpp,xczu7ev-ffvc1156-2-e,5,993.408005,153,0,0,21,19,unroll_16,pipeline_1,pipeline_1,1,10,0.695074776208,False
workload_143.cpp,xczu7ev-ffvc1156-2-e,5,993.408005,174,0,0,21,19,unroll_16,pipeline_1,unroll_16,2,10,0.695074776208,False
workload_144.cpp,xczu7ev-ffvc1156-2-e,5,993.408005,176,0,0,21,19,unroll_16,pipeline_1,unroll_2,1,10,0.695074776208,False
workload_218.cpp,xczu7ev-ffvc1156-2-e,5,979.072005,172,0,0,21,18,unroll_16,pipeline_1,unroll_34,2,9.75,0.703998347147,False
workload_186.cpp,xczu7ev-ffvc1156-2-e,5,993.408005,168,0,0,21,19,unroll_16,pipeline_1,unroll_4,1,10,0.695074776208,False
workload_219.cpp,xczu7ev-ffvc1156-2-e,5,993.408005,174,0,0,21,19,unroll_16,pipeline_1,unroll_8,1,10,0.695074776208,False
workload_150.cpp,xczu7ev-ffvc1156-2-e,5,2555.904005,155.5,0,0,7,23,unroll_16,unroll_5,pipeline_1,2,7.5,0.607174937767,False
workload_151.cpp,xczu7ev-ffvc1156-2-e,5,7002.368005,159,0,0,9,19,unroll_16,unroll_5,unroll_2,1,7,0.14274013649,False
workload_191.cpp,xczu7ev-ffvc1156-2-e,5,6736.128005,650,0,0,17,30,unroll_16,unroll_5,unroll_4,1,11.75,0.144576937761,False
workload_154.cpp,xczu7ev-ffvc1156-2-e,5,4892.928005,1269,0,0,31,51,unroll_16,unroll_5,unroll_8,1,20.5,0.190735622723,False
workload_172.cpp,xczu7ev-ffvc1156-2-e,5,994.304005,61,0,0,3,3,unroll_2,pipeline_1,pipeline_1,4,1.5,0.905661970732,False
workload_138.cpp,xczu7ev-ffvc1156-2-e,5,994.304005,66,0,0,3,3,unroll_2,pipeline_1,unroll_16,2,1.5,0.905661970732,False
workload_137.cpp,xczu7ev-ffvc1156-2-e,5,994.304005,64,0,0,3,3,unroll_2,pipeline_1,unroll_2,2,1.5,0.905661970732,False
workload_181.cpp,xczu7ev-ffvc1156-2-e,5,979.968005,60.5,0,0,3,3,unroll_2,pipeline_1,unroll_34,2,1.5,1,True
workload_122.cpp,xczu7ev-ffvc1156-2-e,5,994.304005,67,0,0,3,3,unroll_2,pipeline_1,unroll_4,2,1.5,0.905661970732,False
workload_139.cpp,xczu7ev-ffvc1156-2-e,5,994.304005,63,0,0,3,3,unroll_2,pipeline_1,unroll_8,2,1.5,0.905661970732,False
workload_158.cpp,xczu7ev-ffvc1156-2-e,5,2555.904005,60,0,0,1,3,unroll_2,unroll_5,pipeline_1,2,1,1,True
workload_169.cpp,xczu7ev-ffvc1156-2-e,5,3972.096005,102,0,0,7,14,unroll_2,unroll_5,unroll_16,1,5.25,0.459836056927,False
workload_157.cpp,xczu7ev-ffvc1156-2-e,5,7003.136005,57,0,0,1,3,unroll_2,unroll_5,unroll_2,1,1,0.147260963744,False
workload_222.cpp,xczu7ev-ffvc1156-2-e,5,617.473765,127,0,0,6,5,unroll_2,unroll_5,unroll_34,1,2.75,1,True
workload_197.cpp,xczu7ev-ffvc1156-2-e,5,6736.896005,66,0,0,2,5,unroll_2,unroll_5,unroll_4,1,1.75,0.16373618484,False
workload_127.cpp,xczu7ev-ffvc1156-2-e,5,4893.696005,79,0,0,4,8,unroll_2,unroll_5,unroll_8,1,3,0.34215056372,False
workload_152.cpp,xczu7ev-ffvc1156-2-e,5,993.344005,323,0,0,42,36,unroll_32,pipeline_1,pipeline_1,1,19.5,0.420765977995,False
workload_188.cpp,xczu7ev-ffvc1156-2-e,5,993.344005,363,0,0,42,36,unroll_32,pipeline_1,unroll_16,1,19.5,0.420765977995,False
workload_185.cpp,xczu7ev-ffvc1156-2-e,5,993.344005,313,0,0,42,36,unroll_32,pipeline_1,unroll_2,1,19.5,0.420765977995,False
workload_187.cpp,xczu7ev-ffvc1156-2-e,5,979.008005,270,0,0,42,34,unroll_32,pipeline_1,unroll_34,1,19,0.434532325511,False
workload_226.cpp,xczu7ev-ffvc1156-2-e,5,993.344005,327,0,0,42,36,unroll_32,pipeline_1,unroll_4,1,19.5,0.420765977995,False
workload_227.cpp,xczu7ev-ffvc1156-2-e,5,2033.664005,301,0,0,15,45,unroll_32,unroll_5,pipeline_1,1,15,0.459041717692,False
workload_229.cpp,xczu7ev-ffvc1156-2-e,5,6735.936005,3489,0,0,34,57,unroll_32,unroll_5,unroll_4,1,22.75,0.107424239866,False
workload_198.cpp,xczu7ev-ffvc1156-2-e,5,993.792005,68.5,0,0,5,5,unroll_4,pipeline_1,pipeline_1,4,2.5,0.91105169022,False
workload_176.cpp,xczu7ev-ffvc1156-2-e,5,993.792005,76,0,0,5,5,unroll_4,pipeline_1,unroll_16,2,2.5,0.91105169022,False
workload_126.cpp,xczu7ev-ffvc1156-2-e,5,993.792005,73,0,0,5,5,unroll_4,pipeline_1,unroll_2,2,2.5,0.91105169022,False
workload_199.cpp,xczu7ev-ffvc1156-2-e,5,979.456005,75.5,0,0,5,5,unroll_4,pipeline_1,unroll_34,2,2.5,1,True
workload_125.cpp,xczu7ev-ffvc1156-2-e,5,993.792005,75.5,0,0,5,5,unroll_4,pipeline_1,unroll_4,2,2.5,0.91105169022,False
workload_124.cpp,xczu7ev-ffvc1156-2-e,5,993.792005,71,0,0,5,5,unroll_4,pipeline_1,unroll_8,2,2.5,0.91105169022,False
workload_123.cpp,xczu7ev-ffvc1156-2-e,5,2555.904005,71.5,0,0,2,6,unroll_4,unroll_5,pipeline_1,2,2,0.719760938115,False
workload_225.cpp,xczu7ev-ffvc1156-2-e,5,3971.584005,197,0,0,15,26,unroll_4,unroll_5,unroll_16,1,10.25,0.399549484576,False
workload_171.cpp,xczu7ev-ffvc1156-2-e,5,7002.624005,70,0,0,2,6,unroll_4,unroll_5,unroll_2,1,2,0.147396129141,False
workload_190.cpp,xczu7ev-ffvc1156-2-e,5,501.763465,403,0,0,9,8,unroll_4,unroll_5,unroll_34,1,4.25,0.924824558031,False
workload_203.cpp,xczu7ev-ffvc1156-2-e,5,6736.384005,86,0,0,4,9,unroll_4,unroll_5,unroll_4,1,3.25,0.163302120874,False
workload_210.cpp,xczu7ev-ffvc1156-2-e,5,4893.184005,127,0,0,8,15,unroll_4,unroll_5,unroll_8,1,5.75,0.332253639926,False
workload_193.cpp,xczu7ev-ffvc1156-2-e,5,993.312005,991,0,0,85,70,unroll_64,pipeline_1,unroll_2,1,38.75,0.112720864212,False
workload_153.cpp,xczu7ev-ffvc1156-2-e,5,2033.664005,791,0,0,30,89,unroll_64,unroll_5,pipeline_1,1,29.75,0.183595909508,False
workload_194.cpp,xczu7ev-ffvc1156-2-e,5,7002.144005,1744,0,0,38,69,unroll_64,unroll_5,unroll_2,1,26.75,0.1,False
workload_132.cpp,xczu7ev-ffvc1156-2-e,5,993.536005,104,0,0,11,10,unroll_8,pipeline_1,pipeline_1,4,5.25,0.84240353899,False
workload_135.cpp,xczu7ev-ffvc1156-2-e,5,993.536005,103,0,0,11,10,unroll_8,pipeline_1,unroll_16,2,5.25,0.84240353899,False
workload_168.cpp,xczu7ev-ffvc1156-2-e,5,993.536005,106,0,0,11,10,unroll_8,pipeline_1,unroll_2,2,5.25,0.84240353899,False
workload_250.cpp,xczu7ev-ffvc1156-2-e,5,979.200005,82.5,0,0,10,10,unroll_8,pipeline_1,unroll_34,2,5,0.851541185519,False
workload_173.cpp,xczu7ev-ffvc1156-2-e,5,993.536005,91.5,0,0,11,10,unroll_8,pipeline_1,unroll_4,2,5.25,0.84240353899,False
workload_177.cpp,xczu7ev-ffvc1156-2-e,5,993.536005,108,0,0,11,10,unroll_8,pipeline_1,unroll_8,1,5.25,0.84240353899,False
workload_133.cpp,xczu7ev-ffvc1156-2-e,5,2555.904005,102,0,0,4,11,unroll_8,unroll_5,pipeline_1,2,3.75,0.687429693525,False
workload_192.cpp,xczu7ev-ffvc1156-2-e,5,3971.328005,678,0,0,29,48,unroll_8,unroll_5,unroll_16,1,19.25,0.260159591232,False
workload_145.cpp,xczu7ev-ffvc1156-2-e,5,7002.368005,88,0,0,5,10,unroll_8,unroll_5,unroll_2,1,3.75,0.146737938439,False
workload_228.cpp,xczu7ev-ffvc1156-2-e,5,825.856035,505,0,0,10,10,unroll_8,unroll_5,unroll_34,1,5,0.866160440757,False
workload_189.cpp,xczu7ev-ffvc1156-2-e,5,4892.928005,327,0,0,15,27,unroll_8,unroll_5,unroll_8,1,10.5,0.2962529047,False
workload_40.cpp,xczu7ev-ffvc1156-2-e,10,835.5853,82.5,0,0,7,9,pipeline_1,pipeline_1,pipeline_1,8,4,0.920951610525,False
workload_113.cpp,xczu7ev-ffvc1156-2-e,10,835.5853,83.5,0,0,7,9,pipeline_1,pipeline_1,unroll_16,4,4,0.920951610525,False
workload_111.cpp,xczu7ev-ffvc1156-2-e,10,835.58531,77,0,0,7,9,pipeline_1,pipeline_1,unroll_2,4,4,0.920951609285,False
workload_116.cpp,xczu7ev-ffvc1156-2-e,10,835.58531,76.5,0,0,8,10,pipeline_1,pipeline_1,unroll_34,4,4.5,0.902733566829,False
workload_25.cpp,xczu7ev-ffvc1156-2-e,10,835.5853,82.5,0,0,7,9,pipeline_1,pipeline_1,unroll_4,4,4,0.920951610525,False
workload_27.cpp,xczu7ev-ffvc1156-2-e,10,835.5853,82.5,0,0,7,9,pipeline_1,pipeline_1,unroll_8,4,4,0.920951610525,False
workload_109.cpp,xczu7ev-ffvc1156-2-e,10,139.26709,74,0,2,8,10,pipeline_1,unroll_5,pipeline_1,4,5,1,True
workload_110.cpp,xczu7ev-ffvc1156-2-e,10,139.26709,70,0,2,8,10,pipeline_1,unroll_5,unroll_16,2,5,1,True
workload_23.cpp,xczu7ev-ffvc1156-2-e,10,139.26709,73.5,0,2,8,10,pipeline_1,unroll_5,unroll_2,2,5,1,True
workload_108.cpp,xczu7ev-ffvc1156-2-e,10,557.05906,73,0,0,5,6,pipeline_1,unroll_5,unroll_34,2,2.75,1,True
workload_12.cpp,xczu7ev-ffvc1156-2-e,10,139.26709,90.5,0,2,8,10,pipeline_1,unroll_5,unroll_4,2,5,1,True
workload_21.cpp,xczu7ev-ffvc1156-2-e,10,139.26709,74.5,0,2,8,10,pipeline_1,unroll_5,unroll_8,2,5,1,True
workload_68.cpp,xczu7ev-ffvc1156-2-e,10,1401.08801,137,0,0,18,15,unroll_16,pipeline_1,pipeline_1,1,8.25,0.724251699645,False
workload_15.cpp,xczu7ev-ffvc1156-2-e,10,1401.08801,134.5,0,0,18,15,unroll_16,pipeline_1,unroll_16,2,8.25,0.724251699645,False
workload_16.cpp,xczu7ev-ffvc1156-2-e,10,1401.08801,136,0,0,18,15,unroll_16,pipeline_1,unroll_2,1,8.25,0.724251699645,False
workload_49.cpp,xczu7ev-ffvc1156-2-e,10,1372.41601,130,0,0,18,14,unroll_16,pipeline_1,unroll_34,1,8,0.73437772967,False
workload_52.cpp,xczu7ev-ffvc1156-2-e,10,1401.08801,140,0,0,18,15,unroll_16,pipeline_1,unroll_8,2,8.25,0.724251699645,False
workload_29.cpp,xczu7ev-ffvc1156-2-e,10,2551.80801,139,0,0,7,22,unroll_16,unroll_5,pipeline_1,1,7.25,0.650510890876,False
workload_73.cpp,xczu7ev-ffvc1156-2-e,10,4530.43201,2269,0,0,57,92,unroll_16,unroll_5,unroll_16,1,37.25,0.1,False
workload_28.cpp,xczu7ev-ffvc1156-2-e,10,9117.95201,130,0,0,9,19,unroll_16,unroll_5,unroll_2,1,7,0.11125489717,False
workload_119.cpp,xczu7ev-ffvc1156-2-e,10,1550.33607,1477,0,0,20,13,unroll_16,unroll_5,unroll_34,1,8.25,0.712582146845,False
workload_32.cpp,xczu7ev-ffvc1156-2-e,10,5882.11201,964,0,0,30,51,unroll_16,unroll_5,unroll_8,1,20.25,0.173257939625,False
workload_50.cpp,xczu7ev-ffvc1156-2-e,10,1402.88001,57.5,0,0,2,2,unroll_2,pipeline_1,pipeline_1,4,1,0.907459302039,False
workload_17.cpp,xczu7ev-ffvc1156-2-e,10,1402.88001,57,0,0,2,2,unroll_2,pipeline_1,unroll_16,2,1,0.907459302039,False
workload_19.cpp,xczu7ev-ffvc1156-2-e,10,1402.88001,56.5,0,0,2,2,unroll_2,pipeline_1,unroll_2,2,1,0.907459302039,False
workload_104.cpp,xczu7ev-ffvc1156-2-e,10,1374.20801,56,0,0,2,2,unroll_2,pipeline_1,unroll_34,2,1,1,True
workload_0.cpp,xczu7ev-ffvc1156-2-e,10,1402.88001,83,0,0,2,2,unroll_2,pipeline_1,unroll_4,2,1,0.907459302039,False
workload_18.cpp,xczu7ev-ffvc1156-2-e,10,1402.88001,57.5,0,0,2,2,unroll_2,pipeline_1,unroll_8,2,1,0.907459302039,False
workload_103.cpp,xczu7ev-ffvc1156-2-e,10,2551.80801,54.5,0,0,1,3,unroll_2,unroll_5,pipeline_1,2,1,0.714642731284,False
