Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,OuterLoop_5,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_2_1,Replicate_Count,Area,Weight,is_pareto
workload_5515.cpp,xcu200-fsgd2104-2-e,3.33,288.53941842,93,3,1,1,2,cyclic_8_1,block_4_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_64,unroll_2,unroll_34,pipeline_1,unroll_8,1,1.75,0.962049024119,False
workload_4915.cpp,xcu200-fsgd2104-2-e,3.33,74.68485372,139,3,17,7,9,cyclic_8_1,block_4_1,cyclic_2_1,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_16,pipeline_1,unroll_16,pipeline_1,unroll_8,1,9,0.810346926843,False
workload_4838.cpp,xcu200-fsgd2104-2-e,3.33,57.49883361,156,3,17,7,9,cyclic_8_1,block_4_1,cyclic_2_1,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_16,unroll_16,unroll_34,pipeline_1,unroll_8,1,9,0.81184227449,False
workload_5124.cpp,xcu200-fsgd2104-2-e,3.33,1731.87094545,124,3,1,1,3,cyclic_8_1,block_4_1,cyclic_2_1,pipeline_1,unroll_32,unroll_2,unroll_64,unroll_8,unroll_16,unroll_16,unroll_5,pipeline_1,1,2,0.720090408611,False
workload_5022.cpp,xcu200-fsgd2104-2-e,3.33,53.30840823,98,3,5,3,4,cyclic_8_1,block_4_1,cyclic_2_1,unroll_5,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_16,unroll_2,pipeline_1,unroll_4,1,3.75,0.940022899331,False
workload_4895.cpp,xcu200-fsgd2104-2-e,3.33,46.83524454,162,3,17,7,9,cyclic_8_1,block_4_1,cyclic_2_1,unroll_5,unroll_16,pipeline_1,unroll_64,unroll_16,unroll_16,unroll_34,pipeline_1,unroll_8,1,9,0.812764635236,False
workload_5372.cpp,xcu200-fsgd2104-2-e,3.33,32.3945397,111,3,5,3,4,cyclic_8_1,block_4_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_16,pipeline_1,unroll_8,2,3.75,1,True
workload_5502.cpp,xcu200-fsgd2104-2-e,3.33,32.3945397,104,3,5,3,4,cyclic_8_1,block_4_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_4,pipeline_1,unroll_8,1,3.75,1,True
workload_4878.cpp,xcu200-fsgd2104-2-e,3.33,568.61935146,617,3,1,10,17,cyclic_8_1,block_4_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_32,unroll_2,unroll_64,unroll_16,unroll_8,pipeline_1,unroll_8,1,7.75,0.788880401704,False
workload_4783.cpp,xcu200-fsgd2104-2-e,3.33,568.61935146,616,3,1,10,17,cyclic_8_1,block_4_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_32,unroll_2,unroll_64,unroll_4,unroll_34,pipeline_1,unroll_8,1,7.75,0.788880401704,False
workload_4795.cpp,xcu200-fsgd2104-2-e,3.33,589.56520464,610,3,1,10,17,cyclic_8_1,block_4_1,cyclic_4_1,pipeline_1,unroll_2,unroll_32,unroll_2,unroll_64,unroll_4,unroll_34,pipeline_1,unroll_8,1,7.75,0.786627241988,False
workload_5629.cpp,xcu200-fsgd2104-2-e,3.33,260.60551029,110,3,3,2,3,cyclic_8_1,block_4_1,cyclic_8_1,unroll_5,pipeline_1,unroll_2,unroll_64,unroll_64,unroll_16,unroll_34,pipeline_1,unroll_8,1,2.75,0.939043811425,False
workload_5199.cpp,xcu200-fsgd2104-2-e,3.33,32.39115975,160,3,5,3,5,cyclic_8_1,block_8_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_2,unroll_34,pipeline_1,unroll_8,1,4,1,True
workload_5528.cpp,xcu200-fsgd2104-2-e,3.33,40.56941997,299,3,17,7,12,cyclic_8_1,block_8_1,block_16_1,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_64,unroll_16,unroll_16,unroll_5,unroll_4,1,9.75,0.779545589004,False
workload_4974.cpp,xcu200-fsgd2104-2-e,3.33,316.47348306,98,3,1,1,2,cyclic_8_1,block_8_1,block_32_1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_64,pipeline_1,pipeline_1,pipeline_1,unroll_8,1,1.75,0.958833538542,False
workload_5364.cpp,xcu200-fsgd2104-2-e,3.33,30.90291282,238,3,17,7,11,cyclic_8_1,block_8_1,block_32_1,pipeline_1,unroll_32,pipeline_1,unroll_64,unroll_64,pipeline_1,unroll_34,pipeline_1,unroll_8,1,9.5,0.791000462867,False
workload_5003.cpp,xcu200-fsgd2104-2-e,3.33,51.29725473,111,3,5,3,5,cyclic_8_1,block_8_1,block_32_1,unroll_5,pipeline_1,pipeline_1,unroll_64,unroll_2,unroll_16,unroll_4,pipeline_1,unroll_8,1,4,0.933896872617,False
workload_4935.cpp,xcu200-fsgd2104-2-e,3.33,415.33668423,84,3,1,1,2,cyclic_8_1,block_8_1,block_32_1,unroll_5,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_16,unroll_4,pipeline_1,unroll_8,1,1.75,0.9444372837,False
workload_4894.cpp,xcu200-fsgd2104-2-e,3.33,471.42620523,94,3,1,1,3,cyclic_8_1,block_8_1,block_32_1,unroll_5,unroll_16,unroll_2,unroll_2,unroll_2,unroll_16,unroll_4,pipeline_1,unroll_8,1,2,0.929704298663,False
workload_4968.cpp,xcu200-fsgd2104-2-e,3.33,490.28130126,111,3,1,1,3,cyclic_8_1,block_8_1,block_32_1,unroll_5,unroll_16,unroll_2,unroll_2,unroll_8,unroll_16,unroll_4,pipeline_1,unroll_8,1,2,0.926770887918,False
workload_5049.cpp,xcu200-fsgd2104-2-e,3.33,32.39901522,119,3,5,3,5,cyclic_8_1,block_8_1,cyclic_2_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_34,pipeline_1,unroll_8,1,4,0.935664840303,False
workload_5111.cpp,xcu200-fsgd2104-2-e,3.33,260.60551029,98,3,3,2,3,cyclic_8_1,block_8_1,cyclic_2_1,unroll_5,pipeline_1,unroll_2,unroll_64,unroll_64,pipeline_1,pipeline_1,pipeline_1,unroll_8,1,2.75,0.939043811425,False
workload_5347.cpp,xcu200-fsgd2104-2-e,3.33,32.39030061,575,3,5,3,16,cyclic_8_1,cyclic_128_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_16,unroll_16,pipeline_1,unroll_8,1,6.75,0.861615630088,False
workload_5302.cpp,xcu200-fsgd2104-2-e,3.33,32.39030061,632,3,5,3,16,cyclic_8_1,cyclic_128_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_16,unroll_4,unroll_5,unroll_8,2,6.75,0.861615630088,False
workload_5219.cpp,xcu200-fsgd2104-2-e,3.33,32.39030061,649,3,5,3,16,cyclic_8_1,cyclic_128_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_2,pipeline_1,unroll_5,unroll_4,1,6.75,0.861615630088,False
workload_5186.cpp,xcu200-fsgd2104-2-e,3.33,32.39030061,621,3,5,3,16,cyclic_8_1,cyclic_128_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_2,unroll_4,unroll_5,unroll_8,1,6.75,0.861615630088,False
workload_5148.cpp,xcu200-fsgd2104-2-e,3.33,32.41758663,229,3,5,3,5,cyclic_8_1,cyclic_128_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_64,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,4,0.935663126016,False
workload_5341.cpp,xcu200-fsgd2104-2-e,3.33,32.41758663,231,3,5,3,5,cyclic_8_1,cyclic_128_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_2,unroll_34,pipeline_1,unroll_8,1,4,0.935663126016,False
workload_5204.cpp,xcu200-fsgd2104-2-e,3.33,32.41758663,233,3,5,3,5,cyclic_8_1,cyclic_128_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_2,unroll_4,pipeline_1,unroll_8,1,4,0.935663126016,False
workload_5096.cpp,xcu200-fsgd2104-2-e,3.33,51.27082119,166,3,5,3,5,cyclic_8_1,cyclic_128_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_34,1,4,0.933899378358,False
workload_4977.cpp,xcu200-fsgd2104-2-e,3.33,32.39115975,232.5,3,5,3,5,cyclic_8_1,cyclic_128_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,pipeline_1,pipeline_1,pipeline_1,unroll_8,2,4,1,True
workload_5351.cpp,xcu200-fsgd2104-2-e,3.33,32.39115975,230,3,5,3,5,cyclic_8_1,cyclic_128_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,pipeline_1,unroll_34,pipeline_1,pipeline_1,1,4,1,True
workload_5174.cpp,xcu200-fsgd2104-2-e,3.33,32.39115975,230,3,5,3,5,cyclic_8_1,cyclic_128_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,pipeline_1,unroll_34,pipeline_1,unroll_8,1,4,1,True
workload_5091.cpp,xcu200-fsgd2104-2-e,3.33,32.39115975,230.5,3,5,3,5,cyclic_8_1,cyclic_128_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,pipeline_1,pipeline_1,unroll_8,6,4,1,True
workload_5151.cpp,xcu200-fsgd2104-2-e,3.33,32.39115975,221,3,5,3,5,cyclic_8_1,cyclic_128_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_2,pipeline_1,unroll_8,1,4,1,True
workload_5294.cpp,xcu200-fsgd2104-2-e,3.33,32.39115975,229,3,5,3,5,cyclic_8_1,cyclic_128_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_34,pipeline_1,unroll_8,1,4,1,True
workload_5398.cpp,xcu200-fsgd2104-2-e,3.33,32.39115975,227,3,5,3,5,cyclic_8_1,cyclic_128_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,4,1,True
workload_5067.cpp,xcu200-fsgd2104-2-e,3.33,32.39115975,230,3,5,3,5,cyclic_8_1,cyclic_128_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_4,3,4,1,True
workload_4881.cpp,xcu200-fsgd2104-2-e,3.33,32.39115975,229,3,5,3,5,cyclic_8_1,cyclic_128_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_8,5,4,1,True
workload_5190.cpp,xcu200-fsgd2104-2-e,3.33,32.39115975,213,3,5,3,5,cyclic_8_1,cyclic_128_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_2,unroll_2,pipeline_1,unroll_4,1,4,1,True
workload_5282.cpp,xcu200-fsgd2104-2-e,3.33,32.39115975,230.5,3,5,3,5,cyclic_8_1,cyclic_128_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_2,unroll_34,pipeline_1,unroll_8,2,4,1,True
workload_5185.cpp,xcu200-fsgd2104-2-e,3.33,32.39115975,214,3,5,3,5,cyclic_8_1,cyclic_128_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_4,pipeline_1,pipeline_1,unroll_8,2,4,1,True
workload_5226.cpp,xcu200-fsgd2104-2-e,3.33,1923.35160645,227,3,1,1,3,cyclic_8_1,cyclic_128_1,block_16_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_5,pipeline_1,1,2,0.690054104422,False
workload_5259.cpp,xcu200-fsgd2104-2-e,3.33,326.07584775,742,3,1,1,5,cyclic_8_1,cyclic_128_1,block_16_1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_64,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,2.5,0.934801616092,False
workload_5522.cpp,xcu200-fsgd2104-2-e,3.33,326.07584775,730,3,1,1,5,cyclic_8_1,cyclic_128_1,block_16_1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_8,1,2.5,0.934801616092,False
workload_5078.cpp,xcu200-fsgd2104-2-e,3.33,85.69582839,488,3,17,9,16,cyclic_8_1,cyclic_128_1,block_16_1,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_64,unroll_16,pipeline_1,pipeline_1,unroll_8,1,11.25,0.758003557912,False
workload_5487.cpp,xcu200-fsgd2104-2-e,3.33,30.88610631,345,3,17,7,12,cyclic_8_1,cyclic_128_1,block_16_1,pipeline_1,unroll_32,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_34,pipeline_1,unroll_8,1,9.75,0.77956517456,False
workload_5305.cpp,xcu200-fsgd2104-2-e,3.33,41.17042503,270,3,17,7,10,cyclic_8_1,cyclic_128_1,block_16_1,pipeline_1,unroll_32,pipeline_1,unroll_64,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_4,1,9.25,0.802462623312,False
workload_5260.cpp,xcu200-fsgd2104-2-e,3.33,32.39585172,602,3,5,3,15,cyclic_8_1,cyclic_128_1,block_16_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_2,unroll_2,unroll_5,unroll_8,1,6.5,0.873640643794,False
workload_5269.cpp,xcu200-fsgd2104-2-e,3.33,48.6335844,144,3,5,3,5,cyclic_8_1,cyclic_128_1,block_16_1,unroll_5,pipeline_1,pipeline_1,unroll_64,unroll_32,unroll_2,unroll_2,pipeline_1,unroll_4,1,4,0.934148910901,False
workload_5222.cpp,xcu200-fsgd2104-2-e,3.33,32.39139951,192,3,5,3,5,cyclic_8_1,cyclic_128_1,block_16_1,unroll_5,pipeline_1,pipeline_1,unroll_64,unroll_64,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,4,0.935665543279,False
workload_5384.cpp,xcu200-fsgd2104-2-e,3.33,32.42906847,302,3,16,7,10,cyclic_8_1,cyclic_128_1,block_16_1,unroll_5,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,pipeline_1,pipeline_1,unroll_8,1,9,0.814004039026,False
workload_4835.cpp,xcu200-fsgd2104-2-e,3.33,361.99956807,170,3,1,2,4,cyclic_8_1,cyclic_128_1,block_2_1,pipeline_1,unroll_16,unroll_2,unroll_32,unroll_64,pipeline_1,unroll_4,pipeline_1,pipeline_1,1,2.5,0.928973023295,False
workload_5215.cpp,xcu200-fsgd2104-2-e,3.33,32.40796626,186,3,5,3,5,cyclic_8_1,cyclic_128_1,block_32_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,pipeline_1,pipeline_1,pipeline_1,unroll_8,1,4,0.935664014057,False
workload_5180.cpp,xcu200-fsgd2104-2-e,3.33,32.40796626,186,3,5,3,5,cyclic_8_1,cyclic_128_1,block_32_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,pipeline_1,pipeline_1,unroll_8,1,4,0.935664014057,False
workload_5612.cpp,xcu200-fsgd2104-2-e,3.33,316.47348306,147,3,1,1,2,cyclic_8_1,cyclic_128_1,block_32_1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_64,unroll_16,unroll_34,pipeline_1,unroll_8,1,1.75,0.958833538542,False
workload_5034.cpp,xcu200-fsgd2104-2-e,3.33,65.07788697,141,3,17,7,8,cyclic_8_1,cyclic_128_1,block_32_1,pipeline_1,unroll_16,pipeline_1,unroll_16,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,8.75,0.817020377699,False
workload_4922.cpp,xcu200-fsgd2104-2-e,3.33,327.05467128,491,3,1,1,13,cyclic_8_1,cyclic_128_1,block_32_1,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_64,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,4.5,0.890886211454,False
workload_5630.cpp,xcu200-fsgd2104-2-e,3.33,264.09726837,153,3,1,1,3,cyclic_8_1,cyclic_128_1,block_32_1,unroll_5,pipeline_1,unroll_2,unroll_64,unroll_64,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,2,0.955416764219,False
workload_5013.cpp,xcu200-fsgd2104-2-e,3.33,300.86750133,160,3,1,1,4,cyclic_8_1,cyclic_128_1,block_32_1,unroll_5,unroll_16,unroll_2,unroll_64,unroll_64,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,2.25,0.94305295607,False
workload_5152.cpp,xcu200-fsgd2104-2-e,3.33,32.40796626,169,3,5,3,5,cyclic_8_1,cyclic_128_1,block_64_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,pipeline_1,pipeline_1,pipeline_1,unroll_8,1,4,0.935664014057,False
workload_5050.cpp,xcu200-fsgd2104-2-e,3.33,316.49990994,148,3,1,1,2,cyclic_8_1,cyclic_128_1,block_64_1,pipeline_1,pipeline_1,unroll_2,unroll_32,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_8,1,1.75,0.958830265861,False
workload_5074.cpp,xcu200-fsgd2104-2-e,3.33,327.0819573,157,3,1,1,3,cyclic_8_1,cyclic_128_1,block_64_1,pipeline_1,unroll_16,unroll_2,unroll_32,unroll_64,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,2,0.94937769554,False
workload_5493.cpp,xcu200-fsgd2104-2-e,3.33,32.39222535,200,3,5,3,5,cyclic_8_1,cyclic_128_1,block_8_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_8,1,4,0.935665467049,False
workload_5200.cpp,xcu200-fsgd2104-2-e,3.33,32.39901522,186,3,5,3,5,cyclic_8_1,cyclic_128_1,cyclic_2_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,pipeline_1,pipeline_1,unroll_8,2,4,0.935664840303,False
workload_5587.cpp,xcu200-fsgd2104-2-e,3.33,32.39901522,183,3,5,3,5,cyclic_8_1,cyclic_128_1,cyclic_2_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_8,1,4,0.935664840303,False
workload_5100.cpp,xcu200-fsgd2104-2-e,3.33,288.53941842,151,3,1,1,2,cyclic_8_1,cyclic_128_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_64,unroll_16,pipeline_1,pipeline_1,unroll_8,1,1.75,0.962049024119,False
workload_5015.cpp,xcu200-fsgd2104-2-e,3.33,32.42096658,188,3,5,3,5,cyclic_8_1,cyclic_128_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_64,pipeline_1,pipeline_1,pipeline_1,unroll_8,1,4,0.935662814016,False
workload_5313.cpp,xcu200-fsgd2104-2-e,3.33,32.3945397,185,3,5,3,5,cyclic_8_1,cyclic_128_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,pipeline_1,pipeline_1,pipeline_1,unroll_8,1,4,0.935665253421,False
workload_5040.cpp,xcu200-fsgd2104-2-e,3.33,41.25479058,203,3,17,7,9,cyclic_8_1,cyclic_128_1,cyclic_4_1,pipeline_1,unroll_16,pipeline_1,unroll_32,unroll_64,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,9,0.813245648931,False
workload_4890.cpp,xcu200-fsgd2104-2-e,3.33,296.5290741,168,3,1,1,3,cyclic_8_1,cyclic_128_1,cyclic_4_1,pipeline_1,unroll_16,unroll_2,unroll_32,unroll_64,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,2,0.952560069484,False
workload_4969.cpp,xcu200-fsgd2104-2-e,3.33,296.50264722,167,3,1,1,3,cyclic_8_1,cyclic_128_1,cyclic_4_1,pipeline_1,unroll_16,unroll_2,unroll_64,unroll_64,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,2,0.952562622935,False
workload_5689.cpp,xcu200-fsgd2104-2-e,3.33,326.31901767,778,3,1,1,7,cyclic_8_1,cyclic_16_1,block_16_1,pipeline_1,unroll_32,unroll_2,unroll_64,unroll_64,unroll_2,unroll_34,pipeline_1,unroll_8,1,3,0.922453111202,False
workload_4840.cpp,xcu200-fsgd2104-2-e,3.33,515.8614222,696,3,3,12,16,cyclic_8_1,cyclic_16_1,cyclic_2_1,unroll_5,pipeline_1,unroll_32,unroll_8,unroll_64,unroll_4,unroll_8,pipeline_1,unroll_16,1,8.5,0.779443684675,False
workload_5176.cpp,xcu200-fsgd2104-2-e,3.33,48.62899233,140,3,5,3,5,cyclic_8_1,cyclic_2_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_32,unroll_2,pipeline_1,pipeline_1,unroll_4,1,4,0.9341493446,False
workload_5355.cpp,xcu200-fsgd2104-2-e,3.33,32.39179911,148,3,5,3,5,cyclic_8_1,cyclic_2_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,4,0.935665506394,False
workload_5394.cpp,xcu200-fsgd2104-2-e,3.33,32.39179911,144,3,5,3,5,cyclic_8_1,cyclic_2_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_2,unroll_16,pipeline_1,unroll_8,1,4,0.935665506394,False
workload_5291.cpp,xcu200-fsgd2104-2-e,3.33,326.07584775,646,3,1,1,4,cyclic_8_1,cyclic_2_1,block_16_1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_64,unroll_16,unroll_16,pipeline_1,unroll_4,1,2.25,0.940124640202,False
workload_5602.cpp,xcu200-fsgd2104-2-e,3.33,323.01970029,1266,3,1,2,7,cyclic_8_1,cyclic_2_1,block_16_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_64,unroll_16,unroll_34,pipeline_1,unroll_8,1,3.25,0.917509979801,False
workload_5297.cpp,xcu200-fsgd2104-2-e,3.33,30.88610631,274,3,17,7,12,cyclic_8_1,cyclic_2_1,block_16_1,pipeline_1,unroll_32,pipeline_1,unroll_64,unroll_64,pipeline_1,unroll_34,pipeline_1,unroll_16,1,9.75,0.77956517456,False
workload_5158.cpp,xcu200-fsgd2104-2-e,3.33,30.88610631,274,3,17,7,12,cyclic_8_1,cyclic_2_1,block_16_1,pipeline_1,unroll_32,pipeline_1,unroll_64,unroll_64,pipeline_1,unroll_34,pipeline_1,unroll_8,2,9.75,0.77956517456,False
workload_5188.cpp,xcu200-fsgd2104-2-e,3.33,41.17042503,188,3,17,7,10,cyclic_8_1,cyclic_2_1,block_16_1,pipeline_1,unroll_32,pipeline_1,unroll_64,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_8,1,9.25,0.802462623312,False
workload_5207.cpp,xcu200-fsgd2104-2-e,3.33,30.88610631,272,3,17,7,12,cyclic_8_1,cyclic_2_1,block_16_1,pipeline_1,unroll_32,pipeline_1,unroll_64,unroll_64,unroll_2,unroll_34,pipeline_1,pipeline_1,1,9.75,0.77956517456,False
workload_5020.cpp,xcu200-fsgd2104-2-e,3.33,30.88610631,273,3,17,7,12,cyclic_8_1,cyclic_2_1,block_16_1,pipeline_1,unroll_32,pipeline_1,unroll_64,unroll_64,unroll_2,unroll_34,pipeline_1,unroll_8,4,9.75,0.77956517456,False
workload_5218.cpp,xcu200-fsgd2104-2-e,3.33,30.88610631,275,3,17,7,12,cyclic_8_1,cyclic_2_1,block_16_1,pipeline_1,unroll_32,pipeline_1,unroll_64,unroll_64,unroll_4,unroll_34,pipeline_1,unroll_8,1,9.75,0.77956517456,False
workload_5605.cpp,xcu200-fsgd2104-2-e,3.33,264.09726837,92,3,1,1,2,cyclic_8_1,cyclic_2_1,block_32_1,unroll_5,pipeline_1,unroll_2,unroll_64,unroll_64,pipeline_1,unroll_34,pipeline_1,unroll_8,1,1.75,0.964426643865,False
workload_5468.cpp,xcu200-fsgd2104-2-e,3.33,264.09726837,94,3,1,1,2,cyclic_8_1,cyclic_2_1,block_32_1,unroll_5,pipeline_1,unroll_2,unroll_64,unroll_64,unroll_16,unroll_34,pipeline_1,unroll_8,1,1.75,0.964426643865,False
workload_5120.cpp,xcu200-fsgd2104-2-e,3.33,32.39879544,147,3,5,3,5,cyclic_8_1,cyclic_2_1,cyclic_2_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_16,unroll_4,pipeline_1,pipeline_1,1,4,0.93566486059,False
workload_5092.cpp,xcu200-fsgd2104-2-e,3.33,32.39879544,161,3,5,3,5,cyclic_8_1,cyclic_2_1,cyclic_2_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_16,unroll_4,unroll_5,unroll_8,1,4,0.93566486059,False
workload_5105.cpp,xcu200-fsgd2104-2-e,3.33,32.40221202,102,3,5,3,4,cyclic_8_1,cyclic_2_1,cyclic_2_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_64,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,3.75,0.941990557918,False
workload_5154.cpp,xcu200-fsgd2104-2-e,3.33,32.39965458,93,3,5,3,4,cyclic_8_1,cyclic_2_1,cyclic_2_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,pipeline_1,pipeline_1,unroll_8,1,3.75,0.941990794675,False
workload_5029.cpp,xcu200-fsgd2104-2-e,3.33,32.39965458,107,3,5,3,4,cyclic_8_1,cyclic_2_1,cyclic_2_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_34,pipeline_1,unroll_8,1,3.75,0.941990794675,False
workload_4954.cpp,xcu200-fsgd2104-2-e,3.33,46.83508803,135,3,17,6,9,cyclic_8_1,cyclic_2_1,cyclic_2_1,pipeline_1,unroll_16,pipeline_1,unroll_64,unroll_16,unroll_16,unroll_34,pipeline_1,unroll_8,1,8.75,0.818607818353,False
workload_5272.cpp,xcu200-fsgd2104-2-e,3.33,31.13947602,164,3,17,6,9,cyclic_8_1,cyclic_2_1,cyclic_2_1,pipeline_1,unroll_16,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_34,pipeline_1,unroll_8,1,8.75,0.819963331726,False
workload_5664.cpp,xcu200-fsgd2104-2-e,3.33,32.39517906,105,3,5,3,4,cyclic_8_1,cyclic_2_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_16,pipeline_1,unroll_8,1,3.75,0.941991208997,False
workload_5039.cpp,xcu200-fsgd2104-2-e,3.33,449.43572772,81,3,1,1,2,cyclic_8_1,cyclic_2_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,1,1.75,0.938843576832,False
workload_5639.cpp,xcu200-fsgd2104-2-e,3.33,282.86531154,111,3,1,1,3,cyclic_8_1,cyclic_2_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_4,unroll_64,unroll_64,unroll_16,unroll_34,pipeline_1,unroll_4,1,2,0.953832007654,False
