Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,Replicate_Count,Area,Weight,is_pareto
gemm_1308.c,xcu200-fsgd2104-2-e,5,0.093585,1002,1,2,27,6,pipeline_1,unroll_64,pipeline_1,4,9,1,True
gemm_1216.c,xcu200-fsgd2104-2-e,5,0.093585,1110,1,2,27,6,pipeline_1,unroll_64,unroll_16,2,9,1,True
gemm_1258.c,xcu200-fsgd2104-2-e,5,0.093585,1111.5,1,2,27,6,pipeline_1,unroll_64,unroll_2,2,9,1,True
gemm_1271.c,xcu200-fsgd2104-2-e,5,0.093585,1113.5,1,2,27,6,pipeline_1,unroll_64,unroll_32,2,9,1,True
gemm_1116.c,xcu200-fsgd2104-2-e,5,0.093585,1116,1,2,27,6,pipeline_1,unroll_64,unroll_4,2,9,1,True
gemm_1118.c,xcu200-fsgd2104-2-e,5,0.12513,1028.5,1,2,23,5,pipeline_1,unroll_64,unroll_64,2,7.75,1,True
gemm_1238.c,xcu200-fsgd2104-2-e,5,0.093585,1022,1,2,27,6,pipeline_1,unroll_64,unroll_8,2,9,1,True
gemm_1244.c,xcu200-fsgd2104-2-e,5,0.093585,995.5,1,2,27,6,pipeline_1,unroll_8,pipeline_1,4,9,1,True
gemm_1147.c,xcu200-fsgd2104-2-e,5,0.093585,1040,1,2,27,6,pipeline_1,unroll_8,unroll_16,2,9,1,True
gemm_1333.c,xcu200-fsgd2104-2-e,5,0.093585,1014,1,2,27,6,pipeline_1,unroll_8,unroll_2,2,9,1,True
gemm_1397.c,xcu200-fsgd2104-2-e,5,0.093585,1036.5,1,2,27,6,pipeline_1,unroll_8,unroll_32,2,9,1,True
gemm_1212.c,xcu200-fsgd2104-2-e,5,0.093585,1062.5,1,2,27,6,pipeline_1,unroll_8,unroll_4,2,9,1,True
gemm_1268.c,xcu200-fsgd2104-2-e,5,0.093585,1115.5,1,2,27,6,pipeline_1,unroll_8,unroll_64,2,9,1,True
gemm_1204.c,xcu200-fsgd2104-2-e,5,0.093585,1052.5,1,2,27,6,pipeline_1,unroll_8,unroll_8,2,9,1,True
gemm_1126.c,xcu200-fsgd2104-2-e,5,0.760685,170,1,1,9,6,unroll_16,pipeline_1,pipeline_1,1,4.25,0.78822105804,False
gemm_1202.c,xcu200-fsgd2104-2-e,5,0.760685,170,1,1,9,6,unroll_16,pipeline_1,unroll_2,1,4.25,0.78822105804,False
gemm_1311.c,xcu200-fsgd2104-2-e,5,0.760685,173,1,1,9,6,unroll_16,pipeline_1,unroll_4,1,4.25,0.78822105804,False
gemm_1213.c,xcu200-fsgd2104-2-e,5,0.760685,209,1,1,9,6,unroll_16,pipeline_1,unroll_64,1,4.25,0.78822105804,False
gemm_1180.c,xcu200-fsgd2104-2-e,5,4.158425,1272,1,1,7,11,unroll_16,unroll_32,pipeline_1,1,5,0.461286028075,False
gemm_1166.c,xcu200-fsgd2104-2-e,5,0.760965,40,1,1,1,1,unroll_2,pipeline_1,pipeline_1,4,1,1,True
gemm_1203.c,xcu200-fsgd2104-2-e,5,0.760965,42,1,1,1,1,unroll_2,pipeline_1,unroll_16,2,1,1,True
gemm_1131.c,xcu200-fsgd2104-2-e,5,0.760965,42,1,1,1,1,unroll_2,pipeline_1,unroll_2,2,1,1,True
gemm_1277.c,xcu200-fsgd2104-2-e,5,0.760965,42.5,1,1,1,1,unroll_2,pipeline_1,unroll_32,2,1,1,True
gemm_1184.c,xcu200-fsgd2104-2-e,5,0.760965,41,1,1,1,1,unroll_2,pipeline_1,unroll_4,2,1,1,True
gemm_1257.c,xcu200-fsgd2104-2-e,5,0.760965,45.5,1,1,1,1,unroll_2,pipeline_1,unroll_64,2,1,1,True
gemm_1220.c,xcu200-fsgd2104-2-e,5,0.760965,42.5,1,1,1,1,unroll_2,pipeline_1,unroll_8,2,1,1,True
gemm_1119.c,xcu200-fsgd2104-2-e,5,4.814565,43,1,1,1,1,unroll_2,unroll_16,pipeline_1,2,1,0.438953821636,False
gemm_1317.c,xcu200-fsgd2104-2-e,5,7.149285,121,1,1,1,1,unroll_2,unroll_16,unroll_16,1,1,0.237726656424,False
gemm_1302.c,xcu200-fsgd2104-2-e,5,11.163365,37,1,1,1,1,unroll_2,unroll_16,unroll_2,1,1,0.100067281565,False
gemm_1372.c,xcu200-fsgd2104-2-e,5,6.862565,262,1,1,1,1,unroll_2,unroll_16,unroll_32,1,1,0.257638991685,False
gemm_1241.c,xcu200-fsgd2104-2-e,5,8.869605,46,1,1,1,1,unroll_2,unroll_16,unroll_4,1,1,0.146475308619,False
gemm_1282.c,xcu200-fsgd2104-2-e,5,0.686565,313,1,1,1,2,unroll_2,unroll_16,unroll_64,1,1.25,1,True
gemm_1291.c,xcu200-fsgd2104-2-e,5,7.722725,64,1,1,1,1,unroll_2,unroll_16,unroll_8,1,1,0.201933795012,False
gemm_1352.c,xcu200-fsgd2104-2-e,5,4.168165,24,1,1,1,1,unroll_2,unroll_2,pipeline_1,1,1,0.510417582767,False
gemm_1320.c,xcu200-fsgd2104-2-e,5,11.172325,24,1,1,1,1,unroll_2,unroll_2,unroll_2,1,1,0.100054648475,False
gemm_1278.c,xcu200-fsgd2104-2-e,5,3.379685,55,1,1,1,1,unroll_2,unroll_2,unroll_64,1,1,0.606837032256,False
gemm_1250.c,xcu200-fsgd2104-2-e,5,7.731685,31,1,1,1,1,unroll_2,unroll_2,unroll_8,1,1,0.201417185783,False
gemm_1243.c,xcu200-fsgd2104-2-e,5,4.813925,60.5,1,1,1,1,unroll_2,unroll_32,pipeline_1,2,1,0.439021199647,False
gemm_1405.c,xcu200-fsgd2104-2-e,5,7.148645,273,1,1,1,2,unroll_2,unroll_32,unroll_16,1,1.25,0.237687168823,False
gemm_1328.c,xcu200-fsgd2104-2-e,5,11.162725,51,1,1,1,1,unroll_2,unroll_32,unroll_2,1,1,0.10006823415,False
gemm_1416.c,xcu200-fsgd2104-2-e,5,6.861925,921,1,1,1,2,unroll_2,unroll_32,unroll_32,1,1.25,0.257592602275,False
gemm_1363.c,xcu200-fsgd2104-2-e,5,8.868965,79,1,1,1,1,unroll_2,unroll_32,unroll_4,1,1,0.146500260067,False
gemm_1358.c,xcu200-fsgd2104-2-e,5,0.676325,895,1,1,1,3,unroll_2,unroll_32,unroll_64,1,1.5,1,True
gemm_1231.c,xcu200-fsgd2104-2-e,5,7.722085,126,1,1,1,1,unroll_2,unroll_32,unroll_8,1,1,0.201970745892,False
gemm_1385.c,xcu200-fsgd2104-2-e,5,11.167205,26,1,1,1,1,unroll_2,unroll_4,unroll_2,1,1,0.100061706677,False
gemm_1411.c,xcu200-fsgd2104-2-e,5,6.866405,66,1,1,1,1,unroll_2,unroll_4,unroll_32,1,1,0.25736342958,False
gemm_1380.c,xcu200-fsgd2104-2-e,5,1.705445,83,1,1,1,1,unroll_2,unroll_4,unroll_64,1,1,0.845274598778,False
gemm_1164.c,xcu200-fsgd2104-2-e,5,4.812965,122.5,1,1,1,2.5,unroll_2,unroll_64,pipeline_1,2,1.375,0.438663807337,False
gemm_1133.c,xcu200-fsgd2104-2-e,5,7.147685,947,1,1,1,4,unroll_2,unroll_64,unroll_16,1,1.75,0.237093273844,False
gemm_1325.c,xcu200-fsgd2104-2-e,5,11.161765,87,1,1,1,1,unroll_2,unroll_64,unroll_2,1,1,0.100069675582,False
gemm_1117.c,xcu200-fsgd2104-2-e,5,8.868005,179,1,1,1,2,unroll_2,unroll_64,unroll_4,1,1.25,0.146499948853,False
gemm_1288.c,xcu200-fsgd2104-2-e,5,0.133445,3168,1,2,45,9,unroll_2,unroll_64,unroll_64,1,14.25,0.379036313037,False
gemm_1287.c,xcu200-fsgd2104-2-e,5,7.721125,322,1,1,1,3,unroll_2,unroll_64,unroll_8,1,1.5,0.201765940958,False
gemm_1176.c,xcu200-fsgd2104-2-e,5,4.815845,30,1,1,1,1,unroll_2,unroll_8,pipeline_1,2,1,0.438819085702,False
gemm_1314.c,xcu200-fsgd2104-2-e,5,6.863845,114,1,1,1,1,unroll_2,unroll_8,unroll_32,1,1,0.257547110865,False
gemm_1289.c,xcu200-fsgd2104-2-e,5,0.868325,150,1,1,1,2,unroll_2,unroll_8,unroll_64,1,1.25,0.971919808412,False
gemm_1344.c,xcu200-fsgd2104-2-e,5,7.724005,42,1,1,1,1,unroll_2,unroll_8,unroll_8,1,1,0.20185991334,False
gemm_1215.c,xcu200-fsgd2104-2-e,5,0.760665,368,1,1,18,12,unroll_32,pipeline_1,unroll_32,1,8,0.678854979843,False
gemm_1142.c,xcu200-fsgd2104-2-e,5,4.814415,1243,1,1,6.5,9.5,unroll_32,unroll_16,pipeline_1,2,4.5,0.40818338726,False
gemm_1121.c,xcu200-fsgd2104-2-e,5,0.760805,66,1,1,2,1,unroll_4,pipeline_1,pipeline_1,4,1.25,0.982968154237,False
gemm_1334.c,xcu200-fsgd2104-2-e,5,0.760805,61.5,1,1,2,1,unroll_4,pipeline_1,unroll_16,2,1.25,0.982968154237,False
gemm_1246.c,xcu200-fsgd2104-2-e,5,0.760805,61,1,1,2,1,unroll_4,pipeline_1,unroll_2,2,1.25,0.982968154237,False
gemm_1129.c,xcu200-fsgd2104-2-e,5,0.760805,65,1,1,2,1,unroll_4,pipeline_1,unroll_32,2,1.25,0.982968154237,False
gemm_1225.c,xcu200-fsgd2104-2-e,5,0.760805,60,1,1,2,1,unroll_4,pipeline_1,unroll_4,2,1.25,0.982968154237,False
gemm_1270.c,xcu200-fsgd2104-2-e,5,0.760805,66,1,1,2,1,unroll_4,pipeline_1,unroll_64,2,1.25,0.982968154237,False
gemm_1324.c,xcu200-fsgd2104-2-e,5,0.760805,60,1,1,2,1,unroll_4,pipeline_1,unroll_8,2,1.25,0.982968154237,False
gemm_1178.c,xcu200-fsgd2104-2-e,5,4.814485,60.5,1,1,1,1,unroll_4,unroll_16,pipeline_1,2,1,0.438962243521,False
gemm_1185.c,xcu200-fsgd2104-2-e,5,7.149205,269,1,1,1,2,unroll_4,unroll_16,unroll_16,1,1.25,0.237649605155,False
gemm_1148.c,xcu200-fsgd2104-2-e,5,11.163285,52,1,1,1,1,unroll_4,unroll_16,unroll_2,1,1,0.100067400272,False
gemm_1177.c,xcu200-fsgd2104-2-e,5,6.862485,835,1,1,1,2,unroll_4,unroll_16,unroll_32,1,1.25,0.257552415507,False
gemm_1174.c,xcu200-fsgd2104-2-e,5,8.869525,72,1,1,1,1,unroll_4,unroll_16,unroll_4,1,1,0.146478427184,False
gemm_1217.c,xcu200-fsgd2104-2-e,5,0.686485,865,1,1,1,4,unroll_4,unroll_16,unroll_64,1,1.75,0.956884624747,False
gemm_1343.c,xcu200-fsgd2104-2-e,5,7.722645,124,1,1,1,1,unroll_4,unroll_16,unroll_8,1,1,0.201938413505,False
gemm_1149.c,xcu200-fsgd2104-2-e,5,4.823445,26.5,1,1,1,1,unroll_4,unroll_2,pipeline_1,2,1,0.438019642742,False
gemm_1381.c,xcu200-fsgd2104-2-e,5,11.172245,26,1,1,1,1,unroll_4,unroll_2,unroll_2,1,1,0.100054755463,False
gemm_1357.c,xcu200-fsgd2104-2-e,5,3.379605,95,1,1,1,1,unroll_4,unroll_2,unroll_64,1,1,0.606847330727,False
gemm_1135.c,xcu200-fsgd2104-2-e,5,4.813845,125.5,1,1,1,2,unroll_4,unroll_32,pipeline_1,2,1.25,0.438825830076,False
gemm_1421.c,xcu200-fsgd2104-2-e,5,11.162645,83,1,1,1,1,unroll_4,unroll_32,unroll_2,1,1,0.100068353694,False
gemm_1406.c,xcu200-fsgd2104-2-e,5,0.676245,3045,1,1,1,6,unroll_4,unroll_32,unroll_64,1,2.25,1,True
gemm_1120.c,xcu200-fsgd2104-2-e,5,4.818325,33.5,1,1,1,1,unroll_4,unroll_4,pipeline_1,2,1,0.438558111052,False
gemm_1408.c,xcu200-fsgd2104-2-e,5,1.705365,164,1,1,1,2,unroll_4,unroll_4,unroll_64,1,1.25,0.843996102279,False
gemm_1413.c,xcu200-fsgd2104-2-e,5,7.726485,45,1,1,1,1,unroll_4,unroll_4,unroll_8,1,1,0.201716843821,False
gemm_1139.c,xcu200-fsgd2104-2-e,5,4.812885,338.5,1,1,3,5,unroll_4,unroll_64,pipeline_1,2,2.5,0.431889671511,False
gemm_1341.c,xcu200-fsgd2104-2-e,5,11.161685,193,1,1,1,3,unroll_4,unroll_64,unroll_2,1,1.5,0.100065312009,False
gemm_1347.c,xcu200-fsgd2104-2-e,5,8.867925,382,1,1,1,4,unroll_4,unroll_64,unroll_4,1,1.75,0.146201760235,False
gemm_1331.c,xcu200-fsgd2104-2-e,5,7.721045,1065,1,1,1,5,unroll_4,unroll_64,unroll_8,1,2,0.200992793067,False
gemm_1261.c,xcu200-fsgd2104-2-e,5,4.160405,44,1,1,1,1,unroll_4,unroll_8,pipeline_1,1,1,0.511316995026,False
gemm_1342.c,xcu200-fsgd2104-2-e,5,7.150485,117,1,1,1,1,unroll_4,unroll_8,unroll_16,1,1,0.237646142105,False
gemm_1348.c,xcu200-fsgd2104-2-e,5,11.164565,35,1,1,1,1,unroll_4,unroll_8,unroll_2,1,1,0.100065513517,False
gemm_1242.c,xcu200-fsgd2104-2-e,5,0.868245,313,1,1,1,2,unroll_4,unroll_8,unroll_64,1,1.25,0.971928595897,False
gemm_1346.c,xcu200-fsgd2104-2-e,5,7.723925,66,1,1,1,1,unroll_4,unroll_8,unroll_8,1,1,0.20186453016,False
gemm_1273.c,xcu200-fsgd2104-2-e,5,0.760645,773,1,1,35,20,unroll_64,pipeline_1,pipeline_1,3,14.25,0.376493797894,False
gemm_1138.c,xcu200-fsgd2104-2-e,5,0.760645,824,1,1,35,20,unroll_64,pipeline_1,unroll_16,2,14.25,0.376493797894,False
gemm_1234.c,xcu200-fsgd2104-2-e,5,0.760645,796,1,1,35,20,unroll_64,pipeline_1,unroll_2,2,14.25,0.376493797894,False
gemm_1299.c,xcu200-fsgd2104-2-e,5,0.760645,869.5,1,1,35,20,unroll_64,pipeline_1,unroll_32,2,14.25,0.376493797894,False
gemm_1259.c,xcu200-fsgd2104-2-e,5,0.760645,865.5,1,1,35,20,unroll_64,pipeline_1,unroll_4,2,14.25,0.376493797894,False
gemm_1179.c,xcu200-fsgd2104-2-e,5,0.760645,917.5,1,1,35,20,unroll_64,pipeline_1,unroll_64,2,14.25,0.376493797894,False
gemm_1130.c,xcu200-fsgd2104-2-e,5,0.760645,834,1,1,35,20,unroll_64,pipeline_1,unroll_8,2,14.25,0.376493797894,False
gemm_1350.c,xcu200-fsgd2104-2-e,5,11.1632,2265,1,1,5,8,unroll_64,unroll_16,unroll_2,1,3.75,0.1,False
gemm_1233.c,xcu200-fsgd2104-2-e,5,4.168,132,1,1,1,3,unroll_64,unroll_2,pipeline_1,1,1.5,0.509371474829,False
gemm_1198.c,xcu200-fsgd2104-2-e,5,7.73152,338,1,1,1,4,unroll_64,unroll_2,unroll_8,1,1.75,0.200844432679,False
gemm_1284.c,xcu200-fsgd2104-2-e,5,4.16032,1290,1,1,7,11,unroll_64,unroll_8,pipeline_1,1,5,0.46110159544,False
gemm_1400.c,xcu200-fsgd2104-2-e,5,11.16448,587,1,1,2,5,unroll_64,unroll_8,unroll_2,1,2.25,0.100040937491,False
gemm_1223.c,xcu200-fsgd2104-2-e,5,0.760725,102,1,1,4,3,unroll_8,pipeline_1,pipeline_1,3,2.25,0.94005888348,False
gemm_1279.c,xcu200-fsgd2104-2-e,5,0.760725,95.5,1,1,4,3,unroll_8,pipeline_1,unroll_2,2,2.25,0.94005888348,False
gemm_1125.c,xcu200-fsgd2104-2-e,5,0.760725,104.5,1,1,4,3,unroll_8,pipeline_1,unroll_32,2,2.25,0.94005888348,False
gemm_1160.c,xcu200-fsgd2104-2-e,5,0.760725,112,1,1,4,3,unroll_8,pipeline_1,unroll_64,2,2.25,0.94005888348,False
gemm_1218.c,xcu200-fsgd2104-2-e,5,0.760725,98,1,1,4,3,unroll_8,pipeline_1,unroll_8,2,2.25,0.94005888348,False
gemm_1137.c,xcu200-fsgd2104-2-e,5,4.814445,131,1,1,1,2,unroll_8,unroll_16,pipeline_1,2,1.25,0.438762711342,False
gemm_1152.c,xcu200-fsgd2104-2-e,5,7.149165,901,1,1,1,2,unroll_8,unroll_16,unroll_16,1,1.25,0.237652288105,False
gemm_1365.c,xcu200-fsgd2104-2-e,5,11.163245,84,1,1,1,1,unroll_8,unroll_16,unroll_2,1,1,0.100067459665,False
gemm_1276.c,xcu200-fsgd2104-2-e,5,0.686445,2667,1,1,2,6,unroll_8,unroll_16,unroll_64,1,2.5,0.926015641814,False
gemm_1157.c,xcu200-fsgd2104-2-e,5,7.722605,292,1,1,1,2,unroll_8,unroll_16,unroll_8,1,1.25,0.201875655986,False
gemm_1144.c,xcu200-fsgd2104-2-e,5,11.162605,175,1,1,1,2,unroll_8,unroll_32,unroll_2,1,1.25,0.100067289778,False
gemm_1402.c,xcu200-fsgd2104-2-e,5,1.705325,361,1,1,1,3,unroll_8,unroll_4,unroll_64,1,1.5,0.840201257239,False
gemm_1175.c,xcu200-fsgd2104-2-e,5,5.468205,1232,1,1,6,9,unroll_8,unroll_64,pipeline_1,1,4.25,0.352212604649,False
gemm_1128.c,xcu200-fsgd2104-2-e,5,8.867885,1514,1,1,2,7,unroll_8,unroll_64,unroll_4,1,2.75,0.144715645493,False
gemm_1214.c,xcu200-fsgd2104-2-e,5,7.150445,299,1,1,1,2,unroll_8,unroll_8,unroll_16,1,1.25,0.237566446695,False
gemm_1183.c,xcu200-fsgd2104-2-e,5,11.164525,51,1,1,1,1,unroll_8,unroll_8,unroll_2,1,1,0.100065572073,False
gemm_1394.c,xcu200-fsgd2104-2-e,5,0.868205,877,1,1,2,4,unroll_8,unroll_8,unroll_64,1,2,0.937507861037,False
gemm_1017.c,xcu200-fsgd2104-2-e,10,0.1847,871,1,2,23,5,pipeline_1,pipeline_1,pipeline_1,8,7.75,1,True
gemm_889.c,xcu200-fsgd2104-2-e,10,0.1847,849.5,1,2,23,5,pipeline_1,pipeline_1,unroll_16,4,7.75,1,True
gemm_916.c,xcu200-fsgd2104-2-e,10,0.1847,855.5,1,2,23,5,pipeline_1,pipeline_1,unroll_2,4,7.75,1,True
gemm_893.c,xcu200-fsgd2104-2-e,10,0.1847,862,1,2,23,5,pipeline_1,pipeline_1,unroll_32,4,7.75,1,True
gemm_855.c,xcu200-fsgd2104-2-e,10,0.1847,891,1,2,23,5,pipeline_1,pipeline_1,unroll_4,4,7.75,1,True
gemm_1012.c,xcu200-fsgd2104-2-e,10,0.04295,732.5,1,20,46,21,pipeline_1,pipeline_1,unroll_64,4,22,1,True
gemm_843.c,xcu200-fsgd2104-2-e,10,0.1847,860.5,1,2,23,5,pipeline_1,pipeline_1,unroll_8,4,7.75,1,True
gemm_1021.c,xcu200-fsgd2104-2-e,10,0.1847,863.5,1,2,23,5,pipeline_1,unroll_16,pipeline_1,4,7.75,1,True
gemm_932.c,xcu200-fsgd2104-2-e,10,0.1847,846.5,1,2,23,5,pipeline_1,unroll_16,unroll_16,2,7.75,1,True
gemm_984.c,xcu200-fsgd2104-2-e,10,0.1847,860,1,2,23,5,pipeline_1,unroll_16,unroll_2,2,7.75,1,True
gemm_859.c,xcu200-fsgd2104-2-e,10,0.1847,881.5,1,2,23,5,pipeline_1,unroll_16,unroll_32,2,7.75,1,True
gemm_817.c,xcu200-fsgd2104-2-e,10,0.1847,900,1,2,23,5,pipeline_1,unroll_16,unroll_4,2,7.75,1,True
gemm_948.c,xcu200-fsgd2104-2-e,10,0.1847,861,1,2,23,5,pipeline_1,unroll_16,unroll_64,2,7.75,1,True
gemm_836.c,xcu200-fsgd2104-2-e,10,0.1847,851.5,1,2,23,5,pipeline_1,unroll_16,unroll_8,2,7.75,1,True
gemm_1029.c,xcu200-fsgd2104-2-e,10,0.1847,862,1,2,23,5,pipeline_1,unroll_2,pipeline_1,4,7.75,1,True
gemm_1095.c,xcu200-fsgd2104-2-e,10,0.1847,867,1,2,23,5,pipeline_1,unroll_2,unroll_16,2,7.75,1,True
gemm_1050.c,xcu200-fsgd2104-2-e,10,0.1847,857,1,2,23,5,pipeline_1,unroll_2,unroll_2,1,7.75,1,True
gemm_1036.c,xcu200-fsgd2104-2-e,10,0.1847,831.5,1,2,23,5,pipeline_1,unroll_2,unroll_32,2,7.75,1,True
gemm_1104.c,xcu200-fsgd2104-2-e,10,0.1847,866,1,2,23,5,pipeline_1,unroll_2,unroll_4,1,7.75,1,True
gemm_1044.c,xcu200-fsgd2104-2-e,10,0.04295,732.5,1,20,46,21,pipeline_1,unroll_2,unroll_64,2,22,1,True
gemm_1099.c,xcu200-fsgd2104-2-e,10,0.1847,876.5,1,2,23,5,pipeline_1,unroll_2,unroll_8,2,7.75,1,True
gemm_917.c,xcu200-fsgd2104-2-e,10,0.1847,874.5,1,2,23,5,pipeline_1,unroll_32,pipeline_1,4,7.75,1,True
gemm_844.c,xcu200-fsgd2104-2-e,10,0.1847,873,1,2,23,5,pipeline_1,unroll_32,unroll_16,2,7.75,1,True
gemm_887.c,xcu200-fsgd2104-2-e,10,0.1847,849.5,1,2,23,5,pipeline_1,unroll_32,unroll_2,2,7.75,1,True
gemm_931.c,xcu200-fsgd2104-2-e,10,0.1847,872.5,1,2,23,5,pipeline_1,unroll_32,unroll_32,2,7.75,1,True
gemm_846.c,xcu200-fsgd2104-2-e,10,0.1847,868,1,2,23,5,pipeline_1,unroll_32,unroll_4,2,7.75,1,True
gemm_825.c,xcu200-fsgd2104-2-e,10,0.1847,935.5,1,2,23,5,pipeline_1,unroll_32,unroll_64,2,7.75,1,True
gemm_899.c,xcu200-fsgd2104-2-e,10,0.1847,848,1,2,23,5,pipeline_1,unroll_32,unroll_8,2,7.75,1,True
gemm_1059.c,xcu200-fsgd2104-2-e,10,0.1847,871,1,2,23,5,pipeline_1,unroll_4,pipeline_1,3,7.75,1,True
gemm_1079.c,xcu200-fsgd2104-2-e,10,0.1847,867,1,2,23,5,pipeline_1,unroll_4,unroll_16,2,7.75,1,True
gemm_1077.c,xcu200-fsgd2104-2-e,10,0.1847,854,1,2,23,5,pipeline_1,unroll_4,unroll_2,2,7.75,1,True
gemm_1061.c,xcu200-fsgd2104-2-e,10,0.22722,896,1,2,23,6,pipeline_1,unroll_4,unroll_64,2,8,0.68231167418,False
gemm_1098.c,xcu200-fsgd2104-2-e,10,0.1847,866,1,2,23,5,pipeline_1,unroll_4,unroll_8,1,7.75,1,True
gemm_1026.c,xcu200-fsgd2104-2-e,10,0.1847,858.5,1,2,23,5,pipeline_1,unroll_64,pipeline_1,4,7.75,1,True
gemm_1016.c,xcu200-fsgd2104-2-e,10,0.1847,882,1,2,23,5,pipeline_1,unroll_64,unroll_16,2,7.75,1,True
gemm_1047.c,xcu200-fsgd2104-2-e,10,0.1847,868,1,2,23,5,pipeline_1,unroll_64,unroll_2,2,7.75,1,True
gemm_1004.c,xcu200-fsgd2104-2-e,10,0.1847,905.5,1,2,23,5,pipeline_1,unroll_64,unroll_32,2,7.75,1,True
gemm_809.c,xcu200-fsgd2104-2-e,10,0.1847,866.5,1,2,23,5,pipeline_1,unroll_64,unroll_4,2,7.75,1,True
gemm_1015.c,xcu200-fsgd2104-2-e,10,0.2477,1002,1,2,23,6,pipeline_1,unroll_64,unroll_64,2,8,0.682254300255,False
gemm_1054.c,xcu200-fsgd2104-2-e,10,0.1847,895,1,2,23,5,pipeline_1,unroll_64,unroll_8,1,7.75,1,True
gemm_1033.c,xcu200-fsgd2104-2-e,10,0.1847,846.5,1,2,23,5,pipeline_1,unroll_8,pipeline_1,4,7.75,1,True
gemm_1008.c,xcu200-fsgd2104-2-e,10,0.1847,851.5,1,2,23,5,pipeline_1,unroll_8,unroll_16,2,7.75,1,True
gemm_1073.c,xcu200-fsgd2104-2-e,10,0.1847,891,1,2,23,5,pipeline_1,unroll_8,unroll_2,2,7.75,1,True
gemm_1032.c,xcu200-fsgd2104-2-e,10,0.1847,877,1,2,23,5,pipeline_1,unroll_8,unroll_32,1,7.75,1,True
gemm_1082.c,xcu200-fsgd2104-2-e,10,0.1847,871,1,2,23,5,pipeline_1,unroll_8,unroll_4,2,7.75,1,True
gemm_1040.c,xcu200-fsgd2104-2-e,10,0.1847,844,1,2,23,5,pipeline_1,unroll_8,unroll_64,2,7.75,1,True
gemm_1081.c,xcu200-fsgd2104-2-e,10,0.1847,866,1,2,23,5,pipeline_1,unroll_8,unroll_8,2,7.75,1,True
gemm_1110.c,xcu200-fsgd2104-2-e,10,1.43817,155,1,1,8,6,unroll_16,pipeline_1,pipeline_1,3,4,0.789959146662,False
gemm_997.c,xcu200-fsgd2104-2-e,10,1.43817,154,1,1,8,6,unroll_16,pipeline_1,unroll_16,1,4,0.789959146662,False
gemm_956.c,xcu200-fsgd2104-2-e,10,1.43817,160.5,1,1,8,6,unroll_16,pipeline_1,unroll_32,2,4,0.789959146662,False
gemm_1005.c,xcu200-fsgd2104-2-e,10,1.43817,167.5,1,1,8,6,unroll_16,pipeline_1,unroll_64,2,4,0.789959146662,False
gemm_993.c,xcu200-fsgd2104-2-e,10,5.61477,282,1,1,2,5,unroll_16,unroll_16,pipeline_1,1,2.25,0.510593875702,False
gemm_866.c,xcu200-fsgd2104-2-e,10,11.18405,934,1,1,2,4,unroll_16,unroll_32,unroll_4,1,2,0.159117459789,False
gemm_1039.c,xcu200-fsgd2104-2-e,10,1.43873,36.5,1,1,1,1,unroll_2,pipeline_1,pipeline_1,4,1,1,True
gemm_877.c,xcu200-fsgd2104-2-e,10,1.43873,39,1,1,1,1,unroll_2,pipeline_1,unroll_16,2,1,1,True
gemm_824.c,xcu200-fsgd2104-2-e,10,1.43873,37.5,1,1,1,1,unroll_2,pipeline_1,unroll_2,2,1,1,True
gemm_873.c,xcu200-fsgd2104-2-e,10,1.43873,40,1,1,1,1,unroll_2,pipeline_1,unroll_32,2,1,1,True
gemm_1006.c,xcu200-fsgd2104-2-e,10,1.43873,36.5,1,1,1,1,unroll_2,pipeline_1,unroll_4,2,1,1,True
gemm_1000.c,xcu200-fsgd2104-2-e,10,1.43873,37.5,1,1,1,1,unroll_2,pipeline_1,unroll_64,2,1,1,True
gemm_1010.c,xcu200-fsgd2104-2-e,10,1.43873,37,1,1,1,1,unroll_2,pipeline_1,unroll_8,2,1,1,True
gemm_1075.c,xcu200-fsgd2104-2-e,10,6.92577,37.5,1,1,1,1,unroll_2,unroll_16,pipeline_1,2,1,0.405164500745,False
gemm_1014.c,xcu200-fsgd2104-2-e,10,8.72801,98,1,1,1,1,unroll_2,unroll_16,unroll_16,1,1,0.278304957579,False
gemm_1013.c,xcu200-fsgd2104-2-e,10,14.46241,33,1,1,1,1,unroll_2,unroll_16,unroll_2,1,1,0.100066119491,False
gemm_1020.c,xcu200-fsgd2104-2-e,10,8.31841,204,1,1,1,1,unroll_2,unroll_16,unroll_32,1,1,0.304161603791,False
gemm_968.c,xcu200-fsgd2104-2-e,10,11.18561,42,1,1,1,1,unroll_2,unroll_16,unroll_4,1,1,0.159915922083,False
gemm_1019.c,xcu200-fsgd2104-2-e,10,1.36033,273,1,1,1,2,unroll_2,unroll_16,unroll_64,1,1.25,1,True
gemm_979.c,xcu200-fsgd2104-2-e,10,9.54721,59,1,1,1,1,unroll_2,unroll_16,unroll_8,1,1,0.231841785409,False
gemm_1101.c,xcu200-fsgd2104-2-e,10,8.25441,26,1,1,1,1,unroll_2,unroll_2,pipeline_1,1,1,0.308359789438,False
