Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,InnerLoop_3_1,Replicate_Count,Area,Weight,is_pareto
workload_2830.cpp,xcu200-fsgd2104-2-e,5,55.6541,175.5,0,0,0.5,1,complete_2,unroll_4,unroll_2,unroll_2,pipeline_1,6,0.375,1,True
workload_3031.cpp,xcu200-fsgd2104-2-e,5,433.9901,250,0,0,1,1,complete_2,unroll_4,unroll_2,unroll_2,unroll_2,1,0.5,0.125911550378,False
workload_2811.cpp,xcu200-fsgd2104-2-e,5,55.6996,829,0,0,1,2,complete_2,unroll_4,unroll_2,unroll_4,pipeline_1,5,0.75,0.95442731646,False
workload_2961.cpp,xcu200-fsgd2104-2-e,5,55.66106,903,0,0,1,2,complete_2,unroll_4,unroll_4,unroll_2,pipeline_1,4,0.75,0.954427034224,False
workload_2976.cpp,xcu200-fsgd2104-2-e,5,433.99706,1038,0,0,1,2,complete_2,unroll_4,unroll_4,unroll_2,unroll_2,1,0.75,0.125788557846,False
workload_3038.cpp,xcu200-fsgd2104-2-e,5,55.663405,848,0,0,1,2,complete_2,unroll_8,unroll_2,unroll_2,pipeline_1,1,0.75,0.95442706567,False
workload_2613.cpp,xcu200-fsgd2104-2-e,5,65.71229,2003,0,29,15,24,cyclic_2_1,unroll_2,unroll_2,pipeline_1,pipeline_1,1,17,0.100416544249,False
workload_2773.cpp,xcu200-fsgd2104-2-e,5,55.83611,79,0,0,0,1,cyclic_2_1,unroll_2,unroll_2,unroll_2,pipeline_1,6,0.25,0.999723454234,False
workload_2738.cpp,xcu200-fsgd2104-2-e,5,248.33611,174,0,1,1,2,cyclic_2_1,unroll_2,unroll_2,unroll_2,unroll_8,1,1,0.397829881428,False
workload_2679.cpp,xcu200-fsgd2104-2-e,5,55.76611,175,0,0,0.5,1,cyclic_2_1,unroll_2,unroll_2,unroll_4,pipeline_1,6,0.375,0.993196754184,False
workload_2803.cpp,xcu200-fsgd2104-2-e,5,439.60411,206,0,0,1,1,cyclic_2_1,unroll_2,unroll_2,unroll_4,unroll_2,1,0.5,0.12228516998,False
workload_2762.cpp,xcu200-fsgd2104-2-e,5,249.20411,278,0,1,1,2,cyclic_2_1,unroll_2,unroll_2,unroll_4,unroll_4,1,1,0.395869244013,False
workload_2775.cpp,xcu200-fsgd2104-2-e,5,245.19311,520,0,1,2,3,cyclic_2_1,unroll_2,unroll_2,unroll_4,unroll_8,1,1.5,0.400975529585,False
workload_2654.cpp,xcu200-fsgd2104-2-e,5,58.77829,886,0,0,2,4,cyclic_2_1,unroll_2,unroll_2,unroll_8,pipeline_1,3,1.5,0.878511738811,False
workload_2750.cpp,xcu200-fsgd2104-2-e,5,288.17837,1045,0,1,3,7,cyclic_2_1,unroll_2,unroll_2,unroll_8,unroll_4,1,2.75,0.298891741292,False
workload_2777.cpp,xcu200-fsgd2104-2-e,5,55.79057,791.5,0,0,1,2,cyclic_2_1,unroll_2,unroll_4,unroll_4,pipeline_1,4,0.75,0.954426001489,False
workload_2807.cpp,xcu200-fsgd2104-2-e,5,55.6541,178.5,0,0,0.5,1,cyclic_2_1,unroll_4,unroll_2,unroll_2,pipeline_1,6,0.375,1,True
workload_2946.cpp,xcu200-fsgd2104-2-e,5,433.9901,207,0,0,1,1,cyclic_2_1,unroll_4,unroll_2,unroll_2,unroll_2,1,0.5,0.125911550378,False
workload_2728.cpp,xcu200-fsgd2104-2-e,5,55.6996,808,0,0,1,2,cyclic_2_1,unroll_4,unroll_2,unroll_4,pipeline_1,6,0.75,0.95442731646,False
workload_2770.cpp,xcu200-fsgd2104-2-e,5,55.66106,830,0,0,1,2,cyclic_2_1,unroll_4,unroll_4,unroll_2,pipeline_1,6,0.75,0.954427034224,False
workload_2974.cpp,xcu200-fsgd2104-2-e,5,246.39706,1462,0,1,2,3,cyclic_2_1,unroll_4,unroll_4,unroll_2,unroll_4,1,1.5,0.398268470067,False
workload_2797.cpp,xcu200-fsgd2104-2-e,5,65.71229,1895,0,28,15,24,cyclic_4_1,unroll_2,unroll_2,pipeline_1,pipeline_1,1,16.75,0.10117711334,False
workload_2734.cpp,xcu200-fsgd2104-2-e,5,65.65429,2846,0,25,13,20,cyclic_4_1,unroll_2,unroll_2,pipeline_1,unroll_2,1,14.5,0.125409525685,False
workload_2722.cpp,xcu200-fsgd2104-2-e,5,55.83611,80,0,0,0,1,cyclic_4_1,unroll_2,unroll_2,unroll_2,pipeline_1,5,0.25,0.999723454234,False
workload_2761.cpp,xcu200-fsgd2104-2-e,5,445.19011,90.5,0,0,0,1,cyclic_4_1,unroll_2,unroll_2,unroll_2,unroll_2,2,0.25,0.118980891942,False
workload_2793.cpp,xcu200-fsgd2104-2-e,5,251.99011,113.5,0,1,0,1,cyclic_4_1,unroll_2,unroll_2,unroll_2,unroll_4,2,0.5,0.391429672173,False
workload_2625.cpp,xcu200-fsgd2104-2-e,5,248.33611,177,0,1,1,2,cyclic_4_1,unroll_2,unroll_2,unroll_2,unroll_8,1,1,0.397829881428,False
workload_2743.cpp,xcu200-fsgd2104-2-e,5,55.76611,174.5,0,0,0,1,cyclic_4_1,unroll_2,unroll_2,unroll_4,pipeline_1,6,0.25,1,True
workload_2666.cpp,xcu200-fsgd2104-2-e,5,439.60411,206,0,0,1,1,cyclic_4_1,unroll_2,unroll_2,unroll_4,unroll_2,3,0.5,0.12228516998,False
workload_2805.cpp,xcu200-fsgd2104-2-e,5,249.20411,279,0,1,1,2,cyclic_4_1,unroll_2,unroll_2,unroll_4,unroll_4,1,1,0.395869244013,False
workload_2687.cpp,xcu200-fsgd2104-2-e,5,58.77829,822,0,0,2,4.5,cyclic_4_1,unroll_2,unroll_2,unroll_8,pipeline_1,4,1.625,0.866344577917,False
workload_2628.cpp,xcu200-fsgd2104-2-e,5,509.67237,758,0,0,2,5,cyclic_4_1,unroll_2,unroll_2,unroll_8,unroll_2,1,1.75,0.1,False
workload_2596.cpp,xcu200-fsgd2104-2-e,5,288.17837,1044,0,1,3,7,cyclic_4_1,unroll_2,unroll_2,unroll_8,unroll_4,2,2.75,0.298891741292,False
workload_2769.cpp,xcu200-fsgd2104-2-e,5,285.83949,2590,0,1,6,12,cyclic_4_1,unroll_2,unroll_2,unroll_8,unroll_8,1,4.75,0.26781782646,False
workload_2927.cpp,xcu200-fsgd2104-2-e,5,55.85007,169,0,0,1,1,cyclic_4_1,unroll_2,unroll_4,unroll_2,pipeline_1,1,0.5,0.980311837494,False
workload_2882.cpp,xcu200-fsgd2104-2-e,5,55.79057,798,0,0,1,2,cyclic_4_1,unroll_2,unroll_4,unroll_4,pipeline_1,3,0.75,0.954426001489,False
workload_2788.cpp,xcu200-fsgd2104-2-e,5,439.64257,964,0,0,1,2,cyclic_4_1,unroll_2,unroll_4,unroll_4,unroll_2,1,0.75,0.122153202131,False
workload_2766.cpp,xcu200-fsgd2104-2-e,5,55.6541,181,0,0,0.5,1,cyclic_4_1,unroll_4,unroll_2,unroll_2,pipeline_1,6,0.375,1,True
workload_2925.cpp,xcu200-fsgd2104-2-e,5,433.9901,220,0,0,1,1,cyclic_4_1,unroll_4,unroll_2,unroll_2,unroll_2,3,0.5,0.125911550378,False
workload_2820.cpp,xcu200-fsgd2104-2-e,5,246.3901,278,0,1,1,2,cyclic_4_1,unroll_4,unroll_2,unroll_2,unroll_4,1,1,0.402248761415,False
workload_2831.cpp,xcu200-fsgd2104-2-e,5,55.6996,823,0,0,1,2,cyclic_4_1,unroll_4,unroll_2,unroll_4,pipeline_1,5,0.75,0.95442731646,False
workload_2864.cpp,xcu200-fsgd2104-2-e,5,55.66106,865.5,0,0,1,2,cyclic_4_1,unroll_4,unroll_4,unroll_2,pipeline_1,6,0.75,0.954427034224,False
workload_2723.cpp,xcu200-fsgd2104-2-e,5,65.71229,2024,0,28,15,24,cyclic_8_1,unroll_2,unroll_2,pipeline_1,unroll_64,1,16.75,0.10117711334,False
workload_2695.cpp,xcu200-fsgd2104-2-e,5,65.71229,2016,0,28,15,24,cyclic_8_1,unroll_2,unroll_2,pipeline_1,unroll_8,1,16.75,0.10117711334,False
workload_2786.cpp,xcu200-fsgd2104-2-e,5,55.83611,84,0,0,0,1,cyclic_8_1,unroll_2,unroll_2,unroll_2,pipeline_1,5,0.25,0.999723454234,False
workload_2818.cpp,xcu200-fsgd2104-2-e,5,445.19011,92,0,0,0,1,cyclic_8_1,unroll_2,unroll_2,unroll_2,unroll_2,1,0.25,0.118980891942,False
workload_2612.cpp,xcu200-fsgd2104-2-e,5,55.76611,180.5,0,0,0.5,1,cyclic_8_1,unroll_2,unroll_2,unroll_4,pipeline_1,4,0.375,0.993196754184,False
workload_2643.cpp,xcu200-fsgd2104-2-e,5,58.77829,780,0,0,2,5,cyclic_8_1,unroll_2,unroll_2,unroll_8,pipeline_1,2,1.75,0.854264289638,False
workload_2662.cpp,xcu200-fsgd2104-2-e,5,509.67237,748,0,0,2,5,cyclic_8_1,unroll_2,unroll_2,unroll_8,unroll_2,1,1.75,0.1,False
workload_2732.cpp,xcu200-fsgd2104-2-e,5,288.17837,1058.5,0,1,3,7,cyclic_8_1,unroll_2,unroll_2,unroll_8,unroll_4,2,2.75,0.298891741292,False
workload_2909.cpp,xcu200-fsgd2104-2-e,5,55.79057,808,0,0,1,2,cyclic_8_1,unroll_2,unroll_4,unroll_4,pipeline_1,3,0.75,0.954426001489,False
workload_2841.cpp,xcu200-fsgd2104-2-e,5,55.6541,187,0,0,0.5,1,cyclic_8_1,unroll_4,unroll_2,unroll_2,pipeline_1,6,0.375,1,True
workload_2740.cpp,xcu200-fsgd2104-2-e,5,433.9901,244,0,0,1,1,cyclic_8_1,unroll_4,unroll_2,unroll_2,unroll_2,3,0.5,0.125911550378,False
workload_2725.cpp,xcu200-fsgd2104-2-e,5,55.6996,846,0,0,1,2,cyclic_8_1,unroll_4,unroll_2,unroll_4,pipeline_1,5,0.75,0.95442731646,False
workload_2781.cpp,xcu200-fsgd2104-2-e,5,434.0356,987,0,0,1,2,cyclic_8_1,unroll_4,unroll_2,unroll_4,unroll_2,1,0.75,0.125762804872,False
workload_2897.cpp,xcu200-fsgd2104-2-e,5,55.66106,896,0,0,1,2,cyclic_8_1,unroll_4,unroll_4,unroll_2,pipeline_1,3,0.75,0.954427034224,False
workload_2091.cpp,xcu200-fsgd2104-2-e,10,80.5057,1964.5,0,28,13,24,block_2_1,unroll_2,unroll_2,pipeline_1,pipeline_1,4,16.25,0.23732673274,False
workload_2296.cpp,xcu200-fsgd2104-2-e,10,80.5017,2337.5,0,28,12,21,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_2,2,15.25,0.286766845991,False
workload_2233.cpp,xcu200-fsgd2104-2-e,10,86.0437,2445,0,22,10,16,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_4,2,12,1,True
workload_2517.cpp,xcu200-fsgd2104-2-e,10,80.5057,1742,0,28,13,24,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_8,1,16.25,0.23732673274,False
workload_2111.cpp,xcu200-fsgd2104-2-e,10,105.55334,79.5,0,0,0,1,block_2_1,unroll_2,unroll_2,unroll_2,pipeline_1,4,0.25,0.998380961032,False
workload_2328.cpp,xcu200-fsgd2104-2-e,10,320.70534,106,0,0,0,1,block_2_1,unroll_2,unroll_2,unroll_2,unroll_4,3,0.25,0.441582247339,False
workload_2106.cpp,xcu200-fsgd2104-2-e,10,105.44134,182,0,0,1,1,block_2_1,unroll_2,unroll_2,unroll_4,pipeline_1,3,0.5,0.970982437155,False
workload_1990.cpp,xcu200-fsgd2104-2-e,10,111.1969,2621,0,0,2,4,block_2_1,unroll_2,unroll_2,unroll_8,pipeline_1,1,1.5,0.858577307216,False
workload_2399.cpp,xcu200-fsgd2104-2-e,10,321.44382,281,0,0,1,2,block_2_1,unroll_2,unroll_4,unroll_2,unroll_4,1,0.75,0.438615592689,False
workload_2144.cpp,xcu200-fsgd2104-2-e,10,105.30132,195,0,0,1,2,block_2_1,unroll_4,unroll_2,unroll_2,pipeline_1,2,0.75,0.942487500852,False
workload_2115.cpp,xcu200-fsgd2104-2-e,10,308.13332,273,0,0,1,2,block_2_1,unroll_4,unroll_2,unroll_2,unroll_4,1,0.75,0.46518198401,False
workload_2184.cpp,xcu200-fsgd2104-2-e,10,105.28732,890,0,0,1,2,block_2_1,unroll_4,unroll_2,unroll_4,pipeline_1,3,0.75,0.942488087207,False
workload_2211.cpp,xcu200-fsgd2104-2-e,10,80.5057,1888,0,28,13,24,block_4_1,unroll_2,unroll_2,pipeline_1,pipeline_1,3,16.25,0.23732673274,False
workload_2476.cpp,xcu200-fsgd2104-2-e,10,80.5017,2342,0,24,11,20,block_4_1,unroll_2,unroll_2,pipeline_1,unroll_2,1,13.75,0.375142411482,False
workload_2422.cpp,xcu200-fsgd2104-2-e,10,86.0437,2358,0,24,10,18,block_4_1,unroll_2,unroll_2,pipeline_1,unroll_4,1,13,0.390952944098,False
workload_2250.cpp,xcu200-fsgd2104-2-e,10,80.5057,1865,0,28,13,24,block_4_1,unroll_2,unroll_2,pipeline_1,unroll_8,1,16.25,0.23732673274,False
workload_2139.cpp,xcu200-fsgd2104-2-e,10,105.66534,85.5,0,0,0,1,block_4_1,unroll_2,unroll_2,unroll_2,pipeline_1,2,0.25,0.998022411091,False
workload_2155.cpp,xcu200-fsgd2104-2-e,10,105.66534,181,0,0,1,1,block_4_1,unroll_2,unroll_2,unroll_4,pipeline_1,1,0.5,0.970943366925,False
workload_2128.cpp,xcu200-fsgd2104-2-e,10,105.30132,191.5,0,0,1,2,block_4_1,unroll_4,unroll_2,unroll_2,pipeline_1,4,0.75,0.942487500852,False
workload_2042.cpp,xcu200-fsgd2104-2-e,10,105.39932,876,0,0,1,2,block_4_1,unroll_4,unroll_2,unroll_4,pipeline_1,2,0.75,0.942482463934,False
workload_2392.cpp,xcu200-fsgd2104-2-e,10,80.35026,1732,0,25,12,23,block_8_1,unroll_2,unroll_2,pipeline_1,pipeline_1,3,15,0.300306662298,False
workload_2299.cpp,xcu200-fsgd2104-2-e,10,80.34626,2419.5,0,23,11,19,block_8_1,unroll_2,unroll_2,pipeline_1,unroll_2,2,13.25,0.391512821698,False
workload_2338.cpp,xcu200-fsgd2104-2-e,10,85.88826,2714,0,24,10,18,block_8_1,unroll_2,unroll_2,pipeline_1,unroll_4,3,13,0.390988832449,False
workload_2228.cpp,xcu200-fsgd2104-2-e,10,80.35026,1752,0,25,12,23,block_8_1,unroll_2,unroll_2,pipeline_1,unroll_8,1,15,0.300306662298,False
workload_2423.cpp,xcu200-fsgd2104-2-e,10,105.4259,73,0,0,0,1,block_8_1,unroll_2,unroll_2,unroll_2,pipeline_1,3,0.25,0.998789026687,False
workload_2426.cpp,xcu200-fsgd2104-2-e,10,543.2059,84,0,0,0,1,block_8_1,unroll_2,unroll_2,unroll_2,unroll_2,1,0.25,0.143538939197,False
workload_2366.cpp,xcu200-fsgd2104-2-e,10,319.2059,102,0,0,0,1,block_8_1,unroll_2,unroll_2,unroll_2,unroll_4,3,0.25,0.444548863359,False
workload_2308.cpp,xcu200-fsgd2104-2-e,10,310.4419,151,0,0,1,2,block_8_1,unroll_2,unroll_2,unroll_2,unroll_8,1,0.75,0.460503327752,False
workload_2269.cpp,xcu200-fsgd2104-2-e,10,105.2579,173,0,0,0,1,block_8_1,unroll_2,unroll_2,unroll_4,pipeline_1,2,0.25,0.999327107926,False
workload_2369.cpp,xcu200-fsgd2104-2-e,10,532.0199,194,0,0,0,1,block_8_1,unroll_2,unroll_2,unroll_4,unroll_2,1,0.25,0.151780080544,False
workload_2475.cpp,xcu200-fsgd2104-2-e,10,105.43966,169.5,0,0,1,1,block_8_1,unroll_2,unroll_4,unroll_2,pipeline_1,2,0.5,0.970982664924,False
workload_2344.cpp,xcu200-fsgd2104-2-e,10,105.15988,174,0,0,0,1,block_8_1,unroll_4,unroll_2,unroll_2,pipeline_1,6,0.25,0.999641127087,False
workload_2481.cpp,xcu200-fsgd2104-2-e,10,520.79188,190.5,0,0,0,1,block_8_1,unroll_4,unroll_2,unroll_2,unroll_2,2,0.25,0.160770060398,False
workload_2377.cpp,xcu200-fsgd2104-2-e,10,307.99188,267,0,0,1,2,block_8_1,unroll_4,unroll_2,unroll_2,unroll_4,3,0.75,0.465469598629,False
workload_2247.cpp,xcu200-fsgd2104-2-e,10,105.11788,843.5,0,0,1,2,block_8_1,unroll_4,unroll_2,unroll_4,pipeline_1,2,0.75,0.942492542788,False
workload_2415.cpp,xcu200-fsgd2104-2-e,10,105.05464,831,0,0,1,2,block_8_1,unroll_4,unroll_4,unroll_2,pipeline_1,4,0.75,0.94249295532,False
workload_2389.cpp,xcu200-fsgd2104-2-e,10,307.99864,1333,0,0,2,3,block_8_1,unroll_4,unroll_4,unroll_2,unroll_4,1,1.25,0.460500452065,False
workload_2162.cpp,xcu200-fsgd2104-2-e,10,80.3485,1749.5,0,29,13,23,complete_1,unroll_2,unroll_2,pipeline_1,pipeline_1,6,16.25,0.237322667615,False
workload_2208.cpp,xcu200-fsgd2104-2-e,10,80.3485,1831,0,29,13,23,complete_1,unroll_2,unroll_2,pipeline_1,unroll_16,1,16.25,0.237322667615,False
workload_1941.cpp,xcu200-fsgd2104-2-e,10,80.3445,2554,0,24,11,19,complete_1,unroll_2,unroll_2,pipeline_1,unroll_2,3,13.5,1,True
workload_2276.cpp,xcu200-fsgd2104-2-e,10,85.8865,2735,0,25,10,18,complete_1,unroll_2,unroll_2,pipeline_1,unroll_4,2,13.25,0.390332382733,False
workload_2197.cpp,xcu200-fsgd2104-2-e,10,80.3485,1769,0,29,13,23,complete_1,unroll_2,unroll_2,pipeline_1,unroll_8,2,16.25,0.237322667615,False
workload_2084.cpp,xcu200-fsgd2104-2-e,10,105.50814,82.5,0,0,0,1,complete_1,unroll_2,unroll_2,unroll_2,pipeline_1,6,0.25,0.998525681813,False
workload_2433.cpp,xcu200-fsgd2104-2-e,10,543.17614,84,0,0,0,1,complete_1,unroll_2,unroll_2,unroll_2,unroll_2,3,0.25,0.143559917427,False
workload_2293.cpp,xcu200-fsgd2104-2-e,10,319.17614,102.5,0,0,0,1,complete_1,unroll_2,unroll_2,unroll_2,unroll_4,2,0.25,0.444607872818,False
workload_2057.cpp,xcu200-fsgd2104-2-e,10,105.24214,186,0,0,0,1,complete_1,unroll_2,unroll_2,unroll_4,pipeline_1,4,0.25,0.999377593332,False
workload_2121.cpp,xcu200-fsgd2104-2-e,10,204.32014,834,0,1,3,5,complete_1,unroll_2,unroll_2,unroll_4,unroll_16,1,2.25,0.648487737033,False
workload_2297.cpp,xcu200-fsgd2104-2-e,10,532.00414,200.5,0,0,0,1,complete_1,unroll_2,unroll_2,unroll_4,unroll_2,2,0.25,0.151792195105,False
workload_2397.cpp,xcu200-fsgd2104-2-e,10,313.60414,261.5,0,0,1,2,complete_1,unroll_2,unroll_2,unroll_4,unroll_4,2,0.75,0.454142912501,False
workload_2305.cpp,xcu200-fsgd2104-2-e,10,111.02962,874.5,0,0,2,4,complete_1,unroll_2,unroll_2,unroll_8,pipeline_1,2,1.5,0.858642191978,False
workload_2131.cpp,xcu200-fsgd2104-2-e,10,664.07666,757,0,0,2,5,complete_1,unroll_2,unroll_2,unroll_8,unroll_2,1,1.75,0.100000000009,False
workload_2072.cpp,xcu200-fsgd2104-2-e,10,387.07266,1154,0,0,3,7,complete_1,unroll_2,unroll_2,unroll_8,unroll_4,1,2.5,0.304840579668,False
workload_2256.cpp,xcu200-fsgd2104-2-e,10,105.45146,184,0,0,1,1,complete_1,unroll_2,unroll_4,unroll_2,pipeline_1,2,0.5,0.970981044541,False
workload_2462.cpp,xcu200-fsgd2104-2-e,10,310.46746,422,0,0,2,3,complete_1,unroll_2,unroll_4,unroll_2,unroll_8,1,1.25,0.45558825794,False
workload_2251.cpp,xcu200-fsgd2104-2-e,10,105.29046,864,0,0,1,2,complete_1,unroll_2,unroll_4,unroll_4,pipeline_1,2,0.75,0.942487958593,False
workload_1940.cpp,xcu200-fsgd2104-2-e,10,105.1724,181,0,0,0,1,complete_1,unroll_4,unroll_2,unroll_2,pipeline_1,6,0.25,0.999601014669,False
workload_2298.cpp,xcu200-fsgd2104-2-e,10,520.8044,204,0,0,0,1,complete_1,unroll_4,unroll_2,unroll_2,unroll_2,3,0.25,0.160759635418,False
workload_2001.cpp,xcu200-fsgd2104-2-e,10,308.0044,292.5,0,0,1,2,complete_1,unroll_4,unroll_2,unroll_2,unroll_4,2,0.75,0.465444135027,False
workload_2160.cpp,xcu200-fsgd2104-2-e,10,105.2284,851.5,0,0,1,2,complete_1,unroll_4,unroll_2,unroll_4,pipeline_1,6,0.75,0.942490189888,False
workload_2277.cpp,xcu200-fsgd2104-2-e,10,520.8604,966.5,0,0,1,2,complete_1,unroll_4,unroll_2,unroll_4,unroll_2,2,0.75,0.160380599879,False
workload_2138.cpp,xcu200-fsgd2104-2-e,10,308.0604,1376.5,0,0,2,3,complete_1,unroll_4,unroll_2,unroll_4,unroll_4,2,1.25,0.460377180291,False
workload_2252.cpp,xcu200-fsgd2104-2-e,10,299.3244,2187,0,0,2,4,complete_1,unroll_4,unroll_2,unroll_4,unroll_8,1,1.5,0.474106717494,False
workload_2158.cpp,xcu200-fsgd2104-2-e,10,105.05958,892.5,0,0,1,3,complete_1,unroll_4,unroll_4,unroll_2,pipeline_1,4,1,0.914451333783,False
workload_2243.cpp,xcu200-fsgd2104-2-e,10,520.80358,1039,0,0,1,3,complete_1,unroll_4,unroll_4,unroll_2,unroll_2,2,1,0.160013716245,False
workload_2357.cpp,xcu200-fsgd2104-2-e,10,80.35026,1784.5,0,27,13,23,complete_2,unroll_2,unroll_2,pipeline_1,pipeline_1,2,15.75,0.261094447497,False
workload_2345.cpp,xcu200-fsgd2104-2-e,10,80.34626,2515.5,0,22,10,18,complete_2,unroll_2,unroll_2,pipeline_1,unroll_2,2,12.5,1,True
workload_2416.cpp,xcu200-fsgd2104-2-e,10,85.88826,2699.5,0,26,11,19,complete_2,unroll_2,unroll_2,pipeline_1,unroll_4,2,14,0.358723229856,False
workload_2101.cpp,xcu200-fsgd2104-2-e,10,105.5379,78.5,0,0,0,1,complete_2,unroll_2,unroll_2,unroll_2,pipeline_1,4,0.25,0.998430395316,False
workload_2130.cpp,xcu200-fsgd2104-2-e,10,207.4859,265,0,1,2,3,complete_2,unroll_2,unroll_2,unroll_2,unroll_16,1,1.5,0.676538122654,False
workload_2153.cpp,xcu200-fsgd2104-2-e,10,543.2059,84,0,0,0,1,complete_2,unroll_2,unroll_2,unroll_2,unroll_2,2,0.25,0.143538939197,False
workload_2459.cpp,xcu200-fsgd2104-2-e,10,319.2059,102,0,0,0,1,complete_2,unroll_2,unroll_2,unroll_2,unroll_4,1,0.25,0.444548863359,False
workload_2550.cpp,xcu200-fsgd2104-2-e,10,310.4419,147,0,0,1,2,complete_2,unroll_2,unroll_2,unroll_2,unroll_8,1,0.75,0.460503327752,False
workload_2141.cpp,xcu200-fsgd2104-2-e,10,105.3699,171.5,0,0,0,1,complete_2,unroll_2,unroll_2,unroll_4,pipeline_1,2,0.25,0.998968369209,False
workload_2031.cpp,xcu200-fsgd2104-2-e,10,204.3359,961,0,1,3,5,complete_2,unroll_2,unroll_2,unroll_4,unroll_16,1,2.25,0.64845596868,False
workload_2043.cpp,xcu200-fsgd2104-2-e,10,111.14786,1463.5,0,0,2,4,complete_2,unroll_2,unroll_2,unroll_8,pipeline_1,2,1.5,0.858596510786,False
workload_2105.cpp,xcu200-fsgd2104-2-e,10,387.07442,1016,0,0,3,7,complete_2,unroll_2,unroll_2,unroll_8,unroll_4,1,2.5,0.304837996186,False
workload_2551.cpp,xcu200-fsgd2104-2-e,10,105.43966,167,0,0,1,1,complete_2,unroll_2,unroll_4,unroll_2,pipeline_1,1,0.5,0.970982664924,False
workload_2520.cpp,xcu200-fsgd2104-2-e,10,543.20566,176,0,0,0,1,complete_2,unroll_2,unroll_4,unroll_2,unroll_2,1,0.25,0.143539108356,False
workload_2165.cpp,xcu200-fsgd2104-2-e,10,105.04788,172,0,0,0,1,complete_2,unroll_4,unroll_2,unroll_2,pipeline_1,5,0.25,1,True
workload_2483.cpp,xcu200-fsgd2104-2-e,10,520.79188,191,0,0,0,1,complete_2,unroll_4,unroll_2,unroll_2,unroll_2,3,0.25,0.160770060398,False
workload_2193.cpp,xcu200-fsgd2104-2-e,10,105.34188,955,0,0,1,2,complete_2,unroll_4,unroll_2,unroll_4,pipeline_1,1,0.75,0.942485614092,False
workload_2408.cpp,xcu200-fsgd2104-2-e,10,105.05464,877.5,0,0,1,2,complete_2,unroll_4,unroll_4,unroll_2,pipeline_1,4,0.75,0.94249295532,False
workload_1972.cpp,xcu200-fsgd2104-2-e,10,80.35026,2532.5,0,28,13,24,cyclic_2_1,unroll_2,unroll_2,pipeline_1,pipeline_1,4,16.25,0.237322714127,False
workload_2125.cpp,xcu200-fsgd2104-2-e,10,80.35026,1730,0,28,13,24,cyclic_2_1,unroll_2,unroll_2,pipeline_1,unroll_16,1,16.25,0.237322714127,False
workload_2185.cpp,xcu200-fsgd2104-2-e,10,80.34626,2584,0,25,11,20,cyclic_2_1,unroll_2,unroll_2,pipeline_1,unroll_2,2,14,0.359223234292,False
workload_2104.cpp,xcu200-fsgd2104-2-e,10,85.88826,2715,0,24,11,18,cyclic_2_1,unroll_2,unroll_2,pipeline_1,unroll_4,3,13.25,0.390331615578,False
workload_2025.cpp,xcu200-fsgd2104-2-e,10,80.35026,3414,0,28,13,24,cyclic_2_1,unroll_2,unroll_2,pipeline_1,unroll_8,1,16.25,0.237322714127,False
workload_2059.cpp,xcu200-fsgd2104-2-e,10,105.4259,80,0,0,0,1,cyclic_2_1,unroll_2,unroll_2,unroll_2,pipeline_1,5,0.25,0.998789026687,False
workload_2232.cpp,xcu200-fsgd2104-2-e,10,543.2059,83,0,0,0,1,cyclic_2_1,unroll_2,unroll_2,unroll_2,unroll_2,2,0.25,0.143538939197,False
workload_2432.cpp,xcu200-fsgd2104-2-e,10,319.2059,105,0,0,0,1,cyclic_2_1,unroll_2,unroll_2,unroll_2,unroll_4,1,0.25,0.444548863359,False
workload_2147.cpp,xcu200-fsgd2104-2-e,10,310.4419,152,0,0,1,2,cyclic_2_1,unroll_2,unroll_2,unroll_2,unroll_8,1,0.75,0.460503327752,False
workload_2114.cpp,xcu200-fsgd2104-2-e,10,105.2579,173.5,0,0,0,1,cyclic_2_1,unroll_2,unroll_2,unroll_4,pipeline_1,4,0.25,0.999327107926,False
workload_2292.cpp,xcu200-fsgd2104-2-e,10,532.0199,194,0,0,0,1,cyclic_2_1,unroll_2,unroll_2,unroll_4,unroll_2,3,0.25,0.151780080544,False
workload_2321.cpp,xcu200-fsgd2104-2-e,10,313.6199,257,0,0,1,2,cyclic_2_1,unroll_2,unroll_2,unroll_4,unroll_4,1,0.75,0.454111353321,False
workload_2156.cpp,xcu200-fsgd2104-2-e,10,304.8699,442,0,0,1,3,cyclic_2_1,unroll_2,unroll_2,unroll_4,unroll_8,1,1,0.469720044602,False
workload_2119.cpp,xcu200-fsgd2104-2-e,10,111.14786,843,0,0,2,4,cyclic_2_1,unroll_2,unroll_2,unroll_8,pipeline_1,2,1.5,0.858596510786,False
workload_2120.cpp,xcu200-fsgd2104-2-e,10,664.07842,729.5,0,0,2,5,cyclic_2_1,unroll_2,unroll_2,unroll_8,unroll_2,2,1.75,0.1,False
