Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,Replicate_Count,Area,Weight,is_pareto
workload_3769.cpp,xcu200-fsgd2104-2-e,5,18.79169,88,1,1,1,1,cyclic_32_1,block_64_1,complete_1,unroll_4,pipeline_1,pipeline_1,unroll_32,pipeline_1,1,1,0.927014592938,False
workload_3644.cpp,xcu200-fsgd2104-2-e,5,5.7651375,475.5,1,6,2,7.5,cyclic_32_1,block_8_1,complete_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,2,4.125,0.51770445777,False
workload_3743.cpp,xcu200-fsgd2104-2-e,5,11.091225,70,1,1,1,1,cyclic_32_1,block_8_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_32,pipeline_1,1,1,0.99990088256,False
workload_3713.cpp,xcu200-fsgd2104-2-e,5,11.769625,79,1,1,1,1,cyclic_32_1,block_8_1,complete_1,unroll_64,pipeline_1,unroll_64,unroll_8,pipeline_1,1,1,0.993356080775,False
workload_3746.cpp,xcu200-fsgd2104-2-e,5,5.44769,493,1,1,1,6,cyclic_32_1,cyclic_128_1,complete_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,2.25,0.841349112598,False
workload_3666.cpp,xcu200-fsgd2104-2-e,5,5.44769,455,1,1,1,6,cyclic_32_1,cyclic_128_1,complete_1,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,2.25,0.841349112598,False
workload_3728.cpp,xcu200-fsgd2104-2-e,5,5.44769,439,1,1,1,6,cyclic_32_1,cyclic_128_1,complete_1,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,2.25,0.841349112598,False
workload_3650.cpp,xcu200-fsgd2104-2-e,5,16.180505,56,1,1,1,1,cyclic_32_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,pipeline_1,1,1,0.951385068644,False
workload_3575.cpp,xcu200-fsgd2104-2-e,5,5.44769,489,1,1,1,5,cyclic_32_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,3,2,0.890976843974,False
workload_3612.cpp,xcu200-fsgd2104-2-e,5,94.60865,57,1,1,1,1,cyclic_32_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_32,pipeline_1,1,1,0.373714637195,False
workload_3720.cpp,xcu200-fsgd2104-2-e,5,5.44769,476,1,1,1,5,cyclic_32_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,3,2,0.890976843974,False
workload_3467.cpp,xcu200-fsgd2104-2-e,5,96.739865,158,1,1,1,7,cyclic_32_1,cyclic_2_1,complete_1,pipeline_1,unroll_64,unroll_64,unroll_4,pipeline_1,1,2.5,0.330132251485,False
workload_3737.cpp,xcu200-fsgd2104-2-e,5,94.77249,59,1,1,1,1,cyclic_32_1,cyclic_2_1,complete_1,unroll_32,unroll_2,pipeline_1,unroll_8,pipeline_1,1,1,0.372842012476,False
workload_3883.cpp,xcu200-fsgd2104-2-e,5,5.44769,533,1,1,1,5,cyclic_32_1,cyclic_2_1,complete_1,unroll_4,unroll_2,unroll_2,pipeline_1,pipeline_1,1,2,0.890976843974,False
workload_3904.cpp,xcu200-fsgd2104-2-e,5,11.0912175,67,1,1,1,1,cyclic_32_1,cyclic_2_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_32,pipeline_1,2,1,0.999900955047,False
workload_3454.cpp,xcu200-fsgd2104-2-e,5,16.17025,58,1,1,1,1,cyclic_32_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,pipeline_1,3,1,0.951481477314,False
workload_3553.cpp,xcu200-fsgd2104-2-e,5,16.17025,57,1,1,1,1,cyclic_32_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_2,1,1,0.951481477314,False
workload_3936.cpp,xcu200-fsgd2104-2-e,5,16.25185,65,1,1,1,1,cyclic_32_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_32,pipeline_1,1,1,0.950714495535,False
workload_3854.cpp,xcu200-fsgd2104-2-e,5,5.43745,491,1,1,1,5,cyclic_32_1,cyclic_4_1,complete_1,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,1,2,0.891011995525,False
workload_3608.cpp,xcu200-fsgd2104-2-e,5,10.362905,3410,1,1,3,7,cyclic_32_1,cyclic_4_1,complete_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,1,3,0.700335442385,False
workload_3881.cpp,xcu200-fsgd2104-2-e,5,11.244825,67,1,1,1,1,cyclic_32_1,cyclic_4_1,complete_1,unroll_32,pipeline_1,pipeline_1,unroll_32,pipeline_1,1,1,0.998416948773,False
workload_3945.cpp,xcu200-fsgd2104-2-e,5,89.683225,73,1,1,1,1,cyclic_32_1,cyclic_4_1,complete_1,unroll_32,unroll_2,pipeline_1,unroll_32,pipeline_1,1,1,0.400598340491,False
workload_3802.cpp,xcu200-fsgd2104-2-e,5,5.43745,478,1,1,1,5,cyclic_32_1,cyclic_4_1,complete_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,3,2,0.891011995525,False
workload_3982.cpp,xcu200-fsgd2104-2-e,5,34.32961,55,1,1,1,1,cyclic_32_1,cyclic_4_1,complete_1,unroll_4,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,1,0.789315583074,False
workload_3882.cpp,xcu200-fsgd2104-2-e,5,18.78145,69,1,1,1,1,cyclic_32_1,cyclic_4_1,complete_1,unroll_4,pipeline_1,pipeline_1,unroll_32,pipeline_1,1,1,0.927109472815,False
workload_3963.cpp,xcu200-fsgd2104-2-e,5,5.43745,470,1,1,1,5,cyclic_32_1,cyclic_4_1,complete_1,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,2,0.891011995525,False
workload_3988.cpp,xcu200-fsgd2104-2-e,5,112.76801,54,1,1,1,1,cyclic_32_1,cyclic_4_1,complete_1,unroll_4,unroll_2,pipeline_1,unroll_2,pipeline_1,1,1,0.285476835803,False
workload_3626.cpp,xcu200-fsgd2104-2-e,5,8.75521,412,1,1,1,7,cyclic_32_1,cyclic_4_1,complete_1,unroll_64,pipeline_1,pipeline_1,pipeline_1,pipeline_1,3,2.5,0.792653834759,False
workload_3600.cpp,xcu200-fsgd2104-2-e,5,11.08097,70,1,1,1,1,cyclic_32_1,cyclic_4_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_32,pipeline_1,5,1,1,True
workload_3960.cpp,xcu200-fsgd2104-2-e,5,89.51937,75,1,1,1,1,cyclic_32_1,cyclic_4_1,complete_1,unroll_64,unroll_2,pipeline_1,unroll_32,pipeline_1,1,1,0.401514325938,False
workload_3984.cpp,xcu200-fsgd2104-2-e,5,17.47073,58,1,1,1,1,cyclic_32_1,cyclic_4_1,complete_1,unroll_8,pipeline_1,pipeline_1,unroll_32,pipeline_1,1,1,0.939299028531,False
workload_3888.cpp,xcu200-fsgd2104-2-e,5,95.90913,65,1,1,1,1,cyclic_32_1,cyclic_4_1,complete_1,unroll_8,unroll_2,pipeline_1,unroll_32,pipeline_1,1,1,0.366826538334,False
workload_3820.cpp,xcu200-fsgd2104-2-e,5,5.44769,494,1,1,1,5,cyclic_32_1,cyclic_8_1,complete_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,3,2,0.890976843974,False
workload_3977.cpp,xcu200-fsgd2104-2-e,5,5.44769,462,1,1,1,5,cyclic_32_1,cyclic_8_1,complete_1,pipeline_1,unroll_4,unroll_2,pipeline_1,pipeline_1,1,2,0.890976843974,False
workload_3794.cpp,xcu200-fsgd2104-2-e,5,11.424665,65,1,1,1,1,cyclic_32_1,cyclic_8_1,complete_1,unroll_32,pipeline_1,unroll_64,unroll_16,unroll_2,1,1,0.996681065791,False
workload_3790.cpp,xcu200-fsgd2104-2-e,5,5.44769,482.5,1,1,1,5,cyclic_32_1,cyclic_8_1,complete_1,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,2,2,0.890976843974,False
workload_3787.cpp,xcu200-fsgd2104-2-e,5,8.43777,414,1,3,1,8,cyclic_32_1,cyclic_8_1,complete_1,unroll_64,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,3.25,0.65779015888,False
workload_3867.cpp,xcu200-fsgd2104-2-e,5,8.437785,464,1,6,3,10,cyclic_32_1,cyclic_8_1,complete_1,unroll_64,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,5,0.398029472237,False
workload_3630.cpp,xcu200-fsgd2104-2-e,5,14.10561,62,1,1,1,1,cyclic_4_1,block_16_1,complete_1,unroll_16,pipeline_1,unroll_32,unroll_2,pipeline_1,1,1,0.97100261357,False
workload_3586.cpp,xcu200-fsgd2104-2-e,5,12.746265,64,1,1,1,1,cyclic_4_1,block_16_1,complete_1,unroll_16,pipeline_1,unroll_32,unroll_4,pipeline_1,1,1,0.983975982201,False
workload_3478.cpp,xcu200-fsgd2104-2-e,5,88.661785,99,1,1,1,6,cyclic_4_1,block_2_1,complete_1,unroll_32,unroll_64,unroll_4,unroll_8,pipeline_1,1,2.25,0.378933373855,False
workload_3544.cpp,xcu200-fsgd2104-2-e,5,88.006425,101,1,1,1,6,cyclic_4_1,block_2_1,complete_1,unroll_32,unroll_64,unroll_8,unroll_8,pipeline_1,1,2.25,0.382255582803,False
workload_3490.cpp,xcu200-fsgd2104-2-e,5,97.875225,52,1,1,1,1,cyclic_4_1,block_4_1,complete_1,unroll_2,unroll_8,pipeline_1,unroll_32,pipeline_1,1,1,0.356579621234,False
workload_3762.cpp,xcu200-fsgd2104-2-e,5,5.47841,475,1,1,1,5,cyclic_4_1,block_64_1,complete_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,2,0.890871278662,False
workload_3796.cpp,xcu200-fsgd2104-2-e,5,11.09121,79,1,1,1,1,cyclic_4_1,block_64_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_32,pipeline_1,1,1,0.999901027535,False
workload_3783.cpp,xcu200-fsgd2104-2-e,5,8.437785,402,1,1,1,6,cyclic_4_1,block_8_1,complete_1,unroll_64,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,2.25,0.839948520155,False
workload_3809.cpp,xcu200-fsgd2104-2-e,5,5.44769,469,1,1,1,5,cyclic_4_1,cyclic_16_1,complete_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,2,0.890976843974,False
workload_3914.cpp,xcu200-fsgd2104-2-e,5,5.44769,511,1,1,1,5,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,2,0.890976843974,False
workload_3906.cpp,xcu200-fsgd2104-2-e,5,5.44769,573,1,1,1,5,cyclic_4_1,cyclic_2_1,complete_1,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,2,0.890976843974,False
workload_3902.cpp,xcu200-fsgd2104-2-e,5,5.43745,572,1,1,1,5,cyclic_4_1,cyclic_4_1,complete_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,2,0.891011995525,False
workload_3801.cpp,xcu200-fsgd2104-2-e,5,5.44769,458.5,1,1,1,5,cyclic_4_1,cyclic_8_1,complete_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,2,2,0.890976843974,False
workload_3838.cpp,xcu200-fsgd2104-2-e,5,5.45793,491,1,1,1,6,cyclic_64_1,block_128_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,2.25,0.841357694175,False
workload_3786.cpp,xcu200-fsgd2104-2-e,5,5.45793,487,1,1,1,6,cyclic_64_1,block_128_1,complete_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,2.25,0.841357694175,False
workload_3517.cpp,xcu200-fsgd2104-2-e,5,16.09793,98,1,1,1,1,cyclic_64_1,block_16_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,pipeline_1,1,1,0.952161522584,False
workload_3455.cpp,xcu200-fsgd2104-2-e,5,16.262105,81,1,1,1,1,cyclic_64_1,block_16_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_32,pipeline_1,1,1,0.950618130297,False
workload_3513.cpp,xcu200-fsgd2104-2-e,5,16.200665,78,1,1,1,1,cyclic_64_1,block_16_1,complete_1,pipeline_1,pipeline_1,unroll_8,unroll_32,pipeline_1,1,1,0.951195557615,False
workload_3541.cpp,xcu200-fsgd2104-2-e,5,16.200665,81,1,1,1,1,cyclic_64_1,block_16_1,complete_1,pipeline_1,pipeline_1,unroll_8,unroll_32,unroll_2,1,1,0.951195557615,False
workload_3767.cpp,xcu200-fsgd2104-2-e,5,5.60129,474,1,1,1,5,cyclic_64_1,block_16_1,complete_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,2,0.890447355207,False
workload_3555.cpp,xcu200-fsgd2104-2-e,5,21.34065,100,1,1,1,1,cyclic_64_1,block_16_1,complete_1,unroll_2,pipeline_1,unroll_8,unroll_64,pipeline_1,1,1,0.90356620053,False
workload_3547.cpp,xcu200-fsgd2104-2-e,5,16.175065,74,1,1,1,1,cyclic_64_1,block_4_1,complete_1,pipeline_1,pipeline_1,unroll_32,unroll_32,pipeline_1,1,1,0.951436210155,False
workload_3601.cpp,xcu200-fsgd2104-2-e,5,6.08257,475,1,1,1,5,cyclic_64_1,block_4_1,complete_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,2,0.888761247091,False
workload_3710.cpp,xcu200-fsgd2104-2-e,5,16.74625,61,1,1,1,1,cyclic_64_1,block_4_1,complete_1,pipeline_1,pipeline_1,unroll_8,unroll_8,pipeline_1,1,1,0.946074878407,False
workload_3671.cpp,xcu200-fsgd2104-2-e,5,8.75521,408,1,2,1,7,cyclic_64_1,block_4_1,complete_1,unroll_64,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,2.75,0.746313274644,False
workload_3723.cpp,xcu200-fsgd2104-2-e,5,5.47841,484,1,1,1,5,cyclic_64_1,block_64_1,complete_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,2,0.890871278662,False
workload_3581.cpp,xcu200-fsgd2104-2-e,5,5.76513,456,1,1,1,5,cyclic_64_1,block_8_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,2,2,0.889877975885,False
workload_3712.cpp,xcu200-fsgd2104-2-e,5,5.76513,489,1,1,1,5,cyclic_64_1,block_8_1,complete_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,2,0.889877975885,False
workload_3560.cpp,xcu200-fsgd2104-2-e,5,179.654425,69,1,1,1,1,cyclic_64_1,block_8_1,complete_1,unroll_2,unroll_8,unroll_32,unroll_8,unroll_2,1,1,0.108088866244,False
workload_3719.cpp,xcu200-fsgd2104-2-e,5,5.76513,502.5,1,1,1,5,cyclic_64_1,block_8_1,complete_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,2,2,0.889877975885,False
workload_3732.cpp,xcu200-fsgd2104-2-e,5,5.76513,475,1,1,1,5,cyclic_64_1,block_8_1,complete_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,2,0.889877975885,False
workload_3702.cpp,xcu200-fsgd2104-2-e,5,5.44769,505,1,1,1,6,cyclic_64_1,cyclic_128_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,3,2.25,0.841349112598,False
workload_3773.cpp,xcu200-fsgd2104-2-e,5,5.44769,492,1,1,1,6,cyclic_64_1,cyclic_128_1,complete_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,2.25,0.841349112598,False
workload_3698.cpp,xcu200-fsgd2104-2-e,5,5.44769,506,1,1,1,6,cyclic_64_1,cyclic_128_1,complete_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,2.25,0.841349112598,False
workload_3682.cpp,xcu200-fsgd2104-2-e,5,5.44769,496,1,1,1,6,cyclic_64_1,cyclic_128_1,complete_1,unroll_8,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,2.25,0.841349112598,False
workload_3836.cpp,xcu200-fsgd2104-2-e,5,5.44769,486.5,1,1,1,5,cyclic_64_1,cyclic_16_1,complete_1,unroll_8,unroll_2,pipeline_1,pipeline_1,pipeline_1,2,2,0.890976843974,False
workload_3696.cpp,xcu200-fsgd2104-2-e,5,5.44769,473.5,1,1,1,5,cyclic_64_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,2,2,0.890976843974,False
workload_3875.cpp,xcu200-fsgd2104-2-e,5,5.44769,542.5,1,1,1,5,cyclic_64_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,2,2,0.890976843974,False
workload_3791.cpp,xcu200-fsgd2104-2-e,5,5.4476975,493,1,5,2.5,8.5,cyclic_64_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,2,4.25,0.499282717928,False
workload_3814.cpp,xcu200-fsgd2104-2-e,5,5.44769,485,1,1,1,5,cyclic_64_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,2,0.890976843974,False
workload_3826.cpp,xcu200-fsgd2104-2-e,5,5.44769,495,1,1,1,5,cyclic_64_1,cyclic_2_1,complete_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,3,2,0.890976843974,False
workload_3731.cpp,xcu200-fsgd2104-2-e,5,5.44769,475,1,1,1,5,cyclic_64_1,cyclic_2_1,complete_1,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,2,2,0.890976843974,False
workload_3805.cpp,xcu200-fsgd2104-2-e,5,5.44769,489,1,1,1,5,cyclic_64_1,cyclic_2_1,complete_1,unroll_4,unroll_2,unroll_2,pipeline_1,pipeline_1,1,2,0.890976843974,False
workload_3780.cpp,xcu200-fsgd2104-2-e,5,8.05889,562,1,1,1,6,cyclic_64_1,cyclic_2_1,complete_1,unroll_4,unroll_2,unroll_64,pipeline_1,pipeline_1,1,2.25,0.840524912799,False
workload_3846.cpp,xcu200-fsgd2104-2-e,5,5.44769,469,1,1,1,5,cyclic_64_1,cyclic_2_1,complete_1,unroll_8,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,2,0.890976843974,False
workload_3894.cpp,xcu200-fsgd2104-2-e,5,5.44769,490,1,1,1,6,cyclic_64_1,cyclic_2_1,complete_1,unroll_8,unroll_2,unroll_2,pipeline_1,pipeline_1,1,2.25,0.841349112598,False
workload_3643.cpp,xcu200-fsgd2104-2-e,5,8.222745,1554,1,13,7,14,cyclic_64_1,cyclic_32_1,complete_1,unroll_2,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,8.75,0.113184008108,False
workload_3567.cpp,xcu200-fsgd2104-2-e,5,8.222745,1150,1,13,7,14,cyclic_64_1,cyclic_32_1,complete_1,unroll_64,unroll_16,unroll_4,pipeline_1,pipeline_1,1,8.75,0.113184008108,False
workload_3741.cpp,xcu200-fsgd2104-2-e,5,5.43745,516,1,1,1,5,cyclic_64_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,8,2,0.891011995525,False
workload_3811.cpp,xcu200-fsgd2104-2-e,5,5.43745,544,1,1,1,5,cyclic_64_1,cyclic_4_1,complete_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,2,2,0.891011995525,False
workload_3778.cpp,xcu200-fsgd2104-2-e,5,102.29249,61,1,1,1,1,cyclic_64_1,cyclic_4_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,1,1,0.334289401093,False
workload_3572.cpp,xcu200-fsgd2104-2-e,5,97.23009,71,1,1,1,1,cyclic_64_1,cyclic_4_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_32,pipeline_1,1,1,0.359919828251,False
workload_3962.cpp,xcu200-fsgd2104-2-e,5,36.95105,68,1,1,1,1,cyclic_64_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,1,0.767319402585,False
workload_3851.cpp,xcu200-fsgd2104-2-e,5,5.43745,549,1,1,1,5,cyclic_64_1,cyclic_4_1,complete_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,3,2,0.891011995525,False
workload_3584.cpp,xcu200-fsgd2104-2-e,5,99.84129,73,1,1,1,1,cyclic_64_1,cyclic_4_1,complete_1,unroll_4,unroll_2,pipeline_1,unroll_32,pipeline_1,1,1,0.34653348283,False
workload_3900.cpp,xcu200-fsgd2104-2-e,5,8.75521,519,1,1,1,7,cyclic_64_1,cyclic_4_1,complete_1,unroll_64,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,2.5,0.792653834759,False
workload_3872.cpp,xcu200-fsgd2104-2-e,5,92.30593,73,1,1,1,1,cyclic_64_1,cyclic_4_1,complete_1,unroll_64,unroll_2,pipeline_1,unroll_16,pipeline_1,1,1,0.38612650003,False
workload_3909.cpp,xcu200-fsgd2104-2-e,5,5.43745,478,1,1,1,5,cyclic_64_1,cyclic_4_1,complete_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,pipeline_1,3,2,0.891011995525,False
workload_3849.cpp,xcu200-fsgd2104-2-e,5,17.47073,79,1,1,1,1,cyclic_64_1,cyclic_4_1,complete_1,unroll_8,pipeline_1,pipeline_1,unroll_32,pipeline_1,1,1,0.939299028531,False
workload_3830.cpp,xcu200-fsgd2104-2-e,5,5.43745,508,1,1,1,5,cyclic_64_1,cyclic_4_1,complete_1,unroll_8,unroll_2,pipeline_1,pipeline_1,pipeline_1,3,2,0.891011995525,False
workload_3957.cpp,xcu200-fsgd2104-2-e,5,5.43745,573,1,1,1,5,cyclic_64_1,cyclic_4_1,complete_1,unroll_8,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,2,0.891011995525,False
workload_3812.cpp,xcu200-fsgd2104-2-e,5,5.44769,484,1,1,1,5,cyclic_64_1,cyclic_8_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,2,0.890976843974,False
workload_3840.cpp,xcu200-fsgd2104-2-e,5,5.44769,490,1,1,1,5,cyclic_64_1,cyclic_8_1,complete_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,2,2,0.890976843974,False
workload_3930.cpp,xcu200-fsgd2104-2-e,5,5.44769,563,1,1,1,5,cyclic_64_1,cyclic_8_1,complete_1,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,2,0.890976843974,False
workload_3700.cpp,xcu200-fsgd2104-2-e,5,5.44769,478,1,1,1,5,cyclic_64_1,cyclic_8_1,complete_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,5,2,0.890976843974,False
workload_3742.cpp,xcu200-fsgd2104-2-e,5,34.33985,65.5,1,1,1,1,cyclic_64_1,cyclic_8_1,complete_1,unroll_4,pipeline_1,pipeline_1,unroll_2,pipeline_1,2,1,0.789228966605,False
workload_3695.cpp,xcu200-fsgd2104-2-e,5,5.44769,496,1,1,1,5,cyclic_64_1,cyclic_8_1,complete_1,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,2,2,0.890976843974,False
workload_3821.cpp,xcu200-fsgd2104-2-e,5,5.44769,493,1,1,1,5,cyclic_64_1,cyclic_8_1,complete_1,unroll_4,unroll_2,unroll_2,pipeline_1,pipeline_1,2,2,0.890976843974,False
workload_3771.cpp,xcu200-fsgd2104-2-e,5,5.44769,461,1,1,1,5,cyclic_64_1,cyclic_8_1,complete_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,pipeline_1,3,2,0.890976843974,False
workload_3615.cpp,xcu200-fsgd2104-2-e,5,5.44769,474.5,1,1,1,5,cyclic_64_1,cyclic_8_1,complete_1,unroll_8,unroll_2,pipeline_1,pipeline_1,pipeline_1,4,2,0.890976843974,False
workload_3729.cpp,xcu200-fsgd2104-2-e,5,177.33889,63,1,1,1,1,cyclic_64_1,cyclic_8_1,complete_1,unroll_8,unroll_2,pipeline_1,unroll_16,unroll_2,1,1,0.110349786265,False
workload_3818.cpp,xcu200-fsgd2104-2-e,5,5.44769,502,1,1,1,6,cyclic_8_1,block_128_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,2.25,0.841349112598,False
workload_3971.cpp,xcu200-fsgd2104-2-e,5,5.44769,498,1,1,1,6,cyclic_8_1,block_128_1,complete_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,2.25,0.841349112598,False
workload_3726.cpp,xcu200-fsgd2104-2-e,5,5.44769,488,1,1,1,6,cyclic_8_1,block_128_1,complete_1,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,3,2.25,0.841349112598,False
workload_3763.cpp,xcu200-fsgd2104-2-e,5,5.44769,484,1,1,1,6,cyclic_8_1,block_128_1,complete_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,2.25,0.841349112598,False
workload_3653.cpp,xcu200-fsgd2104-2-e,5,5.44769,473.5,1,1,1,6,cyclic_8_1,block_128_1,complete_1,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,2,2.25,0.841349112598,False
workload_3734.cpp,xcu200-fsgd2104-2-e,5,5.44769,529,1,1,1,6,cyclic_8_1,block_128_1,complete_1,unroll_4,unroll_2,unroll_2,pipeline_1,pipeline_1,1,2.25,0.841349112598,False
workload_3591.cpp,xcu200-fsgd2104-2-e,5,98.524185,83,1,1,1,1,cyclic_8_1,block_128_1,complete_1,unroll_64,unroll_2,pipeline_1,unroll_2,pipeline_1,1,1,0.353241404026,False
workload_3691.cpp,xcu200-fsgd2104-2-e,5,92.638745,114,1,1,1,5,cyclic_8_1,block_128_1,complete_1,unroll_64,unroll_2,unroll_64,unroll_8,pipeline_1,1,2,0.367900458241,False
workload_3797.cpp,xcu200-fsgd2104-2-e,5,5.59105,462,1,1,1,5,cyclic_8_1,block_16_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,2,0.890482783864,False
workload_3727.cpp,xcu200-fsgd2104-2-e,5,5.59105,457,1,1,1,5,cyclic_8_1,block_16_1,complete_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,2,0.890482783864,False
workload_3694.cpp,xcu200-fsgd2104-2-e,5,5.59105,474,1,1,1,5,cyclic_8_1,block_16_1,complete_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,2,0.890482783864,False
workload_3557.cpp,xcu200-fsgd2104-2-e,5,8.26369,404,1,1,1,6,cyclic_8_1,block_16_1,complete_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,2.25,0.840225958561,False
workload_3534.cpp,xcu200-fsgd2104-2-e,5,12.746265,67,1,1,1,1,cyclic_8_1,block_16_1,complete_1,unroll_16,pipeline_1,unroll_32,unroll_4,pipeline_1,1,1,0.983975982201,False
workload_3629.cpp,xcu200-fsgd2104-2-e,5,8.878105,585,1,1,1,7,cyclic_8_1,block_16_1,complete_1,unroll_16,pipeline_1,unroll_64,pipeline_1,pipeline_1,1,2.5,0.792538753259,False
