Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,OuterLoop_1,OuterLoop_2,InnerLoop_1_1,InnerLoop_1_2,Replicate_Count,Area,Weight,is_pareto
workload_3550.cpp,xcu200-fsgd2104-2-e,5,15.88083,68,1,1,1,1,block_2_1,cyclic_8_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_64,pipeline_1,unroll_8,1,1,0.998317850259,False
workload_3587.cpp,xcu200-fsgd2104-2-e,5,15.8808,97,1,1,1,1,block_2_1,cyclic_8_1,cyclic_2_1,cyclic_8_1,unroll_8,unroll_64,pipeline_1,unroll_8,1,1,0.998321781743,False
workload_3553.cpp,xcu200-fsgd2104-2-e,5,15.85816,696,1,1,1,16,block_2_1,cyclic_8_1,cyclic_2_1,cyclic_8_1,unroll_8,unroll_64,unroll_64,unroll_8,1,4.75,0.629652812917,False
workload_3409.cpp,xcu200-fsgd2104-2-e,5,16.213755,66,1,1,1,1,block_2_1,cyclic_8_1,cyclic_4_1,cyclic_16_1,unroll_2,unroll_8,pipeline_1,pipeline_1,1,1,0.955218001435,False
workload_3691.cpp,xcu200-fsgd2104-2-e,5,15.94216,105,1,1,1,1,block_2_1,cyclic_8_1,cyclic_4_1,cyclic_16_1,unroll_8,unroll_64,pipeline_1,unroll_8,1,1,0.990298571744,False
workload_3721.cpp,xcu200-fsgd2104-2-e,5,15.83256,746,1,1,1,17,block_2_1,cyclic_8_1,cyclic_4_1,cyclic_16_1,unroll_8,unroll_64,unroll_64,unroll_16,1,5,0.590307551093,False
workload_3601.cpp,xcu200-fsgd2104-2-e,5,15.83,668,1,1,1,16,block_2_1,cyclic_8_1,cyclic_4_1,cyclic_16_1,unroll_8,unroll_64,unroll_64,unroll_8,1,4.75,0.629728720267,False
workload_3590.cpp,xcu200-fsgd2104-2-e,5,15.8332,339,1,1,1,10,block_2_1,cyclic_8_1,cyclic_4_1,cyclic_32_1,unroll_8,unroll_64,unroll_32,unroll_8,1,3.25,0.757140646656,False
workload_3662.cpp,xcu200-fsgd2104-2-e,5,15.82744,708,1,1,1,17,block_2_1,cyclic_8_1,cyclic_4_1,cyclic_32_1,unroll_8,unroll_64,unroll_64,unroll_16,1,5,0.590308857482,False
workload_3374.cpp,xcu200-fsgd2104-2-e,5,15.83,726,1,1,1,17,block_2_1,cyclic_8_1,cyclic_4_1,cyclic_32_1,unroll_8,unroll_64,unroll_64,unroll_8,1,5,0.590308427697,False
workload_3638.cpp,xcu200-fsgd2104-2-e,5,15.94728,98,1,1,1,1,block_2_1,cyclic_8_1,cyclic_4_1,cyclic_8_1,unroll_8,unroll_64,pipeline_1,unroll_8,1,1,0.989630726026,False
workload_3190.cpp,xcu200-fsgd2104-2-e,5,16.218875,110,1,1,1,2,block_2_1,cyclic_8_1,cyclic_64_1,cyclic_16_1,unroll_2,unroll_8,pipeline_1,pipeline_1,1,1.25,0.931623195824,False
workload_3850.cpp,xcu200-fsgd2104-2-e,5,15.82616,740,1,1,1,17,block_2_1,cyclic_8_1,cyclic_8_1,cyclic_16_1,unroll_8,unroll_64,unroll_64,unroll_16,1,5,0.590308904807,False
workload_3745.cpp,xcu200-fsgd2104-2-e,5,15.82616,670,1,1,1,16,block_2_1,cyclic_8_1,cyclic_8_1,cyclic_16_1,unroll_8,unroll_64,unroll_64,unroll_8,1,4.75,0.629730838432,False
workload_3651.cpp,xcu200-fsgd2104-2-e,5,15.93961,109,1,1,1,1,block_2_1,cyclic_8_1,cyclic_8_1,cyclic_32_1,unroll_4,unroll_64,pipeline_1,unroll_16,1,1,0.990631283696,False
workload_3659.cpp,xcu200-fsgd2104-2-e,5,16.189105,803,1,1,2,17,block_2_1,cyclic_8_1,cyclic_8_1,cyclic_32_1,unroll_8,unroll_2,unroll_64,unroll_8,1,5.25,0.549498815084,False
workload_3538.cpp,xcu200-fsgd2104-2-e,5,15.97296,156,1,1,1,2,block_2_1,cyclic_8_1,cyclic_8_1,cyclic_32_1,unroll_8,unroll_64,pipeline_1,pipeline_1,1,1.25,0.946656148509,False
workload_3618.cpp,xcu200-fsgd2104-2-e,5,15.9396,147,1,1,1,2,block_2_1,cyclic_8_1,cyclic_8_1,cyclic_32_1,unroll_8,unroll_64,pipeline_1,unroll_16,1,1.25,0.947571849168,False
workload_3679.cpp,xcu200-fsgd2104-2-e,5,15.94216,154,1,1,1,3,block_2_1,cyclic_8_1,cyclic_8_1,cyclic_32_1,unroll_8,unroll_64,pipeline_1,unroll_8,1,1.5,0.922487201543,False
workload_3777.cpp,xcu200-fsgd2104-2-e,5,15.82936,344,1,1,1,10,block_2_1,cyclic_8_1,cyclic_8_1,cyclic_32_1,unroll_8,unroll_64,unroll_32,unroll_8,1,3.25,0.757142241365,False
workload_3573.cpp,xcu200-fsgd2104-2-e,5,15.82616,709,1,1,1,17,block_2_1,cyclic_8_1,cyclic_8_1,cyclic_32_1,unroll_8,unroll_64,unroll_64,unroll_8,1,5,0.590308904807,False
workload_3603.cpp,xcu200-fsgd2104-2-e,5,18.845065,250,1,1,1,5,block_2_1,cyclic_8_1,cyclic_8_1,cyclic_64_1,unroll_2,unroll_64,unroll_64,unroll_8,1,2,0.630739730251,False
workload_3797.cpp,xcu200-fsgd2104-2-e,5,15.9396,287,1,1,1,5,block_2_1,cyclic_8_1,cyclic_8_1,cyclic_64_1,unroll_8,unroll_64,pipeline_1,unroll_16,1,2,0.892931906495,False
workload_3658.cpp,xcu200-fsgd2104-2-e,5,15.94331,161,1,1,1,4,block_2_1,cyclic_8_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_64,unroll_64,unroll_8,1,1.75,0.91820077614,False
workload_3575.cpp,xcu200-fsgd2104-2-e,5,15.86521,271,1,1,1,8,block_2_1,cyclic_8_1,cyclic_8_1,cyclic_8_1,unroll_4,unroll_64,unroll_64,unroll_8,1,2.75,0.823897586322,False
workload_3798.cpp,xcu200-fsgd2104-2-e,5,16.189105,704,1,1,2,16,block_2_1,cyclic_8_1,cyclic_8_1,cyclic_8_1,unroll_8,unroll_2,unroll_64,unroll_8,1,5,0.586027125292,False
workload_3853.cpp,xcu200-fsgd2104-2-e,5,15.9396,119,1,1,1,2,block_2_1,cyclic_8_1,cyclic_8_1,cyclic_8_1,unroll_8,unroll_64,pipeline_1,unroll_16,1,1.25,0.947571849168,False
workload_3505.cpp,xcu200-fsgd2104-2-e,5,15.85696,613,1,1,1,16,block_2_1,cyclic_8_1,cyclic_8_1,cyclic_8_1,unroll_8,unroll_64,unroll_64,pipeline_1,1,4.75,0.629658206507,False
workload_3688.cpp,xcu200-fsgd2104-2-e,5,15.8236,664,1,1,1,16,block_2_1,cyclic_8_1,cyclic_8_1,cyclic_8_1,unroll_8,unroll_64,unroll_64,unroll_16,1,4.75,0.62973114979,False
workload_3483.cpp,xcu200-fsgd2104-2-e,5,15.82616,614,1,1,1,16,block_2_1,cyclic_8_1,cyclic_8_1,cyclic_8_1,unroll_8,unroll_64,unroll_64,unroll_8,1,4.75,0.629730838432,False
workload_3421.cpp,xcu200-fsgd2104-2-e,5,15.96793,85,1,1,1,1,block_32_1,block_4_1,cyclic_2_1,block_4_1,unroll_4,unroll_64,pipeline_1,pipeline_1,1,1,0.986939711985,False
workload_3038.cpp,xcu200-fsgd2104-2-e,5,16.350285,383,1,1,1,6,block_32_1,cyclic_16_1,block_2_1,block_32_1,unroll_8,unroll_16,unroll_4,pipeline_1,1,2.25,0.83217517904,False
workload_2943.cpp,xcu200-fsgd2104-2-e,5,19.007405,1230,1,1,1,10,block_32_1,cyclic_16_1,block_2_1,block_32_1,unroll_8,unroll_8,unroll_8,unroll_2,1,3.25,0.55270927537,False
workload_3097.cpp,xcu200-fsgd2104-2-e,5,19.319485,1340,1,1,1,14,block_32_1,cyclic_16_1,block_2_1,cyclic_128_1,unroll_8,unroll_16,unroll_4,unroll_16,1,4.25,0.473912423116,False
workload_3547.cpp,xcu200-fsgd2104-2-e,5,15.96792,98,1,1,1,1,block_32_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_8,unroll_64,pipeline_1,pipeline_1,1,1,0.986941014153,False
workload_3091.cpp,xcu200-fsgd2104-2-e,5,25.845405,429,1,1,1,6,block_32_1,cyclic_8_1,block_32_1,cyclic_32_1,unroll_8,unroll_16,pipeline_1,unroll_2,1,2.25,0.163162788708,False
workload_3025.cpp,xcu200-fsgd2104-2-e,5,19.690435,152,1,1,1,3,block_32_1,cyclic_8_1,block_64_1,cyclic_32_1,unroll_2,unroll_4,pipeline_1,unroll_2,1,1.5,0.563499560987,False
workload_3103.cpp,xcu200-fsgd2104-2-e,5,16.244175,253,1,1,1,6,block_4_1,block_128_1,block_4_1,cyclic_4_1,unroll_4,unroll_4,unroll_8,unroll_4,1,2.25,0.838159956042,False
workload_3193.cpp,xcu200-fsgd2104-2-e,5,16.216235,592,1,1,1,10,block_4_1,block_128_1,cyclic_2_1,cyclic_16_1,unroll_2,unroll_16,unroll_32,pipeline_1,1,3.25,0.747269002036,False
workload_3425.cpp,xcu200-fsgd2104-2-e,5,15.87827,138,1,1,1,2,block_4_1,block_128_1,cyclic_2_1,cyclic_16_1,unroll_2,unroll_64,pipeline_1,unroll_16,1,1.25,0.948365879996,False
workload_3396.cpp,xcu200-fsgd2104-2-e,5,15.87825,163,1,1,1,2,block_4_1,block_128_1,cyclic_2_1,cyclic_16_1,unroll_4,unroll_64,pipeline_1,unroll_16,1,1.25,0.948365945419,False
workload_3473.cpp,xcu200-fsgd2104-2-e,5,15.87057,151,1,1,1,2,block_4_1,block_128_1,cyclic_2_1,cyclic_16_1,unroll_4,unroll_64,pipeline_1,unroll_8,1,1.25,0.948381643157,False
workload_3408.cpp,xcu200-fsgd2104-2-e,5,15.88593,177,1,1,1,3,block_4_1,block_128_1,cyclic_2_1,cyclic_4_1,unroll_4,unroll_64,pipeline_1,unroll_32,1,1.5,0.923104040772,False
workload_3187.cpp,xcu200-fsgd2104-2-e,5,16.356905,66,1,1,1,1,block_4_1,block_2_1,block_2_1,block_2_1,unroll_2,unroll_64,pipeline_1,unroll_8,1,1,0.937011791197,False
workload_3836.cpp,xcu200-fsgd2104-2-e,5,15.98059,259,1,1,1,5,block_4_1,block_2_1,block_64_1,cyclic_16_1,unroll_2,unroll_64,pipeline_1,unroll_8,1,2,0.890265514342,False
workload_3446.cpp,xcu200-fsgd2104-2-e,5,15.88603,66,1,1,1,1,block_4_1,block_2_1,cyclic_2_1,cyclic_16_1,unroll_2,unroll_64,pipeline_1,pipeline_1,1,1,0.997636522941,False
workload_3613.cpp,xcu200-fsgd2104-2-e,5,15.87059,67,1,1,1,1,block_4_1,block_2_1,cyclic_2_1,cyclic_16_1,unroll_2,unroll_64,pipeline_1,unroll_8,1,1,0.999660296637,False
workload_3403.cpp,xcu200-fsgd2104-2-e,5,15.88601,78,1,1,1,1,block_4_1,block_2_1,cyclic_2_1,cyclic_16_1,unroll_4,unroll_64,pipeline_1,pipeline_1,1,1,0.997639142936,False
workload_3474.cpp,xcu200-fsgd2104-2-e,5,15.886,96,1,1,1,1,block_4_1,block_2_1,cyclic_2_1,cyclic_16_1,unroll_8,unroll_64,pipeline_1,pipeline_1,1,1,0.997640452934,False
workload_3728.cpp,xcu200-fsgd2104-2-e,5,15.87056,103,1,1,1,1,block_4_1,block_2_1,cyclic_2_1,cyclic_16_1,unroll_8,unroll_64,pipeline_1,unroll_8,1,1,0.999664231058,False
workload_3810.cpp,xcu200-fsgd2104-2-e,5,15.86803,84,1,1,1,1,block_4_1,block_2_1,cyclic_2_1,cyclic_32_1,unroll_2,unroll_64,pipeline_1,unroll_16,1,1,0.999996064845,False
workload_3673.cpp,xcu200-fsgd2104-2-e,5,15.87056,141,1,1,1,3,block_4_1,block_2_1,cyclic_2_1,cyclic_32_1,unroll_8,unroll_64,pipeline_1,unroll_8,1,1.5,0.923144213182,False
workload_3248.cpp,xcu200-fsgd2104-2-e,5,16.233995,124,1,1,1,2,block_4_1,block_32_1,block_4_1,cyclic_4_1,unroll_2,unroll_8,unroll_16,unroll_8,1,1.25,0.930350247055,False
workload_3169.cpp,xcu200-fsgd2104-2-e,5,16.223885,1661,1,1,1,18,block_4_1,block_32_1,block_8_1,cyclic_16_1,unroll_8,unroll_16,unroll_32,pipeline_1,1,5.25,0.548924987723,False
workload_3141.cpp,xcu200-fsgd2104-2-e,5,16.268815,130,1,1,1,2,block_4_1,block_4_1,block_32_1,cyclic_4_1,unroll_4,unroll_4,unroll_8,unroll_4,1,1.25,0.927315345087,False
workload_3189.cpp,xcu200-fsgd2104-2-e,5,16.223915,58,1,1,1,1,block_4_1,block_4_1,block_4_1,cyclic_4_1,unroll_2,unroll_8,pipeline_1,unroll_8,1,1,0.95391936681,False
workload_3405.cpp,xcu200-fsgd2104-2-e,5,15.93185,76,1,1,1,1,block_4_1,block_4_1,block_4_1,cyclic_8_1,unroll_4,unroll_64,unroll_8,pipeline_1,1,1,0.991644154217,False
workload_3323.cpp,xcu200-fsgd2104-2-e,5,16.226315,79,1,1,1,1,block_4_1,block_4_1,cyclic_16_1,block_2_1,unroll_2,unroll_8,unroll_16,unroll_16,1,1,0.953612746798,False
workload_3278.cpp,xcu200-fsgd2104-2-e,5,16.218765,130,1,1,1,2,block_4_1,block_4_1,cyclic_2_1,block_2_1,unroll_8,unroll_16,unroll_16,pipeline_1,1,1.25,0.931632350206,False
workload_3322.cpp,xcu200-fsgd2104-2-e,5,16.132155,63,1,1,1,1,block_4_1,block_4_1,cyclic_2_1,block_4_1,unroll_2,unroll_32,pipeline_1,pipeline_1,1,1,0.965683767141,False
workload_3370.cpp,xcu200-fsgd2104-2-e,5,16.223955,57,1,1,1,1,block_4_1,block_4_1,cyclic_2_1,cyclic_16_1,unroll_2,unroll_4,pipeline_1,unroll_2,1,1,0.953914256025,False
workload_3536.cpp,xcu200-fsgd2104-2-e,5,15.87827,65,1,1,1,1,block_4_1,block_4_1,cyclic_2_1,cyclic_16_1,unroll_2,unroll_64,pipeline_1,unroll_16,1,1,0.998653367885,False
workload_3816.cpp,xcu200-fsgd2104-2-e,5,15.87059,63,1,1,1,1,block_4_1,block_4_1,cyclic_2_1,cyclic_16_1,unroll_2,unroll_64,pipeline_1,unroll_8,1,1,0.999660296637,False
workload_3610.cpp,xcu200-fsgd2104-2-e,5,16.00091,64,1,1,1,1,block_4_1,block_4_1,cyclic_2_1,cyclic_16_1,unroll_2,unroll_64,unroll_2,unroll_16,1,1,0.982650361977,False
workload_3397.cpp,xcu200-fsgd2104-2-e,5,15.886,78,1,1,1,1,block_4_1,block_4_1,cyclic_2_1,cyclic_16_1,unroll_8,unroll_64,pipeline_1,pipeline_1,1,1,0.997640452934,False
workload_3578.cpp,xcu200-fsgd2104-2-e,5,15.87824,91,1,1,1,1,block_4_1,block_4_1,cyclic_2_1,cyclic_16_1,unroll_8,unroll_64,pipeline_1,unroll_16,1,1,0.998657300103,False
workload_3498.cpp,xcu200-fsgd2104-2-e,5,15.87056,80,1,1,1,1,block_4_1,block_4_1,cyclic_2_1,cyclic_16_1,unroll_8,unroll_64,pipeline_1,unroll_8,1,1,0.999664231058,False
workload_3614.cpp,xcu200-fsgd2104-2-e,5,15.86803,71,1,1,1,1,block_4_1,block_4_1,cyclic_2_1,cyclic_32_1,unroll_2,unroll_64,pipeline_1,unroll_16,1,1,0.999996064845,False
workload_3582.cpp,xcu200-fsgd2104-2-e,5,16.199345,476,1,1,1,9,block_4_1,block_4_1,cyclic_2_1,cyclic_32_1,unroll_8,unroll_2,unroll_64,unroll_8,1,3,0.780128756837,False
workload_3606.cpp,xcu200-fsgd2104-2-e,5,15.868,102,1,1,1,1,block_4_1,block_4_1,cyclic_2_1,cyclic_32_1,unroll_8,unroll_64,pipeline_1,unroll_16,1,1,1,True
workload_3545.cpp,xcu200-fsgd2104-2-e,5,15.87056,99,1,1,1,1,block_4_1,block_4_1,cyclic_2_1,cyclic_32_1,unroll_8,unroll_64,pipeline_1,unroll_8,1,1,0.999664231058,False
workload_3753.cpp,xcu200-fsgd2104-2-e,5,15.862,223,1,1,1,5,block_4_1,block_4_1,cyclic_2_1,cyclic_32_1,unroll_8,unroll_64,unroll_32,unroll_16,1,2,0.897814606022,False
workload_3727.cpp,xcu200-fsgd2104-2-e,5,15.88595,63,1,1,1,1,block_4_1,block_4_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_64,pipeline_1,unroll_16,1,1,0.997647002942,False
workload_3419.cpp,xcu200-fsgd2104-2-e,5,15.88601,60,1,1,1,1,block_4_1,block_4_1,cyclic_2_1,cyclic_4_1,unroll_4,unroll_64,pipeline_1,pipeline_1,1,1,0.997639142936,False
workload_3518.cpp,xcu200-fsgd2104-2-e,5,15.88593,64.5,1,1,1,1,block_4_1,block_4_1,cyclic_2_1,cyclic_4_1,unroll_4,unroll_64,pipeline_1,unroll_8,2,1,0.997649622952,False
workload_3472.cpp,xcu200-fsgd2104-2-e,5,15.886,67,1,1,1,1,block_4_1,block_4_1,cyclic_2_1,cyclic_4_1,unroll_8,unroll_64,pipeline_1,pipeline_1,2,1,0.997640452934,False
workload_3720.cpp,xcu200-fsgd2104-2-e,5,16.00568,830,1,1,1,9,block_4_1,block_4_1,cyclic_2_1,cyclic_64_1,unroll_8,unroll_64,unroll_64,unroll_8,1,3,0.792030117692,False
workload_3677.cpp,xcu200-fsgd2104-2-e,5,15.94331,120,1,1,1,2,block_4_1,block_4_1,cyclic_4_1,cyclic_16_1,unroll_2,unroll_64,unroll_64,unroll_8,1,1.25,0.947486412911,False
workload_3539.cpp,xcu200-fsgd2104-2-e,5,15.94216,84,1,1,1,1,block_4_1,block_4_1,cyclic_4_1,cyclic_16_1,unroll_8,unroll_64,pipeline_1,unroll_8,1,1,0.990298571744,False
workload_3742.cpp,xcu200-fsgd2104-2-e,5,16.190415,87,1,1,1,1,block_4_1,block_4_1,cyclic_4_1,cyclic_32_1,unroll_2,unroll_2,unroll_32,unroll_8,1,1,0.958205019177,False
workload_3555.cpp,xcu200-fsgd2104-2-e,5,15.94216,103.5,1,1,1,1,block_4_1,block_4_1,cyclic_4_1,cyclic_32_1,unroll_8,unroll_64,pipeline_1,unroll_8,2,1,0.990298571744,False
workload_3709.cpp,xcu200-fsgd2104-2-e,5,15.85432,224,1,1,1,5,block_4_1,block_4_1,cyclic_4_1,cyclic_32_1,unroll_8,unroll_64,unroll_32,unroll_8,1,2,1,True
workload_3502.cpp,xcu200-fsgd2104-2-e,5,15.85208,449,1,1,1,9,block_4_1,block_4_1,cyclic_4_1,cyclic_32_1,unroll_8,unroll_64,unroll_64,unroll_8,1,3,0.801061379479,False
workload_3548.cpp,xcu200-fsgd2104-2-e,5,16.00568,821,1,1,1,9,block_4_1,block_4_1,cyclic_4_1,cyclic_64_1,unroll_8,unroll_64,unroll_64,unroll_8,1,3,0.792030117692,False
workload_3630.cpp,xcu200-fsgd2104-2-e,5,15.94075,134,1,1,1,2,block_4_1,block_4_1,cyclic_8_1,cyclic_32_1,unroll_2,unroll_64,unroll_64,unroll_16,1,1.25,0.947545812295,False
workload_3664.cpp,xcu200-fsgd2104-2-e,5,15.88249,215,1,1,1,5,block_4_1,block_4_1,cyclic_8_1,cyclic_32_1,unroll_4,unroll_64,unroll_64,unroll_8,1,2,0.896546479071,False
workload_3842.cpp,xcu200-fsgd2104-2-e,5,15.85208,375,1,1,1,8,block_4_1,block_4_1,cyclic_8_1,cyclic_8_1,unroll_8,unroll_64,unroll_64,unroll_8,1,2.75,0.824667518784,False
workload_3652.cpp,xcu200-fsgd2104-2-e,5,15.86803,82,1,1,1,1,block_4_1,block_8_1,cyclic_2_1,cyclic_32_1,unroll_2,unroll_64,pipeline_1,unroll_16,1,1,0.999996064845,False
workload_3814.cpp,xcu200-fsgd2104-2-e,5,15.93704,183,1,1,1,3,block_4_1,cyclic_16_1,cyclic_16_1,cyclic_32_1,unroll_8,unroll_64,pipeline_1,unroll_16,1,1.5,0.92257350391,False
workload_3549.cpp,xcu200-fsgd2104-2-e,5,15.87056,105,1,1,1,1,block_4_1,cyclic_16_1,cyclic_2_1,cyclic_16_1,unroll_8,unroll_64,pipeline_1,unroll_8,1,1,0.999664231058,False
workload_3702.cpp,xcu200-fsgd2104-2-e,5,18.147625,111,1,1,1,1,block_4_1,cyclic_16_1,cyclic_2_1,cyclic_32_1,unroll_4,unroll_64,unroll_2,unroll_16,1,1,0.725814497226,False
workload_3683.cpp,xcu200-fsgd2104-2-e,5,15.868,139,1,1,1,2,block_4_1,cyclic_16_1,cyclic_2_1,cyclic_32_1,unroll_8,unroll_64,pipeline_1,unroll_16,1,1.25,0.948382696398,False
workload_3612.cpp,xcu200-fsgd2104-2-e,5,15.98128,976,1,1,1,4,block_4_1,cyclic_16_1,cyclic_2_1,cyclic_64_1,unroll_8,unroll_64,pipeline_1,unroll_8,1,1.75,0.915642044228,False
workload_3859.cpp,xcu200-fsgd2104-2-e,5,15.83,734,1,1,1,15,block_4_1,cyclic_16_1,cyclic_4_1,cyclic_16_1,unroll_8,unroll_64,unroll_64,unroll_8,1,4.5,0.670212984974,False
workload_3772.cpp,xcu200-fsgd2104-2-e,5,15.82936,392,1,1,1,8,block_4_1,cyclic_16_1,cyclic_8_1,cyclic_16_1,unroll_8,unroll_64,unroll_32,unroll_16,1,2.75,1,True
workload_3763.cpp,xcu200-fsgd2104-2-e,5,15.82616,763,1,1,1,15,block_4_1,cyclic_16_1,cyclic_8_1,cyclic_16_1,unroll_8,unroll_64,unroll_64,unroll_8,1,4.5,0.670412036387,False
workload_3804.cpp,xcu200-fsgd2104-2-e,5,15.82616,861,1,1,1,17,block_4_1,cyclic_16_1,cyclic_8_1,cyclic_32_1,unroll_8,unroll_64,unroll_64,unroll_8,1,5,0.590308904807,False
workload_3524.cpp,xcu200-fsgd2104-2-e,5,15.88603,64,1,1,1,1,block_4_1,cyclic_2_1,cyclic_2_1,block_8_1,unroll_2,unroll_64,pipeline_1,pipeline_1,1,1,0.997636522941,False
workload_3486.cpp,xcu200-fsgd2104-2-e,5,15.87059,249,1,1,3,6,block_4_1,cyclic_2_1,cyclic_2_1,block_8_1,unroll_2,unroll_64,pipeline_1,unroll_64,1,2.75,0.823581178174,False
workload_3300.cpp,xcu200-fsgd2104-2-e,5,16.131875,62,1,1,1,1,block_4_1,cyclic_2_1,cyclic_2_1,cyclic_16_1,unroll_2,unroll_4,pipeline_1,pipeline_1,1,1,0.965719788658,False
workload_3593.cpp,xcu200-fsgd2104-2-e,5,15.87827,74,1,1,1,1,block_4_1,cyclic_2_1,cyclic_2_1,cyclic_16_1,unroll_2,unroll_64,pipeline_1,unroll_16,1,1,0.998653367885,False
workload_3523.cpp,xcu200-fsgd2104-2-e,5,15.88403,108,1,1,1,1,block_4_1,cyclic_2_1,cyclic_2_1,cyclic_16_1,unroll_2,unroll_64,pipeline_1,unroll_64,1,1,0.997898541321,False
workload_3293.cpp,xcu200-fsgd2104-2-e,5,16.124095,80,1,1,1,1,block_4_1,cyclic_2_1,cyclic_2_1,cyclic_16_1,unroll_4,unroll_4,pipeline_1,unroll_16,1,1,0.966720971947,False
workload_3563.cpp,xcu200-fsgd2104-2-e,5,15.87057,81,1,1,1,1,block_4_1,cyclic_2_1,cyclic_2_1,cyclic_16_1,unroll_4,unroll_64,pipeline_1,unroll_8,1,1,0.999662919583,False
workload_3511.cpp,xcu200-fsgd2104-2-e,5,15.86803,81,1,1,1,1,block_4_1,cyclic_2_1,cyclic_2_1,cyclic_32_1,unroll_2,unroll_64,pipeline_1,unroll_16,1,1,0.999996064845,False
workload_3594.cpp,xcu200-fsgd2104-2-e,5,15.95099,176,1,1,1,4,block_4_1,cyclic_2_1,cyclic_2_1,cyclic_32_1,unroll_2,unroll_64,unroll_64,unroll_16,1,1.75,0.917688928827,False
workload_3354.cpp,xcu200-fsgd2104-2-e,5,16.131875,57,1,1,1,1,block_4_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_4,pipeline_1,pipeline_1,1,1,0.965719788658,False
workload_3199.cpp,xcu200-fsgd2104-2-e,5,16.181115,178,1,1,1,3,block_4_1,cyclic_2_1,cyclic_64_1,cyclic_16_1,unroll_2,unroll_16,pipeline_1,unroll_64,1,1.5,0.912635611637,False
workload_3812.cpp,xcu200-fsgd2104-2-e,5,15.94219,77,1,1,1,1,block_4_1,cyclic_2_1,cyclic_8_1,cyclic_16_1,unroll_2,unroll_64,pipeline_1,unroll_8,1,1,0.990294657856,False
workload_3509.cpp,xcu200-fsgd2104-2-e,5,15.97296,368,1,1,1,6,block_4_1,cyclic_4_1,block_64_1,block_8_1,unroll_8,unroll_64,pipeline_1,pipeline_1,1,2.25,0.848523515608,False
workload_3319.cpp,xcu200-fsgd2104-2-e,5,16.218875,183,1,1,1,4,block_4_1,cyclic_4_1,cyclic_128_1,block_2_1,unroll_2,unroll_8,pipeline_1,pipeline_1,1,1.75,0.898094196415,False
workload_3053.cpp,xcu200-fsgd2104-2-e,5,16.946395,82,1,1,1,1,block_4_1,cyclic_4_1,cyclic_16_1,cyclic_16_1,unroll_2,unroll_32,pipeline_1,unroll_4,1,1,0.864103009559,False
workload_3085.cpp,xcu200-fsgd2104-2-e,5,19.598395,89,1,1,1,1,block_4_1,cyclic_4_1,cyclic_16_1,cyclic_16_1,unroll_2,unroll_32,unroll_4,unroll_4,1,1,0.577187064076,False
workload_3100.cpp,xcu200-fsgd2104-2-e,5,16.946115,67,1,1,1,1,block_4_1,cyclic_4_1,cyclic_16_1,cyclic_16_1,unroll_2,unroll_4,pipeline_1,unroll_4,1,1,0.864136851761,False
workload_3765.cpp,xcu200-fsgd2104-2-e,5,15.83,658,1,1,1,15,block_4_1,cyclic_4_1,cyclic_16_1,cyclic_16_1,unroll_8,unroll_64,unroll_64,unroll_8,1,4.5,0.670212984974,False
workload_3104.cpp,xcu200-fsgd2104-2-e,5,19.598395,77,1,1,1,1,block_4_1,cyclic_4_1,cyclic_16_1,cyclic_4_1,unroll_2,unroll_32,unroll_4,unroll_4,1,1,0.577187064076,False
workload_3254.cpp,xcu200-fsgd2104-2-e,5,16.131995,65,1,1,1,1,block_4_1,cyclic_4_1,cyclic_2_1,cyclic_16_1,unroll_2,unroll_16,pipeline_1,pipeline_1,2,1,0.965704350773,False
workload_3281.cpp,xcu200-fsgd2104-2-e,5,15.88603,68.5,1,1,1,1,block_4_1,cyclic_4_1,cyclic_2_1,cyclic_16_1,unroll_2,unroll_64,pipeline_1,pipeline_1,2,1,0.997636522941,False
workload_3636.cpp,xcu200-fsgd2104-2-e,5,15.87827,73,1,1,1,1,block_4_1,cyclic_4_1,cyclic_2_1,cyclic_16_1,unroll_2,unroll_64,pipeline_1,unroll_16,1,1,0.998653367885,False
workload_3399.cpp,xcu200-fsgd2104-2-e,5,15.88601,76,1,1,1,1,block_4_1,cyclic_4_1,cyclic_2_1,cyclic_16_1,unroll_4,unroll_64,pipeline_1,pipeline_1,1,1,0.997639142936,False
workload_3482.cpp,xcu200-fsgd2104-2-e,5,15.87825,93,1,1,1,1,block_4_1,cyclic_4_1,cyclic_2_1,cyclic_16_1,unroll_4,unroll_64,pipeline_1,unroll_16,1,1,0.998655989363,False
workload_3506.cpp,xcu200-fsgd2104-2-e,5,15.87057,80,1,1,1,1,block_4_1,cyclic_4_1,cyclic_2_1,cyclic_16_1,unroll_4,unroll_64,pipeline_1,unroll_8,2,1,0.999662919583,False
