Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,OuterLoop_1,OuterLoop_2,InnerLoop_1_1,InnerLoop_2_1,Replicate_Count,Area,Weight,is_pareto
workload_5092.cpp,xcu200-fsgd2104-2-e,3.33,46.27027674,266,1,1,4,5,cyclic_16_1,cyclic_2_1,block_2_1,complete_1,block_4_1,complete_1,unroll_16,pipeline_1,pipeline_1,unroll_4,1,2.75,0.917928029328,False
workload_4976.cpp,xcu200-fsgd2104-2-e,3.33,46.27029339,258,1,1,4,5,cyclic_16_1,cyclic_2_1,block_2_1,complete_1,block_4_1,cyclic_2_1,unroll_32,pipeline_1,pipeline_1,unroll_8,1,2.75,0.917927984768,False
workload_4912.cpp,xcu200-fsgd2104-2-e,3.33,55.1073042,70,1,1,1,1,cyclic_16_1,cyclic_2_1,block_2_1,cyclic_4_1,block_4_1,cyclic_2_1,unroll_2,pipeline_1,unroll_8,pipeline_1,1,1,0.919221291722,False
workload_4553.cpp,xcu200-fsgd2104-2-e,3.33,46.27187847,71,1,1,1,1,cyclic_16_1,cyclic_2_1,block_2_1,cyclic_8_1,block_4_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_8,1,1,0.99998513919,False
workload_4689.cpp,xcu200-fsgd2104-2-e,3.33,46.27049319,238,1,1,4,5,cyclic_16_1,cyclic_2_1,block_2_1,cyclic_8_1,block_4_1,block_4_1,unroll_32,pipeline_1,pipeline_1,unroll_8,1,2.75,0.917927450025,False
workload_4861.cpp,xcu200-fsgd2104-2-e,3.33,166.35244437,1374,1,1,2,4,cyclic_16_1,cyclic_2_1,block_2_1,cyclic_8_1,block_4_1,block_4_1,unroll_32,pipeline_1,unroll_4,unroll_8,1,2,0.226302815653,False
workload_5123.cpp,xcu200-fsgd2104-2-e,3.33,46.2704832,274,1,1,4,5,cyclic_16_1,cyclic_2_1,block_2_1,cyclic_8_1,block_4_1,complete_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,2.75,0.917927476763,False
workload_4969.cpp,xcu200-fsgd2104-2-e,3.33,54.67088772,79,1,1,1,1,cyclic_16_1,cyclic_2_1,block_2_1,cyclic_8_1,block_4_1,complete_1,unroll_2,pipeline_1,unroll_8,pipeline_1,1,1,0.923121413235,False
workload_4860.cpp,xcu200-fsgd2104-2-e,3.33,46.48834512,437,1,2,5,6,cyclic_16_1,cyclic_2_1,block_2_1,cyclic_8_1,block_4_1,complete_1,unroll_32,pipeline_1,pipeline_1,unroll_4,1,3.5,0.897810429235,False
workload_4871.cpp,xcu200-fsgd2104-2-e,3.33,55.10735748,74,1,1,1,1,cyclic_16_1,cyclic_2_1,block_2_1,cyclic_8_1,block_4_1,cyclic_2_1,unroll_2,pipeline_1,unroll_8,pipeline_1,1,1,0.919220816141,False
workload_4717.cpp,xcu200-fsgd2104-2-e,3.33,46.27105929,72,1,1,1,1,cyclic_16_1,cyclic_2_1,block_2_1,cyclic_8_1,block_8_1,block_4_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,2,1,0.99999280324,False
workload_4813.cpp,xcu200-fsgd2104-2-e,3.33,55.10751066,68,1,1,1,1,cyclic_16_1,cyclic_2_1,block_2_1,cyclic_8_1,block_8_1,cyclic_2_1,unroll_2,pipeline_1,unroll_8,pipeline_1,1,1,0.919219448844,False
workload_4474.cpp,xcu200-fsgd2104-2-e,3.33,46.27155879,69,1,1,1,1,cyclic_16_1,cyclic_2_1,block_2_1,cyclic_8_1,cyclic_2_1,block_2_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,1,0.999988130035,False
workload_4730.cpp,xcu200-fsgd2104-2-e,3.33,55.1080035,78,1,1,1,1,cyclic_16_1,cyclic_2_1,block_2_1,cyclic_8_1,cyclic_2_1,block_2_1,unroll_2,pipeline_1,unroll_8,pipeline_1,1,1,0.919215049723,False
workload_5050.cpp,xcu200-fsgd2104-2-e,3.33,46.27066302,89,1,1,1,1,cyclic_16_1,cyclic_2_1,block_2_2,block_8_1,block_2_1,cyclic_2_1,unroll_2,pipeline_1,pipeline_1,unroll_8,1,1,0.999996510658,False
workload_4375.cpp,xcu200-fsgd2104-2-e,3.33,173.72511432,548,1,1,1,4,cyclic_16_1,cyclic_2_1,block_2_2,cyclic_8_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline_1,unroll_32,unroll_4,1,1.75,0.202136520559,False
workload_4394.cpp,xcu200-fsgd2104-2-e,3.33,80.42362254,91,3,1,1,2,cyclic_16_1,cyclic_2_1,block_8_2,cyclic_8_1,block_4_1,cyclic_2_1,unroll_2,unroll_2,unroll_8,pipeline_1,1,1.75,0.705233999803,False
workload_4369.cpp,xcu200-fsgd2104-2-e,3.33,76.00298094,300,1,1,1,3,cyclic_16_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,block_4_1,block_4_1,unroll_32,pipeline_1,unroll_4,unroll_4,1,1.5,0.741427664385,False
workload_4322.cpp,xcu200-fsgd2104-2-e,3.33,60.72771816,464,1,1,1,4,cyclic_16_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,block_4_1,block_4_1,unroll_32,unroll_4,unroll_4,unroll_8,1,1.75,0.860564131296,False
workload_4456.cpp,xcu200-fsgd2104-2-e,3.33,75.9768804,634,1,1,1,4,cyclic_16_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,block_4_1,block_4_1,unroll_32,unroll_4,unroll_8,unroll_4,1,1.75,0.73928805477,False
workload_4460.cpp,xcu200-fsgd2104-2-e,3.33,60.70055535,1183,1,1,2,8,cyclic_16_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,block_4_1,block_8_1,unroll_16,unroll_2,unroll_8,unroll_8,1,3,0.829850695209,False
workload_4416.cpp,xcu200-fsgd2104-2-e,3.33,60.70048875,1242,1,1,2,8,cyclic_16_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,block_4_1,block_8_1,unroll_16,unroll_4,unroll_8,unroll_8,1,3,0.829851167753,False
workload_4597.cpp,xcu200-fsgd2104-2-e,3.33,49.32480915,111,1,2,1,1,cyclic_16_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,block_8_1,block_2_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,1.25,0.966703735684,False
workload_4374.cpp,xcu200-fsgd2104-2-e,3.33,49.32438291,566,1,2,4,5,cyclic_16_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,block_8_1,cyclic_4_1,unroll_32,pipeline_1,pipeline_1,unroll_4,1,3,0.901706500295,False
workload_4312.cpp,xcu200-fsgd2104-2-e,3.33,77.70176712,243,1,1,1,3,cyclic_16_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline_1,unroll_32,unroll_4,1,1.5,0.728180734754,False
workload_4642.cpp,xcu200-fsgd2104-2-e,3.33,60.72705882,96,2,1,1,2,cyclic_16_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,block_8_1,complete_1,unroll_2,pipeline_1,unroll_4,unroll_8,1,1.5,0.865623348805,False
workload_4401.cpp,xcu200-fsgd2104-2-e,3.33,76.00437288,79,2,1,1,1,cyclic_16_1,cyclic_2_1,cyclic_4_2,block_8_1,cyclic_2_1,block_4_1,unroll_2,unroll_2,unroll_4,unroll_4,1,1.25,0.7428350048,False
workload_4644.cpp,xcu200-fsgd2104-2-e,3.33,76.0043196,63,2,1,1,1,cyclic_16_1,cyclic_2_1,cyclic_4_2,cyclic_8_1,block_2_1,block_4_1,unroll_2,unroll_2,unroll_4,unroll_4,1,1.25,0.742835425235,False
workload_4685.cpp,xcu200-fsgd2104-2-e,3.33,76.00437288,63,2,1,1,1,cyclic_16_1,cyclic_2_1,cyclic_4_2,cyclic_8_1,block_4_1,block_4_1,unroll_2,unroll_2,unroll_4,unroll_4,1,1.25,0.7428350048,False
workload_4215.cpp,xcu200-fsgd2104-2-e,3.33,76.00415976,249,2,1,1,3,cyclic_16_1,cyclic_2_1,cyclic_4_2,cyclic_8_1,block_4_1,block_4_1,unroll_32,unroll_4,unroll_4,unroll_4,1,1.75,0.739076785224,False
workload_4523.cpp,xcu200-fsgd2104-2-e,3.33,46.27193175,135,2,1,1,1,cyclic_16_1,cyclic_2_1,cyclic_4_2,cyclic_8_1,block_8_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_8,1,1.25,0.983059629908,False
workload_4434.cpp,xcu200-fsgd2104-2-e,3.33,46.27192509,133,2,1,1,1,cyclic_16_1,cyclic_2_1,cyclic_4_2,cyclic_8_1,cyclic_2_1,block_4_1,unroll_2,unroll_2,pipeline_1,unroll_4,1,1.25,0.983059660795,False
workload_4365.cpp,xcu200-fsgd2104-2-e,3.33,76.00437288,68,2,1,1,1,cyclic_16_1,cyclic_2_1,cyclic_4_2,cyclic_8_1,cyclic_2_1,block_4_1,unroll_2,unroll_2,unroll_4,unroll_4,1,1.25,0.7428350048,False
workload_4951.cpp,xcu200-fsgd2104-2-e,3.33,58.7080332,68,3,1,1,1,cyclic_16_1,cyclic_32_1,block_2_1,block_8_1,block_4_1,cyclic_2_1,unroll_2,pipeline_1,unroll_4,pipeline_1,1,1.5,0.882483793858,False
workload_4904.cpp,xcu200-fsgd2104-2-e,3.33,49.76225127,1196,3,1,6,14,cyclic_16_1,cyclic_32_1,block_2_1,cyclic_8_1,block_4_1,block_4_1,unroll_32,pipeline_1,pipeline_1,unroll_8,1,6,0.777359365491,False
workload_4906.cpp,xcu200-fsgd2104-2-e,3.33,55.21627512,55,2,1,1,1,cyclic_16_1,cyclic_4_1,block_2_1,block_8_1,block_4_1,cyclic_2_1,unroll_2,pipeline_1,unroll_4,pipeline_1,1,1.25,0.916486650345,False
workload_5027.cpp,xcu200-fsgd2104-2-e,3.33,54.67068459,66,2,1,1,1,cyclic_16_1,cyclic_4_1,block_2_1,complete_1,block_4_1,complete_1,unroll_2,pipeline_1,unroll_8,pipeline_1,1,1.25,0.921243729702,False
workload_4866.cpp,xcu200-fsgd2104-2-e,3.33,55.21647492,64,2,1,1,1,cyclic_16_1,cyclic_4_1,block_2_1,cyclic_8_1,block_4_1,cyclic_2_1,unroll_2,pipeline_1,unroll_4,pipeline_1,1,1.25,0.916484908379,False
workload_4942.cpp,xcu200-fsgd2104-2-e,3.33,46.26970398,810,2,2,4,6,cyclic_16_1,cyclic_4_1,block_2_2,complete_1,block_4_1,cyclic_2_1,unroll_32,unroll_16,pipeline_1,unroll_4,1,3.5,0.898626462558,False
workload_5072.cpp,xcu200-fsgd2104-2-e,3.33,45.85975434,82,3,1,1,1,cyclic_16_1,cyclic_4_1,cyclic_4_1,block_4_1,block_8_1,complete_1,unroll_2,pipeline_1,unroll_8,pipeline_1,1,1.5,0.975113569046,False
workload_4652.cpp,xcu200-fsgd2104-2-e,3.33,211.39183656,352,4,1,1,3,cyclic_16_1,cyclic_4_1,cyclic_64_1,cyclic_8_1,block_4_1,block_4_1,unroll_2,unroll_2,unroll_8,unroll_8,1,2.25,0.117727328194,False
workload_4496.cpp,xcu200-fsgd2104-2-e,3.33,46.2715155,243,2,1,4,5,cyclic_16_1,cyclic_4_2,block_2_1,cyclic_8_1,block_4_1,block_4_1,unroll_32,unroll_2,pipeline_1,unroll_8,1,3,0.915371316643,False
workload_4278.cpp,xcu200-fsgd2104-2-e,3.33,180.64685898,630,6,1,2,5,cyclic_16_1,cyclic_64_1,cyclic_8_2,cyclic_8_1,block_4_1,block_4_1,unroll_8,pipeline_1,unroll_4,unroll_4,1,3.5,0.178149095154,False
workload_4459.cpp,xcu200-fsgd2104-2-e,3.33,49.54499208,1070,2,1,6,10,cyclic_2_1,block_16_1,cyclic_4_2,block_4_1,block_8_1,block_2_1,unroll_32,unroll_2,pipeline_1,pipeline_1,1,4.75,0.843933906889,False
workload_4551.cpp,xcu200-fsgd2104-2-e,3.33,46.05385671,68,2,1,1,1,cyclic_2_1,block_2_1,block_2_2,block_4_1,cyclic_2_1,block_2_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,1.25,0.984013169959,False
workload_4397.cpp,xcu200-fsgd2104-2-e,3.33,176.80035933,198,1,1,1,2,cyclic_2_1,block_2_2,block_16_1,cyclic_8_1,block_4_1,cyclic_2_1,unroll_2,pipeline_1,unroll_8,unroll_4,1,1.25,0.19301206904,False
workload_5113.cpp,xcu200-fsgd2104-2-e,3.33,46.05185538,174,2,1,4,4,cyclic_2_1,block_2_2,block_2_1,block_4_1,block_2_1,block_4_1,unroll_32,pipeline_1,pipeline_1,unroll_4,1,2.75,0.918489844985,False
workload_5116.cpp,xcu200-fsgd2104-2-e,3.33,46.05240483,141,2,1,3,3,cyclic_2_1,block_2_2,block_2_1,block_4_1,block_4_1,block_4_1,unroll_8,pipeline_1,pipeline_1,unroll_4,1,2.25,0.941628031192,False
workload_4949.cpp,xcu200-fsgd2104-2-e,3.33,46.05258465,59,2,1,1,1,cyclic_2_1,block_2_2,block_2_1,block_8_1,block_4_1,cyclic_2_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,1.25,0.984018394855,False
workload_4771.cpp,xcu200-fsgd2104-2-e,3.33,46.05250473,83,2,1,1,2,cyclic_2_1,block_2_2,block_2_1,block_8_1,block_4_1,cyclic_2_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,1.5,0.97429822818,False
workload_4966.cpp,xcu200-fsgd2104-2-e,3.33,46.05205851,212,2,1,4,4,cyclic_2_1,block_2_2,block_2_1,complete_1,block_4_1,cyclic_2_1,unroll_16,pipeline_1,pipeline_1,unroll_4,1,2.75,0.918489344019,False
workload_5068.cpp,xcu200-fsgd2104-2-e,3.33,46.05225831,72,2,2,1,1,cyclic_2_1,block_2_2,block_2_1,cyclic_4_1,block_8_1,complete_1,unroll_2,unroll_16,pipeline_1,unroll_4,1,1.5,0.974299298974,False
workload_4811.cpp,xcu200-fsgd2104-2-e,3.33,46.05230826,207,2,1,4,5,cyclic_2_1,block_2_2,block_2_1,cyclic_8_1,block_4_1,block_8_1,unroll_64,pipeline_1,pipeline_1,pipeline_1,1,3,0.916166635306,False
workload_4715.cpp,xcu200-fsgd2104-2-e,3.33,44.30644254,62,2,2,1,1,cyclic_2_1,block_2_2,block_2_2,block_4_1,block_2_1,block_4_1,unroll_2,pipeline_1,pipeline_1,unroll_4,1,1.5,1,True
workload_4878.cpp,xcu200-fsgd2104-2-e,3.33,44.30644254,64,2,2,1,1,cyclic_2_1,block_2_2,block_2_2,block_4_1,block_2_1,block_4_1,unroll_2,pipeline_1,pipeline_1,unroll_8,1,1.5,1,True
workload_4858.cpp,xcu200-fsgd2104-2-e,3.33,170.90783775,356,2,1,6,26,cyclic_2_1,block_2_2,block_2_2,block_4_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_8,unroll_2,1,8.75,0.181213793629,False
workload_4666.cpp,xcu200-fsgd2104-2-e,3.33,44.30775123,58,2,2,1,1,cyclic_2_1,block_2_2,block_2_2,block_4_1,block_2_1,cyclic_2_1,unroll_2,unroll_4,pipeline_1,unroll_4,1,1.5,0.980173309576,False
workload_4970.cpp,xcu200-fsgd2104-2-e,3.33,44.30612619,156,2,2,6,5,cyclic_2_1,block_2_2,block_2_2,block_4_1,block_4_1,block_4_1,unroll_16,pipeline_1,pipeline_1,unroll_4,1,3.75,0.887842722149,False
workload_5004.cpp,xcu200-fsgd2104-2-e,3.33,44.30612619,142,2,2,6,5,cyclic_2_1,block_2_2,block_2_2,block_4_1,block_4_1,block_4_1,unroll_32,pipeline_1,pipeline_1,unroll_4,1,3.75,0.887842722149,False
workload_5115.cpp,xcu200-fsgd2104-2-e,3.33,44.30612619,188,2,2,6,5,cyclic_2_1,block_2_2,block_2_2,block_4_1,block_4_1,block_4_1,unroll_32,pipeline_1,pipeline_1,unroll_8,1,3.75,0.887842722149,False
workload_4746.cpp,xcu200-fsgd2104-2-e,3.33,44.30773791,62,2,2,1,1,cyclic_2_1,block_2_2,block_2_2,block_4_1,block_4_1,complete_1,unroll_2,unroll_4,pipeline_1,unroll_8,1,1.5,0.980173342812,False
workload_4718.cpp,xcu200-fsgd2104-2-e,3.33,44.30613285,147,2,2,6,5,cyclic_2_1,block_2_2,block_2_2,block_4_1,block_4_1,cyclic_2_1,unroll_16,pipeline_1,pipeline_1,unroll_4,1,3.75,0.887842718332,False
workload_4565.cpp,xcu200-fsgd2104-2-e,3.33,44.30728836,157,2,2,6,5,cyclic_2_1,block_2_2,block_2_2,block_4_1,block_4_1,cyclic_2_1,unroll_16,unroll_4,pipeline_1,unroll_4,1,3.75,0.88784205523,False
workload_4599.cpp,xcu200-fsgd2104-2-e,3.33,44.30775123,58,2,2,1,1,cyclic_2_1,block_2_2,block_2_2,block_4_1,block_4_1,cyclic_2_1,unroll_2,unroll_4,pipeline_1,unroll_4,1,1.5,0.980173309576,False
workload_4928.cpp,xcu200-fsgd2104-2-e,3.33,44.30613285,156,2,2,6,5,cyclic_2_1,block_2_2,block_2_2,block_4_1,block_4_1,cyclic_2_1,unroll_32,pipeline_1,pipeline_1,unroll_4,1,3.75,0.887842718332,False
workload_4493.cpp,xcu200-fsgd2104-2-e,3.33,44.30763135,103,2,2,3,3,cyclic_2_1,block_2_2,block_2_2,block_4_1,block_4_1,cyclic_2_1,unroll_8,unroll_4,pipeline_1,unroll_4,1,2.5,0.929422776165,False
workload_4948.cpp,xcu200-fsgd2104-2-e,3.33,44.30743821,59,2,2,1,1,cyclic_2_1,block_2_2,block_2_2,block_4_1,cyclic_2_1,block_4_1,unroll_2,pipeline_1,pipeline_1,unroll_4,1,1.5,0.980174090591,False
workload_4396.cpp,xcu200-fsgd2104-2-e,3.33,61.54610562,177,2,1,3,5,cyclic_2_1,block_2_2,block_2_2,block_8_1,block_4_1,cyclic_4_1,unroll_16,unroll_2,unroll_4,pipeline_1,1,2.75,0.828000597292,False
workload_5103.cpp,xcu200-fsgd2104-2-e,3.33,44.30622942,56,2,2,1,2,cyclic_2_1,block_2_2,block_2_2,complete_1,block_4_1,cyclic_2_1,unroll_2,unroll_16,pipeline_1,unroll_4,1,1.75,0.968121800287,False
workload_5026.cpp,xcu200-fsgd2104-2-e,3.33,44.30622942,66,2,2,1,2,cyclic_2_1,block_2_2,block_2_2,complete_1,block_4_1,cyclic_2_1,unroll_2,unroll_16,pipeline_1,unroll_8,1,1.75,0.968121800287,False
workload_4796.cpp,xcu200-fsgd2104-2-e,3.33,44.30760471,108,2,2,3,3,cyclic_2_1,block_2_2,block_2_2,complete_1,block_8_1,cyclic_2_1,unroll_8,unroll_4,pipeline_1,unroll_4,1,2.5,0.929422782725,False
workload_4513.cpp,xcu200-fsgd2104-2-e,3.33,44.30728503,96,2,2,3,3,cyclic_2_1,block_2_2,block_2_2,cyclic_4_1,block_8_1,cyclic_2_1,unroll_8,unroll_4,pipeline_1,unroll_4,1,2.5,0.929422861361,False
workload_5078.cpp,xcu200-fsgd2104-2-e,3.33,44.30699865,69,2,2,1,1,cyclic_2_1,block_2_2,block_2_2,cyclic_8_1,block_8_1,block_4_1,unroll_2,pipeline_1,pipeline_1,unroll_4,1,1.5,0.980175187195,False
workload_4683.cpp,xcu200-fsgd2104-2-e,3.33,56.85421554,70,2,1,1,2,cyclic_2_1,block_2_2,block_2_2,cyclic_8_1,block_8_1,complete_1,unroll_2,unroll_4,unroll_8,pipeline_1,1,1.5,0.897918878351,False
workload_5005.cpp,xcu200-fsgd2104-2-e,3.33,170.06265378,344,2,1,7,15,cyclic_2_1,block_2_2,block_2_2,cyclic_8_1,block_8_1,complete_1,unroll_4,pipeline_1,unroll_4,unroll_4,1,6.25,0.198756699963,False
workload_4639.cpp,xcu200-fsgd2104-2-e,3.33,169.98164154,137,3,1,1,1,cyclic_2_1,block_2_2,block_4_1,block_4_1,block_4_1,complete_1,unroll_2,unroll_4,unroll_8,unroll_4,1,1.5,0.21450381094,False
workload_5049.cpp,xcu200-fsgd2104-2-e,3.33,44.30644254,67,3,2,1,1,cyclic_2_1,block_2_2,block_4_2,block_4_1,block_2_1,block_4_1,unroll_2,pipeline_1,pipeline_1,unroll_4,1,1.75,0.968121141485,False
workload_4613.cpp,xcu200-fsgd2104-2-e,3.33,44.30761803,105,3,2,3,3,cyclic_2_1,block_2_2,block_4_2,block_4_1,block_4_1,complete_1,unroll_8,unroll_4,pipeline_1,unroll_4,1,2.75,0.921059241866,False
workload_4853.cpp,xcu200-fsgd2104-2-e,3.33,44.30613285,173,3,2,6,5,cyclic_2_1,block_2_2,block_4_2,block_4_1,block_4_1,cyclic_2_1,unroll_16,pipeline_1,pipeline_1,unroll_4,1,4,0.887471750282,False
workload_5067.cpp,xcu200-fsgd2104-2-e,3.33,44.30622942,69,3,2,1,2,cyclic_2_1,block_2_2,block_4_2,complete_1,block_4_1,cyclic_2_1,unroll_2,unroll_16,pipeline_1,unroll_8,1,2,0.959819589446,False
workload_4457.cpp,xcu200-fsgd2104-2-e,3.33,170.06327982,764,3,1,2,3,cyclic_2_1,block_2_2,block_4_2,complete_1,block_4_1,cyclic_2_1,unroll_32,unroll_4,unroll_4,unroll_4,1,2.25,0.213224777317,False
workload_4754.cpp,xcu200-fsgd2104-2-e,3.33,47.79904311,108,1,2,3,3,cyclic_2_1,block_2_2,complete_2,cyclic_4_1,block_8_1,cyclic_2_1,unroll_8,unroll_4,pipeline_1,unroll_4,1,2.25,0.934191325921,False
workload_4612.cpp,xcu200-fsgd2104-2-e,3.33,48.23366805,182,2,1,2,3,cyclic_2_1,block_2_2,cyclic_2_1,block_4_1,block_8_1,cyclic_2_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,1,2,0.941956724825,False
workload_4435.cpp,xcu200-fsgd2104-2-e,3.33,49.10770647,152,2,2,2,3,cyclic_2_1,block_2_2,cyclic_2_1,block_8_1,block_4_1,cyclic_2_1,unroll_8,unroll_4,pipeline_1,unroll_4,1,2.25,0.927371830651,False
workload_4778.cpp,xcu200-fsgd2104-2-e,3.33,166.5429237,1493,2,4,3,5,cyclic_2_1,block_2_2,cyclic_2_2,cyclic_8_1,block_8_1,block_4_1,unroll_32,unroll_16,unroll_8,unroll_4,1,3.5,0.221341230204,False
workload_4572.cpp,xcu200-fsgd2104-2-e,3.33,49.32546183,261,3,2,2,3,cyclic_2_1,block_2_2,cyclic_4_1,cyclic_4_1,block_8_1,cyclic_2_1,unroll_8,unroll_4,pipeline_1,unroll_4,1,2.5,0.914421966456,False
workload_4965.cpp,xcu200-fsgd2104-2-e,3.33,54.1252206,76,3,1,1,1,cyclic_2_1,block_2_2,cyclic_4_1,cyclic_8_1,block_2_1,complete_1,unroll_4,pipeline_1,unroll_4,pipeline_1,1,1.5,0.920284946334,False
workload_4913.cpp,xcu200-fsgd2104-2-e,3.33,54.01633626,75,3,1,1,1,cyclic_2_1,block_2_2,cyclic_4_1,cyclic_8_1,block_8_1,complete_1,unroll_2,pipeline_1,unroll_8,pipeline_1,1,1.5,0.921160296305,False
workload_4957.cpp,xcu200-fsgd2104-2-e,3.33,44.30644254,65,3,2,1,1,cyclic_2_1,block_2_2,cyclic_4_2,block_4_1,block_2_1,block_4_1,unroll_2,pipeline_1,pipeline_1,unroll_8,1,1.75,0.968121141485,False
workload_4650.cpp,xcu200-fsgd2104-2-e,3.33,44.30728836,183,3,2,5,5,cyclic_2_1,block_2_2,cyclic_4_2,block_4_1,block_4_1,cyclic_2_1,unroll_16,unroll_4,pipeline_1,unroll_4,1,3.75,0.88784205523,False
workload_4803.cpp,xcu200-fsgd2104-2-e,3.33,44.30697201,155,3,2,5,5,cyclic_2_1,block_2_2,cyclic_4_2,block_4_1,cyclic_2_1,block_4_1,unroll_32,pipeline_1,pipeline_1,unroll_4,1,3.75,0.887842236941,False
workload_4844.cpp,xcu200-fsgd2104-2-e,3.33,44.30585313,180,3,2,6,6,cyclic_2_1,block_2_2,cyclic_4_2,block_8_1,block_4_1,block_4_1,unroll_16,unroll_16,pipeline_1,unroll_4,1,4.25,0.884522561784,False
workload_4885.cpp,xcu200-fsgd2104-2-e,3.33,44.30625939,75,3,2,2,2,cyclic_2_1,block_2_2,cyclic_4_2,block_8_1,block_4_1,cyclic_2_1,unroll_4,unroll_16,pipeline_1,unroll_4,1,2.25,0.945923819315,False
workload_4893.cpp,xcu200-fsgd2104-2-e,3.33,44.30574324,183,3,2,6,6,cyclic_2_1,block_2_2,cyclic_4_2,complete_1,block_4_1,block_4_1,unroll_16,unroll_16,pipeline_1,unroll_4,1,4.25,0.884523003494,False
workload_4879.cpp,xcu200-fsgd2104-2-e,3.33,44.30628936,63,3,2,1,1,cyclic_2_1,block_2_2,cyclic_4_2,cyclic_4_1,block_2_1,block_4_1,unroll_2,unroll_16,pipeline_1,unroll_4,1,1.75,0.968121615002,False
workload_4805.cpp,xcu200-fsgd2104-2-e,3.33,44.30585313,160,3,2,6,5,cyclic_2_1,block_2_2,cyclic_4_2,cyclic_8_1,block_2_1,complete_1,unroll_32,unroll_16,pipeline_1,unroll_4,1,4,0.887472157861,False
workload_4720.cpp,xcu200-fsgd2104-2-e,3.33,44.30585979,159,3,2,6,5,cyclic_2_1,block_2_2,cyclic_4_2,cyclic_8_1,cyclic_2_1,block_4_1,unroll_32,unroll_16,pipeline_1,unroll_4,1,4,0.887472148159,False
workload_4707.cpp,xcu200-fsgd2104-2-e,3.33,47.7979875,66,4,2,1,2,cyclic_2_1,block_2_2,cyclic_8_2,complete_1,block_2_1,block_4_1,unroll_2,unroll_16,pipeline_1,unroll_16,1,2.25,0.934196446966,False
workload_4537.cpp,xcu200-fsgd2104-2-e,3.33,46.05310746,279,3,1,4,5,cyclic_2_1,block_4_1,block_2_2,block_4_1,cyclic_2_1,block_2_1,unroll_32,unroll_8,pipeline_1,pipeline_1,1,3.25,0.910473273171,False
workload_4350.cpp,xcu200-fsgd2104-2-e,3.33,170.03625354,122,3,1,1,1,cyclic_2_1,block_4_1,block_2_2,cyclic_8_1,block_4_1,cyclic_2_1,unroll_2,unroll_4,unroll_8,unroll_4,1,1.5,0.214321722253,False
workload_4430.cpp,xcu200-fsgd2104-2-e,3.33,46.05412977,90,3,1,1,1,cyclic_2_1,block_4_1,block_4_2,block_4_1,block_8_1,block_2_1,unroll_2,unroll_8,pipeline_1,pipeline_1,1,1.5,0.9742911649,False
workload_4327.cpp,xcu200-fsgd2104-2-e,3.33,170.03626686,119,3,1,1,1,cyclic_2_1,block_4_1,block_4_2,cyclic_8_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_8,unroll_4,1,1.5,0.214321677859,False
workload_4186.cpp,xcu200-fsgd2104-2-e,3.33,49.54588119,84,5,1,1,1,cyclic_2_1,block_4_1,block_8_2,block_4_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_2,pipeline_1,pipeline_1,1,2,0.93410076646,False
workload_4308.cpp,xcu200-fsgd2104-2-e,3.33,94.3359363,102,5,1,1,3,cyclic_2_1,block_4_1,block_8_2,block_4_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_16,pipeline_1,1,2.5,0.597252441201,False
workload_4227.cpp,xcu200-fsgd2104-2-e,3.33,80.20538766,84,5,1,1,2,cyclic_2_1,block_4_1,block_8_2,cyclic_8_1,block_4_1,cyclic_2_1,unroll_2,unroll_2,unroll_8,pipeline_1,1,2.25,0.70059146074,False
workload_4281.cpp,xcu200-fsgd2104-2-e,3.33,147.33993591,658,5,1,1,2,cyclic_2_1,block_4_1,block_8_2,cyclic_8_1,block_4_1,cyclic_2_1,unroll_2,unroll_2,unroll_8,unroll_16,1,2.25,0.300828060741,False
