Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,OuterLoop_5,OuterLoop_6,OuterLoop_7,OuterLoop_8,OuterLoop_9,OuterLoop_10,OuterLoop_11,OuterLoop_12,OuterLoop_13,OuterLoop_14,OuterLoop_15,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_1_4,InnerLoop_1_5,InnerLoop_1_6,InnerLoop_1_7,InnerLoop_1_8,InnerLoop_1_9,InnerLoop_1_10,InnerLoop_1_11,InnerLoop_1_12,InnerLoop_1_13,InnerLoop_1_14,InnerLoop_1_15,InnerLoop_1_16,InnerLoop_2_1,InnerLoop_2_2,InnerLoop_2_3,InnerLoop_2_4,InnerLoop_2_5,InnerLoop_3_1,InnerLoop_3_2,InnerLoop_3_3,Replicate_Count,Area,Weight,is_pareto
workload_3563.cpp,xcu200-fsgd2104-2-e,10,54.26875,2421,1,7,5,12,block_4_1,cyclic_128_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_8,unroll_4,unroll_2,unroll_2,unroll_8,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_16,unroll_2,unroll_16,pipeline_1,unroll_8,pipeline_1,unroll_16,unroll_4,pipeline_1,unroll_2,unroll_8,unroll_2,1,6.25,1,True
workload_3701.cpp,xcu200-fsgd2104-2-e,10,86.11187,653,1,12,7,12,block_4_1,cyclic_128_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,unroll_8,unroll_4,unroll_16,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_4,unroll_16,unroll_2,unroll_4,unroll_2,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_8,unroll_2,unroll_16,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_4,unroll_8,pipeline_1,pipeline_1,unroll_8,unroll_2,1,8,0.638315773549,False
workload_3209.cpp,xcu200-fsgd2104-2-e,10,41.99131,2885,1,30,9,26,block_4_1,cyclic_2_1,cyclic_32_1,block_128_1,cyclic_2_1,unroll_4,unroll_4,unroll_16,unroll_16,unroll_8,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_16,pipeline_1,pipeline_1,unroll_16,unroll_2,unroll_4,unroll_2,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_16,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_8,pipeline_1,1,16.5,0.22422629138,False
workload_3100.cpp,xcu200-fsgd2104-2-e,10,44.73591,3152,1,24,9,25,block_4_1,cyclic_2_1,cyclic_32_1,cyclic_8_1,cyclic_128_1,unroll_2,unroll_4,unroll_16,unroll_16,pipeline_1,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_16,unroll_8,pipeline_1,unroll_16,unroll_8,unroll_16,unroll_16,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_2,1,14.75,0.321864619029,False
workload_3760.cpp,xcu200-fsgd2104-2-e,10,231.081,1204,1,1,3,15,block_4_1,cyclic_2_1,cyclic_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_16,unroll_16,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_4,pipeline_1,unroll_2,unroll_4,unroll_32,unroll_16,unroll_16,unroll_2,unroll_2,unroll_16,unroll_16,unroll_16,unroll_2,pipeline_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll_8,unroll_8,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_2,1,5,0.670284152143,False
workload_3656.cpp,xcu200-fsgd2104-2-e,10,154.5854,796,1,3,3,15,block_4_1,cyclic_2_1,cyclic_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_16,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_16,pipeline_1,unroll_4,unroll_32,unroll_8,unroll_4,unroll_2,unroll_2,unroll_16,unroll_8,pipeline_1,unroll_8,unroll_2,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_2,unroll_8,unroll_8,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,1,5.5,0.735409180464,False
workload_3509.cpp,xcu200-fsgd2104-2-e,10,205.65887,576,1,2,3,8,block_4_1,cyclic_2_1,cyclic_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_16,unroll_4,unroll_16,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_16,pipeline_1,unroll_4,unroll_16,pipeline_1,unroll_4,unroll_16,pipeline_1,unroll_16,pipeline_1,unroll_16,unroll_16,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline_1,1,3.5,0.825513979452,False
workload_3403.cpp,xcu200-fsgd2104-2-e,10,371.11728,2229,1,1,4,20,block_4_1,cyclic_2_1,cyclic_32_1,cyclic_8_1,cyclic_2_1,unroll_8,unroll_4,unroll_16,pipeline_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_8,unroll_16,pipeline_1,unroll_2,unroll_16,unroll_2,unroll_16,unroll_2,pipeline_1,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_8,unroll_8,pipeline_1,pipeline_1,unroll_4,unroll_8,pipeline_1,unroll_8,unroll_8,pipeline_1,1,6.5,0.429535214465,False
workload_3452.cpp,xcu200-fsgd2104-2-e,10,76.83951,3265,1,11,5,24,block_4_1,cyclic_2_1,cyclic_32_1,cyclic_8_1,cyclic_2_1,unroll_8,unroll_4,unroll_16,unroll_16,unroll_8,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_16,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_16,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_4,pipeline_1,unroll_8,pipeline_1,pipeline_1,unroll_4,unroll_8,pipeline_1,unroll_2,unroll_8,pipeline_1,1,10.25,0.551458771165,False
workload_3669.cpp,xcu200-fsgd2104-2-e,10,266.33099,932,1,1,3,9,block_4_1,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_2_1,unroll_2,unroll_4,unroll_16,pipeline_1,unroll_8,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_16,unroll_8,unroll_4,unroll_2,unroll_2,unroll_8,unroll_2,unroll_16,unroll_16,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_8,unroll_4,pipeline_1,unroll_8,pipeline_1,pipeline_1,unroll_4,unroll_8,pipeline_1,unroll_2,unroll_8,pipeline_1,1,3.5,0.744639206081,False
workload_3725.cpp,xcu200-fsgd2104-2-e,10,286.69925,1343,1,1,3,9,block_4_1,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_2_1,unroll_2,unroll_4,unroll_16,unroll_16,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_8,unroll_2,unroll_4,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_2,unroll_16,unroll_8,pipeline_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_8,pipeline_1,unroll_8,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_4,unroll_2,1,3.5,0.713890727751,False
workload_3670.cpp,xcu200-fsgd2104-2-e,10,245.14779,1996,1,1,2,9,block_4_1,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_2_1,unroll_2,unroll_4,unroll_16,unroll_2,pipeline_1,unroll_16,unroll_4,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_16,unroll_8,unroll_4,unroll_4,unroll_2,unroll_8,unroll_2,unroll_16,unroll_16,unroll_2,unroll_16,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_8,pipeline_1,pipeline_1,unroll_4,unroll_4,pipeline_1,unroll_2,unroll_8,pipeline_1,1,3.25,0.789327726634,False
workload_3589.cpp,xcu200-fsgd2104-2-e,10,272.60755,1498,1,2,5,13,block_4_1,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_2_1,unroll_4,unroll_4,unroll_16,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_4,unroll_16,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_16,unroll_2,unroll_2,pipeline_1,unroll_8,pipeline_1,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,1,5.25,0.608717962307,False
workload_3582.cpp,xcu200-fsgd2104-2-e,10,180.54627,472,1,2,3,7,block_4_1,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_2_1,unroll_4,unroll_4,unroll_16,unroll_16,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_16,unroll_2,unroll_4,unroll_16,pipeline_1,unroll_4,unroll_2,unroll_2,unroll_8,unroll_2,unroll_16,unroll_16,pipeline_1,unroll_16,unroll_8,pipeline_1,unroll_16,unroll_4,unroll_2,pipeline_1,unroll_8,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,3.25,0.869112811743,False
workload_3313.cpp,xcu200-fsgd2104-2-e,10,239.68319,1135,1,1,3,9,block_4_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_16,pipeline_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_8,unroll_16,unroll_2,unroll_2,unroll_16,unroll_2,unroll_16,unroll_2,pipeline_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_16,unroll_8,pipeline_1,pipeline_1,unroll_4,unroll_8,pipeline_1,unroll_8,unroll_8,pipeline_1,1,3.5,0.778061176976,False
workload_3736.cpp,xcu200-fsgd2104-2-e,10,245.02523,844,1,1,2,8,block_4_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_16,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_4,pipeline_1,unroll_2,unroll_4,unroll_32,unroll_2,unroll_16,unroll_2,unroll_2,unroll_16,unroll_16,unroll_16,unroll_2,pipeline_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll_8,unroll_8,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,1,3,0.805526908839,False
workload_3335.cpp,xcu200-fsgd2104-2-e,10,228.86099,1347,1,1,3,11,block_4_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_16,unroll_16,unroll_8,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_16,unroll_8,unroll_4,unroll_2,unroll_2,unroll_8,unroll_2,unroll_16,unroll_16,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_8,unroll_4,pipeline_1,unroll_8,pipeline_1,pipeline_1,unroll_4,unroll_8,pipeline_1,unroll_8,unroll_8,pipeline_1,1,4,0.756511156531,False
workload_3805.cpp,xcu200-fsgd2104-2-e,10,54.55405,2532,1,6,4,11,block_4_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_8,unroll_4,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_16,unroll_16,unroll_16,pipeline_1,unroll_8,pipeline_1,unroll_16,unroll_4,pipeline_1,unroll_8,pipeline_1,unroll_2,1,5.5,1,True
workload_3603.cpp,xcu200-fsgd2104-2-e,10,230.49279,1360,1,1,3,11,block_4_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_16,unroll_2,unroll_8,unroll_4,unroll_4,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_16,unroll_8,unroll_4,unroll_4,unroll_2,unroll_8,unroll_2,unroll_16,unroll_16,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_8,unroll_16,pipeline_1,unroll_8,pipeline_1,pipeline_1,unroll_4,unroll_8,pipeline_1,unroll_8,unroll_8,pipeline_1,1,4,0.754403049118,False
workload_3361.cpp,xcu200-fsgd2104-2-e,10,97.60955,2248,1,13,7,16,block_4_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,unroll_4,unroll_4,unroll_16,pipeline_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_8,unroll_16,unroll_2,pipeline_1,unroll_16,unroll_2,unroll_16,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_16,unroll_8,pipeline_1,pipeline_1,unroll_8,unroll_8,pipeline_1,unroll_8,unroll_8,pipeline_1,1,9.25,0.581643108558,False
workload_3823.cpp,xcu200-fsgd2104-2-e,10,46.35051,2552,1,12,6,17,block_4_1,cyclic_2_1,cyclic_64_1,cyclic_16_1,cyclic_2_1,unroll_2,unroll_4,unroll_16,unroll_16,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_16,pipeline_1,unroll_4,unroll_16,pipeline_1,pipeline_1,unroll_16,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_16,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll_8,pipeline_1,unroll_8,unroll_8,unroll_4,unroll_8,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,9,1,True
workload_3690.cpp,xcu200-fsgd2104-2-e,10,151.4354,884,1,3,3,21,block_4_1,cyclic_2_1,cyclic_64_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_16,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_16,pipeline_1,unroll_4,unroll_32,unroll_8,unroll_4,unroll_2,unroll_2,unroll_16,unroll_8,pipeline_1,unroll_8,unroll_2,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_2,unroll_8,unroll_8,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,1,7,0.643610378658,False
workload_3708.cpp,xcu200-fsgd2104-2-e,10,107.93982,549,1,3,4,9,block_4_1,cyclic_32_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,unroll_4,unroll_4,unroll_16,unroll_16,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_2,pipeline_1,unroll_16,unroll_2,unroll_4,unroll_16,pipeline_1,unroll_4,unroll_2,unroll_2,unroll_8,unroll_2,unroll_16,unroll_16,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_16,unroll_4,unroll_2,pipeline_1,unroll_8,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,4.25,0.871523418575,False
workload_3653.cpp,xcu200-fsgd2104-2-e,10,181.78422,945,1,1,3,9,block_4_1,cyclic_32_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,unroll_4,unroll_4,unroll_16,unroll_16,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_2,pipeline_1,unroll_16,unroll_2,unroll_4,unroll_16,pipeline_1,unroll_4,unroll_2,unroll_2,unroll_8,unroll_2,unroll_16,unroll_16,pipeline_1,unroll_16,unroll_8,pipeline_1,unroll_16,unroll_4,unroll_2,pipeline_1,unroll_8,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,3.5,0.847553038067,False
workload_3438.cpp,xcu200-fsgd2104-2-e,10,52.81863,2580,1,9,8,21,block_4_1,cyclic_4_1,cyclic_32_1,cyclic_128_1,cyclic_128_1,unroll_8,unroll_8,unroll_16,unroll_16,unroll_8,pipeline_1,unroll_8,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_16,unroll_16,unroll_4,unroll_16,unroll_8,unroll_4,unroll_2,unroll_2,unroll_8,unroll_2,unroll_8,unroll_16,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_16,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_8,unroll_8,unroll_2,1,9.75,0.586627605955,False
workload_3440.cpp,xcu200-fsgd2104-2-e,10,173.55484,544,1,2,3,8,block_4_1,cyclic_4_1,cyclic_32_1,cyclic_16_1,cyclic_2_1,unroll_4,unroll_4,unroll_16,unroll_2,unroll_4,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_4,unroll_16,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_2,unroll_8,unroll_16,unroll_8,pipeline_1,unroll_16,unroll_8,pipeline_1,pipeline_1,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,3.5,0.852197450227,False
workload_3771.cpp,xcu200-fsgd2104-2-e,10,49.8362,2420,1,8,5,13,block_4_1,cyclic_4_1,cyclic_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_16,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_4,unroll_4,unroll_16,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_16,unroll_8,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_16,unroll_4,unroll_2,unroll_2,pipeline_1,pipeline_1,1,6.75,0.750327982396,False
workload_3540.cpp,xcu200-fsgd2104-2-e,10,41.90507,2848,1,19,7,21,block_4_1,cyclic_4_1,cyclic_32_1,cyclic_8_1,cyclic_2_1,unroll_4,unroll_4,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_8,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_16,unroll_2,unroll_4,unroll_2,unroll_2,unroll_8,unroll_8,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_8,pipeline_1,1,12,0.466963206662,False
workload_3768.cpp,xcu200-fsgd2104-2-e,10,111.9946,571,1,1,4,7,block_4_1,cyclic_4_1,cyclic_32_1,cyclic_8_1,cyclic_2_1,unroll_4,unroll_4,unroll_16,unroll_16,unroll_4,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_16,unroll_4,unroll_16,pipeline_1,unroll_4,unroll_32,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_16,unroll_8,pipeline_1,unroll_8,unroll_2,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_8,pipeline_1,1,3.25,0.951880511055,False
workload_3837.cpp,xcu200-fsgd2104-2-e,10,221.8928,464,1,1,4,7,block_4_1,cyclic_4_1,cyclic_32_1,cyclic_8_1,cyclic_2_1,unroll_8,unroll_4,unroll_16,unroll_16,unroll_4,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_16,unroll_4,unroll_2,pipeline_1,unroll_4,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_2,unroll_16,unroll_8,pipeline_1,unroll_16,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_16,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_8,unroll_8,pipeline_1,1,3.25,0.820644657353,False
workload_3408.cpp,xcu200-fsgd2104-2-e,10,41.25547,3132,1,28,9,26,block_4_1,cyclic_4_1,cyclic_4_1,cyclic_16_1,cyclic_2_1,unroll_8,unroll_4,unroll_16,unroll_16,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_16,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_4,unroll_8,pipeline_1,unroll_16,unroll_2,unroll_16,pipeline_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_8,unroll_8,unroll_8,unroll_4,unroll_8,pipeline_1,unroll_8,unroll_8,pipeline_1,1,16,0.249190903136,False
workload_3816.cpp,xcu200-fsgd2104-2-e,10,163.78086,1587,1,1,3,8,block_4_1,cyclic_4_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_16,pipeline_1,unroll_8,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_8,unroll_16,unroll_4,pipeline_1,unroll_16,unroll_2,unroll_16,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_16,unroll_16,unroll_4,unroll_16,unroll_8,unroll_8,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_8,unroll_8,pipeline_1,1,3.25,0.87648853803,False
workload_3555.cpp,xcu200-fsgd2104-2-e,10,48.55959,2479,1,11,6,15,block_4_1,cyclic_4_1,cyclic_64_1,cyclic_8_1,block_4_1,unroll_4,unroll_4,unroll_16,unroll_16,unroll_8,unroll_4,unroll_8,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_4,unroll_16,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_2,unroll_16,unroll_16,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_8,unroll_8,pipeline_1,1,8.25,0.635272361265,False
workload_3752.cpp,xcu200-fsgd2104-2-e,10,44.52453,3077,1,25,8,22,block_4_1,cyclic_64_1,cyclic_32_1,cyclic_8_1,cyclic_2_1,unroll_4,unroll_4,unroll_16,unroll_16,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_16,unroll_16,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_16,unroll_2,unroll_16,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_8,unroll_8,pipeline_1,1,14,0.372188698746,False
workload_3655.cpp,xcu200-fsgd2104-2-e,10,44.56117,3112,1,23,8,22,block_4_1,cyclic_64_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_16,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_8,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_16,pipeline_1,unroll_8,pipeline_1,unroll_16,unroll_4,pipeline_1,unroll_2,unroll_8,unroll_2,1,13.5,0.408554292097,False
workload_3706.cpp,xcu200-fsgd2104-2-e,10,64.15117,2479,1,10,5,14,block_4_1,cyclic_64_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_16,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_16,unroll_2,unroll_4,unroll_16,unroll_8,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_16,unroll_16,unroll_2,unroll_16,pipeline_1,unroll_2,unroll_16,unroll_2,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_16,unroll_4,pipeline_1,unroll_2,unroll_8,pipeline_1,1,7.5,0.693028187157,False
workload_3615.cpp,xcu200-fsgd2104-2-e,10,44.56117,3006,1,19,7,20,block_4_1,cyclic_64_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_16,unroll_4,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_8,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_16,unroll_16,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_16,unroll_2,unroll_16,pipeline_1,unroll_8,pipeline_1,unroll_16,unroll_4,pipeline_1,unroll_2,unroll_8,pipeline_1,1,11.75,0.477374788452,False
workload_3721.cpp,xcu200-fsgd2104-2-e,10,276.63552,803,1,2,3,8,block_4_1,cyclic_8_1,cyclic_2_1,cyclic_16_1,cyclic_2_1,unroll_2,unroll_4,unroll_16,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_4,unroll_16,pipeline_1,unroll_4,unroll_2,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_16,unroll_8,pipeline_1,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_8,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_8,pipeline_1,1,3.5,0.729496215016,False
