Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,InnerLoop_3_1,Replicate_Count,Area,Weight,is_pareto
stencil_920.c,xcu200-fsgd2104-2-e,10,0.12136,48,1,1,1,1,pipeline_1,unroll_16,pipeline_1,unroll_3,2,1,0.999664565028,False
stencil_782.c,xcu200-fsgd2104-2-e,10,0.12104,51,1,1,1,1,pipeline_1,unroll_16,unroll_3,pipeline_1,4,1,1,True
stencil_773.c,xcu200-fsgd2104-2-e,10,0.12104,49,1,1,1,1,pipeline_1,unroll_16,unroll_3,unroll_3,2,1,1,True
stencil_791.c,xcu200-fsgd2104-2-e,10,0.12136,49.5,1,1,1,1,pipeline_1,unroll_2,pipeline_1,pipeline_1,4,1,0.999664565028,False
stencil_778.c,xcu200-fsgd2104-2-e,10,0.12136,48,1,1,1,1,pipeline_1,unroll_2,pipeline_1,unroll_3,3,1,0.999664565028,False
stencil_797.c,xcu200-fsgd2104-2-e,10,0.12104,52.5,1,1,1,1,pipeline_1,unroll_2,unroll_3,pipeline_1,4,1,1,True
stencil_850.c,xcu200-fsgd2104-2-e,10,0.12104,47.5,1,1,1,1,pipeline_1,unroll_2,unroll_3,unroll_3,2,1,1,True
stencil_784.c,xcu200-fsgd2104-2-e,10,0.12136,51,1,1,1,1,pipeline_1,unroll_4,pipeline_1,pipeline_1,6,1,0.999664565028,False
stencil_807.c,xcu200-fsgd2104-2-e,10,0.12136,46,1,1,1,1,pipeline_1,unroll_4,pipeline_1,unroll_3,3,1,0.999664565028,False
stencil_882.c,xcu200-fsgd2104-2-e,10,0.12104,48,1,1,1,1,pipeline_1,unroll_4,unroll_3,pipeline_1,4,1,1,True
stencil_859.c,xcu200-fsgd2104-2-e,10,0.12104,49.5,1,1,1,1,pipeline_1,unroll_4,unroll_3,unroll_3,2,1,1,True
stencil_833.c,xcu200-fsgd2104-2-e,10,0.12136,51,1,1,1,1,pipeline_1,unroll_62,pipeline_1,pipeline_1,5,1,0.999664565028,False
stencil_891.c,xcu200-fsgd2104-2-e,10,0.12136,56,1,1,1,1,pipeline_1,unroll_62,pipeline_1,unroll_3,3,1,0.999664565028,False
stencil_794.c,xcu200-fsgd2104-2-e,10,0.12104,57,1,1,1,1,pipeline_1,unroll_62,unroll_3,pipeline_1,4,1,1,True
stencil_792.c,xcu200-fsgd2104-2-e,10,0.12105,52,1,1,1,1,pipeline_1,unroll_62,unroll_3,unroll_3,2,1,0.999989516711,False
stencil_812.c,xcu200-fsgd2104-2-e,10,0.12136,48,1,1,1,1,pipeline_1,unroll_8,pipeline_1,pipeline_1,6,1,0.999664565028,False
stencil_823.c,xcu200-fsgd2104-2-e,10,0.12136,51,1,1,1,1,pipeline_1,unroll_8,pipeline_1,unroll_3,4,1,0.999664565028,False
stencil_809.c,xcu200-fsgd2104-2-e,10,0.12104,49.5,1,1,1,1,pipeline_1,unroll_8,unroll_3,pipeline_1,4,1,1,True
stencil_781.c,xcu200-fsgd2104-2-e,10,0.12104,47.5,1,1,1,1,pipeline_1,unroll_8,unroll_3,unroll_3,2,1,1,True
stencil_942.c,xcu200-fsgd2104-2-e,10,0.35201,38.5,1,6,1,1,unroll_16,pipeline_1,unroll_3,pipeline_1,4,2.25,0.758859186312,False
stencil_944.c,xcu200-fsgd2104-2-e,10,0.35201,42,1,6,1,1,unroll_16,pipeline_1,unroll_3,unroll_3,2,2.25,0.758859186312,False
stencil_958.c,xcu200-fsgd2104-2-e,10,0.38404,218,1,1,1,3,unroll_16,unroll_16,unroll_3,unroll_3,1,1.5,0.74127483604,False
stencil_968.c,xcu200-fsgd2104-2-e,10,1.70775,68,1,4,1,1,unroll_16,unroll_2,unroll_3,pipeline_1,2,1.75,0.105044849619,False
stencil_943.c,xcu200-fsgd2104-2-e,10,0.47524,41,1,1,1,1,unroll_16,unroll_2,unroll_3,unroll_3,1,1,0.666980241453,False
stencil_946.c,xcu200-fsgd2104-2-e,10,0.43696,52,1,1,1,1,unroll_16,unroll_4,unroll_3,unroll_3,1,1,0.699279345307,False
stencil_940.c,xcu200-fsgd2104-2-e,10,0.11715,534,1,8,1,8,unroll_16,unroll_62,unroll_3,unroll_3,1,4.5,1,True
stencil_839.c,xcu200-fsgd2104-2-e,10,0.74431,138,1,11,1,5,unroll_16,unroll_8,pipeline_1,pipeline_1,1,4.5,0.434326454123,False
stencil_799.c,xcu200-fsgd2104-2-e,10,0.74431,139,1,11,1,5,unroll_16,unroll_8,pipeline_1,unroll_3,1,4.5,0.434326454123,False
stencil_993.c,xcu200-fsgd2104-2-e,10,1.56687,484,1,16,1,6,unroll_16,unroll_8,unroll_3,pipeline_1,1,6,0.115661849373,False
stencil_984.c,xcu200-fsgd2104-2-e,10,0.39916,86,1,1,1,2,unroll_16,unroll_8,unroll_3,unroll_3,1,1.25,0.731077441762,False
stencil_795.c,xcu200-fsgd2104-2-e,10,0.3957,25,1,1,1,1,unroll_2,pipeline_1,pipeline_1,pipeline_1,3,1,0.735094718483,False
stencil_766.c,xcu200-fsgd2104-2-e,10,0.3957,26.5,1,1,1,1,unroll_2,pipeline_1,unroll_3,pipeline_1,4,1,0.735094718483,False
stencil_926.c,xcu200-fsgd2104-2-e,10,0.3957,25,1,1,1,1,unroll_2,pipeline_1,unroll_3,unroll_3,2,1,0.735094718483,False
stencil_819.c,xcu200-fsgd2104-2-e,10,0.64576,48,1,2,1,1,unroll_2,unroll_16,pipeline_1,unroll_3,1,1.25,0.533543282393,False
stencil_777.c,xcu200-fsgd2104-2-e,10,1.3816,73,1,4,1,1,unroll_2,unroll_16,unroll_3,pipeline_1,2,1.75,0.162991591406,False
stencil_855.c,xcu200-fsgd2104-2-e,10,0.36798,38,1,1,1,1,unroll_2,unroll_16,unroll_3,unroll_3,1,1,0.759740545439,False
stencil_765.c,xcu200-fsgd2104-2-e,10,0.82216,25.5,1,1,1,1,unroll_2,unroll_2,pipeline_1,pipeline_1,2,1,0.415058645562,False
stencil_779.c,xcu200-fsgd2104-2-e,10,0.82216,26.5,1,1,1,1,unroll_2,unroll_2,pipeline_1,unroll_3,2,1,0.415058645562,False
stencil_818.c,xcu200-fsgd2104-2-e,10,1.68148,28,1,1,1,1,unroll_2,unroll_2,unroll_3,pipeline_1,2,1,0.107483949838,False
stencil_963.c,xcu200-fsgd2104-2-e,10,0.45114,27,1,1,1,1,unroll_2,unroll_2,unroll_3,unroll_3,1,1,0.687210514218,False
stencil_771.c,xcu200-fsgd2104-2-e,10,0.78184,26,1,1,1,1,unroll_2,unroll_4,pipeline_1,pipeline_1,1,1,0.440563790972,False
stencil_965.c,xcu200-fsgd2104-2-e,10,1.62352,28,1,1,1,1,unroll_2,unroll_4,unroll_3,pipeline_1,2,1,0.114050274366,False
stencil_953.c,xcu200-fsgd2104-2-e,10,0.4209,29,1,1,1,1,unroll_2,unroll_4,unroll_3,unroll_3,1,1,0.713096534785,False
stencil_800.c,xcu200-fsgd2104-2-e,10,1.64116,517,1,16,1,5,unroll_2,unroll_62,unroll_3,pipeline_1,2,5.75,0.107666459026,False
stencil_982.c,xcu200-fsgd2104-2-e,10,0.12228,67,1,2,1,1,unroll_2,unroll_62,unroll_3,unroll_3,1,1.25,0.974093269688,False
stencil_918.c,xcu200-fsgd2104-2-e,10,1.53784,44.5,1,2,1,1,unroll_2,unroll_8,unroll_3,pipeline_1,2,1.25,0.127474125077,False
stencil_917.c,xcu200-fsgd2104-2-e,10,0.38562,31,1,1,1,1,unroll_2,unroll_8,unroll_3,unroll_3,1,1,0.744002555572,False
stencil_775.c,xcu200-fsgd2104-2-e,10,0.30209,61.5,1,12,1,2,unroll_32,pipeline_1,pipeline_1,pipeline_1,4,4,0.738989436234,False
stencil_860.c,xcu200-fsgd2104-2-e,10,0.30209,61,1,12,1,2,unroll_32,pipeline_1,pipeline_1,unroll_3,1,4,0.738989436234,False
stencil_786.c,xcu200-fsgd2104-2-e,10,0.30209,59.5,1,12,1,2,unroll_32,pipeline_1,unroll_3,pipeline_1,2,4,0.738989436234,False
stencil_981.c,xcu200-fsgd2104-2-e,10,0.30209,53.5,1,12,1,2,unroll_32,pipeline_1,unroll_3,unroll_3,2,4,0.738989436234,False
stencil_803.c,xcu200-fsgd2104-2-e,10,0.66411,1284,1,44,2,20,unroll_32,unroll_16,pipeline_1,pipeline_1,1,16.75,0.119722558833,False
stencil_840.c,xcu200-fsgd2104-2-e,10,0.66411,1264,1,44,2,20,unroll_32,unroll_16,pipeline_1,unroll_3,1,16.75,0.119722558833,False
stencil_996.c,xcu200-fsgd2104-2-e,10,0.39452,586,1,1,1,5,unroll_32,unroll_16,unroll_3,unroll_3,1,2,0.725936887351,False
stencil_835.c,xcu200-fsgd2104-2-e,10,0.83491,77,1,5,1,2,unroll_32,unroll_2,pipeline_1,pipeline_1,1,2.25,0.403406904588,False
stencil_790.c,xcu200-fsgd2104-2-e,10,1.70787,161,1,8,1,3,unroll_32,unroll_2,unroll_3,pipeline_1,2,3.25,0.104457316212,False
stencil_971.c,xcu200-fsgd2104-2-e,10,0.4766,61,1,1,1,1,unroll_32,unroll_2,unroll_3,unroll_3,1,1,0.665849186527,False
stencil_789.c,xcu200-fsgd2104-2-e,10,0.79515,163,1,11,1,5,unroll_32,unroll_4,pipeline_1,pipeline_1,1,4.5,0.404472510653,False
stencil_827.c,xcu200-fsgd2104-2-e,10,0.79515,157,1,11,1,5,unroll_32,unroll_4,pipeline_1,unroll_3,1,4.5,0.404472510653,False
stencil_1001.c,xcu200-fsgd2104-2-e,10,1.65259,471,1,16,1,6,unroll_32,unroll_4,unroll_3,pipeline_1,1,6,0.106246609655,False
stencil_999.c,xcu200-fsgd2104-2-e,10,0.43928,90,1,1,1,2,unroll_32,unroll_4,unroll_3,unroll_3,1,1.25,0.696468520339,False
stencil_960.c,xcu200-fsgd2104-2-e,10,0.11671,1896,1,8,1,11,unroll_32,unroll_62,unroll_3,unroll_3,1,5.25,1,True
stencil_974.c,xcu200-fsgd2104-2-e,10,0.74635,350,1,22,1,10,unroll_32,unroll_8,pipeline_1,unroll_3,1,8.5,0.334524385802,False
stencil_997.c,xcu200-fsgd2104-2-e,10,1.57275,1860,1,33,1,12,unroll_32,unroll_8,unroll_3,pipeline_1,1,11.75,0.100110643809,False
stencil_973.c,xcu200-fsgd2104-2-e,10,0.40404,217,1,1,1,3,unroll_32,unroll_8,unroll_3,unroll_3,1,1.5,0.723981617105,False
stencil_805.c,xcu200-fsgd2104-2-e,10,0.38945,25.5,1,1,1,1,unroll_4,pipeline_1,pipeline_1,pipeline_1,2,1,0.740610623377,False
stencil_776.c,xcu200-fsgd2104-2-e,10,0.38945,26,1,1,1,1,unroll_4,pipeline_1,unroll_3,pipeline_1,3,1,0.740610623377,False
stencil_977.c,xcu200-fsgd2104-2-e,10,0.38945,26,1,1,1,1,unroll_4,pipeline_1,unroll_3,unroll_3,2,1,0.740610623377,False
stencil_1000.c,xcu200-fsgd2104-2-e,10,1.40491,153,1,8,1,3,unroll_4,unroll_16,unroll_3,pipeline_1,1,3.25,0.154355299109,False
stencil_989.c,xcu200-fsgd2104-2-e,10,0.37576,49,1,1,1,1,unroll_4,unroll_16,unroll_3,unroll_3,1,1,0.752775995752,False
stencil_966.c,xcu200-fsgd2104-2-e,10,1.70787,28.5,1,1,1,1,unroll_4,unroll_2,unroll_3,pipeline_1,2,1,0.10517375751,False
stencil_986.c,xcu200-fsgd2104-2-e,10,0.46792,28,1,1,1,1,unroll_4,unroll_2,unroll_3,unroll_3,1,1,0.673087374874,False
stencil_863.c,xcu200-fsgd2104-2-e,10,0.79403,33,1,1,1,1,unroll_4,unroll_4,pipeline_1,pipeline_1,1,1,0.43274810477,False
stencil_980.c,xcu200-fsgd2104-2-e,10,0.43228,30,1,1,1,1,unroll_4,unroll_4,unroll_3,unroll_3,1,1,0.703289515516,False
stencil_841.c,xcu200-fsgd2104-2-e,10,1.62224,1887,1,32,1,11,unroll_4,unroll_62,unroll_3,pipeline_1,2,11.25,0.1,False
stencil_972.c,xcu200-fsgd2104-2-e,10,0.11979,96,1,6,1,2,unroll_4,unroll_62,unroll_3,unroll_3,1,2.5,1,True
stencil_770.c,xcu200-fsgd2104-2-e,10,0.74299,45,1,2,1,1,unroll_4,unroll_8,pipeline_1,pipeline_1,1,1.25,0.46574599266,False
stencil_970.c,xcu200-fsgd2104-2-e,10,1.56267,79,1,4,1,1,unroll_4,unroll_8,unroll_3,pipeline_1,1,1.75,0.122827986772,False
stencil_798.c,xcu200-fsgd2104-2-e,10,0.20225,106,1,25,1,4,unroll_64,pipeline_1,pipeline_1,pipeline_1,2,7.75,0.575067111984,False
stencil_787.c,xcu200-fsgd2104-2-e,10,0.20225,104.5,1,25,1,4,unroll_64,pipeline_1,pipeline_1,unroll_3,2,7.75,0.575067111984,False
stencil_822.c,xcu200-fsgd2104-2-e,10,0.83521,163,1,11,1,4,unroll_64,unroll_2,pipeline_1,pipeline_1,1,4.25,0.384764444267,False
stencil_788.c,xcu200-fsgd2104-2-e,10,0.83521,140,1,11,1,4,unroll_64,unroll_2,pipeline_1,unroll_3,1,4.25,0.384764444267,False
stencil_832.c,xcu200-fsgd2104-2-e,10,0.79673,402,1,22,1,11,unroll_64,unroll_4,pipeline_1,pipeline_1,1,8.75,0.306556067268,False
stencil_802.c,xcu200-fsgd2104-2-e,10,0.75049,1250,1,44,3,20,unroll_64,unroll_8,pipeline_1,unroll_3,1,17,0.111821602589,False
stencil_767.c,xcu200-fsgd2104-2-e,10,0.37697,30.5,1,3,1,1,unroll_8,pipeline_1,pipeline_1,pipeline_1,2,1.5,0.747434043783,False
stencil_892.c,xcu200-fsgd2104-2-e,10,0.37697,30,1,3,1,1,unroll_8,pipeline_1,pipeline_1,unroll_3,1,1.5,0.747434043783,False
stencil_948.c,xcu200-fsgd2104-2-e,10,0.37697,30.5,1,3,1,1,unroll_8,pipeline_1,unroll_3,pipeline_1,2,1.5,0.747434043783,False
stencil_774.c,xcu200-fsgd2104-2-e,10,0.37697,32,1,3,1,1,unroll_8,pipeline_1,unroll_3,unroll_3,2,1.5,0.747434043783,False
stencil_834.c,xcu200-fsgd2104-2-e,10,0.65727,151,1,11,1,5,unroll_8,unroll_16,pipeline_1,pipeline_1,1,4.5,0.487954064179,False
stencil_950.c,xcu200-fsgd2104-2-e,10,0.37868,84,1,1,1,2,unroll_8,unroll_16,unroll_3,unroll_3,1,1.25,0.74910565552,False
stencil_806.c,xcu200-fsgd2104-2-e,10,0.83479,34,1,1,1,1,unroll_8,unroll_2,pipeline_1,pipeline_1,2,1,0.407273467675,False
stencil_907.c,xcu200-fsgd2104-2-e,10,1.70775,45,1,2,1,1,unroll_8,unroll_2,unroll_3,pipeline_1,1,1.25,0.10516781649,False
stencil_967.c,xcu200-fsgd2104-2-e,10,0.47276,34,1,1,1,1,unroll_8,unroll_2,unroll_3,unroll_3,1,1,0.669045660597,False
stencil_769.c,xcu200-fsgd2104-2-e,10,0.79407,47,1,2,1,1,unroll_8,unroll_4,pipeline_1,unroll_3,2,1.25,0.432430072442,False
stencil_969.c,xcu200-fsgd2104-2-e,10,1.64959,72.5,1,4,1,1,unroll_8,unroll_4,unroll_3,pipeline_1,2,1.75,0.110634734066,False
stencil_951.c,xcu200-fsgd2104-2-e,10,0.43496,35,1,1,1,1,unroll_8,unroll_4,unroll_3,unroll_3,1,1,0.700991456971,False
stencil_801.c,xcu200-fsgd2104-2-e,10,0.7516,1132,1,43,2,18,unroll_8,unroll_62,pipeline_1,pipeline_1,1,16,0.124895824578,False
stencil_916.c,xcu200-fsgd2104-2-e,10,0.7516,1017,1,43,2,17,unroll_8,unroll_62,pipeline_1,unroll_3,1,15.75,0.128896455125,False
stencil_826.c,xcu200-fsgd2104-2-e,10,0.11803,220,1,7,1,4,unroll_8,unroll_62,unroll_3,unroll_3,1,3.25,1,True
stencil_862.c,xcu200-fsgd2104-2-e,10,0.74335,75,1,5,1,2,unroll_8,unroll_8,pipeline_1,pipeline_1,1,2.25,0.46116050561,False
stencil_957.c,xcu200-fsgd2104-2-e,10,1.56399,169,1,8,1,3,unroll_8,unroll_8,unroll_3,pipeline_1,1,3.25,0.121266233946,False
stencil_991.c,xcu200-fsgd2104-2-e,10,0.39636,55,1,1,1,1,unroll_8,unroll_8,unroll_3,unroll_3,1,1,0.734513631176,False
stencil_494.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,85,1,1,1,1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,13,1,1,True
stencil_491.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,79,1,1,1,1,pipeline_1,pipeline_1,pipeline_1,unroll_3,7,1,1,True
stencil_570.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,77.5,1,1,1,1,pipeline_1,pipeline_1,unroll_3,pipeline_1,2,1,1,True
stencil_675.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,71,1,1,1,1,pipeline_1,pipeline_1,unroll_3,unroll_3,1,1,1,True
stencil_522.c,xczu7ev-ffvc1156-2-e,3.33,0.29580723,117.5,1,1,1,3,pipeline_1,unroll_16,pipeline_1,pipeline_1,6,1.5,0.674649285316,False
stencil_520.c,xczu7ev-ffvc1156-2-e,3.33,0.29580723,119.5,1,1,1,3,pipeline_1,unroll_16,pipeline_1,unroll_3,4,1.5,0.674649285316,False
stencil_565.c,xczu7ev-ffvc1156-2-e,3.33,0.64279989,193,1,1,2,4,pipeline_1,unroll_16,unroll_3,pipeline_1,1,2,0.24679438152,False
stencil_504.c,xczu7ev-ffvc1156-2-e,3.33,0.36419877,70,1,1,1,1,pipeline_1,unroll_2,pipeline_1,pipeline_1,5,1,0.588209269108,False
stencil_538.c,xczu7ev-ffvc1156-2-e,3.33,0.36419877,89,1,1,1,1,pipeline_1,unroll_2,pipeline_1,unroll_3,4,1,0.588209269108,False
stencil_511.c,xczu7ev-ffvc1156-2-e,3.33,0.80643609,93.5,1,1,1,1,pipeline_1,unroll_2,unroll_3,pipeline_1,2,1,0.151298833618,False
stencil_650.c,xczu7ev-ffvc1156-2-e,3.33,0.18295686,70,1,3,1,1,pipeline_1,unroll_2,unroll_3,unroll_3,1,1.5,0.83622101257,False
stencil_545.c,xczu7ev-ffvc1156-2-e,3.33,0.36126171,81,1,1,1,1,pipeline_1,unroll_4,pipeline_1,pipeline_1,2,1,0.592601802664,False
stencil_757.c,xczu7ev-ffvc1156-2-e,3.33,0.36126171,65,1,1,1,1,pipeline_1,unroll_4,pipeline_1,unroll_3,1,1,0.592601802664,False
stencil_505.c,xczu7ev-ffvc1156-2-e,3.33,0.17624358,87,1,3,1,1,pipeline_1,unroll_4,unroll_3,unroll_3,1,1.5,0.843584289339,False
stencil_569.c,xczu7ev-ffvc1156-2-e,3.33,0.33902397,274.5,1,1,4,11,pipeline_1,unroll_62,pipeline_1,pipeline_1,2,4.25,0.330322783831,False
stencil_638.c,xczu7ev-ffvc1156-2-e,3.33,0.33902397,240,1,1,4,11,pipeline_1,unroll_62,pipeline_1,unroll_3,2,4.25,0.330322783831,False
stencil_529.c,xczu7ev-ffvc1156-2-e,3.33,0.80014239,552,1,1,8,17,pipeline_1,unroll_62,unroll_3,pipeline_1,2,6.75,0.1,False
stencil_637.c,xczu7ev-ffvc1156-2-e,3.33,0.04239756,155,1,13,4,7,pipeline_1,unroll_62,unroll_3,unroll_3,1,6.25,1,True
stencil_514.c,xczu7ev-ffvc1156-2-e,3.33,0.33776523,105.5,1,1,1,1,pipeline_1,unroll_8,pipeline_1,pipeline_1,6,1,0.628450260627,False
stencil_629.c,xczu7ev-ffvc1156-2-e,3.33,0.33776523,88,1,1,1,1,pipeline_1,unroll_8,pipeline_1,unroll_3,3,1,0.628450260627,False
stencil_562.c,xczu7ev-ffvc1156-2-e,3.33,0.72671589,140,1,1,1,2,pipeline_1,unroll_8,unroll_3,pipeline_1,1,1.25,0.196492268006,False
stencil_571.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,80.5,1,1,1,1,unroll_16,pipeline_1,pipeline_1,pipeline_1,8,1,1,True
stencil_580.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,71.5,1,1,1,1,unroll_16,pipeline_1,pipeline_1,unroll_3,4,1,1,True
stencil_717.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,67,1,1,1,1,unroll_16,pipeline_1,unroll_3,pipeline_1,1,1,1,True
stencil_525.c,xczu7ev-ffvc1156-2-e,3.33,0.29580723,110,1,1,1,3,unroll_16,unroll_16,pipeline_1,pipeline_1,3,1.5,0.674649285316,False
stencil_634.c,xczu7ev-ffvc1156-2-e,3.33,0.29580723,112.5,1,1,1,3,unroll_16,unroll_16,pipeline_1,unroll_3,2,1.5,0.674649285316,False
stencil_563.c,xczu7ev-ffvc1156-2-e,3.33,0.64279989,191,1,1,2,4,unroll_16,unroll_16,unroll_3,pipeline_1,1,2,0.24679438152,False
stencil_553.c,xczu7ev-ffvc1156-2-e,3.33,0.13092894,99,1,6,2,3,unroll_16,unroll_16,unroll_3,unroll_3,1,3,0.542102156246,False
stencil_620.c,xczu7ev-ffvc1156-2-e,3.33,0.36419877,71.5,1,1,1,1,unroll_16,unroll_2,pipeline_1,pipeline_1,4,1,0.588209269108,False
stencil_669.c,xczu7ev-ffvc1156-2-e,3.33,0.36419877,66.5,1,1,1,1,unroll_16,unroll_2,pipeline_1,unroll_3,2,1,0.588209269108,False
stencil_552.c,xczu7ev-ffvc1156-2-e,3.33,0.80643609,96,1,1,1,1,unroll_16,unroll_2,unroll_3,pipeline_1,1,1,0.151298833618,False
stencil_547.c,xczu7ev-ffvc1156-2-e,3.33,0.36126171,92,1,1,1,1,unroll_16,unroll_4,pipeline_1,pipeline_1,3,1,0.592601802664,False
stencil_512.c,xczu7ev-ffvc1156-2-e,3.33,0.36126171,94,1,1,1,1,unroll_16,unroll_4,pipeline_1,unroll_3,1,1,0.592601802664,False
stencil_605.c,xczu7ev-ffvc1156-2-e,3.33,0.33902397,238,1,1,4,11,unroll_16,unroll_62,pipeline_1,pipeline_1,2,4.25,0.330322783831,False
stencil_604.c,xczu7ev-ffvc1156-2-e,3.33,0.33902397,259,1,1,4,11,unroll_16,unroll_62,pipeline_1,unroll_3,1,4.25,0.330322783831,False
stencil_686.c,xczu7ev-ffvc1156-2-e,3.33,0.04239756,139,1,13,4,7,unroll_16,unroll_62,unroll_3,unroll_3,1,6.25,1,True
stencil_556.c,xczu7ev-ffvc1156-2-e,3.33,0.33776523,105,1,1,1,1,unroll_16,unroll_8,pipeline_1,pipeline_1,3,1,0.628450260627,False
stencil_516.c,xczu7ev-ffvc1156-2-e,3.33,0.33776523,99,1,1,1,1,unroll_16,unroll_8,pipeline_1,unroll_3,2,1,0.628450260627,False
stencil_603.c,xczu7ev-ffvc1156-2-e,3.33,0.72671589,138,1,1,1,2,unroll_16,unroll_8,unroll_3,pipeline_1,1,1.25,0.196492268006,False
stencil_661.c,xczu7ev-ffvc1156-2-e,3.33,0.14603382,78,1,5,1,1,unroll_16,unroll_8,unroll_3,unroll_3,1,2,0.749282832427,False
stencil_578.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,73,1,1,1,1,unroll_2,pipeline_1,pipeline_1,pipeline_1,7,1,1,True
stencil_497.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,68,1,1,1,1,unroll_2,pipeline_1,pipeline_1,unroll_3,4,1,1,True
stencil_533.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,85,1,1,1,1,unroll_2,pipeline_1,unroll_3,pipeline_1,1,1,1,True
stencil_633.c,xczu7ev-ffvc1156-2-e,3.33,0.29580723,128,1,1,1,3,unroll_2,unroll_16,pipeline_1,pipeline_1,3,1.5,0.674649285316,False
stencil_523.c,xczu7ev-ffvc1156-2-e,3.33,0.29580723,134.5,1,1,1,3,unroll_2,unroll_16,pipeline_1,unroll_3,2,1.5,0.674649285316,False
stencil_667.c,xczu7ev-ffvc1156-2-e,3.33,0.36419877,68,1,1,1,1,unroll_2,unroll_2,pipeline_1,pipeline_1,3,1,0.588209269108,False
stencil_676.c,xczu7ev-ffvc1156-2-e,3.33,0.36419877,73,1,1,1,1,unroll_2,unroll_2,pipeline_1,unroll_3,2,1,0.588209269108,False
stencil_509.c,xczu7ev-ffvc1156-2-e,3.33,0.80643609,93,1,1,1,1,unroll_2,unroll_2,unroll_3,pipeline_1,1,1,0.151298833618,False
stencil_548.c,xczu7ev-ffvc1156-2-e,3.33,0.36126171,79,1,1,1,1,unroll_2,unroll_4,pipeline_1,unroll_3,2,1,0.592601802664,False
stencil_711.c,xczu7ev-ffvc1156-2-e,3.33,0.33902397,223,1,1,4,11,unroll_2,unroll_62,pipeline_1,unroll_3,2,4.25,0.330322783831,False
stencil_710.c,xczu7ev-ffvc1156-2-e,3.33,0.04239756,144,1,13,4,7,unroll_2,unroll_62,unroll_3,unroll_3,1,6.25,1,True
stencil_631.c,xczu7ev-ffvc1156-2-e,3.33,0.33776523,79,1,1,1,1,unroll_2,unroll_8,pipeline_1,pipeline_1,4,1,0.628450260627,False
stencil_739.c,xczu7ev-ffvc1156-2-e,3.33,0.33776523,78,1,1,1,1,unroll_2,unroll_8,pipeline_1,unroll_3,1,1,0.628450260627,False
stencil_581.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,75,1,1,1,1,unroll_32,pipeline_1,pipeline_1,pipeline_1,5,1,1,True
stencil_532.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,84.5,1,1,1,1,unroll_32,pipeline_1,pipeline_1,unroll_3,4,1,1,True
stencil_608.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,77.5,1,1,1,1,unroll_32,pipeline_1,unroll_3,pipeline_1,2,1,1,True
stencil_534.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,87,1,1,1,1,unroll_32,pipeline_1,unroll_3,unroll_3,2,1,1,True
stencil_599.c,xczu7ev-ffvc1156-2-e,3.33,0.29580723,106,1,1,1,3,unroll_32,unroll_16,pipeline_1,pipeline_1,3,1.5,0.674649285316,False
stencil_524.c,xczu7ev-ffvc1156-2-e,3.33,0.29580723,134,1,1,1,3,unroll_32,unroll_16,pipeline_1,unroll_3,2,1.5,0.674649285316,False
stencil_528.c,xczu7ev-ffvc1156-2-e,3.33,0.64279989,176,1,1,2,4,unroll_32,unroll_16,unroll_3,pipeline_1,1,2,0.24679438152,False
stencil_626.c,xczu7ev-ffvc1156-2-e,3.33,0.13092894,98,1,6,2,3,unroll_32,unroll_16,unroll_3,unroll_3,1,3,0.542102156246,False
stencil_621.c,xczu7ev-ffvc1156-2-e,3.33,0.36419877,72,1,1,1,1,unroll_32,unroll_2,pipeline_1,pipeline_1,4,1,0.588209269108,False
stencil_506.c,xczu7ev-ffvc1156-2-e,3.33,0.36419877,76.5,1,1,1,1,unroll_32,unroll_2,pipeline_1,unroll_3,2,1,0.588209269108,False
stencil_721.c,xczu7ev-ffvc1156-2-e,3.33,0.80643609,72,1,1,1,1,unroll_32,unroll_2,unroll_3,pipeline_1,1,1,0.151298833618,False
stencil_537.c,xczu7ev-ffvc1156-2-e,3.33,0.18295686,89,1,3,1,1,unroll_32,unroll_2,unroll_3,unroll_3,1,1.5,0.83622101257,False
stencil_589.c,xczu7ev-ffvc1156-2-e,3.33,0.36126171,90,1,1,1,1,unroll_32,unroll_4,pipeline_1,pipeline_1,1,1,0.592601802664,False
stencil_557.c,xczu7ev-ffvc1156-2-e,3.33,0.77370885,113,1,1,1,1,unroll_32,unroll_4,unroll_3,pipeline_1,1,1,0.168350386729,False
