Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,Replicate_Count,Area,Weight,is_pareto
workload_4876.cpp,xcu200-fsgd2104-2-e,3.33,29.25110961,951,1,1,6,12,cyclic_4_1,block_4_1,complete_1,unroll_2,pipeline_1,unroll_2,1,5,0.910273698045,False
workload_4537.cpp,xcu200-fsgd2104-2-e,3.33,29.25110961,986,1,1,6,12,cyclic_4_1,block_4_1,complete_1,unroll_2,pipeline_1,unroll_4,1,5,0.910273698045,False
workload_4501.cpp,xcu200-fsgd2104-2-e,3.33,29.25110961,910,1,1,6,12,cyclic_4_1,block_4_1,complete_1,unroll_2,pipeline_1,unroll_64,1,5,0.910273698045,False
workload_4714.cpp,xcu200-fsgd2104-2-e,3.33,29.25110961,854,1,1,6,12,cyclic_4_1,block_4_1,complete_1,unroll_2,pipeline_1,unroll_8,1,5,0.910273698045,False
workload_4728.cpp,xcu200-fsgd2104-2-e,3.33,105.71470281,44,1,1,1,1,cyclic_4_1,block_4_1,complete_1,unroll_2,unroll_2,pipeline_1,1,1,0.750275021878,False
workload_4658.cpp,xcu200-fsgd2104-2-e,3.33,98.20299537,49,1,1,1,1,cyclic_4_1,block_4_1,complete_1,unroll_2,unroll_2,unroll_4,1,1,0.779214334319,False
workload_4495.cpp,xcu200-fsgd2104-2-e,3.33,95.07226257,336,1,3,3,5,cyclic_4_1,block_4_1,complete_1,unroll_2,unroll_2,unroll_64,1,3,0.794294976595,False
workload_4630.cpp,xcu200-fsgd2104-2-e,3.33,96.65148177,63,1,1,1,1,cyclic_4_1,block_4_1,complete_1,unroll_2,unroll_2,unroll_8,1,1,1,True
workload_4470.cpp,xcu200-fsgd2104-2-e,3.33,29.25106965,3128.5,1,1,12,23,cyclic_4_1,block_4_1,complete_1,unroll_4,pipeline_1,pipeline_1,2,9.25,0.813895862526,False
workload_4509.cpp,xcu200-fsgd2104-2-e,3.33,29.25106965,3060,1,1,12,23,cyclic_4_1,block_4_1,complete_1,unroll_4,pipeline_1,unroll_64,1,9.25,0.813895862526,False
workload_4404.cpp,xcu200-fsgd2104-2-e,3.33,105.71468949,55,1,1,1,1,cyclic_4_1,block_4_1,complete_1,unroll_4,unroll_2,pipeline_1,1,1,0.750275072752,False
workload_4528.cpp,xcu200-fsgd2104-2-e,3.33,95.07234582,348,1,3,3,5,cyclic_4_1,block_4_1,cyclic_2_1,unroll_2,unroll_2,unroll_64,1,3,0.794294811,False
workload_4535.cpp,xcu200-fsgd2104-2-e,3.33,29.25119286,960,1,1,6,12,cyclic_4_1,block_4_1,cyclic_4_1,unroll_2,pipeline_1,pipeline_1,2,5,0.910273515717,False
workload_4536.cpp,xcu200-fsgd2104-2-e,3.33,29.25119286,941,1,1,6,12,cyclic_4_1,block_4_1,cyclic_4_1,unroll_2,pipeline_1,unroll_64,1,5,0.910273515717,False
workload_4568.cpp,xcu200-fsgd2104-2-e,3.33,29.25119286,1004,1,1,6,12,cyclic_4_1,block_4_1,cyclic_4_1,unroll_2,pipeline_1,unroll_8,1,5,0.910273515717,False
workload_4378.cpp,xcu200-fsgd2104-2-e,3.33,95.07234582,353,1,3,3,5,cyclic_4_1,block_4_1,cyclic_4_1,unroll_2,unroll_2,unroll_64,1,3,0.794294811,False
workload_4407.cpp,xcu200-fsgd2104-2-e,3.33,96.65156502,63,1,1,1,1,cyclic_4_1,block_4_1,cyclic_4_1,unroll_2,unroll_2,unroll_8,1,1,0.785251668402,False
workload_4717.cpp,xcu200-fsgd2104-2-e,3.33,29.36795265,1200,3,1,9,15,cyclic_4_1,block_64_1,complete_1,unroll_2,pipeline_1,unroll_64,1,7,0.871126505585,False
workload_4901.cpp,xcu200-fsgd2104-2-e,3.33,125.27482977,1648,3,3,3,18,cyclic_4_1,block_64_1,complete_1,unroll_2,unroll_2,unroll_64,1,6.75,0.654257033442,False
workload_4432.cpp,xcu200-fsgd2104-2-e,3.33,29.36795265,1003,2,1,7,13,cyclic_4_1,block_8_1,complete_1,unroll_2,pipeline_1,unroll_64,1,5.75,0.895137795081,False
workload_4374.cpp,xcu200-fsgd2104-2-e,3.33,135.91034361,48,2,1,1,1,cyclic_4_1,block_8_1,complete_1,unroll_2,unroll_2,pipeline_1,1,1.25,0.640271052748,False
workload_4426.cpp,xcu200-fsgd2104-2-e,3.33,125.27491302,386,2,3,3,6,cyclic_4_1,block_8_1,cyclic_2_1,unroll_2,unroll_2,unroll_64,1,3.5,0.681658654351,False
workload_4526.cpp,xcu200-fsgd2104-2-e,3.33,126.85413222,62,2,1,1,1,cyclic_4_1,block_8_1,cyclic_4_1,unroll_2,unroll_2,unroll_8,1,1.25,0.672646531589,False
workload_4874.cpp,xcu200-fsgd2104-2-e,3.33,29.2502871,878,2,1,2,8,cyclic_4_1,cyclic_2_1,block_2_1,unroll_2,pipeline_1,unroll_64,1,3.25,0.931858438136,False
workload_4610.cpp,xcu200-fsgd2104-2-e,3.33,29.2502871,862,2,1,2,8,cyclic_4_1,cyclic_2_1,block_4_1,unroll_2,pipeline_1,unroll_4,1,3.25,0.931858438136,False
workload_4552.cpp,xcu200-fsgd2104-2-e,3.33,121.25413782,67,2,1,1,1,cyclic_4_1,cyclic_2_1,block_4_1,unroll_2,unroll_2,unroll_16,1,1.25,0.69308062063,False
workload_4487.cpp,xcu200-fsgd2104-2-e,3.33,125.9086653,55,2,1,1,1,cyclic_4_1,cyclic_2_1,block_4_1,unroll_4,unroll_2,unroll_4,1,1.25,0.676074768949,False
workload_4444.cpp,xcu200-fsgd2104-2-e,3.33,153.0153981,59,2,1,1,1,cyclic_4_1,cyclic_2_1,block_4_1,unroll_4,unroll_4,pipeline_1,1,1.25,0.581489840958,False
workload_4497.cpp,xcu200-fsgd2104-2-e,3.33,29.25020385,777,2,1,2,8,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,pipeline_1,4,3.25,1,True
workload_4825.cpp,xcu200-fsgd2104-2-e,3.33,29.25020385,850,2,1,2,8,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_16,1,3.25,1,True
workload_4848.cpp,xcu200-fsgd2104-2-e,3.33,29.25020385,836,2,1,2,8,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_2,1,3.25,1,True
workload_4671.cpp,xcu200-fsgd2104-2-e,3.33,29.25020385,800.5,2,1,2,8,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_32,2,3.25,1,True
workload_4531.cpp,xcu200-fsgd2104-2-e,3.33,29.25020385,821.5,2,1,2,8,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_4,2,3.25,1,True
workload_4343.cpp,xcu200-fsgd2104-2-e,3.33,29.25020385,872.5,2,1,2,8,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_64,2,3.25,1,True
workload_4594.cpp,xcu200-fsgd2104-2-e,3.33,29.25020385,787.5,2,1,2,8,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_8,2,3.25,1,True
workload_4401.cpp,xcu200-fsgd2104-2-e,3.33,110.90950281,42,2,1,1,1,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,unroll_2,pipeline_1,2,1.25,0.731587312472,False
workload_4445.cpp,xcu200-fsgd2104-2-e,3.33,121.25405457,62,2,1,1,1,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_16,1,1.25,0.693080926673,False
workload_4889.cpp,xcu200-fsgd2104-2-e,3.33,132.11462313,43,2,1,1,1,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_2,1,1.25,0.653737550555,False
workload_4555.cpp,xcu200-fsgd2104-2-e,3.33,125.90856873,48,2,1,1,1,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_4,1,1.25,0.676075119566,False
workload_4459.cpp,xcu200-fsgd2104-2-e,3.33,120.03500817,153,2,1,1,3,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_64,1,1.75,0.698308611111,False
workload_4520.cpp,xcu200-fsgd2104-2-e,3.33,122.80556817,49,2,1,1,1,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_8,1,1.25,0.687388812717,False
workload_4842.cpp,xcu200-fsgd2104-2-e,3.33,173.65525425,50,2,1,1,1,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,unroll_4,unroll_4,1,1.25,0.514842231745,False
workload_4397.cpp,xcu200-fsgd2104-2-e,3.33,29.25016389,2546,2,1,4,16,cyclic_4_1,cyclic_2_1,complete_1,unroll_4,pipeline_1,pipeline_1,2,5.75,0.895391113708,False
workload_4469.cpp,xcu200-fsgd2104-2-e,3.33,29.25016389,2835,2,1,4,16,cyclic_4_1,cyclic_2_1,complete_1,unroll_4,pipeline_1,unroll_4,1,5.75,0.895391113708,False
workload_4507.cpp,xcu200-fsgd2104-2-e,3.33,29.25016389,2802,2,1,4,16,cyclic_4_1,cyclic_2_1,complete_1,unroll_4,pipeline_1,unroll_8,1,5.75,0.895391113708,False
workload_4181.cpp,xcu200-fsgd2104-2-e,3.33,105.59001429,55,2,1,1,1,cyclic_4_1,cyclic_2_1,complete_1,unroll_4,unroll_2,pipeline_1,1,1.25,0.751672635702,False
workload_4361.cpp,xcu200-fsgd2104-2-e,3.33,125.90855541,53,2,1,1,1,cyclic_4_1,cyclic_2_1,complete_1,unroll_4,unroll_2,unroll_4,1,1.25,0.676075167927,False
workload_4452.cpp,xcu200-fsgd2104-2-e,3.33,173.65521429,69,2,1,1,1,cyclic_4_1,cyclic_2_1,complete_1,unroll_4,unroll_4,unroll_4,1,1.25,0.514842356157,False
workload_4562.cpp,xcu200-fsgd2104-2-e,3.33,29.2502871,791,2,1,2,8,cyclic_4_1,cyclic_2_1,cyclic_2_1,unroll_2,pipeline_1,unroll_4,1,3.25,0.931858438136,False
workload_4486.cpp,xcu200-fsgd2104-2-e,3.33,105.5901375,40,2,1,1,1,cyclic_4_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_2,pipeline_1,1,1.25,0.751672169961,False
workload_4417.cpp,xcu200-fsgd2104-2-e,3.33,125.74241172,127,2,1,1,3,cyclic_4_1,cyclic_2_1,cyclic_4_1,unroll_17,unroll_2,unroll_4,1,1.75,0.677587417794,False
workload_4534.cpp,xcu200-fsgd2104-2-e,3.33,29.2502871,783,2,1,2,8,cyclic_4_1,cyclic_2_1,cyclic_4_1,unroll_2,pipeline_1,pipeline_1,1,3.25,0.931858438136,False
workload_4642.cpp,xcu200-fsgd2104-2-e,3.33,29.2502871,868,2,1,2,8,cyclic_4_1,cyclic_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_32,1,3.25,0.931858438136,False
workload_4538.cpp,xcu200-fsgd2104-2-e,3.33,29.2502871,769,2,1,2,8,cyclic_4_1,cyclic_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_8,1,3.25,0.931858438136,False
workload_4479.cpp,xcu200-fsgd2104-2-e,3.33,105.5901375,46,2,1,1,1,cyclic_4_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_2,pipeline_1,1,1.25,0.751672169961,False
workload_4506.cpp,xcu200-fsgd2104-2-e,3.33,29.25027378,2845,2,1,4,16,cyclic_4_1,cyclic_2_1,cyclic_4_1,unroll_4,pipeline_1,pipeline_1,1,5.75,0.895390878023,False
workload_4453.cpp,xcu200-fsgd2104-2-e,3.33,122.8056381,69,2,1,1,1,cyclic_4_1,cyclic_2_1,cyclic_4_1,unroll_4,unroll_2,unroll_8,1,1.25,0.687388556685,False
workload_4735.cpp,xcu200-fsgd2104-2-e,3.33,120.03509142,183,1,1,1,3,cyclic_4_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,unroll_64,1,1.5,0.698153802464,False
workload_4609.cpp,xcu200-fsgd2104-2-e,3.33,29.2502871,929,1,1,2,9,cyclic_4_1,cyclic_4_1,block_4_1,unroll_2,pipeline_1,unroll_4,1,3.25,0.931858438136,False
workload_4591.cpp,xcu200-fsgd2104-2-e,3.33,125.90867862,50,1,1,1,1,cyclic_4_1,cyclic_4_1,block_4_1,unroll_2,unroll_2,unroll_4,1,1,0.675082173633,False
workload_4566.cpp,xcu200-fsgd2104-2-e,3.33,29.25020385,890.5,1,1,2,9,cyclic_4_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,pipeline_1,2,3.25,1,True
workload_4646.cpp,xcu200-fsgd2104-2-e,3.33,29.25020385,985,1,1,2,9,cyclic_4_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll_16,2,3.25,1,True
workload_4898.cpp,xcu200-fsgd2104-2-e,3.33,29.25020385,985,1,1,2,9,cyclic_4_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll_2,1,3.25,1,True
workload_4598.cpp,xcu200-fsgd2104-2-e,3.33,29.25020385,928,1,1,2,9,cyclic_4_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll_32,2,3.25,1,True
workload_4601.cpp,xcu200-fsgd2104-2-e,3.33,29.25020385,966.5,1,1,2,9,cyclic_4_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll_4,2,3.25,1,True
workload_4388.cpp,xcu200-fsgd2104-2-e,3.33,29.25020385,1006.5,1,1,2,9,cyclic_4_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll_64,2,3.25,1,True
workload_4500.cpp,xcu200-fsgd2104-2-e,3.33,29.25020385,937,1,1,2,9,cyclic_4_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll_8,2,3.25,1,True
workload_4726.cpp,xcu200-fsgd2104-2-e,3.33,105.59002761,41,1,1,1,1,cyclic_4_1,cyclic_4_1,complete_1,unroll_2,unroll_2,pipeline_1,1,1,0.750751267164,False
workload_4631.cpp,xcu200-fsgd2104-2-e,3.33,120.36747537,101,1,1,1,2,cyclic_4_1,cyclic_4_1,complete_1,unroll_2,unroll_2,unroll_32,1,1.25,0.69634389913,False
workload_4692.cpp,xcu200-fsgd2104-2-e,3.33,125.90856873,45,1,1,1,1,cyclic_4_1,cyclic_4_1,complete_1,unroll_2,unroll_2,unroll_4,1,1,0.675082571873,False
workload_4709.cpp,xcu200-fsgd2104-2-e,3.33,120.03500817,163,1,1,1,3,cyclic_4_1,cyclic_4_1,complete_1,unroll_2,unroll_2,unroll_64,1,1.5,0.698154108413,False
workload_4455.cpp,xcu200-fsgd2104-2-e,3.33,122.80556817,51,1,1,1,1,cyclic_4_1,cyclic_4_1,complete_1,unroll_2,unroll_2,unroll_8,1,1,0.686376589372,False
workload_4818.cpp,xcu200-fsgd2104-2-e,3.33,29.25016389,2597,1,1,4,16,cyclic_4_1,cyclic_4_1,complete_1,unroll_4,pipeline_1,unroll_4,2,5.5,0.900754905808,False
workload_4782.cpp,xcu200-fsgd2104-2-e,3.33,29.25016389,2670,1,1,4,16,cyclic_4_1,cyclic_4_1,complete_1,unroll_4,pipeline_1,unroll_64,2,5.5,0.900754905808,False
workload_4421.cpp,xcu200-fsgd2104-2-e,3.33,125.90855541,56,1,1,1,1,cyclic_4_1,cyclic_4_1,complete_1,unroll_4,unroll_2,unroll_4,1,1,0.675082620145,False
workload_4242.cpp,xcu200-fsgd2104-2-e,3.33,181.23173685,101,1,1,1,3,cyclic_4_1,cyclic_4_1,complete_1,unroll_4,unroll_8,pipeline_1,1,1.5,0.492072926338,False
workload_4663.cpp,xcu200-fsgd2104-2-e,3.33,125.90867862,47,1,1,1,1,cyclic_4_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_2,unroll_4,1,1,0.675082173633,False
workload_4554.cpp,xcu200-fsgd2104-2-e,3.33,120.03509142,182,1,1,1,3,cyclic_4_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_2,unroll_64,1,1.5,0.698153802464,False
workload_4465.cpp,xcu200-fsgd2104-2-e,3.33,29.2502871,894,1,1,2,9,cyclic_4_1,cyclic_4_1,cyclic_4_1,unroll_2,pipeline_1,unroll_8,2,3.25,0.931858438136,False
workload_4623.cpp,xcu200-fsgd2104-2-e,3.33,105.5901375,40,1,1,1,1,cyclic_4_1,cyclic_4_1,cyclic_4_1,unroll_2,unroll_2,pipeline_1,1,1,0.750750847334,False
workload_4544.cpp,xcu200-fsgd2104-2-e,3.33,29.25027378,2641,1,1,4,16,cyclic_4_1,cyclic_4_1,cyclic_4_1,unroll_4,pipeline_1,unroll_8,1,5.5,0.900754666568,False
workload_4285.cpp,xcu200-fsgd2104-2-e,3.33,153.00821862,112,3,1,1,3,cyclic_4_1,cyclic_64_1,cyclic_4_1,unroll_2,unroll_2,unroll_8,1,2,0.582751921064,False
workload_4372.cpp,xcu200-fsgd2104-2-e,3.33,155.94486903,147,2,1,1,3,cyclic_4_1,cyclic_8_1,complete_1,unroll_17,unroll_2,unroll_4,1,1.75,0.572745456558,False
workload_4336.cpp,xcu200-fsgd2104-2-e,3.33,152.81413623,207,2,1,1,4,cyclic_4_1,cyclic_8_1,complete_1,unroll_17,unroll_2,unroll_8,1,2,0.583401192237,False
workload_4681.cpp,xcu200-fsgd2104-2-e,3.33,29.37392001,1229,2,1,5,19,cyclic_4_1,cyclic_8_1,complete_1,unroll_2,pipeline_1,unroll_64,1,6.75,0.875750287721,False
workload_4817.cpp,xcu200-fsgd2104-2-e,3.33,29.36700693,2990,2,1,5,17,cyclic_4_1,cyclic_8_1,complete_1,unroll_4,pipeline_1,unroll_2,1,6.25,0.883330896929,False
workload_4628.cpp,xcu200-fsgd2104-2-e,3.33,153.0082053,73,2,1,1,1,cyclic_4_1,cyclic_8_1,cyclic_4_1,unroll_4,unroll_2,unroll_8,1,1.25,0.581513891567,False
workload_4226.cpp,xcu200-fsgd2104-2-e,3.33,242.21648772,2756.5,3,1,2.5,22,cyclic_64_1,cyclic_16_1,complete_1,unroll_17,unroll_8,pipeline_1,2,7.125,0.323231456648,False
workload_4527.cpp,xcu200-fsgd2104-2-e,3.33,101.30257602,98,3,1,1,1,cyclic_64_1,cyclic_2_1,complete_1,unroll_4,unroll_2,unroll_2,1,1.5,0.76735433786,False
workload_4252.cpp,xcu200-fsgd2104-2-e,3.33,247.78158705,3565,3,1,2,26,cyclic_64_1,cyclic_32_1,cyclic_2_1,unroll_17,unroll_8,pipeline_1,1,8,0.307835920257,False
workload_4287.cpp,xcu200-fsgd2104-2-e,3.33,247.78162035,232,4,1,1,4,cyclic_64_1,cyclic_64_1,block_2_1,unroll_2,unroll_8,pipeline_1,1,2.5,0.316478341699,False
workload_4292.cpp,xcu200-fsgd2104-2-e,3.33,29.46897819,869,3,1,2,8,cyclic_8_1,block_2_1,block_4_1,unroll_2,pipeline_1,unroll_4,1,3.5,0.929265676015,False
workload_4360.cpp,xcu200-fsgd2104-2-e,3.33,105.92612451,45,3,1,1,1,cyclic_8_1,block_2_1,block_4_1,unroll_2,unroll_2,pipeline_1,1,1.5,0.750343126637,False
workload_4321.cpp,xcu200-fsgd2104-2-e,3.33,98.42131683,48,3,1,1,1,cyclic_8_1,block_2_1,block_4_1,unroll_2,unroll_2,unroll_4,1,1.5,0.777890131663,False
workload_4446.cpp,xcu200-fsgd2104-2-e,3.33,98.75377071,65,3,1,1,1,cyclic_8_1,block_2_1,block_4_1,unroll_4,unroll_2,unroll_4,1,1.5,0.776721933393,False
workload_4747.cpp,xcu200-fsgd2104-2-e,3.33,29.46889494,819,3,1,2,8,cyclic_8_1,block_2_1,complete_1,unroll_2,pipeline_1,pipeline_1,1,3.5,0.929265852197,False
workload_4269.cpp,xcu200-fsgd2104-2-e,3.33,29.46889494,869,3,1,2,8,cyclic_8_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_8,1,3.5,0.929265852197,False
workload_4320.cpp,xcu200-fsgd2104-2-e,3.33,105.92601462,45,3,1,1,1,cyclic_8_1,block_2_1,complete_1,unroll_2,unroll_2,pipeline_1,1,1.5,0.750343528686,False
workload_4737.cpp,xcu200-fsgd2104-2-e,3.33,98.42123358,45,3,1,1,1,cyclic_8_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_4,1,1.5,0.777890421483,False
workload_4668.cpp,xcu200-fsgd2104-2-e,3.33,95.29050078,303,3,1,3,6,cyclic_8_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_64,1,3.25,0.790319172704,False
workload_4705.cpp,xcu200-fsgd2104-2-e,3.33,96.75889758,53,3,1,1,1,cyclic_8_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_8,1,1.5,0.783229069231,False
workload_4738.cpp,xcu200-fsgd2104-2-e,3.33,29.46852531,747,3,1,2,8,cyclic_8_1,block_2_1,cyclic_2_1,unroll_2,pipeline_1,unroll_32,1,3.5,0.929266634358,False
workload_4342.cpp,xcu200-fsgd2104-2-e,3.33,97.04985633,422,3,1,3,7,cyclic_8_1,block_2_1,cyclic_4_1,unroll_17,unroll_2,unroll_8,1,3.5,0.782608048368,False
workload_4481.cpp,xcu200-fsgd2104-2-e,3.33,96.75898083,57,3,1,1,1,cyclic_8_1,block_2_1,cyclic_4_1,unroll_2,unroll_2,unroll_8,1,1.5,0.78322883459,False
workload_4590.cpp,xcu200-fsgd2104-2-e,3.33,95.29058403,367,3,3,3,5,cyclic_8_1,block_4_1,block_2_1,unroll_2,unroll_2,unroll_64,1,3.5,0.786701190439,False
workload_4431.cpp,xcu200-fsgd2104-2-e,3.33,29.46934782,855,3,1,6,11,cyclic_8_1,block_4_1,complete_1,unroll_2,pipeline_1,pipeline_1,1,5.25,0.905235885243,False
workload_4546.cpp,xcu200-fsgd2104-2-e,3.33,29.46930786,2999,3,1,12,22,cyclic_8_1,block_4_1,complete_1,unroll_4,pipeline_1,pipeline_1,1,9.5,0.806015184763,False
workload_4492.cpp,xcu200-fsgd2104-2-e,3.33,105.9329277,53,3,1,1,1,cyclic_8_1,block_4_1,complete_1,unroll_4,unroll_2,pipeline_1,1,1.5,0.750318235501,False
workload_4383.cpp,xcu200-fsgd2104-2-e,3.33,97.04985633,477,3,3,4,7,cyclic_8_1,block_4_1,cyclic_4_1,unroll_17,unroll_2,unroll_8,1,4.25,0.771485412672,False
workload_4606.cpp,xcu200-fsgd2104-2-e,3.33,29.46943107,996,3,1,6,11,cyclic_8_1,block_4_1,cyclic_4_1,unroll_2,pipeline_1,unroll_8,1,5.25,0.905235700477,False
workload_4405.cpp,xcu200-fsgd2104-2-e,3.33,96.75898083,63,3,1,1,1,cyclic_8_1,block_4_1,cyclic_4_1,unroll_2,unroll_2,unroll_8,1,1.5,0.78322883459,False
workload_4345.cpp,xcu200-fsgd2104-2-e,3.33,29.58619086,993,3,1,7,13,cyclic_8_1,block_8_1,complete_1,unroll_2,pipeline_1,unroll_8,1,6,0.888936229939,False
workload_4183.cpp,xcu200-fsgd2104-2-e,3.33,151.67494323,94,3,1,1,2,cyclic_8_1,cyclic_16_1,block_2_1,unroll_2,unroll_2,unroll_16,1,1.75,0.587001942002,False
workload_4297.cpp,xcu200-fsgd2104-2-e,3.33,204.57340515,56.5,3,1,1,1,cyclic_8_1,cyclic_16_1,block_2_1,unroll_2,unroll_4,pipeline_1,2,1.5,0.4244378723,False
workload_4702.cpp,xcu200-fsgd2104-2-e,3.33,29.46844206,814,3,1,2,8,cyclic_8_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,pipeline_1,2,3.5,0.929266810501,False
workload_4674.cpp,xcu200-fsgd2104-2-e,3.33,29.46844206,854,3,1,2,8,cyclic_8_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_32,1,3.5,0.929266810501,False
workload_4696.cpp,xcu200-fsgd2104-2-e,3.33,29.46844206,785.5,3,1,2,8,cyclic_8_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_4,2,3.5,0.929266810501,False
workload_4897.cpp,xcu200-fsgd2104-2-e,3.33,29.46844206,857,3,1,2,8,cyclic_8_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_64,1,3.5,0.929266810501,False
workload_4877.cpp,xcu200-fsgd2104-2-e,3.33,29.46844206,825,3,1,2,8,cyclic_8_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_8,1,3.5,0.929266810501,False
workload_4707.cpp,xcu200-fsgd2104-2-e,3.33,120.25324638,167,3,1,1,3,cyclic_8_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_64,1,2,0.697395141637,False
workload_4340.cpp,xcu200-fsgd2104-2-e,3.33,254.67522318,230,3,1,1,6,cyclic_8_1,cyclic_32_1,complete_1,unroll_2,unroll_8,unroll_8,1,2.75,0.301160218895,False
workload_4298.cpp,xcu200-fsgd2104-2-e,3.33,306.01654047,1678,3,1,2,20,cyclic_8_1,cyclic_32_1,cyclic_4_1,unroll_4,unroll_32,pipeline_1,1,6.5,0.202354188018,False
workload_4344.cpp,xcu200-fsgd2104-2-e,3.33,29.46852531,971,3,1,2,9,cyclic_8_1,cyclic_4_1,block_4_1,unroll_2,pipeline_1,unroll_8,1,3.75,0.926848647973,False
workload_4676.cpp,xcu200-fsgd2104-2-e,3.33,29.46844206,951,3,1,2,9,cyclic_8_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,pipeline_1,2,3.75,0.926848820733,False
workload_4416.cpp,xcu200-fsgd2104-2-e,3.33,181.45001502,64,3,1,1,2,cyclic_8_1,cyclic_4_1,complete_1,unroll_2,unroll_8,pipeline_1,1,1.75,0.491781960831,False
workload_4654.cpp,xcu200-fsgd2104-2-e,3.33,29.4684021,2688,3,1,4,16,cyclic_8_1,cyclic_4_1,complete_1,unroll_4,pipeline_1,unroll_64,1,6,0.889186314528,False
workload_4502.cpp,xcu200-fsgd2104-2-e,3.33,29.46852531,971,3,1,2,9,cyclic_8_1,cyclic_4_1,cyclic_4_1,unroll_2,pipeline_1,unroll_16,1,3.75,0.926848647973,False
workload_3897.cpp,xcu200-fsgd2104-2-e,5,150.107755,147,6,2,1,2,block_128_1,block_4_1,cyclic_2_1,unroll_2,unroll_2,unroll_2,1,2.75,0.803614643642,False
workload_3565.cpp,xcu200-fsgd2104-2-e,5,189.965755,1289,7,7,2,8,block_128_1,cyclic_64_1,block_2_1,unroll_2,unroll_2,unroll_8,1,6,0.670798814344,False
workload_3700.cpp,xcu200-fsgd2104-2-e,5,150.107755,55,6,1,1,1,block_16_1,block_2_1,block_4_1,unroll_2,unroll_2,unroll_2,1,2.25,0.802748078568,False
workload_3589.cpp,xcu200-fsgd2104-2-e,5,150.44045,74,6,3,1,2,block_16_1,block_2_1,complete_1,unroll_4,unroll_2,unroll_2,1,3,0.801890972361,False
workload_3780.cpp,xcu200-fsgd2104-2-e,5,146.44691,65,5,3,1,2,block_16_1,block_4_1,complete_1,unroll_2,unroll_2,unroll_4,1,2.75,0.814082504677,False
workload_3746.cpp,xcu200-fsgd2104-2-e,5,345.84987,242,5,1,29,45,block_16_1,block_4_1,complete_1,unroll_2,unroll_32,pipeline_1,1,20,0.243571200275,False
workload_3544.cpp,xcu200-fsgd2104-2-e,5,458.59907,339,6,1,27,44,block_16_1,cyclic_16_1,complete_1,unroll_2,unroll_32,pipeline_1,1,19.5,0.151194573929,False
workload_3682.cpp,xcu200-fsgd2104-2-e,5,196.03922,823,6,14,4,8,block_16_1,cyclic_32_1,complete_1,unroll_17,unroll_2,unroll_2,1,8,0.627681706593,False
workload_3516.cpp,xcu200-fsgd2104-2-e,5,458.599115,609,6,1,27,46,block_16_1,cyclic_32_1,cyclic_2_1,unroll_2,unroll_32,pipeline_1,1,20,0.14894231272,False
