Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,Array_7,Array_8,Array_9,Array_10,Array_11,Array_12,Array_13,Array_14,Array_15,OuterLoop_1,OuterLoop_2,InnerLoop_1_1,Replicate_Count,Area,Weight,is_pareto
workload_5219.cpp,xcu200-fsgd2104-2-e,3.33,4.329e-05,381,2,1,2,5,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_16_1,cyclic_64_1,block_8_1,block_4_1,cyclic_64_1,cyclic_2_1,cyclic_16_1,cyclic_4_1,block_128_1,cyclic_8_1,complete_1,block_2_1,pipeline_1,unroll_2,pipeline_1,1,2.5,0.823220118186,False
workload_5498.cpp,xcu200-fsgd2104-2-e,3.33,0.00494172,184,2,1,1,2,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_32_1,cyclic_128_1,block_8_1,block_2_1,block_8_1,cyclic_4_1,cyclic_8_1,cyclic_32_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,block_2_1,pipeline_1,unroll_4,pipeline_1,1,1.5,0.958155803267,False
workload_5463.cpp,xcu200-fsgd2104-2-e,3.33,4.329e-05,280,2,1,1,4,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_128_1,block_8_1,block_8_1,block_8_1,cyclic_2_1,cyclic_8_1,cyclic_32_1,cyclic_2_1,block_4_1,complete_1,block_2_1,unroll_2,unroll_2,pipeline_1,1,2,0.891614865561,False
workload_5504.cpp,xcu200-fsgd2104-2-e,3.33,4.329e-05,303,2,1,2,4,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_128_1,block_8_1,block_8_1,block_8_1,cyclic_4_1,cyclic_8_1,cyclic_64_1,cyclic_2_1,block_4_1,complete_1,block_2_1,pipeline_1,unroll_2,pipeline_1,1,2.25,0.857031293,False
workload_5571.cpp,xcu200-fsgd2104-2-e,3.33,4.329e-05,413,2,1,1,6,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_128_1,cyclic_16_1,cyclic_8_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,block_16_1,block_32_1,cyclic_8_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_2,pipeline_1,1,2.5,0.823220118186,False
workload_5569.cpp,xcu200-fsgd2104-2-e,3.33,4.329e-05,356,2,1,2,4,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_128_1,cyclic_8_1,block_8_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,block_128_1,cyclic_4_1,block_4_1,cyclic_2_1,block_2_1,pipeline_1,unroll_2,pipeline_1,1,2.25,0.857031293,False
workload_5652.cpp,xcu200-fsgd2104-2-e,3.33,0.00494505,136,2,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,cyclic_8_1,block_2_1,cyclic_128_1,cyclic_2_1,cyclic_2_1,cyclic_64_1,block_128_1,block_4_1,block_2_1,cyclic_8_1,pipeline_1,unroll_4,unroll_2,1,1.25,0.980034848596,False
workload_5576.cpp,xcu200-fsgd2104-2-e,3.33,0.00494505,136,2,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,cyclic_8_1,block_2_1,cyclic_128_1,cyclic_2_1,cyclic_4_1,cyclic_32_1,block_32_1,block_4_1,block_2_1,cyclic_8_1,pipeline_1,unroll_4,unroll_2,1,1.25,0.980034848596,False
workload_5672.cpp,xcu200-fsgd2104-2-e,3.33,0.00583749,134,2,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,cyclic_8_1,block_2_1,cyclic_128_1,cyclic_64_1,cyclic_4_1,block_16_1,block_32_1,block_4_1,block_2_1,cyclic_8_1,pipeline_1,unroll_4,unroll_2,1,1.25,0.976433761792,False
workload_5632.cpp,xcu200-fsgd2104-2-e,3.33,0.00494505,135,2,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,cyclic_8_1,block_4_1,cyclic_128_1,cyclic_2_1,cyclic_4_1,cyclic_64_1,block_128_1,block_4_1,block_2_1,block_2_1,pipeline_1,unroll_4,unroll_2,1,1.25,0.980034848596,False
workload_5267.cpp,xcu200-fsgd2104-2-e,3.33,4.329e-05,404,2,1,3,6,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_16_1,cyclic_2_1,cyclic_16_1,block_2_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,cyclic_32_1,block_128_1,cyclic_8_1,complete_1,cyclic_8_1,pipeline_1,unroll_2,unroll_2,1,3,0.757914964069,False
workload_5728.cpp,xcu200-fsgd2104-2-e,3.33,0.00469863,140,2,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_16_1,cyclic_2_1,cyclic_16_1,block_2_1,cyclic_16_1,cyclic_2_1,cyclic_8_1,block_16_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,1,1.25,0.98103047926,False
workload_5587.cpp,xcu200-fsgd2104-2-e,3.33,0.00583749,138,2,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_16_1,cyclic_2_1,cyclic_16_1,cyclic_16_1,cyclic_128_1,cyclic_4_1,cyclic_8_1,block_16_1,cyclic_8_1,cyclic_8_1,complete_1,cyclic_8_1,pipeline_1,unroll_4,unroll_4,1,1.25,0.976433761792,False
workload_5641.cpp,xcu200-fsgd2104-2-e,3.33,0.00494505,138,2,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_16_1,cyclic_2_1,cyclic_16_1,cyclic_8_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,block_128_1,block_128_1,cyclic_8_1,cyclic_8_1,cyclic_8_1,pipeline_1,unroll_4,unroll_4,1,1.25,0.980034848596,False
workload_5666.cpp,xcu200-fsgd2104-2-e,3.33,0.00494505,139,2,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_16_1,cyclic_2_1,cyclic_16_1,cyclic_8_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,block_128_1,cyclic_8_1,block_4_1,cyclic_8_1,cyclic_8_1,pipeline_1,unroll_4,unroll_4,1,1.25,0.980034848596,False
workload_5633.cpp,xcu200-fsgd2104-2-e,3.33,0.00494505,136,2,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_16_1,cyclic_2_1,cyclic_16_1,cyclic_8_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,block_128_1,cyclic_8_1,cyclic_8_1,cyclic_8_1,cyclic_8_1,pipeline_1,unroll_4,unroll_4,1,1.25,0.980034848596,False
workload_5597.cpp,xcu200-fsgd2104-2-e,3.33,0.00494505,141,2,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_16_1,cyclic_2_1,cyclic_16_1,cyclic_8_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,block_16_1,block_128_1,cyclic_8_1,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_4,unroll_4,1,1.25,0.980034848596,False
workload_5747.cpp,xcu200-fsgd2104-2-e,3.33,0.00494505,138,2,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_16_1,cyclic_2_1,cyclic_16_1,cyclic_8_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,block_16_1,block_128_1,cyclic_8_1,cyclic_8_1,cyclic_8_1,pipeline_1,unroll_4,unroll_4,1,1.25,0.980034848596,False
workload_5475.cpp,xcu200-fsgd2104-2-e,3.33,0.00494505,139,2,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_16_1,cyclic_2_1,cyclic_16_1,cyclic_8_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,block_16_1,cyclic_8_1,cyclic_8_1,complete_1,cyclic_8_1,pipeline_1,unroll_4,unroll_4,1,1.25,0.980034848596,False
workload_5443.cpp,xcu200-fsgd2104-2-e,3.33,0.00494505,140,2,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_16_1,cyclic_2_1,cyclic_16_1,cyclic_8_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,block_16_1,cyclic_8_1,cyclic_8_1,cyclic_8_1,cyclic_8_1,pipeline_1,unroll_4,unroll_4,1,1.25,0.980034848596,False
workload_5533.cpp,xcu200-fsgd2104-2-e,3.33,0.00494505,140,2,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_16_1,cyclic_2_1,cyclic_16_1,cyclic_8_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,block_4_1,cyclic_8_1,cyclic_8_1,cyclic_8_1,cyclic_8_1,pipeline_1,unroll_4,unroll_4,2,1.25,0.980034848596,False
workload_5679.cpp,xcu200-fsgd2104-2-e,3.33,0.00494505,145,2,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_16_1,cyclic_2_1,cyclic_16_1,cyclic_8_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,cyclic_32_1,block_128_1,block_4_1,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_4,unroll_4,1,1.25,0.980034848596,False
workload_5648.cpp,xcu200-fsgd2104-2-e,3.33,0.00559107,141,2,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_16_1,cyclic_2_1,cyclic_16_1,cyclic_8_1,cyclic_16_1,block_128_1,cyclic_8_1,block_16_1,cyclic_8_1,cyclic_8_1,complete_1,cyclic_8_1,pipeline_1,unroll_4,unroll_4,1,1.25,0.977427353892,False
workload_5634.cpp,xcu200-fsgd2104-2-e,3.33,0.00560106,140,2,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_16_1,cyclic_2_1,cyclic_16_1,cyclic_8_1,cyclic_16_1,block_128_1,cyclic_8_1,block_4_1,cyclic_16_1,cyclic_8_1,cyclic_8_1,cyclic_8_1,pipeline_1,unroll_4,unroll_4,1,1.25,0.977387062184,False
workload_5729.cpp,xcu200-fsgd2104-2-e,3.33,0.00469863,144,2,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_16_1,cyclic_2_1,cyclic_16_1,cyclic_8_1,cyclic_16_1,cyclic_2_1,cyclic_4_1,block_8_1,cyclic_8_1,cyclic_8_1,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_4,unroll_4,1,1.25,0.98103047926,False
workload_5750.cpp,xcu200-fsgd2104-2-e,3.33,0.00469863,139,2,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_16_1,cyclic_2_1,cyclic_16_1,cyclic_8_1,cyclic_16_1,cyclic_2_1,cyclic_8_1,block_16_1,block_128_1,cyclic_8_1,cyclic_8_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,1,1.25,0.98103047926,False
workload_5622.cpp,xcu200-fsgd2104-2-e,3.33,0.00469863,141,2,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_16_1,cyclic_2_1,cyclic_16_1,cyclic_8_1,cyclic_16_1,cyclic_2_1,cyclic_8_1,block_16_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,cyclic_8_1,pipeline_1,unroll_4,unroll_4,1,1.25,0.98103047926,False
workload_5678.cpp,xcu200-fsgd2104-2-e,3.33,0.00469863,145,2,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_16_1,cyclic_2_1,cyclic_16_1,cyclic_8_1,cyclic_16_1,cyclic_2_1,cyclic_8_1,block_16_1,cyclic_8_1,complete_1,cyclic_8_1,cyclic_8_1,pipeline_1,unroll_4,unroll_4,1,1.25,0.98103047926,False
workload_5577.cpp,xcu200-fsgd2104-2-e,3.33,0.00469863,140.5,2,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_16_1,cyclic_2_1,cyclic_16_1,cyclic_8_1,cyclic_16_1,cyclic_2_1,cyclic_8_1,block_4_1,cyclic_8_1,cyclic_8_1,cyclic_8_1,cyclic_8_1,pipeline_1,unroll_4,unroll_4,2,1.25,0.98103047926,False
workload_5733.cpp,xcu200-fsgd2104-2-e,3.33,0.00469863,141,2,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_16_1,cyclic_2_1,cyclic_16_1,cyclic_8_1,cyclic_16_1,cyclic_2_1,cyclic_8_1,cyclic_64_1,cyclic_4_1,cyclic_8_1,complete_1,cyclic_4_1,pipeline_1,unroll_4,unroll_4,1,1.25,0.98103047926,False
workload_5629.cpp,xcu200-fsgd2104-2-e,3.33,0.00494505,135,2,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_16_1,cyclic_2_1,cyclic_8_1,block_4_1,cyclic_128_1,cyclic_2_1,cyclic_16_1,cyclic_4_1,block_128_1,cyclic_8_1,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,1,1.25,0.980034848596,False
workload_5330.cpp,xcu200-fsgd2104-2-e,3.33,0.00494505,135,2,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_16_1,cyclic_2_1,cyclic_8_1,block_4_1,cyclic_128_1,cyclic_2_1,cyclic_16_1,cyclic_4_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,1,1.25,0.980034848596,False
workload_5616.cpp,xcu200-fsgd2104-2-e,3.33,0.00494505,136,2,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_16_1,cyclic_2_1,cyclic_8_1,cyclic_8_1,cyclic_128_1,cyclic_2_1,cyclic_4_1,block_16_1,cyclic_16_1,cyclic_8_1,complete_1,block_2_1,pipeline_1,unroll_4,unroll_4,1,1.25,0.980034848596,False
workload_5680.cpp,xcu200-fsgd2104-2-e,3.33,0.00469863,139,2,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_16_1,cyclic_2_1,cyclic_8_1,cyclic_8_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,block_16_1,block_128_1,cyclic_8_1,cyclic_8_1,cyclic_8_1,pipeline_1,unroll_4,unroll_4,1,1.25,0.98103047926,False
workload_5742.cpp,xcu200-fsgd2104-2-e,3.33,0.00469863,142,2,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_16_1,cyclic_2_1,cyclic_8_1,cyclic_8_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,block_16_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_4,unroll_4,1,1.25,0.98103047926,False
workload_5691.cpp,xcu200-fsgd2104-2-e,3.33,0.00469863,141,2,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_16_1,cyclic_2_1,cyclic_8_1,cyclic_8_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,block_4_1,block_128_1,cyclic_8_1,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_4,unroll_4,1,1.25,0.98103047926,False
workload_5736.cpp,xcu200-fsgd2104-2-e,3.33,0.00469863,140,2,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_16_1,cyclic_2_1,cyclic_8_1,cyclic_8_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,cyclic_64_1,block_128_1,cyclic_8_1,cyclic_2_1,complete_1,pipeline_1,unroll_4,unroll_4,1,1.25,0.98103047926,False
workload_5745.cpp,xcu200-fsgd2104-2-e,3.33,0.00470862,141,2,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_16_1,cyclic_2_1,cyclic_8_1,cyclic_8_1,cyclic_16_1,cyclic_2_1,cyclic_8_1,block_4_1,cyclic_8_1,complete_1,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_4,unroll_4,1,1.25,0.980990104907,False
workload_5739.cpp,xcu200-fsgd2104-2-e,3.33,0.00469863,140,2,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_32_1,cyclic_2_1,cyclic_16_1,cyclic_8_1,cyclic_16_1,cyclic_2_1,cyclic_8_1,block_4_1,cyclic_8_1,cyclic_8_1,cyclic_8_1,cyclic_8_1,pipeline_1,unroll_4,unroll_4,1,1.25,0.98103047926,False
workload_5547.cpp,xcu200-fsgd2104-2-e,3.33,0.00518814,156,2,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_8_1,cyclic_64_1,cyclic_16_1,cyclic_8_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,block_16_1,block_128_1,cyclic_8_1,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_4,unroll_4,1,1.25,0.97905322393,False
workload_5258.cpp,xcu200-fsgd2104-2-e,3.33,4.329e-05,431,2,1,2,6,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_2_1,block_4_1,block_8_1,cyclic_16_1,block_128_1,cyclic_8_1,block_16_1,block_128_1,cyclic_8_1,complete_1,cyclic_8_1,pipeline_1,unroll_2,pipeline_1,1,2.75,0.790181341782,False
workload_5223.cpp,xcu200-fsgd2104-2-e,3.33,4.329e-05,444,2,1,2,6,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_2_1,block_4_1,block_8_1,cyclic_64_1,block_128_1,cyclic_8_1,cyclic_32_1,block_128_1,block_4_1,complete_1,cyclic_8_1,pipeline_1,unroll_2,pipeline_1,1,2.75,0.790181341782,False
workload_5741.cpp,xcu200-fsgd2104-2-e,3.33,0.00469863,141,2,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_2_1,cyclic_16_1,cyclic_8_1,cyclic_16_1,cyclic_2_1,cyclic_8_1,block_128_1,cyclic_8_1,cyclic_8_1,cyclic_8_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,1,1.25,0.98103047926,False
workload_5704.cpp,xcu200-fsgd2104-2-e,3.33,0.00469863,142,2,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_2_1,cyclic_16_1,cyclic_8_1,cyclic_16_1,cyclic_2_1,cyclic_8_1,block_16_1,cyclic_8_1,cyclic_8_1,cyclic_8_1,cyclic_8_1,pipeline_1,unroll_4,unroll_4,1,1.25,0.98103047926,False
workload_5295.cpp,xcu200-fsgd2104-2-e,3.33,0.00559107,133,2,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_2_1,cyclic_8_1,block_4_1,cyclic_128_1,cyclic_128_1,cyclic_8_1,cyclic_4_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,1,1.25,0.977427353892,False
workload_5715.cpp,xcu200-fsgd2104-2-e,3.33,0.00469863,140,2,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_2_1,cyclic_8_1,cyclic_16_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,block_8_1,cyclic_16_1,block_4_1,cyclic_8_1,complete_1,pipeline_1,unroll_4,unroll_4,1,1.25,0.98103047926,False
workload_5675.cpp,xcu200-fsgd2104-2-e,3.33,0.00469863,141,2,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_2_1,cyclic_8_1,cyclic_16_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,cyclic_64_1,cyclic_16_1,block_4_1,complete_1,complete_1,pipeline_1,unroll_4,unroll_4,1,1.25,0.98103047926,False
workload_5717.cpp,xcu200-fsgd2104-2-e,3.33,0.00469863,144,2,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_2_1,cyclic_8_1,cyclic_16_1,cyclic_64_1,cyclic_2_1,cyclic_8_1,block_4_1,block_128_1,block_4_1,cyclic_8_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,1,1.25,0.98103047926,False
workload_5599.cpp,xcu200-fsgd2104-2-e,3.33,0.00469863,139,2,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_2_1,cyclic_8_1,cyclic_16_1,cyclic_64_1,cyclic_2_1,cyclic_8_1,cyclic_64_1,block_128_1,block_4_1,cyclic_8_1,complete_1,pipeline_1,unroll_4,pipeline_1,1,1.25,0.98103047926,False
workload_5649.cpp,xcu200-fsgd2104-2-e,3.33,0.00494505,138,2,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_2_1,cyclic_8_1,cyclic_8_1,cyclic_128_1,cyclic_2_1,cyclic_16_1,block_16_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_4,unroll_4,1,1.25,0.980034848596,False
workload_5566.cpp,xcu200-fsgd2104-2-e,3.33,0.00469863,138,2,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_2_1,cyclic_8_1,cyclic_8_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,block_16_1,block_128_1,cyclic_8_1,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_4,unroll_4,1,1.25,0.98103047926,False
workload_5611.cpp,xcu200-fsgd2104-2-e,3.33,0.00469863,139,2,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_2_1,cyclic_8_1,cyclic_8_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,block_16_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_4,unroll_4,1,1.25,0.98103047926,False
workload_5699.cpp,xcu200-fsgd2104-2-e,3.33,0.00470862,145,2,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_2_1,cyclic_8_1,cyclic_8_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,block_4_1,cyclic_8_1,cyclic_8_1,cyclic_8_1,cyclic_8_1,pipeline_1,unroll_4,unroll_4,1,1.25,0.980990104907,False
workload_5748.cpp,xcu200-fsgd2104-2-e,3.33,0.00559107,141,2,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_2_1,cyclic_8_1,cyclic_8_1,cyclic_128_1,cyclic_4_1,cyclic_8_1,block_16_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_4,unroll_4,1,1.25,0.977427353892,False
workload_5266.cpp,xcu200-fsgd2104-2-e,3.33,4.329e-05,371,3,1,2,5,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_64_1,block_4_1,block_4_1,cyclic_128_1,cyclic_2_1,block_4_1,cyclic_4_1,block_64_1,cyclic_8_1,complete_1,cyclic_8_1,pipeline_1,unroll_2,pipeline_1,1,2.75,0.790181341782,False
workload_4928.cpp,xcu200-fsgd2104-2-e,3.33,4.329e-05,377,3,1,3,5,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_64_1,block_4_1,block_4_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,block_128_1,cyclic_128_1,cyclic_8_1,complete_1,cyclic_8_1,pipeline_1,unroll_2,pipeline_1,1,3,0.757914964069,False
workload_5000.cpp,xcu200-fsgd2104-2-e,3.33,4.329e-05,346,3,1,3,5,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_64_1,block_4_1,block_4_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,cyclic_4_1,cyclic_128_1,cyclic_8_1,complete_1,cyclic_8_1,pipeline_1,unroll_2,unroll_2,1,3,0.757914964069,False
workload_5069.cpp,xcu200-fsgd2104-2-e,3.33,4.329e-05,320,3,1,2,4,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_64_1,block_4_1,block_4_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,cyclic_4_1,cyclic_4_1,cyclic_8_1,complete_1,cyclic_8_1,pipeline_1,unroll_2,pipeline_1,1,2.5,0.823220118186,False
workload_5102.cpp,xcu200-fsgd2104-2-e,3.33,4.329e-05,336,3,1,2,5,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_64_1,block_4_1,block_4_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,cyclic_64_1,block_8_1,cyclic_8_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,1,2.75,0.790181341782,False
workload_5324.cpp,xcu200-fsgd2104-2-e,3.33,4.329e-05,389,3,1,2,5,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_64_1,block_4_1,block_8_1,cyclic_64_1,block_128_1,cyclic_8_1,block_16_1,cyclic_4_1,cyclic_8_1,complete_1,cyclic_8_1,pipeline_1,unroll_2,pipeline_1,1,2.75,0.790181341782,False
workload_5191.cpp,xcu200-fsgd2104-2-e,3.33,4.329e-05,317,3,1,2,4,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_64_1,block_4_1,block_8_1,cyclic_64_1,cyclic_2_1,cyclic_8_1,block_64_1,cyclic_4_1,cyclic_8_1,complete_1,cyclic_8_1,pipeline_1,unroll_2,pipeline_1,1,2.5,0.823220118186,False
workload_5037.cpp,xcu200-fsgd2104-2-e,3.33,4.329e-05,376,3,1,3,5,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_64_1,block_4_1,cyclic_2_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,block_128_1,cyclic_128_1,block_4_1,complete_1,block_8_1,pipeline_1,unroll_2,unroll_2,1,3,0.757914964069,False
workload_5294.cpp,xcu200-fsgd2104-2-e,3.33,0.00643689,175,2,1,1,2,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_64_1,block_4_1,cyclic_8_1,cyclic_128_1,cyclic_64_1,cyclic_8_1,cyclic_64_1,block_128_1,cyclic_8_1,cyclic_2_1,complete_1,pipeline_1,unroll_4,pipeline_1,1,1.5,0.955021663733,False
workload_5354.cpp,xcu200-fsgd2104-2-e,3.33,4.329e-05,325,3,1,2,4,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_64_1,block_8_1,block_4_1,cyclic_128_1,cyclic_2_1,cyclic_16_1,cyclic_4_1,cyclic_4_1,cyclic_8_1,complete_1,cyclic_8_1,pipeline_1,unroll_2,pipeline_1,1,2.5,0.823220118186,False
workload_5081.cpp,xcu200-fsgd2104-2-e,3.33,4.329e-05,370,3,1,3,5,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_64_1,cyclic_128_1,block_4_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,block_128_1,cyclic_4_1,block_4_1,complete_1,block_8_1,pipeline_1,unroll_2,pipeline_1,1,3,0.757914964069,False
workload_5364.cpp,xcu200-fsgd2104-2-e,3.33,4.329e-05,317,3,1,2,4,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_64_1,cyclic_16_1,block_4_1,cyclic_128_1,cyclic_2_1,cyclic_16_1,cyclic_4_1,cyclic_4_1,cyclic_8_1,complete_1,cyclic_8_1,pipeline_1,unroll_2,unroll_4,1,2.5,0.823220118186,False
workload_5441.cpp,xcu200-fsgd2104-2-e,3.33,4.329e-05,339,3,1,2,4,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_64_1,cyclic_8_1,cyclic_8_1,cyclic_128_1,cyclic_4_1,cyclic_8_1,block_128_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,1,2.5,0.823220118186,False
