Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,InnerLoop_3_1,Replicate_Count,Area,Weight,is_pareto
workload_2110.cpp,xcu200-fsgd2104-2-e,3.33,63.76822461,210,1,1,1,1,cyclic_8_1,unroll_2,unroll_4,pipeline_1,unroll_5,1,1,0.329408472888,False
workload_2339.cpp,xcu200-fsgd2104-2-e,3.33,93.91191741,261,1,1,1,2,cyclic_8_1,unroll_2,unroll_4,unroll_5,pipeline_1,1,1.25,0.141792551392,False
workload_2186.cpp,xcu200-fsgd2104-2-e,3.33,12.13548903,599.5,1,1,4,9,cyclic_8_1,unroll_32,pipeline_1,pipeline_1,unroll_5,2,3.75,0.551966294877,False
workload_2027.cpp,xcu200-fsgd2104-2-e,3.33,12.11363757,575,1,1,4,9,cyclic_8_1,unroll_32,pipeline_1,unroll_5,pipeline_1,2,3.75,0.551966390912,False
workload_2157.cpp,xcu200-fsgd2104-2-e,3.33,94.14294282,3060,1,1,6,19,cyclic_8_1,unroll_32,unroll_2,unroll_5,pipeline_1,1,6.75,0.108695512239,False
workload_2049.cpp,xcu200-fsgd2104-2-e,3.33,65.8542465,2469,1,1,7,24,cyclic_8_1,unroll_32,unroll_4,pipeline_1,pipeline_1,1,8.25,0.168887564314,False
workload_2235.cpp,xcu200-fsgd2104-2-e,3.33,12.13628157,156,1,1,1,1,cyclic_8_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,1,0.999609352652,False
workload_2134.cpp,xcu200-fsgd2104-2-e,3.33,12.11363757,156.5,1,1,1,1,cyclic_8_1,unroll_4,pipeline_1,unroll_5,pipeline_1,4,1,1,True
workload_2228.cpp,xcu200-fsgd2104-2-e,3.33,12.13628157,158,1,1,1,1,cyclic_8_1,unroll_4,pipeline_1,unroll_5,unroll_5,2,1,0.999609352652,False
workload_2250.cpp,xcu200-fsgd2104-2-e,3.33,94.14333909,272.5,1,1,1,2,cyclic_8_1,unroll_4,unroll_2,unroll_5,pipeline_1,2,1.25,0.140937042868,False
workload_2173.cpp,xcu200-fsgd2104-2-e,3.33,42.66718677,321,1,1,1,3,cyclic_8_1,unroll_4,unroll_4,pipeline_1,unroll_5,1,1.5,0.54400692902,False
workload_2378.cpp,xcu200-fsgd2104-2-e,3.33,93.79552725,1016,1,1,3,8,cyclic_8_1,unroll_4,unroll_8,unroll_5,pipeline_1,1,3.25,0.129670616036,False
workload_2297.cpp,xcu200-fsgd2104-2-e,3.33,11.41326531,1223,1,1,9,23,cyclic_8_1,unroll_64,pipeline_1,pipeline_1,pipeline_1,3,8.5,0.412703244032,False
workload_2195.cpp,xcu200-fsgd2104-2-e,3.33,11.41326531,1230,1,1,9,22,cyclic_8_1,unroll_64,pipeline_1,pipeline_1,unroll_5,3,8.25,1,True
workload_2097.cpp,xcu200-fsgd2104-2-e,3.33,11.40128064,1191.5,1,1,10,25,cyclic_8_1,unroll_64,pipeline_1,unroll_5,pipeline_1,4,9.25,1,True
workload_2156.cpp,xcu200-fsgd2104-2-e,3.33,11.41326531,1196,1,1,10,25,cyclic_8_1,unroll_64,pipeline_1,unroll_5,unroll_5,2,9.25,0.385175562274,False
workload_2054.cpp,xcu200-fsgd2104-2-e,3.33,12.13582869,219,1,1,1,2,cyclic_8_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,3,1.25,0.952954429824,False
workload_2107.cpp,xcu200-fsgd2104-2-e,3.33,12.13582869,218.5,1,1,1,2,cyclic_8_1,unroll_8,pipeline_1,pipeline_1,unroll_5,2,1.25,0.952954429824,False
workload_2359.cpp,xcu200-fsgd2104-2-e,3.33,12.11363757,214.5,1,1,1,2,cyclic_8_1,unroll_8,pipeline_1,unroll_5,pipeline_1,2,1.25,0.952955926494,False
workload_2090.cpp,xcu200-fsgd2104-2-e,3.33,42.66696033,2408,1,1,8,27,cyclic_8_1,unroll_8,unroll_16,pipeline_1,pipeline_1,1,9.25,0.236363834954,False
workload_2014.cpp,xcu200-fsgd2104-2-e,3.33,65.85441633,335,1,1,1,3,cyclic_8_1,unroll_8,unroll_2,pipeline_1,pipeline_1,1,1.5,0.309231454862,False
workload_1734.cpp,xcu200-fsgd2104-2-e,5,18.190855,325,1,1,2,4,block_2_1,unroll_16,pipeline_1,unroll_5,pipeline_1,1,2,0.85799360887,False
workload_1601.cpp,xcu200-fsgd2104-2-e,5,142.052175,2193,1,1,6,15,block_2_1,unroll_16,unroll_4,unroll_5,pipeline_1,1,5.75,0.131920370954,False
workload_1719.cpp,xcu200-fsgd2104-2-e,5,75.205455,1812,1,1,14,25,block_2_1,unroll_16,unroll_8,pipeline_1,pipeline_1,1,10.25,0.24399357642,False
workload_1696.cpp,xcu200-fsgd2104-2-e,5,18.225365,131,1,1,1,1,block_2_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,5,1,0.999586859932,False
workload_1771.cpp,xcu200-fsgd2104-2-e,5,18.225365,129,1,1,1,1,block_2_1,unroll_2,pipeline_1,pipeline_1,unroll_5,3,1,0.999586859932,False
workload_1632.cpp,xcu200-fsgd2104-2-e,5,18.187285,130.5,1,1,1,1,block_2_1,unroll_2,pipeline_1,unroll_5,pipeline_1,4,1,1,True
workload_1745.cpp,xcu200-fsgd2104-2-e,5,18.222645,130,1,1,1,1,block_2_1,unroll_2,pipeline_1,unroll_5,unroll_5,2,1,0.999616366791,False
workload_1676.cpp,xcu200-fsgd2104-2-e,5,75.206645,426,1,1,3,6,block_2_1,unroll_2,unroll_16,pipeline_1,pipeline_1,1,2.75,0.454204330952,False
workload_1742.cpp,xcu200-fsgd2104-2-e,5,103.059445,139,1,1,1,1,block_2_1,unroll_2,unroll_2,pipeline_1,pipeline_1,1,1,0.314668220982,False
workload_1650.cpp,xcu200-fsgd2104-2-e,5,89.133045,798,1,1,6,12,block_2_1,unroll_2,unroll_32,pipeline_1,pipeline_1,2,5,0.303319269464,False
workload_1607.cpp,xcu200-fsgd2104-2-e,5,103.059445,800,1,1,5,11,block_2_1,unroll_2,unroll_32,pipeline_1,unroll_5,1,4.5,0.25344410275,False
workload_1573.cpp,xcu200-fsgd2104-2-e,5,89.133045,253.5,1,1,1,3,block_2_1,unroll_2,unroll_8,pipeline_1,pipeline_1,2,1.5,0.392779963837,False
workload_1711.cpp,xcu200-fsgd2104-2-e,5,18.22375,602,1,1,4,10,block_2_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,3,4,0.610536216692,False
workload_1880.cpp,xcu200-fsgd2104-2-e,5,18.22358,600,1,1,4,9,block_2_1,unroll_32,pipeline_1,pipeline_1,unroll_5,1,3.75,0.638802854224,False
workload_1732.cpp,xcu200-fsgd2104-2-e,5,18.19111,573,1,1,4,9,block_2_1,unroll_32,pipeline_1,unroll_5,pipeline_1,2,3.75,0.638802999912,False
workload_1831.cpp,xcu200-fsgd2104-2-e,5,18.222645,161,1,1,1,1,block_2_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,2,1,0.999616366791,False
workload_1743.cpp,xcu200-fsgd2104-2-e,5,18.221965,156.5,1,1,1,1,block_2_1,unroll_4,pipeline_1,pipeline_1,unroll_5,2,1,0.999623743582,False
workload_1661.cpp,xcu200-fsgd2104-2-e,5,18.189325,157,1,1,1,1,block_2_1,unroll_4,pipeline_1,unroll_5,pipeline_1,3,1,0.999977865092,False
workload_1584.cpp,xcu200-fsgd2104-2-e,5,103.058765,1750,1,1,11,23,block_2_1,unroll_4,unroll_32,pipeline_1,pipeline_1,1,9,0.194561785317,False
workload_1626.cpp,xcu200-fsgd2104-2-e,5,89.132365,412.5,1,1,3,6,block_2_1,unroll_4,unroll_8,pipeline_1,pipeline_1,2,2.75,0.371014583955,False
workload_1872.cpp,xcu200-fsgd2104-2-e,5,17.13707,1238,1,1,9,23,block_2_1,unroll_64,pipeline_1,pipeline_1,pipeline_1,8,8.5,1,True
workload_1675.cpp,xcu200-fsgd2104-2-e,5,17.137115,1228.5,1,1,9,22,block_2_1,unroll_64,pipeline_1,pipeline_1,unroll_5,4,8.25,1,True
workload_1791.cpp,xcu200-fsgd2104-2-e,5,17.11904,1185,1,1,10,24,block_2_1,unroll_64,pipeline_1,unroll_5,pipeline_1,4,9,1,True
workload_1836.cpp,xcu200-fsgd2104-2-e,5,17.13451,1203.5,1,1,10,25,block_2_1,unroll_64,pipeline_1,unroll_5,unroll_5,2,9.25,0.480609198554,False
workload_1999.cpp,xcu200-fsgd2104-2-e,5,79.62933,1959,1,1,16,32,block_2_1,unroll_64,unroll_2,pipeline_1,pipeline_1,1,12.5,0.158442246043,False
workload_1777.cpp,xcu200-fsgd2104-2-e,5,18.222985,216,1,1,1,2,block_2_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,2,1.25,0.963354059113,False
workload_1722.cpp,xcu200-fsgd2104-2-e,5,18.190345,210,1,1,1,2,block_2_1,unroll_8,pipeline_1,unroll_5,pipeline_1,1,1.25,0.963356029148,False
workload_1714.cpp,xcu200-fsgd2104-2-e,5,103.058425,417,1,1,2,5,block_2_1,unroll_8,unroll_4,pipeline_1,unroll_5,1,2.25,0.305770250614,False
workload_1685.cpp,xcu200-fsgd2104-2-e,5,174.082895,2348,1,1,7,17,block_4_1,unroll_16,unroll_4,unroll_5,pipeline_1,1,6.5,0.1,False
workload_1716.cpp,xcu200-fsgd2104-2-e,5,18.225365,129.5,1,1,1,1,block_4_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,4,1,0.999586859932,False
workload_1622.cpp,xcu200-fsgd2104-2-e,5,18.225365,128,1,1,1,1,block_4_1,unroll_2,pipeline_1,pipeline_1,unroll_5,2,1,0.999586859932,False
workload_1921.cpp,xcu200-fsgd2104-2-e,5,18.187285,129,1,1,1,1,block_4_1,unroll_2,pipeline_1,unroll_5,pipeline_1,3,1,1,True
workload_1844.cpp,xcu200-fsgd2104-2-e,5,18.222645,130,1,1,1,1,block_4_1,unroll_2,pipeline_1,unroll_5,unroll_5,1,1,0.999616366791,False
workload_1640.cpp,xcu200-fsgd2104-2-e,5,75.206645,508,1,1,3,7,block_4_1,unroll_2,unroll_16,pipeline_1,pipeline_1,1,3,0.444760088194,False
workload_1710.cpp,xcu200-fsgd2104-2-e,5,75.206645,511,1,1,3,7,block_4_1,unroll_2,unroll_16,pipeline_1,unroll_5,1,3,0.444760088194,False
workload_1575.cpp,xcu200-fsgd2104-2-e,5,89.133045,978.5,1,1,6,13.5,block_4_1,unroll_2,unroll_32,pipeline_1,pipeline_1,2,5.375,0.301669043308,False
workload_1986.cpp,xcu200-fsgd2104-2-e,5,18.22375,609,1,1,4,10,block_4_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,1,4,0.610536216692,False
workload_1966.cpp,xcu200-fsgd2104-2-e,5,18.19111,585,1,1,4,9,block_4_1,unroll_32,pipeline_1,unroll_5,pipeline_1,1,3.75,0.638802999912,False
workload_1760.cpp,xcu200-fsgd2104-2-e,5,18.222645,159,1,1,1,1,block_4_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,2,1,0.999616366791,False
workload_1780.cpp,xcu200-fsgd2104-2-e,5,18.221965,158,1,1,1,1,block_4_1,unroll_4,pipeline_1,pipeline_1,unroll_5,2,1,0.999623743582,False
workload_1768.cpp,xcu200-fsgd2104-2-e,5,18.189325,156,1,1,1,1,block_4_1,unroll_4,pipeline_1,unroll_5,pipeline_1,2,1,0.999977865092,False
workload_1861.cpp,xcu200-fsgd2104-2-e,5,18.223325,159,1,1,1,1,block_4_1,unroll_4,pipeline_1,unroll_5,unroll_5,1,1,0.999608990031,False
workload_1942.cpp,xcu200-fsgd2104-2-e,5,17.13707,1258,1,1,9,23,block_4_1,unroll_64,pipeline_1,pipeline_1,pipeline_1,1,8.5,1,True
workload_1939.cpp,xcu200-fsgd2104-2-e,5,17.137115,1206,1,1,9,22,block_4_1,unroll_64,pipeline_1,pipeline_1,unroll_5,1,8.25,1,True
workload_1888.cpp,xcu200-fsgd2104-2-e,5,17.11904,1185.5,1,1,10,24,block_4_1,unroll_64,pipeline_1,unroll_5,pipeline_1,4,9,1,True
workload_1974.cpp,xcu200-fsgd2104-2-e,5,17.13451,1219,1,1,10,25,block_4_1,unroll_64,pipeline_1,unroll_5,unroll_5,1,9.25,0.480609198554,False
workload_1654.cpp,xcu200-fsgd2104-2-e,5,18.222985,217,1,1,1,2,block_4_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,1,1.25,0.963354059113,False
workload_1705.cpp,xcu200-fsgd2104-2-e,5,18.222305,216,1,1,1,2,block_4_1,unroll_8,pipeline_1,pipeline_1,unroll_5,1,1.25,0.963354133996,False
workload_1805.cpp,xcu200-fsgd2104-2-e,5,18.190345,211,1,1,1,2,block_4_1,unroll_8,pipeline_1,unroll_5,pipeline_1,1,1.25,0.963356029148,False
workload_1625.cpp,xcu200-fsgd2104-2-e,5,75.205625,2165,1,1,14,29,block_4_1,unroll_8,unroll_16,pipeline_1,pipeline_1,1,11.25,0.208128429589,False
workload_1596.cpp,xcu200-fsgd2104-2-e,5,75.205625,2208,1,1,14,28,block_4_1,unroll_8,unroll_16,pipeline_1,unroll_5,1,11,0.217104701617,False
workload_1729.cpp,xcu200-fsgd2104-2-e,5,75.205625,297,1,1,1,3,block_4_1,unroll_8,unroll_2,pipeline_1,pipeline_1,1,1.5,0.484752212671,False
workload_1697.cpp,xcu200-fsgd2104-2-e,5,103.058425,499,1,1,3,6,block_4_1,unroll_8,unroll_4,pipeline_1,pipeline_1,1,2.75,0.297556729558,False
workload_1674.cpp,xcu200-fsgd2104-2-e,5,75.205625,925,1,1,7,14,block_4_1,unroll_8,unroll_8,pipeline_1,pipeline_1,1,5.75,0.359310601664,False
workload_1651.cpp,xcu200-fsgd2104-2-e,5,103.058425,967,1,1,5,13,block_4_1,unroll_8,unroll_8,pipeline_1,unroll_5,1,5,0.247179957326,False
workload_1897.cpp,xcu200-fsgd2104-2-e,5,18.225365,130,1,1,1,1,block_8_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,3,1,0.999586859932,False
workload_1801.cpp,xcu200-fsgd2104-2-e,5,18.225365,129.5,1,1,1,1,block_8_1,unroll_2,pipeline_1,pipeline_1,unroll_5,2,1,0.999586859932,False
workload_1858.cpp,xcu200-fsgd2104-2-e,5,18.187285,131,1,1,1,1,block_8_1,unroll_2,pipeline_1,unroll_5,pipeline_1,4,1,1,True
workload_1767.cpp,xcu200-fsgd2104-2-e,5,18.222645,128,1,1,1,1,block_8_1,unroll_2,pipeline_1,unroll_5,unroll_5,2,1,0.999616366791,False
workload_1946.cpp,xcu200-fsgd2104-2-e,5,64.065525,132,1,1,1,1,block_8_1,unroll_2,unroll_2,pipeline_1,pipeline_1,1,1,0.57103295085,False
workload_1954.cpp,xcu200-fsgd2104-2-e,5,142.053365,153,1,1,1,1,block_8_1,unroll_2,unroll_2,unroll_5,pipeline_1,1,1,0.157757373037,False
workload_1649.cpp,xcu200-fsgd2104-2-e,5,91.918325,656,1,1,4,10,block_8_1,unroll_2,unroll_32,pipeline_1,pipeline_1,1,4,0.317507164592,False
workload_1978.cpp,xcu200-fsgd2104-2-e,5,18.22375,603.5,1,1,4,10,block_8_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,2,4,0.610536216692,False
workload_1656.cpp,xcu200-fsgd2104-2-e,5,91.91705,1497,1,1,8,19,block_8_1,unroll_32,unroll_4,pipeline_1,unroll_5,1,7.25,0.267220528285,False
workload_1735.cpp,xcu200-fsgd2104-2-e,5,18.222645,156,1,1,1,1,block_8_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,1,0.999616366791,False
workload_1828.cpp,xcu200-fsgd2104-2-e,5,18.221965,157,1,1,1,1,block_8_1,unroll_4,pipeline_1,pipeline_1,unroll_5,1,1,0.999623743582,False
workload_1792.cpp,xcu200-fsgd2104-2-e,5,18.189325,155,1,1,1,1,block_8_1,unroll_4,pipeline_1,unroll_5,pipeline_1,3,1,0.999977865092,False
workload_1646.cpp,xcu200-fsgd2104-2-e,5,91.917645,221,1,1,1,2,block_8_1,unroll_4,unroll_4,pipeline_1,pipeline_1,1,1.25,0.377295518469,False
workload_1895.cpp,xcu200-fsgd2104-2-e,5,17.13707,1243,1,1,9,23,block_8_1,unroll_64,pipeline_1,pipeline_1,pipeline_1,8,8.5,1,True
workload_1940.cpp,xcu200-fsgd2104-2-e,5,17.137115,1225.5,1,1,9,22,block_8_1,unroll_64,pipeline_1,pipeline_1,unroll_5,2,8.25,1,True
workload_1903.cpp,xcu200-fsgd2104-2-e,5,17.11904,1185,1,1,10,24,block_8_1,unroll_64,pipeline_1,unroll_5,pipeline_1,4,9,1,True
workload_1718.cpp,xcu200-fsgd2104-2-e,5,18.222985,217,1,1,1,2,block_8_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,1,1.25,0.963354059113,False
workload_1759.cpp,xcu200-fsgd2104-2-e,5,18.222305,214,1,1,1,2,block_8_1,unroll_8,pipeline_1,pipeline_1,unroll_5,1,1.25,0.963354133996,False
workload_1794.cpp,xcu200-fsgd2104-2-e,5,18.223665,217,1,1,1,2,block_8_1,unroll_8,pipeline_1,unroll_5,unroll_5,1,1.25,0.963353982791,False
workload_1588.cpp,xcu200-fsgd2104-2-e,5,91.917305,353.5,1,1,2,5,block_8_1,unroll_8,unroll_4,pipeline_1,pipeline_1,2,2.25,0.36615302838,False
workload_1616.cpp,xcu200-fsgd2104-2-e,5,91.917305,358,1,1,2,4,block_8_1,unroll_8,unroll_4,pipeline_1,unroll_5,1,2,0.370272968441,False
workload_1680.cpp,xcu200-fsgd2104-2-e,5,18.223495,340,1,1,2,5,complete_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,2,2.25,0.824395575598,False
workload_1671.cpp,xcu200-fsgd2104-2-e,5,18.223155,343,1,1,2,5,complete_1,unroll_16,pipeline_1,pipeline_1,unroll_5,1,2.25,0.82439558259,False
workload_1692.cpp,xcu200-fsgd2104-2-e,5,62.671695,370,1,1,2,5,complete_1,unroll_16,unroll_2,pipeline_1,pipeline_1,1,2.25,0.557274217575,False
workload_1581.cpp,xcu200-fsgd2104-2-e,5,62.671695,374,1,1,2,5,complete_1,unroll_16,unroll_2,pipeline_1,unroll_5,1,2.25,0.557274217575,False
workload_1673.cpp,xcu200-fsgd2104-2-e,5,18.225365,131,1,1,1,1,complete_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,2,1,0.999586859932,False
workload_1874.cpp,xcu200-fsgd2104-2-e,5,18.225365,131,1,1,1,1,complete_1,unroll_2,pipeline_1,pipeline_1,unroll_5,2,1,0.999586859932,False
workload_1739.cpp,xcu200-fsgd2104-2-e,5,18.187285,128.5,1,1,1,1,complete_1,unroll_2,pipeline_1,unroll_5,pipeline_1,4,1,1,True
workload_1850.cpp,xcu200-fsgd2104-2-e,5,18.222645,128.5,1,1,1,1,complete_1,unroll_2,pipeline_1,unroll_5,unroll_5,2,1,0.999616366791,False
workload_1687.cpp,xcu200-fsgd2104-2-e,5,135.090165,152,1,1,1,1,complete_1,unroll_2,unroll_2,unroll_5,pipeline_1,1,1,0.178483036942,False
workload_1748.cpp,xcu200-fsgd2104-2-e,5,135.090165,201,1,1,1,1,complete_1,unroll_2,unroll_4,unroll_5,pipeline_1,1,1,0.178483036942,False
workload_1693.cpp,xcu200-fsgd2104-2-e,5,18.22375,600.5,1,1,4,10,complete_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,2,4,0.610536216692,False
workload_1753.cpp,xcu200-fsgd2104-2-e,5,18.22358,601,1,1,4,9,complete_1,unroll_32,pipeline_1,pipeline_1,unroll_5,1,3.75,0.638802854224,False
workload_1749.cpp,xcu200-fsgd2104-2-e,5,18.222645,160,1,1,1,1,complete_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,3,1,0.999616366791,False
workload_1566.cpp,xcu200-fsgd2104-2-e,5,18.189325,157,1,1,1,1,complete_1,unroll_4,pipeline_1,unroll_5,pipeline_1,3,1,0.999977865092,False
workload_1655.cpp,xcu200-fsgd2104-2-e,5,135.089485,210,1,1,1,2,complete_1,unroll_4,unroll_2,unroll_5,pipeline_1,1,1.25,0.178325759883,False
workload_1624.cpp,xcu200-fsgd2104-2-e,5,133.870925,700,1,1,2,6,complete_1,unroll_4,unroll_8,unroll_5,pipeline_1,1,2.5,0.176640417377,False
workload_1926.cpp,xcu200-fsgd2104-2-e,5,17.13707,1226,1,1,9,23,complete_1,unroll_64,pipeline_1,pipeline_1,pipeline_1,5,8.5,1,True
workload_1938.cpp,xcu200-fsgd2104-2-e,5,17.137115,1221,1,1,9,22,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_5,2,8.25,1,True
workload_1830.cpp,xcu200-fsgd2104-2-e,5,17.11904,1189,1,1,10,24,complete_1,unroll_64,pipeline_1,unroll_5,pipeline_1,4,9,1,True
workload_1868.cpp,xcu200-fsgd2104-2-e,5,17.13451,1225,1,1,10,25,complete_1,unroll_64,pipeline_1,unroll_5,unroll_5,1,9.25,0.480609198554,False
workload_1658.cpp,xcu200-fsgd2104-2-e,5,67.00341,1587,1,1,11,27,complete_1,unroll_64,unroll_2,pipeline_1,unroll_5,1,10,0.278791207867,False
workload_1630.cpp,xcu200-fsgd2104-2-e,5,18.222985,215.5,1,1,1,2,complete_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,2,1.25,0.963354059113,False
workload_1829.cpp,xcu200-fsgd2104-2-e,5,18.222305,221,1,1,1,2,complete_1,unroll_8,pipeline_1,pipeline_1,unroll_5,1,1.25,0.963354133996,False
workload_1769.cpp,xcu200-fsgd2104-2-e,5,18.190345,212.5,1,1,1,2,complete_1,unroll_8,pipeline_1,unroll_5,pipeline_1,2,1.25,0.963356029148,False
workload_1667.cpp,xcu200-fsgd2104-2-e,5,74.857465,1421,1,1,8.5,19.5,complete_1,unroll_8,unroll_16,pipeline_1,pipeline_1,2,7.5,0.33044747954,False
workload_1609.cpp,xcu200-fsgd2104-2-e,5,62.671865,1416,1,1,9,19,complete_1,unroll_8,unroll_16,pipeline_1,unroll_5,1,7.5,0.382440743003,False
workload_1752.cpp,xcu200-fsgd2104-2-e,5,135.089145,354,1,1,1,4,complete_1,unroll_8,unroll_2,unroll_5,pipeline_1,1,1.75,0.177059439687,False
workload_1591.cpp,xcu200-fsgd2104-2-e,5,87.043065,649,1,1,4,9,complete_1,unroll_8,unroll_8,pipeline_1,pipeline_1,1,3.75,0.350210749755,False
workload_1707.cpp,xcu200-fsgd2104-2-e,5,18.223495,335,1,1,2,5,cyclic_2_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,2.25,0.824395575598,False
workload_1698.cpp,xcu200-fsgd2104-2-e,5,18.223155,340,1,1,2,5,cyclic_2_1,unroll_16,pipeline_1,pipeline_1,unroll_5,2,2.25,0.82439558259,False
workload_1731.cpp,xcu200-fsgd2104-2-e,5,64.064335,392,1,1,2,5,cyclic_2_1,unroll_16,unroll_2,pipeline_1,unroll_5,1,2.25,0.547253369313,False
workload_1814.cpp,xcu200-fsgd2104-2-e,5,18.225365,130.5,1,1,1,1,cyclic_2_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,4,1,0.999586859932,False
workload_1758.cpp,xcu200-fsgd2104-2-e,5,18.187285,129,1,1,1,1,cyclic_2_1,unroll_2,pipeline_1,unroll_5,pipeline_1,4,1,1,True
workload_1876.cpp,xcu200-fsgd2104-2-e,5,18.222645,130,1,1,1,1,cyclic_2_1,unroll_2,pipeline_1,unroll_5,unroll_5,1,1,0.999616366791,False
workload_1647.cpp,xcu200-fsgd2104-2-e,5,91.918325,375,1,1,2,5,cyclic_2_1,unroll_2,unroll_16,pipeline_1,pipeline_1,1,2.25,0.366147164763,False
workload_1648.cpp,xcu200-fsgd2104-2-e,5,77.991925,134.5,1,1,1,1,cyclic_2_1,unroll_2,unroll_2,pipeline_1,pipeline_1,2,1,0.468057219044,False
workload_1715.cpp,xcu200-fsgd2104-2-e,5,91.918325,136,1,1,1,1,cyclic_2_1,unroll_2,unroll_2,pipeline_1,unroll_5,1,1,0.37776693136,False
workload_1688.cpp,xcu200-fsgd2104-2-e,5,142.053365,158,1,1,1,1,cyclic_2_1,unroll_2,unroll_2,unroll_5,pipeline_1,1,1,0.157757373037,False
workload_1726.cpp,xcu200-fsgd2104-2-e,5,91.918325,167,1,1,1,1,cyclic_2_1,unroll_2,unroll_4,pipeline_1,pipeline_1,1,1,0.37776693136,False
workload_1635.cpp,xcu200-fsgd2104-2-e,5,64.065525,1630,1,1,10,22,cyclic_2_1,unroll_2,unroll_64,pipeline_1,pipeline_1,1,8.5,0.343778920676,False
workload_1567.cpp,xcu200-fsgd2104-2-e,5,64.065525,236,1,1,1,2,cyclic_2_1,unroll_2,unroll_8,pipeline_1,pipeline_1,2,1.25,0.570038753034,False
workload_1652.cpp,xcu200-fsgd2104-2-e,5,18.22375,607.5,1,1,4,10,cyclic_2_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,2,4,0.610536216692,False
workload_1960.cpp,xcu200-fsgd2104-2-e,5,18.19111,573,1,1,4,9,cyclic_2_1,unroll_32,pipeline_1,unroll_5,pipeline_1,1,3.75,0.638802999912,False
workload_1636.cpp,xcu200-fsgd2104-2-e,5,64.06425,743,1,1,5,11,cyclic_2_1,unroll_32,unroll_2,pipeline_1,pipeline_1,1,4.5,0.424802727687,False
workload_1702.cpp,xcu200-fsgd2104-2-e,5,64.06425,1661,1,1,10,21,cyclic_2_1,unroll_32,unroll_4,pipeline_1,pipeline_1,1,8.25,0.352629979529,False
workload_1730.cpp,xcu200-fsgd2104-2-e,5,18.222645,163,1,1,1,1,cyclic_2_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,1,0.999616366791,False
workload_1803.cpp,xcu200-fsgd2104-2-e,5,18.221965,158,1,1,1,1,cyclic_2_1,unroll_4,pipeline_1,pipeline_1,unroll_5,1,1,0.999623743582,False
workload_1786.cpp,xcu200-fsgd2104-2-e,5,18.189325,158,1,1,1,1,cyclic_2_1,unroll_4,pipeline_1,unroll_5,pipeline_1,3,1,0.999977865092,False
workload_1708.cpp,xcu200-fsgd2104-2-e,5,64.064845,376,1,1,2,5,cyclic_2_1,unroll_4,unroll_8,pipeline_1,pipeline_1,1,2.25,0.547249712975,False
workload_1901.cpp,xcu200-fsgd2104-2-e,5,17.13707,1226,1,1,9,23,cyclic_2_1,unroll_64,pipeline_1,pipeline_1,pipeline_1,6,8.5,1,True
workload_1953.cpp,xcu200-fsgd2104-2-e,5,17.137115,1200,1,1,9,22,cyclic_2_1,unroll_64,pipeline_1,pipeline_1,unroll_5,1,8.25,1,True
workload_1885.cpp,xcu200-fsgd2104-2-e,5,17.11904,1187.5,1,1,10,24,cyclic_2_1,unroll_64,pipeline_1,unroll_5,pipeline_1,4,9,1,True
workload_1947.cpp,xcu200-fsgd2104-2-e,5,17.13451,1181,1,1,10,25,cyclic_2_1,unroll_64,pipeline_1,unroll_5,unroll_5,1,9.25,0.480609198554,False
workload_1717.cpp,xcu200-fsgd2104-2-e,5,18.222985,219,1,1,1,2,cyclic_2_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,1,1.25,0.963354059113,False
workload_1700.cpp,xcu200-fsgd2104-2-e,5,64.064505,1621,1,1,10,21,cyclic_2_1,unroll_8,unroll_16,pipeline_1,unroll_5,1,8.25,0.352628938276,False
workload_1606.cpp,xcu200-fsgd2104-2-e,5,91.917305,698,1,1,4,10,cyclic_2_1,unroll_8,unroll_8,pipeline_1,pipeline_1,3,4,0.317511921159,False
