Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,OuterLoop_1,OuterLoop_2,InnerLoop_1_1,Replicate_Count,Area,Weight,is_pareto
workload_16.cpp,xczu7ev-ffvc1156-2-e,10,72313.40737,59,1,1,2,6,unroll_2,unroll_2,unroll_2,1,2.5,0.178363020507,False
workload_153.cpp,xczu7ev-ffvc1156-2-e,10,6101.73119,60,1,1,2,4,unroll_2,unroll_32,pipeline_1,2,2,1,True
workload_182.cpp,xczu7ev-ffvc1156-2-e,10,72313.40735,61,1,1,2,6,unroll_2,unroll_32,unroll_2,1,2.5,0.17836302062,False
workload_157.cpp,xczu7ev-ffvc1156-2-e,10,6101.73121,59.5,1,1,2,4,unroll_2,unroll_4,pipeline_1,2,2,0.999999999617,False
workload_145.cpp,xczu7ev-ffvc1156-2-e,10,72313.40737,58,1,1,2,6,unroll_2,unroll_4,unroll_2,1,2.5,0.178363020507,False
workload_152.cpp,xczu7ev-ffvc1156-2-e,10,6101.73121,58.5,1,1,2,4,unroll_2,unroll_8,pipeline_1,2,2,0.999999999617,False
workload_22.cpp,xczu7ev-ffvc1156-2-e,10,72313.40737,62,1,1,2,6,unroll_2,unroll_8,unroll_2,1,2.5,0.178363020507,False
workload_159.cpp,xczu7ev-ffvc1156-2-e,10,72530.84353,346,1,1,19,30,unroll_32,unroll_2,unroll_2,1,12.75,0.140137266079,False
workload_214.cpp,xczu7ev-ffvc1156-2-e,10,72530.84353,356,1,1,19,31,unroll_32,unroll_4,unroll_2,1,13,0.138765668384,False
workload_137.cpp,xczu7ev-ffvc1156-2-e,10,72530.84353,363,1,1,19,31,unroll_32,unroll_8,unroll_2,1,13,0.138765668384,False
workload_120.cpp,xczu7ev-ffvc1156-2-e,10,68201.51489,69,1,1,3,7,unroll_4,unroll_16,unroll_2,1,3,0.202959271225,False
workload_95.cpp,xczu7ev-ffvc1156-2-e,10,68201.51489,70,1,1,3,7,unroll_4,unroll_2,unroll_2,1,3,0.202959271225,False
workload_162.cpp,xczu7ev-ffvc1156-2-e,10,68201.51487,73,1,1,3,7,unroll_4,unroll_32,unroll_2,1,3,0.202959271355,False
workload_4.cpp,xczu7ev-ffvc1156-2-e,10,68201.51489,72,1,1,3,7,unroll_4,unroll_4,unroll_2,1,3,0.202959271225,False
workload_15.cpp,xczu7ev-ffvc1156-2-e,10,68201.51489,70,1,1,3,7,unroll_4,unroll_8,unroll_2,1,3,0.202959271225,False
workload_189.cpp,xczu7ev-ffvc1156-2-e,10,72488.80833,1249,1,1,37,56,unroll_64,unroll_16,unroll_2,1,23.75,0.1,False
workload_211.cpp,xczu7ev-ffvc1156-2-e,10,72488.80833,1178,1,1,37,56,unroll_64,unroll_2,unroll_2,1,23.75,0.1,False
workload_195.cpp,xczu7ev-ffvc1156-2-e,10,72488.80831,1230,1,1,37,56,unroll_64,unroll_32,unroll_2,1,23.75,0.1,False
workload_204.cpp,xczu7ev-ffvc1156-2-e,10,72488.80833,1217,1,1,37,56,unroll_64,unroll_4,unroll_2,1,23.75,0.1,False
workload_70.cpp,xczu7ev-ffvc1156-2-e,10,72488.80833,1184,1,1,37,56,unroll_64,unroll_8,unroll_2,1,23.75,0.1,False
workload_81.cpp,xczu7ev-ffvc1156-2-e,10,72562.85377,93,1,1,5,11,unroll_8,unroll_16,unroll_2,1,4.5,0.174622900188,False
workload_57.cpp,xczu7ev-ffvc1156-2-e,10,72562.85377,91,1,1,5,10,unroll_8,unroll_2,unroll_2,1,4.25,0.175081341969,False
workload_208.cpp,xczu7ev-ffvc1156-2-e,10,72562.85375,93,1,1,5,11,unroll_8,unroll_32,unroll_2,1,4.5,0.174622900298,False
workload_89.cpp,xczu7ev-ffvc1156-2-e,10,72562.85377,87,1,1,5,10,unroll_8,unroll_4,unroll_2,1,4.25,0.175081341969,False
workload_119.cpp,xczu7ev-ffvc1156-2-e,10,72562.85377,91,1,1,5,10,unroll_8,unroll_8,unroll_2,1,4.25,0.175081341969,False
