Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,OuterLoop_1,OuterLoop_2,InnerLoop_1_1,Replicate_Count,Area,Weight,is_pareto
workload_932.cpp,xcu200-fsgd2104-2-e,5,2249.874885,467,1,1,3,4,unroll_8,unroll_8,unroll_16,1,2.25,0.451734903369,False
workload_1039.cpp,xcu200-fsgd2104-2-e,5,3986.578885,81,1,1,1,1,unroll_8,unroll_8,unroll_2,1,1,0.209106070223,False
workload_1066.cpp,xcu200-fsgd2104-2-e,5,3755.892165,111,1,1,1,2,unroll_8,unroll_8,unroll_4,1,1.25,0.237796232425,False
workload_696.cpp,xcu200-fsgd2104-2-e,10,1197.00289,87,1,1,2,3,unroll_16,unroll_16,pipeline_1,2,1.75,0.77470463577,False
workload_808.cpp,xcu200-fsgd2104-2-e,10,6337.35873,116,1,1,1,2,unroll_16,unroll_16,unroll_2,1,1.25,0.190360111093,False
workload_767.cpp,xcu200-fsgd2104-2-e,10,3684.46145,401,1,1,3,4,unroll_16,unroll_16,unroll_8,1,2.25,0.425578854808,False
workload_779.cpp,xcu200-fsgd2104-2-e,10,1197.00289,85,1,1,2,3,unroll_16,unroll_2,pipeline_1,2,1.75,0.77470463577,False
workload_700.cpp,xcu200-fsgd2104-2-e,10,6337.35873,117,1,1,1,2,unroll_16,unroll_2,unroll_2,1,1.25,0.190360111093,False
workload_756.cpp,xcu200-fsgd2104-2-e,10,5440.82625,184,1,1,2,3,unroll_16,unroll_2,unroll_4,1,1.75,0.259846659527,False
workload_816.cpp,xcu200-fsgd2104-2-e,10,3684.46145,407,1,1,3,4,unroll_16,unroll_2,unroll_8,1,2.25,0.425578854808,False
workload_848.cpp,xcu200-fsgd2104-2-e,10,1197.00288,90,1,1,2,3,unroll_16,unroll_32,pipeline_1,2,1.75,0.774704635771,False
workload_782.cpp,xcu200-fsgd2104-2-e,10,5440.82624,186,1,1,2,3,unroll_16,unroll_32,unroll_4,1,1.75,0.259846660505,False
workload_810.cpp,xcu200-fsgd2104-2-e,10,3684.46144,410,1,1,3,5,unroll_16,unroll_32,unroll_8,1,2.5,0.397308102832,False
workload_859.cpp,xcu200-fsgd2104-2-e,10,1197.00289,87.5,1,1,2,3,unroll_16,unroll_4,pipeline_1,2,1.75,0.77470463577,False
workload_732.cpp,xcu200-fsgd2104-2-e,10,6337.35873,112,1,1,1,2,unroll_16,unroll_4,unroll_2,1,1.25,0.190360111093,False
workload_867.cpp,xcu200-fsgd2104-2-e,10,5440.82625,184,1,1,2,3,unroll_16,unroll_4,unroll_4,1,1.75,0.259846659527,False
workload_796.cpp,xcu200-fsgd2104-2-e,10,3684.46145,394,1,1,3,4,unroll_16,unroll_4,unroll_8,1,2.25,0.425578854808,False
workload_822.cpp,xcu200-fsgd2104-2-e,10,1197.00289,87.5,1,1,2,3,unroll_16,unroll_8,pipeline_1,2,1.75,0.77470463577,False
workload_791.cpp,xcu200-fsgd2104-2-e,10,6337.35873,116,1,1,1,2,unroll_16,unroll_8,unroll_2,1,1.25,0.190360111093,False
workload_845.cpp,xcu200-fsgd2104-2-e,10,5440.82625,193,1,1,2,3,unroll_16,unroll_8,unroll_4,1,1.75,0.259846659527,False
workload_712.cpp,xcu200-fsgd2104-2-e,10,1196.53185,44,1,1,1,1,unroll_2,unroll_16,pipeline_1,2,1,0.999999997613,False
workload_795.cpp,xcu200-fsgd2104-2-e,10,3107.56033,46,1,1,1,1,unroll_2,unroll_16,unroll_2,1,1,0.601666624465,False
workload_743.cpp,xcu200-fsgd2104-2-e,10,6211.67297,52,1,1,1,1,unroll_2,unroll_16,unroll_4,1,1,0.20099716083,False
workload_781.cpp,xcu200-fsgd2104-2-e,10,7941.82337,1969,1,1,5,7,unroll_2,unroll_16,unroll_64,1,3.5,0.1,False
workload_725.cpp,xcu200-fsgd2104-2-e,10,7134.41985,68,1,1,1,1,unroll_2,unroll_16,unroll_8,1,1,0.140692163844,False
workload_802.cpp,xcu200-fsgd2104-2-e,10,1196.53185,44.5,1,1,1,1,unroll_2,unroll_2,pipeline_1,2,1,0.999999997613,False
workload_710.cpp,xcu200-fsgd2104-2-e,10,3107.56033,46,1,1,1,1,unroll_2,unroll_2,unroll_2,1,1,0.601666624465,False
workload_768.cpp,xcu200-fsgd2104-2-e,10,7826.48001,383,1,1,2,4,unroll_2,unroll_2,unroll_32,1,2,0.109520715964,False
workload_784.cpp,xcu200-fsgd2104-2-e,10,6211.67297,52,1,1,1,1,unroll_2,unroll_2,unroll_4,1,1,0.20099716083,False
workload_820.cpp,xcu200-fsgd2104-2-e,10,7134.41985,70,1,1,1,1,unroll_2,unroll_2,unroll_8,1,1,0.140692163844,False
workload_729.cpp,xcu200-fsgd2104-2-e,10,1196.53184,44.5,1,1,1,1,unroll_2,unroll_32,pipeline_1,2,1,1,True
workload_778.cpp,xcu200-fsgd2104-2-e,10,3107.56032,46,1,1,1,1,unroll_2,unroll_32,unroll_2,1,1,0.601666626247,False
workload_775.cpp,xcu200-fsgd2104-2-e,10,6211.67296,53,1,1,1,1,unroll_2,unroll_32,unroll_4,1,1,0.20099716163,False
workload_705.cpp,xcu200-fsgd2104-2-e,10,1196.53185,44,1,1,1,1,unroll_2,unroll_4,pipeline_1,2,1,0.999999997613,False
workload_738.cpp,xcu200-fsgd2104-2-e,10,3107.56033,45,1,1,1,1,unroll_2,unroll_4,unroll_2,1,1,0.601666624465,False
workload_827.cpp,xcu200-fsgd2104-2-e,10,6211.67297,53,1,1,1,1,unroll_2,unroll_4,unroll_4,1,1,0.20099716083,False
workload_833.cpp,xcu200-fsgd2104-2-e,10,7134.41985,70,1,1,1,1,unroll_2,unroll_4,unroll_8,1,1,0.140692163844,False
workload_771.cpp,xcu200-fsgd2104-2-e,10,1196.53185,44,1,1,1,1,unroll_2,unroll_8,pipeline_1,2,1,0.999999997613,False
workload_715.cpp,xcu200-fsgd2104-2-e,10,3107.56033,46,1,1,1,1,unroll_2,unroll_8,unroll_2,1,1,0.601666624465,False
workload_744.cpp,xcu200-fsgd2104-2-e,10,7826.48001,357,1,1,2,4,unroll_2,unroll_8,unroll_32,1,2,0.109520715964,False
workload_800.cpp,xcu200-fsgd2104-2-e,10,6211.67297,53,1,1,1,1,unroll_2,unroll_8,unroll_4,1,1,0.20099716083,False
workload_690.cpp,xcu200-fsgd2104-2-e,10,7941.82337,1963,1,1,5,7,unroll_2,unroll_8,unroll_64,1,3.5,0.1,False
workload_878.cpp,xcu200-fsgd2104-2-e,10,7134.41985,71,1,1,1,1,unroll_2,unroll_8,unroll_8,1,1,0.140692163844,False
workload_757.cpp,xcu200-fsgd2104-2-e,10,1197.01313,172.5,1,1,5,7,unroll_32,unroll_16,pipeline_1,2,3.5,0.375015523569,False
workload_798.cpp,xcu200-fsgd2104-2-e,10,3438.03585,1827,1,1,5,8,unroll_32,unroll_16,unroll_8,1,3.75,0.262750803796,False
workload_880.cpp,xcu200-fsgd2104-2-e,10,1197.01313,163,1,1,5,7,unroll_32,unroll_2,pipeline_1,1,3.5,0.375015523569,False
workload_881.cpp,xcu200-fsgd2104-2-e,10,1197.01313,175,1,1,5,7,unroll_32,unroll_4,pipeline_1,1,3.5,0.375015523569,False
workload_737.cpp,xcu200-fsgd2104-2-e,10,1196.61377,49,1,1,1,1,unroll_4,unroll_16,pipeline_1,2,1,0.99998044502,False
workload_766.cpp,xcu200-fsgd2104-2-e,10,4953.29985,53,1,1,1,1,unroll_4,unroll_16,unroll_2,1,1,0.326669622643,False
workload_818.cpp,xcu200-fsgd2104-2-e,10,5771.18913,65,1,1,1,1,unroll_4,unroll_16,unroll_4,1,1,0.239286781185,False
workload_875.cpp,xcu200-fsgd2104-2-e,10,5163.01505,91,1,1,1,2,unroll_4,unroll_16,unroll_8,1,1.25,0.300629278984,False
workload_706.cpp,xcu200-fsgd2104-2-e,10,1196.61377,49.5,1,1,1,1,unroll_4,unroll_2,pipeline_1,2,1,0.99998044502,False
workload_736.cpp,xcu200-fsgd2104-2-e,10,4953.29985,52,1,1,1,1,unroll_4,unroll_2,unroll_2,1,1,0.326669622643,False
workload_758.cpp,xcu200-fsgd2104-2-e,10,4706.88449,655,1,1,3,5,unroll_4,unroll_2,unroll_32,1,2.5,0.292702045774,False
workload_821.cpp,xcu200-fsgd2104-2-e,10,5771.18913,63,1,1,1,1,unroll_4,unroll_2,unroll_4,1,1,0.239286781185,False
workload_854.cpp,xcu200-fsgd2104-2-e,10,5163.01505,87,1,1,1,2,unroll_4,unroll_2,unroll_8,1,1.25,0.300629278984,False
workload_812.cpp,xcu200-fsgd2104-2-e,10,1196.61376,50.5,1,1,1,1,unroll_4,unroll_32,pipeline_1,2,1,0.999980447407,False
workload_844.cpp,xcu200-fsgd2104-2-e,10,4953.29984,53,1,1,1,1,unroll_4,unroll_32,unroll_2,1,1,0.326669623841,False
workload_805.cpp,xcu200-fsgd2104-2-e,10,5771.18912,65,1,1,1,1,unroll_4,unroll_32,unroll_4,1,1,0.239286782124,False
workload_841.cpp,xcu200-fsgd2104-2-e,10,5163.01504,88,1,1,1,2,unroll_4,unroll_32,unroll_8,1,1.25,0.300629280107,False
workload_769.cpp,xcu200-fsgd2104-2-e,10,1196.61377,49.5,1,1,1,1,unroll_4,unroll_4,pipeline_1,2,1,0.99998044502,False
workload_692.cpp,xcu200-fsgd2104-2-e,10,4953.29985,54,1,1,1,1,unroll_4,unroll_4,unroll_2,1,1,0.326669622643,False
workload_811.cpp,xcu200-fsgd2104-2-e,10,4706.88449,630,1,1,3,5,unroll_4,unroll_4,unroll_32,1,2.5,0.292702045774,False
workload_830.cpp,xcu200-fsgd2104-2-e,10,5771.18913,63,1,1,1,1,unroll_4,unroll_4,unroll_4,1,1,0.239286781185,False
workload_814.cpp,xcu200-fsgd2104-2-e,10,5163.01505,92,1,1,1,2,unroll_4,unroll_4,unroll_8,1,1.25,0.300629278984,False
workload_813.cpp,xcu200-fsgd2104-2-e,10,1196.61377,50,1,1,1,1,unroll_4,unroll_8,pipeline_1,2,1,0.99998044502,False
workload_709.cpp,xcu200-fsgd2104-2-e,10,4953.29985,52,1,1,1,1,unroll_4,unroll_8,unroll_2,1,1,0.326669622643,False
workload_870.cpp,xcu200-fsgd2104-2-e,10,5771.18913,64,1,1,1,1,unroll_4,unroll_8,unroll_4,1,1,0.239286781185,False
workload_871.cpp,xcu200-fsgd2104-2-e,10,5163.01505,91,1,1,1,2,unroll_4,unroll_8,unroll_8,1,1.25,0.300629278984,False
workload_772.cpp,xcu200-fsgd2104-2-e,10,6683.37345,1379,1,1,6,9,unroll_64,unroll_16,unroll_2,1,4.25,0.104246480167,False
workload_770.cpp,xcu200-fsgd2104-2-e,10,1197.01825,591.5,1,1,9,13,unroll_64,unroll_2,pipeline_1,2,6,0.110031055758,False
workload_835.cpp,xcu200-fsgd2104-2-e,10,6683.37345,1406,1,1,6,9,unroll_64,unroll_2,unroll_2,1,4.25,0.104246480167,False
workload_847.cpp,xcu200-fsgd2104-2-e,10,1197.01825,617,1,1,9,13,unroll_64,unroll_4,pipeline_1,1,6,0.110031055758,False
workload_815.cpp,xcu200-fsgd2104-2-e,10,6683.37345,1428,1,1,6,9,unroll_64,unroll_4,unroll_2,1,4.25,0.104246480167,False
workload_701.cpp,xcu200-fsgd2104-2-e,10,1196.65473,61,1,1,1,2,unroll_8,unroll_16,pipeline_1,2,1.25,0.921301547705,False
workload_786.cpp,xcu200-fsgd2104-2-e,10,5876.00577,70,1,1,1,1,unroll_8,unroll_16,unroll_2,1,1,0.229618698117,False
workload_817.cpp,xcu200-fsgd2104-2-e,10,5550.94721,93,1,1,1,2,unroll_8,unroll_16,unroll_4,1,1.25,0.259421589865,False
workload_831.cpp,xcu200-fsgd2104-2-e,10,4177.31265,142,1,1,1,3,unroll_8,unroll_16,unroll_8,1,1.5,0.418359099512,False
workload_780.cpp,xcu200-fsgd2104-2-e,10,1196.65473,59.5,1,1,1,2,unroll_8,unroll_2,pipeline_1,2,1.25,0.921301547705,False
workload_823.cpp,xcu200-fsgd2104-2-e,10,3474.76673,382,1,1,3,4,unroll_8,unroll_2,unroll_16,1,2.25,0.45061012403,False
workload_733.cpp,xcu200-fsgd2104-2-e,10,5876.00577,71,1,1,1,1,unroll_8,unroll_2,unroll_2,1,1,0.229618698117,False
workload_720.cpp,xcu200-fsgd2104-2-e,10,3147.08673,1706,1,1,5,7,unroll_8,unroll_2,unroll_32,1,3.5,0.310290176083,False
workload_793.cpp,xcu200-fsgd2104-2-e,10,5550.94721,91,1,1,1,2,unroll_8,unroll_2,unroll_4,1,1.25,0.259421589865,False
workload_751.cpp,xcu200-fsgd2104-2-e,10,4177.31265,146,1,1,1,3,unroll_8,unroll_2,unroll_8,1,1.5,0.418359099512,False
workload_858.cpp,xcu200-fsgd2104-2-e,10,1196.65472,63,1,1,1,2,unroll_8,unroll_32,pipeline_1,2,1.25,0.921301547706,False
workload_861.cpp,xcu200-fsgd2104-2-e,10,5876.00576,68,1,1,1,1,unroll_8,unroll_32,unroll_2,1,1,0.229618699022,False
workload_809.cpp,xcu200-fsgd2104-2-e,10,5550.9472,92,1,1,1,2,unroll_8,unroll_32,unroll_4,1,1.25,0.259421590866,False
workload_799.cpp,xcu200-fsgd2104-2-e,10,1196.65473,62,1,1,1,2,unroll_8,unroll_4,pipeline_1,2,1.25,0.921301547705,False
workload_763.cpp,xcu200-fsgd2104-2-e,10,5876.00577,71,1,1,1,1,unroll_8,unroll_4,unroll_2,1,1,0.229618698117,False
workload_846.cpp,xcu200-fsgd2104-2-e,10,4177.31265,150,1,1,1,3,unroll_8,unroll_4,unroll_8,1,1.5,0.418359099512,False
workload_806.cpp,xcu200-fsgd2104-2-e,10,1196.65473,61.5,1,1,1,2,unroll_8,unroll_8,pipeline_1,2,1.25,0.921301547705,False
workload_728.cpp,xcu200-fsgd2104-2-e,10,5876.00577,69,1,1,1,1,unroll_8,unroll_8,unroll_2,1,1,0.229618698117,False
workload_864.cpp,xcu200-fsgd2104-2-e,10,5550.94721,91,1,1,1,2,unroll_8,unroll_8,unroll_4,1,1.25,0.259421589865,False
workload_807.cpp,xcu200-fsgd2104-2-e,10,4177.31265,148,1,1,1,3,unroll_8,unroll_8,unroll_8,1,1.5,0.418359099512,False
workload_493.cpp,xczu7ev-ffvc1156-2-e,3.33,407.24951949,115,1,1,19,24,unroll_16,unroll_16,pipeline_1,2,11.25,0.798661273107,False
workload_637.cpp,xczu7ev-ffvc1156-2-e,3.33,4977.07384077,272,1,1,10,16,unroll_16,unroll_16,unroll_2,1,7,0.17208137408,False
workload_653.cpp,xczu7ev-ffvc1156-2-e,3.33,4228.09173261,454,1,1,14,20,unroll_16,unroll_16,unroll_4,1,9,0.240424135406,False
workload_468.cpp,xczu7ev-ffvc1156-2-e,3.33,2689.97229837,965,1,1,19,26,unroll_16,unroll_16,unroll_8,1,11.75,0.409624758821,False
workload_616.cpp,xczu7ev-ffvc1156-2-e,3.33,407.24951949,115,1,1,19,24,unroll_16,unroll_2,pipeline_1,2,11.25,0.798661273107,False
workload_650.cpp,xczu7ev-ffvc1156-2-e,3.33,4977.07384077,270,1,1,10,16,unroll_16,unroll_2,unroll_2,1,7,0.17208137408,False
workload_460.cpp,xczu7ev-ffvc1156-2-e,3.33,4228.09173261,491,1,1,14,20,unroll_16,unroll_2,unroll_4,1,9,0.240424135406,False
workload_527.cpp,xczu7ev-ffvc1156-2-e,3.33,2689.97229837,998,1,1,19,26,unroll_16,unroll_2,unroll_8,1,11.75,0.409624758821,False
workload_554.cpp,xczu7ev-ffvc1156-2-e,3.33,407.24951616,111,1,1,19,24,unroll_16,unroll_32,pipeline_1,2,11.25,1,True
workload_588.cpp,xczu7ev-ffvc1156-2-e,3.33,4977.07383744,273,1,1,10,16,unroll_16,unroll_32,unroll_2,1,7,0.172081374372,False
workload_523.cpp,xczu7ev-ffvc1156-2-e,3.33,4228.09172928,479,1,1,14,20,unroll_16,unroll_32,unroll_4,1,9,0.240424135798,False
workload_540.cpp,xczu7ev-ffvc1156-2-e,3.33,2689.97229504,996,1,1,19,26,unroll_16,unroll_32,unroll_8,1,11.75,0.409624759265,False
workload_609.cpp,xczu7ev-ffvc1156-2-e,3.33,407.24951949,114.5,1,1,19,24,unroll_16,unroll_4,pipeline_1,2,11.25,0.798661273107,False
workload_597.cpp,xczu7ev-ffvc1156-2-e,3.33,4977.07384077,275,1,1,10,16,unroll_16,unroll_4,unroll_2,1,7,0.17208137408,False
workload_582.cpp,xczu7ev-ffvc1156-2-e,3.33,2689.97229837,992,1,1,19,26,unroll_16,unroll_4,unroll_8,1,11.75,0.409624758821,False
workload_566.cpp,xczu7ev-ffvc1156-2-e,3.33,407.24951949,114.5,1,1,19,24,unroll_16,unroll_8,pipeline_1,2,11.25,0.798661273107,False
workload_587.cpp,xczu7ev-ffvc1156-2-e,3.33,4977.07384077,274,1,1,10,16,unroll_16,unroll_8,unroll_2,1,7,0.17208137408,False
workload_565.cpp,xczu7ev-ffvc1156-2-e,3.33,2689.97229837,987,1,1,19,26,unroll_16,unroll_8,unroll_8,1,11.75,0.409624758821,False
workload_610.cpp,xczu7ev-ffvc1156-2-e,3.33,407.39273613,51.5,1,1,5,7,unroll_2,unroll_16,pipeline_1,2,3.5,0.999999998951,False
workload_635.cpp,xczu7ev-ffvc1156-2-e,3.33,1481.87174157,59,1,1,3,5,unroll_2,unroll_16,unroll_2,1,2.5,0.836690819389,False
workload_577.cpp,xczu7ev-ffvc1156-2-e,3.33,4680.32214285,80,1,1,4,7,unroll_2,unroll_16,unroll_4,1,3.25,0.207725528708,False
workload_612.cpp,xczu7ev-ffvc1156-2-e,3.33,5720.86605069,137,1,1,6,9,unroll_2,unroll_16,unroll_8,1,4.25,0.123914911554,False
workload_569.cpp,xczu7ev-ffvc1156-2-e,3.33,407.39273613,50,1,1,5,7,unroll_2,unroll_2,pipeline_1,2,3.5,0.999999998951,False
workload_613.cpp,xczu7ev-ffvc1156-2-e,3.33,6241.13800461,401,1,1,9,13,unroll_2,unroll_2,unroll_16,1,6,0.104183995295,False
workload_575.cpp,xczu7ev-ffvc1156-2-e,3.33,1481.87174157,60,1,1,3,5,unroll_2,unroll_2,unroll_2,1,2.5,0.836690819389,False
workload_548.cpp,xczu7ev-ffvc1156-2-e,3.33,4680.32214285,79,1,1,4,6,unroll_2,unroll_2,unroll_4,1,3,0.207770588004,False
workload_494.cpp,xczu7ev-ffvc1156-2-e,3.33,5720.86605069,126,1,1,6,9,unroll_2,unroll_2,unroll_8,1,4.25,0.123914911554,False
workload_590.cpp,xczu7ev-ffvc1156-2-e,3.33,407.3927328,51,1,1,5,7,unroll_2,unroll_32,pipeline_1,2,3.5,1,True
workload_574.cpp,xczu7ev-ffvc1156-2-e,3.33,6241.13800128,418,1,1,9,14,unroll_2,unroll_32,unroll_16,1,6.25,0.104085211701,False
workload_593.cpp,xczu7ev-ffvc1156-2-e,3.33,1481.87173824,61,1,1,3,5,unroll_2,unroll_32,unroll_2,1,2.5,1,True
workload_510.cpp,xczu7ev-ffvc1156-2-e,3.33,6501.27397824,1685,1,1,17,23,unroll_2,unroll_32,unroll_32,1,10.5,0.1,False
workload_622.cpp,xczu7ev-ffvc1156-2-e,3.33,4680.32213952,83,1,1,4,7,unroll_2,unroll_32,unroll_4,1,3.25,0.207725529071,False
workload_607.cpp,xczu7ev-ffvc1156-2-e,3.33,407.39273613,49.5,1,1,5,7,unroll_2,unroll_4,pipeline_1,2,3.5,0.999999998951,False
workload_614.cpp,xczu7ev-ffvc1156-2-e,3.33,6241.13800461,403,1,1,9,13,unroll_2,unroll_4,unroll_16,1,6,0.104183995295,False
workload_496.cpp,xczu7ev-ffvc1156-2-e,3.33,1481.87174157,58,1,1,3,5,unroll_2,unroll_4,unroll_2,1,2.5,0.836690819389,False
workload_676.cpp,xczu7ev-ffvc1156-2-e,3.33,4680.32214285,136,1,1,4,6,unroll_2,unroll_4,unroll_4,1,3,0.207770588004,False
workload_611.cpp,xczu7ev-ffvc1156-2-e,3.33,407.39273613,51,1,1,5,7,unroll_2,unroll_8,pipeline_1,2,3.5,0.999999998951,False
workload_615.cpp,xczu7ev-ffvc1156-2-e,3.33,1481.87174157,59,1,1,3,5,unroll_2,unroll_8,unroll_2,1,2.5,0.836690819389,False
workload_645.cpp,xczu7ev-ffvc1156-2-e,3.33,407.23928973,261.5,1,1,35,43,unroll_32,unroll_16,pipeline_1,2,20,0.601941089987,False
workload_671.cpp,xczu7ev-ffvc1156-2-e,3.33,5226.73113357,855,1,1,19,28,unroll_32,unroll_16,unroll_2,1,12.25,0.134998862972,False
workload_644.cpp,xczu7ev-ffvc1156-2-e,3.33,407.23928973,230,1,1,35,42,unroll_32,unroll_2,pipeline_1,2,19.75,1,True
workload_639.cpp,xczu7ev-ffvc1156-2-e,3.33,407.2392864,254.5,1,1,35,43,unroll_32,unroll_32,pipeline_1,2,20,1,True
workload_678.cpp,xczu7ev-ffvc1156-2-e,3.33,5226.73113024,887,1,1,19,28,unroll_32,unroll_32,unroll_2,1,12.25,0.134998863164,False
workload_630.cpp,xczu7ev-ffvc1156-2-e,3.33,4195.78955712,1582,1,1,26,35,unroll_32,unroll_32,unroll_4,1,15.75,0.184427658977,False
workload_658.cpp,xczu7ev-ffvc1156-2-e,3.33,407.23928973,291,1,1,35,42,unroll_32,unroll_4,pipeline_1,2,19.75,1,True
workload_677.cpp,xczu7ev-ffvc1156-2-e,3.33,5226.73113357,919,1,1,19,28,unroll_32,unroll_4,unroll_2,1,12.25,0.134998862972,False
workload_669.cpp,xczu7ev-ffvc1156-2-e,3.33,407.23928973,424,1,1,35,43,unroll_32,unroll_8,pipeline_1,2,20,0.601941089987,False
workload_689.cpp,xczu7ev-ffvc1156-2-e,3.33,5226.73113357,3562,1,1,19,28,unroll_32,unroll_8,unroll_2,1,12.25,0.134998862972,False
workload_594.cpp,xczu7ev-ffvc1156-2-e,3.33,407.31089805,59.5,1,1,7,10,unroll_4,unroll_16,pipeline_1,2,4.75,0.965804058875,False
workload_617.cpp,xczu7ev-ffvc1156-2-e,3.33,3774.18364173,533,1,1,13,18,unroll_4,unroll_16,unroll_16,1,8.25,0.305097716924,False
workload_560.cpp,xczu7ev-ffvc1156-2-e,3.33,3479.13008397,79,1,1,4,7,unroll_4,unroll_16,unroll_2,1,3.25,0.378260152899,False
workload_624.cpp,xczu7ev-ffvc1156-2-e,3.33,4421.90476557,111,1,1,5,8,unroll_4,unroll_16,unroll_4,1,3.75,0.237392996586,False
workload_467.cpp,xczu7ev-ffvc1156-2-e,3.33,407.31089805,58.5,1,1,7,10,unroll_4,unroll_2,pipeline_1,2,4.75,0.965804058875,False
workload_604.cpp,xczu7ev-ffvc1156-2-e,3.33,3774.18364173,574,1,1,13,17,unroll_4,unroll_2,unroll_16,1,8,0.307177991803,False
workload_579.cpp,xczu7ev-ffvc1156-2-e,3.33,3479.13008397,77,1,1,4,7,unroll_4,unroll_2,unroll_2,1,3.25,0.378260152899,False
workload_535.cpp,xczu7ev-ffvc1156-2-e,3.33,3658.95562509,2595,1,1,22,29,unroll_4,unroll_2,unroll_32,1,13.25,0.263739210665,False
workload_533.cpp,xczu7ev-ffvc1156-2-e,3.33,4421.90476557,105,1,1,5,8,unroll_4,unroll_2,unroll_4,1,3.75,0.237392996586,False
workload_598.cpp,xczu7ev-ffvc1156-2-e,3.33,3988.92676365,203,1,1,8,11,unroll_4,unroll_2,unroll_8,1,5.25,0.292145308594,False
workload_623.cpp,xczu7ev-ffvc1156-2-e,3.33,407.31089472,58.5,1,1,7,10,unroll_4,unroll_32,pipeline_1,2,4.75,1,True
workload_621.cpp,xczu7ev-ffvc1156-2-e,3.33,3774.1836384,580,1,1,13,18,unroll_4,unroll_32,unroll_16,1,8.25,0.305097717396,False
workload_632.cpp,xczu7ev-ffvc1156-2-e,3.33,3479.13008064,81,1,1,4,7,unroll_4,unroll_32,unroll_2,1,3.25,0.378260153482,False
workload_552.cpp,xczu7ev-ffvc1156-2-e,3.33,3658.95562176,2784,1,1,22,29,unroll_4,unroll_32,unroll_32,1,13.25,0.263739211032,False
workload_600.cpp,xczu7ev-ffvc1156-2-e,3.33,4421.90476224,113,1,1,5,9,unroll_4,unroll_32,unroll_4,1,4,0.237128394997,False
workload_606.cpp,xczu7ev-ffvc1156-2-e,3.33,3988.92676032,179,1,1,8,12,unroll_4,unroll_32,unroll_8,1,5.5,0.291225665266,False
workload_472.cpp,xczu7ev-ffvc1156-2-e,3.33,407.31089805,56.5,1,1,7,10,unroll_4,unroll_4,pipeline_1,2,4.75,0.965804058875,False
workload_599.cpp,xczu7ev-ffvc1156-2-e,3.33,3774.18364173,598,1,1,13,18,unroll_4,unroll_4,unroll_16,1,8.25,0.305097716924,False
workload_557.cpp,xczu7ev-ffvc1156-2-e,3.33,3479.13008397,79,1,1,4,7,unroll_4,unroll_4,unroll_2,1,3.25,0.378260152899,False
workload_519.cpp,xczu7ev-ffvc1156-2-e,3.33,3658.95562509,2670,1,1,22,29,unroll_4,unroll_4,unroll_32,1,13.25,0.263739210665,False
workload_596.cpp,xczu7ev-ffvc1156-2-e,3.33,4421.90476557,110,1,1,5,8,unroll_4,unroll_4,unroll_4,1,3.75,0.237392996586,False
workload_573.cpp,xczu7ev-ffvc1156-2-e,3.33,407.31089805,58.5,1,1,7,10,unroll_4,unroll_8,pipeline_1,2,4.75,0.965804058875,False
workload_660.cpp,xczu7ev-ffvc1156-2-e,3.33,3479.13008397,85,1,1,4,7,unroll_4,unroll_8,unroll_2,1,3.25,0.378260152899,False
workload_550.cpp,xczu7ev-ffvc1156-2-e,3.33,407.23417485,720,1,1,68,79,unroll_64,unroll_16,pipeline_1,2,37.25,0.309172955369,False
workload_640.cpp,xczu7ev-ffvc1156-2-e,3.33,407.23417485,735.5,1,1,68,79,unroll_64,unroll_2,pipeline_1,2,37.25,0.309172955369,False
workload_576.cpp,xczu7ev-ffvc1156-2-e,3.33,407.23417152,769.5,1,1,68,79,unroll_64,unroll_32,pipeline_1,2,37.25,1,True
workload_509.cpp,xczu7ev-ffvc1156-2-e,3.33,407.23417485,746.5,1,1,68,79,unroll_64,unroll_4,pipeline_1,2,37.25,0.309172955369,False
workload_627.cpp,xczu7ev-ffvc1156-2-e,3.33,407.23417485,723,1,1,68,79,unroll_64,unroll_8,pipeline_1,2,37.25,0.309172955369,False
workload_484.cpp,xczu7ev-ffvc1156-2-e,3.33,407.26997901,83.5,1,1,11,15,unroll_8,unroll_16,pipeline_1,2,7,0.905920337772,False
workload_629.cpp,xczu7ev-ffvc1156-2-e,3.33,2540.70646029,1066,1,1,18,24,unroll_8,unroll_16,unroll_16,1,11,0.446748834975,False
workload_514.cpp,xczu7ev-ffvc1156-2-e,3.33,4477.75925517,125,1,1,6,10,unroll_8,unroll_16,unroll_2,1,4.5,0.22965588889,False
workload_541.cpp,xczu7ev-ffvc1156-2-e,3.33,4292.69607693,190,1,1,8,12,unroll_8,unroll_16,unroll_4,1,5.5,0.250118666246,False
workload_591.cpp,xczu7ev-ffvc1156-2-e,3.33,3122.95712013,378,1,1,11,16,unroll_8,unroll_16,unroll_8,1,7.25,0.418052784774,False
workload_578.cpp,xczu7ev-ffvc1156-2-e,3.33,407.26997901,76,1,1,11,15,unroll_8,unroll_2,pipeline_1,2,7,0.905920337772,False
workload_581.cpp,xczu7ev-ffvc1156-2-e,3.33,2540.70646029,1134,1,1,18,24,unroll_8,unroll_2,unroll_16,1,11,0.446748834975,False
workload_480.cpp,xczu7ev-ffvc1156-2-e,3.33,4477.75925517,128,1,1,6,10,unroll_8,unroll_2,unroll_2,1,4.5,0.22965588889,False
