Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_2_1,Replicate_Count,Area,Weight,is_pareto
viterbi_3846.c,xcu200-fsgd2104-2-e,5,1.557935,253,1,0,1,5,cyclic_16_2,unroll_64,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,1,1.75,0.73300902397,False
viterbi_3948.c,xcu200-fsgd2104-2-e,5,1.557935,229,1,0,1,5,cyclic_16_2,unroll_64,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_63,pipeline_1,1,1.75,0.73300902397,False
viterbi_3928.c,xcu200-fsgd2104-2-e,5,1.557935,255,1,0,1,5,cyclic_16_2,unroll_64,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,1,1.75,0.73300902397,False
viterbi_3774.c,xcu200-fsgd2104-2-e,5,3.99672,160,1,0,1,3,cyclic_16_2,unroll_64,unroll_4,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,1.25,0.780400214995,False
viterbi_3435.c,xcu200-fsgd2104-2-e,5,1.92537,316,1,0,1,6,cyclic_16_2,unroll_64,unroll_4,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_4,1,2,0.675133178708,False
viterbi_3715.c,xcu200-fsgd2104-2-e,5,1.56614,188,1,0,1,4,cyclic_16_2,unroll_64,unroll_4,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_16,1,1.5,0.79394816804,False
viterbi_3355.c,xcu200-fsgd2104-2-e,5,1.936265,204,1,0,1,4,cyclic_16_2,unroll_64,unroll_4,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_4,1,1.5,0.789300683196,False
viterbi_3415.c,xcu200-fsgd2104-2-e,5,1.92537,251,1,0,1,5,cyclic_16_2,unroll_64,unroll_4,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll_4,1,1.75,0.733368865633,False
viterbi_3602.c,xcu200-fsgd2104-2-e,5,1.56691,224,1,0,1,4,cyclic_16_2,unroll_64,unroll_4,unroll_2,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,1.5,0.793938651448,False
viterbi_3595.c,xcu200-fsgd2104-2-e,5,4.011295,101,1,0,0,1,cyclic_16_2,unroll_64,unroll_4,unroll_2,unroll_4,unroll_4,pipeline_1,pipeline_1,1,0.5,0.92948524237,False
viterbi_3717.c,xcu200-fsgd2104-2-e,5,1.558225,304,1,0,2,6,cyclic_16_2,unroll_64,unroll_4,unroll_63,pipeline_1,pipeline_1,pipeline_1,unroll_4,1,2.25,0.619061122618,False
viterbi_3668.c,xcu200-fsgd2104-2-e,5,1.558225,308,1,0,2,6,cyclic_16_2,unroll_64,unroll_4,unroll_63,pipeline_1,pipeline_1,unroll_16,pipeline_1,1,2.25,0.619061122618,False
viterbi_3382.c,xcu200-fsgd2104-2-e,5,40.46174,742,1,0,2,9,cyclic_16_2,unroll_64,unroll_4,unroll_63,unroll_4,unroll_16,unroll_8,unroll_4,1,3,0.128195498479,False
viterbi_3528.c,xcu200-fsgd2104-2-e,5,4.01234,104,1,0,0,1,cyclic_16_2,unroll_64,unroll_4,unroll_8,unroll_8,unroll_4,pipeline_1,pipeline_1,1,0.5,0.929467689502,False
viterbi_3291.c,xcu200-fsgd2104-2-e,5,2.016615,1530,1,0,5,18,cyclic_16_2,unroll_8,unroll_16,pipeline_1,unroll_32,pipeline_1,unroll_2,unroll_63,1,6,0.123933349364,False
viterbi_3758.c,xcu200-fsgd2104-2-e,5,4.00457,83,1,0,0,1,cyclic_16_2,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,1,0.5,0.929598099897,False
viterbi_3711.c,xcu200-fsgd2104-2-e,5,1.56838,111,1,0,1,2,cyclic_16_2,unroll_8,unroll_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,1,0.85646274323,False
viterbi_3857.c,xcu200-fsgd2104-2-e,5,1.56003,237,1,0,1,5,cyclic_16_2,unroll_8,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,1.75,0.733014161219,False
viterbi_3427.c,xcu200-fsgd2104-2-e,5,1.60342,629,1,0,2,9,cyclic_16_2,unroll_8,unroll_8,unroll_16,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,3,0.469055434418,False
viterbi_3269.c,xcu200-fsgd2104-2-e,5,1.60342,580,1,0,2,9,cyclic_16_2,unroll_8,unroll_8,unroll_16,pipeline_1,pipeline_1,unroll_2,unroll_4,1,3,0.469055434418,False
viterbi_3447.c,xcu200-fsgd2104-2-e,5,1.60342,687,1,0,2,9,cyclic_16_2,unroll_8,unroll_8,unroll_16,pipeline_1,pipeline_1,unroll_2,unroll_8,1,3,0.469055434418,False
viterbi_3376.c,xcu200-fsgd2104-2-e,5,4.19176,351,1,0,2,4,cyclic_2_1,pipeline_1,unroll_16,pipeline_1,unroll_64,unroll_4,pipeline_1,pipeline_1,1,1.75,0.717271358532,False
viterbi_3256.c,xcu200-fsgd2104-2-e,5,4.191725,214,1,0,1,3,cyclic_2_1,pipeline_1,unroll_8,pipeline_1,unroll_64,unroll_4,pipeline_1,pipeline_1,1,1.25,0.778074414285,False
viterbi_3301.c,xcu200-fsgd2104-2-e,5,4.19225,347,1,0,2,4,cyclic_2_1,unroll_8,unroll_16,unroll_8,unroll_64,unroll_4,pipeline_1,pipeline_1,1,1.75,0.717265674302,False
viterbi_3364.c,xcu200-fsgd2104-2-e,5,4.192215,238,1,0,1,3,cyclic_2_1,unroll_8,unroll_8,unroll_8,unroll_64,unroll_4,pipeline_1,pipeline_1,1,1.25,0.778068418261,False
viterbi_3605.c,xcu200-fsgd2104-2-e,5,1.56212,180,1,0,1,3,cyclic_2_2,pipeline_1,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_16,unroll_4,1,1.25,0.793344019683,False
viterbi_3751.c,xcu200-fsgd2104-2-e,5,9.961975,263,1,0,1,5,cyclic_2_2,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_8,unroll_16,1,1.75,0.626857321878,False
viterbi_3466.c,xcu200-fsgd2104-2-e,5,1.56161,246,1,0,1,5,cyclic_2_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,1,1.75,0.733018012063,False
viterbi_3828.c,xcu200-fsgd2104-2-e,5,3.996895,119,1,0,0,2,cyclic_2_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,0.75,0.862310361748,False
viterbi_3653.c,xcu200-fsgd2104-2-e,5,3.996895,117,1,0,0,2,cyclic_2_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_8,unroll_8,pipeline_1,2,0.75,0.862310361748,False
viterbi_3798.c,xcu200-fsgd2104-2-e,5,9.960895,449,1,0,2,9,cyclic_2_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_8,unroll_8,unroll_16,1,3,0.434265322341,False
viterbi_3424.c,xcu200-fsgd2104-2-e,5,1.68388,311,1,0,2,6,cyclic_2_2,pipeline_1,unroll_4,pipeline_1,unroll_16,pipeline_1,unroll_8,pipeline_1,1,2.25,0.619257486566,False
viterbi_3617.c,xcu200-fsgd2104-2-e,5,1.641385,204,1,0,1,4,cyclic_2_2,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_4,1,1.5,0.793015211265,False
viterbi_3577.c,xcu200-fsgd2104-2-e,5,4.02242,70,1,0,0,0,cyclic_2_2,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,1,0.25,0.964070964537,False
viterbi_3733.c,xcu200-fsgd2104-2-e,5,4.13127,58,1,0,0,0,cyclic_2_2,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_8,pipeline_1,1,0.25,0.962144070262,False
viterbi_3482.c,xcu200-fsgd2104-2-e,5,4.01122,75,1,0,0,0,cyclic_2_2,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_4,pipeline_1,pipeline_1,1,0.25,0.964263750577,False
viterbi_3680.c,xcu200-fsgd2104-2-e,5,22.88322,79,1,0,0,1,cyclic_2_2,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_4,1,0.5,0.456317764195,False
viterbi_3903.c,xcu200-fsgd2104-2-e,5,4.00562,89,1,0,0,1,cyclic_2_2,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline_1,1,0.5,0.929580490688,False
viterbi_3688.c,xcu200-fsgd2104-2-e,5,3.99782,117,1,0,0,2,cyclic_2_2,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_8,unroll_8,pipeline_1,1,0.75,0.862310377739,False
viterbi_3407.c,xcu200-fsgd2104-2-e,5,1.615095,553,1,0,2,8,cyclic_2_2,pipeline_1,unroll_8,pipeline_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,2.75,0.516286110635,False
viterbi_3398.c,xcu200-fsgd2104-2-e,5,1.804815,440,1,0,2,8,cyclic_2_2,pipeline_1,unroll_8,pipeline_1,unroll_8,pipeline_1,unroll_4,pipeline_1,1,2.75,0.516480770341,False
viterbi_3422.c,xcu200-fsgd2104-2-e,5,1.660015,1045,1,0,2,11,cyclic_2_2,unroll_16,unroll_2,unroll_16,unroll_32,pipeline_1,unroll_16,pipeline_1,1,3.5,0.383145142374,False
viterbi_3513.c,xcu200-fsgd2104-2-e,5,1.61602,518,1,0,2,8,cyclic_2_2,unroll_2,unroll_8,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_8,1,2.75,0.51628720592,False
viterbi_3259.c,xcu200-fsgd2104-2-e,5,1.659895,984,1,0,3,12,cyclic_2_2,unroll_32,unroll_2,unroll_63,unroll_32,pipeline_1,unroll_16,pipeline_1,1,4,0.308524357283,False
viterbi_3520.c,xcu200-fsgd2104-2-e,5,1.6048,556,1,0,2,9,cyclic_2_2,unroll_32,unroll_8,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,3,0.469056874737,False
viterbi_3952.c,xcu200-fsgd2104-2-e,5,1.561585,158,1,0,1,3,cyclic_2_2,unroll_64,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,1.25,0.793342134387,False
viterbi_3924.c,xcu200-fsgd2104-2-e,5,1.561585,161,1,0,1,3,cyclic_2_2,unroll_64,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,1,1.25,0.793342134387,False
viterbi_3858.c,xcu200-fsgd2104-2-e,5,3.99688,106,1,0,0,2,cyclic_2_2,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,0.75,0.862310361415,False
viterbi_3951.c,xcu200-fsgd2104-2-e,5,1.570605,149,1,0,1,3,cyclic_2_2,unroll_64,unroll_2,unroll_63,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,1.25,0.79337358189,False
viterbi_4037.c,xcu200-fsgd2104-2-e,5,1.56144,234,1,0,1,5,cyclic_2_2,unroll_64,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,1,1.75,0.733017598704,False
viterbi_3818.c,xcu200-fsgd2104-2-e,5,1.56144,245,1,0,1,5,cyclic_2_2,unroll_64,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,2,1.75,0.733017598704,False
viterbi_3725.c,xcu200-fsgd2104-2-e,5,3.996725,134,1,0,0,2,cyclic_2_2,unroll_64,unroll_4,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,3,0.75,0.862310357837,False
viterbi_3895.c,xcu200-fsgd2104-2-e,5,9.960725,571,1,0,2,9,cyclic_2_2,unroll_64,unroll_4,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_16,1,3,0.434266767952,False
viterbi_3853.c,xcu200-fsgd2104-2-e,5,3.996725,129,1,0,0,2,cyclic_2_2,unroll_64,unroll_4,pipeline_1,pipeline_1,unroll_8,unroll_8,pipeline_1,1,0.75,0.862310357837,False
viterbi_3643.c,xcu200-fsgd2104-2-e,5,4.02225,61,1,0,0,0,cyclic_2_2,unroll_64,unroll_4,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,1,0.25,0.964073898412,False
viterbi_3470.c,xcu200-fsgd2104-2-e,5,1.916665,200,1,0,1,4,cyclic_2_2,unroll_64,unroll_4,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_2,1,1.5,0.789550469003,False
viterbi_3776.c,xcu200-fsgd2104-2-e,5,4.023835,73,1,0,0,1,cyclic_2_2,unroll_64,unroll_4,pipeline_1,unroll_8,unroll_2,pipeline_1,pipeline_1,1,0.5,0.929274325748,False
viterbi_3778.c,xcu200-fsgd2104-2-e,5,1.57053,200,1,0,1,4,cyclic_2_2,unroll_64,unroll_4,unroll_16,unroll_4,pipeline_1,pipeline_1,unroll_8,1,1.5,0.79389390264,False
viterbi_3748.c,xcu200-fsgd2104-2-e,5,4.023175,64,1,0,0,0,cyclic_2_2,unroll_64,unroll_4,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline_1,1,0.25,0.964057931826,False
viterbi_4029.c,xcu200-fsgd2104-2-e,5,1.561735,337,1,0,1,6,cyclic_2_2,unroll_64,unroll_4,unroll_63,pipeline_1,pipeline_1,unroll_16,unroll_4,1,2,0.674669434653,False
viterbi_3712.c,xcu200-fsgd2104-2-e,5,4.00277,119,1,0,0,2,cyclic_2_2,unroll_64,unroll_4,unroll_8,pipeline_1,unroll_4,unroll_8,pipeline_1,1,0.75,0.862310311426,False
viterbi_3378.c,xcu200-fsgd2104-2-e,5,1.971735,1400,1,0,4,16,cyclic_2_2,unroll_8,unroll_16,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_4,1,5.25,0.171824935094,False
viterbi_3326.c,xcu200-fsgd2104-2-e,5,1.971735,1122,1,0,4,16,cyclic_2_2,unroll_8,unroll_16,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_63,1,5.25,0.171824935094,False
viterbi_3433.c,xcu200-fsgd2104-2-e,5,1.96025,1237,1,0,4,15,cyclic_2_2,unroll_8,unroll_16,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_63,1,5,0.193491505627,False
viterbi_3681.c,xcu200-fsgd2104-2-e,5,4.002815,85,1,0,0,1,cyclic_2_2,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_63,pipeline_1,1,0.5,0.92962752279,False
viterbi_3792.c,xcu200-fsgd2104-2-e,5,1.561775,232,1,0,1,5,cyclic_2_2,unroll_8,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,1.75,0.733018413041,False
viterbi_3397.c,xcu200-fsgd2104-2-e,5,1.97166,451,1,0,2,8,cyclic_2_2,unroll_8,unroll_8,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_63,1,2.75,0.516602132827,False
viterbi_3749.c,xcu200-fsgd2104-2-e,5,1.55825,154,1,0,1,3,cyclic_32_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,1.25,0.793330325091,False
viterbi_3670.c,xcu200-fsgd2104-2-e,5,1.55825,141.5,1,0,1,3,cyclic_32_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_63,pipeline_1,2,1.25,0.793330325091,False
viterbi_3801.c,xcu200-fsgd2104-2-e,5,1.566455,108,1,0,1,2,cyclic_32_2,pipeline_1,unroll_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,1,0.856484796093,False
viterbi_3814.c,xcu200-fsgd2104-2-e,5,1.566455,112,1,0,1,2,cyclic_32_2,pipeline_1,unroll_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_16,1,1,0.856484796093,False
viterbi_3483.c,xcu200-fsgd2104-2-e,5,1.558865,194,1,0,1,3,cyclic_32_2,pipeline_1,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_16,unroll_4,1,1.25,0.793332510209,False
viterbi_3601.c,xcu200-fsgd2104-2-e,5,4.04776,122,1,0,0,2,cyclic_32_2,pipeline_1,unroll_2,unroll_16,pipeline_1,unroll_4,pipeline_1,pipeline_1,1,0.75,0.862297975601,False
viterbi_3574.c,xcu200-fsgd2104-2-e,5,1.558105,252,1,0,1,5,cyclic_32_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,3,1.75,0.733009442162,False
viterbi_3816.c,xcu200-fsgd2104-2-e,5,1.558105,243.5,1,0,1,5,cyclic_32_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,2,1.75,0.733009442162,False
viterbi_3770.c,xcu200-fsgd2104-2-e,5,1.558105,256,1,0,1,5,cyclic_32_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,2,1.75,0.733009442162,False
viterbi_3745.c,xcu200-fsgd2104-2-e,5,4.05849,102,1,0,0,1,cyclic_32_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,0.5,0.928688245526,False
viterbi_3695.c,xcu200-fsgd2104-2-e,5,4.070225,163.5,1,0,0,2,cyclic_32_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,2,0.75,0.862283905956,False
viterbi_3806.c,xcu200-fsgd2104-2-e,5,3.99689,219,1,0,1,3,cyclic_32_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_8,unroll_8,pipeline_1,1,1.25,0.78039824145,False
viterbi_3495.c,xcu200-fsgd2104-2-e,5,1.95711,830,1,0,3,9,cyclic_32_2,pipeline_1,unroll_8,pipeline_1,unroll_4,pipeline_1,unroll_16,pipeline_1,1,3.25,0.424914189444,False
viterbi_3272.c,xcu200-fsgd2104-2-e,5,40.20324,171,1,0,0,3,cyclic_32_2,unroll_16,unroll_2,unroll_63,pipeline_1,unroll_2,unroll_2,unroll_8,1,1,0.173686033775,False
viterbi_3344.c,xcu200-fsgd2104-2-e,5,41.367085,282,1,0,1,5,cyclic_32_2,unroll_16,unroll_8,unroll_63,unroll_4,unroll_2,pipeline_1,unroll_8,1,1.75,0.149877177101,False
viterbi_3586.c,xcu200-fsgd2104-2-e,5,1.560615,178,1,0,1,3,cyclic_32_2,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,1,1.25,0.793338709737,False
viterbi_3451.c,xcu200-fsgd2104-2-e,5,1.649415,588,1,0,2,9,cyclic_32_2,unroll_2,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,1,3,0.469102049543,False
viterbi_3707.c,xcu200-fsgd2104-2-e,5,1.558125,155,1,0,1,3,cyclic_32_2,unroll_32,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_63,pipeline_1,1,1.25,0.793329880553,False
viterbi_3543.c,xcu200-fsgd2104-2-e,5,1.604655,313,1,0,1,6,cyclic_32_2,unroll_32,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_63,unroll_4,1,2,0.674753199007,False
viterbi_3455.c,xcu200-fsgd2104-2-e,5,1.55874,235,1,0,1,3,cyclic_32_2,unroll_32,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_16,unroll_4,1,1.25,0.79333206635,False
viterbi_3611.c,xcu200-fsgd2104-2-e,5,1.558595,306,1,0,1,5,cyclic_32_2,unroll_32,unroll_4,unroll_16,pipeline_1,pipeline_1,unroll_16,pipeline_1,1,1.75,0.733010646228,False
viterbi_3567.c,xcu200-fsgd2104-2-e,5,1.558595,308,1,0,1,5,cyclic_32_2,unroll_32,unroll_4,unroll_16,pipeline_1,pipeline_1,unroll_16,unroll_4,1,1.75,0.733010646228,False
viterbi_3516.c,xcu200-fsgd2104-2-e,5,1.60167,738,1,0,3,9,cyclic_32_2,unroll_32,unroll_8,unroll_16,pipeline_1,pipeline_1,unroll_16,pipeline_1,1,3.25,0.424661529862,False
viterbi_3559.c,xcu200-fsgd2104-2-e,5,42.34517,461,1,0,1,6,cyclic_32_2,unroll_32,unroll_8,unroll_2,pipeline_1,unroll_4,unroll_16,unroll_4,1,2,0.13757787253,False
viterbi_3596.c,xcu200-fsgd2104-2-e,5,1.560535,170,1,0,1,3,cyclic_32_2,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_4,1,1.25,0.79333842692,False
viterbi_3545.c,xcu200-fsgd2104-2-e,5,1.57022,139,1,0,1,2,cyclic_32_2,unroll_4,unroll_2,pipeline_1,unroll_8,pipeline_1,pipeline_1,unroll_4,1,1,0.856441658476,False
viterbi_3701.c,xcu200-fsgd2104-2-e,5,1.55808,164,1,0,1,3,cyclic_32_2,unroll_64,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,3,1.25,0.793329720485,False
viterbi_3614.c,xcu200-fsgd2104-2-e,5,1.55808,170,1,0,1,3,cyclic_32_2,unroll_64,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,3,1.25,0.793329720485,False
viterbi_3875.c,xcu200-fsgd2104-2-e,5,1.55808,166,1,0,1,3,cyclic_32_2,unroll_64,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,3,1.25,0.793329720485,False
viterbi_3851.c,xcu200-fsgd2104-2-e,5,1.55808,168,1,0,1,3,cyclic_32_2,unroll_64,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_4,1,1.25,0.793329720485,False
viterbi_3663.c,xcu200-fsgd2104-2-e,5,1.55808,152.5,1,0,1,3,cyclic_32_2,unroll_64,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_63,pipeline_1,2,1.25,0.793329720485,False
viterbi_3831.c,xcu200-fsgd2104-2-e,5,1.55808,185,1,0,1,3,cyclic_32_2,unroll_64,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_4,1,1.25,0.793329720485,False
viterbi_3892.c,xcu200-fsgd2104-2-e,5,4.033255,78,1,0,0,1,cyclic_32_2,unroll_64,unroll_2,pipeline_1,unroll_2,unroll_4,pipeline_1,pipeline_1,1,0.5,0.929115481104,False
viterbi_3841.c,xcu200-fsgd2104-2-e,5,1.566285,116,1,0,1,2,cyclic_32_2,unroll_64,unroll_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,1,0.856486743328,False
viterbi_3943.c,xcu200-fsgd2104-2-e,5,1.566285,123,1,0,1,2,cyclic_32_2,unroll_64,unroll_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_16,1,1,0.856486743328,False
viterbi_3689.c,xcu200-fsgd2104-2-e,5,1.558695,175,1,0,1,3,cyclic_32_2,unroll_64,unroll_2,unroll_16,pipeline_1,pipeline_1,pipeline_1,unroll_4,1,1.25,0.793331906527,False
viterbi_3657.c,xcu200-fsgd2104-2-e,5,1.558695,182,1,0,1,3,cyclic_32_2,unroll_64,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_2,unroll_4,1,1.25,0.793331906527,False
viterbi_3794.c,xcu200-fsgd2104-2-e,5,1.5669,133,1,0,1,3,cyclic_32_2,unroll_64,unroll_2,unroll_16,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,1.25,0.793360751733,False
viterbi_3734.c,xcu200-fsgd2104-2-e,5,1.5669,138,1,0,1,3,cyclic_32_2,unroll_64,unroll_2,unroll_16,unroll_4,pipeline_1,pipeline_1,unroll_8,1,1.25,0.793360751733,False
viterbi_3761.c,xcu200-fsgd2104-2-e,5,4.047925,117,1,0,0,2,cyclic_32_2,unroll_64,unroll_2,unroll_8,pipeline_1,unroll_4,pipeline_1,pipeline_1,1,0.75,0.862297891462,False
viterbi_3822.c,xcu200-fsgd2104-2-e,5,1.566935,128,1,0,1,2,cyclic_32_2,unroll_64,unroll_2,unroll_8,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,1,0.856479297764,False
viterbi_3708.c,xcu200-fsgd2104-2-e,5,1.557935,258,1,0,1,5,cyclic_32_2,unroll_64,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,6,1.75,0.73300902397,False
viterbi_3805.c,xcu200-fsgd2104-2-e,5,1.557935,245.5,1,0,1,5,cyclic_32_2,unroll_64,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,2,1.75,0.73300902397,False
viterbi_3588.c,xcu200-fsgd2104-2-e,5,1.557935,285,1,0,1,5,cyclic_32_2,unroll_64,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,3,1.75,0.73300902397,False
viterbi_3899.c,xcu200-fsgd2104-2-e,5,1.557935,257,1,0,1,5,cyclic_32_2,unroll_64,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_4,1,1.75,0.73300902397,False
viterbi_3982.c,xcu200-fsgd2104-2-e,5,1.557935,304,1,0,1,5,cyclic_32_2,unroll_64,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,1,1.75,0.73300902397,False
viterbi_3606.c,xcu200-fsgd2104-2-e,5,1.557935,270,1,0,1,5,cyclic_32_2,unroll_64,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,3,1.75,0.73300902397,False
viterbi_3856.c,xcu200-fsgd2104-2-e,5,4.04712,131,1,0,0,2,cyclic_32_2,unroll_64,unroll_4,pipeline_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,1,0.75,0.862298299271,False
viterbi_3760.c,xcu200-fsgd2104-2-e,5,4.41425,87,1,0,0,1,cyclic_32_2,unroll_64,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_8,pipeline_1,1,0.5,0.92240192452,False
viterbi_3762.c,xcu200-fsgd2104-2-e,5,4.0443,98,1,0,0,1,cyclic_32_2,unroll_64,unroll_4,pipeline_1,unroll_2,unroll_4,pipeline_1,pipeline_1,1,0.5,0.928928792679,False
viterbi_3781.c,xcu200-fsgd2104-2-e,5,1.913865,332,1,0,2,6,cyclic_32_2,unroll_64,unroll_4,pipeline_1,unroll_4,pipeline_1,unroll_16,pipeline_1,1,2.25,0.619500200885,False
viterbi_3710.c,xcu200-fsgd2104-2-e,5,1.55855,282,1,0,1,5,cyclic_32_2,unroll_64,unroll_4,unroll_16,pipeline_1,pipeline_1,unroll_16,unroll_4,1,1.75,0.733010535732,False
viterbi_3900.c,xcu200-fsgd2104-2-e,5,1.56643,242,1,0,1,5,cyclic_32_2,unroll_64,unroll_4,unroll_63,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,1.75,0.733029634462,False
viterbi_3738.c,xcu200-fsgd2104-2-e,5,1.60101,509,1,0,2,9,cyclic_32_2,unroll_64,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,1,3,0.469052912891,False
viterbi_3627.c,xcu200-fsgd2104-2-e,5,42.345125,540,1,0,1,6,cyclic_32_2,unroll_64,unroll_8,unroll_2,pipeline_1,unroll_4,unroll_16,unroll_4,1,2,0.137578173136,False
viterbi_3551.c,xcu200-fsgd2104-2-e,5,1.560175,172,1,0,1,3,cyclic_32_2,unroll_8,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,1,1.25,0.793337153545,False
