Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,InnerLoop_3_1,Replicate_Count,Area,Weight,is_pareto
workload_2110.cpp,xcu200-fsgd2104-2-e,3.33,63.76822461,210,0,0,0,1,cyclic_8_1,unroll_2,unroll_4,pipeline_1,unroll_5,1,0.25,0.32988680975,False
workload_2339.cpp,xcu200-fsgd2104-2-e,3.33,93.91191741,261,0,0,0,2,cyclic_8_1,unroll_2,unroll_4,unroll_5,pipeline_1,1,0.5,0.142094114793,False
workload_2186.cpp,xcu200-fsgd2104-2-e,3.33,12.13548903,599.5,0,0,4,9,cyclic_8_1,unroll_32,pipeline_1,pipeline_1,unroll_5,2,3.25,0.5235468307,False
workload_2027.cpp,xcu200-fsgd2104-2-e,3.33,12.11363757,575,0,0,4,9,cyclic_8_1,unroll_32,pipeline_1,unroll_5,pipeline_1,2,3.25,0.523546913382,False
workload_2157.cpp,xcu200-fsgd2104-2-e,3.33,94.14294282,3060,0,0,6,19,cyclic_8_1,unroll_32,unroll_2,unroll_5,pipeline_1,1,6.25,0.108029548042,False
workload_2049.cpp,xcu200-fsgd2104-2-e,3.33,65.8542465,2469,0,0,7,24,cyclic_8_1,unroll_32,unroll_4,pipeline_1,pipeline_1,1,7.75,0.167046382557,False
workload_2235.cpp,xcu200-fsgd2104-2-e,3.33,12.13628157,156,0,0,0,1,cyclic_8_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,0.25,0.977341264911,False
workload_2134.cpp,xcu200-fsgd2104-2-e,3.33,12.11363757,156.5,0,0,0,1,cyclic_8_1,unroll_4,pipeline_1,unroll_5,pipeline_1,4,0.25,1,True
workload_2228.cpp,xcu200-fsgd2104-2-e,3.33,12.13628157,158,0,0,0,1,cyclic_8_1,unroll_4,pipeline_1,unroll_5,unroll_5,2,0.25,0.977341264911,False
workload_2250.cpp,xcu200-fsgd2104-2-e,3.33,94.14333909,272.5,0,0,0,2,cyclic_8_1,unroll_4,unroll_2,unroll_5,pipeline_1,2,0.5,0.141237567112,False
workload_2173.cpp,xcu200-fsgd2104-2-e,3.33,42.66718677,321,0,0,1,3,cyclic_8_1,unroll_4,unroll_4,pipeline_1,unroll_5,1,1,0.534055182132,False
workload_2378.cpp,xcu200-fsgd2104-2-e,3.33,93.79552725,1016,0,0,3,8,cyclic_8_1,unroll_4,unroll_8,unroll_5,pipeline_1,1,2.75,0.127562325567,False
workload_2297.cpp,xcu200-fsgd2104-2-e,3.33,11.41326531,1223,0,0,9,23,cyclic_8_1,unroll_64,pipeline_1,pipeline_1,pipeline_1,3,8,0.408547387678,False
workload_2195.cpp,xcu200-fsgd2104-2-e,3.33,11.41326531,1230,0,0,9,22,cyclic_8_1,unroll_64,pipeline_1,pipeline_1,unroll_5,3,7.75,1,True
workload_2097.cpp,xcu200-fsgd2104-2-e,3.33,11.40128064,1191.5,0,0,10,25,cyclic_8_1,unroll_64,pipeline_1,unroll_5,pipeline_1,4,8.75,1,True
workload_2156.cpp,xcu200-fsgd2104-2-e,3.33,11.41326531,1196,0,0,10,25,cyclic_8_1,unroll_64,pipeline_1,unroll_5,unroll_5,2,8.75,0.382584613512,False
workload_2054.cpp,xcu200-fsgd2104-2-e,3.33,12.13582869,219,0,0,1,2,cyclic_8_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,3,0.75,0.890511717935,False
workload_2107.cpp,xcu200-fsgd2104-2-e,3.33,12.13582869,218.5,0,0,1,2,cyclic_8_1,unroll_8,pipeline_1,pipeline_1,unroll_5,2,0.75,0.890511717935,False
workload_2359.cpp,xcu200-fsgd2104-2-e,3.33,12.11363757,214.5,0,0,1,2,cyclic_8_1,unroll_8,pipeline_1,unroll_5,pipeline_1,2,0.75,0.89051232822,False
workload_2090.cpp,xcu200-fsgd2104-2-e,3.33,42.66696033,2408,0,0,8,27,cyclic_8_1,unroll_8,unroll_16,pipeline_1,pipeline_1,1,8.75,0.234898705937,False
workload_2014.cpp,xcu200-fsgd2104-2-e,3.33,65.85441633,335,0,0,1,3,cyclic_8_1,unroll_8,unroll_2,pipeline_1,pipeline_1,1,1,0.305763416265,False
workload_1734.cpp,xcu200-fsgd2104-2-e,5,18.190855,325,0,0,2,4,block_2_1,unroll_16,pipeline_1,unroll_5,pipeline_1,1,1.5,0.800464460013,False
workload_1601.cpp,xcu200-fsgd2104-2-e,5,142.052175,2193,0,0,6,15,block_2_1,unroll_16,unroll_4,unroll_5,pipeline_1,1,5.25,0.131566124479,False
workload_1719.cpp,xcu200-fsgd2104-2-e,5,75.205455,1812,0,0,14,25,block_2_1,unroll_16,unroll_8,pipeline_1,pipeline_1,1,9.75,0.243660538519,False
workload_1696.cpp,xcu200-fsgd2104-2-e,5,18.225365,131,0,0,0,0,block_2_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,5,0,0.999588547333,False
workload_1771.cpp,xcu200-fsgd2104-2-e,5,18.225365,129,0,0,0,0,block_2_1,unroll_2,pipeline_1,pipeline_1,unroll_5,3,0,0.999588547333,False
workload_1632.cpp,xcu200-fsgd2104-2-e,5,18.187285,130.5,0,0,0,0,block_2_1,unroll_2,pipeline_1,unroll_5,pipeline_1,4,0,1,True
workload_1745.cpp,xcu200-fsgd2104-2-e,5,18.222645,130,0,0,0,0,block_2_1,unroll_2,pipeline_1,unroll_5,unroll_5,2,0,0.99961793369,False
workload_1676.cpp,xcu200-fsgd2104-2-e,5,75.206645,426,0,0,3,6,block_2_1,unroll_2,unroll_16,pipeline_1,pipeline_1,1,2.25,0.440157571276,False
workload_1742.cpp,xcu200-fsgd2104-2-e,5,103.059445,139,0,0,0,0,block_2_1,unroll_2,unroll_2,pipeline_1,pipeline_1,1,0,0.316509319479,False
workload_1650.cpp,xcu200-fsgd2104-2-e,5,89.133045,798,0,0,6,12,block_2_1,unroll_2,unroll_32,pipeline_1,pipeline_1,2,4.5,0.300773277178,False
workload_1607.cpp,xcu200-fsgd2104-2-e,5,103.059445,800,0,0,5,11,block_2_1,unroll_2,unroll_32,pipeline_1,unroll_5,1,4,0.246701531057,False
workload_1573.cpp,xcu200-fsgd2104-2-e,5,89.133045,253.5,0,0,1,3,block_2_1,unroll_2,unroll_8,pipeline_1,pipeline_1,2,1,0.389241049535,False
workload_1711.cpp,xcu200-fsgd2104-2-e,5,18.22375,602,0,0,4,10,block_2_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,3,3.5,0.573265760112,False
workload_1880.cpp,xcu200-fsgd2104-2-e,5,18.22358,600,0,0,4,9,block_2_1,unroll_32,pipeline_1,pipeline_1,unroll_5,1,3.25,0.599237523278,False
workload_1732.cpp,xcu200-fsgd2104-2-e,5,18.19111,573,0,0,4,9,block_2_1,unroll_32,pipeline_1,unroll_5,pipeline_1,2,3.25,0.599237646593,False
workload_1831.cpp,xcu200-fsgd2104-2-e,5,18.222645,161,0,0,0,1,block_2_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,2,0.25,0.965007730775,False
workload_1743.cpp,xcu200-fsgd2104-2-e,5,18.221965,156.5,0,0,0,1,block_2_1,unroll_4,pipeline_1,pipeline_1,unroll_5,2,0.25,0.965007807919,False
workload_1661.cpp,xcu200-fsgd2104-2-e,5,18.189325,157,0,0,0,1,block_2_1,unroll_4,pipeline_1,unroll_5,pipeline_1,3,0.25,0.965009749313,False
workload_1584.cpp,xcu200-fsgd2104-2-e,5,103.058765,1750,0,0,11,23,block_2_1,unroll_4,unroll_32,pipeline_1,pipeline_1,1,8.5,0.193414290513,False
workload_1626.cpp,xcu200-fsgd2104-2-e,5,89.132365,412.5,0,0,3,6,block_2_1,unroll_4,unroll_8,pipeline_1,pipeline_1,2,2.25,0.361363810148,False
workload_1872.cpp,xcu200-fsgd2104-2-e,5,17.13707,1238,0,0,9,23,block_2_1,unroll_64,pipeline_1,pipeline_1,pipeline_1,8,8,1,True
workload_1675.cpp,xcu200-fsgd2104-2-e,5,17.137115,1228.5,0,0,9,22,block_2_1,unroll_64,pipeline_1,pipeline_1,unroll_5,4,7.75,1,True
workload_1791.cpp,xcu200-fsgd2104-2-e,5,17.11904,1185,0,0,10,24,block_2_1,unroll_64,pipeline_1,unroll_5,pipeline_1,4,8.5,1,True
workload_1836.cpp,xcu200-fsgd2104-2-e,5,17.13451,1203.5,0,0,10,25,block_2_1,unroll_64,pipeline_1,unroll_5,unroll_5,2,8.75,0.476299018296,False
workload_1999.cpp,xcu200-fsgd2104-2-e,5,79.62933,1959,0,0,16,32,block_2_1,unroll_64,unroll_2,pipeline_1,pipeline_1,1,12,0.161519791638,False
workload_1777.cpp,xcu200-fsgd2104-2-e,5,18.222985,216,0,0,1,2,block_2_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,2,0.75,0.897109792924,False
workload_1722.cpp,xcu200-fsgd2104-2-e,5,18.190345,210,0,0,1,2,block_2_1,unroll_8,pipeline_1,unroll_5,pipeline_1,1,0.75,0.897110448666,False
workload_1714.cpp,xcu200-fsgd2104-2-e,5,103.058425,417,0,0,2,5,block_2_1,unroll_8,unroll_4,pipeline_1,unroll_5,1,1.75,0.300738947326,False
workload_1685.cpp,xcu200-fsgd2104-2-e,5,174.082895,2348,0,0,7,17,block_4_1,unroll_16,unroll_4,unroll_5,pipeline_1,1,6,0.1,False
workload_1716.cpp,xcu200-fsgd2104-2-e,5,18.225365,129.5,0,0,0,0,block_4_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,4,0,0.999588547333,False
workload_1622.cpp,xcu200-fsgd2104-2-e,5,18.225365,128,0,0,0,0,block_4_1,unroll_2,pipeline_1,pipeline_1,unroll_5,2,0,0.999588547333,False
workload_1921.cpp,xcu200-fsgd2104-2-e,5,18.187285,129,0,0,0,0,block_4_1,unroll_2,pipeline_1,unroll_5,pipeline_1,3,0,1,True
workload_1844.cpp,xcu200-fsgd2104-2-e,5,18.222645,130,0,0,0,0,block_4_1,unroll_2,pipeline_1,unroll_5,unroll_5,1,0,0.99961793369,False
workload_1640.cpp,xcu200-fsgd2104-2-e,5,75.206645,508,0,0,3,7,block_4_1,unroll_2,unroll_16,pipeline_1,pipeline_1,1,2.5,0.429845851967,False
workload_1710.cpp,xcu200-fsgd2104-2-e,5,75.206645,511,0,0,3,7,block_4_1,unroll_2,unroll_16,pipeline_1,unroll_5,1,2.5,0.429845851967,False
workload_1575.cpp,xcu200-fsgd2104-2-e,5,89.133045,978.5,0,0,6,13.5,block_4_1,unroll_2,unroll_32,pipeline_1,pipeline_1,2,4.875,0.298679416215,False
workload_1986.cpp,xcu200-fsgd2104-2-e,5,18.22375,609,0,0,4,10,block_4_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,1,3.5,0.573265760112,False
workload_1966.cpp,xcu200-fsgd2104-2-e,5,18.19111,585,0,0,4,9,block_4_1,unroll_32,pipeline_1,unroll_5,pipeline_1,1,3.25,0.599237646593,False
workload_1760.cpp,xcu200-fsgd2104-2-e,5,18.222645,159,0,0,0,1,block_4_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,2,0.25,0.965007730775,False
workload_1780.cpp,xcu200-fsgd2104-2-e,5,18.221965,158,0,0,0,1,block_4_1,unroll_4,pipeline_1,pipeline_1,unroll_5,2,0.25,0.965007807919,False
workload_1768.cpp,xcu200-fsgd2104-2-e,5,18.189325,156,0,0,0,1,block_4_1,unroll_4,pipeline_1,unroll_5,pipeline_1,2,0.25,0.965009749313,False
workload_1861.cpp,xcu200-fsgd2104-2-e,5,18.223325,159,0,0,0,1,block_4_1,unroll_4,pipeline_1,unroll_5,unroll_5,1,0.25,0.965007652133,False
workload_1942.cpp,xcu200-fsgd2104-2-e,5,17.13707,1258,0,0,9,23,block_4_1,unroll_64,pipeline_1,pipeline_1,pipeline_1,1,8,1,True
workload_1939.cpp,xcu200-fsgd2104-2-e,5,17.137115,1206,0,0,9,22,block_4_1,unroll_64,pipeline_1,pipeline_1,unroll_5,1,7.75,1,True
workload_1888.cpp,xcu200-fsgd2104-2-e,5,17.11904,1185.5,0,0,10,24,block_4_1,unroll_64,pipeline_1,unroll_5,pipeline_1,4,8.5,1,True
workload_1974.cpp,xcu200-fsgd2104-2-e,5,17.13451,1219,0,0,10,25,block_4_1,unroll_64,pipeline_1,unroll_5,unroll_5,1,8.75,0.476299018296,False
workload_1654.cpp,xcu200-fsgd2104-2-e,5,18.222985,217,0,0,1,2,block_4_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,1,0.75,0.897109792924,False
workload_1705.cpp,xcu200-fsgd2104-2-e,5,18.222305,216,0,0,1,2,block_4_1,unroll_8,pipeline_1,pipeline_1,unroll_5,1,0.75,0.89710981785,False
workload_1805.cpp,xcu200-fsgd2104-2-e,5,18.190345,211,0,0,1,2,block_4_1,unroll_8,pipeline_1,unroll_5,pipeline_1,1,0.75,0.897110448666,False
workload_1625.cpp,xcu200-fsgd2104-2-e,5,75.205625,2165,0,0,14,29,block_4_1,unroll_8,unroll_16,pipeline_1,pipeline_1,1,10.75,0.209667388295,False
workload_1596.cpp,xcu200-fsgd2104-2-e,5,75.205625,2208,0,0,14,28,block_4_1,unroll_8,unroll_16,pipeline_1,unroll_5,1,10.5,0.218194569087,False
workload_1729.cpp,xcu200-fsgd2104-2-e,5,75.205625,297,0,0,1,3,block_4_1,unroll_8,unroll_2,pipeline_1,pipeline_1,1,1,0.4788497765,False
workload_1697.cpp,xcu200-fsgd2104-2-e,5,103.058425,499,0,0,3,6,block_4_1,unroll_8,unroll_4,pipeline_1,pipeline_1,1,2.25,0.291033431559,False
workload_1674.cpp,xcu200-fsgd2104-2-e,5,75.205625,925,0,0,7,14,block_4_1,unroll_8,unroll_8,pipeline_1,pipeline_1,1,5.25,0.354750810182,False
workload_1651.cpp,xcu200-fsgd2104-2-e,5,103.058425,967,0,0,5,13,block_4_1,unroll_8,unroll_8,pipeline_1,unroll_5,1,4.5,0.245598929595,False
workload_1897.cpp,xcu200-fsgd2104-2-e,5,18.225365,130,0,0,0,0,block_8_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,3,0,0.999588547333,False
workload_1801.cpp,xcu200-fsgd2104-2-e,5,18.225365,129.5,0,0,0,0,block_8_1,unroll_2,pipeline_1,pipeline_1,unroll_5,2,0,0.999588547333,False
workload_1858.cpp,xcu200-fsgd2104-2-e,5,18.187285,131,0,0,0,0,block_8_1,unroll_2,pipeline_1,unroll_5,pipeline_1,4,0,1,True
workload_1767.cpp,xcu200-fsgd2104-2-e,5,18.222645,128,0,0,0,0,block_8_1,unroll_2,pipeline_1,unroll_5,unroll_5,2,0,0.99961793369,False
workload_1946.cpp,xcu200-fsgd2104-2-e,5,64.065525,132,0,0,0,0,block_8_1,unroll_2,unroll_2,pipeline_1,pipeline_1,1,0,0.572505165156,False
workload_1954.cpp,xcu200-fsgd2104-2-e,5,142.053365,153,0,0,0,1,block_8_1,unroll_2,unroll_2,unroll_5,pipeline_1,1,0.25,0.159037010273,False
workload_1649.cpp,xcu200-fsgd2104-2-e,5,91.918325,656,0,0,4,10,block_8_1,unroll_2,unroll_32,pipeline_1,pipeline_1,1,3.5,0.306473488263,False
workload_1978.cpp,xcu200-fsgd2104-2-e,5,18.22375,603.5,0,0,4,10,block_8_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,2,3.5,0.573265760112,False
workload_1656.cpp,xcu200-fsgd2104-2-e,5,91.91705,1497,0,0,8,19,block_8_1,unroll_32,unroll_4,pipeline_1,unroll_5,1,6.75,0.263973070832,False
workload_1735.cpp,xcu200-fsgd2104-2-e,5,18.222645,156,0,0,0,1,block_8_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,0.25,0.965007730775,False
workload_1828.cpp,xcu200-fsgd2104-2-e,5,18.221965,157,0,0,0,1,block_8_1,unroll_4,pipeline_1,pipeline_1,unroll_5,1,0.25,0.965007807919,False
workload_1792.cpp,xcu200-fsgd2104-2-e,5,18.189325,155,0,0,0,1,block_8_1,unroll_4,pipeline_1,unroll_5,pipeline_1,3,0.25,0.965009749313,False
workload_1646.cpp,xcu200-fsgd2104-2-e,5,91.917645,221,0,0,1,2,block_8_1,unroll_4,unroll_4,pipeline_1,pipeline_1,1,0.75,0.375689485491,False
workload_1895.cpp,xcu200-fsgd2104-2-e,5,17.13707,1243,0,0,9,23,block_8_1,unroll_64,pipeline_1,pipeline_1,pipeline_1,8,8,1,True
workload_1940.cpp,xcu200-fsgd2104-2-e,5,17.137115,1225.5,0,0,9,22,block_8_1,unroll_64,pipeline_1,pipeline_1,unroll_5,2,7.75,1,True
workload_1903.cpp,xcu200-fsgd2104-2-e,5,17.11904,1185,0,0,10,24,block_8_1,unroll_64,pipeline_1,unroll_5,pipeline_1,4,8.5,1,True
workload_1718.cpp,xcu200-fsgd2104-2-e,5,18.222985,217,0,0,1,2,block_8_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,1,0.75,0.897109792924,False
workload_1759.cpp,xcu200-fsgd2104-2-e,5,18.222305,214,0,0,1,2,block_8_1,unroll_8,pipeline_1,pipeline_1,unroll_5,1,0.75,0.89710981785,False
workload_1794.cpp,xcu200-fsgd2104-2-e,5,18.223665,217,0,0,1,2,block_8_1,unroll_8,pipeline_1,unroll_5,unroll_5,1,0.75,0.897109767519,False
workload_1588.cpp,xcu200-fsgd2104-2-e,5,91.917305,353.5,0,0,2,5,block_8_1,unroll_8,unroll_4,pipeline_1,pipeline_1,2,1.75,0.359072846539,False
workload_1616.cpp,xcu200-fsgd2104-2-e,5,91.917305,358,0,0,2,4,block_8_1,unroll_8,unroll_4,pipeline_1,unroll_5,1,1.5,0.364350194392,False
workload_1680.cpp,xcu200-fsgd2104-2-e,5,18.223495,340,0,0,2,5,complete_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,2,1.75,0.76963632292,False
workload_1671.cpp,xcu200-fsgd2104-2-e,5,18.223155,343,0,0,2,5,complete_1,unroll_16,pipeline_1,pipeline_1,unroll_5,1,1.75,0.76963632791,False
workload_1692.cpp,xcu200-fsgd2104-2-e,5,62.671695,370,0,0,2,5,complete_1,unroll_16,unroll_2,pipeline_1,pipeline_1,1,1.75,0.540568657044,False
workload_1581.cpp,xcu200-fsgd2104-2-e,5,62.671695,374,0,0,2,5,complete_1,unroll_16,unroll_2,pipeline_1,unroll_5,1,1.75,0.540568657044,False
workload_1673.cpp,xcu200-fsgd2104-2-e,5,18.225365,131,0,0,0,0,complete_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,2,0,0.999588547333,False
workload_1874.cpp,xcu200-fsgd2104-2-e,5,18.225365,131,0,0,0,0,complete_1,unroll_2,pipeline_1,pipeline_1,unroll_5,2,0,0.999588547333,False
workload_1739.cpp,xcu200-fsgd2104-2-e,5,18.187285,128.5,0,0,0,0,complete_1,unroll_2,pipeline_1,unroll_5,pipeline_1,4,0,1,True
workload_1850.cpp,xcu200-fsgd2104-2-e,5,18.222645,128.5,0,0,0,0,complete_1,unroll_2,pipeline_1,unroll_5,unroll_5,2,0,0.99961793369,False
workload_1687.cpp,xcu200-fsgd2104-2-e,5,135.090165,152,0,0,0,1,complete_1,unroll_2,unroll_2,unroll_5,pipeline_1,1,0.25,0.179873294719,False
workload_1748.cpp,xcu200-fsgd2104-2-e,5,135.090165,201,0,0,0,1,complete_1,unroll_2,unroll_4,unroll_5,pipeline_1,1,0.25,0.179873294719,False
workload_1693.cpp,xcu200-fsgd2104-2-e,5,18.22375,600.5,0,0,4,10,complete_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,2,3.5,0.573265760112,False
workload_1753.cpp,xcu200-fsgd2104-2-e,5,18.22358,601,0,0,4,9,complete_1,unroll_32,pipeline_1,pipeline_1,unroll_5,1,3.25,0.599237523278,False
workload_1749.cpp,xcu200-fsgd2104-2-e,5,18.222645,160,0,0,0,1,complete_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,3,0.25,0.965007730775,False
workload_1566.cpp,xcu200-fsgd2104-2-e,5,18.189325,157,0,0,0,1,complete_1,unroll_4,pipeline_1,unroll_5,pipeline_1,3,0.25,0.965009749313,False
workload_1655.cpp,xcu200-fsgd2104-2-e,5,135.089485,210,0,0,0,2,complete_1,unroll_4,unroll_2,unroll_5,pipeline_1,1,0.5,0.179434807406,False
workload_1624.cpp,xcu200-fsgd2104-2-e,5,133.870925,700,0,0,2,6,complete_1,unroll_4,unroll_8,unroll_5,pipeline_1,1,2,0.174630796786,False
workload_1926.cpp,xcu200-fsgd2104-2-e,5,17.13707,1226,0,0,9,23,complete_1,unroll_64,pipeline_1,pipeline_1,pipeline_1,5,8,1,True
workload_1938.cpp,xcu200-fsgd2104-2-e,5,17.137115,1221,0,0,9,22,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_5,2,7.75,1,True
workload_1830.cpp,xcu200-fsgd2104-2-e,5,17.11904,1189,0,0,10,24,complete_1,unroll_64,pipeline_1,unroll_5,pipeline_1,4,8.5,1,True
workload_1868.cpp,xcu200-fsgd2104-2-e,5,17.13451,1225,0,0,10,25,complete_1,unroll_64,pipeline_1,unroll_5,unroll_5,1,8.75,0.476299018296,False
workload_1658.cpp,xcu200-fsgd2104-2-e,5,67.00341,1587,0,0,11,27,complete_1,unroll_64,unroll_2,pipeline_1,unroll_5,1,9.5,0.277779173798,False
workload_1630.cpp,xcu200-fsgd2104-2-e,5,18.222985,215.5,0,0,1,2,complete_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,2,0.75,0.897109792924,False
workload_1829.cpp,xcu200-fsgd2104-2-e,5,18.222305,221,0,0,1,2,complete_1,unroll_8,pipeline_1,pipeline_1,unroll_5,1,0.75,0.89710981785,False
workload_1769.cpp,xcu200-fsgd2104-2-e,5,18.190345,212.5,0,0,1,2,complete_1,unroll_8,pipeline_1,unroll_5,pipeline_1,2,0.75,0.897110448666,False
workload_1667.cpp,xcu200-fsgd2104-2-e,5,74.857465,1421,0,0,8.5,19.5,complete_1,unroll_8,unroll_16,pipeline_1,pipeline_1,2,7,0.325925702385,False
workload_1609.cpp,xcu200-fsgd2104-2-e,5,62.671865,1416,0,0,9,19,complete_1,unroll_8,unroll_16,pipeline_1,unroll_5,1,7,0.376839821123,False
workload_1752.cpp,xcu200-fsgd2104-2-e,5,135.089145,354,0,0,1,4,complete_1,unroll_8,unroll_2,unroll_5,pipeline_1,1,1.25,0.176399301895,False
workload_1591.cpp,xcu200-fsgd2104-2-e,5,87.043065,649,0,0,4,9,complete_1,unroll_8,unroll_8,pipeline_1,pipeline_1,1,3.25,0.337954127715,False
workload_1707.cpp,xcu200-fsgd2104-2-e,5,18.223495,335,0,0,2,5,cyclic_2_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,1.75,0.76963632292,False
workload_1698.cpp,xcu200-fsgd2104-2-e,5,18.223155,340,0,0,2,5,cyclic_2_1,unroll_16,pipeline_1,pipeline_1,unroll_5,2,1.75,0.76963632791,False
workload_1731.cpp,xcu200-fsgd2104-2-e,5,64.064335,392,0,0,2,5,cyclic_2_1,unroll_16,unroll_2,pipeline_1,unroll_5,1,1.75,0.531226354058,False
workload_1814.cpp,xcu200-fsgd2104-2-e,5,18.225365,130.5,0,0,0,0,cyclic_2_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,4,0,0.999588547333,False
workload_1758.cpp,xcu200-fsgd2104-2-e,5,18.187285,129,0,0,0,0,cyclic_2_1,unroll_2,pipeline_1,unroll_5,pipeline_1,4,0,1,True
workload_1876.cpp,xcu200-fsgd2104-2-e,5,18.222645,130,0,0,0,0,cyclic_2_1,unroll_2,pipeline_1,unroll_5,unroll_5,1,0,0.99961793369,False
workload_1647.cpp,xcu200-fsgd2104-2-e,5,91.918325,375,0,0,2,5,cyclic_2_1,unroll_2,unroll_16,pipeline_1,pipeline_1,1,1.75,0.359067198754,False
workload_1648.cpp,xcu200-fsgd2104-2-e,5,77.991925,134.5,0,0,0,0,cyclic_2_1,unroll_2,unroll_2,pipeline_1,pipeline_1,2,0,0.469754258693,False
workload_1715.cpp,xcu200-fsgd2104-2-e,5,91.918325,136,0,0,0,0,cyclic_2_1,unroll_2,unroll_2,pipeline_1,unroll_5,1,0,0.379585373031,False
workload_1688.cpp,xcu200-fsgd2104-2-e,5,142.053365,158,0,0,0,1,cyclic_2_1,unroll_2,unroll_2,unroll_5,pipeline_1,1,0.25,0.159037010273,False
workload_1726.cpp,xcu200-fsgd2104-2-e,5,91.918325,167,0,0,0,1,cyclic_2_1,unroll_2,unroll_4,pipeline_1,pipeline_1,1,0.25,0.379148995818,False
workload_1635.cpp,xcu200-fsgd2104-2-e,5,64.065525,1630,0,0,10,22,cyclic_2_1,unroll_2,unroll_64,pipeline_1,pipeline_1,1,8,0.339782405089,False
workload_1567.cpp,xcu200-fsgd2104-2-e,5,64.065525,236,0,0,1,2,cyclic_2_1,unroll_2,unroll_8,pipeline_1,pipeline_1,2,0.75,0.564419313466,False
workload_1652.cpp,xcu200-fsgd2104-2-e,5,18.22375,607.5,0,0,4,10,cyclic_2_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,2,3.5,0.573265760112,False
workload_1960.cpp,xcu200-fsgd2104-2-e,5,18.19111,573,0,0,4,9,cyclic_2_1,unroll_32,pipeline_1,unroll_5,pipeline_1,1,3.25,0.599237646593,False
workload_1636.cpp,xcu200-fsgd2104-2-e,5,64.06425,743,0,0,5,11,cyclic_2_1,unroll_32,unroll_2,pipeline_1,pipeline_1,1,4,0.410487257226,False
workload_1702.cpp,xcu200-fsgd2104-2-e,5,64.06425,1661,0,0,10,21,cyclic_2_1,unroll_32,unroll_4,pipeline_1,pipeline_1,1,7.75,0.348190776502,False
workload_1730.cpp,xcu200-fsgd2104-2-e,5,18.222645,163,0,0,0,1,cyclic_2_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,0.25,0.965007730775,False
workload_1803.cpp,xcu200-fsgd2104-2-e,5,18.221965,158,0,0,0,1,cyclic_2_1,unroll_4,pipeline_1,pipeline_1,unroll_5,1,0.25,0.965007807919,False
workload_1786.cpp,xcu200-fsgd2104-2-e,5,18.189325,158,0,0,0,1,cyclic_2_1,unroll_4,pipeline_1,unroll_5,pipeline_1,3,0.25,0.965009749313,False
workload_1708.cpp,xcu200-fsgd2104-2-e,5,64.064845,376,0,0,2,5,cyclic_2_1,unroll_4,unroll_8,pipeline_1,pipeline_1,1,1.75,0.531222940556,False
workload_1901.cpp,xcu200-fsgd2104-2-e,5,17.13707,1226,0,0,9,23,cyclic_2_1,unroll_64,pipeline_1,pipeline_1,pipeline_1,6,8,1,True
workload_1953.cpp,xcu200-fsgd2104-2-e,5,17.137115,1200,0,0,9,22,cyclic_2_1,unroll_64,pipeline_1,pipeline_1,unroll_5,1,7.75,1,True
workload_1885.cpp,xcu200-fsgd2104-2-e,5,17.11904,1187.5,0,0,10,24,cyclic_2_1,unroll_64,pipeline_1,unroll_5,pipeline_1,4,8.5,1,True
workload_1947.cpp,xcu200-fsgd2104-2-e,5,17.13451,1181,0,0,10,25,cyclic_2_1,unroll_64,pipeline_1,unroll_5,unroll_5,1,8.75,0.476299018296,False
workload_1717.cpp,xcu200-fsgd2104-2-e,5,18.222985,219,0,0,1,2,cyclic_2_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,1,0.75,0.897109792924,False
workload_1700.cpp,xcu200-fsgd2104-2-e,5,64.064505,1621,0,0,10,21,cyclic_2_1,unroll_8,unroll_16,pipeline_1,unroll_5,1,7.75,0.348189754665,False
workload_1606.cpp,xcu200-fsgd2104-2-e,5,91.917305,698,0,0,4,10,cyclic_2_1,unroll_8,unroll_8,pipeline_1,pipeline_1,3,3.5,0.306477973396,False
