Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,OuterLoop_1,InnerLoop_1_1,Replicate_Count,Area,Weight,is_pareto
Stencil2D_3699.cpp,xcu200-fsgd2104-2-e,5,5.056845,45,0,0,0,0,cyclic_8_1,block_64_1,unroll_8,pipeline_1,5,0,0.999987985221,False
Stencil2D_3849.cpp,xcu200-fsgd2104-2-e,5,82.51318,49,0,0,0,0,cyclic_8_1,block_64_1,unroll_8,unroll_2,1,0,0.433044189543,False
Stencil2D_3889.cpp,xcu200-fsgd2104-2-e,5,4.75889,178,0,0,0,4,cyclic_8_1,block_64_1,unroll_8,unroll_64,1,1,0.921149070179,False
Stencil2D_4024.cpp,xcu200-fsgd2104-2-e,5,5.388025,221,0,14,3,5,cyclic_8_1,block_8_1,unroll_16,pipeline_1,1,5.5,0.47381205718,False
Stencil2D_3543.cpp,xcu200-fsgd2104-2-e,5,20.23542,90,0,2,1,3,cyclic_8_1,block_8_1,unroll_16,unroll_8,1,1.5,0.793453759814,False
Stencil2D_3499.cpp,xcu200-fsgd2104-2-e,5,4.961715,114.5,0,0,1,3,cyclic_8_1,block_8_1,unroll_64,pipeline_1,2,1,0.920277392643,False
Stencil2D_3572.cpp,xcu200-fsgd2104-2-e,5,38.474095,213,0,4,2,6,cyclic_8_1,block_8_1,unroll_64,unroll_4,1,3,0.608195784437,False
Stencil2D_4279.cpp,xcu200-fsgd2104-2-e,5,2.56546,482,0,7,6,14,cyclic_8_1,cyclic_128_1,pipeline_1,unroll_64,1,6.75,0.356264395654,False
Stencil2D_4232.cpp,xcu200-fsgd2104-2-e,5,50.933345,107,0,0,0,2,cyclic_8_1,cyclic_128_1,unroll_2,unroll_64,1,0.5,0.625665196782,False
Stencil2D_3593.cpp,xcu200-fsgd2104-2-e,5,2.565695,459,0,1,2,9,cyclic_8_1,cyclic_16_1,pipeline_1,pipeline_1,13,3,0.775918500355,False
Stencil2D_3877.cpp,xcu200-fsgd2104-2-e,5,2.565615,471,0,1,2,9,cyclic_8_1,cyclic_16_1,pipeline_1,unroll_32,3,3,0.775918800985,False
Stencil2D_3660.cpp,xcu200-fsgd2104-2-e,5,2.5655775,457,0,1,2,9,cyclic_8_1,cyclic_16_1,pipeline_1,unroll_64,10,3,0.775918941905,False
Stencil2D_3971.cpp,xcu200-fsgd2104-2-e,5,5.055605,62,0,0,0,1,cyclic_8_1,cyclic_16_1,unroll_16,pipeline_1,3,0.25,0.978115137309,False
Stencil2D_4042.cpp,xcu200-fsgd2104-2-e,5,5.092745,43.5,0,0,0,0,cyclic_8_1,cyclic_16_1,unroll_2,pipeline_1,2,0,0.999661250384,False
Stencil2D_3496.cpp,xcu200-fsgd2104-2-e,5,11.56717,44,0,0,0,0,cyclic_8_1,cyclic_16_1,unroll_2,unroll_16,1,0,0.94170593315,False
Stencil2D_4102.cpp,xcu200-fsgd2104-2-e,5,84.857855,44,0,0,0,0,cyclic_8_1,cyclic_16_1,unroll_2,unroll_2,1,0,0.420188287076,False
Stencil2D_3855.cpp,xcu200-fsgd2104-2-e,5,4.7633675,70,0,0,0,1,cyclic_8_1,cyclic_16_1,unroll_2,unroll_64,6,0.25,0.979385678512,False
Stencil2D_3972.cpp,xcu200-fsgd2104-2-e,5,7.080605,71,0,0,0,1,cyclic_8_1,cyclic_16_1,unroll_4,unroll_32,1,0.25,0.9670491008,False
Stencil2D_4229.cpp,xcu200-fsgd2104-2-e,5,4.76069,98,0,0,0,2,cyclic_8_1,cyclic_16_1,unroll_4,unroll_64,1,0.5,0.941009093643,False
Stencil2D_3527.cpp,xcu200-fsgd2104-2-e,5,5.056845,51,0,0,0,0,cyclic_8_1,cyclic_16_1,unroll_8,pipeline_1,4,0,0.999987985221,False
Stencil2D_4064.cpp,xcu200-fsgd2104-2-e,5,7.07833,106,0,0,0,2,cyclic_8_1,cyclic_16_1,unroll_8,unroll_32,1,0.5,0.93718953204,False
Stencil2D_4203.cpp,xcu200-fsgd2104-2-e,5,4.7589675,173,0,0,0,4,cyclic_8_1,cyclic_16_1,unroll_8,unroll_64,2,1,0.921148738964,False
Stencil2D_3834.cpp,xcu200-fsgd2104-2-e,5,2.56687,454,0,0,1,8,cyclic_8_1,cyclic_2_1,pipeline_1,pipeline_1,3,2.25,0.82879217473,False
Stencil2D_3735.cpp,xcu200-fsgd2104-2-e,5,2.567105,468,0,0,1,8,cyclic_8_1,cyclic_2_1,pipeline_1,unroll_32,1,2.25,0.828791272795,False
Stencil2D_3752.cpp,xcu200-fsgd2104-2-e,5,5.05716,46,0,0,0,0,cyclic_8_1,cyclic_2_1,unroll_8,pipeline_1,1,0,0.999985118069,False
Stencil2D_3815.cpp,xcu200-fsgd2104-2-e,5,7.079035,102,0,0,0,2,cyclic_8_1,cyclic_2_1,unroll_8,unroll_32,1,0.5,0.937187320312,False
Stencil2D_3789.cpp,xcu200-fsgd2104-2-e,5,4.7601775,179.5,0,0,0,4,cyclic_8_1,cyclic_2_1,unroll_8,unroll_64,2,1,0.921143567552,False
Stencil2D_3808.cpp,xcu200-fsgd2104-2-e,5,2.56593,476,0,1,3,10,cyclic_8_1,cyclic_32_1,pipeline_1,pipeline_1,2,3.5,0.708448404408,False
Stencil2D_3968.cpp,xcu200-fsgd2104-2-e,5,2.56546,475.5,0,1,3,10,cyclic_8_1,cyclic_32_1,pipeline_1,unroll_32,2,3.5,0.708448333332,False
Stencil2D_3868.cpp,xcu200-fsgd2104-2-e,5,2.565615,470,0,1,3,10,cyclic_8_1,cyclic_32_1,pipeline_1,unroll_64,5,3.5,0.708448356784,False
Stencil2D_4080.cpp,xcu200-fsgd2104-2-e,5,5.09255,47,0,0,0,0,cyclic_8_1,cyclic_32_1,unroll_2,pipeline_1,1,0,0.999663024968,False
Stencil2D_4269.cpp,xcu200-fsgd2104-2-e,5,4.76313,75,0,0,0,1,cyclic_8_1,cyclic_32_1,unroll_2,unroll_64,1,0.25,0.979386675986,False
Stencil2D_3626.cpp,xcu200-fsgd2104-2-e,5,89.373405,161,0,0,0,2,cyclic_8_1,cyclic_32_1,unroll_32,unroll_2,1,0.5,0.39376531834,False
Stencil2D_4039.cpp,xcu200-fsgd2104-2-e,5,4.763265,106,0,0,0,2,cyclic_8_1,cyclic_32_1,unroll_4,unroll_64,1,0.5,0.941009076733,False
Stencil2D_3803.cpp,xcu200-fsgd2104-2-e,5,5.0595025,56,0,0,0,0.5,cyclic_8_1,cyclic_32_1,unroll_8,pipeline_1,2,0.125,0.980125549471,False
Stencil2D_4034.cpp,xcu200-fsgd2104-2-e,5,7.07841,101,0,0,0,2,cyclic_8_1,cyclic_32_1,unroll_8,unroll_32,1,0.5,0.937189281092,False
Stencil2D_4297.cpp,xcu200-fsgd2104-2-e,5,4.758965,165,0,0,0,4,cyclic_8_1,cyclic_32_1,unroll_8,unroll_64,1,1,0.921148749649,False
Stencil2D_3767.cpp,xcu200-fsgd2104-2-e,5,2.56578,470,0,0,1,8,cyclic_8_1,cyclic_4_1,pipeline_1,pipeline_1,7,2.25,0.828796358102,False
Stencil2D_4084.cpp,xcu200-fsgd2104-2-e,5,2.56586,467,0,0,1,8,cyclic_8_1,cyclic_4_1,pipeline_1,unroll_2,1,2.25,0.82879605107,False
Stencil2D_3903.cpp,xcu200-fsgd2104-2-e,5,2.56617,474.5,0,0,1.5,8,cyclic_8_1,cyclic_4_1,pipeline_1,unroll_64,2,2.375,0.810941004954,False
Stencil2D_3887.cpp,xcu200-fsgd2104-2-e,5,5.055915,56,0,0,0,0,cyclic_8_1,cyclic_4_1,unroll_16,pipeline_1,5,0,0.999996450171,False
Stencil2D_4103.cpp,xcu200-fsgd2104-2-e,5,7.133885,179,0,0,0,4,cyclic_8_1,cyclic_4_1,unroll_16,unroll_32,1,1,0.910338698632,False
Stencil2D_4008.cpp,xcu200-fsgd2104-2-e,5,4.795765,379.5,0,0,1,8,cyclic_8_1,cyclic_4_1,unroll_16,unroll_64,4,2.25,0.82000771388,False
Stencil2D_3802.cpp,xcu200-fsgd2104-2-e,5,5.09294,43,0,0,0,0,cyclic_8_1,cyclic_4_1,unroll_2,pipeline_1,3,0,0.999659475803,False
Stencil2D_4027.cpp,xcu200-fsgd2104-2-e,5,4.763445,67,0,0,0,1,cyclic_8_1,cyclic_4_1,unroll_2,unroll_64,3,0.25,0.979385353008,False
Stencil2D_3850.cpp,xcu200-fsgd2104-2-e,5,5.07904,44,0,0,0,0,cyclic_8_1,cyclic_4_1,unroll_4,pipeline_1,4,0,0.999785976001,False
Stencil2D_3939.cpp,xcu200-fsgd2104-2-e,5,4.7606875,102.5,0,0,0,2,cyclic_8_1,cyclic_4_1,unroll_4,unroll_64,2,0.5,0.941009093654,False
Stencil2D_3816.cpp,xcu200-fsgd2104-2-e,5,5.056845,48,0,0,0,0,cyclic_8_1,cyclic_4_1,unroll_8,pipeline_1,3,0,0.999987985221,False
Stencil2D_3929.cpp,xcu200-fsgd2104-2-e,5,7.07833,107,0,0,0,2,cyclic_8_1,cyclic_4_1,unroll_8,unroll_32,1,0.5,0.93718953204,False
Stencil2D_4000.cpp,xcu200-fsgd2104-2-e,5,4.75889,176,0,0,0,4,cyclic_8_1,cyclic_4_1,unroll_8,unroll_64,3,1,0.921149070179,False
Stencil2D_3546.cpp,xcu200-fsgd2104-2-e,5,43.9483825,55.5,0,0,0,1,cyclic_8_1,cyclic_64_1,unroll_2,unroll_16,2,0.25,0.678997925379,False
Stencil2D_4070.cpp,xcu200-fsgd2104-2-e,5,4.76579,75,0,0,0,1,cyclic_8_1,cyclic_64_1,unroll_2,unroll_64,1,0.25,0.97937550103,False
Stencil2D_3947.cpp,xcu200-fsgd2104-2-e,5,4.76108,100,0,0,0,2,cyclic_8_1,cyclic_64_1,unroll_4,unroll_64,1,0.5,0.941009091721,False
Stencil2D_3904.cpp,xcu200-fsgd2104-2-e,5,2.565465,463,0,0,1,8,cyclic_8_1,cyclic_8_1,pipeline_1,pipeline_1,14,2.25,1,True
Stencil2D_4030.cpp,xcu200-fsgd2104-2-e,5,2.5655825,445.5,0,0,1,8,cyclic_8_1,cyclic_8_1,pipeline_1,unroll_2,2,2.25,0.828797116087,False
Stencil2D_3975.cpp,xcu200-fsgd2104-2-e,5,2.565545,464,0,0,1,8,cyclic_8_1,cyclic_8_1,pipeline_1,unroll_32,8,2.25,0.828797260008,False
Stencil2D_4097.cpp,xcu200-fsgd2104-2-e,5,2.565465,462,0,0,1,8,cyclic_8_1,cyclic_8_1,pipeline_1,unroll_64,9,2.25,1,True
Stencil2D_4127.cpp,xcu200-fsgd2104-2-e,5,5.055605,57,0,0,0,1,cyclic_8_1,cyclic_8_1,unroll_16,pipeline_1,3,0.25,0.978115137309,False
Stencil2D_4248.cpp,xcu200-fsgd2104-2-e,5,87.73909,64,0,0,0,1,cyclic_8_1,cyclic_8_1,unroll_16,unroll_2,1,0.25,0.404120042814,False
Stencil2D_4180.cpp,xcu200-fsgd2104-2-e,5,4.639535,354,0,0,0,8,cyclic_8_1,cyclic_8_1,unroll_16,unroll_64,1,2,0.827204261802,False
Stencil2D_3821.cpp,xcu200-fsgd2104-2-e,5,5.09255,45,0,0,0,0,cyclic_8_1,cyclic_8_1,unroll_2,pipeline_1,4,0,0.999663024968,False
Stencil2D_4291.cpp,xcu200-fsgd2104-2-e,5,84.8577,44,0,0,0,0,cyclic_8_1,cyclic_8_1,unroll_2,unroll_2,1,0,0.420189128581,False
Stencil2D_4212.cpp,xcu200-fsgd2104-2-e,5,6.7643175,54.5,0,0,0,0.5,cyclic_8_1,cyclic_8_1,unroll_2,unroll_32,2,0.125,0.974853628477,False
Stencil2D_3799.cpp,xcu200-fsgd2104-2-e,5,4.6086375,67.5,0,0,0,1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_64,8,0.25,1,True
Stencil2D_3931.cpp,xcu200-fsgd2104-2-e,5,5.078885,46,0,0,0,0,cyclic_8_1,cyclic_8_1,unroll_4,pipeline_1,2,0,0.999787386664,False
Stencil2D_4022.cpp,xcu200-fsgd2104-2-e,5,5.056455,49,0,0,0,0,cyclic_8_1,cyclic_8_1,unroll_8,pipeline_1,3,0,0.999991535034,False
Stencil2D_4094.cpp,xcu200-fsgd2104-2-e,5,86.57537,48,0,0,0,0,cyclic_8_1,cyclic_8_1,unroll_8,unroll_2,1,0,0.4109316789,False
Stencil2D_4037.cpp,xcu200-fsgd2104-2-e,5,6.76334,100,0,0,0,2,cyclic_8_1,cyclic_8_1,unroll_8,unroll_32,2,0.5,0.93812088913,False
Stencil2D_4058.cpp,xcu200-fsgd2104-2-e,5,4.603935,166,0,0,0,4,cyclic_8_1,cyclic_8_1,unroll_8,unroll_64,5,1,1,True
Stencil2D_2790.cpp,xcu200-fsgd2104-2-e,10,9.73273,80,0,0,1,1,block_128_1,block_128_1,unroll_64,pipeline_1,1,0.5,0.923772668757,False
Stencil2D_2975.cpp,xcu200-fsgd2104-2-e,10,10.0592,40,0,0,0,0,block_128_1,block_128_1,unroll_8,pipeline_1,1,0,0.998601412522,False
Stencil2D_2682.cpp,xcu200-fsgd2104-2-e,10,10.25132,47,0,0,0,0,block_128_1,block_16_1,unroll_2,pipeline_1,1,0,0.997715422238,False
Stencil2D_2849.cpp,xcu200-fsgd2104-2-e,10,5.10054,409,0,0,1,8,block_128_1,block_2_1,pipeline_1,pipeline_1,1,2.25,0.703463184362,False
Stencil2D_2748.cpp,xcu200-fsgd2104-2-e,10,9.838645,91,0,0,1,2,block_128_1,block_2_1,unroll_64,pipeline_1,4,0.75,0.860578752578,False
Stencil2D_2686.cpp,xcu200-fsgd2104-2-e,10,10.1692,45,0,0,0,0,block_128_1,block_2_1,unroll_8,pipeline_1,1,0,0.998094077499,False
Stencil2D_2644.cpp,xcu200-fsgd2104-2-e,10,99.86121,44,0,0,0,0,block_128_1,block_32_1,unroll_2,unroll_2,1,0,0.632102653362,False
Stencil2D_2830.cpp,xcu200-fsgd2104-2-e,10,10.05672,49,0,0,0,0,block_128_1,block_4_1,unroll_16,pipeline_1,1,0,0.998612852272,False
Stencil2D_2914.cpp,xcu200-fsgd2104-2-e,10,5.09646,460,0,0,1,8,block_128_1,block_64_1,pipeline_1,pipeline_1,4,2.25,0.703470641559,False
Stencil2D_2886.cpp,xcu200-fsgd2104-2-e,10,5.095985,451,0,1,2,9,block_128_1,cyclic_16_1,pipeline_1,pipeline_1,4,3,0.590743225777,False
Stencil2D_2756.cpp,xcu200-fsgd2104-2-e,10,10.06234,54,0,0,0,0,block_128_1,cyclic_16_1,unroll_16,pipeline_1,1,0,0.998586928427,False
Stencil2D_2974.cpp,xcu200-fsgd2104-2-e,10,9.7321,112,0,0,1,2,block_128_1,cyclic_16_1,unroll_64,pipeline_1,1,0.75,0.860613563465,False
Stencil2D_2642.cpp,xcu200-fsgd2104-2-e,10,10.0598,46,0,0,0,0,block_128_1,cyclic_16_1,unroll_8,pipeline_1,3,0,0.998598644852,False
Stencil2D_2933.cpp,xcu200-fsgd2104-2-e,10,5.10494,449,0,0,1,8,block_128_1,cyclic_2_1,pipeline_1,pipeline_1,1,2.25,0.703455142089,False
Stencil2D_2860.cpp,xcu200-fsgd2104-2-e,10,10.06019,57,0,0,0,1,block_128_1,cyclic_2_1,unroll_32,pipeline_1,1,0.25,0.958054545263,False
Stencil2D_2720.cpp,xcu200-fsgd2104-2-e,10,50.03526,39,0,0,0,0,block_128_1,cyclic_2_1,unroll_4,unroll_2,1,0,0.823660522389,False
Stencil2D_2792.cpp,xcu200-fsgd2104-2-e,10,9.73651,82.5,0,0,1,1,block_128_1,cyclic_2_1,unroll_64,pipeline_1,2,0.5,0.923764327211,False
Stencil2D_2900.cpp,xcu200-fsgd2104-2-e,10,51.23137,71,0,0,0,1,block_128_1,cyclic_2_1,unroll_64,unroll_2,1,0.25,0.811305805715,False
Stencil2D_3023.cpp,xcu200-fsgd2104-2-e,10,5.10177,464,0,1,3,10,block_128_1,cyclic_32_1,pipeline_1,pipeline_1,1,3.5,0.489635351874,False
Stencil2D_2891.cpp,xcu200-fsgd2104-2-e,10,9.73651,87.5,0,0,1,1,block_128_1,cyclic_4_1,unroll_64,pipeline_1,2,0.5,0.923764327211,False
Stencil2D_2953.cpp,xcu200-fsgd2104-2-e,10,5.10054,420,0,3,3,11,block_128_1,cyclic_64_1,pipeline_1,pipeline_1,1,4.25,0.359813196611,False
Stencil2D_2722.cpp,xcu200-fsgd2104-2-e,10,10.05892,83,0,0,0,2,block_128_1,cyclic_64_1,unroll_16,pipeline_1,2,0.5,0.923049302166,False
Stencil2D_2993.cpp,xcu200-fsgd2104-2-e,10,7.66439,95,0,0,0,2,block_128_1,cyclic_64_1,unroll_4,unroll_64,1,0.5,0.928192256332,False
Stencil2D_2812.cpp,xcu200-fsgd2104-2-e,10,5.09614,451,0,0,2,9,block_128_1,cyclic_8_1,pipeline_1,pipeline_1,5,2.75,0.645653907926,False
Stencil2D_3117.cpp,xcu200-fsgd2104-2-e,10,10.09785,39,0,0,0,0,block_128_1,cyclic_8_1,unroll_4,pipeline_1,1,0,0.998423137119,False
Stencil2D_2954.cpp,xcu200-fsgd2104-2-e,10,9.7277,94,0,0,1,2,block_128_1,cyclic_8_1,unroll_64,pipeline_1,1,0.75,0.86061495819,False
Stencil2D_2744.cpp,xcu200-fsgd2104-2-e,10,10.0592,44,0,0,0,0,block_128_1,cyclic_8_1,unroll_8,pipeline_1,1,0,0.998601412522,False
Stencil2D_2667.cpp,xcu200-fsgd2104-2-e,10,5.28679,457,0,1,2,9,block_16_1,block_2_1,pipeline_1,unroll_2,2,3,0.590749016955,False
Stencil2D_2757.cpp,xcu200-fsgd2104-2-e,10,5.23618,449,0,1,2,9,block_16_1,block_4_1,pipeline_1,unroll_16,1,3,0.590747898397,False
Stencil2D_2685.cpp,xcu200-fsgd2104-2-e,10,5.23618,449,0,1,2,9,block_16_1,block_4_1,pipeline_1,unroll_32,1,3,0.590747898397,False
Stencil2D_2705.cpp,xcu200-fsgd2104-2-e,10,5.22271,455,0,2,3,10,block_16_1,cyclic_16_1,pipeline_1,unroll_2,1,3.75,0.44345219942,False
Stencil2D_2796.cpp,xcu200-fsgd2104-2-e,10,5.10496,444,0,0,1,8,block_2_1,block_64_1,pipeline_1,unroll_32,2,2.25,0.703455105532,False
Stencil2D_2708.cpp,xcu200-fsgd2104-2-e,10,10.71638,85,0,0,1,2,block_2_1,cyclic_16_1,unroll_32,pipeline_1,1,0.75,0.860216713558,False
Stencil2D_2647.cpp,xcu200-fsgd2104-2-e,10,10.06078,107,0,0,0,2,block_2_1,cyclic_32_1,unroll_32,pipeline_1,3,0.5,0.923045156835,False
Stencil2D_2709.cpp,xcu200-fsgd2104-2-e,10,397.25901,61,0,0,1,2,block_2_1,cyclic_4_1,unroll_2,unroll_16,1,0.75,0.1,False
Stencil2D_2663.cpp,xcu200-fsgd2104-2-e,10,10.72357,54,0,0,0,1,block_2_1,cyclic_4_1,unroll_8,pipeline_1,1,0.25,0.95649962115,False
Stencil2D_2652.cpp,xcu200-fsgd2104-2-e,10,5.188335,452,0,3,3,11,block_2_1,cyclic_64_1,pipeline_1,unroll_64,2,4.25,0.35981501677,False
Stencil2D_2651.cpp,xcu200-fsgd2104-2-e,10,32.56056,51,0,0,0,1,block_2_1,cyclic_64_1,unroll_2,unroll_8,1,0.25,0.884418635242,False
Stencil2D_2808.cpp,xcu200-fsgd2104-2-e,10,10.3971,289,0,0,1,5,block_32_1,block_2_1,unroll_64,pipeline_1,1,1.5,0.76380192464,False
Stencil2D_2697.cpp,xcu200-fsgd2104-2-e,10,9.844895,222,0,0,3,13,block_32_1,block_32_1,unroll_2,unroll_32,2,4,0.400040522606,False
Stencil2D_2650.cpp,xcu200-fsgd2104-2-e,10,5.22364,466,0,2,3,10,block_32_1,block_4_1,pipeline_1,unroll_4,1,3.75,0.443452222156,False
Stencil2D_2683.cpp,xcu200-fsgd2104-2-e,10,10.256,63,0,0,0,1,block_32_1,block_4_1,unroll_2,pipeline_1,1,0.25,0.957601991841,False
Stencil2D_2834.cpp,xcu200-fsgd2104-2-e,10,5.10239,466,0,1,2,10,block_32_1,block_64_1,pipeline_1,unroll_4,1,3.25,0.538733638171,False
Stencil2D_2758.cpp,xcu200-fsgd2104-2-e,10,5.0977,443,0,2,3,11,block_32_1,cyclic_16_1,pipeline_1,unroll_4,1,4,0.400174819595,False
Stencil2D_2895.cpp,xcu200-fsgd2104-2-e,10,5.09867,453,0,2,3,10,block_32_1,cyclic_2_1,pipeline_1,pipeline_1,1,3.75,0.443448943905,False
Stencil2D_2765.cpp,xcu200-fsgd2104-2-e,10,5.10004,453,0,3,3,11,block_32_1,cyclic_32_1,pipeline_1,unroll_4,1,4.25,0.359813185851,False
Stencil2D_2998.cpp,xcu200-fsgd2104-2-e,10,5.09633,410,0,2,3,10,block_32_1,cyclic_4_1,pipeline_1,unroll_64,1,3.75,0.443448878235,False
Stencil2D_2987.cpp,xcu200-fsgd2104-2-e,10,5.09614,461,0,2,3,10,block_32_1,cyclic_8_1,pipeline_1,unroll_8,1,3.75,0.443448872896,False
Stencil2D_2855.cpp,xcu200-fsgd2104-2-e,10,101.28761,226,0,0,0,2,block_32_1,cyclic_8_1,unroll_8,unroll_4,1,0.5,0.613655711636,False
Stencil2D_2876.cpp,xcu200-fsgd2104-2-e,10,5.10119,402,0,2,3,10,block_4_1,block_32_1,pipeline_1,unroll_16,1,3.75,0.443449014451,False
Stencil2D_2681.cpp,xcu200-fsgd2104-2-e,10,61.59634,134,0,3,2,4,block_4_1,block_64_1,unroll_64,unroll_4,1,2.25,0.585783219207,False
Stencil2D_2931.cpp,xcu200-fsgd2104-2-e,10,5.75692,475,0,4,3,10,block_4_1,cyclic_16_1,pipeline_1,pipeline_1,1,4.25,0.359823478537,False
Stencil2D_2747.cpp,xcu200-fsgd2104-2-e,10,5.21802,447,0,1,2,9,block_4_1,cyclic_16_1,pipeline_1,unroll_64,1,3,0.590747423547,False
Stencil2D_2687.cpp,xcu200-fsgd2104-2-e,10,10.18609,59,0,0,0,1,block_4_1,cyclic_16_1,unroll_16,pipeline_1,1,0.25,0.957764184701,False
Stencil2D_2817.cpp,xcu200-fsgd2104-2-e,10,11.69763,260,0,7,4,8,block_4_1,cyclic_16_1,unroll_8,unroll_64,1,4.75,0.287676079635,False
Stencil2D_2837.cpp,xcu200-fsgd2104-2-e,10,5.09632,442,0,2,3,10,block_4_1,cyclic_32_1,pipeline_1,pipeline_1,1,3.75,0.443448877954,False
Stencil2D_2646.cpp,xcu200-fsgd2104-2-e,10,10.05531,110,0,0,0,2,block_4_1,cyclic_32_1,unroll_32,pipeline_1,1,0.5,0.923057347011,False
Stencil2D_2733.cpp,xcu200-fsgd2104-2-e,10,9.73179,193,0,0,1,5,block_4_1,cyclic_32_1,unroll_64,pipeline_1,1,1.5,0.76403132687,False
Stencil2D_2768.cpp,xcu200-fsgd2104-2-e,10,10.05826,51,0,0,0,0,block_4_1,cyclic_32_1,unroll_8,pipeline_1,1,0,0.998605748548,False
Stencil2D_2879.cpp,xcu200-fsgd2104-2-e,10,5.09633,423,0,0,2,8,block_4_1,cyclic_4_1,pipeline_1,unroll_64,1,2.5,0.674199295551,False
Stencil2D_2694.cpp,xcu200-fsgd2104-2-e,10,60.69168,86,0,7,1,2,block_4_1,cyclic_4_1,unroll_8,unroll_4,1,2.5,0.562947726832,False
Stencil2D_2707.cpp,xcu200-fsgd2104-2-e,10,5.21802,456,0,4,3,12,block_4_1,cyclic_64_1,pipeline_1,unroll_64,1,4.75,0.287829498275,False
Stencil2D_2731.cpp,xcu200-fsgd2104-2-e,10,10.18609,89,0,0,0,2,block_4_1,cyclic_64_1,unroll_16,pipeline_1,1,0.5,0.922765345487,False
Stencil2D_2660.cpp,xcu200-fsgd2104-2-e,10,62.12812,254.5,0,12.5,2.5,5,block_4_1,cyclic_8_1,unroll_32,unroll_4,2,5,0.241752611269,False
Stencil2D_2645.cpp,xcu200-fsgd2104-2-e,10,153.63775,60,0,0,0,0,block_64_1,block_16_1,unroll_2,unroll_8,1,0,0.45833751257,False
Stencil2D_2825.cpp,xcu200-fsgd2104-2-e,10,33.41319,235,0,0,4,9,block_64_1,block_2_1,unroll_64,unroll_8,1,3.25,0.519280529257,False
Stencil2D_2715.cpp,xcu200-fsgd2104-2-e,10,5.2224,422,0,0,2,8,block_64_1,block_4_1,pipeline_1,unroll_2,1,2.5,0.673973695362,False
Stencil2D_2648.cpp,xcu200-fsgd2104-2-e,10,10.523125,91,0,7,1,1.5,block_64_1,block_4_1,unroll_2,pipeline_1,2,2.375,0.671208389788,False
Stencil2D_2856.cpp,xcu200-fsgd2104-2-e,10,5.09835,435,0,0,1,8,block_64_1,block_64_1,pipeline_1,unroll_4,2,2.25,0.703467187144,False
Stencil2D_2994.cpp,xcu200-fsgd2104-2-e,10,27.52636,44,0,0,0,0,block_64_1,block_64_1,unroll_8,unroll_4,1,0,0.919835222056,False
Stencil2D_2649.cpp,xcu200-fsgd2104-2-e,10,5.09802,448,0,7,4,14,block_64_1,cyclic_128_1,pipeline_1,pipeline_1,1,6.25,0.141780286346,False
Stencil2D_2821.cpp,xcu200-fsgd2104-2-e,10,5.10054,481,0,7,4,14,block_64_1,cyclic_128_1,pipeline_1,unroll_64,1,6.25,0.141780301176,False
Stencil2D_2714.cpp,xcu200-fsgd2104-2-e,10,5.10552,472,0,7,4,14,block_64_1,cyclic_128_1,pipeline_1,unroll_8,1,6.25,0.141780330418,False
Stencil2D_2699.cpp,xcu200-fsgd2104-2-e,10,99.86509,61,0,0,0,0,block_64_1,cyclic_128_1,unroll_2,unroll_2,1,0,0.63208888106,False
Stencil2D_2670.cpp,xcu200-fsgd2104-2-e,10,100.04023,77,0,0,0,1,block_64_1,cyclic_128_1,unroll_4,unroll_2,1,0.25,0.628468964027,False
Stencil2D_2789.cpp,xcu200-fsgd2104-2-e,10,5.10116,448,0,1,2,9,block_64_1,cyclic_16_1,pipeline_1,pipeline_1,5,3,0.590743439376,False
Stencil2D_2938.cpp,xcu200-fsgd2104-2-e,10,5.09583,455,0,1,2,9,block_64_1,cyclic_16_1,pipeline_1,unroll_4,1,3,0.590743219331,False
Stencil2D_2727.cpp,xcu200-fsgd2104-2-e,10,5.09834,451,0,1,2,9,block_64_1,cyclic_16_1,pipeline_1,unroll_8,2,3,0.590743323371,False
Stencil2D_2833.cpp,xcu200-fsgd2104-2-e,10,10.13041,37,0,0,0,0,block_64_1,cyclic_16_1,unroll_2,pipeline_1,1,0,0.998272965925,False
Stencil2D_2730.cpp,xcu200-fsgd2104-2-e,10,5.10494,441,0,0,1,8,block_64_1,cyclic_2_1,pipeline_1,pipeline_1,1,2.25,0.703455142089,False
Stencil2D_2787.cpp,xcu200-fsgd2104-2-e,10,10.06112,46,0,0,0,0,block_64_1,cyclic_2_1,unroll_16,pipeline_1,1,0,0.998592555992,False
Stencil2D_2858.cpp,xcu200-fsgd2104-2-e,10,9.73651,86,0,0,1,1,block_64_1,cyclic_2_1,unroll_64,pipeline_1,3,0.5,0.923764327211,False
Stencil2D_2957.cpp,xcu200-fsgd2104-2-e,10,16.66696,163,0,0,0,4,block_64_1,cyclic_2_1,unroll_64,unroll_8,1,1,0.840547788234,False
Stencil2D_3108.cpp,xcu200-fsgd2104-2-e,10,10.05433,52,0,0,0,0,block_64_1,cyclic_32_1,unroll_8,pipeline_1,1,0,0.998623876939,False
Stencil2D_2794.cpp,xcu200-fsgd2104-2-e,10,9.73651,87.5,0,0,1,1,block_64_1,cyclic_4_1,unroll_64,pipeline_1,2,0.5,0.923764327211,False
