Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,Array_7,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,OuterLoop_5,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_1_4,InnerLoop_1_5,InnerLoop_1_6,InnerLoop_2_1,InnerLoop_2_2,InnerLoop_2_3,InnerLoop_2_4,InnerLoop_2_5,InnerLoop_2_6,InnerLoop_2_7,InnerLoop_3_1,Replicate_Count,Area,Weight,is_pareto
workload_4590.cpp,xcu200-fsgd2104-2-e,5,7.010345,1487,2,0,2,14,cyclic_4_1,cyclic_32_1,cyclic_2_1,block_128_1,cyclic_128_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,unroll_4,unroll_2,unroll_4,unroll_8,unroll_2,unroll_5,pipeline_1,unroll_2,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_5,1,4.5,0.299216165332,False
workload_4487.cpp,xcu200-fsgd2104-2-e,5,7.008185,1337,2,0,2,14,cyclic_4_1,cyclic_32_1,cyclic_2_1,block_128_1,cyclic_128_1,block_2_1,cyclic_4_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_5,unroll_2,unroll_2,unroll_16,unroll_16,pipeline_1,unroll_4,pipeline_1,1,4.5,0.299216187796,False
workload_4606.cpp,xcu200-fsgd2104-2-e,5,7.008185,1326,2,0,2,14,cyclic_4_1,cyclic_32_1,cyclic_2_1,block_128_1,cyclic_128_1,block_2_1,cyclic_4_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,pipeline_1,unroll_2,unroll_4,unroll_8,unroll_2,unroll_5,unroll_2,unroll_4,unroll_8,unroll_16,pipeline_1,unroll_4,unroll_5,1,4.5,0.299216187796,False
workload_4554.cpp,xcu200-fsgd2104-2-e,5,31.974905,1765,2,1,2,18,cyclic_4_1,cyclic_32_1,cyclic_2_1,block_128_1,cyclic_128_1,block_2_1,cyclic_8_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,pipeline_1,unroll_2,unroll_4,unroll_8,unroll_2,pipeline_1,unroll_8,unroll_4,unroll_8,pipeline_1,pipeline_1,unroll_4,unroll_5,1,5.75,0.126676161305,False
workload_4626.cpp,xcu200-fsgd2104-2-e,5,7.857875,836,2,0,1,11,cyclic_4_1,cyclic_32_1,cyclic_2_1,block_64_1,cyclic_128_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_8,unroll_2,unroll_5,unroll_16,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_4,unroll_5,1,3.5,0.548310513979,False
workload_4592.cpp,xcu200-fsgd2104-2-e,5,7.857875,822,2,0,1,11,cyclic_4_1,cyclic_32_1,cyclic_2_1,block_64_1,cyclic_128_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_8,unroll_2,unroll_5,unroll_8,unroll_4,unroll_8,pipeline_1,pipeline_1,unroll_4,unroll_5,1,3.5,0.548310513979,False
workload_4725.cpp,xcu200-fsgd2104-2-e,5,7.008545,756,2,0,1,9,cyclic_4_1,cyclic_32_1,cyclic_2_1,block_64_1,cyclic_64_1,complete_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_4,unroll_4,unroll_32,unroll_2,unroll_5,unroll_2,unroll_2,unroll_16,unroll_16,pipeline_1,unroll_2,unroll_5,1,3,0.710290041917,False
workload_4634.cpp,xcu200-fsgd2104-2-e,5,7.435865,1439,1,0,2,14,cyclic_4_1,cyclic_4_1,block_128_1,block_128_1,cyclic_128_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,pipeline_1,unroll_4,unroll_4,unroll_8,unroll_2,unroll_5,unroll_2,unroll_2,unroll_36,unroll_16,pipeline_1,unroll_4,unroll_5,1,4.25,0.352148042645,False
workload_4774.cpp,xcu200-fsgd2104-2-e,5,6.606785,1057,1,0,1,8,cyclic_4_1,cyclic_4_1,block_128_1,cyclic_2_1,cyclic_128_1,block_2_1,block_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,pipeline_1,unroll_4,unroll_4,unroll_2,unroll_2,unroll_5,unroll_2,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_4,unroll_5,1,2.5,0.895272371092,False
workload_4744.cpp,xcu200-fsgd2104-2-e,5,6.594545,995,1,0,1,8,cyclic_4_1,cyclic_4_1,block_128_1,cyclic_2_1,cyclic_128_1,cyclic_8_1,cyclic_4_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,pipeline_1,unroll_4,unroll_4,unroll_2,unroll_2,unroll_5,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_5,1,2.5,0.895305441123,False
workload_4798.cpp,xcu200-fsgd2104-2-e,5,7.353065,751,1,0,1,7,cyclic_4_1,cyclic_4_1,block_128_1,cyclic_2_1,cyclic_64_1,cyclic_8_1,cyclic_4_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_4,unroll_2,unroll_2,unroll_5,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_5,1,2.25,0.944717314,False
workload_4704.cpp,xcu200-fsgd2104-2-e,5,6.092705,1159,1,0,1,10,cyclic_4_1,cyclic_4_1,cyclic_16_1,cyclic_2_1,cyclic_128_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,pipeline_1,unroll_4,unroll_4,unroll_2,unroll_2,unroll_5,unroll_2,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_4,unroll_5,1,3,0.710315358348,False
workload_4710.cpp,xcu200-fsgd2104-2-e,5,7.008545,1353,1,0,2,12,cyclic_4_1,cyclic_4_1,cyclic_2_1,block_128_1,cyclic_128_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,unroll_4,unroll_4,unroll_4,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_36,unroll_16,pipeline_1,unroll_4,unroll_5,1,3.75,0.476725068233,False
workload_4647.cpp,xcu200-fsgd2104-2-e,5,7.008185,1380,1,0,2,14,cyclic_4_1,cyclic_4_1,cyclic_2_1,block_128_1,cyclic_128_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,pipeline_1,unroll_4,unroll_4,unroll_8,unroll_2,unroll_5,unroll_2,unroll_2,unroll_36,unroll_16,pipeline_1,unroll_4,unroll_5,1,4.25,0.352155713648,False
workload_4730.cpp,xcu200-fsgd2104-2-e,5,7.010345,1188,1,0,2,12,cyclic_4_1,cyclic_4_1,cyclic_2_1,block_128_1,cyclic_128_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,unroll_4,unroll_4,unroll_4,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_4,unroll_5,1,3.75,0.476725027028,False
workload_4764.cpp,xcu200-fsgd2104-2-e,5,7.008185,1374,1,0,2,13,cyclic_4_1,cyclic_4_1,cyclic_2_1,block_128_1,cyclic_64_1,cyclic_8_1,complete_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_36,pipeline_1,pipeline_1,unroll_4,unroll_5,1,4,0.411325453095,False
workload_4642.cpp,xcu200-fsgd2104-2-e,5,6.251465,1012,1,0,1,8,cyclic_4_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_128_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,pipeline_1,unroll_4,unroll_4,unroll_2,unroll_2,unroll_5,unroll_2,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_4,unroll_5,1,2.5,0.896228081298,False
workload_4578.cpp,xcu200-fsgd2104-2-e,5,7.45403,1371,2,0,2,19,cyclic_64_1,cyclic_2_1,cyclic_16_1,block_64_1,cyclic_128_1,block_2_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_4,pipeline_1,unroll_8,unroll_4,unroll_5,unroll_8,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_5,1,5.75,0.127974732011,False
workload_4675.cpp,xcu200-fsgd2104-2-e,5,6.699305,1627,2,0,2,17,cyclic_64_1,cyclic_32_1,cyclic_16_1,block_128_1,cyclic_128_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,unroll_4,unroll_2,unroll_4,unroll_8,unroll_2,unroll_5,unroll_2,unroll_2,unroll_16,unroll_16,pipeline_1,unroll_4,pipeline_1,1,5.25,0.177781471907,False
workload_4471.cpp,xcu200-fsgd2104-2-e,5,6.699305,1742,2,0,2,19,cyclic_64_1,cyclic_32_1,cyclic_16_1,block_128_1,cyclic_128_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,unroll_4,unroll_2,unroll_4,unroll_8,unroll_2,unroll_5,unroll_8,unroll_2,unroll_16,unroll_16,pipeline_1,unroll_4,pipeline_1,1,5.75,0.127976747398,False
workload_4695.cpp,xcu200-fsgd2104-2-e,5,6.699305,1256,2,0,2,17,cyclic_64_1,cyclic_32_1,cyclic_16_1,block_64_1,cyclic_128_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,unroll_4,unroll_2,unroll_4,unroll_8,unroll_2,unroll_5,pipeline_1,unroll_2,unroll_16,unroll_16,pipeline_1,unroll_4,pipeline_1,1,5.25,0.177781471907,False
workload_4766.cpp,xcu200-fsgd2104-2-e,5,6.252905,1065,0,0,1,9,cyclic_8_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_128_1,block_2_1,cyclic_4_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_2,unroll_2,unroll_5,pipeline_1,unroll_2,unroll_8,unroll_16,pipeline_1,unroll_4,unroll_5,1,2.5,0.896224226061,False
workload_4735.cpp,xcu200-fsgd2104-2-e,5,7.011425,743,0,0,1,8,cyclic_8_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_64_1,cyclic_8_1,cyclic_4_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_2,unroll_5,unroll_2,unroll_2,unroll_8,unroll_16,pipeline_1,unroll_4,unroll_5,1,2.25,0.94568875738,False
workload_3688.cpp,xcu200-fsgd2104-2-e,10,14.57203,1425,1,0,1,13,cyclic_4_1,cyclic_128_1,block_128_1,block_2_1,cyclic_128_1,cyclic_8_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_8,pipeline_1,unroll_64,unroll_2,unroll_5,unroll_16,unroll_16,unroll_36,unroll_16,pipeline_1,unroll_4,unroll_5,1,3.75,0.467840286505,False
workload_3727.cpp,xcu200-fsgd2104-2-e,10,14.57203,1223,1,0,1,12,cyclic_4_1,cyclic_128_1,block_128_1,block_2_1,cyclic_128_1,cyclic_8_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_5,unroll_4,unroll_8,pipeline_1,unroll_8,unroll_2,unroll_5,unroll_16,unroll_16,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_5,1,3.5,0.544713811035,False
workload_3718.cpp,xcu200-fsgd2104-2-e,10,14.52411,1371,2,0,2,13,cyclic_4_1,cyclic_128_1,block_128_1,block_32_1,cyclic_128_1,block_2_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll_5,unroll_4,unroll_4,pipeline_1,unroll_32,unroll_2,unroll_5,unroll_8,pipeline_1,unroll_36,unroll_16,pipeline_1,unroll_4,unroll_5,1,4.25,0.334926668465,False
workload_3712.cpp,xcu200-fsgd2104-2-e,10,36.15277,1353,1,0,2,13,cyclic_4_1,cyclic_128_1,block_128_1,block_64_1,block_8_1,block_8_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_4,unroll_4,unroll_32,unroll_2,unroll_5,unroll_2,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_5,1,4,0.233571810923,False
workload_3576.cpp,xcu200-fsgd2104-2-e,10,36.15277,1415,1,0,2,14,cyclic_4_1,cyclic_128_1,block_128_1,block_64_1,block_8_1,complete_1,cyclic_2_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_4,pipeline_1,unroll_32,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_5,1,4.25,0.20375554526,False
workload_3629.cpp,xcu200-fsgd2104-2-e,10,35.80083,1671,1,0,2,14,cyclic_4_1,cyclic_128_1,block_128_1,block_64_1,block_8_1,complete_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_36,unroll_16,pipeline_1,unroll_4,unroll_5,1,4.25,0.206457039315,False
workload_3415.cpp,xcu200-fsgd2104-2-e,10,35.80083,1649,1,0,2,14,cyclic_4_1,cyclic_128_1,block_128_1,block_64_1,block_8_1,complete_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_4,pipeline_1,unroll_32,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_36,unroll_16,pipeline_1,unroll_4,unroll_5,1,4.25,0.206457039315,False
workload_3440.cpp,xcu200-fsgd2104-2-e,10,14.52411,1445,1,0,2,15,cyclic_4_1,cyclic_128_1,block_128_1,block_64_1,cyclic_128_1,block_2_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_4,pipeline_1,unroll_32,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_36,unroll_16,pipeline_1,unroll_4,unroll_5,1,4.5,0.279343031495,False
workload_3606.cpp,xcu200-fsgd2104-2-e,10,14.52411,1445,1,0,2,15,cyclic_4_1,cyclic_128_1,block_128_1,block_64_1,cyclic_128_1,block_2_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_8,pipeline_1,unroll_32,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_36,unroll_16,pipeline_1,unroll_4,unroll_5,1,4.5,0.279343031495,False
workload_3650.cpp,xcu200-fsgd2104-2-e,10,14.87605,1176,1,0,2,14,cyclic_4_1,cyclic_128_1,block_128_1,block_64_1,cyclic_128_1,block_2_1,cyclic_2_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_8,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_5,1,4.25,0.3343729502,False
workload_3728.cpp,xcu200-fsgd2104-2-e,10,14.87605,1280,1,0,2,15,cyclic_4_1,cyclic_128_1,block_128_1,block_64_1,cyclic_128_1,block_2_1,cyclic_2_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_8,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_5,1,4.5,0.278925145502,False
workload_3778.cpp,xcu200-fsgd2104-2-e,10,21.46315,1055,1,0,1,12,cyclic_4_1,cyclic_128_1,cyclic_16_1,block_2_1,block_16_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_5,unroll_4,unroll_4,pipeline_1,unroll_8,unroll_2,pipeline_1,unroll_8,unroll_2,unroll_16,unroll_8,pipeline_1,unroll_4,pipeline_1,1,3.5,0.488579172156,False
workload_3757.cpp,xcu200-fsgd2104-2-e,10,13.09459,1057,1,0,1,13,cyclic_4_1,cyclic_128_1,cyclic_16_1,block_2_1,cyclic_64_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_5,unroll_4,unroll_4,pipeline_1,unroll_8,unroll_2,unroll_5,unroll_2,unroll_2,unroll_16,unroll_16,pipeline_1,unroll_4,pipeline_1,1,3.75,0.470601179831,False
workload_3644.cpp,xcu200-fsgd2104-2-e,10,34.88269,1626,1,0,2,16,cyclic_4_1,cyclic_128_1,cyclic_16_1,block_64_1,block_8_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,unroll_4,unroll_4,unroll_4,unroll_32,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_5,1,4.75,0.157697896775,False
workload_3711.cpp,xcu200-fsgd2104-2-e,10,13.60597,1477,1,0,2,16,cyclic_4_1,cyclic_128_1,cyclic_16_1,block_64_1,cyclic_128_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,unroll_4,unroll_8,pipeline_1,unroll_8,unroll_2,unroll_5,unroll_8,unroll_2,unroll_16,unroll_16,pipeline_1,unroll_4,pipeline_1,1,4.75,0.231782143859,False
workload_3776.cpp,xcu200-fsgd2104-2-e,10,14.01637,1641,1,0,2,17,cyclic_4_1,cyclic_128_1,cyclic_2_1,block_128_1,cyclic_128_1,block_2_1,cyclic_2_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_2,unroll_5,unroll_2,unroll_2,unroll_8,unroll_16,pipeline_1,unroll_4,unroll_5,1,5,0.190788183718,False
workload_3639.cpp,xcu200-fsgd2104-2-e,10,14.01637,1548,1,0,2,17,cyclic_4_1,cyclic_128_1,cyclic_2_1,block_128_1,cyclic_128_1,block_2_1,cyclic_2_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,pipeline_1,unroll_8,pipeline_1,unroll_4,unroll_2,unroll_5,unroll_2,unroll_2,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_5,1,5,0.190788183718,False
workload_3769.cpp,xcu200-fsgd2104-2-e,10,14.01709,1770,1,0,2,17,cyclic_4_1,cyclic_128_1,cyclic_2_1,block_128_1,cyclic_128_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,unroll_4,unroll_4,unroll_4,unroll_8,unroll_2,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_4,unroll_5,1,5,0.190787851128,False
workload_3583.cpp,xcu200-fsgd2104-2-e,10,14.01637,1653,1,0,2,17,cyclic_4_1,cyclic_128_1,cyclic_2_1,block_128_1,cyclic_128_1,block_2_1,cyclic_4_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,pipeline_1,unroll_4,unroll_4,unroll_2,unroll_2,unroll_5,unroll_2,unroll_2,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_5,1,5,0.190788183718,False
workload_3683.cpp,xcu200-fsgd2104-2-e,10,14.01637,1634,1,0,2,17,cyclic_4_1,cyclic_128_1,cyclic_2_1,block_128_1,cyclic_128_1,cyclic_8_1,cyclic_4_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,pipeline_1,unroll_4,unroll_4,unroll_2,unroll_2,unroll_5,unroll_2,unroll_2,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_5,1,5,0.190788183718,False
workload_3738.cpp,xcu200-fsgd2104-2-e,10,14.01637,1637,1,0,2,17,cyclic_4_1,cyclic_128_1,cyclic_2_1,block_128_1,cyclic_64_1,block_2_1,cyclic_2_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_4,unroll_2,unroll_2,unroll_5,unroll_2,unroll_2,unroll_8,unroll_16,pipeline_1,unroll_4,unroll_5,1,5,0.190788183718,False
workload_3717.cpp,xcu200-fsgd2104-2-e,10,34.99699,1197,1,0,1,11,cyclic_4_1,cyclic_128_1,cyclic_2_1,block_2_1,block_8_1,cyclic_8_1,cyclic_2_1,unroll_5,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_5,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_36,unroll_8,pipeline_1,unroll_4,unroll_5,1,3.25,0.338976731911,False
workload_3766.cpp,xcu200-fsgd2104-2-e,10,36.63175,954,1,0,1,10,cyclic_4_1,cyclic_128_1,cyclic_2_1,block_2_1,block_8_1,cyclic_8_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_5,unroll_4,unroll_4,unroll_4,unroll_64,unroll_2,unroll_5,unroll_2,unroll_16,unroll_16,unroll_8,pipeline_1,unroll_4,unroll_5,1,3,0.338914595005,False
workload_3814.cpp,xcu200-fsgd2104-2-e,10,13.64773,876,1,0,1,12,cyclic_4_1,cyclic_128_1,cyclic_2_1,block_2_1,cyclic_64_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_8,unroll_2,unroll_5,unroll_2,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_4,unroll_5,1,3.5,0.547642899922,False
workload_3812.cpp,xcu200-fsgd2104-2-e,10,15.35143,951,1,0,1,11,cyclic_4_1,cyclic_128_1,cyclic_2_1,block_2_1,cyclic_64_1,cyclic_8_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_5,unroll_4,unroll_4,unroll_4,unroll_64,unroll_2,unroll_5,unroll_2,unroll_16,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_5,1,3.25,0.622133160309,False
workload_3619.cpp,xcu200-fsgd2104-2-e,10,14.01637,974,2,0,2,14,cyclic_4_1,cyclic_128_1,cyclic_2_1,block_32_1,cyclic_128_1,block_2_1,cyclic_2_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_2,unroll_5,unroll_4,pipeline_1,unroll_8,unroll_16,pipeline_1,unroll_4,unroll_5,1,4.5,0.279834056802,False
workload_3585.cpp,xcu200-fsgd2104-2-e,10,14.01637,952,2,0,2,14,cyclic_4_1,cyclic_128_1,cyclic_2_1,block_32_1,cyclic_128_1,block_2_1,cyclic_2_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_4,unroll_2,unroll_5,unroll_4,pipeline_1,unroll_8,unroll_16,pipeline_1,unroll_4,unroll_5,2,4.5,0.279834056802,False
workload_3692.cpp,xcu200-fsgd2104-2-e,10,35.30101,1321,1,0,2,13,cyclic_4_1,cyclic_128_1,cyclic_2_1,block_4_1,block_8_1,cyclic_8_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_64,unroll_2,unroll_5,unroll_16,unroll_2,unroll_36,unroll_16,pipeline_1,unroll_4,unroll_5,2,4,0.241563308807,False
workload_3820.cpp,xcu200-fsgd2104-2-e,10,14.01637,957,1,0,2,13,cyclic_4_1,cyclic_128_1,cyclic_2_1,block_4_1,cyclic_128_1,block_2_1,cyclic_2_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_64,unroll_2,unroll_5,unroll_2,pipeline_1,unroll_16,unroll_8,pipeline_1,unroll_4,unroll_5,1,4,0.398734897197,False
workload_3673.cpp,xcu200-fsgd2104-2-e,10,14.01637,1465,1,0,2,16,cyclic_4_1,cyclic_128_1,cyclic_2_1,block_64_1,cyclic_128_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_32,unroll_2,pipeline_1,unroll_8,unroll_2,unroll_36,unroll_16,pipeline_1,unroll_4,unroll_5,1,4.75,0.231558585218,False
workload_3681.cpp,xcu200-fsgd2104-2-e,10,12.50581,1298,1,0,1,12,cyclic_4_1,cyclic_128_1,cyclic_2_1,cyclic_2_1,cyclic_128_1,block_2_1,cyclic_2_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_2,unroll_2,unroll_5,unroll_2,unroll_2,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_5,1,3.5,0.549363223006,False
workload_3721.cpp,xcu200-fsgd2104-2-e,10,39.41275,1120,1,0,1,12,cyclic_4_1,cyclic_128_1,cyclic_4_1,block_2_1,block_8_1,cyclic_8_1,cyclic_2_1,unroll_5,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_5,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_5,unroll_8,unroll_2,unroll_36,unroll_8,pipeline_1,unroll_4,unroll_5,1,3.5,0.25390993362,False
workload_3636.cpp,xcu200-fsgd2104-2-e,10,34.58227,1123,1,0,1,12,cyclic_4_1,cyclic_128_1,cyclic_4_1,block_2_1,block_8_1,cyclic_8_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_5,unroll_4,unroll_4,pipeline_1,unroll_64,unroll_2,unroll_5,unroll_16,unroll_16,unroll_36,unroll_8,pipeline_1,unroll_4,unroll_5,1,3.5,0.314807114643,False
workload_3677.cpp,xcu200-fsgd2104-2-e,10,14.93239,876,1,0,1,12,cyclic_4_1,cyclic_128_1,cyclic_4_1,block_2_1,cyclic_128_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_5,pipeline_1,unroll_4,unroll_4,unroll_64,unroll_2,unroll_5,unroll_2,unroll_16,unroll_16,unroll_8,pipeline_1,unroll_4,unroll_5,1,3.5,0.543215537217,False
