Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,OuterLoop_5,OuterLoop_6,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_1_4,Replicate_Count,Area,Weight,is_pareto
ss_sort_4871.c,xcu200-fsgd2104-2-e,3.33,0.77154435,217,0,0,2,6,unroll_64,unroll_4,unroll_32,unroll_2,pipeline_1,unroll_16,unroll_16,unroll_16,pipeline_1,unroll_2,1,2,0.204759819928,False
ss_sort_4949.c,xcu200-fsgd2104-2-e,3.33,0.77154435,242,0,0,2,6,unroll_64,unroll_4,unroll_32,unroll_2,pipeline_1,unroll_16,unroll_16,unroll_16,pipeline_1,unroll_4,1,2,0.204759819928,False
ss_sort_4885.c,xcu200-fsgd2104-2-e,3.33,0.90449127,122,0,0,1,3,unroll_64,unroll_4,unroll_32,unroll_2,pipeline_1,unroll_8,unroll_4,unroll_16,pipeline_1,pipeline_1,1,1,0.470246610778,False
ss_sort_4829.c,xcu200-fsgd2104-2-e,3.33,0.79848405,217,0,0,2,6,unroll_64,unroll_4,unroll_32,unroll_2,unroll_2,unroll_2,unroll_16,unroll_16,pipeline_1,pipeline_1,1,2,0.203059221677,False
ss_sort_4937.c,xcu200-fsgd2104-2-e,3.33,0.86668245,232,0,0,2,6,unroll_64,unroll_4,unroll_32,unroll_4,unroll_2,unroll_2,unroll_16,unroll_16,unroll_4,pipeline_1,1,2,0.196220063136,False
ss_sort_4674.c,xcu200-fsgd2104-2-e,3.33,1.20972573,76,0,0,0,2,unroll_64,unroll_4,unroll_4,pipeline_1,unroll_16,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll_4,1,0.5,0.328266226516,False
ss_sort_4677.c,xcu200-fsgd2104-2-e,3.33,1.28058813,114,0,0,0,4,unroll_64,unroll_64,pipeline_1,unroll_64,unroll_2,unroll_8,unroll_4,unroll_16,unroll_2,unroll_4,1,1,0.225925665324,False
ss_sort_4703.c,xcu200-fsgd2104-2-e,3.33,0.96297939,32,0,0,0,0,unroll_8,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_4,unroll_2,unroll_2,1,0,0.618761534376,False
ss_sort_4785.c,xcu200-fsgd2104-2-e,3.33,1.03799763,32,0,0,0,0,unroll_8,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_2,unroll_4,unroll_4,unroll_2,1,0,0.525417011639,False
ss_sort_4797.c,xcu200-fsgd2104-2-e,3.33,1.03799763,30,0,0,0,0,unroll_8,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_2,unroll_4,unroll_4,unroll_4,1,0,0.525417011639,False
ss_sort_4818.c,xcu200-fsgd2104-2-e,3.33,1.03785111,29,0,0,0,0,unroll_8,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_2,pipeline_1,unroll_4,unroll_4,1,0,0.525590308626,False
ss_sort_4870.c,xcu200-fsgd2104-2-e,3.33,0.95701869,32,0,0,0,0,unroll_8,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_2,unroll_4,unroll_4,1,0,0.62657510918,False
ss_sort_4883.c,xcu200-fsgd2104-2-e,3.33,0.95936301,39,0,0,0,1,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_16,unroll_2,unroll_4,unroll_4,1,0.25,0.612476765431,False
ss_sort_4843.c,xcu200-fsgd2104-2-e,3.33,1.14786099,74,0,0,0,1,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_32,unroll_2,unroll_2,unroll_4,unroll_4,1,0.25,0.400400702329,False
ss_sort_4640.c,xcu200-fsgd2104-2-e,3.33,1.11962259,41,0,0,0,1,unroll_8,pipeline_1,pipeline_1,unroll_16,unroll_2,unroll_16,unroll_2,unroll_8,pipeline_1,unroll_4,1,0.25,0.428785929317,False
ss_sort_4773.c,xcu200-fsgd2104-2-e,3.33,1.17759123,40,0,0,0,1,unroll_8,pipeline_1,pipeline_1,unroll_16,unroll_2,unroll_16,unroll_2,unroll_8,unroll_4,unroll_4,1,0.25,0.371861992851,False
ss_sort_4721.c,xcu200-fsgd2104-2-e,3.33,1.03959603,51,0,0,0,1,unroll_8,pipeline_1,pipeline_1,unroll_32,pipeline_1,unroll_16,unroll_2,unroll_4,unroll_4,unroll_4,1,0.25,0.51585565181,False
ss_sort_4692.c,xcu200-fsgd2104-2-e,3.33,1.11962259,48,0,0,0,1,unroll_8,pipeline_1,pipeline_1,unroll_32,unroll_2,unroll_16,unroll_2,unroll_4,pipeline_1,unroll_4,1,0.25,0.428785929317,False
ss_sort_4841.c,xcu200-fsgd2104-2-e,3.33,1.15457427,67,0,0,0,1,unroll_8,pipeline_1,pipeline_1,unroll_32,unroll_32,unroll_16,pipeline_1,unroll_4,pipeline_1,unroll_2,1,0.25,0.393835309302,False
ss_sort_4858.c,xcu200-fsgd2104-2-e,3.33,0.98323245,32,0,0,0,0,unroll_8,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_4,pipeline_1,pipeline_1,1,0,0.592649200493,False
ss_sort_4849.c,xcu200-fsgd2104-2-e,3.33,1.07870355,53,0,0,0,1,unroll_8,pipeline_1,pipeline_1,unroll_4,unroll_32,unroll_16,unroll_2,pipeline_1,unroll_4,pipeline_1,1,0.25,0.472098496703,False
ss_sort_4737.c,xcu200-fsgd2104-2-e,3.33,1.35192339,59,0,0,0,1,unroll_8,pipeline_1,pipeline_1,unroll_64,unroll_4,unroll_16,pipeline_1,pipeline_1,unroll_2,unroll_2,1,0.25,0.232816330929,False
ss_sort_4767.c,xcu200-fsgd2104-2-e,3.33,1.19499381,32,0,0,0,0,unroll_8,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_4,unroll_4,1,0,0.360006500952,False
ss_sort_4799.c,xcu200-fsgd2104-2-e,3.33,1.27318221,47,0,0,0,1,unroll_8,pipeline_1,unroll_2,unroll_32,pipeline_1,unroll_8,unroll_2,unroll_4,pipeline_1,unroll_4,1,0.25,0.289588713156,False
ss_sort_4676.c,xcu200-fsgd2104-2-e,3.33,1.19125089,46,0,0,0,1,unroll_8,pipeline_1,unroll_32,pipeline_1,unroll_2,unroll_4,unroll_16,unroll_2,pipeline_1,unroll_4,1,0.25,0.359216201316,False
ss_sort_4766.c,xcu200-fsgd2104-2-e,3.33,1.35155709,81,0,0,0,2,unroll_8,pipeline_1,unroll_64,unroll_32,unroll_2,unroll_8,unroll_2,unroll_4,pipeline_1,unroll_4,1,0.5,0.224707904895,False
ss_sort_4712.c,xcu200-fsgd2104-2-e,3.33,1.40671521,31,0,0,0,0,unroll_8,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_2,pipeline_1,unroll_4,1,0,0.201100561094,False
ss_sort_4810.c,xcu200-fsgd2104-2-e,3.33,1.03757805,52,0,0,0,1,unroll_8,unroll_16,pipeline_1,unroll_32,pipeline_1,unroll_8,unroll_2,unroll_4,unroll_4,unroll_2,1,0.25,0.518174883037,False
ss_sort_4786.c,xcu200-fsgd2104-2-e,3.33,1.03757805,51,0,0,0,1,unroll_8,unroll_16,pipeline_1,unroll_32,pipeline_1,unroll_8,unroll_2,unroll_4,unroll_4,unroll_4,1,0.25,0.518174883037,False
ss_sort_4805.c,xcu200-fsgd2104-2-e,3.33,1.40606919,40,0,0,0,0,unroll_8,unroll_16,unroll_16,pipeline_1,unroll_16,unroll_8,unroll_2,unroll_4,unroll_4,unroll_2,1,0,0.201473351729,False
ss_sort_4822.c,xcu200-fsgd2104-2-e,3.33,1.28176029,37,0,0,0,0,unroll_8,unroll_16,unroll_16,unroll_4,pipeline_1,unroll_8,unroll_2,unroll_4,unroll_4,unroll_4,1,0,0.285973479219,False
ss_sort_5527.c,xcu200-fsgd2104-2-e,3.33,0.71094501,39,0,0,0,1,unroll_8,unroll_32,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_16,unroll_16,pipeline_1,pipeline_1,1,0.25,0.922578843224,False
ss_sort_5552.c,xcu200-fsgd2104-2-e,3.33,0.71094501,38,0,0,0,1,unroll_8,unroll_32,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_16,unroll_4,pipeline_1,pipeline_1,1,0.25,0.922578843224,False
ss_sort_4866.c,xcu200-fsgd2104-2-e,3.33,1.10491731,37,0,0,0,0,unroll_8,unroll_32,pipeline_1,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_4,unroll_2,1,0,0.449956329105,False
ss_sort_4854.c,xcu200-fsgd2104-2-e,3.33,1.00762803,41,0,0,0,1,unroll_8,unroll_32,pipeline_1,unroll_4,unroll_16,unroll_16,unroll_2,unroll_4,pipeline_1,pipeline_1,1,0.25,0.553285873012,False
ss_sort_4644.c,xcu200-fsgd2104-2-e,3.33,1.04108787,35,0,0,0,0,unroll_8,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_2,unroll_4,unroll_4,unroll_2,1,0,0.521770241702,False
ss_sort_4735.c,xcu200-fsgd2104-2-e,3.33,1.30013523,28,0,0,0,0,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_16,unroll_2,unroll_4,pipeline_1,unroll_2,1,0,0.271883068362,False
ss_sort_4783.c,xcu200-fsgd2104-2-e,3.33,1.12271283,45,0,0,0,1,unroll_8,unroll_4,pipeline_1,unroll_32,unroll_2,unroll_16,unroll_2,unroll_4,pipeline_1,unroll_4,1,0.25,0.425619326355,False
ss_sort_4746.c,xcu200-fsgd2104-2-e,3.33,1.27627245,36,0,0,0,0,unroll_8,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_8,unroll_8,pipeline_1,pipeline_1,1,0,0.290289339794,False
ss_sort_4664.c,xcu200-fsgd2104-2-e,3.33,1.27296909,96,0,0,0,1,unroll_8,unroll_4,unroll_64,pipeline_1,pipeline_1,unroll_4,unroll_8,unroll_8,pipeline_1,pipeline_1,1,0.25,0.289755912378,False
ss_sort_5550.c,xcu200-fsgd2104-2-e,3.33,0.71051877,47,0,0,0,1,unroll_8,unroll_64,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_16,unroll_16,pipeline_1,pipeline_1,1,0.25,0.922928283338,False
ss_sort_5510.c,xcu200-fsgd2104-2-e,3.33,0.71051877,47,0,0,0,1,unroll_8,unroll_64,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_16,unroll_4,pipeline_1,pipeline_1,1,0.25,0.922928283338,False
ss_sort_4723.c,xcu200-fsgd2104-2-e,3.33,1.14877341,50,0,0,0,1,unroll_8,unroll_64,pipeline_1,unroll_16,unroll_2,unroll_8,unroll_16,unroll_8,unroll_2,unroll_4,1,0.25,0.399504244253,False
ss_sort_4780.c,xcu200-fsgd2104-2-e,3.33,1.03767795,32,0,0,0,0,unroll_8,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_2,unroll_4,unroll_4,unroll_2,1,0,0.525795159653,False
ss_sort_4039.c,xcu200-fsgd2104-2-e,5,1.077125,34,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_16,pipeline_1,pipeline_1,unroll_4,1,0,0.973520640359,False
ss_sort_4092.c,xcu200-fsgd2104-2-e,5,1.076895,29,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_16,unroll_16,pipeline_1,unroll_4,1,0,0.974104211272,False
ss_sort_4142.c,xcu200-fsgd2104-2-e,5,1.076895,31,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_16,unroll_2,pipeline_1,unroll_4,1,0,0.974104211272,False
ss_sort_3951.c,xcu200-fsgd2104-2-e,5,1.077125,33,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_4,1,0,0.973520640359,False
ss_sort_4012.c,xcu200-fsgd2104-2-e,5,1.079595,37,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll_16,unroll_4,unroll_4,unroll_4,1,0,0.967265879474,False
ss_sort_4003.c,xcu200-fsgd2104-2-e,5,1.079605,44,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_4,1,0,0.967240602234,False
ss_sort_3956.c,xcu200-fsgd2104-2-e,5,1.079605,36,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_8,unroll_2,unroll_4,pipeline_1,unroll_4,1,0,0.967240602234,False
ss_sort_3895.c,xcu200-fsgd2104-2-e,5,1.097525,30,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_4,unroll_4,unroll_4,1,0,0.922535582334,False
ss_sort_3988.c,xcu200-fsgd2104-2-e,5,1.077675,80,0,0,0,1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_32,unroll_2,unroll_2,unroll_4,unroll_4,1,0.25,0.905698726664,False
ss_sort_3977.c,xcu200-fsgd2104-2-e,5,1.077455,70,0,0,0,1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_8,unroll_16,unroll_16,unroll_2,unroll_4,1,0.25,0.906011967762,False
ss_sort_4000.c,xcu200-fsgd2104-2-e,5,1.077685,71,0,0,0,1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_8,unroll_2,unroll_4,pipeline_1,unroll_4,1,0.25,0.905684468627,False
ss_sort_3948.c,xcu200-fsgd2104-2-e,5,1.079595,36,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_32,unroll_2,unroll_2,unroll_4,unroll_4,1,0,0.967265879474,False
ss_sort_3944.c,xcu200-fsgd2104-2-e,5,1.079595,42,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_32,unroll_2,unroll_4,unroll_4,unroll_4,1,0,0.967265879474,False
ss_sort_3894.c,xcu200-fsgd2104-2-e,5,1.080155,90,0,0,0,1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_64,unroll_32,pipeline_1,unroll_2,unroll_4,unroll_4,1,0.25,0.902110543607,False
ss_sort_3911.c,xcu200-fsgd2104-2-e,5,1.080155,74,0,0,0,1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_64,unroll_32,unroll_2,pipeline_1,unroll_4,unroll_4,1,0.25,0.902110543607,False
ss_sort_3728.c,xcu200-fsgd2104-2-e,5,1.080155,90,0,0,0,1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_64,unroll_32,unroll_2,unroll_2,unroll_4,unroll_4,1,0.25,0.902110543607,False
ss_sort_3915.c,xcu200-fsgd2104-2-e,5,1.080155,90,0,0,0,1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_64,unroll_32,unroll_2,unroll_4,unroll_4,unroll_4,1,0.25,0.902110543607,False
ss_sort_4002.c,xcu200-fsgd2104-2-e,5,1.210165,29,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_8,unroll_8,pipeline_1,unroll_2,unroll_4,1,0,0.668619305912,False
ss_sort_3824.c,xcu200-fsgd2104-2-e,5,1.138025,34,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_4,unroll_16,unroll_2,pipeline_1,unroll_4,1,0,0.825858068581,False
ss_sort_3864.c,xcu200-fsgd2104-2-e,5,1.158655,33,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_8,unroll_16,unroll_2,pipeline_1,pipeline_1,1,0,0.778934988447,False
ss_sort_3922.c,xcu200-fsgd2104-2-e,5,1.127935,36,0,0,0,0,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_8,unroll_2,unroll_2,pipeline_1,unroll_4,1,0,0.849378752113,False
ss_sort_3856.c,xcu200-fsgd2104-2-e,5,1.118635,32,0,0,0,0,pipeline_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_32,unroll_2,pipeline_1,pipeline_1,unroll_4,1,0,0.87139001032,False
ss_sort_3878.c,xcu200-fsgd2104-2-e,5,1.118635,38,0,0,0,0,pipeline_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_32,unroll_2,pipeline_1,unroll_4,unroll_2,2,0,0.87139001032,False
ss_sort_3975.c,xcu200-fsgd2104-2-e,5,1.118635,35,0,0,0,0,pipeline_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_32,unroll_2,pipeline_1,unroll_4,unroll_4,1,0,0.87139001032,False
ss_sort_3874.c,xcu200-fsgd2104-2-e,5,1.120745,41,0,0,0,0,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_16,unroll_4,unroll_2,pipeline_1,unroll_4,unroll_4,1,0,0.866368115722,False
ss_sort_3931.c,xcu200-fsgd2104-2-e,5,1.120895,42,0,0,0,0,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_16,unroll_8,unroll_2,pipeline_1,unroll_4,unroll_4,1,0,0.866011733383,False
ss_sort_3803.c,xcu200-fsgd2104-2-e,5,1.346485,47,0,0,0,0,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_16,unroll_8,unroll_4,unroll_4,pipeline_1,unroll_4,1,0,0.423831904511,False
ss_sort_3773.c,xcu200-fsgd2104-2-e,5,1.346485,43,0,0,0,0,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_16,unroll_8,unroll_4,unroll_4,unroll_2,unroll_4,1,0,0.423831904511,False
ss_sort_3961.c,xcu200-fsgd2104-2-e,5,1.139045,35,0,0,0,0,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_4,unroll_4,1,0,0.823501230425,False
ss_sort_3927.c,xcu200-fsgd2104-2-e,5,1.282405,37,0,0,0,0,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_8,unroll_8,unroll_4,unroll_4,unroll_4,1,0,0.530373058386,False
ss_sort_3963.c,xcu200-fsgd2104-2-e,5,1.242075,67,0,0,0,1,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_64,unroll_32,unroll_2,pipeline_1,unroll_4,unroll_2,1,0.25,0.594311325406,False
ss_sort_3883.c,xcu200-fsgd2104-2-e,5,1.262555,87,0,0,0,1,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_64,unroll_32,unroll_2,unroll_4,unroll_4,unroll_4,1,0.25,0.557003513018,False
ss_sort_3912.c,xcu200-fsgd2104-2-e,5,1.267045,39,0,0,0,0,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_8,unroll_8,unroll_16,unroll_2,unroll_4,unroll_4,1,0,0.558158430894,False
ss_sort_3939.c,xcu200-fsgd2104-2-e,5,1.121115,41,0,0,0,1,pipeline_1,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_2,1,0.25,0.831148740747,False
ss_sort_3855.c,xcu200-fsgd2104-2-e,5,1.121115,47,0,0,0,1,pipeline_1,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_32,unroll_2,pipeline_1,unroll_4,unroll_2,1,0.25,0.831148740747,False
ss_sort_3835.c,xcu200-fsgd2104-2-e,5,1.141365,43,0,0,0,1,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_4,unroll_4,1,0.25,0.791460863656,False
ss_sort_3898.c,xcu200-fsgd2104-2-e,5,1.131125,43,0,0,0,1,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll_4,unroll_4,unroll_2,pipeline_1,unroll_4,unroll_4,1,0.25,0.811711807006,False
ss_sort_3876.c,xcu200-fsgd2104-2-e,5,1.160075,101,0,0,0,1,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll_64,unroll_32,unroll_16,pipeline_1,pipeline_1,unroll_4,1,0.25,0.754013196095,False
ss_sort_3822.c,xcu200-fsgd2104-2-e,5,1.121675,80,0,0,0,2,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll_64,unroll_32,unroll_2,pipeline_1,unroll_4,unroll_4,1,0.5,0.76879148862,False
ss_sort_3919.c,xcu200-fsgd2104-2-e,5,1.161995,44,0,0,0,0,pipeline_1,pipeline_1,unroll_16,unroll_4,unroll_16,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_4,1,0,0.771485592804,False
ss_sort_3783.c,xcu200-fsgd2104-2-e,5,1.317515,32,0,0,0,0,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_4,unroll_16,unroll_8,unroll_8,unroll_4,pipeline_1,1,0,0.470124806245,False
ss_sort_3831.c,xcu200-fsgd2104-2-e,5,1.430795,63,0,0,0,1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_2,unroll_32,unroll_16,unroll_8,unroll_2,pipeline_1,1,0.25,0.30316673743,False
ss_sort_3799.c,xcu200-fsgd2104-2-e,5,1.312045,37,0,0,0,0,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll_16,unroll_2,unroll_8,unroll_8,unroll_4,pipeline_1,1,0,0.479212627094,False
ss_sort_3826.c,xcu200-fsgd2104-2-e,5,1.273645,46,0,0,0,0,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll_16,unroll_2,unroll_8,unroll_8,unroll_4,unroll_4,1,0,0.546112915453,False
ss_sort_3766.c,xcu200-fsgd2104-2-e,5,1.312395,43,0,0,0,1,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll_16,unroll_32,unroll_8,unroll_8,unroll_4,pipeline_1,1,0.25,0.47173136255,False
ss_sort_3870.c,xcu200-fsgd2104-2-e,5,1.291365,31,0,0,0,0,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll_2,unroll_2,unroll_8,unroll_2,unroll_4,unroll_4,1,0,0.514566276014,False
ss_sort_3733.c,xcu200-fsgd2104-2-e,5,1.312395,38,0,0,0,0,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll_4,unroll_32,unroll_8,unroll_8,unroll_4,pipeline_1,1,0,0.478627838882,False
ss_sort_4045.c,xcu200-fsgd2104-2-e,5,1.076815,92,0,0,0,1,pipeline_1,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_8,unroll_16,unroll_16,unroll_2,unroll_4,1,0.25,0.906918459539,False
ss_sort_4017.c,xcu200-fsgd2104-2-e,5,1.079295,89,0,0,0,1,pipeline_1,pipeline_1,unroll_32,pipeline_1,unroll_16,unroll_8,unroll_2,unroll_16,pipeline_1,unroll_4,1,0.25,0.903366625098,False
ss_sort_3703.c,xcu200-fsgd2104-2-e,5,1.281705,36,0,0,0,0,pipeline_1,pipeline_1,unroll_32,pipeline_1,unroll_2,unroll_4,unroll_16,unroll_2,pipeline_1,unroll_4,1,0,0.531620417825,False
ss_sort_3804.c,xcu200-fsgd2104-2-e,5,1.281855,41,0,0,0,0,pipeline_1,pipeline_1,unroll_32,pipeline_1,unroll_2,unroll_8,unroll_4,unroll_4,pipeline_1,unroll_4,1,0,0.531352974564,False
ss_sort_3705.c,xcu200-fsgd2104-2-e,5,1.346005,73,0,0,0,1,pipeline_1,pipeline_1,unroll_64,pipeline_1,unroll_16,unroll_8,unroll_4,unroll_4,unroll_2,unroll_4,1,0.25,0.418906957769,False
ss_sort_3767.c,xcu200-fsgd2104-2-e,5,1.346005,108,0,0,0,1,pipeline_1,pipeline_1,unroll_64,pipeline_1,unroll_16,unroll_8,unroll_4,unroll_8,unroll_2,unroll_4,1,0.25,0.418906957769,False
ss_sort_3841.c,xcu200-fsgd2104-2-e,5,1.384245,63,0,0,0,1,pipeline_1,pipeline_1,unroll_64,pipeline_1,unroll_2,unroll_4,unroll_4,unroll_4,pipeline_1,pipeline_1,1,0.25,0.363564105357,False
ss_sort_3965.c,xcu200-fsgd2104-2-e,5,1.121605,37,0,0,0,0,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_16,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,1,0,0.86432598161,False
ss_sort_3791.c,xcu200-fsgd2104-2-e,5,1.347125,46,0,0,0,0,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_16,unroll_8,unroll_4,unroll_8,unroll_2,unroll_4,1,0,0.422844113826,False
ss_sort_3943.c,xcu200-fsgd2104-2-e,5,1.072955,31,0,0,0,0,pipeline_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_16,pipeline_1,pipeline_1,unroll_4,3,0,0.984131295915,False
ss_sort_4081.c,xcu200-fsgd2104-2-e,5,1.072955,32.5,0,0,0,0,pipeline_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll_4,unroll_4,unroll_4,2,0,0.984131295915,False
ss_sort_4022.c,xcu200-fsgd2104-2-e,5,1.072955,33,0,0,0,0,pipeline_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_4,1,0,0.984131295915,False
ss_sort_4093.c,xcu200-fsgd2104-2-e,5,1.072955,33,0,0,0,0,pipeline_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_4,unroll_4,1,0,0.984131295915,False
ss_sort_4080.c,xcu200-fsgd2104-2-e,5,1.072955,32.5,0,0,0,0,pipeline_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,unroll_4,2,0,0.984131295915,False
ss_sort_4048.c,xcu200-fsgd2104-2-e,5,1.072955,32.5,0,0,0,0,pipeline_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,unroll_32,pipeline_1,unroll_4,pipeline_1,unroll_4,2,0,0.984131295915,False
ss_sort_4063.c,xcu200-fsgd2104-2-e,5,1.072955,31,0,0,0,0,pipeline_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_16,pipeline_1,unroll_4,unroll_4,1,0,0.984131295915,False
ss_sort_4023.c,xcu200-fsgd2104-2-e,5,1.072955,32,0,0,0,0,pipeline_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_2,pipeline_1,pipeline_1,unroll_4,2,0,0.984131295915,False
ss_sort_4102.c,xcu200-fsgd2104-2-e,5,1.072955,31,0,0,0,0,pipeline_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_2,unroll_2,unroll_4,unroll_4,1,0,0.984131295915,False
ss_sort_3935.c,xcu200-fsgd2104-2-e,5,1.072955,31,0,0,0,0,pipeline_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_8,pipeline_1,unroll_4,unroll_4,3,0,0.984131295915,False
ss_sort_4085.c,xcu200-fsgd2104-2-e,5,1.07285,30.5,0,0,0,0,pipeline_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_16,pipeline_1,pipeline_1,unroll_4,2,0,0.984399297454,False
ss_sort_4014.c,xcu200-fsgd2104-2-e,5,1.072735,30.5,0,0,0,0,pipeline_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_16,pipeline_1,unroll_4,unroll_4,2,0,0.984692869548,False
