Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,OuterLoop_1,InnerLoop_1_1,Replicate_Count,Area,Weight,is_pareto
md_kernel_33.c,xczu7ev-ffvc1156-2-e,10,1.82849,27,0,4,1,4,unroll_4,unroll_2,1,2.25,0.107175787656,False
md_kernel_12.c,xczu7ev-ffvc1156-2-e,10,1.01953,36,0,4,1,4,unroll_4,unroll_4,1,2.25,0.416930642178,False
md_kernel_38.c,xczu7ev-ffvc1156-2-e,10,0.61505,48,0,6,2,5,unroll_4,unroll_8,1,3.25,0.730756163939,False
md_kernel_35.c,xczu7ev-ffvc1156-2-e,10,0.36869,139,0,2,29.5,28,unroll_64,pipeline_1,2,14.875,0.406556964235,False
md_kernel_47.c,xczu7ev-ffvc1156-2-e,10,0.02505,919,0,27,29,69,unroll_64,unroll_16,1,31.25,0.1,False
md_kernel_34.c,xczu7ev-ffvc1156-2-e,10,1.82789,198,0,4,8,10,unroll_64,unroll_2,1,5.5,0.106100573052,False
md_kernel_21.c,xczu7ev-ffvc1156-2-e,10,1.01893,306,0,5,8,13,unroll_64,unroll_4,1,6.5,0.389537573163,False
md_kernel_24.c,xczu7ev-ffvc1156-2-e,10,0.61445,622,0,7,10,19,unroll_64,unroll_8,1,9,0.561976400087,False
md_kernel_13.c,xczu7ev-ffvc1156-2-e,10,0.36897,36,0,2,4,4.5,unroll_8,pipeline_1,2,2.625,1,True
md_kernel_30.c,xczu7ev-ffvc1156-2-e,10,0.05281,107,0,17,12,16,unroll_8,unroll_16,1,11.25,0.586907376492,False
md_kernel_42.c,xczu7ev-ffvc1156-2-e,10,1.82817,40,0,4,2,4,unroll_8,unroll_2,1,2.5,0.107171437103,False
md_kernel_4.c,xczu7ev-ffvc1156-2-e,10,1.01921,49,0,4,2,5,unroll_8,unroll_4,1,2.75,0.416102021445,False
md_kernel_25.c,xczu7ev-ffvc1156-2-e,10,0.61473,64,0,7,3,6,unroll_8,unroll_8,1,4,0.721624484294,False
