Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,OuterLoop_1,InnerLoop_1_1,Replicate_Count,Area,Weight,is_pareto
workload_103.cpp,xczu7ev-ffvc1156-2-e,10,1.09752,176,7,1,3,7,cyclic_16_1,block_4_1,cyclic_128_1,cyclic_8_1,block_4_1,block_8_1,unroll_2,unroll_16,1,4.5,0.106751048318,False
workload_61.cpp,xczu7ev-ffvc1156-2-e,10,0.33528,101,7,1,4,9,cyclic_16_1,block_4_1,cyclic_128_1,cyclic_8_1,cyclic_2_1,block_8_1,unroll_2,pipeline_1,1,5.25,0.824593713392,False
workload_84.cpp,xczu7ev-ffvc1156-2-e,10,0.30184,343,10,51,24,41,cyclic_16_1,block_4_1,cyclic_8_1,block_4_1,cyclic_4_1,block_2_1,unroll_4,unroll_16,1,31.5,0.392734946083,False
workload_119.cpp,xczu7ev-ffvc1156-2-e,10,0.28282,159,7,3,13,13,cyclic_16_1,block_8_1,block_64_1,cyclic_8_1,block_2_1,cyclic_2_1,pipeline_1,unroll_8,1,9,0.850188708,False
workload_487.cpp,xczu7ev-ffvc1156-2-e,10,0.30008,141,7,21,12,21,cyclic_16_1,cyclic_128_1,block_2_1,complete_1,block_4_1,block_8_1,unroll_2,unroll_16,1,15.25,0.744008232403,False
workload_46.cpp,xczu7ev-ffvc1156-2-e,10,1.04096,266,6,1,5,19,cyclic_16_1,cyclic_128_1,block_64_1,block_4_1,block_2_1,cyclic_2_1,unroll_8,unroll_4,1,7.75,0.119820547589,False
workload_189.cpp,xczu7ev-ffvc1156-2-e,10,0.27813,177,22,29,20,24,cyclic_16_1,cyclic_128_1,block_64_1,cyclic_8_1,block_2_1,cyclic_2_1,pipeline_1,unroll_4,1,23.75,0.572234979941,False
workload_223.cpp,xczu7ev-ffvc1156-2-e,10,0.27813,171,22,29,20,24,cyclic_16_1,cyclic_128_1,block_64_1,cyclic_8_1,block_4_1,cyclic_2_1,pipeline_1,unroll_2,1,23.75,0.572234979941,False
workload_4.cpp,xczu7ev-ffvc1156-2-e,10,0.33392,223,7,1,9,23,cyclic_16_1,cyclic_128_1,cyclic_128_1,block_4_1,block_8_1,block_8_1,unroll_8,pipeline_1,1,10,0.76899047543,False
workload_188.cpp,xczu7ev-ffvc1156-2-e,10,0.3236,122,7,1,4,9,cyclic_16_1,cyclic_128_1,cyclic_4_1,cyclic_8_1,complete_1,cyclic_4_1,unroll_4,pipeline_1,1,5.25,0.846479791773,False
workload_159.cpp,xczu7ev-ffvc1156-2-e,10,1.13135,2322,7,1,9,41,cyclic_16_1,cyclic_2_1,cyclic_128_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,unroll_64,unroll_2,1,14.5,0.100516502993,False
workload_136.cpp,xczu7ev-ffvc1156-2-e,10,0.32488,166,7,1,3,11,cyclic_16_1,cyclic_2_1,cyclic_4_1,block_8_1,block_2_1,cyclic_2_1,unroll_8,pipeline_1,1,5.5,0.843900079924,False
workload_162.cpp,xczu7ev-ffvc1156-2-e,10,0.62368,152,8,0,1,9,cyclic_16_1,cyclic_2_1,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_2_1,unroll_8,unroll_2,1,4.5,0.461926636737,False
workload_31.cpp,xczu7ev-ffvc1156-2-e,10,0.33512,163,8,1,3,11,cyclic_16_1,cyclic_2_1,cyclic_8_1,block_4_1,block_2_1,block_2_1,unroll_8,pipeline_1,1,5.75,0.824168549504,False
workload_59.cpp,xczu7ev-ffvc1156-2-e,10,0.33512,166,8,1,3,11,cyclic_16_1,cyclic_2_1,cyclic_8_1,block_4_1,block_2_1,cyclic_2_1,unroll_8,pipeline_1,1,5.75,0.824168549504,False
workload_97.cpp,xczu7ev-ffvc1156-2-e,10,0.33376,164,8,1,4,11,cyclic_16_1,cyclic_2_1,cyclic_8_1,block_4_1,complete_1,block_4_1,unroll_8,pipeline_1,1,6,0.825805666428,False
workload_131.cpp,xczu7ev-ffvc1156-2-e,10,0.33512,165,8,1,3,11,cyclic_16_1,cyclic_2_1,cyclic_8_1,block_8_1,cyclic_2_1,block_2_1,unroll_8,pipeline_1,1,5.75,0.824168549504,False
workload_69.cpp,xczu7ev-ffvc1156-2-e,10,0.74108,245,8,1,3,17,cyclic_16_1,cyclic_2_1,cyclic_8_1,cyclic_4_1,block_2_1,cyclic_8_1,unroll_16,unroll_2,1,7.25,0.319386614975,False
workload_129.cpp,xczu7ev-ffvc1156-2-e,10,0.45624,99,7,1,4,10,cyclic_16_1,cyclic_4_1,cyclic_128_1,cyclic_8_1,block_4_1,block_8_1,unroll_2,unroll_4,1,5.5,0.701372578408,False
workload_271.cpp,xczu7ev-ffvc1156-2-e,10,0.21858,157,25,8,8,18,cyclic_2_1,block_128_1,block_4_1,cyclic_4_1,cyclic_2_1,block_8_1,pipeline_1,unroll_2,1,14.75,0.842960834699,False
workload_5.cpp,xczu7ev-ffvc1156-2-e,10,0.22894,201,22,8,16,23,cyclic_2_1,block_128_1,block_64_1,cyclic_2_1,cyclic_4_1,block_8_1,pipeline_1,unroll_4,1,17.25,0.767393485483,False
workload_44.cpp,xczu7ev-ffvc1156-2-e,10,0.22894,200,22,8,16,23,cyclic_2_1,block_128_1,block_64_1,cyclic_2_1,cyclic_4_1,block_8_1,pipeline_1,unroll_8,1,17.25,0.767393485483,False
workload_882.cpp,xczu7ev-ffvc1156-2-e,10,0.82104,833,4,6,5,14,cyclic_2_1,block_128_1,cyclic_2_1,cyclic_8_1,complete_1,block_8_1,unroll_2,unroll_16,1,7.25,0.245639998716,False
workload_460.cpp,xczu7ev-ffvc1156-2-e,10,0.21858,259,22,8,8,18,cyclic_2_1,block_128_1,cyclic_4_1,complete_1,block_4_1,complete_1,pipeline_1,unroll_16,1,14,0.843568019651,False
workload_804.cpp,xczu7ev-ffvc1156-2-e,10,0.22882,152,24,8,8,17,cyclic_2_1,block_128_1,cyclic_8_1,cyclic_4_1,block_2_1,block_8_1,pipeline_1,unroll_2,1,14.25,0.838391097853,False
workload_809.cpp,xczu7ev-ffvc1156-2-e,10,0.23151,160,11,3,13,17,cyclic_2_1,block_2_1,block_128_1,cyclic_2_1,block_2_1,block_8_1,pipeline_1,unroll_2,1,11,0.889451477521,False
workload_552.cpp,xczu7ev-ffvc1156-2-e,10,0.22122,111,12,3,5,6,cyclic_2_1,block_2_1,block_4_1,cyclic_2_1,block_2_1,block_8_1,pipeline_1,unroll_2,1,6.5,0.973596262111,False
workload_408.cpp,xczu7ev-ffvc1156-2-e,10,0.28296,114,5,1,2,7,cyclic_2_1,block_2_1,block_4_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,unroll_4,pipeline_1,1,3.75,0.921688227114,False
workload_403.cpp,xczu7ev-ffvc1156-2-e,10,0.22122,106,11,3,5,6,cyclic_2_1,block_2_1,cyclic_2_1,complete_1,block_2_1,block_8_1,pipeline_1,pipeline_1,1,6.25,0.982314400784,False
workload_903.cpp,xczu7ev-ffvc1156-2-e,10,0.22122,108,11,3,5,6,cyclic_2_1,block_2_1,cyclic_2_1,complete_1,complete_1,block_8_1,pipeline_1,unroll_2,1,6.25,0.982314400784,False
workload_574.cpp,xczu7ev-ffvc1156-2-e,10,0.22122,108,11,3,5,6,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_2_1,block_2_1,block_4_1,pipeline_1,unroll_2,1,6.25,0.982314400784,False
workload_297.cpp,xczu7ev-ffvc1156-2-e,10,0.22122,109,11,3,5,6,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_2_1,block_2_1,block_8_1,pipeline_1,unroll_2,2,6.25,0.982314400784,False
workload_654.cpp,xczu7ev-ffvc1156-2-e,10,0.22122,107,11,3,5,6,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_2_1,complete_1,block_4_1,pipeline_1,unroll_2,1,6.25,0.982314400784,False
workload_328.cpp,xczu7ev-ffvc1156-2-e,10,0.22122,107,11,3,5,6,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_2_1,complete_1,block_8_1,pipeline_1,unroll_2,1,6.25,0.982314400784,False
workload_849.cpp,xczu7ev-ffvc1156-2-e,10,0.92264,115,4,0,1,5,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_2_1,complete_1,block_8_1,unroll_4,unroll_2,1,2.5,0.175071415912,False
workload_497.cpp,xczu7ev-ffvc1156-2-e,10,0.22122,106,12,3,5,6,cyclic_2_1,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,pipeline_1,unroll_8,1,6.5,0.973596262111,False
workload_278.cpp,xczu7ev-ffvc1156-2-e,10,0.23146,144,23,3,5,11,cyclic_2_1,block_32_1,block_16_1,complete_1,complete_1,block_8_1,pipeline_1,unroll_4,1,10.5,0.89199769798,False
workload_213.cpp,xczu7ev-ffvc1156-2-e,10,0.23146,147,23,3,5,11,cyclic_2_1,block_32_1,block_16_1,cyclic_2_1,block_2_1,block_8_1,pipeline_1,unroll_4,1,10.5,0.89199769798,False
workload_130.cpp,xczu7ev-ffvc1156-2-e,10,0.5648,188,19,3,3,15,cyclic_2_1,block_32_1,block_16_1,cyclic_2_1,block_4_1,block_2_1,unroll_8,unroll_4,1,10,0.507732706103,False
workload_91.cpp,xczu7ev-ffvc1156-2-e,10,0.23146,148,23,3,5,11,cyclic_2_1,block_32_1,block_16_1,cyclic_2_1,complete_1,block_8_1,pipeline_1,unroll_4,1,10.5,0.89199769798,False
workload_307.cpp,xczu7ev-ffvc1156-2-e,10,0.26424,138,6,28,13,22,cyclic_2_1,block_4_1,block_2_1,cyclic_8_1,block_2_1,block_8_1,unroll_2,unroll_16,1,17.25,0.745117754414,False
workload_337.cpp,xczu7ev-ffvc1156-2-e,10,0.76664,87,5,0,1,4,cyclic_2_1,block_4_1,cyclic_2_1,complete_1,block_4_1,block_8_1,unroll_2,unroll_2,1,2.5,0.29814787385,False
workload_695.cpp,xczu7ev-ffvc1156-2-e,10,0.75648,162,5,0,1,9,cyclic_2_1,block_4_1,cyclic_2_1,cyclic_2_1,block_2_1,block_8_1,unroll_8,unroll_2,1,3.75,0.30854970716,False
workload_214.cpp,xczu7ev-ffvc1156-2-e,10,0.22122,105,12,3,5,6,cyclic_2_1,block_4_1,cyclic_2_1,cyclic_8_1,block_2_1,block_8_1,pipeline_1,unroll_2,1,6.5,0.973596262111,False
workload_269.cpp,xczu7ev-ffvc1156-2-e,10,0.50728,135,4,0,3,10,cyclic_2_1,block_4_1,cyclic_64_1,cyclic_8_1,block_2_1,block_8_1,unroll_4,unroll_4,1,4.25,0.630302676429,False
workload_759.cpp,xczu7ev-ffvc1156-2-e,10,0.22122,107,13,3,5,7,cyclic_2_1,block_8_1,cyclic_2_1,complete_1,complete_1,block_4_1,pipeline_1,pipeline_1,1,7,0.956246444,False
workload_425.cpp,xczu7ev-ffvc1156-2-e,10,0.21792,103,34,10,8,12,cyclic_2_1,cyclic_128_1,block_2_1,cyclic_4_1,block_4_1,block_8_1,pipeline_1,unroll_2,1,16,0.807780625494,False
workload_352.cpp,xczu7ev-ffvc1156-2-e,10,0.28296,124,4,1,4,10,cyclic_2_1,cyclic_128_1,block_2_1,cyclic_8_1,block_4_1,block_8_1,unroll_4,pipeline_1,1,4.75,0.92513866281,False
workload_914.cpp,xczu7ev-ffvc1156-2-e,10,0.25976,147,4,30,15,25,cyclic_2_1,cyclic_128_1,block_2_1,cyclic_8_1,block_4_1,cyclic_2_1,unroll_2,unroll_16,1,18.5,0.716735295645,False
workload_733.cpp,xczu7ev-ffvc1156-2-e,10,0.21792,102,32,10,8,12,cyclic_2_1,cyclic_128_1,cyclic_2_1,cyclic_4_1,block_8_1,block_4_1,pipeline_1,pipeline_1,1,15.5,0.823562319699,False
workload_412.cpp,xczu7ev-ffvc1156-2-e,10,1.0052,361,4,1,3,8,cyclic_2_1,cyclic_128_1,cyclic_4_1,complete_1,complete_1,block_8_1,unroll_4,unroll_16,1,4,0.133730549741,False
workload_371.cpp,xczu7ev-ffvc1156-2-e,10,0.92584,162,4,0,3,8,cyclic_2_1,cyclic_128_1,cyclic_4_1,cyclic_8_1,complete_1,block_2_1,unroll_4,unroll_4,2,3.75,0.173342545757,False
workload_665.cpp,xczu7ev-ffvc1156-2-e,10,0.99884,279,7,1,2,16,cyclic_2_1,cyclic_16_1,block_2_1,cyclic_2_1,block_2_1,block_8_1,unroll_16,unroll_2,1,6.5,0.135644687393,False
workload_739.cpp,xczu7ev-ffvc1156-2-e,10,0.21792,102,34,10,6,10,cyclic_2_1,cyclic_16_1,cyclic_2_1,complete_1,block_2_1,block_8_1,pipeline_1,unroll_16,1,15,0.838922175167,False
workload_399.cpp,xczu7ev-ffvc1156-2-e,10,0.21792,98,34,10,6,10,cyclic_2_1,cyclic_16_1,cyclic_2_1,complete_1,block_2_1,block_8_1,pipeline_1,unroll_2,2,15,0.838922175167,False
workload_389.cpp,xczu7ev-ffvc1156-2-e,10,0.21792,97.5,34,10,6,10,cyclic_2_1,cyclic_16_1,cyclic_2_1,cyclic_2_1,block_2_1,block_8_1,pipeline_1,unroll_2,2,15,0.838922175167,False
workload_698.cpp,xczu7ev-ffvc1156-2-e,10,0.92152,97,7,0,1,4,cyclic_2_1,cyclic_16_1,cyclic_2_1,cyclic_2_1,complete_1,block_8_1,unroll_2,unroll_4,1,3,0.175875941137,False
workload_556.cpp,xczu7ev-ffvc1156-2-e,10,0.21792,98,34,10,6,10,cyclic_2_1,cyclic_16_1,cyclic_2_1,cyclic_4_1,block_2_1,block_8_1,pipeline_1,unroll_2,1,15,0.838922175167,False
workload_757.cpp,xczu7ev-ffvc1156-2-e,10,0.21792,97,34,10,6,10,cyclic_2_1,cyclic_16_1,cyclic_2_1,cyclic_8_1,cyclic_2_1,block_8_1,pipeline_1,unroll_2,1,15,0.838922175167,False
workload_443.cpp,xczu7ev-ffvc1156-2-e,10,0.21792,98,34,10,6,10,cyclic_2_1,cyclic_16_1,cyclic_4_1,complete_1,block_2_1,block_8_1,pipeline_1,unroll_2,1,15,0.838922175167,False
workload_786.cpp,xczu7ev-ffvc1156-2-e,10,0.21792,103,34,10,6,10,cyclic_2_1,cyclic_16_1,cyclic_4_1,cyclic_2_1,block_8_1,block_8_1,pipeline_1,unroll_16,1,15,0.838922175167,False
workload_253.cpp,xczu7ev-ffvc1156-2-e,10,0.95352,89,7,0,1,4,cyclic_2_1,cyclic_16_1,cyclic_4_1,cyclic_8_1,block_4_1,complete_1,unroll_2,unroll_2,1,3,0.157755844361,False
workload_464.cpp,xczu7ev-ffvc1156-2-e,10,0.22816,103,33,10,7,11,cyclic_2_1,cyclic_16_1,cyclic_64_1,cyclic_4_1,block_2_1,cyclic_4_1,pipeline_1,unroll_2,1,15.25,0.824452762302,False
workload_310.cpp,xczu7ev-ffvc1156-2-e,10,0.27992,128,5,16,8,15,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_4_1,block_4_1,cyclic_8_1,unroll_2,unroll_16,1,11,0.829345869304,False
workload_111.cpp,xczu7ev-ffvc1156-2-e,10,0.22891,142.5,22,7,14,14,cyclic_2_1,cyclic_2_1,block_64_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,pipeline_1,unroll_8,2,14.25,0.838319633951,False
workload_236.cpp,xczu7ev-ffvc1156-2-e,10,0.58744,84,7,0,1,4,cyclic_2_1,cyclic_2_1,cyclic_16_1,cyclic_2_1,complete_1,complete_1,unroll_2,unroll_2,1,3,0.511919114288,False
workload_861.cpp,xczu7ev-ffvc1156-2-e,10,0.21858,104,23,7,6,8,cyclic_2_1,cyclic_2_1,cyclic_2_1,complete_1,block_2_1,block_8_1,pipeline_1,unroll_2,1,11,0.896818541009,False
workload_797.cpp,xczu7ev-ffvc1156-2-e,10,0.21858,101,23,7,6,8,cyclic_2_1,cyclic_2_1,cyclic_2_1,complete_1,complete_1,block_8_1,pipeline_1,pipeline_1,1,11,0.896818541009,False
workload_742.cpp,xczu7ev-ffvc1156-2-e,10,0.21858,101,23,7,6,8,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_2_1,block_8_1,pipeline_1,unroll_2,1,11,0.896818541009,False
workload_921.cpp,xczu7ev-ffvc1156-2-e,10,0.21858,103,23,7,6,8,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_2_1,block_8_1,pipeline_1,unroll_4,1,11,0.896818541009,False
workload_891.cpp,xczu7ev-ffvc1156-2-e,10,0.21858,101,23,7,6,8,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,complete_1,block_8_1,pipeline_1,unroll_2,1,11,0.896818541009,False
workload_506.cpp,xczu7ev-ffvc1156-2-e,10,0.21858,102,23,7,6,8,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,complete_1,block_4_1,pipeline_1,unroll_2,1,11,0.896818541009,False
workload_889.cpp,xczu7ev-ffvc1156-2-e,10,0.21858,103,23,7,6,8,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,complete_1,block_8_1,pipeline_1,unroll_2,1,11,0.896818541009,False
workload_908.cpp,xczu7ev-ffvc1156-2-e,10,0.22052,95,14,4,5,7,cyclic_2_1,cyclic_2_1,cyclic_4_1,complete_1,block_4_1,block_4_1,pipeline_1,pipeline_1,1,7.5,0.947521342984,False
workload_771.cpp,xczu7ev-ffvc1156-2-e,10,0.22052,97,14,4,5,7,cyclic_2_1,cyclic_2_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,unroll_16,1,7.5,0.947521342984,False
workload_342.cpp,xczu7ev-ffvc1156-2-e,10,0.22052,97,14,4,5,7,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_4_1,block_4_1,cyclic_8_1,pipeline_1,unroll_16,1,7.5,0.947521342984,False
workload_663.cpp,xczu7ev-ffvc1156-2-e,10,0.22052,94,14,4,5,7,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_4_1,block_8_1,block_8_1,pipeline_1,unroll_2,1,7.5,0.947521342984,False
workload_892.cpp,xczu7ev-ffvc1156-2-e,10,0.24256,1438,5,99,44,77,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_4_1,complete_1,block_4_1,unroll_8,unroll_16,1,56.25,0.107991576306,False
workload_835.cpp,xczu7ev-ffvc1156-2-e,10,0.22052,95,14,4,5,7,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_4_1,complete_1,complete_1,pipeline_1,unroll_16,1,7.5,0.947521342984,False
workload_664.cpp,xczu7ev-ffvc1156-2-e,10,0.25032,343,5,48,22,38,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,complete_1,unroll_4,unroll_16,1,28.25,0.472916819696,False
workload_366.cpp,xczu7ev-ffvc1156-2-e,10,0.22052,95,14,4,5,7,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,block_4_1,cyclic_8_1,pipeline_1,unroll_2,1,7.5,0.947521342984,False
workload_315.cpp,xczu7ev-ffvc1156-2-e,10,0.22052,94,14,4,5,7,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,pipeline_1,unroll_2,1,7.5,0.947521342984,False
workload_772.cpp,xczu7ev-ffvc1156-2-e,10,0.59256,90,4,0,2,6,cyclic_2_1,cyclic_2_1,cyclic_64_1,cyclic_2_1,block_2_1,block_8_1,unroll_2,unroll_2,1,3,0.504759554267,False
workload_260.cpp,xczu7ev-ffvc1156-2-e,10,0.9484,92,11,0,1,5,cyclic_2_1,cyclic_32_1,cyclic_16_1,cyclic_8_1,complete_1,block_2_1,unroll_2,unroll_2,1,4.25,0.160497139065,False
workload_357.cpp,xczu7ev-ffvc1156-2-e,10,0.21792,97,37,10,7,10,cyclic_2_1,cyclic_32_1,cyclic_2_1,cyclic_8_1,block_4_1,cyclic_8_1,pipeline_1,unroll_4,1,16,0.807780625494,False
workload_250.cpp,xczu7ev-ffvc1156-2-e,10,0.21792,100,36,10,7,10,cyclic_2_1,cyclic_32_1,cyclic_4_1,cyclic_4_1,block_4_1,cyclic_8_1,pipeline_1,unroll_16,1,15.75,0.815651776108,False
workload_305.cpp,xczu7ev-ffvc1156-2-e,10,0.21792,96,36,10,7,10,cyclic_2_1,cyclic_32_1,cyclic_4_1,cyclic_8_1,block_4_1,block_8_1,pipeline_1,pipeline_1,1,15.75,0.815651776108,False
workload_358.cpp,xczu7ev-ffvc1156-2-e,10,0.21792,102,36,10,7,10,cyclic_2_1,cyclic_32_1,cyclic_4_1,cyclic_8_1,block_4_1,block_8_1,pipeline_1,unroll_16,1,15.75,0.815651776108,False
workload_90.cpp,xczu7ev-ffvc1156-2-e,10,0.21792,98,36,10,7,10,cyclic_2_1,cyclic_32_1,cyclic_4_1,cyclic_8_1,block_4_1,block_8_1,pipeline_1,unroll_2,1,15.75,0.815651776108,False
workload_335.cpp,xczu7ev-ffvc1156-2-e,10,0.21792,101,36,10,7,10,cyclic_2_1,cyclic_32_1,cyclic_4_1,cyclic_8_1,block_4_1,block_8_1,pipeline_1,unroll_8,1,15.75,0.815651776108,False
workload_341.cpp,xczu7ev-ffvc1156-2-e,10,0.21792,98,36,10,7,10,cyclic_2_1,cyclic_32_1,cyclic_4_1,cyclic_8_1,block_4_1,complete_1,pipeline_1,unroll_2,1,15.75,0.815651776108,False
workload_23.cpp,xczu7ev-ffvc1156-2-e,10,0.21792,98,36,10,7,10,cyclic_2_1,cyclic_32_1,cyclic_4_1,cyclic_8_1,block_4_1,cyclic_8_1,pipeline_1,unroll_2,1,15.75,0.815651776108,False
workload_313.cpp,xczu7ev-ffvc1156-2-e,10,0.21792,98,36,10,7,10,cyclic_2_1,cyclic_32_1,cyclic_4_1,cyclic_8_1,block_4_1,cyclic_8_1,pipeline_1,unroll_4,1,15.75,0.815651776108,False
workload_150.cpp,xczu7ev-ffvc1156-2-e,10,0.21792,99,36,10,7,10,cyclic_2_1,cyclic_32_1,cyclic_4_1,cyclic_8_1,complete_1,block_8_1,pipeline_1,unroll_2,1,15.75,0.815651776108,False
workload_312.cpp,xczu7ev-ffvc1156-2-e,10,0.21792,98,36,10,7,10,cyclic_2_1,cyclic_32_1,cyclic_4_1,cyclic_8_1,complete_1,cyclic_4_1,pipeline_1,unroll_2,1,15.75,0.815651776108,False
workload_206.cpp,xczu7ev-ffvc1156-2-e,10,0.22816,106,36,10,7,11,cyclic_2_1,cyclic_32_1,cyclic_64_1,cyclic_8_1,block_4_1,block_8_1,pipeline_1,unroll_8,1,16,0.804743471798,False
workload_593.cpp,xczu7ev-ffvc1156-2-e,10,0.21792,100,35,10,6,10,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_4_1,block_8_1,block_8_1,pipeline_1,unroll_16,1,15.25,0.831499987467,False
workload_625.cpp,xczu7ev-ffvc1156-2-e,10,0.25768,355,6,53,23,40,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_4_1,block_8_1,complete_1,unroll_4,unroll_16,1,30.5,0.422662037215,False
workload_716.cpp,xczu7ev-ffvc1156-2-e,10,0.21792,100,35,10,6,10,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_4_1,cyclic_2_1,block_8_1,pipeline_1,unroll_16,1,15.25,0.831499987467,False
workload_837.cpp,xczu7ev-ffvc1156-2-e,10,0.26424,135,6,25,12,20,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_8_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_16,1,15.75,0.777940148699,False
workload_671.cpp,xczu7ev-ffvc1156-2-e,10,0.21856,95,23,7,6,8,cyclic_2_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,block_8_1,block_4_1,pipeline_1,pipeline_1,1,11,0.896818039441,False
workload_843.cpp,xczu7ev-ffvc1156-2-e,10,0.21856,100,23,7,6,8,cyclic_2_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,block_8_1,block_4_1,pipeline_1,unroll_16,1,11,0.896818039441,False
workload_800.cpp,xczu7ev-ffvc1156-2-e,10,0.2802,276,5,1,6,19,cyclic_2_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,block_8_1,unroll_16,pipeline_1,1,7.75,0.885531747674,False
workload_576.cpp,xczu7ev-ffvc1156-2-e,10,0.21792,99,33,10,7,10,cyclic_2_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,block_8_1,block_8_1,pipeline_1,unroll_16,1,15,0.838922175167,False
workload_545.cpp,xczu7ev-ffvc1156-2-e,10,0.26424,134,6,25,12,20,cyclic_2_1,cyclic_4_1,cyclic_4_1,cyclic_4_1,block_2_1,block_8_1,unroll_2,unroll_16,1,15.75,0.777940148699,False
workload_495.cpp,xczu7ev-ffvc1156-2-e,10,0.21792,100,33,10,7,10,cyclic_2_1,cyclic_4_1,cyclic_4_1,cyclic_4_1,block_8_1,block_8_1,pipeline_1,unroll_16,1,15,0.838922175167,False
workload_879.cpp,xczu7ev-ffvc1156-2-e,10,0.21792,98,33,10,7,10,cyclic_2_1,cyclic_4_1,cyclic_4_1,cyclic_4_1,block_8_1,complete_1,pipeline_1,pipeline_1,1,15,0.838922175167,False
workload_909.cpp,xczu7ev-ffvc1156-2-e,10,0.21792,98,33,10,7,10,cyclic_2_1,cyclic_4_1,cyclic_4_1,cyclic_4_1,complete_1,block_8_1,pipeline_1,unroll_16,1,15,0.838922175167,False
workload_207.cpp,xczu7ev-ffvc1156-2-e,10,0.22816,104,32,10,7,11,cyclic_2_1,cyclic_4_1,cyclic_64_1,cyclic_8_1,block_4_1,block_2_1,pipeline_1,pipeline_1,1,15,0.829176127672,False
workload_503.cpp,xczu7ev-ffvc1156-2-e,10,0.21792,102,34,10,7,11,cyclic_2_1,cyclic_64_1,block_2_1,cyclic_2_1,block_2_1,block_8_1,pipeline_1,unroll_2,1,15.5,0.823562319699,False
workload_615.cpp,xczu7ev-ffvc1156-2-e,10,0.28296,119,4,1,3,8,cyclic_2_1,cyclic_64_1,block_2_1,cyclic_4_1,block_2_1,block_8_1,unroll_4,pipeline_1,1,4,0.920651115845,False
workload_924.cpp,xczu7ev-ffvc1156-2-e,10,0.21792,102,32,10,7,11,cyclic_2_1,cyclic_64_1,cyclic_2_1,block_8_1,block_2_1,block_8_1,pipeline_1,unroll_16,1,15,0.838922175167,False
workload_463.cpp,xczu7ev-ffvc1156-2-e,10,0.21792,100,31,10,7,11,cyclic_2_1,cyclic_64_1,cyclic_4_1,block_8_1,block_2_1,block_8_1,pipeline_1,pipeline_1,1,14.75,1,True
workload_677.cpp,xczu7ev-ffvc1156-2-e,10,0.21792,99,31,10,7,11,cyclic_2_1,cyclic_64_1,cyclic_4_1,block_8_1,block_2_1,complete_1,pipeline_1,pipeline_1,1,14.75,1,True
workload_513.cpp,xczu7ev-ffvc1156-2-e,10,0.28016,294,4,1,7,23,cyclic_2_1,cyclic_64_1,cyclic_4_1,block_8_1,block_2_1,complete_1,unroll_16,pipeline_1,1,8.75,0.859224641213,False
workload_419.cpp,xczu7ev-ffvc1156-2-e,10,0.2828,119,4,1,3,8,cyclic_2_1,cyclic_64_1,cyclic_4_1,block_8_1,block_2_1,complete_1,unroll_4,pipeline_1,1,4,0.92090064024,False
workload_869.cpp,xczu7ev-ffvc1156-2-e,10,0.21792,103,31,10,7,11,cyclic_2_1,cyclic_64_1,cyclic_4_1,block_8_1,block_4_1,block_8_1,pipeline_1,unroll_16,1,14.75,1,True
