Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,OuterLoop_1,InnerLoop_1_1,Replicate_Count,Area,Weight,is_pareto
Stencil2D_359.cpp,xczu7ev-ffvc1156-2-e,10,10.14209,40,1,1,1,1,cyclic_2_1,block_64_1,unroll_4,pipeline_1,1,1,0.999971421229,False
Stencil2D_568.cpp,xczu7ev-ffvc1156-2-e,10,8.90118,80,1,1,1,13,cyclic_2_1,block_64_1,unroll_4,unroll_64,1,4,0.901270038694,False
Stencil2D_360.cpp,xczu7ev-ffvc1156-2-e,10,9.77004,84,1,1,5,10,cyclic_2_1,block_64_1,unroll_64,pipeline_1,3,4.25,0.900904917971,False
Stencil2D_480.cpp,xczu7ev-ffvc1156-2-e,10,10.09323,41,1,1,1,2,cyclic_2_1,block_64_1,unroll_8,pipeline_1,3,1.25,0.993245358666,False
Stencil2D_761.cpp,xczu7ev-ffvc1156-2-e,10,37.52574,46,1,1,1,3,cyclic_2_1,block_64_1,unroll_8,unroll_4,1,1.5,0.835105482467,False
Stencil2D_780.cpp,xczu7ev-ffvc1156-2-e,10,8.8975,134,1,1,2,24,cyclic_2_1,block_64_1,unroll_8,unroll_64,2,7,0.832620407998,False
Stencil2D_218.cpp,xczu7ev-ffvc1156-2-e,10,5.12799,414,1,30,28,72,cyclic_2_1,cyclic_128_1,pipeline_1,pipeline_1,1,32.75,0.232374831473,False
Stencil2D_123.cpp,xczu7ev-ffvc1156-2-e,10,10.0964,114,1,1,3,18,cyclic_2_1,cyclic_128_1,unroll_16,pipeline_1,1,5.75,0.850747859838,False
Stencil2D_247.cpp,xczu7ev-ffvc1156-2-e,10,5.12571,386.5,5,4,11,48,cyclic_2_1,cyclic_16_1,pipeline_1,pipeline_1,2,17,0.578590802817,False
Stencil2D_144.cpp,xczu7ev-ffvc1156-2-e,10,5.13239,397,5,4,11,46,cyclic_2_1,cyclic_16_1,pipeline_1,unroll_16,1,16.5,0.598521994814,False
Stencil2D_457.cpp,xczu7ev-ffvc1156-2-e,10,8.91254,54,2,1,1,6,cyclic_2_1,cyclic_16_1,unroll_2,unroll_64,1,2.5,0.959671875351,False
Stencil2D_195.cpp,xczu7ev-ffvc1156-2-e,10,21.79169,88,2,1,4,18,cyclic_2_1,cyclic_16_1,unroll_32,unroll_8,1,6.25,0.810913426104,False
Stencil2D_700.cpp,xczu7ev-ffvc1156-2-e,10,8.89734,137,2,1,2,24,cyclic_2_1,cyclic_16_1,unroll_8,unroll_64,1,7.25,0.832591300847,False
Stencil2D_263.cpp,xczu7ev-ffvc1156-2-e,10,5.12282,391,1,1,7,43,cyclic_2_1,cyclic_2_1,pipeline_1,pipeline_1,15,13,0.704239881936,False
Stencil2D_573.cpp,xczu7ev-ffvc1156-2-e,10,5.12863,383,1,1,7,42,cyclic_2_1,cyclic_2_1,pipeline_1,unroll_2,1,12.75,0.70978414973,False
Stencil2D_342.cpp,xczu7ev-ffvc1156-2-e,10,5.1277,382,1,1,7,42,cyclic_2_1,cyclic_2_1,pipeline_1,unroll_32,1,12.75,0.709786435047,False
Stencil2D_494.cpp,xczu7ev-ffvc1156-2-e,10,5.122975,363.5,1,1,7,43,cyclic_2_1,cyclic_2_1,pipeline_1,unroll_4,4,13,0.704239502397,False
Stencil2D_689.cpp,xczu7ev-ffvc1156-2-e,10,5.12274,384,1,1,7,43,cyclic_2_1,cyclic_2_1,pipeline_1,unroll_64,4,13,1,True
Stencil2D_625.cpp,xczu7ev-ffvc1156-2-e,10,10.091835,48,1,1,1,4,cyclic_2_1,cyclic_2_1,unroll_16,pipeline_1,2,1.75,0.973141209704,False
Stencil2D_415.cpp,xczu7ev-ffvc1156-2-e,10,10.16561,38,1,1,1,1,cyclic_2_1,cyclic_2_1,unroll_2,pipeline_1,4,1,0.9998236982,False
Stencil2D_812.cpp,xczu7ev-ffvc1156-2-e,10,8.90805,57.5,1,1,1,7,cyclic_2_1,cyclic_2_1,unroll_2,unroll_64,2,2.5,0.959684354232,False
Stencil2D_557.cpp,xczu7ev-ffvc1156-2-e,10,10.13754,40,1,1,1,1,cyclic_2_1,cyclic_2_1,unroll_4,pipeline_1,5,1,1,True
Stencil2D_612.cpp,xczu7ev-ffvc1156-2-e,10,8.901335,73,1,1,1,12.5,cyclic_2_1,cyclic_2_1,unroll_4,unroll_64,2,3.875,0.901270437877,False
Stencil2D_356.cpp,xczu7ev-ffvc1156-2-e,10,9.76798,79,1,1,5,11,cyclic_2_1,cyclic_2_1,unroll_64,pipeline_1,1,4.5,0.900486085336,False
Stencil2D_177.cpp,xczu7ev-ffvc1156-2-e,10,10.09307,43,1,1,1,3,cyclic_2_1,cyclic_2_1,unroll_8,pipeline_1,5,1.5,0.986514451576,False
Stencil2D_868.cpp,xczu7ev-ffvc1156-2-e,10,8.89734,138,1,1,2,24,cyclic_2_1,cyclic_2_1,unroll_8,unroll_64,1,7,0.832620429407,False
Stencil2D_203.cpp,xczu7ev-ffvc1156-2-e,10,21.27777,48,1,1,1,4,cyclic_2_1,cyclic_2_1,unroll_8,unroll_8,1,1.75,0.925390059324,False
Stencil2D_212.cpp,xczu7ev-ffvc1156-2-e,10,5.12587,399.5,3,7,16,51.5,cyclic_2_1,cyclic_32_1,pipeline_1,pipeline_1,4,19.375,0.525886000228,False
Stencil2D_402.cpp,xczu7ev-ffvc1156-2-e,10,5.12375,379,1,1,8,44,cyclic_2_1,cyclic_4_1,pipeline_1,pipeline_1,11,13.5,0.69321060144,False
Stencil2D_507.cpp,xczu7ev-ffvc1156-2-e,10,5.12281,391,1,1,8,44,cyclic_2_1,cyclic_4_1,pipeline_1,unroll_2,3,13.5,0.693212886705,False
Stencil2D_584.cpp,xczu7ev-ffvc1156-2-e,10,5.125,349,1,1,8,44,cyclic_2_1,cyclic_4_1,pipeline_1,unroll_4,1,13.5,0.693207562498,False
Stencil2D_388.cpp,xczu7ev-ffvc1156-2-e,10,5.122965,387.5,1,1,8,44,cyclic_2_1,cyclic_4_1,pipeline_1,unroll_64,4,13.5,0.69321250988,False
Stencil2D_350.cpp,xczu7ev-ffvc1156-2-e,10,8.96857,301,1,1,5,45,cyclic_2_1,cyclic_4_1,unroll_16,unroll_64,2,13,0.694677504223,False
Stencil2D_789.cpp,xczu7ev-ffvc1156-2-e,10,10.16545,39,1,1,1,1,cyclic_2_1,cyclic_4_1,unroll_2,pipeline_1,1,1,0.999824703078,False
Stencil2D_438.cpp,xczu7ev-ffvc1156-2-e,10,10.13769,40,1,1,1,2,cyclic_2_1,cyclic_4_1,unroll_4,pipeline_1,1,1.25,0.993107685723,False
Stencil2D_534.cpp,xczu7ev-ffvc1156-2-e,10,70.03038,38,1,1,1,2,cyclic_2_1,cyclic_4_1,unroll_4,unroll_2,1,1.25,0.66292617089,False
Stencil2D_620.cpp,xczu7ev-ffvc1156-2-e,10,8.90118,79,1,1,1,12.5,cyclic_2_1,cyclic_4_1,unroll_4,unroll_64,2,3.875,0.901270433131,False
Stencil2D_293.cpp,xczu7ev-ffvc1156-2-e,10,9.76751,81,1,1,5,12,cyclic_2_1,cyclic_4_1,unroll_64,pipeline_1,1,4.75,0.897898541677,False
Stencil2D_332.cpp,xczu7ev-ffvc1156-2-e,10,10.09338,42,1,1,1,2,cyclic_2_1,cyclic_4_1,unroll_8,pipeline_1,7,1.25,0.99324489899,False
Stencil2D_693.cpp,xczu7ev-ffvc1156-2-e,10,70.02574,41,1,1,1,2,cyclic_2_1,cyclic_4_1,unroll_8,unroll_2,1,1.25,0.662949205546,False
Stencil2D_261.cpp,xczu7ev-ffvc1156-2-e,10,8.899775,141.5,1,1,2,24,cyclic_2_1,cyclic_4_1,unroll_8,unroll_64,2,7,0.832620101623,False
Stencil2D_223.cpp,xczu7ev-ffvc1156-2-e,10,5.12312,392,1,15,20,59,cyclic_2_1,cyclic_64_1,pipeline_1,pipeline_1,11,23.75,0.485061554285,False
Stencil2D_46.cpp,xczu7ev-ffvc1156-2-e,10,5.13239,370,1,15,20,59,cyclic_2_1,cyclic_64_1,pipeline_1,unroll_16,1,23.75,0.485061974965,False
Stencil2D_399.cpp,xczu7ev-ffvc1156-2-e,10,5.12752,376,1,15,20,60,cyclic_2_1,cyclic_64_1,pipeline_1,unroll_2,1,24,0.476263515227,False
Stencil2D_550.cpp,xczu7ev-ffvc1156-2-e,10,5.12265,381,1,15,20,60,cyclic_2_1,cyclic_64_1,pipeline_1,unroll_4,2,24,0.476263276156,False
Stencil2D_228.cpp,xczu7ev-ffvc1156-2-e,10,5.12532,397.5,1,15,20,59.5,cyclic_2_1,cyclic_64_1,pipeline_1,unroll_64,2,23.875,0.480649829955,False
Stencil2D_153.cpp,xczu7ev-ffvc1156-2-e,10,5.12799,365,1,15,20,59,cyclic_2_1,cyclic_64_1,pipeline_1,unroll_8,1,23.75,0.485061785618,False
Stencil2D_552.cpp,xczu7ev-ffvc1156-2-e,10,139.77571,37,1,1,1,2,cyclic_2_1,cyclic_64_1,unroll_2,unroll_2,1,1.25,0.369844944193,False
Stencil2D_437.cpp,xczu7ev-ffvc1156-2-e,10,8.90149,80,1,1,2,13,cyclic_2_1,cyclic_64_1,unroll_4,unroll_64,3,4.25,0.901265942272,False
Stencil2D_137.cpp,xczu7ev-ffvc1156-2-e,10,9.77113,331,1,1,7,34,cyclic_2_1,cyclic_64_1,unroll_64,pipeline_1,1,10.75,0.708519227366,False
Stencil2D_538.cpp,xczu7ev-ffvc1156-2-e,10,10.09307,50,1,1,1,6,cyclic_2_1,cyclic_64_1,unroll_8,pipeline_1,1,2.25,0.962850824888,False
Stencil2D_518.cpp,xczu7ev-ffvc1156-2-e,10,8.897575,132,1,1,3,24.5,cyclic_2_1,cyclic_64_1,unroll_8,unroll_64,2,7.375,0.832531873956,False
Stencil2D_162.cpp,xczu7ev-ffvc1156-2-e,10,5.12375,384,3,2,9,45,cyclic_2_1,cyclic_8_1,pipeline_1,pipeline_1,7,14.75,0.660744721491,False
Stencil2D_394.cpp,xczu7ev-ffvc1156-2-e,10,5.123515,369.5,3,2,9,45,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_2,2,14.75,0.66074469763,False
Stencil2D_424.cpp,xczu7ev-ffvc1156-2-e,10,5.12265,367,3,2,9,46,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_64,3,15,0.66074469227,False
Stencil2D_36.cpp,xczu7ev-ffvc1156-2-e,10,10.0964,45,1,1,1,3,cyclic_2_1,cyclic_8_1,unroll_16,pipeline_1,1,1.5,0.986504175339,False
Stencil2D_159.cpp,xczu7ev-ffvc1156-2-e,10,37.830555,51,1,1,1,5,cyclic_2_1,cyclic_8_1,unroll_16,unroll_4,2,2,0.829680021303,False
Stencil2D_586.cpp,xczu7ev-ffvc1156-2-e,10,8.9075,56,1,1,1,7,cyclic_2_1,cyclic_8_1,unroll_2,unroll_64,1,2.5,1,True
Stencil2D_504.cpp,xczu7ev-ffvc1156-2-e,10,10.13785,38,1,1,1,1,cyclic_2_1,cyclic_8_1,unroll_4,pipeline_1,1,1,0.999998052861,False
Stencil2D_485.cpp,xczu7ev-ffvc1156-2-e,10,10.09323,42,1,1,1,2,cyclic_2_1,cyclic_8_1,unroll_8,pipeline_1,1,1.25,0.993245358666,False
Stencil2D_544.cpp,xczu7ev-ffvc1156-2-e,10,140.02542,43,1,1,1,3,cyclic_2_1,cyclic_8_1,unroll_8,unroll_2,1,1.5,0.368846608009,False
Stencil2D_626.cpp,xczu7ev-ffvc1156-2-e,10,5.12626,407,2,7,16,52,cyclic_32_1,block_128_1,pipeline_1,pipeline_1,1,19.25,0.52588485417,False
Stencil2D_443.cpp,xczu7ev-ffvc1156-2-e,10,5.13063,411,2,7,15,52,cyclic_32_1,block_64_1,pipeline_1,pipeline_1,1,19,0.525882762,False
Stencil2D_57.cpp,xczu7ev-ffvc1156-2-e,10,5.13988,407,2,7,15,52,cyclic_32_1,block_64_1,pipeline_1,unroll_4,1,19,0.525883393882,False
Stencil2D_0.cpp,xczu7ev-ffvc1156-2-e,10,270.77249,82,2,1,1,3,cyclic_32_1,block_8_1,unroll_2,unroll_8,1,1.75,0.107335262021,False
Stencil2D_564.cpp,xczu7ev-ffvc1156-2-e,10,5.12531,406,2,30,28,71,cyclic_32_1,cyclic_128_1,pipeline_1,pipeline_1,1,32.75,0.232374772619,False
Stencil2D_85.cpp,xczu7ev-ffvc1156-2-e,10,5.1352,393,7,7,13,51,cyclic_32_1,cyclic_16_1,pipeline_1,unroll_16,1,19.5,0.52588777963,False
Stencil2D_113.cpp,xczu7ev-ffvc1156-2-e,10,147.27496,39,3,1,1,1,cyclic_32_1,cyclic_16_1,unroll_2,unroll_4,1,1.5,0.344541483614,False
Stencil2D_121.cpp,xczu7ev-ffvc1156-2-e,10,81.14734,49,3,1,1,6,cyclic_32_1,cyclic_16_1,unroll_4,unroll_16,1,2.75,0.603488997575,False
Stencil2D_87.cpp,xczu7ev-ffvc1156-2-e,10,5.12863,393,3,7,15,51,cyclic_32_1,cyclic_2_1,pipeline_1,pipeline_1,1,19,0.525882624195,False
Stencil2D_179.cpp,xczu7ev-ffvc1156-2-e,10,5.12863,380,3,7,15,51,cyclic_32_1,cyclic_2_1,pipeline_1,unroll_64,3,19,0.525882624195,False
Stencil2D_124.cpp,xczu7ev-ffvc1156-2-e,10,10.10577,54,1,1,2,6,cyclic_32_1,cyclic_2_1,unroll_16,pipeline_1,1,2.5,0.956190589101,False
Stencil2D_546.cpp,xczu7ev-ffvc1156-2-e,10,10.13848,40,1,1,1,2,cyclic_32_1,cyclic_2_1,unroll_4,pipeline_1,1,1.25,0.993105213583,False
Stencil2D_81.cpp,xczu7ev-ffvc1156-2-e,10,10.10763,48,2,1,1,5,cyclic_32_1,cyclic_32_1,unroll_8,pipeline_1,1,2.25,0.962806207322,False
Stencil2D_425.cpp,xczu7ev-ffvc1156-2-e,10,8.91725,51,1,1,1,6,cyclic_32_1,cyclic_4_1,unroll_2,unroll_64,1,2.25,0.966258284473,False
Stencil2D_469.cpp,xczu7ev-ffvc1156-2-e,10,5.123295,384.5,2,15,19,58,cyclic_32_1,cyclic_64_1,pipeline_1,pipeline_1,4,23.5,0.493955269953,False
Stencil2D_548.cpp,xczu7ev-ffvc1156-2-e,10,5.12547,361,2,15,19,58,cyclic_32_1,cyclic_64_1,pipeline_1,unroll_2,3,23.5,0.493950867524,False
Stencil2D_16.cpp,xczu7ev-ffvc1156-2-e,10,5.12031,391,2,15,19,58,cyclic_32_1,cyclic_64_1,pipeline_1,unroll_4,3,23.5,1,True
Stencil2D_272.cpp,xczu7ev-ffvc1156-2-e,10,5.13005,388,2,15,19,58,cyclic_32_1,cyclic_64_1,pipeline_1,unroll_64,1,23.5,0.493941597035,False
Stencil2D_592.cpp,xczu7ev-ffvc1156-2-e,10,5.12031,392,2,15,19,58,cyclic_32_1,cyclic_64_1,pipeline_1,unroll_8,1,23.5,1,True
Stencil2D_687.cpp,xczu7ev-ffvc1156-2-e,10,8.7578,53,1,1,2,8,cyclic_32_1,cyclic_64_1,unroll_2,unroll_64,1,3,0.946051293784,False
Stencil2D_17.cpp,xczu7ev-ffvc1156-2-e,10,10.142555,44,1,1,1,4,cyclic_32_1,cyclic_64_1,unroll_4,pipeline_1,2,1.75,0.973139833941,False
Stencil2D_729.cpp,xczu7ev-ffvc1156-2-e,10,151.28524,50,1,1,1,3.5,cyclic_32_1,cyclic_64_1,unroll_4,unroll_2,2,1.625,0.331525341665,False
Stencil2D_156.cpp,xczu7ev-ffvc1156-2-e,10,9.77988,622,1,1,8,45,cyclic_32_1,cyclic_64_1,unroll_64,pipeline_1,1,13.75,0.675074435832,False
Stencil2D_55.cpp,xczu7ev-ffvc1156-2-e,10,10.10763,54,1,1,2,8,cyclic_32_1,cyclic_64_1,unroll_8,pipeline_1,1,3,0.942113527184,False
Stencil2D_243.cpp,xczu7ev-ffvc1156-2-e,10,5.12625,390,1,1,8,45,cyclic_4_1,block_128_1,pipeline_1,pipeline_1,7,13.75,0.682288199319,False
Stencil2D_640.cpp,xczu7ev-ffvc1156-2-e,10,5.12516,397.5,1,1,9,45,cyclic_4_1,block_128_1,pipeline_1,unroll_2,2,14,0.671460822393,False
Stencil2D_324.cpp,xczu7ev-ffvc1156-2-e,10,5.13491,392,1,1,8,44,cyclic_4_1,block_128_1,pipeline_1,unroll_4,1,13.5,0.693183468737,False
Stencil2D_712.cpp,xczu7ev-ffvc1156-2-e,10,5.12516,393.5,1,1,9,45,cyclic_4_1,block_128_1,pipeline_1,unroll_64,2,14,0.671460822393,False
Stencil2D_409.cpp,xczu7ev-ffvc1156-2-e,10,10.17033,37,1,1,1,1,cyclic_4_1,block_128_1,unroll_2,pipeline_1,5,1,0.999794054563,False
Stencil2D_204.cpp,xczu7ev-ffvc1156-2-e,10,37.4881,36.5,1,1,1,1,cyclic_4_1,block_128_1,unroll_2,unroll_4,2,1,0.8364063111,False
Stencil2D_422.cpp,xczu7ev-ffvc1156-2-e,10,8.910725,53.5,1,1,1,6,cyclic_4_1,block_128_1,unroll_2,unroll_64,4,2.25,1,True
Stencil2D_858.cpp,xczu7ev-ffvc1156-2-e,10,8.90212,76,1,1,1,12,cyclic_4_1,block_128_1,unroll_4,unroll_64,1,3.75,0.907659653636,False
Stencil2D_458.cpp,xczu7ev-ffvc1156-2-e,10,10.09299,41.5,1,1,1,3,cyclic_4_1,block_128_1,unroll_8,pipeline_1,2,1.5,0.986514698354,False
Stencil2D_449.cpp,xczu7ev-ffvc1156-2-e,10,8.90269,128,1,1,2,23,cyclic_4_1,block_128_1,unroll_8,unroll_64,1,6.75,0.832628584496,False
Stencil2D_118.cpp,xczu7ev-ffvc1156-2-e,10,5.793,579,1,1,23,62,cyclic_4_1,block_2_1,pipeline_1,pipeline_1,3,21.75,0.524492013123,False
Stencil2D_253.cpp,xczu7ev-ffvc1156-2-e,10,5.12674,372,11,8,17,52,cyclic_4_1,block_32_1,pipeline_1,pipeline_1,1,22,0.516650182763,False
Stencil2D_289.cpp,xczu7ev-ffvc1156-2-e,10,10.17233,37,10,1,1,2,cyclic_4_1,block_32_1,unroll_2,pipeline_1,1,3.5,0.919815522363,False
Stencil2D_255.cpp,xczu7ev-ffvc1156-2-e,10,9.774945,324,10,1,6,23.5,cyclic_4_1,block_32_1,unroll_64,pipeline_1,2,10.125,0.710028060538,False
Stencil2D_224.cpp,xczu7ev-ffvc1156-2-e,10,5.19425,394.5,2,2,12,45,cyclic_4_1,block_4_1,pipeline_1,pipeline_1,2,15.25,0.65012826919,False
Stencil2D_129.cpp,xczu7ev-ffvc1156-2-e,10,5.13116,405,2,2,12,45,cyclic_4_1,block_4_1,pipeline_1,unroll_4,1,15.25,0.650125011424,False
Stencil2D_181.cpp,xczu7ev-ffvc1156-2-e,10,70.04996,40,1,1,1,1,cyclic_4_1,block_4_1,unroll_2,unroll_4,1,1,0.663021297126,False
Stencil2D_117.cpp,xczu7ev-ffvc1156-2-e,10,9.777395,89,1,1,6,14,cyclic_4_1,block_4_1,unroll_64,pipeline_1,2,5.5,0.863217209045,False
Stencil2D_234.cpp,xczu7ev-ffvc1156-2-e,10,71.71137,127,1,15,12,24,cyclic_4_1,block_4_1,unroll_64,unroll_4,1,13,0.508659236331,False
Stencil2D_366.cpp,xczu7ev-ffvc1156-2-e,10,5.130035,381,1,1,8.5,44.5,cyclic_4_1,block_64_1,pipeline_1,pipeline_1,2,13.75,0.682288604944,False
Stencil2D_631.cpp,xczu7ev-ffvc1156-2-e,10,5.12516,372,1,1,9,45,cyclic_4_1,block_64_1,pipeline_1,unroll_2,1,14,0.671460822393,False
Stencil2D_495.cpp,xczu7ev-ffvc1156-2-e,10,10.17064,36.5,1,1,1,1,cyclic_4_1,block_64_1,unroll_2,pipeline_1,2,1,0.999792107647,False
Stencil2D_404.cpp,xczu7ev-ffvc1156-2-e,10,10.139655,40.5,1,1,1,2,cyclic_4_1,block_64_1,unroll_4,pipeline_1,2,1.25,0.993101534997,False
Stencil2D_705.cpp,xczu7ev-ffvc1156-2-e,10,8.90149,73,1,1,1,13,cyclic_4_1,block_64_1,unroll_4,unroll_64,1,4,0.901270038911,False
Stencil2D_230.cpp,xczu7ev-ffvc1156-2-e,10,9.77491,84,1,1,5,10,cyclic_4_1,block_64_1,unroll_64,pipeline_1,1,4.25,0.900901298899,False
Stencil2D_539.cpp,xczu7ev-ffvc1156-2-e,10,10.09291,44,1,1,1,3,cyclic_4_1,block_64_1,unroll_8,pipeline_1,1,1.5,0.986514945128,False
Stencil2D_171.cpp,xczu7ev-ffvc1156-2-e,10,10.29595,38,1,1,1,1,cyclic_4_1,block_8_1,unroll_2,pipeline_1,1,1,0.999005286188,False
Stencil2D_208.cpp,xczu7ev-ffvc1156-2-e,10,5.12674,406.5,1,30,28,72,cyclic_4_1,cyclic_128_1,pipeline_1,pipeline_1,2,32.75,0.23237480404,False
Stencil2D_106.cpp,xczu7ev-ffvc1156-2-e,10,5.13114,407,1,30,27,72,cyclic_4_1,cyclic_128_1,pipeline_1,unroll_8,1,32.5,0.237614588636,False
Stencil2D_610.cpp,xczu7ev-ffvc1156-2-e,10,88.50112,147,1,1,6,19,cyclic_4_1,cyclic_128_1,unroll_4,unroll_64,1,6.75,0.53893369557,False
Stencil2D_198.cpp,xczu7ev-ffvc1156-2-e,10,5.12445,374.5,6,4,11,48.5,cyclic_4_1,cyclic_16_1,pipeline_1,pipeline_1,2,17.375,0.563909290532,False
Stencil2D_561.cpp,xczu7ev-ffvc1156-2-e,10,8.9075,54,3,1,1,7,cyclic_4_1,cyclic_16_1,unroll_2,unroll_64,1,3,0.945629930019,False
Stencil2D_211.cpp,xczu7ev-ffvc1156-2-e,10,10.09325,71.5,3,1,3,9,cyclic_4_1,cyclic_16_1,unroll_32,pipeline_1,2,4,0.900870491774,False
Stencil2D_167.cpp,xczu7ev-ffvc1156-2-e,10,21.14753,146,3,1,3,24,cyclic_4_1,cyclic_16_1,unroll_32,unroll_16,1,7.75,0.788253834464,False
Stencil2D_471.cpp,xczu7ev-ffvc1156-2-e,10,8.90134,71,3,1,1,12,cyclic_4_1,cyclic_16_1,unroll_4,unroll_64,1,4.25,0.901265954325,False
Stencil2D_201.cpp,xczu7ev-ffvc1156-2-e,10,9.77613,100,3,1,6,16,cyclic_4_1,cyclic_16_1,unroll_64,pipeline_1,1,6.5,0.832459439838,False
Stencil2D_148.cpp,xczu7ev-ffvc1156-2-e,10,10.10388,44,3,1,1,2,cyclic_4_1,cyclic_16_1,unroll_8,pipeline_1,1,1.75,0.973141328869,False
Stencil2D_191.cpp,xczu7ev-ffvc1156-2-e,10,5.12329,385.5,1,1,8,44,cyclic_4_1,cyclic_2_1,pipeline_1,pipeline_1,18,13.5,0.693211719763,False
Stencil2D_207.cpp,xczu7ev-ffvc1156-2-e,10,5.12863,379,1,1,8,44,cyclic_4_1,cyclic_2_1,pipeline_1,unroll_16,2,13.5,0.693198737246,False
Stencil2D_322.cpp,xczu7ev-ffvc1156-2-e,10,5.126345,370.5,1,1,8,44,cyclic_4_1,cyclic_2_1,pipeline_1,unroll_2,2,13.5,0.693204292564,False
Stencil2D_854.cpp,xczu7ev-ffvc1156-2-e,10,5.12266,381,1,1,8,45,cyclic_4_1,cyclic_2_1,pipeline_1,unroll_4,1,13.75,0.682287798766,False
Stencil2D_554.cpp,xczu7ev-ffvc1156-2-e,10,5.12282,394,1,1,8,44,cyclic_4_1,cyclic_2_1,pipeline_1,unroll_64,5,13.5,0.693212862394,False
Stencil2D_125.cpp,xczu7ev-ffvc1156-2-e,10,10.16828,38,1,1,1,1,cyclic_4_1,cyclic_2_1,unroll_2,pipeline_1,10,1,0.999806929388,False
Stencil2D_456.cpp,xczu7ev-ffvc1156-2-e,10,8.90852,56.5,1,1,1,6.5,cyclic_4_1,cyclic_2_1,unroll_2,unroll_64,4,2.375,1,True
Stencil2D_302.cpp,xczu7ev-ffvc1156-2-e,10,10.13777,40,1,1,1,1.5,cyclic_4_1,cyclic_2_1,unroll_4,pipeline_1,4,1.125,0.993247284744,False
Stencil2D_460.cpp,xczu7ev-ffvc1156-2-e,10,70.03093,36,1,1,1,1.5,cyclic_4_1,cyclic_2_1,unroll_4,unroll_2,2,1.125,0.663067726199,False
Stencil2D_762.cpp,xczu7ev-ffvc1156-2-e,10,12.90133,59,1,1,1,7,cyclic_4_1,cyclic_2_1,unroll_4,unroll_32,1,2.5,0.946758574537,False
Stencil2D_258.cpp,xczu7ev-ffvc1156-2-e,10,37.54013,39,1,1,1,1,cyclic_4_1,cyclic_2_1,unroll_4,unroll_4,1,1,0.836110725455,False
Stencil2D_597.cpp,xczu7ev-ffvc1156-2-e,10,8.90165,80,1,1,1,12,cyclic_4_1,cyclic_2_1,unroll_4,unroll_64,5,3.75,0.907659645391,False
Stencil2D_496.cpp,xczu7ev-ffvc1156-2-e,10,10.09307,42,1,1,1,3,cyclic_4_1,cyclic_2_1,unroll_8,pipeline_1,5,1.5,0.986514451576,False
Stencil2D_251.cpp,xczu7ev-ffvc1156-2-e,10,70.03264,41,1,1,1,2,cyclic_4_1,cyclic_2_1,unroll_8,unroll_2,1,1.25,0.662914951594,False
Stencil2D_793.cpp,xczu7ev-ffvc1156-2-e,10,8.89734,140,1,1,2,25,cyclic_4_1,cyclic_2_1,unroll_8,unroll_64,1,7.25,0.832591300847,False
Stencil2D_348.cpp,xczu7ev-ffvc1156-2-e,10,5.1225,363,3,7,16,51,cyclic_4_1,cyclic_32_1,pipeline_1,pipeline_1,5,19.25,0.525884596738,False
Stencil2D_427.cpp,xczu7ev-ffvc1156-2-e,10,5.124935,355,3,7,16,50.5,cyclic_4_1,cyclic_32_1,pipeline_1,unroll_2,2,19.125,0.525883574319,False
Stencil2D_210.cpp,xczu7ev-ffvc1156-2-e,10,10.16773,39,1,1,1,1.5,cyclic_4_1,cyclic_32_1,unroll_2,pipeline_1,4,1.125,0.993244637915,False
Stencil2D_565.cpp,xczu7ev-ffvc1156-2-e,10,147.26559,39,1,1,1,1,cyclic_4_1,cyclic_32_1,unroll_2,unroll_2,1,1,0.344758312833,False
Stencil2D_649.cpp,xczu7ev-ffvc1156-2-e,10,10.13785,40,1,1,1,2,cyclic_4_1,cyclic_32_1,unroll_4,pipeline_1,1,1.25,0.993107185109,False
Stencil2D_168.cpp,xczu7ev-ffvc1156-2-e,10,9.77988,142,1,1,6,22,cyclic_4_1,cyclic_32_1,unroll_64,pipeline_1,1,7.5,0.829322192161,False
Stencil2D_508.cpp,xczu7ev-ffvc1156-2-e,10,10.09291,48,1,1,1,5,cyclic_4_1,cyclic_32_1,unroll_8,pipeline_1,1,2,0.965556714708,False
Stencil2D_139.cpp,xczu7ev-ffvc1156-2-e,10,5.12274,364.5,2,1,8,42.5,cyclic_4_1,cyclic_4_1,pipeline_1,pipeline_1,16,13.375,0.69321344425,False
Stencil2D_231.cpp,xczu7ev-ffvc1156-2-e,10,5.123285,386.5,2,1,8,42.5,cyclic_4_1,cyclic_4_1,pipeline_1,unroll_2,10,13.375,0.693213507456,False
Stencil2D_702.cpp,xczu7ev-ffvc1156-2-e,10,5.12141,377,2,1,8,43,cyclic_4_1,cyclic_4_1,pipeline_1,unroll_64,3,13.5,1,True
Stencil2D_83.cpp,xczu7ev-ffvc1156-2-e,10,10.10577,44,1,1,1,3,cyclic_4_1,cyclic_4_1,unroll_16,pipeline_1,1,1.5,0.986475217204,False
Stencil2D_219.cpp,xczu7ev-ffvc1156-2-e,10,10.16781,38.5,1,1,1,1,cyclic_4_1,cyclic_4_1,unroll_2,pipeline_1,2,1,0.99980988119,False
