Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,Replicate_Count,Area,Weight,is_pareto
workload_215.cpp,xczu7ev-ffvc1156-2-e,10,212.96717,141,1,1,2,17,block_64_1,block_2_1,complete_1,unroll_64,unroll_4,unroll_64,unroll_32,unroll_2,1,5.25,0.2410479125,False
workload_304.cpp,xczu7ev-ffvc1156-2-e,10,27.38186,548,1,1,2,12,block_64_1,block_2_1,complete_1,unroll_8,unroll_2,unroll_2,pipeline_1,pipeline_1,1,4,0.900021427681,False
workload_599.cpp,xczu7ev-ffvc1156-2-e,10,21.62698,449,1,1,3,11,block_64_1,block_32_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,4,0.906460011724,False
workload_851.cpp,xczu7ev-ffvc1156-2-e,10,32.42634,73,1,1,2,4,block_64_1,block_32_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,pipeline_1,1,2,0.961906896936,False
workload_463.cpp,xczu7ev-ffvc1156-2-e,10,32.2593,89,1,1,2,4,block_64_1,block_32_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,pipeline_1,1,2,0.962264679019,False
workload_470.cpp,xczu7ev-ffvc1156-2-e,10,21.62698,439,1,1,2,11,block_64_1,block_32_1,complete_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,3,3.75,1,True
workload_691.cpp,xczu7ev-ffvc1156-2-e,10,21.62698,435,1,1,2,11,block_64_1,block_32_1,complete_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,2,3.75,1,True
workload_431.cpp,xczu7ev-ffvc1156-2-e,10,21.62698,451,1,1,3,11,block_64_1,block_32_1,complete_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,3,4,0.906460011724,False
workload_332.cpp,xczu7ev-ffvc1156-2-e,10,26.2145,501,1,1,3,12,block_64_1,block_32_1,complete_1,unroll_8,unroll_2,unroll_4,pipeline_1,pipeline_1,1,4.25,0.892014369282,False
workload_667.cpp,xczu7ev-ffvc1156-2-e,10,21.64746,551,1,1,2,11,block_64_1,block_4_1,complete_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,1,3.75,0.91914244609,False
workload_222.cpp,xczu7ev-ffvc1156-2-e,10,165.48109,52,1,1,1,4,block_64_1,block_4_1,complete_1,pipeline_1,unroll_2,unroll_2,unroll_8,pipeline_1,1,1.75,0.386107164676,False
workload_29.cpp,xczu7ev-ffvc1156-2-e,10,180.18957,71,1,1,1,9,block_64_1,block_4_1,complete_1,unroll_2,unroll_8,pipeline_1,unroll_32,pipeline_1,1,3,0.336771798602,False
workload_375.cpp,xczu7ev-ffvc1156-2-e,10,27.38186,532,1,1,2,12,block_64_1,block_4_1,complete_1,unroll_8,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,4,0.900021427681,False
workload_63.cpp,xczu7ev-ffvc1156-2-e,10,169.70381,74,1,1,2,11,block_64_1,block_4_1,complete_1,unroll_8,unroll_8,pipeline_1,unroll_32,pipeline_1,1,3.75,0.366027718175,False
workload_89.cpp,xczu7ev-ffvc1156-2-e,10,169.53677,86,1,1,2,12,block_64_1,block_4_1,complete_1,unroll_8,unroll_8,pipeline_1,unroll_64,pipeline_1,1,4,0.365217794054,False
workload_185.cpp,xczu7ev-ffvc1156-2-e,10,53.70442,145,1,1,3,6,block_64_1,cyclic_128_1,complete_1,unroll_2,pipeline_1,unroll_8,unroll_32,unroll_2,1,2.75,0.855006895338,False
workload_364.cpp,xczu7ev-ffvc1156-2-e,10,21.64746,433,2,1,2,11,block_64_1,cyclic_16_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,4,0.90648017242,False
workload_276.cpp,xczu7ev-ffvc1156-2-e,10,21.64746,444,2,1,2,11,block_64_1,cyclic_16_1,complete_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,4,0.90648017242,False
workload_713.cpp,xczu7ev-ffvc1156-2-e,10,21.64746,427,1,1,2,11,block_64_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,3.75,0.91914244609,False
workload_865.cpp,xczu7ev-ffvc1156-2-e,10,27.38186,444,1,1,2,12,block_64_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,1,4,0.900021427681,False
workload_678.cpp,xczu7ev-ffvc1156-2-e,10,21.64746,424,1,1,2,11,block_64_1,cyclic_2_1,complete_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_2,1,3.75,0.91914244609,False
workload_415.cpp,xczu7ev-ffvc1156-2-e,10,21.62698,452,1,1,3,11,block_64_1,cyclic_32_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,3,4,0.906460011724,False
workload_430.cpp,xczu7ev-ffvc1156-2-e,10,21.626995,467,1,1,2.5,11,block_64_1,cyclic_32_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,2,3.875,0.912815683043,False
workload_733.cpp,xczu7ev-ffvc1156-2-e,10,21.62698,442,1,1,3,11,block_64_1,cyclic_32_1,complete_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,1,4,0.906460011724,False
workload_392.cpp,xczu7ev-ffvc1156-2-e,10,21.62698,473,1,1,3,11,block_64_1,cyclic_32_1,complete_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,4,0.906460011724,False
workload_93.cpp,xczu7ev-ffvc1156-2-e,10,37.65837,164,1,12,35,33,block_64_1,cyclic_32_1,complete_1,unroll_32,unroll_32,unroll_64,unroll_32,unroll_2,1,20.25,0.280020571841,False
workload_235.cpp,xczu7ev-ffvc1156-2-e,10,42.90122,151,1,1,3,16,block_64_1,cyclic_32_1,complete_1,unroll_64,pipeline_1,unroll_64,unroll_32,pipeline_1,1,5.25,0.81362100049,False
workload_197.cpp,xczu7ev-ffvc1156-2-e,10,32.3585,453,1,38,19,46,block_64_1,cyclic_32_1,complete_1,unroll_64,unroll_2,unroll_64,pipeline_1,unroll_2,1,26,0.166060109775,False
workload_453.cpp,xczu7ev-ffvc1156-2-e,10,29.33034,138,1,12,34,25,block_64_1,cyclic_4_1,complete_1,pipeline_1,unroll_32,unroll_16,unroll_64,unroll_2,1,18,0.341205757959,False
workload_130.cpp,xczu7ev-ffvc1156-2-e,10,39.9521,162,1,12,34,32,block_64_1,cyclic_4_1,complete_1,unroll_32,unroll_32,unroll_64,unroll_32,unroll_2,1,19.75,0.292144755929,False
workload_827.cpp,xczu7ev-ffvc1156-2-e,10,21.64749,444,1,1,2,11,block_64_1,cyclic_8_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,3.75,0.919142394206,False
workload_387.cpp,xczu7ev-ffvc1156-2-e,10,74.22314,536,2,1,6,16,block_8_1,block_128_1,complete_1,pipeline_1,unroll_32,unroll_8,unroll_64,unroll_2,1,6.25,0.676693757642,False
workload_11.cpp,xczu7ev-ffvc1156-2-e,10,170.07757,56,3,1,1,6,block_8_1,block_2_1,complete_1,unroll_16,unroll_8,unroll_32,unroll_16,pipeline_1,1,2.75,0.368942329181,False
workload_4.cpp,xczu7ev-ffvc1156-2-e,10,202.65226,102,3,1,8,7,block_8_1,block_2_1,complete_1,unroll_2,unroll_64,unroll_8,unroll_8,unroll_2,1,4.75,0.267981310556,False
workload_263.cpp,xczu7ev-ffvc1156-2-e,10,32.26282,98,2,1,5,13,block_8_1,block_64_1,complete_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_2,1,5.25,0.837953468559,False
workload_1.cpp,xczu7ev-ffvc1156-2-e,10,43.993715,55,5,1,1,3,block_8_1,block_8_1,complete_1,unroll_16,pipeline_1,unroll_32,unroll_8,unroll_2,2,2.5,0.905965639298,False
workload_105.cpp,xczu7ev-ffvc1156-2-e,10,44.01162,68,5,1,5,5,block_8_1,block_8_1,complete_1,unroll_16,pipeline_1,unroll_64,unroll_8,unroll_2,1,4,0.85619566637,False
workload_73.cpp,xczu7ev-ffvc1156-2-e,10,54.47949,51,5,1,1,2,block_8_1,block_8_1,complete_1,unroll_2,pipeline_1,unroll_32,unroll_8,unroll_2,1,2.25,0.863308478166,False
workload_19.cpp,xczu7ev-ffvc1156-2-e,10,159.07146,123,1,1,3,12,block_8_1,cyclic_128_1,complete_1,pipeline_1,unroll_16,pipeline_1,unroll_64,pipeline_1,1,4.25,0.397413674262,False
workload_45.cpp,xczu7ev-ffvc1156-2-e,10,168.2465,103,1,1,2,5,block_8_1,cyclic_128_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_64,pipeline_1,1,2.25,0.376166301434,False
workload_72.cpp,xczu7ev-ffvc1156-2-e,10,170.03789,56,5,1,1,6,block_8_1,cyclic_16_1,complete_1,unroll_16,unroll_8,pipeline_1,unroll_16,pipeline_1,1,3.25,0.367269135871,False
workload_55.cpp,xczu7ev-ffvc1156-2-e,10,40.903795,82,3,25,16,24,block_8_1,cyclic_2_1,complete_1,pipeline_1,unroll_64,unroll_8,unroll_4,unroll_2,2,17,0.368437296712,False
workload_176.cpp,xczu7ev-ffvc1156-2-e,10,36.18058,95,2,25,17,26,block_8_1,cyclic_32_1,complete_1,unroll_32,unroll_64,pipeline_1,unroll_16,unroll_2,1,17.5,0.354834108077,False
workload_10.cpp,xczu7ev-ffvc1156-2-e,10,337.19309,68,5,1,2,5,cyclic_128_1,block_16_1,complete_1,unroll_2,unroll_8,unroll_2,unroll_2,unroll_2,1,3.25,0.1,False
workload_234.cpp,xczu7ev-ffvc1156-2-e,10,32.1537,445,5,14,9,31,cyclic_128_1,block_16_1,complete_1,unroll_32,unroll_2,unroll_2,pipeline_1,pipeline_1,1,14.75,0.443136898894,False
workload_103.cpp,xczu7ev-ffvc1156-2-e,10,157.248435,256.5,1,1,6,21,cyclic_128_1,cyclic_128_1,complete_1,unroll_16,unroll_16,unroll_8,unroll_64,pipeline_1,2,7.25,0.37445746957,False
workload_46.cpp,xczu7ev-ffvc1156-2-e,10,168.28714,109,2,1,3,7,cyclic_128_1,cyclic_16_1,complete_1,pipeline_1,unroll_2,unroll_8,unroll_64,pipeline_1,1,3.25,0.372867397011,False
workload_8.cpp,xczu7ev-ffvc1156-2-e,10,170.8881,138,2,1,3,7,cyclic_128_1,cyclic_16_1,complete_1,unroll_16,unroll_2,unroll_8,unroll_64,pipeline_1,1,3.25,0.364570928224,False
workload_100.cpp,xczu7ev-ffvc1156-2-e,10,84.56717,170,1,1,3,8,cyclic_128_1,cyclic_32_1,complete_1,unroll_2,pipeline_1,unroll_4,unroll_4,unroll_2,3,3.25,0.702375109462,False
workload_135.cpp,xczu7ev-ffvc1156-2-e,10,74.40906,177,1,1,3,8,cyclic_128_1,cyclic_32_1,complete_1,unroll_2,pipeline_1,unroll_64,unroll_4,unroll_2,1,3.25,0.74864645062,False
workload_145.cpp,xczu7ev-ffvc1156-2-e,10,324.14218,91,1,1,2,6,cyclic_128_1,cyclic_32_1,complete_1,unroll_2,unroll_8,unroll_4,unroll_4,unroll_2,1,2.5,0.101730922876,False
workload_839.cpp,xczu7ev-ffvc1156-2-e,10,21.64746,424,2,1,1,8,cyclic_16_1,block_32_1,complete_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,3,1,True
workload_807.cpp,xczu7ev-ffvc1156-2-e,10,21.64746,394,2,1,1,8,cyclic_16_1,block_32_1,complete_1,pipeline_1,unroll_4,unroll_8,pipeline_1,unroll_2,1,3,1,True
workload_781.cpp,xczu7ev-ffvc1156-2-e,10,21.66794,396,3,1,1,8,cyclic_16_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,3.25,0.924641499268,False
workload_300.cpp,xczu7ev-ffvc1156-2-e,10,32.7809,51,3,1,1,2,cyclic_16_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,1,1.75,0.972268364243,False
workload_740.cpp,xczu7ev-ffvc1156-2-e,10,21.66794,371,3,1,1,8,cyclic_16_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,3.25,0.924641499268,False
workload_774.cpp,xczu7ev-ffvc1156-2-e,10,21.66794,358,3,1,1,8,cyclic_16_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_2,1,3.25,0.924641499268,False
workload_70.cpp,xczu7ev-ffvc1156-2-e,10,162.20685,50,3,1,1,2,cyclic_16_1,cyclic_2_1,complete_1,unroll_32,unroll_2,unroll_8,unroll_4,pipeline_1,1,1.75,0.397074211436,False
workload_816.cpp,xczu7ev-ffvc1156-2-e,10,21.64746,402.5,2,1,1,8,cyclic_16_1,cyclic_32_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,2,3,1,True
workload_755.cpp,xczu7ev-ffvc1156-2-e,10,33.05482,451,5,12,9,25,cyclic_16_1,cyclic_32_1,complete_1,pipeline_1,unroll_64,unroll_8,pipeline_1,unroll_2,1,12.75,0.514647888612,False
workload_41.cpp,xczu7ev-ffvc1156-2-e,10,37.99626,52,3,1,1,2,cyclic_16_1,cyclic_4_1,complete_1,unroll_8,pipeline_1,unroll_2,unroll_32,pipeline_1,1,1.75,0.9558101775,False
workload_0.cpp,xczu7ev-ffvc1156-2-e,10,183.9105,54,3,1,1,2,cyclic_16_1,cyclic_4_1,complete_1,unroll_8,unroll_2,unroll_2,unroll_4,pipeline_1,1,1.75,0.328214438286,False
workload_376.cpp,xczu7ev-ffvc1156-2-e,10,27.38186,529,1,1,3,10,cyclic_2_1,block_128_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,3.75,0.907757708984,False
workload_621.cpp,xczu7ev-ffvc1156-2-e,10,32.42634,80,1,1,2,4,cyclic_2_1,block_128_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,pipeline_1,1,2,0.961906896936,False
workload_847.cpp,xczu7ev-ffvc1156-2-e,10,32.42634,82,1,1,2,4,cyclic_2_1,block_128_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_2,1,2,0.961906896936,False
workload_331.cpp,xczu7ev-ffvc1156-2-e,10,21.64746,422,1,1,3,9,cyclic_2_1,block_128_1,complete_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,3,3.5,0.918645550269,False
workload_428.cpp,xczu7ev-ffvc1156-2-e,10,21.64746,425,1,1,3,9,cyclic_2_1,block_128_1,complete_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_2,1,3.5,0.918645550269,False
workload_420.cpp,xczu7ev-ffvc1156-2-e,10,32.46797,101,1,1,6,8,cyclic_2_1,block_128_1,complete_1,pipeline_1,pipeline_1,unroll_8,unroll_32,unroll_2,1,4,0.887774011156,False
workload_371.cpp,xczu7ev-ffvc1156-2-e,10,158.42666,226,1,1,8,28,cyclic_2_1,block_128_1,complete_1,pipeline_1,unroll_32,unroll_16,unroll_64,pipeline_1,1,9.5,0.341773022058,False
workload_314.cpp,xczu7ev-ffvc1156-2-e,10,21.66794,447,3,1,1,9,cyclic_2_1,block_16_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,3.5,0.918668772198,False
workload_380.cpp,xczu7ev-ffvc1156-2-e,10,21.66794,423,1,1,1,9,cyclic_2_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,13,3,0.937119915163,False
workload_400.cpp,xczu7ev-ffvc1156-2-e,10,28.54922,470,1,1,1,9,cyclic_2_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,9,3,0.930641896914,False
workload_383.cpp,xczu7ev-ffvc1156-2-e,10,32.7809,50.5,1,1,1,1,cyclic_2_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,4,1,0.998032237559,False
workload_495.cpp,xczu7ev-ffvc1156-2-e,10,32.44685,51,1,1,1,2,cyclic_2_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_2,1,1.25,0.992583748353,False
workload_327.cpp,xczu7ev-ffvc1156-2-e,10,32.27978,56,1,1,1,2,cyclic_2_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,pipeline_1,3,1.25,1,True
workload_451.cpp,xczu7ev-ffvc1156-2-e,10,32.27978,58,1,1,1,2,cyclic_2_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_2,1,1.25,1,True
workload_593.cpp,xczu7ev-ffvc1156-2-e,10,32.4433,54,1,1,1,2,cyclic_2_1,block_2_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_64,pipeline_1,1,1.25,0.992594158112,False
workload_230.cpp,xczu7ev-ffvc1156-2-e,10,33.52842,53,1,1,1,1,cyclic_2_1,block_2_1,complete_1,pipeline_1,pipeline_1,unroll_32,unroll_8,pipeline_1,1,1,0.993637075069,False
workload_562.cpp,xczu7ev-ffvc1156-2-e,10,21.66794,419,1,1,1,9,cyclic_2_1,block_2_1,complete_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,3,3,0.937119915163,False
workload_476.cpp,xczu7ev-ffvc1156-2-e,10,28.54922,465,1,1,1,9,cyclic_2_1,block_2_1,complete_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,1,3,0.930641896914,False
workload_377.cpp,xczu7ev-ffvc1156-2-e,10,25.10858,451.5,1,1,1,9,cyclic_2_1,block_2_1,complete_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,8,3,0.931576734669,False
workload_386.cpp,xczu7ev-ffvc1156-2-e,10,28.54922,462,1,1,1,9,cyclic_2_1,block_2_1,complete_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_2,5,3,0.930641896914,False
workload_448.cpp,xczu7ev-ffvc1156-2-e,10,32.94346,50,1,1,1,1,cyclic_2_1,block_2_1,complete_1,pipeline_1,pipeline_1,unroll_8,unroll_16,pipeline_1,1,1,0.99707552284,False
workload_241.cpp,xczu7ev-ffvc1156-2-e,10,32.5281,55,1,1,1,2,cyclic_2_1,block_2_1,complete_1,pipeline_1,pipeline_1,unroll_8,unroll_32,pipeline_1,1,1.25,0.992341222447,False
workload_728.cpp,xczu7ev-ffvc1156-2-e,10,32.5281,51,1,1,1,2,cyclic_2_1,block_2_1,complete_1,pipeline_1,pipeline_1,unroll_8,unroll_32,unroll_2,1,1.25,0.992341222447,False
workload_663.cpp,xczu7ev-ffvc1156-2-e,10,32.32042,60,1,1,1,2,cyclic_2_1,block_2_1,complete_1,pipeline_1,pipeline_1,unroll_8,unroll_64,pipeline_1,3,1.25,0.992944845595,False
workload_481.cpp,xczu7ev-ffvc1156-2-e,10,32.32042,59,1,1,1,2,cyclic_2_1,block_2_1,complete_1,pipeline_1,pipeline_1,unroll_8,unroll_64,unroll_2,1,1.25,0.992944845595,False
workload_442.cpp,xczu7ev-ffvc1156-2-e,10,33.77418,52,1,1,1,1,cyclic_2_1,block_2_1,complete_1,pipeline_1,pipeline_1,unroll_8,unroll_8,pipeline_1,1,1,0.99219444519,False
workload_584.cpp,xczu7ev-ffvc1156-2-e,10,42.25034,2542,1,1,1,14,cyclic_2_1,block_2_1,complete_1,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,1,4.25,0.850324978934,False
workload_499.cpp,xczu7ev-ffvc1156-2-e,10,200.61322,64,1,1,1,3,cyclic_2_1,block_2_1,complete_1,pipeline_1,unroll_32,unroll_16,unroll_16,unroll_2,1,1.5,0.28159967352,False
workload_588.cpp,xczu7ev-ffvc1156-2-e,10,200.23882,63,1,1,1,3,cyclic_2_1,block_2_1,complete_1,pipeline_1,unroll_32,unroll_16,unroll_32,unroll_2,1,1.5,0.282591768322,False
workload_213.cpp,xczu7ev-ffvc1156-2-e,10,158.09834,76,1,1,2,17,cyclic_2_1,block_2_1,complete_1,pipeline_1,unroll_32,unroll_32,unroll_64,pipeline_1,1,5.25,0.392564850267,False
workload_225.cpp,xczu7ev-ffvc1156-2-e,10,25.10858,445,1,1,1,9,cyclic_2_1,block_2_1,complete_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,4,3,0.931576734669,False
workload_459.cpp,xczu7ev-ffvc1156-2-e,10,25.10858,464,1,1,1,9,cyclic_2_1,block_2_1,complete_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_2,4,3,0.931576734669,False
workload_592.cpp,xczu7ev-ffvc1156-2-e,10,160.54922,53,1,1,1,3,cyclic_2_1,block_2_1,complete_1,pipeline_1,unroll_4,pipeline_1,unroll_32,pipeline_1,1,1.5,0.40307438462,False
workload_756.cpp,xczu7ev-ffvc1156-2-e,10,160.38218,56.5,1,1,1,3,cyclic_2_1,block_2_1,complete_1,pipeline_1,unroll_4,pipeline_1,unroll_64,pipeline_1,2,1.5,0.403645526949,False
workload_577.cpp,xczu7ev-ffvc1156-2-e,10,202.53258,56,1,1,1,2,cyclic_2_1,block_2_1,complete_1,pipeline_1,unroll_4,unroll_16,unroll_32,unroll_2,1,1.25,0.276683775913,False
workload_162.cpp,xczu7ev-ffvc1156-2-e,10,160.3921,56,1,1,1,4,cyclic_2_1,block_2_1,complete_1,pipeline_1,unroll_4,unroll_32,unroll_64,pipeline_1,1,1.75,0.403241190617,False
workload_861.cpp,xczu7ev-ffvc1156-2-e,10,21.66794,408,1,1,1,9,cyclic_2_1,block_2_1,complete_1,pipeline_1,unroll_4,unroll_4,pipeline_1,pipeline_1,1,3,0.937119915163,False
workload_574.cpp,xczu7ev-ffvc1156-2-e,10,21.66794,436,1,1,1,9,cyclic_2_1,block_2_1,complete_1,pipeline_1,unroll_4,unroll_8,pipeline_1,unroll_2,3,3,0.937119915163,False
workload_690.cpp,xczu7ev-ffvc1156-2-e,10,202.36586,56,1,1,1,2,cyclic_2_1,block_2_1,complete_1,pipeline_1,unroll_4,unroll_8,unroll_64,unroll_2,1,1.25,0.277119338228,False
workload_617.cpp,xczu7ev-ffvc1156-2-e,10,42.250355,1833,1,1,1,14,cyclic_2_1,block_2_1,complete_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,unroll_2,2,4.25,0.850324941707,False
workload_335.cpp,xczu7ev-ffvc1156-2-e,10,200.03466,82,1,1,1,3,cyclic_2_1,block_2_1,complete_1,pipeline_1,unroll_64,pipeline_1,unroll_32,unroll_2,1,1.5,0.283133894695,False
workload_397.cpp,xczu7ev-ffvc1156-2-e,10,158.10122,115,1,1,5,31,cyclic_2_1,block_2_1,complete_1,pipeline_1,unroll_64,unroll_64,unroll_32,pipeline_1,1,9.5,0.342635642928,False
workload_511.cpp,xczu7ev-ffvc1156-2-e,10,42.25037,1755,1,1,1,14,cyclic_2_1,block_2_1,complete_1,pipeline_1,unroll_64,unroll_8,pipeline_1,unroll_2,1,4.25,0.85032490448,False
workload_848.cpp,xczu7ev-ffvc1156-2-e,10,201.0145,56,1,1,1,2,cyclic_2_1,block_2_1,complete_1,pipeline_1,unroll_8,pipeline_1,unroll_64,unroll_2,1,1.25,0.280669602222,False
workload_680.cpp,xczu7ev-ffvc1156-2-e,10,42.25034,1671,1,1,1,14,cyclic_2_1,block_2_1,complete_1,pipeline_1,unroll_8,unroll_2,pipeline_1,unroll_2,1,4.25,0.850324978934,False
workload_180.cpp,xczu7ev-ffvc1156-2-e,10,168.47885,52,1,1,1,3,cyclic_2_1,block_2_1,complete_1,unroll_16,unroll_4,unroll_32,unroll_2,pipeline_1,2,1.5,0.376578962154,False
workload_188.cpp,xczu7ev-ffvc1156-2-e,10,163.15981,58,1,1,1,4,cyclic_2_1,block_2_1,complete_1,unroll_16,unroll_4,unroll_64,unroll_32,pipeline_1,1,1.75,0.393861080112,False
workload_360.cpp,xczu7ev-ffvc1156-2-e,10,53.39786,50,1,1,1,1,cyclic_2_1,block_2_1,complete_1,unroll_2,pipeline_1,pipeline_1,unroll_32,pipeline_1,1,1,0.880763643098,False
workload_261.cpp,xczu7ev-ffvc1156-2-e,10,33.90026,52,1,1,1,2,cyclic_2_1,block_2_1,complete_1,unroll_32,pipeline_1,unroll_4,unroll_32,pipeline_1,1,1.25,0.987116921249,False
workload_170.cpp,xczu7ev-ffvc1156-2-e,10,33.81834,53,1,1,1,2,cyclic_2_1,block_2_1,complete_1,unroll_32,pipeline_1,unroll_8,unroll_32,pipeline_1,1,1.25,0.987479874517,False
workload_239.cpp,xczu7ev-ffvc1156-2-e,10,32.17418,375,1,1,2,15,cyclic_2_1,block_2_1,complete_1,unroll_32,unroll_2,unroll_8,pipeline_1,unroll_2,1,4.75,0.860139608653,False
workload_107.cpp,xczu7ev-ffvc1156-2-e,10,167.168115,53,1,1,1,3,cyclic_2_1,block_2_1,complete_1,unroll_32,unroll_4,unroll_32,unroll_2,pipeline_1,2,1.5,0.380875088416,False
workload_350.cpp,xczu7ev-ffvc1156-2-e,10,21.66794,434,1,1,1,9,cyclic_2_1,block_2_1,complete_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,5,3,0.937119915163,False
workload_297.cpp,xczu7ev-ffvc1156-2-e,10,25.10858,475,1,1,1,9,cyclic_2_1,block_2_1,complete_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_2,4,3,0.931576734669,False
workload_366.cpp,xczu7ev-ffvc1156-2-e,10,21.66794,455,1,1,1,9,cyclic_2_1,block_2_1,complete_1,unroll_4,pipeline_1,unroll_8,pipeline_1,pipeline_1,5,3,0.937119915163,False
workload_491.cpp,xczu7ev-ffvc1156-2-e,10,25.10858,464.5,1,1,1,9,cyclic_2_1,block_2_1,complete_1,unroll_4,pipeline_1,unroll_8,pipeline_1,unroll_2,2,3,0.931576734669,False
workload_500.cpp,xczu7ev-ffvc1156-2-e,10,42.7857,57,1,1,1,2,cyclic_2_1,block_2_1,complete_1,unroll_4,pipeline_1,unroll_8,unroll_64,unroll_2,1,1.25,0.938871956028,False
workload_543.cpp,xczu7ev-ffvc1156-2-e,10,28.54922,454,1,1,1,9,cyclic_2_1,block_2_1,complete_1,unroll_4,unroll_4,pipeline_1,pipeline_1,unroll_2,1,3,0.930641896914,False
workload_751.cpp,xczu7ev-ffvc1156-2-e,10,21.66794,409.5,1,1,1,9,cyclic_2_1,block_2_1,complete_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_2,2,3,0.937119915163,False
workload_342.cpp,xczu7ev-ffvc1156-2-e,10,24.51466,440.5,1,1,1,9.5,cyclic_2_1,block_32_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,8,3.125,0.928883663545,False
workload_540.cpp,xczu7ev-ffvc1156-2-e,10,21.64746,450,1,1,1,9,cyclic_2_1,block_32_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,8,3,1,True
workload_472.cpp,xczu7ev-ffvc1156-2-e,10,32.42634,57,1,1,1,2,cyclic_2_1,block_32_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,pipeline_1,2,1.25,0.992643674483,False
workload_193.cpp,xczu7ev-ffvc1156-2-e,10,32.2593,61,1,1,1,3,cyclic_2_1,block_32_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,pipeline_1,5,1.5,1,True
