Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,Array_7,Array_8,Array_9,Array_10,OuterLoop_1,OuterLoop_2,OuterLoop_3,InnerLoop_1_1,Replicate_Count,Area,Weight,is_pareto
workload_506.cpp,xczu7ev-ffvc1156-2-e,10,8.65492,635,24,81,44,95,cyclic_128_1,cyclic_8_1,cyclic_2_1,cyclic_32_1,cyclic_4_1,cyclic_128_1,block_16_1,block_128_1,cyclic_2_1,complete_1,pipeline_1,unroll_16,unroll_64,unroll_16,1,61,0.365843290262,False
workload_50.cpp,xczu7ev-ffvc1156-2-e,10,18.01072,806,30,0,12,69,cyclic_16_1,block_128_1,block_32_1,block_128_1,block_32_1,block_64_1,block_8_1,cyclic_4_1,block_128_1,complete_1,unroll_32,unroll_2,unroll_8,unroll_32,1,27.75,0.49990421122,False
workload_167.cpp,xczu7ev-ffvc1156-2-e,10,14.89512,489,22,0,11,32,cyclic_16_1,block_2_1,block_64_1,block_16_1,cyclic_128_1,block_64_1,block_64_1,cyclic_2_1,block_8_1,complete_1,unroll_8,unroll_16,unroll_8,pipeline_1,1,16.25,0.750920397642,False
workload_136.cpp,xczu7ev-ffvc1156-2-e,10,14.90664,568,22,0,15,38,cyclic_16_1,block_2_1,block_64_1,block_2_1,cyclic_128_1,block_64_1,block_64_1,block_128_1,block_8_1,complete_1,unroll_8,unroll_16,unroll_8,pipeline_1,1,18.75,0.691836120034,False
workload_226.cpp,xczu7ev-ffvc1156-2-e,10,14.90016,671,24,0,8,28,cyclic_16_1,block_2_1,block_64_1,cyclic_32_1,cyclic_128_1,block_64_1,cyclic_8_1,cyclic_2_1,block_8_1,complete_1,unroll_4,unroll_16,unroll_8,pipeline_1,1,15,0.781444957885,False
workload_734.cpp,xczu7ev-ffvc1156-2-e,10,35.23836,67,19,0,5,12,cyclic_2_1,block_128_1,block_16_1,block_16_1,block_32_1,cyclic_2_1,cyclic_32_1,block_32_1,block_8_1,complete_1,unroll_8,pipeline_1,unroll_8,unroll_2,1,9,0.727353732718,False
workload_657.cpp,xczu7ev-ffvc1156-2-e,10,15.34329,284,17,0,5,26,cyclic_2_1,block_128_1,block_2_1,block_16_1,block_16_1,cyclic_2_1,cyclic_32_1,cyclic_16_1,block_32_1,complete_1,unroll_16,pipeline_1,unroll_2,unroll_64,1,12,0.856100060904,False
workload_689.cpp,xczu7ev-ffvc1156-2-e,10,12.75449,60,18,0,4,10,cyclic_2_1,block_128_1,block_2_1,block_16_1,block_32_1,cyclic_2_1,block_4_1,cyclic_16_1,block_128_1,complete_1,unroll_16,pipeline_1,unroll_2,pipeline_1,1,8,0.968147227731,False
workload_526.cpp,xczu7ev-ffvc1156-2-e,10,12.76473,65,17,3,5,11,cyclic_2_1,block_128_1,block_2_1,block_16_1,block_32_1,cyclic_2_1,cyclic_32_1,cyclic_16_1,block_128_1,complete_1,unroll_16,pipeline_1,unroll_2,pipeline_1,1,9,0.94032055643,False
workload_514.cpp,xczu7ev-ffvc1156-2-e,10,12.76473,71,17,3,5,11,cyclic_2_1,block_128_1,block_2_1,block_16_1,block_32_1,cyclic_2_1,cyclic_32_1,cyclic_16_1,block_32_1,complete_1,unroll_16,pipeline_1,unroll_2,pipeline_1,1,9,0.94032055643,False
workload_864.cpp,xczu7ev-ffvc1156-2-e,10,12.84629,61,17,0,5,11,cyclic_2_1,block_128_1,block_2_1,block_16_1,block_32_1,cyclic_2_1,cyclic_32_1,cyclic_2_1,block_128_1,complete_1,unroll_16,unroll_2,unroll_2,pipeline_1,1,8.25,0.961131183789,False
workload_909.cpp,xczu7ev-ffvc1156-2-e,10,12.84629,61,18,1,5,12,cyclic_2_1,block_128_1,block_2_1,block_16_1,block_32_1,cyclic_2_1,cyclic_32_1,cyclic_4_1,block_128_1,complete_1,unroll_16,unroll_2,unroll_2,pipeline_1,1,9,0.940310964588,False
workload_753.cpp,xczu7ev-ffvc1156-2-e,10,12.76477,75,18,3,9,18,cyclic_2_1,block_128_1,block_2_1,block_16_1,block_8_1,cyclic_2_1,block_128_1,cyclic_64_1,block_128_1,complete_1,unroll_16,pipeline_1,unroll_2,pipeline_1,1,12,0.859556120208,False
workload_905.cpp,xczu7ev-ffvc1156-2-e,10,12.77441,52,20,0,3,8,cyclic_2_1,block_128_1,block_2_1,block_16_1,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_8_1,cyclic_16_1,complete_1,unroll_8,pipeline_1,unroll_2,pipeline_1,1,7.75,0.975172233184,False
workload_770.cpp,xczu7ev-ffvc1156-2-e,10,17.03164,55,18,0,4,8,cyclic_2_1,block_128_1,block_2_1,block_16_1,cyclic_4_1,cyclic_4_1,block_4_1,cyclic_16_1,cyclic_16_1,complete_1,unroll_4,pipeline_1,unroll_16,unroll_8,1,7.5,0.942080856609,False
workload_941.cpp,xczu7ev-ffvc1156-2-e,10,12.76473,82,17,3,7,15,cyclic_2_1,block_128_1,block_2_1,block_64_1,block_128_1,cyclic_2_1,cyclic_32_1,cyclic_16_1,block_32_1,complete_1,unroll_16,pipeline_1,unroll_2,pipeline_1,1,10.5,0.899428611467,False
workload_34.cpp,xczu7ev-ffvc1156-2-e,10,19.98296,115,23,0,8,21,cyclic_2_1,block_128_1,block_32_1,cyclic_4_1,cyclic_128_1,cyclic_128_1,cyclic_8_1,block_32_1,block_8_1,complete_1,unroll_4,unroll_2,unroll_32,unroll_8,1,13,0.812556145564,False
workload_472.cpp,xczu7ev-ffvc1156-2-e,10,24.03237,55,19,0,6,11,cyclic_2_1,block_128_1,block_4_1,block_16_1,block_32_1,cyclic_2_1,block_32_1,cyclic_8_1,block_32_1,complete_1,unroll_8,unroll_2,unroll_2,unroll_2,1,9,0.848764802806,False
workload_536.cpp,xczu7ev-ffvc1156-2-e,10,33.24133,69,18,0,6,13,cyclic_2_1,block_128_1,block_4_1,block_16_1,cyclic_4_1,cyclic_2_1,block_64_1,block_32_1,cyclic_16_1,complete_1,unroll_8,unroll_2,unroll_2,unroll_2,1,9.25,0.747166122823,False
workload_755.cpp,xczu7ev-ffvc1156-2-e,10,12.76156,57,19,0,4,10,cyclic_2_1,block_128_1,block_4_1,block_4_1,cyclic_4_1,cyclic_2_1,block_2_1,cyclic_16_1,cyclic_8_1,complete_1,unroll_16,pipeline_1,unroll_64,pipeline_1,1,8.25,0.961148308763,False
workload_535.cpp,xczu7ev-ffvc1156-2-e,10,16.91772,103,18,0,6,17,cyclic_2_1,block_128_1,block_4_1,cyclic_64_1,cyclic_4_1,cyclic_128_1,cyclic_32_1,cyclic_2_1,cyclic_16_1,complete_1,unroll_8,pipeline_1,unroll_32,unroll_16,1,10.25,0.892904648226,False
workload_662.cpp,xczu7ev-ffvc1156-2-e,10,33.28476,110,17,0,10,20,cyclic_2_1,block_128_1,block_64_1,block_16_1,block_32_1,cyclic_128_1,block_4_1,block_128_1,cyclic_16_1,complete_1,unroll_2,unroll_2,unroll_16,unroll_2,1,11.75,0.7250745936,False
workload_703.cpp,xczu7ev-ffvc1156-2-e,10,44.03169,90,16,0,10,18,cyclic_2_1,block_128_1,block_64_1,block_16_1,block_32_1,cyclic_128_1,cyclic_2_1,block_128_1,block_16_1,complete_1,unroll_2,unroll_2,unroll_2,unroll_2,1,11,0.627898536504,False
workload_495.cpp,xczu7ev-ffvc1156-2-e,10,33.27201,120,16,0,10,19,cyclic_2_1,block_128_1,block_64_1,block_16_1,block_32_1,cyclic_128_1,cyclic_2_1,block_128_1,cyclic_16_1,complete_1,unroll_8,unroll_2,unroll_2,unroll_2,1,11.25,0.730505006009,False
workload_767.cpp,xczu7ev-ffvc1156-2-e,10,33.25665,85,17,0,8,17,cyclic_2_1,block_128_1,block_64_1,block_16_1,block_32_1,cyclic_2_1,cyclic_2_1,block_128_1,cyclic_16_1,complete_1,unroll_8,unroll_2,unroll_2,unroll_2,1,10.5,0.737758310604,False
workload_623.cpp,xczu7ev-ffvc1156-2-e,10,33.18012,72,17,0,5,11,cyclic_2_1,block_128_1,block_64_1,block_16_1,block_32_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_16_1,complete_1,unroll_4,pipeline_1,unroll_4,unroll_2,1,8.25,0.752626466506,False
workload_572.cpp,xczu7ev-ffvc1156-2-e,10,33.25533,65,17,0,5,12,cyclic_2_1,block_128_1,block_64_1,block_16_1,block_32_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_16_1,complete_1,unroll_8,unroll_2,unroll_2,unroll_2,1,8.5,0.750840121277,False
workload_811.cpp,xczu7ev-ffvc1156-2-e,10,15.35353,276,17,0,6,29,cyclic_2_1,block_128_1,block_64_1,block_16_1,block_32_1,cyclic_2_1,cyclic_32_1,cyclic_16_1,block_32_1,complete_1,unroll_16,pipeline_1,unroll_2,unroll_64,1,13,0.830670505696,False
workload_554.cpp,xczu7ev-ffvc1156-2-e,10,33.26693,93,17,0,10,19,cyclic_2_1,block_128_1,block_64_1,block_4_1,block_32_1,cyclic_128_1,block_64_1,block_32_1,cyclic_16_1,complete_1,unroll_8,unroll_2,unroll_2,unroll_2,1,11.5,0.727954551875,False
workload_631.cpp,xczu7ev-ffvc1156-2-e,10,33.24509,56,17,0,5,12,cyclic_2_1,block_128_1,block_64_1,cyclic_2_1,block_32_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_16_1,complete_1,unroll_8,unroll_2,unroll_2,unroll_2,1,8.5,0.750951024181,False
workload_201.cpp,xczu7ev-ffvc1156-2-e,10,25.09072,104,18,0,8,21,cyclic_2_1,block_128_1,cyclic_128_1,cyclic_32_1,cyclic_128_1,block_8_1,block_2_1,block_32_1,block_4_1,complete_1,unroll_4,unroll_2,unroll_16,unroll_4,1,11.75,0.800622376218,False
workload_125.cpp,xczu7ev-ffvc1156-2-e,10,19.97072,124,18,0,8,22,cyclic_2_1,block_128_1,cyclic_128_1,cyclic_32_1,cyclic_128_1,block_8_1,block_2_1,block_32_1,block_4_1,complete_1,unroll_4,unroll_2,unroll_16,unroll_8,1,12,0.834733258301,False
workload_101.cpp,xczu7ev-ffvc1156-2-e,10,19.98096,126,19,0,8,22,cyclic_2_1,block_128_1,cyclic_128_1,cyclic_32_1,cyclic_128_1,block_8_1,cyclic_8_1,block_32_1,block_4_1,complete_1,unroll_4,unroll_2,unroll_32,unroll_8,1,12.25,0.82921015755,False
workload_887.cpp,xczu7ev-ffvc1156-2-e,10,23.95513,55,17,0,4,9,cyclic_2_1,block_128_1,cyclic_2_1,block_16_1,block_32_1,cyclic_2_1,cyclic_32_1,cyclic_16_1,block_32_1,complete_1,unroll_16,pipeline_1,unroll_2,unroll_2,1,7.5,0.859722031904,False
workload_702.cpp,xczu7ev-ffvc1156-2-e,10,12.77185,67,18,1,5,11,cyclic_2_1,block_128_1,cyclic_2_1,block_16_1,cyclic_4_1,cyclic_16_1,cyclic_32_1,cyclic_4_1,cyclic_8_1,complete_1,unroll_16,pipeline_1,unroll_2,pipeline_1,1,8.75,0.947234758358,False
workload_757.cpp,xczu7ev-ffvc1156-2-e,10,12.7718,60,18,0,4,10,cyclic_2_1,block_128_1,cyclic_2_1,block_16_1,cyclic_4_1,cyclic_2_1,block_2_1,cyclic_16_1,cyclic_8_1,complete_1,unroll_16,pipeline_1,unroll_64,pipeline_1,1,8,0.968146583528,False
workload_935.cpp,xczu7ev-ffvc1156-2-e,10,23.94489,54,17,0,4,9,cyclic_2_1,block_128_1,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_2_1,cyclic_32_1,cyclic_16_1,block_32_1,complete_1,unroll_16,pipeline_1,unroll_2,unroll_2,1,7.5,0.859842533428,False
workload_504.cpp,xczu7ev-ffvc1156-2-e,10,12.84829,66,18,0,5,13,cyclic_2_1,block_128_1,cyclic_4_1,block_16_1,block_32_1,cyclic_2_1,block_2_1,cyclic_16_1,cyclic_16_1,complete_1,unroll_16,unroll_2,unroll_2,pipeline_1,1,9,0.940310499651,False
workload_630.cpp,xczu7ev-ffvc1156-2-e,10,24.03861,75,17,0,4,10,cyclic_2_1,block_128_1,cyclic_4_1,block_16_1,block_32_1,cyclic_2_1,cyclic_32_1,block_32_1,block_32_1,complete_1,unroll_8,unroll_2,unroll_2,unroll_2,1,7.75,0.857793155772,False
workload_709.cpp,xczu7ev-ffvc1156-2-e,10,12.79744,115,17,0,9,20,cyclic_2_1,block_128_1,cyclic_4_1,block_16_1,block_32_1,cyclic_4_1,block_128_1,block_128_1,cyclic_16_1,complete_1,unroll_8,pipeline_1,unroll_8,pipeline_1,1,11.5,0.872733080676,False
workload_200.cpp,xczu7ev-ffvc1156-2-e,10,33.24645,66,17,0,7,14,cyclic_2_1,block_128_1,cyclic_4_1,block_16_1,block_32_1,cyclic_4_1,block_64_1,block_32_1,cyclic_16_1,complete_1,unroll_8,unroll_2,unroll_2,unroll_2,1,9.5,0.745539918597,False
workload_371.cpp,xczu7ev-ffvc1156-2-e,10,33.25533,75,17,0,5,13,cyclic_2_1,block_128_1,cyclic_4_1,block_16_1,block_32_1,cyclic_4_1,cyclic_32_1,block_32_1,cyclic_16_1,complete_1,unroll_16,unroll_2,unroll_2,unroll_2,1,8.75,0.749717408289,False
workload_599.cpp,xczu7ev-ffvc1156-2-e,10,33.25661,70,17,0,5,11,cyclic_2_1,block_128_1,cyclic_4_1,block_16_1,block_32_1,cyclic_4_1,cyclic_32_1,block_32_1,cyclic_16_1,complete_1,unroll_8,unroll_2,unroll_2,unroll_2,1,8.25,0.751793736442,False
workload_442.cpp,xczu7ev-ffvc1156-2-e,10,16.99669,91,19,0,4,15,cyclic_2_1,block_128_1,cyclic_4_1,block_16_1,block_32_1,cyclic_4_1,cyclic_32_1,cyclic_8_1,block_32_1,complete_1,unroll_16,unroll_2,unroll_2,unroll_16,1,9.5,0.909349243175,False
workload_316.cpp,xczu7ev-ffvc1156-2-e,10,17.012,115,19,0,6,19,cyclic_2_1,block_128_1,cyclic_4_1,block_16_1,cyclic_128_1,cyclic_2_1,cyclic_32_1,cyclic_8_1,block_32_1,complete_1,unroll_16,unroll_2,unroll_4,unroll_16,1,11,0.874615069078,False
workload_454.cpp,xczu7ev-ffvc1156-2-e,10,33.24128,75,18,0,6,14,cyclic_2_1,block_128_1,cyclic_4_1,block_16_1,cyclic_4_1,cyclic_4_1,block_64_1,block_32_1,cyclic_16_1,complete_1,unroll_8,unroll_2,unroll_16,unroll_2,1,9.5,0.745594397567,False
workload_547.cpp,xczu7ev-ffvc1156-2-e,10,12.85285,74,18,1,7,15,cyclic_2_1,block_128_1,cyclic_4_1,block_2_1,block_32_1,cyclic_4_1,block_32_1,block_32_1,cyclic_2_1,complete_1,unroll_16,unroll_2,unroll_2,pipeline_1,1,10.25,0.90616677818,False
workload_604.cpp,xczu7ev-ffvc1156-2-e,10,12.84448,75,18,0,7,17,cyclic_2_1,block_128_1,cyclic_4_1,block_2_1,block_32_1,cyclic_4_1,block_64_1,block_32_1,cyclic_16_1,complete_1,unroll_8,unroll_2,unroll_8,pipeline_1,1,10.5,0.899423816824,False
workload_289.cpp,xczu7ev-ffvc1156-2-e,10,33.23117,60,19,0,6,11,cyclic_2_1,block_128_1,cyclic_4_1,block_4_1,cyclic_4_1,cyclic_4_1,block_32_1,block_32_1,cyclic_16_1,complete_1,unroll_8,unroll_2,unroll_2,unroll_2,1,9,0.748700674484,False
workload_120.cpp,xczu7ev-ffvc1156-2-e,10,33.25917,54,19,0,4,10,cyclic_2_1,block_128_1,cyclic_4_1,cyclic_32_1,block_32_1,cyclic_4_1,cyclic_8_1,block_32_1,cyclic_16_1,complete_1,unroll_4,unroll_2,unroll_2,unroll_2,1,8.25,0.751765874235,False
workload_64.cpp,xczu7ev-ffvc1156-2-e,10,17.16496,122,18,0,7,18,cyclic_2_1,block_128_1,cyclic_4_1,cyclic_32_1,cyclic_128_1,cyclic_128_1,cyclic_8_1,block_32_1,block_64_1,complete_1,unroll_4,unroll_2,unroll_32,unroll_8,1,10.75,0.879749429512,False
workload_253.cpp,xczu7ev-ffvc1156-2-e,10,33.19809,65,19,0,5,11,cyclic_2_1,block_128_1,cyclic_4_1,cyclic_32_1,cyclic_128_1,cyclic_4_1,cyclic_8_1,block_32_1,cyclic_16_1,complete_1,unroll_4,pipeline_1,unroll_2,unroll_2,1,8.75,0.750333877975,False
workload_282.cpp,xczu7ev-ffvc1156-2-e,10,33.27453,68,18,0,6,12,cyclic_2_1,block_128_1,cyclic_4_1,cyclic_32_1,cyclic_2_1,cyclic_128_1,block_4_1,cyclic_64_1,cyclic_16_1,complete_1,unroll_4,unroll_2,unroll_2,unroll_2,1,9,0.748236794375,False
workload_930.cpp,xczu7ev-ffvc1156-2-e,10,23.97241,48,20,0,3,7,cyclic_2_1,block_128_1,cyclic_4_1,cyclic_32_1,cyclic_4_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,block_128_1,complete_1,unroll_4,pipeline_1,unroll_2,unroll_2,1,7.5,0.859518702257,False
workload_892.cpp,xczu7ev-ffvc1156-2-e,10,12.90328,80,17,0,5,15,cyclic_2_1,block_128_1,cyclic_4_1,cyclic_64_1,block_32_1,cyclic_2_1,cyclic_64_1,block_32_1,cyclic_8_1,complete_1,unroll_8,unroll_2,unroll_32,pipeline_1,1,9.25,0.93341068498,False
workload_324.cpp,xczu7ev-ffvc1156-2-e,10,17.16496,125,18,0,7,19,cyclic_2_1,block_128_1,cyclic_4_1,cyclic_64_1,cyclic_128_1,cyclic_128_1,cyclic_8_1,block_32_1,block_64_1,complete_1,unroll_4,unroll_2,unroll_32,unroll_8,1,11,0.873824441687,False
workload_593.cpp,xczu7ev-ffvc1156-2-e,10,16.90684,103,18,0,4,15,cyclic_2_1,block_128_1,cyclic_4_1,cyclic_64_1,cyclic_4_1,cyclic_4_1,cyclic_32_1,cyclic_2_1,cyclic_16_1,complete_1,unroll_16,pipeline_1,unroll_32,unroll_16,1,9.25,0.915381826765,False
workload_345.cpp,xczu7ev-ffvc1156-2-e,10,33.28477,64,18,0,6,12,cyclic_2_1,block_128_1,cyclic_8_1,cyclic_32_1,cyclic_2_1,cyclic_128_1,block_4_1,cyclic_64_1,cyclic_16_1,complete_1,unroll_4,unroll_2,unroll_2,unroll_2,1,9,0.74812726028,False
workload_291.cpp,xczu7ev-ffvc1156-2-e,10,15.45109,180,23,0,6,25,cyclic_2_1,block_32_1,block_64_1,block_16_1,cyclic_128_1,cyclic_128_1,block_4_1,cyclic_4_1,cyclic_2_1,complete_1,unroll_8,unroll_4,unroll_2,unroll_64,1,13.5,0.817870485729,False
workload_145.cpp,xczu7ev-ffvc1156-2-e,10,19.36692,68,21,0,4,11,cyclic_2_1,block_64_1,block_16_1,cyclic_4_1,cyclic_128_1,block_4_1,cyclic_2_1,block_32_1,cyclic_2_1,complete_1,unroll_4,pipeline_1,unroll_4,unroll_4,1,9,0.897937521737,False
workload_188.cpp,xczu7ev-ffvc1156-2-e,10,19.3874,77,19,0,5,13,cyclic_2_1,block_64_1,block_16_1,cyclic_64_1,cyclic_128_1,block_16_1,block_2_1,block_32_1,block_64_1,complete_1,unroll_4,pipeline_1,unroll_4,unroll_4,1,9.25,0.893743327632,False
workload_221.cpp,xczu7ev-ffvc1156-2-e,10,17.0834,84,22,0,5,14,cyclic_2_1,block_64_1,block_32_1,cyclic_64_1,cyclic_128_1,block_16_1,block_2_1,block_32_1,block_64_1,complete_1,unroll_4,pipeline_1,unroll_4,unroll_8,1,10.25,0.89190538084,False
workload_231.cpp,xczu7ev-ffvc1156-2-e,10,12.83344,52,23,0,2,8,cyclic_2_1,block_8_1,block_16_1,cyclic_4_1,block_4_1,block_4_1,cyclic_2_1,cyclic_32_1,cyclic_2_1,complete_1,unroll_4,unroll_8,unroll_4,pipeline_1,1,8.25,0.961135858203,False
workload_515.cpp,xczu7ev-ffvc1156-2-e,10,12.85776,65,19,1,3,10,cyclic_2_1,block_8_1,block_2_1,block_16_1,block_32_1,cyclic_2_1,block_2_1,block_32_1,block_32_1,complete_1,unroll_16,unroll_2,unroll_4,pipeline_1,1,8.25,0.961126384797,False
workload_412.cpp,xczu7ev-ffvc1156-2-e,10,12.85136,60,19,0,3,9,cyclic_2_1,block_8_1,block_2_1,block_16_1,block_32_1,cyclic_2_1,block_2_1,cyclic_16_1,block_32_1,complete_1,unroll_16,unroll_2,unroll_4,pipeline_1,1,7.75,0.975135066211,False
workload_323.cpp,xczu7ev-ffvc1156-2-e,10,12.84624,56,20,0,2,9,cyclic_2_1,block_8_1,block_2_1,block_16_1,block_32_1,cyclic_2_1,block_2_1,cyclic_8_1,block_32_1,complete_1,unroll_16,unroll_2,unroll_4,pipeline_1,1,7.75,0.975139015284,False
workload_859.cpp,xczu7ev-ffvc1156-2-e,10,12.74932,53,20,0,2,7,cyclic_2_1,block_8_1,block_2_1,block_16_1,cyclic_2_1,cyclic_2_1,block_4_1,cyclic_2_1,block_32_1,complete_1,unroll_16,pipeline_1,unroll_4,pipeline_1,1,7.25,0.989194682874,False
workload_441.cpp,xczu7ev-ffvc1156-2-e,10,12.84752,58,20,1,3,9,cyclic_2_1,block_8_1,block_2_1,block_16_1,cyclic_2_1,cyclic_4_1,block_2_1,block_32_1,block_32_1,complete_1,unroll_16,unroll_2,unroll_4,pipeline_1,1,8.25,0.961130697448,False
workload_480.cpp,xczu7ev-ffvc1156-2-e,10,12.836,54,21,0,2,7,cyclic_2_1,block_8_1,block_2_1,block_16_1,cyclic_4_1,cyclic_2_1,block_2_1,cyclic_8_1,block_32_1,complete_1,unroll_16,unroll_2,unroll_4,pipeline_1,1,7.5,0.982170665752,False
workload_534.cpp,xczu7ev-ffvc1156-2-e,10,12.82776,56,21,0,2,9,cyclic_2_1,block_8_1,block_2_1,block_2_1,cyclic_4_1,cyclic_2_1,block_2_1,cyclic_8_1,cyclic_16_1,complete_1,unroll_16,unroll_2,unroll_4,pipeline_1,1,8,0.968132714332,False
workload_360.cpp,xczu7ev-ffvc1156-2-e,10,24.52988,67,20,0,4,11,cyclic_2_1,block_8_1,block_2_1,block_4_1,block_16_1,block_64_1,cyclic_8_1,cyclic_32_1,cyclic_32_1,complete_1,unroll_4,pipeline_1,unroll_32,unroll_16,1,8.75,0.845615436022,False
workload_299.cpp,xczu7ev-ffvc1156-2-e,10,19.44464,93,18,0,4,14,cyclic_2_1,block_8_1,block_2_1,cyclic_32_1,block_32_1,cyclic_128_1,block_2_1,block_32_1,block_64_1,complete_1,unroll_16,unroll_2,unroll_32,unroll_4,1,9,0.897164837353,False
workload_386.cpp,xczu7ev-ffvc1156-2-e,10,12.87704,113,19,0,7,17,cyclic_2_1,block_8_1,block_2_1,cyclic_32_1,block_32_1,cyclic_128_1,block_2_1,block_64_1,block_64_1,complete_1,unroll_16,unroll_4,unroll_32,pipeline_1,1,10.75,0.892703525215,False
workload_327.cpp,xczu7ev-ffvc1156-2-e,10,19.44464,89,19,0,4,14,cyclic_2_1,block_8_1,block_2_1,cyclic_32_1,block_32_1,cyclic_128_1,block_4_1,block_32_1,block_64_1,complete_1,unroll_16,unroll_2,unroll_32,unroll_4,1,9.25,0.893197157275,False
workload_241.cpp,xczu7ev-ffvc1156-2-e,10,12.80884,59,19,0,3,9,cyclic_2_1,block_8_1,block_2_1,cyclic_32_1,block_32_1,cyclic_2_1,block_2_1,cyclic_32_1,block_32_1,complete_1,unroll_16,pipeline_1,unroll_64,pipeline_1,1,7.75,0.975161490865,False
workload_342.cpp,xczu7ev-ffvc1156-2-e,10,12.88848,112,19,1,6,18,cyclic_2_1,block_8_1,block_2_1,cyclic_32_1,cyclic_128_1,cyclic_128_1,block_2_1,block_32_1,block_64_1,complete_1,unroll_16,unroll_2,unroll_32,pipeline_1,1,11,0.886014449242,False
workload_225.cpp,xczu7ev-ffvc1156-2-e,10,17.15088,132,18,0,5,18,cyclic_2_1,block_8_1,block_2_1,cyclic_32_1,cyclic_128_1,cyclic_128_1,block_2_1,block_32_1,block_64_1,complete_1,unroll_16,unroll_2,unroll_32,unroll_8,1,10.25,0.891490270536,False
workload_351.cpp,xczu7ev-ffvc1156-2-e,10,12.87824,82,20,0,4,14,cyclic_2_1,block_8_1,block_2_1,cyclic_32_1,cyclic_4_1,cyclic_128_1,block_4_1,block_32_1,block_64_1,complete_1,unroll_16,unroll_2,unroll_16,pipeline_1,1,9.5,0.926562452573,False
workload_393.cpp,xczu7ev-ffvc1156-2-e,10,32.1446,90,19,0,4,14,cyclic_2_1,block_8_1,block_2_1,cyclic_32_1,cyclic_4_1,cyclic_128_1,block_4_1,block_32_1,cyclic_16_1,complete_1,unroll_16,pipeline_1,unroll_32,unroll_4,1,9.25,0.758847078457,False
workload_305.cpp,xczu7ev-ffvc1156-2-e,10,12.8082,70,19,1,4,12,cyclic_2_1,block_8_1,block_2_1,cyclic_64_1,block_16_1,cyclic_128_1,cyclic_8_1,cyclic_32_1,block_64_1,complete_1,unroll_4,pipeline_1,unroll_32,pipeline_1,1,9,0.940317720552,False
workload_242.cpp,xczu7ev-ffvc1156-2-e,10,12.8424,139,19,2,6,18,cyclic_2_1,block_8_1,block_2_1,cyclic_64_1,block_4_1,cyclic_128_1,block_2_1,cyclic_64_1,cyclic_2_1,complete_1,unroll_16,unroll_8,unroll_64,pipeline_1,1,11.25,0.879361261963,False
workload_773.cpp,xczu7ev-ffvc1156-2-e,10,12.75956,54,20,0,2,8,cyclic_2_1,block_8_1,block_4_1,block_16_1,block_16_1,cyclic_2_1,block_2_1,cyclic_8_1,block_32_1,complete_1,unroll_16,pipeline_1,unroll_4,pipeline_1,1,7.5,0.98222711376,False
workload_283.cpp,xczu7ev-ffvc1156-2-e,10,12.88216,152,19,0,11,23,cyclic_2_1,block_8_1,block_64_1,cyclic_4_1,block_4_1,cyclic_128_1,block_128_1,block_128_1,cyclic_2_1,complete_1,unroll_8,unroll_2,unroll_8,pipeline_1,1,13.25,0.827102586143,False
workload_577.cpp,xczu7ev-ffvc1156-2-e,10,12.74932,57,20,0,2,7,cyclic_2_1,block_8_1,cyclic_2_1,block_16_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_8_1,block_32_1,complete_1,unroll_16,pipeline_1,unroll_4,pipeline_1,1,7.25,0.989194682874,False
workload_622.cpp,xczu7ev-ffvc1156-2-e,10,12.836,57,20,0,2,7,cyclic_2_1,block_8_1,cyclic_2_1,block_16_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_8_1,block_32_1,complete_1,unroll_16,unroll_2,unroll_4,pipeline_1,1,7.25,0.988642621848,False
workload_640.cpp,xczu7ev-ffvc1156-2-e,10,12.74113,57,21,0,2,8,cyclic_2_1,block_8_1,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_8_1,cyclic_16_1,complete_1,unroll_16,pipeline_1,unroll_2,pipeline_1,1,7.75,0.975173518136,False
workload_473.cpp,xczu7ev-ffvc1156-2-e,10,12.85976,72,19,0,3,14,cyclic_2_1,block_8_1,cyclic_2_1,block_64_1,block_32_1,cyclic_4_1,block_2_1,block_32_1,cyclic_16_1,complete_1,unroll_16,unroll_2,unroll_4,pipeline_1,1,9,0.94030762094,False
workload_716.cpp,xczu7ev-ffvc1156-2-e,10,12.76473,58,17,3,5,11,cyclic_2_1,cyclic_128_1,block_2_1,block_16_1,block_32_1,cyclic_4_1,cyclic_32_1,cyclic_16_1,block_32_1,complete_1,unroll_16,pipeline_1,unroll_2,pipeline_1,1,9,0.94032055643,False
