Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,OuterLoop_5,OuterLoop_6,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_1_4,Replicate_Count,Area,Weight,is_pareto
ss_sort_352.c,xczu7ev-ffvc1156-2-e,10,2.14703,66,1,1,1,8,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_64,unroll_32,unroll_16,unroll_2,pipeline_1,unroll_4,1,2.75,0.893550228702,False
ss_sort_291.c,xczu7ev-ffvc1156-2-e,10,2.22769,77,1,1,2,13,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_64,unroll_8,unroll_16,unroll_2,pipeline_1,pipeline_1,1,4.25,0.756887597995,False
ss_sort_254.c,xczu7ev-ffvc1156-2-e,10,2.14705,72,1,1,1,7,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_64,unroll_8,unroll_2,unroll_2,pipeline_1,unroll_4,1,2.5,0.915676023976,False
ss_sort_275.c,xczu7ev-ffvc1156-2-e,10,2.19167,39,1,1,1,5,pipeline_1,unroll_16,pipeline_1,unroll_16,unroll_2,unroll_32,unroll_2,unroll_2,unroll_4,unroll_4,1,2,0.903281473075,False
ss_sort_237.c,xczu7ev-ffvc1156-2-e,10,2.22881,75,1,1,1,10,pipeline_1,unroll_16,pipeline_1,unroll_16,unroll_64,unroll_8,unroll_4,unroll_2,pipeline_1,unroll_4,1,3.25,0.79430511828,False
ss_sort_294.c,xczu7ev-ffvc1156-2-e,10,2.24729,63,1,1,2,12,pipeline_1,unroll_16,pipeline_1,unroll_64,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,1,4,0.754192064179,False
ss_sort_250.c,xczu7ev-ffvc1156-2-e,10,2.22897,31,1,1,1,4,pipeline_1,unroll_16,unroll_16,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,unroll_4,unroll_4,1,1.75,0.868155705297,False
ss_sort_317.c,xczu7ev-ffvc1156-2-e,10,2.22897,34,1,1,1,4,pipeline_1,unroll_16,unroll_16,pipeline_1,pipeline_1,unroll_8,unroll_16,pipeline_1,unroll_4,unroll_4,1,1.75,0.868155705297,False
ss_sort_116.c,xczu7ev-ffvc1156-2-e,10,2.22897,35,1,1,1,4,pipeline_1,unroll_16,unroll_16,pipeline_1,pipeline_1,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_4,1,1.75,0.868155705297,False
ss_sort_171.c,xczu7ev-ffvc1156-2-e,10,2.22897,35.5,1,1,1,4,pipeline_1,unroll_16,unroll_16,pipeline_1,pipeline_1,unroll_8,unroll_2,pipeline_1,unroll_4,unroll_4,2,1.75,0.868155705297,False
ss_sort_206.c,xczu7ev-ffvc1156-2-e,10,2.22897,34,1,1,1,4,pipeline_1,unroll_16,unroll_16,pipeline_1,pipeline_1,unroll_8,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,1.75,0.868155705297,False
ss_sort_123.c,xczu7ev-ffvc1156-2-e,10,2.22897,36,1,1,1,4,pipeline_1,unroll_16,unroll_16,pipeline_1,pipeline_1,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_4,1,1.75,0.868155705297,False
ss_sort_246.c,xczu7ev-ffvc1156-2-e,10,2.23393,39,1,1,1,5,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_16,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_4,1,2,0.854671021896,False
ss_sort_167.c,xczu7ev-ffvc1156-2-e,10,2.31073,42,1,1,1,6,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_16,unroll_8,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,2.25,0.756621747009,False
ss_sort_10.c,xczu7ev-ffvc1156-2-e,10,2.23393,42,1,1,1,5,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_16,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_4,1,2,0.854671021896,False
ss_sort_225.c,xczu7ev-ffvc1156-2-e,10,2.59745,40,1,1,1,5,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_16,unroll_8,unroll_2,unroll_2,pipeline_1,pipeline_1,1,2,0.643773660534,False
ss_sort_281.c,xczu7ev-ffvc1156-2-e,10,2.26977,31,1,1,1,4,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_2,unroll_8,unroll_16,pipeline_1,pipeline_1,unroll_4,1,1.75,0.818429255003,False
ss_sort_244.c,xczu7ev-ffvc1156-2-e,10,2.24927,33,1,1,1,4,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_32,unroll_2,pipeline_1,unroll_4,unroll_4,1,1.75,0.843212812705,False
ss_sort_215.c,xczu7ev-ffvc1156-2-e,10,2.31071,37,1,1,1,4,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_32,unroll_8,pipeline_1,unroll_4,pipeline_1,1,1.75,0.769135261397,False
ss_sort_214.c,xczu7ev-ffvc1156-2-e,10,2.24929,37,1,1,1,4,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_8,pipeline_1,pipeline_1,unroll_4,unroll_4,1,1.75,0.843188701789,False
ss_sort_245.c,xczu7ev-ffvc1156-2-e,10,2.53601,36,1,1,1,3,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll_4,1,1.5,0.714785965171,False
ss_sort_122.c,xczu7ev-ffvc1156-2-e,10,2.24929,36,1,1,1,4,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_4,1,1.75,0.843188701789,False
ss_sort_166.c,xczu7ev-ffvc1156-2-e,10,2.31073,35,1,1,1,4,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_8,unroll_2,pipeline_1,unroll_4,pipeline_1,1,1.75,0.769111380822,False
ss_sort_106.c,xczu7ev-ffvc1156-2-e,10,2.24929,37,1,1,1,4,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_8,unroll_2,pipeline_1,unroll_4,unroll_4,2,1.75,0.843188701789,False
ss_sort_262.c,xczu7ev-ffvc1156-2-e,10,2.31073,39,1,1,1,6,pipeline_1,unroll_16,unroll_16,unroll_16,pipeline_1,unroll_8,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,2.25,0.756621747009,False
ss_sort_267.c,xczu7ev-ffvc1156-2-e,10,2.52561,49,1,1,1,7,pipeline_1,unroll_16,unroll_16,unroll_16,unroll_16,unroll_8,unroll_4,unroll_2,unroll_4,unroll_4,1,2.5,0.66303665159,False
ss_sort_139.c,xczu7ev-ffvc1156-2-e,10,2.52961,37,1,1,1,3,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_16,unroll_8,unroll_2,unroll_8,unroll_4,unroll_4,1,1.5,0.717761590987,False
ss_sort_161.c,xczu7ev-ffvc1156-2-e,10,2.25825,33,1,1,1,3,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_4,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_4,2,1.5,0.839688704665,False
ss_sort_200.c,xczu7ev-ffvc1156-2-e,10,2.25825,31,1,1,1,3,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_4,unroll_8,pipeline_1,pipeline_1,unroll_4,unroll_4,1,1.5,0.839688704665,False
ss_sort_69.c,xczu7ev-ffvc1156-2-e,10,2.25825,36,1,1,1,3,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_4,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_4,1,1.5,0.839688704665,False
ss_sort_131.c,xczu7ev-ffvc1156-2-e,10,2.25825,32,1,1,1,3,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_4,unroll_8,unroll_2,pipeline_1,unroll_4,unroll_4,1,1.5,0.839688704665,False
ss_sort_189.c,xczu7ev-ffvc1156-2-e,10,2.25825,31,1,1,1,3,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_4,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_4,1,1.5,0.839688704665,False
ss_sort_255.c,xczu7ev-ffvc1156-2-e,10,2.33999,44,1,1,1,5,pipeline_1,unroll_16,unroll_2,unroll_16,unroll_4,unroll_32,unroll_4,pipeline_1,pipeline_1,unroll_4,1,2,0.728290866328,False
ss_sort_194.c,xczu7ev-ffvc1156-2-e,10,2.56657,62,1,1,1,7,pipeline_1,unroll_16,unroll_2,unroll_2,unroll_64,unroll_8,unroll_2,unroll_8,unroll_4,unroll_4,1,2.5,0.640187870857,False
ss_sort_362.c,xczu7ev-ffvc1156-2-e,10,2.18415,31,1,1,1,2,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_16,pipeline_1,unroll_2,unroll_4,unroll_4,1,1.25,0.941466389415,False
ss_sort_266.c,xczu7ev-ffvc1156-2-e,10,2.61409,27,1,1,1,2,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,1,1.25,0.651843932176,False
ss_sort_221.c,xczu7ev-ffvc1156-2-e,10,2.26719,34,1,1,1,3,pipeline_1,unroll_2,unroll_16,pipeline_1,unroll_4,unroll_32,unroll_8,pipeline_1,unroll_4,unroll_4,1,1.5,0.828332142637,False
ss_sort_894.c,xczu7ev-ffvc1156-2-e,10,2.14463,33,1,1,1,3,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,1.5,0.97780481147,False
ss_sort_484.c,xczu7ev-ffvc1156-2-e,10,2.14433,33,1,1,1,4,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_4,1,1.75,0.962177697014,False
ss_sort_570.c,xczu7ev-ffvc1156-2-e,10,2.14413,30.5,1,1,1,4,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_4,2,1.75,0.962323230447,False
ss_sort_629.c,xczu7ev-ffvc1156-2-e,10,2.14433,30,1,1,1,4,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_16,pipeline_1,unroll_4,unroll_4,1,1.75,0.962177697014,False
ss_sort_591.c,xczu7ev-ffvc1156-2-e,10,2.14393,29,1,1,1,4,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_16,unroll_2,pipeline_1,unroll_4,3,1.75,0.962468122203,False
ss_sort_442.c,xczu7ev-ffvc1156-2-e,10,2.14413,32,1,1,1,4,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_16,unroll_4,pipeline_1,unroll_4,2,1.75,0.962323230447,False
ss_sort_542.c,xczu7ev-ffvc1156-2-e,10,2.14433,33,1,1,1,4,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_4,pipeline_1,unroll_4,1,1.75,0.962177697014,False
ss_sort_611.c,xczu7ev-ffvc1156-2-e,10,2.14463,31,1,1,1,3,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,unroll_32,pipeline_1,unroll_2,pipeline_1,unroll_4,1,1.5,0.97780481147,False
ss_sort_521.c,xczu7ev-ffvc1156-2-e,10,2.14463,28.5,1,1,1,3,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_16,pipeline_1,pipeline_1,unroll_4,2,1.5,0.97780481147,False
ss_sort_573.c,xczu7ev-ffvc1156-2-e,10,2.14463,31,1,1,1,3,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_16,pipeline_1,unroll_4,unroll_4,1,1.5,0.97780481147,False
ss_sort_538.c,xczu7ev-ffvc1156-2-e,10,2.14463,32,1,1,1,3,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_16,unroll_2,unroll_4,unroll_4,1,1.5,0.97780481147,False
ss_sort_635.c,xczu7ev-ffvc1156-2-e,10,2.14463,30,1,1,1,3,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_16,unroll_4,unroll_4,unroll_4,1,1.5,0.97780481147,False
ss_sort_502.c,xczu7ev-ffvc1156-2-e,10,2.14463,31,1,1,1,3,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_2,unroll_2,pipeline_1,unroll_4,1,1.5,0.97780481147,False
ss_sort_630.c,xczu7ev-ffvc1156-2-e,10,2.14463,33,1,1,1,3,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_2,unroll_4,pipeline_1,unroll_4,1,1.5,0.97780481147,False
ss_sort_452.c,xczu7ev-ffvc1156-2-e,10,2.14433,36,1,1,1,7,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,pipeline_1,unroll_4,2,2.5,0.917582290428,False
ss_sort_665.c,xczu7ev-ffvc1156-2-e,10,2.14389,40,1,1,1,7,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_16,pipeline_1,pipeline_1,unroll_4,1,2.5,0.917886433266,False
ss_sort_577.c,xczu7ev-ffvc1156-2-e,10,2.14411,38,1,1,1,7,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_16,unroll_4,pipeline_1,unroll_4,2,2.5,0.917734509165,False
ss_sort_443.c,xczu7ev-ffvc1156-2-e,10,2.14465,31,1,1,1,3,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll_4,7,1.5,0.977789287848,False
ss_sort_563.c,xczu7ev-ffvc1156-2-e,10,2.14419,30,1,1,1,3,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll_2,unroll_4,1,1.5,0.978143063242,False
ss_sort_417.c,xczu7ev-ffvc1156-2-e,10,2.14465,31,1,1,1,3,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll_4,unroll_4,1,1.5,0.977789287848,False
ss_sort_582.c,xczu7ev-ffvc1156-2-e,10,2.14465,31,1,1,1,3,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_16,pipeline_1,pipeline_1,unroll_4,1,1.5,0.977789287848,False
ss_sort_642.c,xczu7ev-ffvc1156-2-e,10,2.14419,30,1,1,1,3,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_16,unroll_2,unroll_2,unroll_4,1,1.5,0.978143063242,False
ss_sort_490.c,xczu7ev-ffvc1156-2-e,10,2.14465,31,1,1,1,3,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_16,unroll_2,unroll_4,unroll_4,4,1.5,0.977789287848,False
ss_sort_358.c,xczu7ev-ffvc1156-2-e,10,2.14419,32,1,1,1,3,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_16,unroll_4,pipeline_1,unroll_4,4,1.5,0.978143063242,False
ss_sort_471.c,xczu7ev-ffvc1156-2-e,10,2.14465,32,1,1,1,3,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_16,unroll_4,unroll_4,unroll_4,4,1.5,0.977789287848,False
ss_sort_523.c,xczu7ev-ffvc1156-2-e,10,2.14419,32,1,1,1,3,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_4,1,1.5,0.978143063242,False
ss_sort_492.c,xczu7ev-ffvc1156-2-e,10,2.14419,33,1,1,1,3,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_2,pipeline_1,unroll_4,unroll_4,1,1.5,0.978143063242,False
ss_sort_600.c,xczu7ev-ffvc1156-2-e,10,2.14465,29,1,1,1,3,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_2,pipeline_1,unroll_4,1,1.5,0.977789287848,False
ss_sort_626.c,xczu7ev-ffvc1156-2-e,10,2.14419,31,1,1,1,3,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_4,pipeline_1,unroll_4,1,1.5,0.978143063242,False
ss_sort_571.c,xczu7ev-ffvc1156-2-e,10,2.14419,29,1,1,1,3,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_4,unroll_4,unroll_4,2,1.5,0.978143063242,False
ss_sort_507.c,xczu7ev-ffvc1156-2-e,10,2.14419,30,1,1,1,3,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_4,1,1.5,0.978143063242,False
ss_sort_641.c,xczu7ev-ffvc1156-2-e,10,2.14419,30,1,1,1,3,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_16,unroll_4,unroll_4,1,1.5,0.978143063242,False
ss_sort_402.c,xczu7ev-ffvc1156-2-e,10,2.14419,31.5,1,1,1,3,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_2,unroll_4,unroll_4,2,1.5,0.978143063242,False
ss_sort_418.c,xczu7ev-ffvc1156-2-e,10,2.14959,37,1,1,1,4,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_16,unroll_16,pipeline_1,pipeline_1,pipeline_1,unroll_4,1,1.75,0.958122539888,False
ss_sort_345.c,xczu7ev-ffvc1156-2-e,10,2.14959,38,1,1,1,4,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_4,1,1.75,0.958122539888,False
ss_sort_445.c,xczu7ev-ffvc1156-2-e,10,2.14889,37,1,1,1,5,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_4,unroll_2,unroll_4,1,2,0.943709560322,False
ss_sort_405.c,xczu7ev-ffvc1156-2-e,10,2.14929,44,1,1,1,5,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_16,unroll_2,unroll_16,pipeline_1,unroll_4,unroll_4,1,2,0.943404565283,False
ss_sort_337.c,xczu7ev-ffvc1156-2-e,10,2.14889,36,1,1,1,5,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_16,unroll_2,unroll_16,unroll_4,unroll_4,unroll_4,1,2,0.943709560322,False
ss_sort_424.c,xczu7ev-ffvc1156-2-e,10,2.14959,40,1,1,1,4,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_16,unroll_32,pipeline_1,unroll_4,unroll_4,unroll_4,1,1.75,0.958122539888,False
ss_sort_340.c,xczu7ev-ffvc1156-2-e,10,2.14959,39.5,1,1,1,4,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_16,unroll_32,unroll_4,unroll_4,unroll_4,unroll_4,2,1.75,0.958122539888,False
ss_sort_419.c,xczu7ev-ffvc1156-2-e,10,2.14915,37,1,1,1,4,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_16,unroll_8,pipeline_1,pipeline_1,unroll_2,unroll_4,1,1.75,0.958478325568,False
ss_sort_143.c,xczu7ev-ffvc1156-2-e,10,2.39537,35,1,1,1,4,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_16,unroll_8,pipeline_1,unroll_2,unroll_4,unroll_2,1,1.75,0.727051508442,False
ss_sort_432.c,xczu7ev-ffvc1156-2-e,10,2.14961,37,1,1,1,4,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_16,unroll_8,pipeline_1,unroll_2,unroll_4,unroll_4,1,1.75,0.958106297285,False
ss_sort_164.c,xczu7ev-ffvc1156-2-e,10,2.39491,35,1,1,1,4,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_16,unroll_8,pipeline_1,unroll_4,pipeline_1,unroll_2,1,1.75,0.727070500698,False
ss_sort_219.c,xczu7ev-ffvc1156-2-e,10,2.14938,36.5,1,1,1,4,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_16,unroll_8,pipeline_1,unroll_4,pipeline_1,unroll_4,2,1.75,0.958292717317,False
ss_sort_173.c,xczu7ev-ffvc1156-2-e,10,2.14915,39,1,1,1,4,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_16,unroll_8,pipeline_1,unroll_4,unroll_2,unroll_4,4,1.75,0.958478325568,False
ss_sort_26.c,xczu7ev-ffvc1156-2-e,10,2.39491,34,1,1,1,4,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_16,unroll_8,pipeline_1,unroll_4,unroll_4,unroll_2,1,1.75,0.727070500698,False
ss_sort_473.c,xczu7ev-ffvc1156-2-e,10,2.14915,35,1,1,1,4,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_16,unroll_8,pipeline_1,unroll_4,unroll_4,unroll_4,1,1.75,0.958478325568,False
ss_sort_423.c,xczu7ev-ffvc1156-2-e,10,2.31361,40,1,1,1,4,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_16,unroll_8,unroll_16,pipeline_1,unroll_4,unroll_4,1,1.75,0.765675267915,False
ss_sort_468.c,xczu7ev-ffvc1156-2-e,10,2.14915,41,1,1,1,4,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_16,unroll_8,unroll_16,unroll_4,unroll_2,unroll_4,1,1.75,0.958478325568,False
ss_sort_285.c,xczu7ev-ffvc1156-2-e,10,2.14915,39,1,1,1,4,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_16,unroll_8,unroll_16,unroll_4,unroll_4,unroll_4,3,1.75,0.958478325568,False
ss_sort_256.c,xczu7ev-ffvc1156-2-e,10,2.14915,36,1,1,1,4,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_16,unroll_8,unroll_2,unroll_4,pipeline_1,unroll_4,2,1.75,0.958478325568,False
ss_sort_469.c,xczu7ev-ffvc1156-2-e,10,2.14961,41,1,1,1,4,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_16,unroll_8,unroll_4,pipeline_1,unroll_4,unroll_4,1,1.75,0.958106297285,False
ss_sort_397.c,xczu7ev-ffvc1156-2-e,10,2.14961,38,1,1,1,4,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_16,unroll_8,unroll_4,unroll_2,unroll_4,unroll_4,1,1.75,0.958106297285,False
ss_sort_270.c,xczu7ev-ffvc1156-2-e,10,2.18543,28,1,1,1,3,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_2,unroll_32,unroll_8,pipeline_1,unroll_4,unroll_4,1,1.5,0.932800153724,False
ss_sort_361.c,xczu7ev-ffvc1156-2-e,10,2.16495,31,1,1,1,3,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_4,unroll_16,pipeline_1,pipeline_1,pipeline_1,unroll_4,1,1.5,0.956869680089,False
ss_sort_395.c,xczu7ev-ffvc1156-2-e,10,2.16495,33,1,1,1,3,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_4,unroll_16,pipeline_1,unroll_4,pipeline_1,unroll_4,1,1.5,0.956869680089,False
ss_sort_388.c,xczu7ev-ffvc1156-2-e,10,2.16495,31,1,1,1,3,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_4,unroll_32,pipeline_1,unroll_4,unroll_2,unroll_4,1,1.5,0.956869680089,False
ss_sort_356.c,xczu7ev-ffvc1156-2-e,10,2.16495,30,1,1,1,3,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_4,unroll_32,unroll_4,unroll_2,unroll_4,unroll_4,1,1.5,0.956869680089,False
ss_sort_368.c,xczu7ev-ffvc1156-2-e,10,2.16451,30,1,1,1,3,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_4,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll_4,1,1.5,0.95739773247,False
ss_sort_329.c,xczu7ev-ffvc1156-2-e,10,2.16497,31,1,1,1,4,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_4,unroll_8,pipeline_1,unroll_4,pipeline_1,unroll_4,1,1.75,0.943985502097,False
ss_sort_295.c,xczu7ev-ffvc1156-2-e,10,2.16497,33,1,1,1,3,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_4,unroll_8,unroll_4,unroll_4,unroll_4,unroll_4,1,1.5,0.95684563199,False
ss_sort_476.c,xczu7ev-ffvc1156-2-e,10,2.30975,66,1,1,1,8,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_64,unroll_32,pipeline_1,pipeline_1,unroll_2,unroll_4,1,2.75,0.743708875463,False
ss_sort_435.c,xczu7ev-ffvc1156-2-e,10,2.14575,64,1,1,1,8,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_64,unroll_32,unroll_4,pipeline_1,unroll_4,unroll_4,1,2.75,0.894035365407,False
ss_sort_413.c,xczu7ev-ffvc1156-2-e,10,2.14575,62,1,1,1,8,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_64,unroll_32,unroll_4,unroll_4,unroll_4,unroll_4,1,2.75,0.894035365407,False
ss_sort_555.c,xczu7ev-ffvc1156-2-e,10,2.14545,65,1,1,1,11,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_64,unroll_4,unroll_16,unroll_2,unroll_4,unroll_4,1,3.5,0.838946422672,False
ss_sort_436.c,xczu7ev-ffvc1156-2-e,10,2.14577,61,1,1,1,8,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_64,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll_4,1,2.75,0.894028092228,False
ss_sort_455.c,xczu7ev-ffvc1156-2-e,10,2.14531,62,1,1,1,8,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_64,unroll_8,unroll_4,unroll_4,unroll_2,unroll_4,1,2.75,0.894192836931,False
ss_sort_456.c,xczu7ev-ffvc1156-2-e,10,2.14577,68,1,1,1,8,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_64,unroll_8,unroll_8,pipeline_1,unroll_4,unroll_4,1,2.75,0.894028092228,False
ss_sort_393.c,xczu7ev-ffvc1156-2-e,10,2.15471,34,1,1,1,4,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_8,unroll_16,unroll_2,pipeline_1,unroll_4,unroll_4,1,1.75,0.953769698347,False
ss_sort_130.c,xczu7ev-ffvc1156-2-e,10,2.39039,35,1,1,1,4,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_8,unroll_32,unroll_8,pipeline_1,unroll_4,pipeline_1,1,1.75,0.727249893402,False
ss_sort_381.c,xczu7ev-ffvc1156-2-e,10,2.15455,48,1,1,1,7,pipeline_1,unroll_32,pipeline_1,unroll_16,unroll_16,unroll_16,unroll_4,unroll_2,unroll_4,unroll_4,1,2.5,0.910189183013,False
ss_sort_283.c,xczu7ev-ffvc1156-2-e,10,2.15455,47,1,1,1,7,pipeline_1,unroll_32,pipeline_1,unroll_16,unroll_16,unroll_32,unroll_4,unroll_2,unroll_4,unroll_4,2,2.5,0.910189183013,False
ss_sort_321.c,xczu7ev-ffvc1156-2-e,10,2.39987,39,1,1,1,5,pipeline_1,unroll_32,pipeline_1,unroll_16,unroll_16,unroll_8,pipeline_1,unroll_2,unroll_2,unroll_4,1,2,0.718403043057,False
