Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,OuterLoop_2,InnerLoop_1_2,Replicate_Count,Area,Weight,is_pareto
workload_585.cpp,xczu7ev-ffvc1156-2-e,10,13.30945,73,2,0,0,6,cyclic_2_1,cyclic_8_1,pipeline_1,pipeline_1,1,2,0.983975130094,False
workload_651.cpp,xczu7ev-ffvc1156-2-e,10,10.64966,379,2,0,10,78,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_16,2,22.5,0.421255919511,False
workload_780.cpp,xczu7ev-ffvc1156-2-e,10,31.65722,45,3,0,0,1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline_1,1,1,0.882089318195,False
workload_189.cpp,xczu7ev-ffvc1156-2-e,10,37.44274,50,2,0,0,3,cyclic_2_1,cyclic_8_1,unroll_2,unroll_16,1,1.25,0.814007640922,False
workload_575.cpp,xczu7ev-ffvc1156-2-e,10,10.89518,70,10,0,2,11,cyclic_32_1,block_128_1,pipeline_1,pipeline_1,1,5.75,0.838038924213,False
workload_79.cpp,xczu7ev-ffvc1156-2-e,10,75.46014,189,7,0,3,34,cyclic_32_1,block_128_1,unroll_8,unroll_4,1,11,0.308699003232,False
workload_274.cpp,xczu7ev-ffvc1156-2-e,10,10.63944,291,10,0,11,71,cyclic_32_1,block_16_1,pipeline_1,unroll_64,1,23,0.40231173757,False
workload_542.cpp,xczu7ev-ffvc1156-2-e,10,13.32992,66.5,11,0,0,7,cyclic_32_1,block_2_1,pipeline_1,pipeline_1,2,4.5,0.897679511433,False
workload_714.cpp,xczu7ev-ffvc1156-2-e,10,10.6599,344,6,0,7,74,cyclic_32_1,block_2_1,pipeline_1,unroll_64,1,21.75,0.450750616112,False
workload_656.cpp,xczu7ev-ffvc1156-2-e,10,36.92058,47,21,0,0,3,cyclic_32_1,block_2_1,unroll_2,pipeline_1,1,6,0.667597324648,False
workload_434.cpp,xczu7ev-ffvc1156-2-e,10,72.18706,49,6,0,0,4,cyclic_32_1,block_2_1,unroll_2,unroll_8,1,2.5,0.465288277996,False
workload_5.cpp,xczu7ev-ffvc1156-2-e,10,59.73522,55,16,0,0,6,cyclic_32_1,block_32_1,unroll_2,unroll_8,2,5.5,0.527575044243,False
workload_110.cpp,xczu7ev-ffvc1156-2-e,10,60.22302,93,16,0,2,21,cyclic_32_1,block_32_1,unroll_8,unroll_8,1,9.75,0.413553706773,False
workload_454.cpp,xczu7ev-ffvc1156-2-e,10,10.6599,328,7,0,6,73,cyclic_32_1,block_4_1,pipeline_1,unroll_64,1,21.5,0.460869507437,False
workload_477.cpp,xczu7ev-ffvc1156-2-e,10,10.9361,65,10,0,1,10,cyclic_32_1,block_64_1,pipeline_1,pipeline_1,2,5.25,0.867369524467,False
workload_892.cpp,xczu7ev-ffvc1156-2-e,10,10.6599,309,8,0,5,72,cyclic_32_1,block_8_1,pipeline_1,unroll_64,1,21.25,0.471132110332,False
workload_63.cpp,xczu7ev-ffvc1156-2-e,10,42.00086,448,22,0,3,70,cyclic_32_1,block_8_1,unroll_64,pipeline_1,1,23.75,0.296591105563,False
workload_693.cpp,xczu7ev-ffvc1156-2-e,10,10.86449,69,10,0,2,9,cyclic_32_1,cyclic_128_1,pipeline_1,pipeline_1,1,5.25,0.86732844723,False
workload_683.cpp,xczu7ev-ffvc1156-2-e,10,48.26642,53,6,0,2,7,cyclic_32_1,cyclic_128_1,unroll_2,unroll_16,1,3.75,0.662709958289,False
workload_60.cpp,xczu7ev-ffvc1156-2-e,10,41.50502,88,23,0,0,20,cyclic_32_1,cyclic_16_1,unroll_16,pipeline_1,1,10.75,0.482049435887,False
workload_105.cpp,xczu7ev-ffvc1156-2-e,10,39.53966,52,23,0,0,6,cyclic_32_1,cyclic_16_1,unroll_4,pipeline_1,1,7.25,0.603447022612,False
workload_120.cpp,xczu7ev-ffvc1156-2-e,10,43.51254,78,8,0,1,19,cyclic_32_1,cyclic_16_1,unroll_4,unroll_64,1,7,0.59316573009,False
workload_351.cpp,xczu7ev-ffvc1156-2-e,10,10.6599,333,6,0,8,73,cyclic_32_1,cyclic_2_1,pipeline_1,unroll_64,1,21.75,0.450750616112,False
workload_35.cpp,xczu7ev-ffvc1156-2-e,10,70.54494,74,6,0,1,11,cyclic_32_1,cyclic_2_1,unroll_8,unroll_4,1,4.5,0.460385438958,False
workload_428.cpp,xczu7ev-ffvc1156-2-e,10,12.02048,69,12,0,0,6,cyclic_32_1,cyclic_4_1,pipeline_1,pipeline_1,1,4.5,0.905360495655,False
workload_382.cpp,xczu7ev-ffvc1156-2-e,10,10.86449,65,10,0,1,8,cyclic_32_1,cyclic_64_1,pipeline_1,pipeline_1,4,4.75,0.897143912144,False
workload_459.cpp,xczu7ev-ffvc1156-2-e,10,10.63944,298.5,10,0,11,71.5,cyclic_32_1,cyclic_64_1,pipeline_1,unroll_64,2,23.125,0.39766584875,False
workload_455.cpp,xczu7ev-ffvc1156-2-e,10,36.91034,48.5,21,0,1,5,cyclic_32_1,cyclic_64_1,unroll_2,pipeline_1,2,6.75,0.638216879601,False
workload_150.cpp,xczu7ev-ffvc1156-2-e,10,39.52942,54,21,0,1,10,cyclic_32_1,cyclic_64_1,unroll_4,pipeline_1,2,8,0.581851711571,False
workload_490.cpp,xczu7ev-ffvc1156-2-e,10,11.36576,61,13,0,0,6,cyclic_32_1,cyclic_8_1,pipeline_1,pipeline_1,1,4.75,0.896719183936,False
workload_483.cpp,xczu7ev-ffvc1156-2-e,10,10.6599,442,7,0,12,83,cyclic_32_1,cyclic_8_1,pipeline_1,unroll_8,1,25.5,0.316229490876,False
workload_153.cpp,xczu7ev-ffvc1156-2-e,10,10.6292,391,1,0,13,75,cyclic_4_1,block_128_1,pipeline_1,unroll_16,1,22.25,0.430941314089,False
workload_115.cpp,xczu7ev-ffvc1156-2-e,10,10.6292,305.5,1,0,11,71,cyclic_4_1,block_128_1,pipeline_1,unroll_64,4,20.75,1,True
workload_318.cpp,xczu7ev-ffvc1156-2-e,10,31.65722,52,3,0,2,6,cyclic_4_1,block_128_1,unroll_2,pipeline_1,1,2.75,0.828805698487,False
workload_126.cpp,xczu7ev-ffvc1156-2-e,10,81.35186,48,1,0,2,6,cyclic_4_1,block_128_1,unroll_2,unroll_2,1,2.25,0.394466882885,False
workload_472.cpp,xczu7ev-ffvc1156-2-e,10,12.02047,68,7,0,4,7,cyclic_4_1,block_16_1,pipeline_1,pipeline_1,3,4.5,0.905360551501,False
workload_787.cpp,xczu7ev-ffvc1156-2-e,10,10.6292,319,1,0,12,72,cyclic_4_1,block_16_1,pipeline_1,unroll_32,1,21.25,0.471129353609,False
workload_259.cpp,xczu7ev-ffvc1156-2-e,10,10.6292,309,1,0,11,71,cyclic_4_1,block_16_1,pipeline_1,unroll_64,14,20.75,1,True
workload_759.cpp,xczu7ev-ffvc1156-2-e,10,13.31968,64,2,0,0,6,cyclic_4_1,block_2_1,pipeline_1,pipeline_1,3,2,0.983974582351,False
workload_630.cpp,xczu7ev-ffvc1156-2-e,10,10.64966,384,2,0,10,80,cyclic_4_1,block_2_1,pipeline_1,unroll_16,2,23,0.40231266464,False
workload_310.cpp,xczu7ev-ffvc1156-2-e,10,10.64966,359.5,2,0,8,75,cyclic_4_1,block_2_1,pipeline_1,unroll_64,2,21.25,0.471131372992,False
workload_815.cpp,xczu7ev-ffvc1156-2-e,10,31.66746,43,3,0,0,1,cyclic_4_1,block_2_1,unroll_2,pipeline_1,1,1,0.881966084289,False
workload_556.cpp,xczu7ev-ffvc1156-2-e,10,51.2053,49,1,0,0,3,cyclic_4_1,block_2_1,unroll_2,unroll_16,4,1,0.663504472252,False
workload_731.cpp,xczu7ev-ffvc1156-2-e,10,60.38034,44,1,0,0,2,cyclic_4_1,block_2_1,unroll_2,unroll_8,1,0.75,0.572459334553,False
workload_221.cpp,xczu7ev-ffvc1156-2-e,10,12.02047,70,12,0,4,8,cyclic_4_1,block_32_1,pipeline_1,pipeline_1,1,6,0.823532975166,False
workload_560.cpp,xczu7ev-ffvc1156-2-e,10,10.6292,302.5,1,0,11,71,cyclic_4_1,block_32_1,pipeline_1,unroll_64,2,20.75,1,True
workload_88.cpp,xczu7ev-ffvc1156-2-e,10,81.35186,45,12,0,0,2,cyclic_4_1,block_32_1,unroll_2,unroll_2,1,3.5,0.388418774279,False
workload_333.cpp,xczu7ev-ffvc1156-2-e,10,12.02047,67,3,0,0,6,cyclic_4_1,block_4_1,pipeline_1,pipeline_1,3,2.25,0.981801084032,False
workload_181.cpp,xczu7ev-ffvc1156-2-e,10,10.64966,350,3,0,8,74,cyclic_4_1,block_4_1,pipeline_1,unroll_64,13,21.25,0.471131372992,False
workload_408.cpp,xczu7ev-ffvc1156-2-e,10,31.66746,42,3,0,0,1,cyclic_4_1,block_4_1,unroll_2,pipeline_1,1,1,0.881966084289,False
workload_131.cpp,xczu7ev-ffvc1156-2-e,10,78.73042,47,3,0,0,1,cyclic_4_1,block_4_1,unroll_2,unroll_2,2,1,0.415584806276,False
workload_345.cpp,xczu7ev-ffvc1156-2-e,10,39.40882,61,3,0,2,11,cyclic_4_1,block_4_1,unroll_2,unroll_64,1,4,0.730055407454,False
workload_305.cpp,xczu7ev-ffvc1156-2-e,10,31.6651,42,3,0,0,2,cyclic_4_1,block_4_1,unroll_4,pipeline_1,1,1.25,0.875809755015,False
workload_98.cpp,xczu7ev-ffvc1156-2-e,10,47.27062,58,3,0,1,7,cyclic_4_1,block_4_1,unroll_4,unroll_16,1,2.75,0.692030080516,False
workload_364.cpp,xczu7ev-ffvc1156-2-e,10,12.01024,67,1,0,5,9,cyclic_4_1,block_64_1,pipeline_1,pipeline_1,6,3.75,0.911889714775,False
workload_370.cpp,xczu7ev-ffvc1156-2-e,10,10.6292,388.5,1,0,13,75,cyclic_4_1,block_64_1,pipeline_1,unroll_16,2,22.25,0.430941314089,False
workload_244.cpp,xczu7ev-ffvc1156-2-e,10,10.6292,316,1,0,12,72,cyclic_4_1,block_64_1,pipeline_1,unroll_32,1,21.25,0.471129353609,False
workload_161.cpp,xczu7ev-ffvc1156-2-e,10,10.6292,320,1,0,11,71,cyclic_4_1,block_64_1,pipeline_1,unroll_64,5,20.75,1,True
workload_676.cpp,xczu7ev-ffvc1156-2-e,10,31.65722,48,3,0,1,3,cyclic_4_1,block_64_1,unroll_2,pipeline_1,2,1.75,0.861975503716,False
workload_373.cpp,xczu7ev-ffvc1156-2-e,10,44.32402,3452,1,0,2,17,cyclic_4_1,block_64_1,unroll_2,unroll_64,1,5,0.659592253014,False
workload_369.cpp,xczu7ev-ffvc1156-2-e,10,12.02047,72,4,0,2,6,cyclic_4_1,block_8_1,pipeline_1,pipeline_1,2,3,0.951491539482,False
workload_458.cpp,xczu7ev-ffvc1156-2-e,10,10.64966,331,4,0,8,73,cyclic_4_1,block_8_1,pipeline_1,unroll_64,3,21.25,0.471131372992,False
workload_55.cpp,xczu7ev-ffvc1156-2-e,10,10.64966,442,4,0,13,84,cyclic_4_1,block_8_1,pipeline_1,unroll_8,1,25.25,0.324189701576,False
workload_158.cpp,xczu7ev-ffvc1156-2-e,10,81.35186,41,4,0,0,1,cyclic_4_1,block_8_1,unroll_2,unroll_2,1,1.25,0.3958353013,False
workload_451.cpp,xczu7ev-ffvc1156-2-e,10,12.01024,66.5,4,0,0,5,cyclic_4_1,cyclic_16_1,pipeline_1,pipeline_1,10,2.25,0.9818364544,False
workload_257.cpp,xczu7ev-ffvc1156-2-e,10,10.6292,306.5,1,0,11,71,cyclic_4_1,cyclic_16_1,pipeline_1,unroll_64,8,20.75,1,True
workload_517.cpp,xczu7ev-ffvc1156-2-e,10,31.66746,45,5,0,0,1,cyclic_4_1,cyclic_16_1,unroll_2,pipeline_1,3,1.5,0.869087284166,False
workload_407.cpp,xczu7ev-ffvc1156-2-e,10,13.31968,70,2,0,0,6,cyclic_4_1,cyclic_2_1,pipeline_1,pipeline_1,3,2,0.983974582351,False
workload_752.cpp,xczu7ev-ffvc1156-2-e,10,10.64966,335,2,0,8,75,cyclic_4_1,cyclic_2_1,pipeline_1,unroll_64,1,21.25,0.471131372992,False
workload_871.cpp,xczu7ev-ffvc1156-2-e,10,10.64966,448,2,0,13,85,cyclic_4_1,cyclic_2_1,pipeline_1,unroll_8,1,25,0.332294505749,False
workload_242.cpp,xczu7ev-ffvc1156-2-e,10,31.66746,45,3,0,0,1,cyclic_4_1,cyclic_2_1,unroll_2,pipeline_1,3,1,0.881966084289,False
workload_224.cpp,xczu7ev-ffvc1156-2-e,10,78.73042,46.5,2,0,0,1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_2,2,0.75,0.415279923739,False
workload_266.cpp,xczu7ev-ffvc1156-2-e,10,33.01906,66,2,0,0,10,cyclic_4_1,cyclic_2_1,unroll_2,unroll_64,2,3,0.811420569321,False
workload_859.cpp,xczu7ev-ffvc1156-2-e,10,43.34098,44,1,0,0,2,cyclic_4_1,cyclic_2_1,unroll_2,unroll_8,1,0.75,0.746348453283,False
workload_77.cpp,xczu7ev-ffvc1156-2-e,10,78.7279,49,2,0,0,2,cyclic_4_1,cyclic_2_1,unroll_4,unroll_2,1,1,0.41560424864,False
workload_258.cpp,xczu7ev-ffvc1156-2-e,10,33.01654,78,2,0,1,19,cyclic_4_1,cyclic_2_1,unroll_4,unroll_64,1,5.5,0.707255993961,False
workload_54.cpp,xczu7ev-ffvc1156-2-e,10,78.7267,50,2,0,0,4,cyclic_4_1,cyclic_2_1,unroll_8,unroll_2,1,1.5,0.415723146206,False
workload_488.cpp,xczu7ev-ffvc1156-2-e,10,10.6292,292,1,0,11,71,cyclic_4_1,cyclic_32_1,pipeline_1,unroll_64,1,20.75,1,True
workload_232.cpp,xczu7ev-ffvc1156-2-e,10,12.01024,62,3,0,0,6,cyclic_4_1,cyclic_4_1,pipeline_1,pipeline_1,7,2.25,0.9818364544,False
workload_357.cpp,xczu7ev-ffvc1156-2-e,10,10.64966,337,2,0,8,74,cyclic_4_1,cyclic_4_1,pipeline_1,unroll_64,4,21,0.481537697415,False
workload_612.cpp,xczu7ev-ffvc1156-2-e,10,31.66746,46,3,0,0,1,cyclic_4_1,cyclic_4_1,unroll_2,pipeline_1,1,1,0.881966084289,False
workload_449.cpp,xczu7ev-ffvc1156-2-e,10,33.01906,59.5,3,0,0,9,cyclic_4_1,cyclic_4_1,unroll_2,unroll_64,2,3,0.811420569321,False
workload_561.cpp,xczu7ev-ffvc1156-2-e,10,12.00001,67,1,0,1,7,cyclic_4_1,cyclic_64_1,pipeline_1,pipeline_1,10,2.25,1,True
workload_111.cpp,xczu7ev-ffvc1156-2-e,10,10.6292,354.5,1,0,13,75,cyclic_4_1,cyclic_64_1,pipeline_1,unroll_16,4,22.25,0.430941314089,False
workload_500.cpp,xczu7ev-ffvc1156-2-e,10,10.6292,300.5,1,0,11,71,cyclic_4_1,cyclic_64_1,pipeline_1,unroll_64,4,20.75,1,True
workload_601.cpp,xczu7ev-ffvc1156-2-e,10,10.6292,487,1,0,15,81,cyclic_4_1,cyclic_64_1,pipeline_1,unroll_8,1,24.25,0.357470557574,False
workload_716.cpp,xczu7ev-ffvc1156-2-e,10,31.65722,46.5,3,0,1,3,cyclic_4_1,cyclic_64_1,unroll_2,pipeline_1,2,1.75,0.861975503716,False
workload_272.cpp,xczu7ev-ffvc1156-2-e,10,42.68562,46,1,0,1,4,cyclic_4_1,cyclic_64_1,unroll_2,unroll_16,1,1.5,0.754177525613,False
workload_761.cpp,xczu7ev-ffvc1156-2-e,10,46.61778,50,1,0,1,6,cyclic_4_1,cyclic_64_1,unroll_2,unroll_32,1,2,0.708416274708,False
workload_414.cpp,xczu7ev-ffvc1156-2-e,10,12.01024,61.5,3,0,0,6,cyclic_4_1,cyclic_8_1,pipeline_1,pipeline_1,4,2.25,0.9818364544,False
workload_623.cpp,xczu7ev-ffvc1156-2-e,10,10.64966,379.5,4,0,10,77,cyclic_4_1,cyclic_8_1,pipeline_1,unroll_16,2,22.75,0.411712361166,False
workload_1.cpp,xczu7ev-ffvc1156-2-e,10,10.64966,352,4,0,8,73,cyclic_4_1,cyclic_8_1,pipeline_1,unroll_64,7,21.25,0.471131372992,False
workload_388.cpp,xczu7ev-ffvc1156-2-e,10,31.66746,47,4,0,0,1,cyclic_4_1,cyclic_8_1,unroll_2,pipeline_1,1,1.25,0.875795465077,False
workload_140.cpp,xczu7ev-ffvc1156-2-e,10,33.01906,67,3,0,0,10,cyclic_4_1,cyclic_8_1,unroll_2,unroll_64,1,3.25,0.802026274304,False
workload_314.cpp,xczu7ev-ffvc1156-2-e,10,10.63944,326,0,0,12,74,cyclic_64_1,block_128_1,pipeline_1,unroll_64,2,21.5,0.460867671524,False
workload_648.cpp,xczu7ev-ffvc1156-2-e,10,36.91034,52,0,0,9,10,cyclic_64_1,block_128_1,unroll_2,pipeline_1,1,4.75,0.719044958687,False
workload_309.cpp,xczu7ev-ffvc1156-2-e,10,58.4245,99,0,0,3,18,cyclic_64_1,block_128_1,unroll_2,unroll_16,1,5.25,0.543282160394,False
workload_899.cpp,xczu7ev-ffvc1156-2-e,10,11.09978,72,5,0,1,11,cyclic_64_1,block_16_1,pipeline_1,pipeline_1,1,4.25,0.912113695482,False
workload_137.cpp,xczu7ev-ffvc1156-2-e,10,10.63944,327,0,0,12,76,cyclic_64_1,block_16_1,pipeline_1,unroll_32,3,22,0.440773611885,False
workload_121.cpp,xczu7ev-ffvc1156-2-e,10,10.63944,300.5,0,0,12,74,cyclic_64_1,block_16_1,pipeline_1,unroll_64,10,21.5,0.460867671524,False
workload_396.cpp,xczu7ev-ffvc1156-2-e,10,10.63944,474,0,0,16,84,cyclic_64_1,block_16_1,pipeline_1,unroll_8,1,25,0.332293744977,False
workload_635.cpp,xczu7ev-ffvc1156-2-e,10,53.5093,54,5,0,2,9,cyclic_64_1,block_16_1,unroll_2,unroll_16,1,4,0.610726199005,False
workload_513.cpp,xczu7ev-ffvc1156-2-e,10,50.06866,80.5,5,0,3,19,cyclic_64_1,block_16_1,unroll_2,unroll_64,2,6.75,0.562729715282,False
workload_12.cpp,xczu7ev-ffvc1156-2-e,10,50.14806,102,5,0,4,23,cyclic_64_1,block_16_1,unroll_4,unroll_32,1,8,0.52100110957,False
workload_303.cpp,xczu7ev-ffvc1156-2-e,10,13.31969,69,1,0,1,9,cyclic_64_1,block_2_1,pipeline_1,pipeline_1,4,2.75,0.953303387466,False
workload_456.cpp,xczu7ev-ffvc1156-2-e,10,10.6599,400,1,0,9,80,cyclic_64_1,block_2_1,pipeline_1,unroll_16,2,22.5,0.421256834501,False
workload_230.cpp,xczu7ev-ffvc1156-2-e,10,10.6599,343,1,0,8,77,cyclic_64_1,block_2_1,pipeline_1,unroll_32,1,21.5,0.460869507437,False
workload_219.cpp,xczu7ev-ffvc1156-2-e,10,10.6599,328,1,0,7,75,cyclic_64_1,block_2_1,pipeline_1,unroll_64,3,20.75,0.491958094256,False
workload_532.cpp,xczu7ev-ffvc1156-2-e,10,10.6599,489,1,0,12,85,cyclic_64_1,block_2_1,pipeline_1,unroll_8,2,24.5,0.348936552807,False
workload_209.cpp,xczu7ev-ffvc1156-2-e,10,36.91034,52,0,0,7,5,cyclic_64_1,block_2_1,unroll_2,pipeline_1,5,3,0.782967911337,False
workload_178.cpp,xczu7ev-ffvc1156-2-e,10,62.35666,55,0,0,1,7,cyclic_64_1,block_2_1,unroll_2,unroll_16,5,2,0.553259131876,False
workload_205.cpp,xczu7ev-ffvc1156-2-e,10,57.11378,64,0,0,2,9,cyclic_64_1,block_2_1,unroll_2,unroll_32,1,2.75,0.596784773258,False
workload_405.cpp,xczu7ev-ffvc1156-2-e,10,54.82002,75,0,0,2,12,cyclic_64_1,block_2_1,unroll_2,unroll_64,3,3.5,0.608074036208,False
workload_371.cpp,xczu7ev-ffvc1156-2-e,10,72.84242,53,0,0,1,6,cyclic_64_1,block_2_1,unroll_2,unroll_8,4,1.75,0.462430841806,False
workload_796.cpp,xczu7ev-ffvc1156-2-e,10,62.35414,69,0,0,2,12,cyclic_64_1,block_2_1,unroll_4,unroll_16,1,3.5,0.540718599527,False
workload_270.cpp,xczu7ev-ffvc1156-2-e,10,10.9361,62,10,0,1,11,cyclic_64_1,block_32_1,pipeline_1,pipeline_1,3,5.5,0.852649491938,False
workload_240.cpp,xczu7ev-ffvc1156-2-e,10,12.02048,68,1,0,1,9,cyclic_64_1,block_4_1,pipeline_1,pipeline_1,3,2.75,0.958085558665,False
workload_160.cpp,xczu7ev-ffvc1156-2-e,10,10.6599,320.5,1,0,5,73,cyclic_64_1,block_4_1,pipeline_1,unroll_64,6,19.75,1,True
workload_284.cpp,xczu7ev-ffvc1156-2-e,10,36.91034,48,1,0,7,6,cyclic_64_1,block_4_1,unroll_2,pipeline_1,1,3.5,0.766213864428,False
workload_108.cpp,xczu7ev-ffvc1156-2-e,10,53.18162,57,1,0,1,7,cyclic_64_1,block_4_1,unroll_2,unroll_16,1,2.25,0.6394384901,False
workload_277.cpp,xczu7ev-ffvc1156-2-e,10,49.90482,68.5,1,0,3,13,cyclic_64_1,block_4_1,unroll_2,unroll_64,2,4.25,0.63650870904,False
workload_843.cpp,xczu7ev-ffvc1156-2-e,10,39.52942,63,1,0,7,9,cyclic_64_1,block_4_1,unroll_4,pipeline_1,1,4.25,0.720433537841,False
workload_212.cpp,xczu7ev-ffvc1156-2-e,10,10.85426,66,0,0,2,12,cyclic_64_1,block_64_1,pipeline_1,pipeline_1,3,3.5,0.926876510368,False
workload_354.cpp,xczu7ev-ffvc1156-2-e,10,10.63944,299,0,0,12,74,cyclic_64_1,block_64_1,pipeline_1,unroll_64,5,21.5,0.460867671524,False
workload_644.cpp,xczu7ev-ffvc1156-2-e,10,10.63944,450,0,0,16,84,cyclic_64_1,block_64_1,pipeline_1,unroll_8,1,25,0.332293744977,False
workload_600.cpp,xczu7ev-ffvc1156-2-e,10,36.91034,54,0,0,8,8,cyclic_64_1,block_64_1,unroll_2,pipeline_1,2,4,0.748088401831,False
workload_557.cpp,xczu7ev-ffvc1156-2-e,10,54.82002,319,0,0,3,19,cyclic_64_1,block_64_1,unroll_2,unroll_64,1,5.5,0.56539609637,False
workload_810.cpp,xczu7ev-ffvc1156-2-e,10,11.38622,65,3,0,1,10,cyclic_64_1,block_8_1,pipeline_1,pipeline_1,1,3.5,0.927244741357,False
workload_249.cpp,xczu7ev-ffvc1156-2-e,10,10.6599,353,2,0,6,77,cyclic_64_1,block_8_1,pipeline_1,unroll_16,1,21.25,0.471132110332,False
workload_747.cpp,xczu7ev-ffvc1156-2-e,10,10.6599,315.5,2,0,4,73,cyclic_64_1,block_8_1,pipeline_1,unroll_64,2,19.75,1,True
workload_135.cpp,xczu7ev-ffvc1156-2-e,10,40.83926,75,1,0,8,18,cyclic_64_1,block_8_1,unroll_8,pipeline_1,1,6.75,0.617070257776,False
workload_577.cpp,xczu7ev-ffvc1156-2-e,10,10.63944,375.5,0,0,13,78,cyclic_64_1,cyclic_128_1,pipeline_1,unroll_16,2,22.75,0.411711414722,False
workload_504.cpp,xczu7ev-ffvc1156-2-e,10,36.91034,58,0,0,9,10,cyclic_64_1,cyclic_128_1,unroll_2,pipeline_1,1,4.75,0.719044958687,False
workload_587.cpp,xczu7ev-ffvc1156-2-e,10,11.02817,62,5,0,1,8,cyclic_64_1,cyclic_16_1,pipeline_1,pipeline_1,3,3.5,0.927094150747,False
workload_777.cpp,xczu7ev-ffvc1156-2-e,10,10.63944,323,0,0,12,74,cyclic_64_1,cyclic_16_1,pipeline_1,unroll_64,3,21.5,0.460867671524,False
workload_375.cpp,xczu7ev-ffvc1156-2-e,10,36.91034,50,3,0,7,6,cyclic_64_1,cyclic_16_1,unroll_2,pipeline_1,1,4,0.748088401831,False
workload_649.cpp,xczu7ev-ffvc1156-2-e,10,48.5941,50,3,0,1,6,cyclic_64_1,cyclic_16_1,unroll_2,unroll_16,1,2.5,0.682546480596,False
workload_614.cpp,xczu7ev-ffvc1156-2-e,10,72.84242,54,3,0,1,6,cyclic_64_1,cyclic_16_1,unroll_2,unroll_8,1,2.5,0.459913029565,False
workload_297.cpp,xczu7ev-ffvc1156-2-e,10,13.31969,69,1,0,1,8,cyclic_64_1,cyclic_2_1,pipeline_1,pipeline_1,4,2.5,0.964431723018,False
workload_390.cpp,xczu7ev-ffvc1156-2-e,10,10.6599,407,1,0,9,77,cyclic_64_1,cyclic_2_1,pipeline_1,unroll_32,1,21.75,0.450750616112,False
workload_670.cpp,xczu7ev-ffvc1156-2-e,10,10.6599,336,1,0,8,76,cyclic_64_1,cyclic_2_1,pipeline_1,unroll_64,2,21.25,0.471132110332,False
workload_134.cpp,xczu7ev-ffvc1156-2-e,10,36.91034,51,0,0,7,5,cyclic_64_1,cyclic_2_1,unroll_2,pipeline_1,5,3,0.782967911337,False
workload_247.cpp,xczu7ev-ffvc1156-2-e,10,43.51506,63,1,0,1,11,cyclic_64_1,cyclic_2_1,unroll_2,unroll_64,2,3.25,0.71775767554,False
workload_824.cpp,xczu7ev-ffvc1156-2-e,10,55.80306,48,0,0,1,6,cyclic_64_1,cyclic_2_1,unroll_2,unroll_8,1,1.75,0.616561924022,False
workload_421.cpp,xczu7ev-ffvc1156-2-e,10,39.52942,60,0,0,7,9,cyclic_64_1,cyclic_2_1,unroll_4,pipeline_1,1,4,0.729143286774,False
workload_188.cpp,xczu7ev-ffvc1156-2-e,10,43.51254,91,1,0,2,21,cyclic_64_1,cyclic_2_1,unroll_4,unroll_64,1,6,0.630264447097,False
workload_466.cpp,xczu7ev-ffvc1156-2-e,10,10.86449,66,10,0,1,8,cyclic_64_1,cyclic_32_1,pipeline_1,pipeline_1,2,4.75,0.897143912144,False
workload_445.cpp,xczu7ev-ffvc1156-2-e,10,10.63944,375,0,0,13,78,cyclic_64_1,cyclic_32_1,pipeline_1,unroll_16,1,22.75,0.411711414722,False
workload_48.cpp,xczu7ev-ffvc1156-2-e,10,56.3723,265,5,0,4,39,cyclic_64_1,cyclic_32_1,unroll_16,unroll_8,1,12,0.368738126465,False
workload_511.cpp,xczu7ev-ffvc1156-2-e,10,43.51506,67,5,0,1,11,cyclic_64_1,cyclic_32_1,unroll_2,unroll_64,1,4.25,0.689807878938,False
workload_383.cpp,xczu7ev-ffvc1156-2-e,10,12.01025,67.5,1,0,1,8,cyclic_64_1,cyclic_4_1,pipeline_1,pipeline_1,4,2.5,0.970391203814,False
workload_792.cpp,xczu7ev-ffvc1156-2-e,10,10.6599,375,1,0,10,78,cyclic_64_1,cyclic_4_1,pipeline_1,unroll_16,1,22.25,0.43094425663,False
workload_157.cpp,xczu7ev-ffvc1156-2-e,10,10.6599,339.5,1,0,8,74,cyclic_64_1,cyclic_4_1,pipeline_1,unroll_64,4,20.75,0.491958094256,False
workload_8.cpp,xczu7ev-ffvc1156-2-e,10,36.91034,54,1,0,7,6,cyclic_64_1,cyclic_4_1,unroll_2,pipeline_1,1,3.5,0.766213864428,False
workload_201.cpp,xczu7ev-ffvc1156-2-e,10,48.59158,71,1,0,1,11,cyclic_64_1,cyclic_4_1,unroll_4,unroll_16,1,3.25,0.670334002868,False
workload_260.cpp,xczu7ev-ffvc1156-2-e,10,10.78265,69,0,0,2,10,cyclic_64_1,cyclic_64_1,pipeline_1,pipeline_1,12,3,1,True
workload_441.cpp,xczu7ev-ffvc1156-2-e,10,10.63944,359,0,0,13,78,cyclic_64_1,cyclic_64_1,pipeline_1,unroll_16,3,22.75,0.411711414722,False
