Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,OuterLoop_1,OuterLoop_2,InnerLoop_1_1,InnerLoop_2_1,Replicate_Count,Area,Weight,is_pareto
workload_462.cpp,xczu7ev-ffvc1156-2-e,10,155.81952,54.5,58,2,3,6,block_4_1,block_4_1,block_2_1,block_4_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_4,pipeline_1,2,17.25,1,True
workload_627.cpp,xczu7ev-ffvc1156-2-e,10,155.57376,62,58,2,5,9,block_4_1,block_4_1,block_2_1,block_4_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_8,pipeline_1,1,18.5,1,True
workload_646.cpp,xczu7ev-ffvc1156-2-e,10,156.31074,51,58,6,4,7,block_4_1,block_4_1,block_2_1,block_4_1,block_2_1,complete_1,unroll_2,unroll_16,unroll_2,pipeline_1,1,18.75,0.945625794218,False
workload_427.cpp,xczu7ev-ffvc1156-2-e,10,156.47519,50,58,2,3,6,block_4_1,block_4_1,block_2_1,block_4_1,block_4_1,block_4_1,unroll_2,pipeline_1,unroll_4,pipeline_1,1,17.25,0.981925585648,False
workload_303.cpp,xczu7ev-ffvc1156-2-e,10,155.81982,61,58,2,3,6,block_4_1,block_4_1,block_2_1,block_4_1,block_4_1,complete_1,unroll_2,pipeline_1,unroll_4,pipeline_1,1,17.25,0.983555811227,False
workload_353.cpp,xczu7ev-ffvc1156-2-e,10,327.19652,183,58,10,5,10,block_4_1,block_4_1,block_2_1,block_4_1,block_4_1,complete_1,unroll_2,pipeline_1,unroll_4,unroll_16,1,20.75,0.362497209072,False
workload_672.cpp,xczu7ev-ffvc1156-2-e,10,155.57406,60,58,2,5,9,block_4_1,block_4_1,block_2_1,block_4_1,block_4_1,complete_1,unroll_2,pipeline_1,unroll_8,pipeline_1,1,18.5,0.956573504901,False
workload_586.cpp,xczu7ev-ffvc1156-2-e,10,156.31058,60.5,58,7,5,10,block_4_1,block_4_1,block_2_1,complete_1,block_2_1,complete_1,unroll_2,unroll_16,unroll_2,pipeline_1,2,20,0.893493990877,False
workload_535.cpp,xczu7ev-ffvc1156-2-e,10,155.81906,71,58,7,6,11,block_4_1,block_4_1,block_2_1,complete_1,block_2_1,complete_1,unroll_2,unroll_16,unroll_4,pipeline_1,1,20.5,0.87304551213,False
workload_288.cpp,xczu7ev-ffvc1156-2-e,10,138.29458,59,58,10,4,7,block_4_1,block_4_1,block_2_1,cyclic_2_1,block_2_1,complete_1,unroll_2,pipeline_1,pipeline_1,unroll_16,1,19.75,0.911640253869,False
workload_664.cpp,xczu7ev-ffvc1156-2-e,10,164.99426,64,58,6,5,10,block_4_1,block_4_1,block_2_2,block_2_1,block_2_1,complete_1,unroll_2,unroll_16,unroll_4,pipeline_1,1,19.75,0.892000824071,False
workload_531.cpp,xczu7ev-ffvc1156-2-e,10,166.30545,57,58,1,3,7,block_4_1,block_4_1,block_2_2,block_4_1,block_2_1,block_8_1,unroll_2,pipeline_1,unroll_4,pipeline_1,1,17.25,0.943315748052,False
workload_161.cpp,xczu7ev-ffvc1156-2-e,10,138.29503,53,58,10,5,8,block_4_1,block_4_1,block_2_2,complete_1,cyclic_2_1,cyclic_2_1,unroll_2,pipeline_1,pipeline_1,unroll_4,1,20.25,0.894170029448,False
workload_665.cpp,xczu7ev-ffvc1156-2-e,10,138.29462,67,58,10,6,8,block_4_1,block_4_1,block_4_1,block_4_1,block_2_1,complete_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,20.5,0.889649264458,False
workload_561.cpp,xczu7ev-ffvc1156-2-e,10,156.31104,49,58,2,2,5,block_4_1,block_4_1,block_4_1,block_4_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline_1,1,16.75,1,True
workload_528.cpp,xczu7ev-ffvc1156-2-e,10,156.47519,57,58,2,3,7,block_4_1,block_4_1,block_4_1,block_4_1,block_4_1,block_4_1,unroll_2,pipeline_1,unroll_4,pipeline_1,1,17.5,0.976500463074,False
workload_488.cpp,xczu7ev-ffvc1156-2-e,10,155.81982,52,58,2,4,7,block_4_1,block_4_1,block_4_1,block_4_1,block_4_1,complete_1,unroll_2,pipeline_1,unroll_4,pipeline_1,1,17.75,0.967331603204,False
workload_459.cpp,xczu7ev-ffvc1156-2-e,10,138.29432,63,58,10,5,8,block_4_1,block_4_1,block_4_2,block_8_1,block_2_1,cyclic_2_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,20.25,0.894170777853,False
workload_231.cpp,xczu7ev-ffvc1156-2-e,10,374.21906,441,58,1,10,28,block_4_1,block_4_1,block_4_2,complete_1,cyclic_2_1,block_8_1,unroll_8,pipeline_1,unroll_8,unroll_4,1,24.25,0.234795915647,False
workload_96.cpp,xczu7ev-ffvc1156-2-e,10,138.29628,60,58,10,5,7,block_4_1,block_4_1,block_4_2,complete_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_4,pipeline_1,unroll_4,1,20,0.90203978982,False
workload_656.cpp,xczu7ev-ffvc1156-2-e,10,167.45427,49,58,2,2,6,block_4_1,block_4_1,block_8_1,block_8_1,cyclic_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,pipeline_1,1,17,0.941006073963,False
workload_148.cpp,xczu7ev-ffvc1156-2-e,10,483.50194,516,60,1,8,22,block_4_1,block_4_1,cyclic_128_1,complete_1,block_2_1,cyclic_2_1,unroll_2,unroll_4,unroll_8,unroll_8,1,22.75,0.107560451809,False
workload_400.cpp,xczu7ev-ffvc1156-2-e,10,167.45232,51,60,2,3,6,block_4_1,block_4_1,cyclic_16_1,complete_1,block_4_1,block_4_1,unroll_2,pipeline_1,unroll_2,pipeline_1,1,17.75,0.931157862602,False
workload_190.cpp,xczu7ev-ffvc1156-2-e,10,483.50194,345,60,1,7,16,block_4_1,block_4_1,cyclic_64_1,complete_1,block_2_1,cyclic_2_1,unroll_2,unroll_4,unroll_8,unroll_8,1,21,0.108644508462,False
workload_633.cpp,xczu7ev-ffvc1156-2-e,10,327.19627,126,58,10,4,8,block_4_1,block_4_2,block_2_1,block_4_1,block_2_1,block_2_1,unroll_2,pipeline_1,unroll_4,unroll_16,1,20,0.366343950752,False
workload_615.cpp,xczu7ev-ffvc1156-2-e,10,138.29209,61,58,10,4,6,block_4_1,block_4_2,block_2_1,block_4_1,block_2_1,block_4_1,unroll_2,pipeline_1,pipeline_1,unroll_16,1,19.5,0.921195551426,False
workload_591.cpp,xczu7ev-ffvc1156-2-e,10,138.29193,72,58,11,5,8,block_4_1,block_4_2,block_2_1,block_4_1,block_2_1,block_8_1,unroll_2,unroll_16,pipeline_1,unroll_16,1,20.5,0.88965224627,False
workload_572.cpp,xczu7ev-ffvc1156-2-e,10,138.29206,59,58,10,4,6,block_4_1,block_4_2,block_2_1,block_4_1,block_2_1,complete_1,unroll_2,pipeline_1,pipeline_1,unroll_16,1,19.5,1,True
workload_510.cpp,xczu7ev-ffvc1156-2-e,10,165.81376,43.5,58,1,2,5,block_4_1,block_4_2,block_2_1,block_4_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline_1,2,16.5,0.951678352623,False
workload_512.cpp,xczu7ev-ffvc1156-2-e,10,138.29448,58,58,10,4,6,block_4_1,block_4_2,block_2_1,block_4_1,block_2_1,complete_1,unroll_2,unroll_4,pipeline_1,pipeline_1,1,19.5,0.921193057368,False
workload_344.cpp,xczu7ev-ffvc1156-2-e,10,165.93695,93,58,1,10,18,block_4_1,block_4_2,block_2_1,block_4_1,block_4_1,cyclic_2_1,unroll_2,pipeline_1,unroll_16,pipeline_1,1,21.75,0.816328486314,False
workload_481.cpp,xczu7ev-ffvc1156-2-e,10,165.48803,49,58,1,2,5,block_4_1,block_4_2,block_2_1,block_4_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline_1,1,16.5,0.953312685101,False
workload_499.cpp,xczu7ev-ffvc1156-2-e,10,165.65234,55,58,1,3,6,block_4_1,block_4_2,block_2_1,block_4_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_4,unroll_4,pipeline_1,1,17,0.949566673137,False
workload_544.cpp,xczu7ev-ffvc1156-2-e,10,165.40611,59,58,1,5,10,block_4_1,block_4_2,block_2_1,block_4_1,cyclic_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_8,pipeline_1,1,18.5,0.926436938224,False
workload_336.cpp,xczu7ev-ffvc1156-2-e,10,165.65234,49,58,1,3,6,block_4_1,block_4_2,block_2_1,block_4_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_4,unroll_4,pipeline_1,1,17,0.949566673137,False
workload_460.cpp,xczu7ev-ffvc1156-2-e,10,165.65234,57,58,1,3,6,block_4_1,block_4_2,block_2_1,block_4_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_4,unroll_4,pipeline_1,1,17,0.949566673137,False
workload_273.cpp,xczu7ev-ffvc1156-2-e,10,327.36181,640,58,10,9,19,block_4_1,block_4_2,block_2_1,block_4_1,cyclic_8_1,complete_1,unroll_8,pipeline_1,unroll_4,unroll_16,1,24,0.338544998281,False
workload_403.cpp,xczu7ev-ffvc1156-2-e,10,165.81407,50.5,58,1,2,5,block_4_1,block_4_2,block_2_1,block_8_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline_1,2,16.5,0.951676797961,False
workload_447.cpp,xczu7ev-ffvc1156-2-e,10,165.65023,56,58,1,3,7,block_4_1,block_4_2,block_2_1,block_8_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_4,pipeline_1,1,17.25,0.946316998074,False
workload_619.cpp,xczu7ev-ffvc1156-2-e,10,166.14176,52,58,1,2,5,block_4_1,block_4_2,block_2_1,block_8_1,block_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,pipeline_1,1,16.5,0.950034213562,False
workload_446.cpp,xczu7ev-ffvc1156-2-e,10,165.6527,56,58,1,3,7,block_4_1,block_4_2,block_2_1,block_8_1,block_2_1,cyclic_4_1,unroll_2,unroll_2,unroll_4,pipeline_1,1,17.25,0.946305728342,False
workload_201.cpp,xczu7ev-ffvc1156-2-e,10,165.6527,55,58,1,3,6,block_4_1,block_4_2,block_2_1,block_8_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_2,unroll_4,pipeline_1,1,17,0.949564973792,False
workload_523.cpp,xczu7ev-ffvc1156-2-e,10,165.64991,50,58,1,4,8,block_4_1,block_4_2,block_2_1,complete_1,block_2_1,block_4_1,unroll_2,pipeline_1,unroll_4,pipeline_1,1,17.75,0.938645040765,False
workload_430.cpp,xczu7ev-ffvc1156-2-e,10,164.99454,61,58,1,4,8,block_4_1,block_4_2,block_2_1,complete_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_4,pipeline_1,1,17.75,0.94129150587,False
workload_576.cpp,xczu7ev-ffvc1156-2-e,10,138.2916,76,58,12,6,10,block_4_1,block_4_2,block_2_1,complete_1,block_2_1,complete_1,unroll_2,unroll_16,pipeline_1,unroll_16,1,21.5,0.864956296103,False
workload_282.cpp,xczu7ev-ffvc1156-2-e,10,165.65238,53,58,1,4,7,block_4_1,block_4_2,block_2_1,complete_1,block_4_1,block_4_1,unroll_2,unroll_2,unroll_4,pipeline_1,1,17.5,0.942997556341,False
workload_264.cpp,xczu7ev-ffvc1156-2-e,10,165.65238,55,58,1,4,7,block_4_1,block_4_2,block_2_1,complete_1,block_4_1,cyclic_2_1,unroll_2,unroll_2,unroll_4,pipeline_1,1,17.5,0.942997556341,False
workload_325.cpp,xczu7ev-ffvc1156-2-e,10,165.65218,57,58,1,4,7,block_4_1,block_4_2,block_2_1,complete_1,block_4_1,cyclic_2_1,unroll_2,unroll_4,unroll_4,pipeline_1,1,17.5,0.942998423923,False
workload_182.cpp,xczu7ev-ffvc1156-2-e,10,165.65238,49,58,1,4,9,block_4_1,block_4_2,block_2_1,complete_1,block_4_1,cyclic_4_1,unroll_2,unroll_2,unroll_4,pipeline_1,1,18,0.933904903201,False
workload_463.cpp,xczu7ev-ffvc1156-2-e,10,138.29404,57,58,10,5,6,block_4_1,block_4_2,block_2_1,complete_1,complete_1,complete_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,19.75,0.911639534328,False
workload_342.cpp,xczu7ev-ffvc1156-2-e,10,166.79862,131,58,1,12,20,block_4_1,block_4_2,block_2_1,complete_1,cyclic_2_1,cyclic_2_1,unroll_16,unroll_4,unroll_2,pipeline_1,1,22.75,0.77830188716,False
workload_386.cpp,xczu7ev-ffvc1156-2-e,10,165.65062,75,58,3,7,13,block_4_1,block_4_2,block_2_1,complete_1,cyclic_2_1,cyclic_4_1,unroll_4,unroll_2,unroll_4,pipeline_1,1,20.25,0.872668275558,False
workload_566.cpp,xczu7ev-ffvc1156-2-e,10,165.65008,56.5,58,0,3,8,block_4_1,block_4_2,block_2_2,block_4_1,block_2_1,block_8_1,unroll_2,pipeline_1,unroll_4,pipeline_1,2,17.25,0.946317682459,False
workload_655.cpp,xczu7ev-ffvc1156-2-e,10,133.5375,84,58,18,8,15,block_4_1,block_4_2,block_2_2,block_4_1,block_2_1,block_8_1,unroll_2,pipeline_1,unroll_4,unroll_16,1,24.75,0.747540230822,False
workload_530.cpp,xczu7ev-ffvc1156-2-e,10,133.04905,57,58,11,6,8,block_4_1,block_4_2,block_2_2,block_4_1,block_2_1,block_8_1,unroll_2,unroll_16,pipeline_1,unroll_16,1,20.75,0.892482662435,False
workload_616.cpp,xczu7ev-ffvc1156-2-e,10,165.64985,71,58,0,6,12,block_4_1,block_4_2,block_2_2,block_4_1,block_2_1,block_8_1,unroll_4,pipeline_1,unroll_4,pipeline_1,1,19,0.914012536505,False
workload_645.cpp,xczu7ev-ffvc1156-2-e,10,133.04923,51,58,10,5,7,block_4_1,block_4_2,block_2_2,block_4_1,block_2_1,cyclic_2_1,unroll_2,pipeline_1,pipeline_1,unroll_16,1,20,0.905154781388,False
workload_404.cpp,xczu7ev-ffvc1156-2-e,10,165.65039,54,58,0,3,8,block_4_1,block_4_2,block_2_2,block_4_1,block_4_1,block_8_1,unroll_2,pipeline_1,unroll_4,pipeline_1,1,17.25,0.946316268062,False
workload_453.cpp,xczu7ev-ffvc1156-2-e,10,133.53782,82,58,18,8,13,block_4_1,block_4_2,block_2_2,block_4_1,block_4_1,block_8_1,unroll_2,pipeline_1,unroll_4,unroll_16,1,24.25,0.765763550689,False
workload_423.cpp,xczu7ev-ffvc1156-2-e,10,133.04952,59,58,10,5,7,block_4_1,block_4_2,block_2_2,block_8_1,block_2_1,block_4_1,unroll_2,pipeline_1,pipeline_1,unroll_16,1,20,0.90515450924,False
workload_568.cpp,xczu7ev-ffvc1156-2-e,10,133.04906,56,58,11,6,8,block_4_1,block_4_2,block_2_2,block_8_1,block_2_1,block_4_1,unroll_2,unroll_16,pipeline_1,pipeline_1,1,20.75,0.892482651321,False
workload_654.cpp,xczu7ev-ffvc1156-2-e,10,165.65016,77,58,0,6,13,block_4_1,block_4_2,block_2_2,block_8_1,block_2_1,block_8_1,unroll_4,pipeline_1,unroll_4,pipeline_1,1,19.25,0.906779053067,False
workload_567.cpp,xczu7ev-ffvc1156-2-e,10,165.65024,55,58,0,3,8,block_4_1,block_4_2,block_2_2,block_8_1,block_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_4,pipeline_1,1,17.25,0.946316952448,False
workload_676.cpp,xczu7ev-ffvc1156-2-e,10,164.9941,189,58,0,20,35,block_4_1,block_4_2,block_2_2,complete_1,block_2_1,complete_1,unroll_16,pipeline_1,unroll_4,pipeline_1,1,28.25,0.647407991377,False
workload_587.cpp,xczu7ev-ffvc1156-2-e,10,133.04936,49,58,10,6,7,block_4_1,block_4_2,block_2_2,complete_1,block_4_1,block_4_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,20.25,0.895841963816,False
workload_470.cpp,xczu7ev-ffvc1156-2-e,10,164.99471,55,58,0,4,8,block_4_1,block_4_2,block_2_2,complete_1,block_4_1,complete_1,unroll_2,pipeline_1,unroll_4,pipeline_1,1,17.5,0.945832706626,False
workload_609.cpp,xczu7ev-ffvc1156-2-e,10,165.65008,55,58,0,4,8,block_4_1,block_4_2,block_2_2,complete_1,block_4_1,cyclic_2_1,unroll_2,pipeline_1,unroll_4,pipeline_1,1,17.5,0.94300753334,False
workload_466.cpp,xczu7ev-ffvc1156-2-e,10,133.0501,156,58,10,26,26,block_4_1,block_4_2,block_2_2,complete_1,complete_1,block_4_1,unroll_16,pipeline_1,pipeline_1,unroll_16,1,30,0.66906031735,False
workload_502.cpp,xczu7ev-ffvc1156-2-e,10,133.04891,58,58,11,6,8,block_4_1,block_4_2,block_2_2,cyclic_4_1,block_2_1,block_4_1,unroll_2,unroll_16,pipeline_1,unroll_16,1,20.75,0.89248281803,False
workload_381.cpp,xczu7ev-ffvc1156-2-e,10,165.64993,57,58,1,3,7,block_4_1,block_4_2,block_4_1,block_2_1,block_2_1,block_4_1,unroll_2,pipeline_1,unroll_4,pipeline_1,1,17.25,0.946318366843,False
workload_422.cpp,xczu7ev-ffvc1156-2-e,10,165.65023,59,58,1,4,7,block_4_1,block_4_2,block_4_1,block_2_1,block_4_1,block_4_1,unroll_2,pipeline_1,unroll_4,pipeline_1,1,17.5,0.943006882678,False
workload_244.cpp,xczu7ev-ffvc1156-2-e,10,165.65238,54,58,1,3,7,block_4_1,block_4_2,block_4_1,block_2_1,block_4_1,cyclic_4_1,unroll_2,unroll_2,unroll_4,pipeline_1,1,17.25,0.946307188408,False
workload_630.cpp,xczu7ev-ffvc1156-2-e,10,164.99651,55,58,1,3,7,block_4_1,block_4_2,block_4_1,block_2_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_4,pipeline_1,1,17.25,0.949286443796,False
workload_377.cpp,xczu7ev-ffvc1156-2-e,10,165.64993,50,58,1,4,7,block_4_1,block_4_2,block_4_1,block_4_1,block_2_1,block_4_1,unroll_2,pipeline_1,unroll_4,pipeline_1,1,17.5,0.943008183999,False
workload_434.cpp,xczu7ev-ffvc1156-2-e,10,165.40417,57,58,1,6,11,block_4_1,block_4_2,block_4_1,block_4_1,block_2_1,block_4_1,unroll_2,pipeline_1,unroll_8,pipeline_1,1,19,0.914805577727,False
workload_557.cpp,xczu7ev-ffvc1156-2-e,10,165.40393,84,58,1,11,19,block_4_1,block_4_2,block_4_1,block_4_1,block_2_1,block_4_1,unroll_4,pipeline_1,unroll_8,pipeline_1,1,22.25,0.798197841523,False
workload_601.cpp,xczu7ev-ffvc1156-2-e,10,165.48608,48,58,1,2,5,block_4_1,block_4_2,block_4_1,block_4_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline_1,1,16.5,0.953322473836,False
workload_395.cpp,xczu7ev-ffvc1156-2-e,10,327.1987,142,58,10,4,9,block_4_1,block_4_2,block_4_1,block_4_1,block_2_1,cyclic_4_1,unroll_2,unroll_2,unroll_4,unroll_16,1,20.25,0.365128457736,False
workload_521.cpp,xczu7ev-ffvc1156-2-e,10,166.14191,47,58,1,2,5,block_4_1,block_4_2,block_4_1,block_4_1,block_4_1,block_8_1,unroll_2,pipeline_1,unroll_2,pipeline_1,1,16.5,0.950033462032,False
workload_450.cpp,xczu7ev-ffvc1156-2-e,10,165.40612,67,58,1,6,11,block_4_1,block_4_2,block_4_1,complete_1,cyclic_8_1,block_4_1,unroll_2,pipeline_1,unroll_8,pipeline_1,1,19,0.914799311335,False
workload_605.cpp,xczu7ev-ffvc1156-2-e,10,130.42838,55,58,11,7,9,block_4_1,block_4_2,block_4_2,block_4_1,block_2_1,complete_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,21.25,0.875330077084,False
workload_484.cpp,xczu7ev-ffvc1156-2-e,10,130.42779,52,58,11,6,9,block_4_1,block_4_2,block_4_2,block_4_1,block_2_1,cyclic_2_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,21,1,True
workload_380.cpp,xczu7ev-ffvc1156-2-e,10,174.82527,60,58,0,4,9,block_4_1,block_4_2,block_4_2,block_4_1,block_4_1,block_4_1,unroll_2,pipeline_1,unroll_4,pipeline_1,1,17.75,0.904214237185,False
workload_529.cpp,xczu7ev-ffvc1156-2-e,10,174.1699,57,58,0,4,9,block_4_1,block_4_2,block_4_2,block_4_1,block_4_1,complete_1,unroll_2,pipeline_1,unroll_4,pipeline_1,1,17.75,0.904534302424,False
workload_558.cpp,xczu7ev-ffvc1156-2-e,10,130.42929,124,58,11,31,32,block_4_1,block_4_2,block_4_2,block_4_1,cyclic_2_1,cyclic_2_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,33,0.669261956945,False
workload_555.cpp,xczu7ev-ffvc1156-2-e,10,174.82691,51,58,1,3,9,block_4_1,block_4_2,block_4_2,block_4_1,cyclic_4_1,block_4_1,unroll_2,pipeline_1,unroll_4,pipeline_1,1,17.75,0.904213376912,False
workload_635.cpp,xczu7ev-ffvc1156-2-e,10,130.42761,132,58,11,31,32,block_4_1,block_4_2,block_4_2,block_8_1,block_2_1,complete_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,33,1,True
workload_527.cpp,xczu7ev-ffvc1156-2-e,10,130.42805,50,58,11,6,9,block_4_1,block_4_2,block_4_2,block_8_1,block_2_1,complete_1,unroll_2,pipeline_1,pipeline_1,unroll_16,1,21,0.884711740641,False
workload_300.cpp,xczu7ev-ffvc1156-2-e,10,130.42766,143,58,11,31,32,block_4_1,block_4_2,block_4_2,block_8_1,block_2_1,cyclic_2_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,33,0.669264693427,False
workload_474.cpp,xczu7ev-ffvc1156-2-e,10,186.45974,125,58,1,12,21,block_4_1,block_4_2,block_4_2,block_8_1,block_2_1,cyclic_2_1,unroll_16,unroll_4,unroll_2,pipeline_1,1,23,0.733838214169,False
workload_242.cpp,xczu7ev-ffvc1156-2-e,10,130.4281,54,58,11,6,9,block_4_1,block_4_2,block_4_2,block_8_1,block_2_1,cyclic_2_1,unroll_2,pipeline_1,pipeline_1,unroll_4,1,21,0.884711687634,False
workload_563.cpp,xczu7ev-ffvc1156-2-e,10,174.82528,55,58,0,3,9,block_4_1,block_4_2,block_4_2,block_8_1,block_2_1,cyclic_2_1,unroll_2,pipeline_1,unroll_4,pipeline_1,1,17.5,0.910392691245,False
workload_451.cpp,xczu7ev-ffvc1156-2-e,10,384.2128,67,58,1,2,5,block_4_1,block_4_2,block_4_2,block_8_1,block_2_1,cyclic_2_1,unroll_2,pipeline_1,unroll_4,unroll_4,1,16.5,0.236530396027,False
workload_444.cpp,xczu7ev-ffvc1156-2-e,10,130.43036,56,58,11,6,9,block_4_1,block_4_2,block_4_2,block_8_1,block_2_1,cyclic_2_1,unroll_2,unroll_4,pipeline_1,pipeline_1,1,21,0.884709291635,False
workload_659.cpp,xczu7ev-ffvc1156-2-e,10,130.42884,55,58,11,7,9,block_4_1,block_4_2,block_4_2,block_8_1,block_4_1,complete_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,21.25,0.875330669639,False
workload_486.cpp,xczu7ev-ffvc1156-2-e,10,130.42945,52,58,11,6,9,block_4_1,block_4_2,block_4_2,block_8_1,complete_1,cyclic_2_1,unroll_2,pipeline_1,pipeline_1,unroll_4,1,21,0.884710256417,False
workload_322.cpp,xczu7ev-ffvc1156-2-e,10,130.42989,54,58,11,6,9,block_4_1,block_4_2,block_4_2,block_8_1,cyclic_2_1,cyclic_2_1,unroll_2,pipeline_1,pipeline_1,unroll_4,1,21,0.884709789933,False
workload_436.cpp,xczu7ev-ffvc1156-2-e,10,130.42973,143,58,11,32,33,block_4_1,block_4_2,block_4_2,complete_1,block_2_1,complete_1,unroll_16,unroll_4,pipeline_1,pipeline_1,1,33.5,0.652071996932,False
workload_299.cpp,xczu7ev-ffvc1156-2-e,10,130.42945,140,58,11,32,32,block_4_1,block_4_2,block_4_2,complete_1,complete_1,cyclic_2_1,unroll_16,unroll_4,pipeline_1,pipeline_1,1,33.25,0.660636735655,False
workload_599.cpp,xczu7ev-ffvc1156-2-e,10,373.64498,1279,58,1,16,29,block_4_1,block_4_2,block_4_2,cyclic_4_1,block_2_1,block_4_1,unroll_32,pipeline_1,unroll_8,unroll_4,1,26,0.225728191995,False
workload_511.cpp,xczu7ev-ffvc1156-2-e,10,177.28454,149,58,1,15,27,block_4_1,block_4_2,block_8_1,block_8_1,complete_1,cyclic_2_1,unroll_16,unroll_4,unroll_2,pipeline_1,1,25.25,0.683619417463,False
workload_388.cpp,xczu7ev-ffvc1156-2-e,10,140.91342,150,58,11,32,33,block_4_1,block_4_2,block_8_2,block_8_1,block_2_1,cyclic_2_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,33.5,0.640864040363,False
workload_509.cpp,xczu7ev-ffvc1156-2-e,10,175.48047,82,80,1,7,18,block_4_1,block_4_2,cyclic_128_1,complete_1,block_4_1,complete_1,unroll_2,pipeline_1,unroll_4,pipeline_1,1,26.5,0.650563214282,False
workload_296.cpp,xczu7ev-ffvc1156-2-e,10,176.1381,61,60,1,4,7,block_4_1,block_4_2,cyclic_16_1,block_2_1,block_4_1,cyclic_4_1,unroll_2,unroll_4,unroll_4,pipeline_1,1,18,0.896554680732,False
workload_504.cpp,xczu7ev-ffvc1156-2-e,10,166.30528,58,58,2,4,7,block_4_1,block_8_1,block_2_1,block_4_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_4,pipeline_1,1,17.75,0.935955355759,False
workload_376.cpp,xczu7ev-ffvc1156-2-e,10,167.45248,50,58,2,2,6,block_4_1,block_8_1,block_2_1,block_8_1,block_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,pipeline_1,1,17,0.941014621068,False
workload_494.cpp,xczu7ev-ffvc1156-2-e,10,177.44641,58,59,2,5,9,block_4_1,block_8_1,block_8_1,block_4_1,block_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_4,pipeline_1,1,18.75,0.874512047231,False
workload_272.cpp,xczu7ev-ffvc1156-2-e,10,163.1974,463,60,10,6,12,block_4_1,block_8_1,cyclic_16_1,cyclic_4_1,block_2_1,complete_1,unroll_2,unroll_2,pipeline_1,unroll_16,1,22,0.809852657965,False
workload_652.cpp,xczu7ev-ffvc1156-2-e,10,185.31072,57,58,0,3,7,block_4_1,block_8_2,block_2_1,block_2_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_4,pipeline_1,1,17,0.910282486276,False
workload_416.cpp,xczu7ev-ffvc1156-2-e,10,185.72033,63,58,0,5,10,block_4_1,block_8_2,block_2_1,block_4_1,block_2_1,block_2_1,unroll_2,pipeline_1,unroll_8,pipeline_1,1,18.25,0.875702361259,False
workload_420.cpp,xczu7ev-ffvc1156-2-e,10,185.80224,51,58,0,2,5,block_4_1,block_8_2,block_2_1,block_4_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline_1,1,16.25,1,True
workload_443.cpp,xczu7ev-ffvc1156-2-e,10,185.31072,53,58,0,3,7,block_4_1,block_8_2,block_2_1,block_4_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_4,pipeline_1,1,17,0.910282486276,False
workload_674.cpp,xczu7ev-ffvc1156-2-e,10,337.68196,121,58,10,4,10,block_4_1,block_8_2,block_2_1,block_4_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_4,unroll_16,1,20.5,0.336050853369,False
workload_263.cpp,xczu7ev-ffvc1156-2-e,10,185.96639,56,58,0,3,7,block_4_1,block_8_2,block_2_1,block_4_1,block_4_1,block_4_1,unroll_2,pipeline_1,unroll_4,pipeline_1,1,17,0.908737240584,False
