Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,Array_7,Array_8,Array_9,Array_10,Array_11,Array_12,Array_13,Array_14,OuterLoop_1,OuterLoop_2,OuterLoop_3,InnerLoop_1_1,Replicate_Count,Area,Weight,is_pareto
workload_731.cpp,xczu7ev-ffvc1156-2-e,10,7.66237,94,33,1,6,14,block_2_1,cyclic_4_1,cyclic_2_1,block_2_1,block_2_1,cyclic_16_1,block_32_1,block_64_1,cyclic_128_1,block_16_1,cyclic_32_1,cyclic_16_1,block_128_1,complete_1,unroll_2,pipeline_1,unroll_64,pipeline_1,1,13.5,0.765371863731,False
workload_955.cpp,xczu7ev-ffvc1156-2-e,10,0.16065,59,35,1,2,6,block_2_1,cyclic_4_1,cyclic_2_1,block_2_1,block_4_1,block_16_1,block_2_1,cyclic_4_1,block_2_1,block_16_1,cyclic_2_1,cyclic_16_1,block_128_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_4,1,11,0.987208431683,False
workload_848.cpp,xczu7ev-ffvc1156-2-e,10,0.16065,65,34,1,3,7,block_2_1,cyclic_4_1,cyclic_2_1,block_2_1,block_4_1,block_16_1,block_32_1,block_64_1,block_2_1,cyclic_2_1,cyclic_2_1,cyclic_16_1,block_64_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_4,1,11.25,0.980846980323,False
workload_932.cpp,xczu7ev-ffvc1156-2-e,10,0.16065,67,34,1,4,8,block_2_1,cyclic_4_1,cyclic_2_1,block_2_1,block_4_1,block_16_1,block_32_1,block_64_1,block_2_1,cyclic_2_1,cyclic_32_1,cyclic_16_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_4,1,11.75,0.968192743203,False
workload_612.cpp,xczu7ev-ffvc1156-2-e,10,0.16065,66,35,1,3,7,block_2_1,cyclic_4_1,cyclic_2_1,block_2_1,block_4_1,block_16_1,block_32_1,block_64_1,block_2_1,cyclic_8_1,cyclic_2_1,cyclic_2_1,block_128_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_4,1,11.5,0.974508417497,False
workload_709.cpp,xczu7ev-ffvc1156-2-e,10,0.16065,63,35,1,3,8,block_2_1,cyclic_4_1,cyclic_2_1,block_2_1,block_4_1,block_16_1,cyclic_2_1,block_64_1,block_2_1,cyclic_8_1,cyclic_32_1,cyclic_2_1,block_128_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline_1,1,11.75,0.968192743203,False
workload_601.cpp,xczu7ev-ffvc1156-2-e,10,0.16065,66,35,1,4,8,block_2_1,cyclic_4_1,cyclic_2_1,block_2_1,block_4_1,block_16_1,cyclic_2_1,cyclic_128_1,block_2_1,cyclic_8_1,cyclic_32_1,cyclic_2_1,block_128_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_4,1,12,0.961899957442,False
workload_446.cpp,xczu7ev-ffvc1156-2-e,10,0.16065,67,37,1,4,8,block_2_1,cyclic_4_1,cyclic_2_1,block_2_1,block_4_1,block_16_1,cyclic_2_1,cyclic_4_1,cyclic_128_1,cyclic_8_1,cyclic_2_1,cyclic_8_1,block_128_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline_1,1,12.5,0.949383051519,False
workload_893.cpp,xczu7ev-ffvc1156-2-e,10,0.16065,64,34,1,3,7,block_2_1,cyclic_4_1,cyclic_2_1,block_2_1,block_4_1,cyclic_16_1,block_2_1,block_64_1,block_2_1,block_16_1,cyclic_16_1,cyclic_16_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_4,1,11.25,0.980846980323,False
workload_672.cpp,xczu7ev-ffvc1156-2-e,10,0.16065,67,34,1,4,8,block_2_1,cyclic_4_1,cyclic_2_1,block_2_1,block_4_1,cyclic_16_1,cyclic_2_1,block_64_1,block_2_1,block_16_1,cyclic_32_1,cyclic_16_1,block_128_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline_1,1,11.75,0.968192743203,False
workload_691.cpp,xczu7ev-ffvc1156-2-e,10,0.16065,69,34,1,4,8,block_2_1,cyclic_4_1,cyclic_2_1,block_2_1,block_4_1,cyclic_16_1,cyclic_2_1,cyclic_128_1,block_2_1,block_16_1,cyclic_32_1,cyclic_16_1,block_128_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_4,1,11.75,0.968192743203,False
workload_496.cpp,xczu7ev-ffvc1156-2-e,10,0.16065,107,36,1,6,19,block_2_1,cyclic_4_1,cyclic_2_1,block_2_1,block_4_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,cyclic_128_1,cyclic_8_1,cyclic_2_1,cyclic_8_1,block_128_1,complete_1,unroll_8,unroll_16,unroll_2,pipeline_1,1,15.5,0.876204252738,False
workload_682.cpp,xczu7ev-ffvc1156-2-e,10,0.16071,71,35,1,3,9,block_2_1,cyclic_4_1,cyclic_2_1,block_2_1,cyclic_2_1,block_16_1,block_32_1,block_64_1,block_2_1,cyclic_8_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll_4,unroll_2,1,12,0.961899957395,False
workload_678.cpp,xczu7ev-ffvc1156-2-e,10,0.16065,73,34,1,5,10,block_2_1,cyclic_4_1,cyclic_2_1,block_4_1,block_4_1,cyclic_16_1,block_32_1,block_64_1,cyclic_128_1,block_16_1,cyclic_2_1,cyclic_16_1,block_128_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline_1,1,12.5,0.949383051519,False
workload_946.cpp,xczu7ev-ffvc1156-2-e,10,0.17095,63,37,1,3,9,block_2_1,cyclic_4_1,cyclic_2_1,block_4_1,cyclic_8_1,block_16_1,block_2_1,block_2_1,block_2_1,cyclic_8_1,cyclic_2_1,cyclic_16_1,block_128_1,complete_1,unroll_2,pipeline_1,unroll_4,pipeline_1,1,12.5,0.949382022072,False
workload_493.cpp,xczu7ev-ffvc1156-2-e,10,7.67261,130,34,1,8,19,block_2_1,cyclic_4_1,cyclic_2_1,block_64_1,block_2_1,block_16_1,block_64_1,cyclic_128_1,cyclic_128_1,cyclic_64_1,cyclic_2_1,cyclic_8_1,block_128_1,complete_1,unroll_2,pipeline_1,unroll_16,pipeline_1,1,15.5,0.747955923299,False
workload_521.cpp,xczu7ev-ffvc1156-2-e,10,0.17089,66,34,1,4,9,block_2_1,cyclic_4_1,cyclic_2_1,block_8_1,block_2_1,cyclic_16_1,block_16_1,cyclic_64_1,block_2_1,cyclic_16_1,cyclic_32_1,cyclic_16_1,block_128_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline_1,1,12,0.961898590842,False
workload_606.cpp,xczu7ev-ffvc1156-2-e,10,7.67775,76,34,1,4,11,block_2_1,cyclic_4_1,cyclic_2_1,block_8_1,block_2_1,cyclic_16_1,block_16_1,cyclic_64_1,block_2_1,cyclic_16_1,cyclic_32_1,cyclic_16_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_64,pipeline_1,1,12.5,0.770658703552,False
workload_566.cpp,xczu7ev-ffvc1156-2-e,10,0.17089,65,35,1,4,9,block_2_1,cyclic_4_1,cyclic_2_1,block_8_1,block_2_1,cyclic_16_1,block_16_1,cyclic_64_1,block_2_1,cyclic_16_1,cyclic_32_1,cyclic_4_1,block_128_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline_1,1,12.25,0.955628893105,False
workload_703.cpp,xczu7ev-ffvc1156-2-e,10,0.17089,61,36,1,2,7,block_2_1,cyclic_4_1,cyclic_2_1,block_8_1,cyclic_2_1,block_16_1,block_32_1,block_2_1,block_2_1,cyclic_8_1,cyclic_2_1,cyclic_2_1,block_128_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline_1,1,11.5,0.974506352704,False
workload_287.cpp,xczu7ev-ffvc1156-2-e,10,14.18015,104,36,1,6,14,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_16_1,block_4_1,block_16_1,block_64_1,cyclic_128_1,cyclic_64_1,cyclic_2_1,cyclic_32_1,cyclic_2_1,block_128_1,complete_1,unroll_2,pipeline_1,unroll_64,unroll_8,1,14.25,0.599352926122,False
workload_931.cpp,xczu7ev-ffvc1156-2-e,10,0.16065,62,34,1,2,6,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_2_1,block_16_1,block_32_1,cyclic_4_1,block_2_1,cyclic_2_1,cyclic_2_1,cyclic_16_1,block_128_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_4,1,10.75,0.993592771575,False
workload_389.cpp,xczu7ev-ffvc1156-2-e,10,7.67263,107,34,1,7,15,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_2_1,block_16_1,block_64_1,cyclic_128_1,cyclic_64_1,cyclic_64_1,cyclic_32_1,cyclic_8_1,block_128_1,complete_1,unroll_2,pipeline_1,unroll_32,pipeline_1,1,14.25,0.759509005961,False
workload_551.cpp,xczu7ev-ffvc1156-2-e,10,7.67263,107,34,1,7,15,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_2_1,block_16_1,block_64_1,cyclic_128_1,cyclic_64_1,cyclic_64_1,cyclic_32_1,cyclic_8_1,block_64_1,complete_1,unroll_2,pipeline_1,unroll_32,pipeline_1,1,14.25,0.759509005961,False
workload_818.cpp,xczu7ev-ffvc1156-2-e,10,0.16065,62,35,1,2,6,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_16_1,block_2_1,block_2_1,block_2_1,cyclic_8_1,cyclic_16_1,cyclic_16_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_4,1,11,0.987208431683,False
workload_840.cpp,xczu7ev-ffvc1156-2-e,10,0.16065,62,35,1,3,7,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_16_1,block_2_1,block_2_1,cyclic_2_1,cyclic_8_1,cyclic_32_1,cyclic_16_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_4,1,11.5,0.974508417497,False
workload_873.cpp,xczu7ev-ffvc1156-2-e,10,0.16265,87,33,1,5,11,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_16_1,block_64_1,block_64_1,block_2_1,block_16_1,cyclic_32_1,cyclic_16_1,cyclic_64_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_4,1,12.5,0.949383012704,False
workload_714.cpp,xczu7ev-ffvc1156-2-e,10,0.16065,64,36,1,2,6,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_4_1,block_16_1,block_16_1,block_2_1,block_4_1,cyclic_8_1,cyclic_32_1,cyclic_2_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_4,1,11.25,0.980846980323,False
workload_600.cpp,xczu7ev-ffvc1156-2-e,10,0.16065,62,36,1,3,7,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_4_1,block_16_1,block_16_1,block_2_1,block_4_1,cyclic_8_1,cyclic_32_1,cyclic_2_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_4,1,11.75,0.968192743203,False
workload_839.cpp,xczu7ev-ffvc1156-2-e,10,0.16265,68,35,1,4,9,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_4_1,block_16_1,block_16_1,block_64_1,block_4_1,cyclic_8_1,cyclic_2_1,cyclic_2_1,cyclic_16_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_8,1,12.25,0.955630015692,False
workload_918.cpp,xczu7ev-ffvc1156-2-e,10,0.16065,69,33,1,5,9,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_4_1,block_16_1,block_16_1,cyclic_128_1,block_2_1,block_16_1,cyclic_32_1,cyclic_16_1,block_128_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_4,1,12,0.961899957442,False
workload_611.cpp,xczu7ev-ffvc1156-2-e,10,0.16071,89,34,1,6,13,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_4_1,block_16_1,block_16_1,cyclic_128_1,cyclic_64_1,cyclic_2_1,cyclic_32_1,cyclic_2_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_4,pipeline_1,1,13.5,0.924623902043,False
workload_732.cpp,xczu7ev-ffvc1156-2-e,10,0.16065,64,36,1,3,7,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_4_1,block_16_1,block_16_1,cyclic_64_1,block_4_1,cyclic_8_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_4,1,11.75,0.968192743203,False
workload_936.cpp,xczu7ev-ffvc1156-2-e,10,0.16065,60,36,1,2,7,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_4_1,block_16_1,block_2_1,block_2_1,block_2_1,cyclic_8_1,cyclic_16_1,cyclic_16_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline_1,1,11.5,0.974508417497,False
workload_903.cpp,xczu7ev-ffvc1156-2-e,10,0.16065,63,35,1,2,6,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_4_1,block_16_1,block_4_1,cyclic_4_1,block_4_1,cyclic_2_1,cyclic_32_1,cyclic_16_1,block_128_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_4,1,11,0.987208431683,False
workload_534.cpp,xczu7ev-ffvc1156-2-e,10,14.17503,98,35,1,6,14,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_4_1,block_16_1,block_64_1,cyclic_128_1,block_2_1,cyclic_8_1,cyclic_32_1,cyclic_16_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_64,unroll_8,1,14,0.600443645692,False
workload_618.cpp,xczu7ev-ffvc1156-2-e,10,0.16271,100,33,1,7,15,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_4_1,block_16_1,block_64_1,cyclic_128_1,cyclic_64_1,cyclic_2_1,cyclic_32_1,cyclic_16_1,block_8_1,complete_1,unroll_2,pipeline_1,unroll_4,pipeline_1,1,14,0.912381635525,False
workload_166.cpp,xczu7ev-ffvc1156-2-e,10,14.16991,101,34,1,7,15,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_4_1,block_16_1,block_64_1,cyclic_128_1,cyclic_64_1,cyclic_2_1,cyclic_32_1,cyclic_2_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_64,unroll_8,1,14.25,0.599591817725,False
workload_610.cpp,xczu7ev-ffvc1156-2-e,10,0.16065,75,35,1,6,11,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_4_1,block_16_1,block_64_1,cyclic_128_1,cyclic_64_1,cyclic_8_1,cyclic_2_1,cyclic_16_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline_1,1,13.25,0.93077935663,False
workload_752.cpp,xczu7ev-ffvc1156-2-e,10,0.16065,69,33,1,5,8,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_4_1,cyclic_16_1,block_16_1,cyclic_128_1,block_2_1,block_16_1,cyclic_32_1,cyclic_16_1,block_128_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_4,1,11.75,0.968192743203,False
workload_762.cpp,xczu7ev-ffvc1156-2-e,10,0.16065,71,33,1,5,9,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_4_1,cyclic_16_1,block_16_1,cyclic_128_1,block_2_1,block_16_1,cyclic_32_1,cyclic_16_1,block_128_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_8,1,12,0.961899957442,False
workload_860.cpp,xczu7ev-ffvc1156-2-e,10,0.16065,71,34,1,5,10,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_4_1,cyclic_32_1,block_2_1,cyclic_128_1,block_2_1,block_16_1,cyclic_32_1,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_8,1,12.5,0.949383051519,False
workload_865.cpp,xczu7ev-ffvc1156-2-e,10,0.16065,70,33,1,4,8,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_16_1,cyclic_2_1,block_64_1,block_2_1,cyclic_16_1,cyclic_32_1,cyclic_16_1,block_128_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_8,1,11.5,0.974508417497,False
workload_920.cpp,xczu7ev-ffvc1156-2-e,10,0.16065,60,35,1,3,6,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_4_1,cyclic_2_1,cyclic_64_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_16_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_2,1,11.25,0.980846980323,False
workload_806.cpp,xczu7ev-ffvc1156-2-e,10,0.16065,62,34,1,3,8,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_16_1,block_64_1,block_2_1,block_2_1,block_16_1,cyclic_2_1,cyclic_16_1,block_128_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline_1,1,11.5,0.974508417497,False
workload_266.cpp,xczu7ev-ffvc1156-2-e,10,14.23377,118,39,1,7,18,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_32_1,block_4_1,cyclic_16_1,block_64_1,cyclic_128_1,cyclic_64_1,cyclic_2_1,cyclic_32_1,cyclic_2_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_64,unroll_8,1,16.25,0.588189531372,False
workload_827.cpp,xczu7ev-ffvc1156-2-e,10,0.17289,97,33,1,5,15,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,block_128_1,block_16_1,block_32_1,block_64_1,block_2_1,block_16_1,cyclic_32_1,cyclic_16_1,cyclic_32_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_4,1,13.5,0.92462294712,False
workload_898.cpp,xczu7ev-ffvc1156-2-e,10,0.16271,95,33,1,7,17,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,block_2_1,block_16_1,block_64_1,cyclic_64_1,block_2_1,block_16_1,cyclic_32_1,cyclic_16_1,cyclic_32_1,complete_1,unroll_4,pipeline_1,unroll_4,pipeline_1,1,14.5,0.900230949155,False
workload_909.cpp,xczu7ev-ffvc1156-2-e,10,0.16271,84,33,1,5,13,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_16_1,block_32_1,block_64_1,block_2_1,block_16_1,cyclic_2_1,cyclic_16_1,cyclic_64_1,complete_1,unroll_2,pipeline_1,unroll_4,pipeline_1,1,13,0.936957667026,False
workload_934.cpp,xczu7ev-ffvc1156-2-e,10,0.16265,83,33,1,5,11,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_16_1,block_64_1,block_64_1,block_2_1,block_16_1,cyclic_32_1,cyclic_16_1,cyclic_64_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_4,1,12.5,0.949383012704,False
workload_753.cpp,xczu7ev-ffvc1156-2-e,10,0.16065,62,36,1,2,6,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_16_1,block_16_1,block_2_1,block_4_1,cyclic_8_1,cyclic_2_1,cyclic_16_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_4,1,11.25,0.980846980323,False
workload_422.cpp,xczu7ev-ffvc1156-2-e,10,0.17095,67,41,1,3,9,block_2_1,cyclic_4_1,cyclic_32_1,block_4_1,block_4_1,cyclic_16_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,block_16_1,cyclic_2_1,cyclic_8_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_4,pipeline_1,1,13.5,0.924623225841,False
workload_234.cpp,xczu7ev-ffvc1156-2-e,10,0.18119,114,39,1,8,19,block_2_1,cyclic_4_1,cyclic_32_1,block_64_1,block_4_1,block_16_1,block_64_1,cyclic_128_1,cyclic_64_1,cyclic_2_1,block_2_1,cyclic_2_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_4,unroll_8,1,16.75,0.846684620938,False
workload_243.cpp,xczu7ev-ffvc1156-2-e,10,0.17095,111,38,1,8,17,block_2_1,cyclic_4_1,cyclic_32_1,cyclic_2_1,block_4_1,block_16_1,block_64_1,cyclic_128_1,cyclic_64_1,cyclic_16_1,cyclic_32_1,cyclic_16_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_4,unroll_8,1,16,0.864327870624,False
workload_353.cpp,xczu7ev-ffvc1156-2-e,10,0.17095,113,38,1,8,16,block_2_1,cyclic_4_1,cyclic_32_1,cyclic_2_1,block_4_1,block_16_1,block_64_1,cyclic_128_1,cyclic_64_1,cyclic_16_1,cyclic_32_1,cyclic_2_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_4,unroll_8,1,15.75,0.87025442151,False
workload_144.cpp,xczu7ev-ffvc1156-2-e,10,0.17095,109,39,1,8,16,block_2_1,cyclic_4_1,cyclic_32_1,cyclic_2_1,block_4_1,block_16_1,block_64_1,cyclic_128_1,cyclic_64_1,cyclic_2_1,cyclic_32_1,cyclic_2_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_4,unroll_8,1,16,0.864327870624,False
workload_321.cpp,xczu7ev-ffvc1156-2-e,10,0.17095,147,38,1,10,25,block_2_1,cyclic_4_1,cyclic_32_1,cyclic_2_1,block_4_1,block_16_1,cyclic_8_1,cyclic_128_1,cyclic_64_1,cyclic_4_1,cyclic_32_1,cyclic_2_1,block_2_1,complete_1,unroll_2,unroll_16,unroll_4,unroll_4,1,18.5,0.806321167996,False
workload_375.cpp,xczu7ev-ffvc1156-2-e,10,14.18783,121,38,1,9,19,block_2_1,cyclic_4_1,cyclic_32_1,cyclic_2_1,block_4_1,cyclic_32_1,block_64_1,cyclic_128_1,block_16_1,cyclic_16_1,cyclic_32_1,cyclic_16_1,block_2_1,complete_1,unroll_4,pipeline_1,unroll_8,unroll_8,1,16.75,0.586154950051,False
workload_325.cpp,xczu7ev-ffvc1156-2-e,10,0.17095,106,39,1,7,16,block_2_1,cyclic_4_1,cyclic_32_1,cyclic_2_1,block_4_1,cyclic_32_1,cyclic_8_1,cyclic_128_1,cyclic_64_1,cyclic_16_1,cyclic_32_1,cyclic_16_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_4,unroll_8,1,15.75,0.87025442151,False
workload_363.cpp,xczu7ev-ffvc1156-2-e,10,0.17095,99,38,1,7,15,block_2_1,cyclic_4_1,cyclic_32_1,cyclic_2_1,cyclic_2_1,block_16_1,cyclic_2_1,cyclic_128_1,cyclic_64_1,block_16_1,cyclic_32_1,cyclic_2_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_4,unroll_8,1,15.25,0.882176183086,False
workload_510.cpp,xczu7ev-ffvc1156-2-e,10,0.16065,104,36,1,10,17,block_2_1,cyclic_4_1,cyclic_4_1,block_4_1,cyclic_2_1,block_16_1,block_16_1,cyclic_128_1,block_128_1,cyclic_4_1,cyclic_32_1,cyclic_8_1,cyclic_4_1,complete_1,unroll_8,pipeline_1,unroll_2,unroll_4,1,16,0.864328225735,False
workload_503.cpp,xczu7ev-ffvc1156-2-e,10,14.17503,111,35,1,7,16,block_2_1,cyclic_4_1,cyclic_4_1,block_4_1,cyclic_2_1,cyclic_32_1,block_64_1,cyclic_128_1,block_64_1,cyclic_8_1,cyclic_32_1,cyclic_2_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_64,unroll_8,1,14.75,0.597341860623,False
workload_417.cpp,xczu7ev-ffvc1156-2-e,10,0.17089,99,36,1,7,16,block_2_1,cyclic_4_1,cyclic_4_1,cyclic_8_1,block_2_1,block_16_1,block_16_1,block_64_1,block_4_1,cyclic_16_1,cyclic_32_1,cyclic_4_1,cyclic_4_1,complete_1,unroll_8,pipeline_1,unroll_2,unroll_8,1,15,0.888171398252,False
workload_343.cpp,xczu7ev-ffvc1156-2-e,10,0.17089,126,37,1,14,26,block_2_1,cyclic_4_1,cyclic_4_1,cyclic_8_1,block_4_1,block_16_1,block_64_1,block_4_1,block_64_1,cyclic_2_1,block_128_1,cyclic_8_1,block_2_1,complete_1,unroll_2,unroll_16,unroll_2,pipeline_1,1,19.5,0.783759349517,False
workload_425.cpp,xczu7ev-ffvc1156-2-e,10,0.17089,117,37,1,9,19,block_2_1,cyclic_4_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,block_64_1,block_4_1,cyclic_2_1,cyclic_2_1,cyclic_32_1,cyclic_8_1,cyclic_2_1,complete_1,unroll_16,unroll_8,unroll_2,unroll_4,1,16.5,0.852543433616,False
workload_634.cpp,xczu7ev-ffvc1156-2-e,10,0.18119,133,34,1,9,22,block_2_1,cyclic_4_1,cyclic_8_1,block_128_1,block_2_1,block_16_1,block_16_1,cyclic_128_1,cyclic_64_1,cyclic_2_1,cyclic_32_1,cyclic_16_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_4,unroll_8,1,16.5,0.852542468387,False
workload_442.cpp,xczu7ev-ffvc1156-2-e,10,0.18113,139,35,1,5,22,block_2_1,cyclic_4_1,cyclic_8_1,block_128_1,block_2_1,cyclic_16_1,block_16_1,block_4_1,block_2_1,cyclic_2_1,cyclic_32_1,cyclic_4_1,block_2_1,complete_1,unroll_2,unroll_4,unroll_2,pipeline_1,1,15.75,0.87025331849,False
workload_415.cpp,xczu7ev-ffvc1156-2-e,10,0.18113,448,35,1,6,29,block_2_1,cyclic_4_1,cyclic_8_1,block_128_1,block_2_1,cyclic_16_1,block_16_1,block_4_1,block_2_1,cyclic_2_1,cyclic_32_1,cyclic_4_1,block_2_1,complete_1,unroll_2,unroll_8,unroll_2,pipeline_1,1,17.75,0.823482083799,False
workload_302.cpp,xczu7ev-ffvc1156-2-e,10,0.18119,123,34,1,9,22,block_2_1,cyclic_4_1,cyclic_8_1,block_128_1,block_4_1,block_16_1,block_16_1,cyclic_128_1,cyclic_64_1,cyclic_2_1,cyclic_32_1,cyclic_2_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_4,unroll_8,1,16.5,0.852542468387,False
workload_394.cpp,xczu7ev-ffvc1156-2-e,10,0.19137,1258,35,1,6,34,block_2_1,cyclic_4_1,cyclic_8_1,block_128_1,cyclic_64_1,cyclic_16_1,block_16_1,block_4_1,block_2_1,cyclic_2_1,cyclic_32_1,cyclic_4_1,block_2_1,complete_1,unroll_2,unroll_8,unroll_2,pipeline_1,1,19,0.794992751417,False
workload_747.cpp,xczu7ev-ffvc1156-2-e,10,0.17089,66,35,1,4,8,block_2_1,cyclic_4_1,cyclic_8_1,block_2_1,block_4_1,cyclic_16_1,cyclic_2_1,block_64_1,block_2_1,block_16_1,cyclic_32_1,cyclic_16_1,block_128_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline_1,1,12,0.961898590842,False
workload_474.cpp,xczu7ev-ffvc1156-2-e,10,0.17095,87,36,1,6,12,block_2_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,block_2_1,block_16_1,block_16_1,cyclic_128_1,block_2_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_4,unroll_8,1,13.75,0.918490714152,False
workload_495.cpp,xczu7ev-ffvc1156-2-e,10,0.17095,88,35,1,5,12,block_2_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,block_2_1,block_16_1,block_16_1,cyclic_128_1,cyclic_64_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_4,unroll_4,1,13.25,0.930778616182,False
