Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,Array_7,Array_8,Array_9,Array_10,Array_11,Array_12,Array_13,Array_14,OuterLoop_1,OuterLoop_2,OuterLoop_3,InnerLoop_1_1,Replicate_Count,Area,Weight,is_pareto
workload_784.cpp,xczu7ev-ffvc1156-2-e,10,3.21606,109,61,1,10,24,cyclic_2_1,cyclic_4_1,cyclic_64_1,cyclic_2_1,block_4_1,block_16_1,block_128_1,block_4_1,cyclic_32_1,cyclic_16_1,block_128_1,cyclic_16_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_64,pipeline_1,1,24,0.950572455633,False
workload_924.cpp,xczu7ev-ffvc1156-2-e,10,3.20582,100,64,1,8,20,cyclic_2_1,cyclic_4_1,cyclic_64_1,cyclic_2_1,block_4_1,block_2_1,cyclic_2_1,cyclic_8_1,cyclic_2_1,cyclic_32_1,block_128_1,cyclic_16_1,block_8_1,complete_1,unroll_2,pipeline_1,unroll_64,pipeline_1,1,23.25,0.957857813248,False
workload_905.cpp,xczu7ev-ffvc1156-2-e,10,3.21606,97,63,1,8,20,cyclic_2_1,cyclic_4_1,cyclic_64_1,cyclic_2_1,block_4_1,block_2_1,cyclic_2_1,cyclic_8_1,cyclic_32_1,cyclic_32_1,block_128_1,cyclic_16_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_64,pipeline_1,1,23,0.961321768104,False
workload_930.cpp,xczu7ev-ffvc1156-2-e,10,3.21606,108,62,1,9,24,cyclic_2_1,cyclic_4_1,cyclic_64_1,cyclic_2_1,block_4_1,cyclic_32_1,cyclic_2_1,block_4_1,cyclic_32_1,block_64_1,block_128_1,cyclic_16_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_64,pipeline_1,1,24,0.950572455633,False
workload_935.cpp,xczu7ev-ffvc1156-2-e,10,3.20378,100,61,1,7,20,cyclic_2_1,cyclic_4_1,cyclic_64_1,cyclic_2_1,block_4_1,cyclic_4_1,cyclic_2_1,cyclic_16_1,block_2_1,cyclic_16_1,block_128_1,cyclic_16_1,cyclic_32_1,complete_1,unroll_2,pipeline_1,unroll_64,pipeline_1,1,22.25,0.968302009827,False
workload_625.cpp,xczu7ev-ffvc1156-2-e,10,13.37694,106,61,1,9,23,cyclic_2_1,cyclic_4_1,cyclic_64_1,cyclic_2_1,cyclic_16_1,cyclic_32_1,cyclic_2_1,cyclic_128_1,cyclic_4_1,cyclic_64_1,cyclic_32_1,cyclic_16_1,cyclic_64_1,complete_1,unroll_4,pipeline_1,unroll_64,unroll_2,1,23.5,0.805808717347,False
workload_866.cpp,xczu7ev-ffvc1156-2-e,10,13.3859,90,61,1,8,19,cyclic_2_1,cyclic_4_1,cyclic_64_1,cyclic_2_1,cyclic_16_1,cyclic_4_1,cyclic_2_1,cyclic_128_1,block_2_1,cyclic_16_1,cyclic_32_1,cyclic_16_1,cyclic_32_1,complete_1,unroll_4,pipeline_1,unroll_16,unroll_2,1,22.25,0.810528905249,False
workload_844.cpp,xczu7ev-ffvc1156-2-e,10,0.30846,201,60,5,24,43,cyclic_2_1,cyclic_4_1,cyclic_64_1,cyclic_64_1,block_4_1,block_16_1,block_128_1,block_4_1,cyclic_32_1,cyclic_16_1,block_128_1,cyclic_16_1,cyclic_32_1,complete_1,pipeline_1,pipeline_1,unroll_64,pipeline_1,1,33,0.825615887907,False
workload_764.cpp,xczu7ev-ffvc1156-2-e,10,3.17659,114,61,1,9,25,cyclic_2_1,cyclic_4_1,cyclic_64_1,cyclic_64_1,cyclic_16_1,cyclic_32_1,cyclic_2_1,cyclic_128_1,cyclic_8_1,cyclic_16_1,cyclic_32_1,cyclic_16_1,cyclic_32_1,complete_1,unroll_4,pipeline_1,unroll_16,pipeline_1,1,24,1,True
workload_901.cpp,xczu7ev-ffvc1156-2-e,10,0.30318,167,61,5,20,35,cyclic_2_1,cyclic_4_1,cyclic_64_1,cyclic_64_1,cyclic_2_1,block_16_1,cyclic_2_1,block_4_1,cyclic_2_1,cyclic_16_1,cyclic_32_1,cyclic_16_1,cyclic_32_1,complete_1,pipeline_1,pipeline_1,unroll_64,pipeline_1,1,30.25,0.863186671017,False
workload_944.cpp,xczu7ev-ffvc1156-2-e,10,3.16955,238,59,5,12,46,cyclic_2_1,cyclic_4_1,cyclic_64_1,cyclic_64_1,cyclic_32_1,block_16_1,cyclic_2_1,cyclic_16_1,cyclic_2_1,block_64_1,cyclic_64_1,cyclic_16_1,cyclic_64_1,complete_1,unroll_16,pipeline_1,unroll_64,pipeline_1,1,30.5,0.837020754099,False
workload_671.cpp,xczu7ev-ffvc1156-2-e,10,0.30431,176,61,5,20,36,cyclic_2_1,cyclic_4_1,cyclic_64_1,cyclic_64_1,cyclic_32_1,cyclic_32_1,cyclic_2_1,block_2_1,block_2_1,cyclic_16_1,cyclic_2_1,cyclic_2_1,cyclic_32_1,complete_1,pipeline_1,pipeline_1,unroll_64,unroll_64,1,30.5,0.857564327244,False
workload_694.cpp,xczu7ev-ffvc1156-2-e,10,0.59653,167,62,5,20,36,cyclic_2_1,cyclic_4_1,cyclic_64_1,cyclic_64_1,cyclic_64_1,block_8_1,cyclic_2_1,cyclic_16_1,block_2_1,cyclic_16_1,cyclic_2_1,cyclic_2_1,cyclic_32_1,complete_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,1,30.75,0.854507951076,False
workload_715.cpp,xczu7ev-ffvc1156-2-e,10,0.30943,155,64,5,18,31,cyclic_2_1,cyclic_4_1,cyclic_64_1,cyclic_8_1,cyclic_32_1,cyclic_2_1,cyclic_2_1,block_4_1,block_2_1,cyclic_16_1,cyclic_2_1,cyclic_16_1,cyclic_32_1,complete_1,pipeline_1,pipeline_1,unroll_16,unroll_64,1,29.5,0.870524076692,False
workload_419.cpp,xczu7ev-ffvc1156-2-e,10,3.19012,186,67,1,15,38,cyclic_2_1,cyclic_64_1,cyclic_128_1,cyclic_8_1,block_32_1,cyclic_2_1,cyclic_128_1,cyclic_128_1,cyclic_2_1,cyclic_16_1,block_128_1,cyclic_16_1,block_128_1,complete_1,unroll_2,pipeline_1,unroll_16,pipeline_1,1,30.25,0.840660065754,False
workload_705.cpp,xczu7ev-ffvc1156-2-e,10,0.303,162,66,8,21,34,cyclic_2_1,cyclic_8_1,cyclic_2_1,cyclic_2_1,cyclic_16_1,block_8_1,cyclic_2_1,cyclic_8_1,block_2_1,cyclic_16_1,cyclic_128_1,cyclic_16_1,cyclic_128_1,complete_1,pipeline_1,pipeline_1,unroll_16,unroll_16,1,32.25,0.835110024898,False
workload_949.cpp,xczu7ev-ffvc1156-2-e,10,16.09361,229,68,1,53,94,cyclic_2_1,cyclic_8_1,cyclic_32_1,cyclic_64_1,cyclic_16_1,cyclic_32_1,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_16_1,cyclic_32_1,cyclic_16_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_64,unroll_64,1,54,0.37255983827,False
workload_163.cpp,xczu7ev-ffvc1156-2-e,10,6.43092,180,80,3,12,37,cyclic_32_1,block_32_1,block_2_1,cyclic_32_1,cyclic_8_1,block_8_1,cyclic_128_1,cyclic_64_1,cyclic_2_1,cyclic_64_1,block_16_1,block_4_1,cyclic_8_1,complete_1,unroll_8,unroll_2,unroll_4,pipeline_1,1,33,0.774793161478,False
workload_0.cpp,xczu7ev-ffvc1156-2-e,10,4.50481,370,87,9,17,75,cyclic_32_1,block_32_1,block_8_1,block_8_1,block_2_1,cyclic_4_1,cyclic_8_1,block_2_1,cyclic_128_1,block_8_1,block_8_1,block_8_1,cyclic_4_1,complete_1,unroll_2,unroll_16,unroll_8,unroll_64,1,47,0.527482744526,False
workload_88.cpp,xczu7ev-ffvc1156-2-e,10,4.50721,357,81,9,21,82,cyclic_32_1,block_32_1,block_8_1,block_8_1,cyclic_8_1,cyclic_32_1,block_32_1,cyclic_64_1,cyclic_128_1,block_4_1,block_8_1,block_4_1,cyclic_4_1,complete_1,unroll_2,unroll_16,unroll_8,unroll_64,1,48.25,0.50364364065,False
workload_129.cpp,xczu7ev-ffvc1156-2-e,10,4.50481,801,79,9,20,89,cyclic_32_1,block_32_1,block_8_1,cyclic_64_1,block_4_1,cyclic_4_1,cyclic_8_1,block_2_1,cyclic_128_1,block_8_1,cyclic_32_1,block_16_1,cyclic_4_1,complete_1,unroll_2,unroll_16,unroll_16,unroll_64,1,49.25,0.485036986454,False
workload_312.cpp,xczu7ev-ffvc1156-2-e,10,3.19586,112,74,2,10,29,cyclic_32_1,block_4_1,block_4_1,block_8_1,cyclic_64_1,block_16_1,block_8_1,block_128_1,block_4_1,cyclic_8_1,cyclic_32_1,block_16_1,cyclic_32_1,complete_1,unroll_2,pipeline_1,unroll_16,pipeline_1,1,28.75,0.866761935884,False
workload_50.cpp,xczu7ev-ffvc1156-2-e,10,6.42708,488,78,3,13,42,cyclic_32_1,block_64_1,block_4_1,cyclic_32_1,cyclic_8_1,cyclic_32_1,cyclic_128_1,cyclic_64_1,cyclic_2_1,cyclic_64_1,block_32_1,block_4_1,cyclic_8_1,complete_1,unroll_8,unroll_2,unroll_4,pipeline_1,1,34,0.762477359244,False
workload_187.cpp,xczu7ev-ffvc1156-2-e,10,12.65083,343,75,1,14,55,cyclic_32_1,cyclic_128_1,block_4_1,block_2_1,block_32_1,cyclic_2_1,block_16_1,cyclic_64_1,cyclic_128_1,cyclic_16_1,block_8_1,block_4_1,cyclic_32_1,complete_1,unroll_2,unroll_16,unroll_64,unroll_8,1,36.25,0.671663188918,False
workload_424.cpp,xczu7ev-ffvc1156-2-e,10,4.82091,242,74,1,15,44,cyclic_32_1,cyclic_128_1,block_4_1,cyclic_64_1,cyclic_8_1,cyclic_32_1,cyclic_2_1,block_128_1,block_2_1,cyclic_4_1,block_128_1,cyclic_128_1,block_128_1,complete_1,unroll_2,unroll_8,unroll_2,pipeline_1,1,33.5,0.784028630859,False
workload_205.cpp,xczu7ev-ffvc1156-2-e,10,24.70376,147,69,1,9,30,cyclic_32_1,cyclic_2_1,block_2_1,cyclic_8_1,block_4_1,block_16_1,cyclic_64_1,block_4_1,cyclic_64_1,cyclic_16_1,cyclic_32_1,cyclic_4_1,block_2_1,complete_1,unroll_16,pipeline_1,unroll_4,unroll_2,1,27.25,0.615741818881,False
workload_209.cpp,xczu7ev-ffvc1156-2-e,10,4.75232,306,68,2,17,53,cyclic_32_1,cyclic_2_1,cyclic_128_1,cyclic_8_1,block_32_1,cyclic_4_1,block_128_1,block_4_1,cyclic_64_1,cyclic_16_1,cyclic_32_1,cyclic_16_1,cyclic_2_1,complete_1,unroll_32,pipeline_1,unroll_2,pipeline_1,1,35,0.7657429143,False
workload_128.cpp,xczu7ev-ffvc1156-2-e,10,13.14584,217,69,1,13,47,cyclic_32_1,cyclic_2_1,cyclic_128_1,cyclic_8_1,block_32_1,cyclic_4_1,cyclic_128_1,block_4_1,cyclic_2_1,cyclic_16_1,cyclic_32_1,cyclic_2_1,cyclic_2_1,complete_1,unroll_32,pipeline_1,unroll_2,unroll_2,1,32.5,0.710243617563,False
workload_172.cpp,xczu7ev-ffvc1156-2-e,10,13.14584,229,69,1,14,49,cyclic_32_1,cyclic_2_1,cyclic_128_1,cyclic_8_1,block_32_1,cyclic_4_1,cyclic_128_1,block_4_1,cyclic_64_1,cyclic_16_1,cyclic_32_1,cyclic_2_1,cyclic_2_1,complete_1,unroll_32,pipeline_1,unroll_2,unroll_2,1,33.25,0.699353854985,False
workload_247.cpp,xczu7ev-ffvc1156-2-e,10,24.80508,252,72,1,9,33,cyclic_32_1,cyclic_2_1,cyclic_8_1,cyclic_8_1,block_4_1,cyclic_64_1,cyclic_64_1,block_4_1,cyclic_64_1,cyclic_16_1,block_64_1,cyclic_4_1,block_2_1,complete_1,unroll_16,unroll_2,unroll_4,unroll_2,1,28.75,0.606225149126,False
workload_227.cpp,xczu7ev-ffvc1156-2-e,10,18.15602,233,67,1,17,47,cyclic_32_1,cyclic_4_1,block_2_1,cyclic_2_1,block_16_1,block_16_1,block_16_1,cyclic_128_1,block_64_1,cyclic_4_1,cyclic_32_1,cyclic_2_1,cyclic_32_1,complete_1,unroll_2,unroll_16,unroll_4,unroll_16,1,33,0.647914406058,False
workload_546.cpp,xczu7ev-ffvc1156-2-e,10,4.83212,125,71,1,12,30,cyclic_32_1,cyclic_4_1,block_2_1,cyclic_2_1,block_4_1,block_16_1,block_128_1,cyclic_8_1,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_16_1,block_128_1,complete_1,unroll_2,unroll_16,unroll_2,pipeline_1,1,28.5,0.866592778874,False
workload_171.cpp,xczu7ev-ffvc1156-2-e,10,10.57579,156,68,1,14,36,cyclic_32_1,cyclic_4_1,block_2_1,cyclic_2_1,block_4_1,block_16_1,block_16_1,cyclic_128_1,block_64_1,cyclic_4_1,cyclic_32_1,cyclic_2_1,block_128_1,complete_1,unroll_2,unroll_16,unroll_4,unroll_16,1,29.75,0.785077243246,False
workload_240.cpp,xczu7ev-ffvc1156-2-e,10,6.43883,142,68,1,16,32,cyclic_32_1,cyclic_4_1,block_2_1,cyclic_2_1,block_4_1,block_16_1,block_16_1,cyclic_128_1,cyclic_2_1,cyclic_4_1,cyclic_32_1,block_128_1,block_64_1,complete_1,unroll_2,unroll_16,unroll_4,pipeline_1,1,29.25,0.837329378029,False
workload_294.cpp,xczu7ev-ffvc1156-2-e,10,9.00459,238,68,1,13,50,cyclic_32_1,cyclic_4_1,block_2_1,cyclic_2_1,block_4_1,block_16_1,cyclic_2_1,cyclic_128_1,block_64_1,cyclic_4_1,cyclic_32_1,cyclic_2_1,block_128_1,complete_1,unroll_2,unroll_16,unroll_4,unroll_64,1,33,0.748383006521,False
workload_234.cpp,xczu7ev-ffvc1156-2-e,10,4.83212,114,72,1,7,22,cyclic_32_1,cyclic_4_1,block_2_1,cyclic_2_1,block_4_1,cyclic_32_1,block_16_1,cyclic_8_1,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_128_1,complete_1,unroll_2,unroll_16,unroll_2,pipeline_1,1,25.5,0.911921854915,False
workload_264.cpp,xczu7ev-ffvc1156-2-e,10,4.83212,123,71,1,8,26,cyclic_32_1,cyclic_4_1,block_2_1,cyclic_2_1,block_4_1,cyclic_32_1,block_16_1,cyclic_8_1,block_64_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_128_1,complete_1,unroll_2,unroll_16,unroll_2,pipeline_1,1,26.5,0.897101997465,False
workload_633.cpp,xczu7ev-ffvc1156-2-e,10,4.8362,203,69,1,9,31,cyclic_32_1,cyclic_4_1,block_2_1,cyclic_2_1,block_4_1,cyclic_32_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_4_1,cyclic_32_1,cyclic_128_1,block_128_1,complete_1,unroll_16,unroll_16,unroll_2,pipeline_1,1,27.5,0.886571364961,False
workload_360.cpp,xczu7ev-ffvc1156-2-e,10,4.83188,109,72,1,5,19,cyclic_32_1,cyclic_4_1,block_2_1,cyclic_2_1,block_4_1,cyclic_32_1,cyclic_2_1,cyclic_8_1,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_128_1,complete_1,unroll_2,unroll_16,unroll_2,pipeline_1,1,24.25,0.929441099772,False
workload_343.cpp,xczu7ev-ffvc1156-2-e,10,4.78181,101,70,1,7,21,cyclic_32_1,cyclic_4_1,block_2_1,cyclic_64_1,block_4_1,block_4_1,block_16_1,cyclic_128_1,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_128_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline_1,1,24.75,0.923428925447,False
workload_588.cpp,xczu7ev-ffvc1156-2-e,10,6.46991,690,70,1,12,42,cyclic_32_1,cyclic_4_1,block_2_1,cyclic_64_1,block_4_1,cyclic_32_1,block_128_1,cyclic_8_1,cyclic_32_1,cyclic_4_1,cyclic_2_1,cyclic_16_1,block_128_1,complete_1,unroll_2,unroll_16,unroll_4,pipeline_1,1,31.25,0.795789550109,False
workload_345.cpp,xczu7ev-ffvc1156-2-e,10,5.63818,221,70,1,15,58,cyclic_32_1,cyclic_4_1,block_4_1,cyclic_128_1,cyclic_2_1,block_4_1,block_16_1,cyclic_128_1,cyclic_32_1,cyclic_8_1,block_128_1,cyclic_4_1,cyclic_128_1,complete_1,unroll_2,pipeline_1,unroll_16,unroll_64,1,36,0.742687874556,False
workload_365.cpp,xczu7ev-ffvc1156-2-e,10,3.22214,118,67,1,12,30,cyclic_32_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_2_1,block_128_1,block_2_1,cyclic_2_1,cyclic_64_1,block_128_1,cyclic_16_1,cyclic_32_1,complete_1,unroll_2,unroll_8,unroll_64,pipeline_1,1,27.5,0.899875912183,False
workload_349.cpp,xczu7ev-ffvc1156-2-e,10,4.50534,224,72,1,13,56,cyclic_32_1,cyclic_4_1,cyclic_4_1,block_16_1,block_2_1,cyclic_2_1,block_128_1,block_2_1,block_2_1,cyclic_64_1,block_128_1,cyclic_16_1,cyclic_32_1,complete_1,unroll_2,unroll_8,unroll_16,unroll_64,1,35.5,0.760330333574,False
workload_311.cpp,xczu7ev-ffvc1156-2-e,10,3.2247,130,68,1,12,32,cyclic_32_1,cyclic_4_1,cyclic_4_1,block_4_1,block_2_1,block_16_1,block_128_1,block_2_1,cyclic_2_1,cyclic_64_1,block_128_1,cyclic_16_1,cyclic_32_1,complete_1,unroll_2,unroll_8,unroll_64,pipeline_1,1,28.25,0.879928183853,False
workload_422.cpp,xczu7ev-ffvc1156-2-e,10,13.42374,123,68,1,12,32,cyclic_32_1,cyclic_4_1,cyclic_4_1,block_4_1,block_2_1,block_16_1,block_128_1,block_2_1,cyclic_2_1,cyclic_64_1,block_128_1,cyclic_16_1,cyclic_32_1,complete_1,unroll_2,unroll_8,unroll_64,unroll_2,1,28.25,0.7688642704,False
workload_206.cpp,xczu7ev-ffvc1156-2-e,10,10.57579,155,69,1,14,37,cyclic_32_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,block_4_1,block_16_1,block_16_1,cyclic_128_1,block_64_1,cyclic_4_1,cyclic_32_1,cyclic_2_1,block_128_1,complete_1,unroll_2,unroll_16,unroll_4,unroll_16,1,30.25,0.776655465153,False
workload_114.cpp,xczu7ev-ffvc1156-2-e,10,18.15824,156,68,1,15,40,cyclic_32_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,block_4_1,block_16_1,block_16_1,cyclic_128_1,block_64_1,cyclic_4_1,cyclic_32_1,cyclic_2_1,cyclic_32_1,complete_1,unroll_2,unroll_16,unroll_4,unroll_16,1,31,0.674115190398,False
workload_315.cpp,xczu7ev-ffvc1156-2-e,10,4.83188,833,77,1,9,38,cyclic_32_1,cyclic_64_1,block_2_1,block_16_1,cyclic_64_1,cyclic_32_1,block_16_1,cyclic_16_1,block_64_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_128_1,complete_1,unroll_2,unroll_16,unroll_2,pipeline_1,1,31.25,0.811823640462,False
workload_151.cpp,xczu7ev-ffvc1156-2-e,10,9.08467,396,74,1,21,71,cyclic_32_1,cyclic_64_1,block_4_1,block_2_1,block_32_1,block_64_1,block_32_1,cyclic_64_1,cyclic_128_1,block_32_1,block_8_1,block_4_1,cyclic_32_1,complete_1,unroll_2,unroll_16,unroll_64,unroll_16,1,41.75,0.612316533226,False
workload_236.cpp,xczu7ev-ffvc1156-2-e,10,5.25211,166,80,3,10,36,cyclic_4_1,block_32_1,block_32_1,cyclic_64_1,cyclic_16_1,block_4_1,block_8_1,cyclic_4_1,cyclic_32_1,block_64_1,cyclic_16_1,cyclic_4_1,cyclic_8_1,complete_1,unroll_2,pipeline_1,unroll_64,unroll_16,1,32.25,0.79538507684,False
workload_261.cpp,xczu7ev-ffvc1156-2-e,10,3.2219,227,69,2,12,37,cyclic_4_1,block_32_1,cyclic_2_1,block_8_1,cyclic_64_1,block_4_1,cyclic_16_1,block_128_1,cyclic_2_1,cyclic_16_1,cyclic_16_1,block_16_1,cyclic_32_1,complete_1,unroll_2,unroll_8,unroll_16,pipeline_1,1,30,0.8438091019,False
workload_271.cpp,xczu7ev-ffvc1156-2-e,10,43.65638,226,70,29,28,65,cyclic_4_1,block_32_1,cyclic_4_1,cyclic_64_1,block_4_1,cyclic_16_1,block_8_1,cyclic_4_1,cyclic_32_1,block_64_1,block_64_1,block_16_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_64,unroll_16,1,48,0.270829457843,False
workload_186.cpp,xczu7ev-ffvc1156-2-e,10,4.46491,271,69,9,19,58,cyclic_4_1,block_32_1,cyclic_4_1,cyclic_64_1,cyclic_16_1,block_4_1,cyclic_2_1,block_128_1,cyclic_4_1,cyclic_128_1,block_128_1,cyclic_4_1,cyclic_8_1,complete_1,unroll_2,pipeline_1,unroll_64,unroll_64,1,38.75,0.697652335746,False
workload_380.cpp,xczu7ev-ffvc1156-2-e,10,3.19677,116,68,2,11,32,cyclic_4_1,block_4_1,block_2_1,block_16_1,cyclic_64_1,cyclic_32_1,block_16_1,cyclic_128_1,block_16_1,cyclic_8_1,cyclic_128_1,block_16_1,block_128_1,complete_1,unroll_2,pipeline_1,unroll_16,pipeline_1,1,28.25,0.879935459565,False
workload_638.cpp,xczu7ev-ffvc1156-2-e,10,3.17922,161,66,3,15,44,cyclic_4_1,block_4_1,block_2_1,block_8_1,cyclic_16_1,block_16_1,block_64_1,cyclic_128_1,block_2_1,cyclic_8_1,block_128_1,block_16_1,cyclic_64_1,complete_1,unroll_8,pipeline_1,unroll_16,pipeline_1,1,32,0.816701020211,False
workload_692.cpp,xczu7ev-ffvc1156-2-e,10,3.17794,135,64,2,11,37,cyclic_4_1,block_4_1,block_2_1,block_8_1,cyclic_32_1,cyclic_4_1,block_16_1,block_2_1,block_16_1,cyclic_16_1,cyclic_32_1,block_16_1,cyclic_64_1,complete_1,unroll_8,pipeline_1,unroll_64,pipeline_1,1,28.5,0.873336157556,False
workload_734.cpp,xczu7ev-ffvc1156-2-e,10,3.1979,100,63,2,10,27,cyclic_4_1,block_4_1,block_2_1,block_8_1,cyclic_64_1,block_16_1,block_16_1,cyclic_128_1,block_16_1,cyclic_16_1,cyclic_32_1,cyclic_16_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_64,pipeline_1,1,25.5,0.92352573211,False
workload_323.cpp,xczu7ev-ffvc1156-2-e,10,6.38084,108,69,2,10,28,cyclic_4_1,block_4_1,block_2_1,block_8_1,cyclic_64_1,block_16_1,block_8_1,block_128_1,block_4_1,cyclic_8_1,cyclic_32_1,block_16_1,cyclic_32_1,complete_1,unroll_2,pipeline_1,unroll_4,pipeline_1,1,27.25,0.873009073475,False
workload_623.cpp,xczu7ev-ffvc1156-2-e,10,3.17794,180,63,4,14,46,cyclic_4_1,block_4_1,block_2_1,block_8_1,cyclic_64_1,cyclic_32_1,block_16_1,block_128_1,block_16_1,block_64_1,cyclic_32_1,block_16_1,cyclic_64_1,complete_1,unroll_8,pipeline_1,unroll_16,pipeline_1,1,31.75,0.81896926906,False
workload_540.cpp,xczu7ev-ffvc1156-2-e,10,3.17794,172,65,4,13,43,cyclic_4_1,block_4_1,block_2_1,block_8_1,cyclic_64_1,cyclic_32_1,block_16_1,block_128_1,block_16_1,cyclic_8_1,cyclic_32_1,block_16_1,cyclic_64_1,complete_1,unroll_8,pipeline_1,unroll_16,pipeline_1,1,31.25,0.826588504762,False
workload_202.cpp,xczu7ev-ffvc1156-2-e,10,3.19074,111.5,66,2,10,29.5,cyclic_4_1,block_4_1,block_2_1,block_8_1,cyclic_64_1,cyclic_32_1,block_16_1,block_128_1,block_4_1,cyclic_8_1,cyclic_32_1,block_16_1,cyclic_32_1,complete_1,unroll_2,pipeline_1,unroll_16,pipeline_1,2,26.875,0.906619467177,False
workload_454.cpp,xczu7ev-ffvc1156-2-e,10,3.17794,171,66,4,13,41,cyclic_4_1,block_4_1,block_2_1,block_8_1,cyclic_64_1,cyclic_32_1,block_16_1,block_128_1,block_4_1,cyclic_8_1,cyclic_32_1,block_16_1,cyclic_64_1,complete_1,unroll_8,pipeline_1,unroll_16,pipeline_1,1,31,0.830361117768,False
workload_578.cpp,xczu7ev-ffvc1156-2-e,10,3.19558,102,74,1,8,27,cyclic_4_1,block_4_1,block_32_1,cyclic_64_1,block_4_1,block_2_1,cyclic_2_1,cyclic_16_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,block_16_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_64,pipeline_1,1,27.5,0.899901571453,False
workload_660.cpp,xczu7ev-ffvc1156-2-e,10,3.17467,165,64,3,14,42,cyclic_4_1,block_4_1,block_4_1,cyclic_64_1,cyclic_16_1,block_16_1,block_64_1,cyclic_16_1,block_2_1,cyclic_8_1,block_128_1,cyclic_16_1,cyclic_64_1,complete_1,unroll_8,pipeline_1,unroll_16,pipeline_1,1,30.75,0.83378942352,False
workload_832.cpp,xczu7ev-ffvc1156-2-e,10,3.17403,251,64,7,18,54,cyclic_4_1,block_4_1,block_4_1,cyclic_64_1,cyclic_16_1,block_16_1,block_64_1,cyclic_16_1,cyclic_2_1,cyclic_8_1,block_128_1,cyclic_16_1,cyclic_64_1,complete_1,unroll_16,pipeline_1,unroll_64,pipeline_1,1,35.75,0.766406419566,False
workload_713.cpp,xczu7ev-ffvc1156-2-e,10,3.18107,99,67,2,10,27,cyclic_4_1,block_4_1,block_4_1,cyclic_64_1,cyclic_16_1,block_8_1,block_64_1,cyclic_16_1,block_2_1,cyclic_8_1,cyclic_16_1,cyclic_2_1,cyclic_64_1,complete_1,unroll_2,pipeline_1,unroll_64,pipeline_1,1,26.5,0.906622387349,False
workload_497.cpp,xczu7ev-ffvc1156-2-e,10,6.345,167,67,4,13,41,cyclic_4_1,block_4_1,cyclic_2_1,block_8_1,cyclic_64_1,cyclic_32_1,block_16_1,block_128_1,block_4_1,cyclic_8_1,cyclic_2_1,block_16_1,cyclic_64_1,complete_1,unroll_8,pipeline_1,unroll_4,pipeline_1,1,31.25,0.797056922599,False
workload_607.cpp,xczu7ev-ffvc1156-2-e,10,6.345,155,66,4,11,38,cyclic_4_1,block_4_1,cyclic_2_1,block_8_1,cyclic_64_1,cyclic_32_1,block_16_1,cyclic_16_1,block_4_1,cyclic_8_1,cyclic_32_1,block_16_1,cyclic_64_1,complete_1,unroll_8,pipeline_1,unroll_4,pipeline_1,1,29.75,0.827280230731,False
workload_774.cpp,xczu7ev-ffvc1156-2-e,10,3.17946,176,61,3,15,44,cyclic_4_1,block_4_1,cyclic_2_1,cyclic_64_1,block_4_1,block_16_1,block_64_1,cyclic_16_1,block_2_1,cyclic_64_1,block_128_1,cyclic_16_1,cyclic_64_1,complete_1,unroll_8,pipeline_1,unroll_16,pipeline_1,1,30.75,0.833747637417,False
workload_218.cpp,xczu7ev-ffvc1156-2-e,10,4.81732,249,68,5,21,59,cyclic_4_1,block_8_1,block_2_1,block_8_1,cyclic_16_1,block_8_1,cyclic_2_1,block_128_1,cyclic_2_1,block_64_1,cyclic_32_1,cyclic_16_1,cyclic_64_1,complete_1,unroll_16,unroll_8,unroll_2,pipeline_1,1,38.25,0.706213249843,False
workload_155.cpp,xczu7ev-ffvc1156-2-e,10,4.81729,336,75,3,11,62,cyclic_4_1,cyclic_128_1,block_2_1,block_16_1,cyclic_16_1,block_8_1,cyclic_2_1,cyclic_4_1,block_2_1,block_64_1,cyclic_2_1,cyclic_16_1,cyclic_64_1,complete_1,unroll_16,unroll_8,unroll_2,pipeline_1,1,37.75,0.716384803878,False
