Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,Replicate_Count,Area,Weight,is_pareto
workload_3983.cpp,xcu200-fsgd2104-2-e,5,16.18049,53,0,0,0,0,cyclic_8_1,cyclic_8_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,pipeline_1,1,0,0.951403787327,False
workload_3819.cpp,xcu200-fsgd2104-2-e,5,5.43745,522,0,0,0,5,cyclic_8_1,cyclic_8_1,complete_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,6,1.25,0.876321328111,False
workload_3939.cpp,xcu200-fsgd2104-2-e,5,5.43745,533,0,0,0,5,cyclic_8_1,cyclic_8_1,complete_1,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,1,1.25,0.876321328111,False
workload_3935.cpp,xcu200-fsgd2104-2-e,5,5.43745,545,0,0,0,5,cyclic_8_1,cyclic_8_1,complete_1,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline_1,1,1.25,0.876321328111,False
workload_3718.cpp,xcu200-fsgd2104-2-e,5,8.11009,403,0,1,0,6,cyclic_8_1,cyclic_8_1,complete_1,unroll_16,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,1.75,0.786690563256,False
workload_3693.cpp,xcu200-fsgd2104-2-e,5,5.43745,508.5,0,0,0,5,cyclic_8_1,cyclic_8_1,complete_1,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,2,1.25,0.876321328111,False
workload_3987.cpp,xcu200-fsgd2104-2-e,5,104.90369,50,0,0,0,0,cyclic_8_1,cyclic_8_1,complete_1,unroll_2,unroll_2,pipeline_1,unroll_2,pipeline_1,1,0,0.32176354607,False
workload_3631.cpp,xcu200-fsgd2104-2-e,5,12.418585,55,0,0,0,0,cyclic_8_1,cyclic_8_1,complete_1,unroll_32,pipeline_1,unroll_32,unroll_4,pipeline_1,1,0,0.987122626925,False
workload_3604.cpp,xcu200-fsgd2104-2-e,5,8.755225,540,0,1,1,6,cyclic_8_1,cyclic_8_1,complete_1,unroll_32,pipeline_1,unroll_64,pipeline_1,pipeline_1,1,2,0.743806996818,False
workload_3549.cpp,xcu200-fsgd2104-2-e,5,13.736985,54,0,0,0,0,cyclic_8_1,cyclic_8_1,complete_1,unroll_32,pipeline_1,unroll_64,unroll_2,pipeline_1,1,0,0.974521039999,False
workload_3578.cpp,xcu200-fsgd2104-2-e,5,11.759385,55,0,0,0,0,cyclic_8_1,cyclic_8_1,complete_1,unroll_32,pipeline_1,unroll_64,unroll_8,pipeline_1,1,0,0.993457224476,False
workload_3610.cpp,xcu200-fsgd2104-2-e,5,12.11777,51,0,0,0,0,cyclic_8_1,cyclic_8_1,complete_1,unroll_32,pipeline_1,unroll_8,unroll_8,pipeline_1,1,0,0.99001052006,False
workload_3810.cpp,xcu200-fsgd2104-2-e,5,5.43745,488,0,0,0,5,cyclic_8_1,cyclic_8_1,complete_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,2,1.25,0.876321328111,False
workload_3662.cpp,xcu200-fsgd2104-2-e,5,19.32673,47,0,0,0,0,cyclic_8_1,cyclic_8_1,complete_1,unroll_4,pipeline_1,unroll_16,unroll_8,pipeline_1,1,0,0.922094208193,False
workload_3871.cpp,xcu200-fsgd2104-2-e,5,5.43745,507,0,0,0,5,cyclic_8_1,cyclic_8_1,complete_1,unroll_4,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,1.25,0.876321328111,False
workload_3660.cpp,xcu200-fsgd2104-2-e,5,19.95521,51,0,0,0,0,cyclic_8_1,cyclic_8_1,complete_1,unroll_4,pipeline_1,unroll_32,unroll_4,pipeline_1,1,0,0.916300963102,False
workload_3958.cpp,xcu200-fsgd2104-2-e,5,5.43745,469,0,0,0,5,cyclic_8_1,cyclic_8_1,complete_1,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,1.25,0.876321328111,False
workload_3985.cpp,xcu200-fsgd2104-2-e,5,102.28225,50,0,0,0,0,cyclic_8_1,cyclic_8_1,complete_1,unroll_4,unroll_2,pipeline_1,unroll_2,pipeline_1,1,0,0.334514244379,False
workload_3775.cpp,xcu200-fsgd2104-2-e,5,5.43745,509,0,0,0,5,cyclic_8_1,cyclic_8_1,complete_1,unroll_4,unroll_2,unroll_2,pipeline_1,pipeline_1,2,1.25,0.876321328111,False
workload_3885.cpp,xcu200-fsgd2104-2-e,5,8.11009,388,0,1,0,6,cyclic_8_1,cyclic_8_1,complete_1,unroll_64,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,1.75,0.786690563256,False
workload_3637.cpp,xcu200-fsgd2104-2-e,5,8.755225,586,0,1,1,6,cyclic_8_1,cyclic_8_1,complete_1,unroll_64,pipeline_1,unroll_64,pipeline_1,pipeline_1,1,2,0.743806996818,False
workload_3473.cpp,xcu200-fsgd2104-2-e,5,13.573145,59,0,0,0,0,cyclic_8_1,cyclic_8_1,complete_1,unroll_64,pipeline_1,unroll_64,unroll_2,pipeline_1,1,0,0.976082157328,False
workload_3684.cpp,xcu200-fsgd2104-2-e,5,8.048665,547,0,1,1,6,cyclic_8_1,cyclic_8_1,complete_1,unroll_8,pipeline_1,unroll_64,pipeline_1,pipeline_1,1,2,0.744163056382,False
workload_3968.cpp,xcu200-fsgd2104-2-e,5,5.43745,507,0,0,0,5,cyclic_8_1,cyclic_8_1,complete_1,unroll_8,unroll_2,unroll_8,pipeline_1,pipeline_1,1,1.25,0.876321328111,False
workload_2728.cpp,xcu200-fsgd2104-2-e,10,15.97442,972,0,0,1,7,block_128_1,block_128_1,complete_1,pipeline_1,pipeline_1,unroll_32,pipeline_1,pipeline_1,1,2,0.757493168262,False
workload_2884.cpp,xcu200-fsgd2104-2-e,10,10.7725,442,0,0,0,6,block_128_1,block_128_1,complete_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,1.5,0.838832031915,False
workload_2885.cpp,xcu200-fsgd2104-2-e,10,10.7725,431,0,0,0,6,block_128_1,block_128_1,complete_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,1.5,0.838832031915,False
workload_2696.cpp,xcu200-fsgd2104-2-e,10,10.7725,489,0,0,0,6,block_128_1,block_128_1,complete_1,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,2,1.5,0.838832031915,False
workload_2571.cpp,xcu200-fsgd2104-2-e,10,65.87394,91,0,0,0,1,block_128_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_4,unroll_2,unroll_2,1,0.25,0.68817076685,False
workload_2623.cpp,xcu200-fsgd2104-2-e,10,32.05218,226,0,0,0,1,block_128_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_4,unroll_64,unroll_2,1,0.25,0.905168896563,False
workload_2791.cpp,xcu200-fsgd2104-2-e,10,13.37346,433,0,0,0,6,block_128_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_2,1,1.5,0.839013032873,False
workload_2667.cpp,xcu200-fsgd2104-2-e,10,136.20613,312,0,0,1,8,block_128_1,block_2_1,complete_1,unroll_32,unroll_32,unroll_64,unroll_16,unroll_2,1,2.25,0.291410755195,False
workload_2680.cpp,xcu200-fsgd2104-2-e,10,15.97442,526,0,0,1,6,block_128_1,block_4_1,complete_1,pipeline_1,pipeline_1,unroll_32,pipeline_1,pipeline_1,2,1.75,0.796939791414,False
workload_2604.cpp,xcu200-fsgd2104-2-e,10,42.62405,138,0,0,0,2,block_128_1,block_4_1,complete_1,pipeline_1,pipeline_1,unroll_32,unroll_4,pipeline_1,1,0.5,0.819801784959,False
workload_2819.cpp,xcu200-fsgd2104-2-e,10,147.25378,173,0,0,0,2,block_128_1,block_64_1,complete_1,unroll_2,unroll_2,pipeline_1,unroll_32,pipeline_1,1,0.5,0.294731581189,False
workload_2757.cpp,xcu200-fsgd2104-2-e,10,10.81346,429.5,0,0,0,6,block_128_1,block_64_1,complete_1,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,2,1.5,0.838867115197,False
workload_2871.cpp,xcu200-fsgd2104-2-e,10,10.75202,439,0,0,1,6,block_128_1,cyclic_128_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,1.75,0.797559057687,False
workload_2846.cpp,xcu200-fsgd2104-2-e,10,10.75202,444,0,0,0,6,block_128_1,cyclic_128_1,complete_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,1.5,0.838814089425,False
workload_2814.cpp,xcu200-fsgd2104-2-e,10,10.75202,449,0,0,1,6,block_128_1,cyclic_128_1,complete_1,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,1.75,0.797559057687,False
workload_2635.cpp,xcu200-fsgd2104-2-e,10,26.04421,409,0,3,12,7,block_128_1,cyclic_32_1,complete_1,pipeline_1,unroll_32,unroll_64,unroll_16,unroll_2,1,5.5,0.315665991807,False
workload_2914.cpp,xcu200-fsgd2104-2-e,10,10.75202,458,0,0,0,6,block_128_1,cyclic_32_1,complete_1,unroll_2,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,1.5,0.838814089425,False
workload_2727.cpp,xcu200-fsgd2104-2-e,10,24.70405,463,0,3,12,10,block_128_1,cyclic_32_1,complete_1,unroll_32,unroll_32,pipeline_1,unroll_16,unroll_2,1,6.25,0.252890647342,False
workload_2677.cpp,xcu200-fsgd2104-2-e,10,24.71301,585,0,3,12,10,block_128_1,cyclic_32_1,complete_1,unroll_32,unroll_32,unroll_64,unroll_16,unroll_2,1,6.25,0.252888722166,False
workload_2868.cpp,xcu200-fsgd2104-2-e,10,10.75202,449,0,0,0,6,block_128_1,cyclic_4_1,complete_1,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_2,1,1.5,0.838814089425,False
workload_2803.cpp,xcu200-fsgd2104-2-e,10,10.752035,453.5,0,4.5,1.5,8.5,block_128_1,cyclic_64_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,2,3.625,0.523847541757,False
workload_2805.cpp,xcu200-fsgd2104-2-e,10,15.97445,712,0,10,4,12,block_128_1,cyclic_64_1,complete_1,pipeline_1,pipeline_1,unroll_32,pipeline_1,pipeline_1,1,6.5,0.235141802024,False
workload_2870.cpp,xcu200-fsgd2104-2-e,10,10.75202,454,0,0,0,6,block_128_1,cyclic_64_1,complete_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,1.5,0.838814089425,False
workload_2758.cpp,xcu200-fsgd2104-2-e,10,10.75202,446,0,0,0,6,block_128_1,cyclic_64_1,complete_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,1.5,0.838814089425,False
workload_2830.cpp,xcu200-fsgd2104-2-e,10,10.75202,444,0,0,0,6,block_128_1,cyclic_64_1,complete_1,unroll_2,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,1.5,0.838814089425,False
workload_2724.cpp,xcu200-fsgd2104-2-e,10,10.75202,446,0,0,0,6,block_128_1,cyclic_64_1,complete_1,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_2,2,1.5,0.838814089425,False
workload_2793.cpp,xcu200-fsgd2104-2-e,10,32.19653,212,0,0,0,1,block_128_1,cyclic_64_1,complete_1,unroll_2,pipeline_1,unroll_8,unroll_32,unroll_2,1,0.25,0.904261059166,False
workload_2861.cpp,xcu200-fsgd2104-2-e,10,15.97442,691,0,0,1,7,block_128_1,cyclic_64_1,complete_1,unroll_4,pipeline_1,unroll_16,pipeline_1,pipeline_1,1,2,0.757493168262,False
workload_2776.cpp,xcu200-fsgd2104-2-e,10,10.75202,426,0,0,0,6,block_128_1,cyclic_64_1,complete_1,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,1.5,0.838814089425,False
workload_2882.cpp,xcu200-fsgd2104-2-e,10,166.55362,108,0,0,0,2,block_128_1,cyclic_64_1,complete_1,unroll_4,unroll_2,unroll_8,unroll_2,pipeline_1,1,0.5,0.232894103255,False
workload_2797.cpp,xcu200-fsgd2104-2-e,10,11.05922,441,0,2,1,7,block_16_1,block_128_1,complete_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,2.5,0.680390678454,False
workload_2746.cpp,xcu200-fsgd2104-2-e,10,11.34597,429,0,1,1,6,block_16_1,block_16_1,complete_1,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_2,1,2,0.757682587228,False
workload_2689.cpp,xcu200-fsgd2104-2-e,10,32.03173,104,0,0,0,0,block_16_1,block_32_1,complete_1,pipeline_1,pipeline_1,unroll_8,unroll_64,pipeline_1,1,0,0.916723569409,False
workload_2732.cpp,xcu200-fsgd2104-2-e,10,11.1821,439,0,2,1,6,block_16_1,block_32_1,complete_1,unroll_2,unroll_2,unroll_8,pipeline_1,pipeline_1,1,2.25,0.718450884961,False
workload_2647.cpp,xcu200-fsgd2104-2-e,10,17.18274,711,0,3,2,8,block_16_1,block_32_1,complete_1,unroll_64,unroll_16,unroll_64,pipeline_1,unroll_2,1,3.25,0.573647530252,False
workload_2606.cpp,xcu200-fsgd2104-2-e,10,17.18274,1071,0,3,1,8,block_16_1,block_32_1,complete_1,unroll_64,unroll_16,unroll_8,pipeline_1,pipeline_1,1,3,0.608084314288,False
workload_2659.cpp,xcu200-fsgd2104-2-e,10,140.71301,128,0,0,0,3,block_16_1,block_32_1,complete_1,unroll_64,unroll_16,unroll_8,unroll_4,pipeline_1,1,0.75,0.315395147822,False
workload_2799.cpp,xcu200-fsgd2104-2-e,10,16.26114,460,0,2,1,6,block_16_1,block_4_1,complete_1,unroll_2,pipeline_1,unroll_32,pipeline_1,pipeline_1,1,2.25,0.71854884118,False
workload_2785.cpp,xcu200-fsgd2104-2-e,10,12.32898,416,0,1,1,6,block_16_1,block_4_1,complete_1,unroll_2,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,2,0.758058627325,False
workload_2688.cpp,xcu200-fsgd2104-2-e,10,20.9101,1947,0,1,2,8,block_16_1,block_4_1,complete_1,unroll_32,unroll_32,unroll_8,pipeline_1,pipeline_1,1,2.75,0.641554102029,False
workload_2624.cpp,xcu200-fsgd2104-2-e,10,142.69445,101,0,0,0,3,block_16_1,block_4_1,complete_1,unroll_32,unroll_32,unroll_8,unroll_2,pipeline_1,1,0.75,0.308198236697,False
workload_2579.cpp,xcu200-fsgd2104-2-e,10,136.95077,119,0,0,0,4,block_16_1,block_4_1,complete_1,unroll_32,unroll_32,unroll_8,unroll_64,pipeline_1,1,1,0.325071769561,False
workload_2617.cpp,xcu200-fsgd2104-2-e,10,33.18533,72,0,0,0,0,block_16_1,block_8_1,complete_1,unroll_16,pipeline_1,unroll_32,unroll_8,pipeline_1,1,0,0.908419975711,False
workload_2675.cpp,xcu200-fsgd2104-2-e,10,33.18533,66,0,0,0,0,block_16_1,block_8_1,complete_1,unroll_16,pipeline_1,unroll_32,unroll_8,unroll_2,1,0,0.908419975711,False
workload_2663.cpp,xcu200-fsgd2104-2-e,10,43.46626,103,0,0,1,1,block_16_1,block_8_1,complete_1,unroll_16,unroll_16,unroll_64,unroll_8,unroll_2,1,0.5,0.81482334723,False
workload_2642.cpp,xcu200-fsgd2104-2-e,10,137.36325,126,0,0,0,6,block_16_1,cyclic_16_1,complete_1,pipeline_1,unroll_64,unroll_8,unroll_16,pipeline_1,1,1.5,0.311731593211,False
workload_2581.cpp,xcu200-fsgd2104-2-e,10,137.30181,128,0,0,0,6,block_16_1,cyclic_16_1,complete_1,unroll_4,unroll_64,unroll_16,unroll_16,pipeline_1,1,1.5,0.311946743866,False
workload_2713.cpp,xcu200-fsgd2104-2-e,10,25.5421,118,0,3,2,3,block_16_1,cyclic_32_1,complete_1,pipeline_1,unroll_32,unroll_64,unroll_64,unroll_2,1,2,0.743150659293,False
workload_2765.cpp,xcu200-fsgd2104-2-e,10,11.03877,426,0,1,1,6,block_16_1,cyclic_32_1,complete_1,unroll_2,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,2,0.757518341754,False
workload_2628.cpp,xcu200-fsgd2104-2-e,10,137.46562,91,0,0,0,3,block_16_1,cyclic_4_1,complete_1,unroll_4,unroll_32,unroll_16,unroll_16,pipeline_1,1,0.75,0.327448328541,False
workload_2722.cpp,xcu200-fsgd2104-2-e,10,11.038755,426.5,0,1.5,1,6,block_16_1,cyclic_64_1,complete_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,2,2.125,0.737809115953,False
workload_2597.cpp,xcu200-fsgd2104-2-e,10,11.03877,512,0,1,1,6,block_16_1,cyclic_64_1,complete_1,unroll_2,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,2,0.757518341754,False
workload_2699.cpp,xcu200-fsgd2104-2-e,10,13.37346,598,0,7,3,10,block_2_1,block_128_1,complete_1,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,5,0.365968472149,False
workload_2603.cpp,xcu200-fsgd2104-2-e,10,143.02981,79,0,0,0,1,block_2_1,block_64_1,complete_1,pipeline_1,unroll_4,unroll_8,unroll_8,pipeline_1,1,0.25,0.311541173483,False
workload_2632.cpp,xcu200-fsgd2104-2-e,10,147.35877,253,0,0,1,7,block_2_1,block_64_1,complete_1,pipeline_1,unroll_64,unroll_8,unroll_4,pipeline_1,1,2,0.264827763751,False
workload_2636.cpp,xcu200-fsgd2104-2-e,10,148.25477,86,0,0,0,1,block_2_1,block_64_1,complete_1,unroll_4,unroll_4,unroll_16,unroll_8,pipeline_1,1,0.25,0.292809406564,False
workload_2639.cpp,xcu200-fsgd2104-2-e,10,142.42178,103,0,0,0,1,block_2_1,cyclic_128_1,complete_1,unroll_8,unroll_8,unroll_8,unroll_16,pipeline_1,1,0.25,0.313777259051,False
workload_2573.cpp,xcu200-fsgd2104-2-e,10,142.05122,135,0,0,0,1,block_2_1,cyclic_128_1,complete_1,unroll_8,unroll_8,unroll_8,unroll_32,pipeline_1,1,0.25,0.315145778517,False
workload_2626.cpp,xcu200-fsgd2104-2-e,10,149.57061,57,0,0,0,0,block_2_1,cyclic_2_1,complete_1,pipeline_1,unroll_8,unroll_8,unroll_4,pipeline_1,1,0,0.288743868041,False
workload_2601.cpp,xcu200-fsgd2104-2-e,10,148.2573,64,0,0,0,1,block_2_1,cyclic_4_1,complete_1,unroll_32,unroll_16,pipeline_1,unroll_8,pipeline_1,1,0.25,0.292800546236,False
workload_2620.cpp,xcu200-fsgd2104-2-e,10,148.2573,69,0,0,0,1,block_2_1,cyclic_8_1,complete_1,unroll_32,unroll_16,pipeline_1,unroll_8,pipeline_1,1,0.25,0.292800546236,False
workload_2653.cpp,xcu200-fsgd2104-2-e,10,32.09314,112,0,0,0,0,block_32_1,block_32_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_64,pipeline_1,1,0,0.916280472092,False
workload_2586.cpp,xcu200-fsgd2104-2-e,10,32.0141,124,0,0,1,1,block_32_1,block_32_1,complete_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_2,1,0.5,0.87977227372,False
workload_2619.cpp,xcu200-fsgd2104-2-e,10,32.0317,110,0,0,0,0,block_32_1,block_32_1,complete_1,pipeline_1,pipeline_1,unroll_8,unroll_64,pipeline_1,1,0,0.9167237859,False
workload_2691.cpp,xcu200-fsgd2104-2-e,10,139.24738,155,0,0,1,3,block_32_1,block_32_1,complete_1,pipeline_1,unroll_8,unroll_64,unroll_64,pipeline_1,1,1,0.316639533082,False
workload_2633.cpp,xcu200-fsgd2104-2-e,10,140.43909,69,0,0,0,0,block_32_1,block_4_1,complete_1,pipeline_1,unroll_4,unroll_32,unroll_8,pipeline_1,1,0,0.321751292867,False
workload_2583.cpp,xcu200-fsgd2104-2-e,10,147.44069,195,0,0,0,7,block_32_1,block_4_1,complete_1,pipeline_1,unroll_64,unroll_32,unroll_4,pipeline_1,1,1.75,0.271550141393,False
workload_2703.cpp,xcu200-fsgd2104-2-e,10,17.42853,457,0,11,4,13,block_32_1,block_4_1,complete_1,unroll_32,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,7,0.201231537444,False
workload_2584.cpp,xcu200-fsgd2104-2-e,10,137.09573,348,0,0,1,8,block_32_1,block_64_1,complete_1,unroll_8,unroll_64,pipeline_1,unroll_32,pipeline_1,1,2.25,0.288529311636,False
workload_2665.cpp,xcu200-fsgd2104-2-e,10,32.01381,111,0,0,0,0,block_32_1,cyclic_32_1,complete_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_2,1,0,0.916852891922,False
workload_2690.cpp,xcu200-fsgd2104-2-e,10,32.07266,140,0,0,0,2,block_32_1,cyclic_4_1,complete_1,unroll_64,pipeline_1,unroll_2,unroll_64,pipeline_1,1,0.5,0.879426848721,False
workload_2815.cpp,xcu200-fsgd2104-2-e,10,10.8749,455,0,1,1,6,block_32_1,cyclic_64_1,complete_1,unroll_4,unroll_2,unroll_8,pipeline_1,pipeline_1,1,2,0.757421625985,False
workload_2631.cpp,xcu200-fsgd2104-2-e,10,141.95717,175,0,0,1,7,block_32_1,cyclic_8_1,complete_1,unroll_8,unroll_64,unroll_64,unroll_2,pipeline_1,1,2,0.281488984529,False
workload_2767.cpp,xcu200-fsgd2104-2-e,10,21.13538,1521,0,0,1,7,block_4_1,block_128_1,complete_1,unroll_2,unroll_8,pipeline_1,pipeline_1,pipeline_1,1,2,0.751809240146,False
workload_2733.cpp,xcu200-fsgd2104-2-e,10,12.34946,458,0,6,2,9,block_4_1,block_16_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,4.25,0.447703481607,False
workload_2693.cpp,xcu200-fsgd2104-2-e,10,12.34946,533,0,6,2,9,block_4_1,block_16_1,complete_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,4.25,0.447703481607,False
workload_2698.cpp,xcu200-fsgd2104-2-e,10,32.05221,57,0,0,0,0,block_4_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_4,unroll_64,pipeline_1,1,0,0.916575784787,False
workload_2596.cpp,xcu200-fsgd2104-2-e,10,163.14562,55,0,0,0,0,block_4_1,block_2_1,complete_1,unroll_8,unroll_2,unroll_2,unroll_32,unroll_2,1,0,0.244588227714,False
workload_2674.cpp,xcu200-fsgd2104-2-e,10,13.3325,499,0,6,2,9,block_4_1,block_4_1,complete_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,4.25,0.447811736025,False
workload_2740.cpp,xcu200-fsgd2104-2-e,10,18.59589,548,0,6,3,10,block_4_1,block_4_1,complete_1,unroll_32,pipeline_1,unroll_32,pipeline_1,pipeline_1,1,4.75,0.391813171167,False
workload_2669.cpp,xcu200-fsgd2104-2-e,10,137.44645,149,0,0,1,4,block_4_1,block_64_1,complete_1,pipeline_1,unroll_32,unroll_16,unroll_32,pipeline_1,1,1.25,0.317851496971,False
workload_2576.cpp,xcu200-fsgd2104-2-e,10,50.28357,182,0,0,0,2,block_4_1,block_64_1,complete_1,pipeline_1,unroll_32,unroll_16,unroll_32,unroll_2,1,0.5,0.773894379935,False
workload_2737.cpp,xcu200-fsgd2104-2-e,10,12.04226,479,0,6,2,10,block_4_1,cyclic_128_1,complete_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,4.5,0.419176054817,False
workload_2714.cpp,xcu200-fsgd2104-2-e,10,12.04226,476,0,6,2,10,block_4_1,cyclic_128_1,complete_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_2,1,4.5,0.419176054817,False
workload_2588.cpp,xcu200-fsgd2104-2-e,10,12.04226,517,0,6,2,10,block_4_1,cyclic_128_1,complete_1,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,4.5,0.419176054817,False
workload_2736.cpp,xcu200-fsgd2104-2-e,10,12.04226,478,0,6,2,10,block_4_1,cyclic_128_1,complete_1,unroll_2,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,4.5,0.419176054817,False
workload_2648.cpp,xcu200-fsgd2104-2-e,10,21.15586,1596,0,0,1,7,block_4_1,cyclic_128_1,complete_1,unroll_2,unroll_8,pipeline_1,pipeline_1,pipeline_1,1,2,0.751776449342,False
workload_2658.cpp,xcu200-fsgd2104-2-e,10,138.09922,60,0,0,0,0,block_4_1,cyclic_4_1,complete_1,pipeline_1,unroll_8,pipeline_1,unroll_32,pipeline_1,1,0,0.33063701783,False
workload_2739.cpp,xcu200-fsgd2104-2-e,10,32.1965,60,0,0,0,0,block_4_1,cyclic_4_1,complete_1,unroll_64,pipeline_1,unroll_8,unroll_32,pipeline_1,1,0,0.915534960494,False
workload_2712.cpp,xcu200-fsgd2104-2-e,10,12.04229,475,0,5,2,9,block_4_1,cyclic_64_1,complete_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_2,1,4,0.477352585414,False
workload_2672.cpp,xcu200-fsgd2104-2-e,10,55.38309,69,0,0,0,0,block_4_1,cyclic_64_1,complete_1,unroll_2,pipeline_1,unroll_4,unroll_4,unroll_2,1,0,0.756903607595,False
workload_2686.cpp,xcu200-fsgd2104-2-e,10,12.04229,515,0,5,2,9,block_4_1,cyclic_64_1,complete_1,unroll_2,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,4,0.477352585414,False
workload_2645.cpp,xcu200-fsgd2104-2-e,10,12.04229,479.5,0,7,2.5,9.5,block_4_1,cyclic_64_1,complete_1,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_2,2,4.75,0.391905491396,False
workload_2735.cpp,xcu200-fsgd2104-2-e,10,10.81349,476,0,5,2,9,block_64_1,block_128_1,complete_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,4,0.477100347777,False
workload_2589.cpp,xcu200-fsgd2104-2-e,10,10.81346,520,0,0,0,6,block_64_1,block_128_1,complete_1,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,1.5,0.838867115197,False
workload_2784.cpp,xcu200-fsgd2104-2-e,10,31.50082,253,0,0,0,3,block_64_1,block_128_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_32,pipeline_1,1,0.75,0.860886478404,False
workload_2684.cpp,xcu200-fsgd2104-2-e,10,17.03941,622,0,6,4,11,block_64_1,block_16_1,complete_1,unroll_16,unroll_8,unroll_2,pipeline_1,unroll_2,1,5.25,0.341099172001,False
workload_2618.cpp,xcu200-fsgd2104-2-e,10,65.79205,97,0,0,1,2,block_64_1,block_16_1,complete_1,unroll_2,unroll_8,unroll_2,unroll_2,unroll_2,1,0.75,0.668892940723,False
workload_2638.cpp,xcu200-fsgd2104-2-e,10,138.24773,310,0,0,1,10,block_64_1,block_2_1,complete_1,unroll_32,unroll_64,unroll_4,unroll_8,pipeline_1,1,2.75,0.270154884633,False
workload_2706.cpp,xcu200-fsgd2104-2-e,10,16.19973,792,0,18,6,16,block_64_1,block_32_1,complete_1,unroll_32,pipeline_1,unroll_32,pipeline_1,pipeline_1,1,10,0.100474860325,False
workload_2678.cpp,xcu200-fsgd2104-2-e,10,16.19973,820,0,18,6,16,block_64_1,block_32_1,complete_1,unroll_64,pipeline_1,unroll_32,pipeline_1,pipeline_1,1,10,0.100474860325,False
workload_2598.cpp,xcu200-fsgd2104-2-e,10,138.07877,103,0,0,0,1,block_64_1,block_4_1,complete_1,unroll_2,unroll_8,pipeline_1,unroll_32,pipeline_1,1,0.25,0.330090051656,False
