Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,Array_7,Array_8,Array_9,Array_10,OuterLoop_1,OuterLoop_2,OuterLoop_3,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_1_4,InnerLoop_1_5,InnerLoop_2_1,Replicate_Count,Area,Weight,is_pareto
workload_369.cpp,xczu7ev-ffvc1156-2-e,10,6979.73697,895,47,4,13,26,block_4_1,cyclic_4_1,block_2_1,cyclic_2_1,complete_1,block_8_1,block_4_1,block_4_1,cyclic_2_1,block_2_1,unroll_32,pipeline_1,unroll_2,unroll_16,unroll_2,unroll_16,unroll_8,unroll_2,pipeline_1,1,22.5,0.669211011092,False
workload_387.cpp,xczu7ev-ffvc1156-2-e,10,2218.19841,807,81,2,12,23,block_4_1,cyclic_4_1,block_4_1,complete_1,complete_1,block_8_1,block_8_1,block_4_1,cyclic_2_1,complete_1,unroll_32,pipeline_1,unroll_2,unroll_16,unroll_2,unroll_4,unroll_8,unroll_2,pipeline_1,1,29.5,0.518339391679,False
workload_380.cpp,xczu7ev-ffvc1156-2-e,10,21859.97121,679,38,2,8,29,block_4_1,cyclic_4_1,block_64_1,complete_1,cyclic_2_1,block_8_1,block_8_1,complete_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_4,unroll_8,unroll_8,pipeline_1,1,19.25,0.380354622213,False
workload_336.cpp,xczu7ev-ffvc1156-2-e,10,17825.10801,222,33,56,16,28,block_4_1,cyclic_4_1,cyclic_4_1,block_16_2,block_4_1,complete_1,block_8_1,cyclic_8_1,cyclic_8_1,cyclic_4_1,unroll_32,unroll_2,unroll_2,unroll_2,unroll_8,pipeline_1,unroll_4,unroll_2,unroll_64,1,33.25,0.281655880552,False
workload_815.cpp,xczu7ev-ffvc1156-2-e,10,1774.71185,537,32,4,16,26,block_4_1,cyclic_4_1,cyclic_4_1,complete_2,block_2_1,cyclic_2_1,complete_1,block_4_1,block_4_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_2,pipeline_1,1,19.5,0.791391865192,False
workload_869.cpp,xczu7ev-ffvc1156-2-e,10,2650.47761,118,33,1,4,15,block_4_1,cyclic_8_1,block_2_1,complete_2,block_2_1,block_8_1,block_8_1,block_4_1,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_32,1,13.25,0.96306128574,False
workload_283.cpp,xczu7ev-ffvc1156-2-e,10,2391.22369,917,75,2,12,36,block_8_1,block_128_1,block_2_1,complete_1,complete_1,block_8_1,block_8_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_8,unroll_4,unroll_8,unroll_2,pipeline_1,1,31.25,0.464359370588,False
workload_264.cpp,xczu7ev-ffvc1156-2-e,10,21365.19377,299,75,2,4,30,block_8_1,block_128_1,block_2_1,complete_1,complete_1,complete_1,block_8_1,block_4_1,block_2_1,cyclic_8_1,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_32,1,27.75,0.306996417896,False
workload_286.cpp,xczu7ev-ffvc1156-2-e,10,16753.78625,218,50,2,4,32,block_8_1,block_128_1,block_2_1,complete_1,complete_1,complete_1,block_8_1,block_4_1,cyclic_2_1,complete_1,unroll_32,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_4,unroll_8,unroll_2,pipeline_1,1,22,0.455280692298,False
workload_122.cpp,xczu7ev-ffvc1156-2-e,10,2391.23013,1003,75,2,14,46,block_8_1,block_128_1,block_2_1,cyclic_4_1,block_2_1,complete_1,block_4_1,block_4_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_32,1,34.25,0.380714753524,False
workload_202.cpp,xczu7ev-ffvc1156-2-e,10,2391.22641,873,75,2,12,30,block_8_1,block_128_1,block_2_1,cyclic_4_1,block_4_1,complete_1,block_8_1,block_4_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_4,pipeline_1,unroll_4,unroll_2,unroll_32,1,29.75,0.510235094019,False
workload_425.cpp,xczu7ev-ffvc1156-2-e,10,19696.81605,313,35,56,20,40,block_8_1,block_4_1,block_2_1,block_16_2,complete_1,complete_1,block_8_1,complete_1,block_8_1,complete_1,unroll_32,unroll_2,unroll_8,unroll_2,unroll_2,unroll_8,unroll_4,unroll_2,pipeline_1,1,37.75,0.200621610611,False
workload_363.cpp,xczu7ev-ffvc1156-2-e,10,22313.25253,167,36,14,8,20,block_8_1,block_4_1,block_2_1,block_4_1,block_2_1,complete_1,block_8_1,complete_1,cyclic_2_1,complete_1,unroll_8,unroll_2,unroll_8,unroll_2,unroll_2,unroll_2,unroll_2,unroll_2,pipeline_1,1,19.5,0.368613616503,False
workload_326.cpp,xczu7ev-ffvc1156-2-e,10,22313.24881,119,36,14,5,14,block_8_1,block_4_1,block_2_1,block_4_1,block_4_1,complete_1,block_8_1,complete_1,cyclic_2_1,complete_1,unroll_8,unroll_2,unroll_2,unroll_2,unroll_2,unroll_2,unroll_4,unroll_2,pipeline_1,1,17.25,0.393026824012,False
workload_471.cpp,xczu7ev-ffvc1156-2-e,10,2391.23025,748,64,2,11,16,block_8_1,block_4_1,block_2_1,complete_1,block_2_1,block_8_1,complete_1,block_4_1,cyclic_2_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_8,unroll_4,unroll_2,unroll_2,pipeline_1,1,23.25,0.73656477518,False
workload_302.cpp,xczu7ev-ffvc1156-2-e,10,20903.77425,146,40,15,6,17,block_8_1,block_4_1,block_2_1,complete_1,block_4_1,block_8_1,block_8_1,complete_1,cyclic_2_1,complete_1,unroll_8,unroll_2,unroll_2,unroll_2,unroll_2,unroll_4,unroll_4,unroll_2,pipeline_1,1,19.5,0.395839779429,False
workload_410.cpp,xczu7ev-ffvc1156-2-e,10,16888.10705,298,46,1,4,12,block_8_1,block_4_1,block_2_1,cyclic_4_1,block_2_1,block_8_1,cyclic_4_1,block_4_1,cyclic_2_1,cyclic_4_1,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_4,unroll_2,pipeline_1,1,15.75,0.535179446811,False
workload_297.cpp,xczu7ev-ffvc1156-2-e,10,14707.07281,300,46,1,4,12,block_8_1,block_4_1,block_2_1,cyclic_4_1,cyclic_8_1,block_8_1,cyclic_4_1,block_4_1,cyclic_2_1,cyclic_4_1,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_2,pipeline_1,1,15.75,0.591101283139,False
workload_373.cpp,xczu7ev-ffvc1156-2-e,10,15110.84625,342,36,15,8,18,block_8_1,block_4_1,block_2_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,cyclic_4_1,block_4_1,cyclic_2_1,cyclic_4_1,unroll_8,unroll_2,unroll_2,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_2,pipeline_1,1,19.25,0.517297378529,False
workload_476.cpp,xczu7ev-ffvc1156-2-e,10,2391.23025,774,65,2,11,16,block_8_1,block_4_1,block_4_1,cyclic_4_1,block_2_1,block_8_1,complete_1,block_4_1,cyclic_2_1,block_2_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_2,pipeline_1,1,23.5,0.727774778149,False
workload_352.cpp,xczu7ev-ffvc1156-2-e,10,2558.99585,1055,65,2,14,23,block_8_1,block_4_1,cyclic_8_1,complete_1,block_2_1,block_8_1,block_4_1,block_4_1,cyclic_2_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_8,unroll_8,unroll_8,unroll_2,pipeline_1,1,26,0.635925288798,False
workload_237.cpp,xczu7ev-ffvc1156-2-e,10,19658.49797,213,36,1,7,22,block_8_1,block_8_1,block_2_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,block_4_1,block_4_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_2,unroll_8,unroll_16,unroll_4,unroll_8,unroll_4,unroll_2,unroll_2,1,16.5,0.459333717845,False
workload_91.cpp,xczu7ev-ffvc1156-2-e,10,12632.52549,699,36,4,18,31,block_8_1,cyclic_16_1,block_2_1,block_16_2,block_2_1,complete_1,block_4_1,block_4_1,block_2_1,cyclic_8_1,unroll_2,pipeline_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_64,1,22.25,0.545798371535,False
workload_260.cpp,xczu7ev-ffvc1156-2-e,10,12791.04709,763,36,6,17,31,block_8_1,cyclic_16_1,block_2_1,block_16_2,block_2_1,complete_1,cyclic_4_1,block_2_1,block_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_8,unroll_2,unroll_16,pipeline_1,unroll_4,unroll_2,unroll_32,1,22.5,0.539110367227,False
workload_293.cpp,xczu7ev-ffvc1156-2-e,10,12791.04325,832,36,6,19,37,block_8_1,cyclic_16_1,block_2_1,block_16_2,block_2_1,complete_1,cyclic_4_1,block_2_1,block_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_8,unroll_2,unroll_8,pipeline_1,unroll_4,unroll_4,unroll_32,1,24.5,0.510395614766,False
workload_382.cpp,xczu7ev-ffvc1156-2-e,10,18300.06853,191,36,2,9,23,block_8_1,cyclic_16_1,block_2_1,block_16_2,block_2_1,cyclic_2_1,block_4_1,block_2_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_32,1,17.5,0.478163416105,False
workload_206.cpp,xczu7ev-ffvc1156-2-e,10,12632.52549,688,36,4,18,31,block_8_1,cyclic_16_1,block_2_1,block_16_2,block_2_1,cyclic_2_1,block_4_1,block_2_1,block_2_1,cyclic_8_1,unroll_2,pipeline_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_32,1,22.25,0.545798371535,False
workload_282.cpp,xczu7ev-ffvc1156-2-e,10,13219.71781,193,36,3,10,24,block_8_1,cyclic_16_1,block_2_1,block_16_2,block_2_1,cyclic_2_1,block_4_1,block_2_1,block_2_1,cyclic_8_1,unroll_2,unroll_2,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_32,1,18.25,0.57811395745,False
workload_321.cpp,xczu7ev-ffvc1156-2-e,10,22095.91365,216,36,2,9,26,block_8_1,cyclic_16_1,block_2_1,block_16_2,block_2_1,cyclic_2_1,block_8_1,block_2_1,block_2_1,cyclic_8_1,unroll_2,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_32,1,18.25,0.387235117275,False
workload_276.cpp,xczu7ev-ffvc1156-2-e,10,4643.61155,1308,74,15,26,55,block_8_1,cyclic_16_1,block_2_1,block_4_1,block_2_1,complete_1,complete_1,block_4_1,block_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_16,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_4,unroll_32,1,42.5,0.205023387857,False
workload_331.cpp,xczu7ev-ffvc1156-2-e,10,4660.47685,1059,74,25,23,43,block_8_1,cyclic_16_1,block_2_1,block_4_1,block_2_1,complete_1,cyclic_4_1,block_4_1,block_2_1,cyclic_4_1,unroll_8,pipeline_1,unroll_8,unroll_2,unroll_16,pipeline_1,unroll_4,unroll_2,unroll_32,1,41.25,0.225777087073,False
workload_289.cpp,xczu7ev-ffvc1156-2-e,10,2391.38001,768,65,2,12,18,block_8_1,cyclic_16_1,block_2_1,complete_1,block_2_1,complete_1,block_4_1,block_4_1,block_2_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_2,unroll_4,pipeline_1,1,24.25,0.700338702555,False
workload_334.cpp,xczu7ev-ffvc1156-2-e,10,2391.22001,787,67,2,11,21,block_8_1,cyclic_16_1,block_2_1,complete_1,block_2_1,complete_1,block_4_1,block_4_1,block_2_1,cyclic_8_1,unroll_32,pipeline_1,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_64,1,25.25,0.663570221595,False
workload_505.cpp,xczu7ev-ffvc1156-2-e,10,2391.25713,794,65,2,12,19,block_8_1,cyclic_16_1,block_2_1,complete_1,block_2_1,complete_1,complete_1,block_4_1,cyclic_2_1,cyclic_4_1,unroll_8,pipeline_1,unroll_2,unroll_16,unroll_2,unroll_4,unroll_4,unroll_2,unroll_32,1,24.5,0.691108048715,False
workload_255.cpp,xczu7ev-ffvc1156-2-e,10,2391.38385,754,65,2,11,16,block_8_1,cyclic_16_1,block_2_1,complete_1,complete_1,complete_1,block_4_1,block_4_1,block_2_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline_1,1,23.5,0.727773358392,False
workload_6.cpp,xczu7ev-ffvc1156-2-e,10,4806.47237,1581,55,11,17,31,block_8_1,cyclic_16_1,block_2_1,cyclic_4_1,block_2_1,complete_1,block_4_1,block_4_1,block_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_8,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_32,1,28.5,0.539289544708,False
workload_221.cpp,xczu7ev-ffvc1156-2-e,10,4436.43459,1640,66,8,20,40,block_8_1,cyclic_16_1,block_2_1,cyclic_4_1,block_2_1,complete_1,block_4_1,block_4_1,cyclic_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_16,unroll_16,unroll_4,unroll_2,unroll_2,unroll_2,unroll_2,1,33.5,0.396381297188,False
workload_346.cpp,xczu7ev-ffvc1156-2-e,10,4840.04561,1475,55,22,17,28,block_8_1,cyclic_16_1,block_2_1,cyclic_4_1,block_2_1,complete_1,cyclic_4_1,block_4_1,cyclic_2_1,cyclic_4_1,unroll_8,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_2,unroll_4,unroll_2,unroll_32,1,30.5,0.478534804008,False
workload_246.cpp,xczu7ev-ffvc1156-2-e,10,4806.47237,1519,55,11,17,31,block_8_1,cyclic_16_1,block_2_1,cyclic_4_1,block_2_1,cyclic_4_1,block_4_1,block_4_1,block_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_8,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_32,1,28.5,0.539289544708,False
workload_385.cpp,xczu7ev-ffvc1156-2-e,10,18104.45521,304,47,1,4,12,block_8_1,cyclic_16_1,block_2_1,cyclic_4_1,cyclic_8_1,block_8_1,cyclic_4_1,block_4_1,cyclic_2_1,cyclic_4_1,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_4,pipeline_1,unroll_4,unroll_2,unroll_2,1,16,0.501934540121,False
workload_465.cpp,xczu7ev-ffvc1156-2-e,10,18356.11328,1784,47,1,25,75,block_8_1,cyclic_16_1,block_2_1,cyclic_4_1,cyclic_8_1,block_8_1,cyclic_4_1,block_4_1,cyclic_2_1,cyclic_4_1,pipeline_1,unroll_2,unroll_32,unroll_2,unroll_2,pipeline_1,unroll_4,unroll_2,unroll_2,1,37,0.221444500518,False
workload_219.cpp,xczu7ev-ffvc1156-2-e,10,18508.22865,347,36,14,7,18,block_8_1,cyclic_16_1,block_2_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,cyclic_4_1,block_4_1,cyclic_2_1,cyclic_4_1,unroll_8,unroll_2,unroll_2,unroll_2,unroll_4,pipeline_1,unroll_4,unroll_2,unroll_2,1,18.75,0.455330470427,False
workload_420.cpp,xczu7ev-ffvc1156-2-e,10,21860.35781,187,36,1,5,18,block_8_1,cyclic_16_1,block_4_1,block_16_2,block_2_1,complete_1,block_4_1,block_2_1,cyclic_8_1,cyclic_2_1,pipeline_1,unroll_2,unroll_8,unroll_2,unroll_4,unroll_2,unroll_2,unroll_2,unroll_32,1,15,0.421476423318,False
workload_268.cpp,xczu7ev-ffvc1156-2-e,10,4660.47685,1138,75,25,23,44,block_8_1,cyclic_16_1,block_4_1,block_4_1,block_2_1,complete_1,complete_1,block_4_1,block_2_1,cyclic_2_1,unroll_8,pipeline_1,unroll_8,unroll_2,unroll_8,unroll_2,unroll_2,unroll_4,unroll_32,1,41.75,0.217243562248,False
workload_182.cpp,xczu7ev-ffvc1156-2-e,10,22112.05189,216,35,1,5,24,block_8_1,cyclic_16_1,block_4_1,complete_2,block_2_1,complete_1,block_4_1,block_4_1,cyclic_8_1,cyclic_2_1,pipeline_1,unroll_2,unroll_8,unroll_2,unroll_4,unroll_2,unroll_2,unroll_2,unroll_32,1,16.25,0.406366655401,False
workload_203.cpp,xczu7ev-ffvc1156-2-e,10,22112.04421,347,35,1,9,35,block_8_1,cyclic_16_1,block_4_1,complete_2,block_2_1,complete_1,block_4_1,block_4_1,cyclic_8_1,cyclic_2_1,pipeline_1,unroll_2,unroll_8,unroll_2,unroll_4,unroll_2,unroll_4,unroll_4,unroll_32,1,20,0.366267803666,False
workload_61.cpp,xczu7ev-ffvc1156-2-e,10,4806.47237,1629,70,11,17,31,block_8_1,cyclic_16_1,block_4_1,cyclic_4_1,block_2_1,complete_1,block_4_1,block_4_1,block_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_8,unroll_2,unroll_4,unroll_2,unroll_2,unroll_2,unroll_32,1,32.25,0.428771375501,False
workload_197.cpp,xczu7ev-ffvc1156-2-e,10,4806.47235,1688,70,11,21,42,block_8_1,cyclic_16_1,block_4_1,cyclic_4_1,block_2_1,complete_1,block_4_1,block_4_1,cyclic_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_16,unroll_2,unroll_4,unroll_2,unroll_2,unroll_2,unroll_2,1,36,0.332795296,False
workload_376.cpp,xczu7ev-ffvc1156-2-e,10,10766.57089,569,37,1,7,27,block_8_1,cyclic_16_1,block_4_1,cyclic_4_1,complete_1,block_8_1,block_4_1,complete_1,block_2_1,cyclic_4_1,unroll_2,unroll_2,unroll_8,unroll_16,unroll_4,unroll_8,unroll_8,unroll_2,pipeline_1,1,18,0.635774937808,False
workload_399.cpp,xczu7ev-ffvc1156-2-e,10,4436.30529,1513,79,8,15,26,block_8_1,cyclic_16_1,block_4_1,cyclic_4_1,complete_1,block_8_1,block_8_1,block_4_1,cyclic_2_1,cyclic_4_1,unroll_8,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_4,unroll_8,unroll_2,pipeline_1,1,32,0.437317359594,False
workload_311.cpp,xczu7ev-ffvc1156-2-e,10,4436.30801,1491,79,8,14,24,block_8_1,cyclic_16_1,block_4_1,cyclic_4_1,complete_1,complete_1,cyclic_4_1,block_4_1,cyclic_2_1,cyclic_4_1,unroll_8,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_4,unroll_4,unroll_2,pipeline_1,1,31.25,0.458701616322,False
workload_329.cpp,xczu7ev-ffvc1156-2-e,10,21923.29929,146,41,2,4,16,block_8_1,cyclic_16_1,block_4_1,cyclic_4_1,cyclic_8_1,block_8_1,cyclic_4_1,block_4_1,cyclic_2_1,complete_1,unroll_8,unroll_2,unroll_4,unroll_16,pipeline_1,unroll_4,unroll_4,unroll_2,unroll_2,1,15.75,0.414608290855,False
workload_240.cpp,xczu7ev-ffvc1156-2-e,10,21776.49873,113,37,1,2,10,block_8_1,cyclic_16_1,block_4_1,cyclic_4_1,cyclic_8_1,block_8_1,cyclic_4_1,block_4_1,cyclic_2_1,cyclic_4_1,unroll_8,unroll_2,unroll_2,unroll_16,unroll_4,unroll_4,unroll_4,unroll_2,unroll_2,1,12.5,0.434782194416,False
workload_472.cpp,xczu7ev-ffvc1156-2-e,10,22178.24465,131,37,14,6,14,block_8_1,cyclic_16_1,block_4_1,cyclic_4_1,cyclic_8_1,block_8_1,cyclic_4_1,block_4_1,cyclic_2_1,cyclic_4_1,unroll_8,unroll_2,unroll_2,unroll_2,unroll_4,unroll_4,unroll_4,unroll_2,unroll_2,1,17.75,0.390863996845,False
workload_415.cpp,xczu7ev-ffvc1156-2-e,10,18398.05649,389,48,1,4,18,block_8_1,cyclic_16_1,block_64_1,cyclic_4_1,cyclic_8_1,block_8_1,cyclic_4_1,block_4_1,cyclic_2_1,cyclic_4_1,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_2,unroll_2,1,17.75,0.472455094383,False
workload_185.cpp,xczu7ev-ffvc1156-2-e,10,4974.24069,1596,72,11,19,38,block_8_1,cyclic_16_1,block_8_1,cyclic_4_1,block_2_1,complete_1,cyclic_4_1,block_4_1,block_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_8,unroll_2,unroll_2,pipeline_1,unroll_4,unroll_2,unroll_2,1,35,0.356297137766,False
workload_227.cpp,xczu7ev-ffvc1156-2-e,10,4697.15013,1513,86,15,18,33,block_8_1,cyclic_16_1,block_8_1,cyclic_4_1,block_2_1,complete_1,cyclic_4_1,block_4_1,block_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_8,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_2,1,38,0.288383702222,False
workload_548.cpp,xczu7ev-ffvc1156-2-e,10,16711.88049,109,41,6,5,16,block_8_1,cyclic_16_1,cyclic_16_1,complete_1,complete_1,block_8_1,complete_1,block_4_1,cyclic_2_1,cyclic_4_1,unroll_8,unroll_2,unroll_2,unroll_16,unroll_16,unroll_4,unroll_2,unroll_2,pipeline_1,1,17,0.522258820333,False
workload_394.cpp,xczu7ev-ffvc1156-2-e,10,2930.87441,1273,41,6,13,20,block_8_1,cyclic_16_1,cyclic_16_1,complete_1,cyclic_8_1,complete_1,cyclic_4_1,block_4_1,block_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_2,unroll_4,unroll_2,unroll_2,1,20,0.783791034102,False
workload_575.cpp,xczu7ev-ffvc1156-2-e,10,2849.29733,296,36,3,12,33,block_8_1,cyclic_16_1,cyclic_16_1,complete_2,block_2_1,cyclic_2_1,cyclic_4_1,block_4_1,complete_1,cyclic_2_1,unroll_2,unroll_2,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_32,1,21,0.777992682931,False
workload_543.cpp,xczu7ev-ffvc1156-2-e,10,18531.27249,375,37,1,5,18,block_8_1,cyclic_16_1,cyclic_16_1,cyclic_4_1,complete_1,block_8_1,cyclic_4_1,block_4_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_2,unroll_2,unroll_16,unroll_2,pipeline_1,unroll_4,unroll_8,pipeline_1,1,15.25,0.499319850215,False
workload_265.cpp,xczu7ev-ffvc1156-2-e,10,2558.99857,1710,66,2,12,20,block_8_1,cyclic_16_1,cyclic_32_1,block_16_2,cyclic_2_1,complete_1,block_2_1,block_4_1,block_2_1,cyclic_8_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_2,unroll_32,1,25,0.671933275609,False
workload_225.cpp,xczu7ev-ffvc1156-2-e,10,17130.90257,149,46,3,7,20,block_8_1,cyclic_16_1,cyclic_32_1,block_16_2,cyclic_2_1,complete_1,block_2_1,block_4_1,block_2_1,cyclic_8_1,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_32,1,19,0.480243523975,False
workload_172.cpp,xczu7ev-ffvc1156-2-e,10,2558.99857,1707,66,2,12,20,block_8_1,cyclic_16_1,cyclic_32_1,block_16_2,cyclic_2_1,cyclic_4_1,block_2_1,block_4_1,block_2_1,cyclic_8_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_2,unroll_32,1,25,0.671933275609,False
workload_155.cpp,xczu7ev-ffvc1156-2-e,10,2930.87169,1751,41,6,13,24,block_8_1,cyclic_16_1,cyclic_32_1,complete_1,complete_1,complete_1,block_8_1,block_4_1,block_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_2,unroll_8,unroll_2,pipeline_1,1,21,0.776642127636,False
workload_291.cpp,xczu7ev-ffvc1156-2-e,10,2930.87441,1702,41,6,13,21,block_8_1,cyclic_16_1,cyclic_32_1,complete_1,complete_1,complete_1,block_8_1,block_4_1,cyclic_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_8,unroll_4,unroll_4,unroll_2,pipeline_1,1,20.25,0.78265744864,False
workload_328.cpp,xczu7ev-ffvc1156-2-e,10,2930.87441,1703,41,6,13,21,block_8_1,cyclic_16_1,cyclic_32_1,complete_1,complete_1,cyclic_2_1,block_8_1,block_4_1,complete_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_8,unroll_4,unroll_4,unroll_2,unroll_32,1,20.25,0.78265744864,False
workload_309.cpp,xczu7ev-ffvc1156-2-e,10,2558.99857,1693,66,2,12,20,block_8_1,cyclic_16_1,cyclic_32_1,complete_1,cyclic_2_1,complete_1,block_2_1,block_4_1,complete_1,cyclic_8_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_32,1,25,0.671933275609,False
workload_314.cpp,xczu7ev-ffvc1156-2-e,10,49136.36289,186,41,4,4,18,block_8_1,cyclic_16_1,cyclic_32_1,complete_1,cyclic_8_1,block_8_1,block_8_1,block_4_1,block_2_1,cyclic_4_1,unroll_2,unroll_2,unroll_2,unroll_2,unroll_4,unroll_2,unroll_8,unroll_2,unroll_2,1,16.75,0.1,False
workload_513.cpp,xczu7ev-ffvc1156-2-e,10,10249.38691,1386,36,16,25,61,block_8_1,cyclic_32_1,block_2_1,block_4_1,block_2_1,block_8_1,complete_1,block_4_1,block_2_1,complete_1,unroll_8,pipeline_1,unroll_16,unroll_2,unroll_16,unroll_2,unroll_2,unroll_4,unroll_64,1,34.5,0.336613428813,False
workload_438.cpp,xczu7ev-ffvc1156-2-e,10,10249.38691,1378,36,16,25,61,block_8_1,cyclic_32_1,block_2_1,block_4_1,block_2_1,complete_1,complete_1,block_4_1,block_2_1,complete_1,unroll_8,pipeline_1,unroll_16,unroll_2,unroll_16,unroll_2,unroll_2,unroll_4,unroll_32,1,34.5,0.336613428813,False
workload_462.cpp,xczu7ev-ffvc1156-2-e,10,2800.11971,1201,40,16,25,60,block_8_1,cyclic_32_1,block_2_1,complete_1,block_2_1,complete_1,complete_1,block_4_1,block_2_1,complete_1,unroll_8,pipeline_1,unroll_16,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_4,unroll_32,1,35.25,0.354915699218,False
workload_447.cpp,xczu7ev-ffvc1156-2-e,10,11037.12835,756,37,21,18,56,block_8_1,cyclic_32_1,block_4_1,block_4_1,block_2_1,block_8_1,block_8_1,block_4_1,block_2_1,cyclic_4_1,unroll_8,unroll_8,unroll_16,unroll_2,unroll_2,unroll_16,unroll_2,unroll_2,pipeline_1,1,33,0.362231473384,False
workload_390.cpp,xczu7ev-ffvc1156-2-e,10,10249.38691,1595,37,16,25,62,block_8_1,cyclic_32_1,block_4_1,block_4_1,block_2_1,complete_1,complete_1,block_4_1,block_2_1,complete_1,unroll_8,pipeline_1,unroll_16,unroll_2,unroll_8,unroll_4,unroll_2,unroll_4,unroll_32,1,35,0.325854692291,False
