Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,Array_7,Array_8,Array_9,Array_10,OuterLoop_1,OuterLoop_2,OuterLoop_3,InnerLoop_1_1,Replicate_Count,Area,Weight,is_pareto
workload_73.cpp,xczu7ev-ffvc1156-2-e,10,15.8498,879,17,0,7,32,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_128_1,block_4_1,cyclic_128_1,cyclic_2_1,complete_1,unroll_32,pipeline_1,unroll_16,unroll_32,1,14,0.797311901934,False
workload_118.cpp,xczu7ev-ffvc1156-2-e,10,16.89492,515,19,0,8,24,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_128_1,block_8_1,cyclic_128_1,cyclic_2_1,complete_1,unroll_32,pipeline_1,unroll_16,unroll_16,1,12.75,0.815673300615,False
workload_312.cpp,xczu7ev-ffvc1156-2-e,10,15.95216,608,17,0,6,30,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_128_1,cyclic_32_1,block_32_1,block_32_1,complete_1,unroll_32,unroll_2,unroll_16,unroll_32,1,13.25,0.812576274147,False
workload_382.cpp,xczu7ev-ffvc1156-2-e,10,7.0912,118,17,1,12,16,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_2_1,block_4_1,cyclic_64_1,block_2_1,block_128_1,cyclic_8_1,complete_1,pipeline_1,unroll_2,unroll_64,pipeline_1,1,11.5,0.897775005751,False
workload_244.cpp,xczu7ev-ffvc1156-2-e,10,7.1014,201,17,1,11,20,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_2_1,cyclic_128_1,cyclic_128_1,block_4_1,block_32_1,cyclic_8_1,complete_1,pipeline_1,unroll_4,unroll_64,unroll_32,1,12.25,0.876217541495,False
workload_168.cpp,xczu7ev-ffvc1156-2-e,10,15.9484,186,17,0,5,16,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_2_1,cyclic_128_1,cyclic_128_1,block_4_1,block_32_1,cyclic_8_1,complete_1,unroll_4,unroll_2,unroll_64,unroll_32,1,9.5,0.871261736845,False
workload_806.cpp,xczu7ev-ffvc1156-2-e,10,8.70392,77,17,0,3,9,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_32_1,cyclic_4_1,block_16_1,cyclic_64_1,block_32_1,cyclic_8_1,complete_1,unroll_2,pipeline_1,unroll_16,pipeline_1,1,7.25,0.957923407382,False
workload_255.cpp,xczu7ev-ffvc1156-2-e,10,35.302,119,17,0,4,10,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_4_1,block_2_1,block_16_1,cyclic_64_1,cyclic_128_1,block_8_1,complete_1,unroll_4,unroll_4,unroll_4,unroll_2,1,7.75,0.690657777832,False
workload_629.cpp,xczu7ev-ffvc1156-2-e,10,7.01937,116,17,1,10,15,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_4_1,block_32_1,block_128_1,cyclic_32_1,block_32_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,10.75,0.918164014879,False
workload_549.cpp,xczu7ev-ffvc1156-2-e,10,7.00909,96,18,1,8,12,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_4_1,block_32_1,block_16_1,block_4_1,block_32_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,9.75,0.927089051099,False
workload_417.cpp,xczu7ev-ffvc1156-2-e,10,7.0264,110,17,1,9,14,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_4_1,block_32_1,block_16_1,cyclic_32_1,block_32_1,block_32_1,complete_1,pipeline_1,pipeline_1,unroll_64,pipeline_1,1,10.25,0.919589395661,False
workload_497.cpp,xczu7ev-ffvc1156-2-e,10,7.02644,119,17,1,10,16,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_4_1,block_32_1,block_16_1,cyclic_32_1,cyclic_128_1,block_32_1,complete_1,pipeline_1,pipeline_1,unroll_64,pipeline_1,1,11,0.912135433021,False
workload_948.cpp,xczu7ev-ffvc1156-2-e,10,8.67073,62,18,0,2,6,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_4_1,block_32_1,cyclic_4_1,block_2_1,cyclic_2_1,cyclic_16_1,complete_1,unroll_4,pipeline_1,unroll_2,pipeline_1,1,6.5,0.980744104809,False
workload_494.cpp,xczu7ev-ffvc1156-2-e,10,7.01933,104,17,1,9,14,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_4_1,block_32_1,cyclic_64_1,cyclic_32_1,block_32_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,10.25,0.919592799598,False
workload_447.cpp,xczu7ev-ffvc1156-2-e,10,7.0244,128,17,1,9,15,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_4_1,block_32_1,cyclic_64_1,cyclic_32_1,block_32_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_64,pipeline_1,1,10.5,0.919444164209,False
workload_302.cpp,xczu7ev-ffvc1156-2-e,10,7.11828,293,17,1,14,23,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_4_1,block_64_1,block_128_1,cyclic_64_1,cyclic_128_1,block_64_1,complete_1,pipeline_1,unroll_2,unroll_16,unroll_32,1,13.75,0.833819107461,False
workload_132.cpp,xczu7ev-ffvc1156-2-e,10,19.80888,191,17,0,7,20,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_4_1,cyclic_128_1,cyclic_128_1,cyclic_4_1,block_32_1,block_8_1,complete_1,unroll_4,unroll_2,unroll_64,unroll_16,1,11,0.817302258745,False
workload_883.cpp,xczu7ev-ffvc1156-2-e,10,8.66556,76,18,0,1,6,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_16_1,complete_1,unroll_4,pipeline_1,unroll_16,pipeline_1,1,6.25,1,True
workload_947.cpp,xczu7ev-ffvc1156-2-e,10,6.99429,97,18,1,7,10,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_8,1,9,1,True
workload_696.cpp,xczu7ev-ffvc1156-2-e,10,7.01933,101,17,1,8,14,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_64_1,block_32_1,block_16_1,block_4_1,block_32_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,10,0.919741182109,False
workload_293.cpp,xczu7ev-ffvc1156-2-e,10,15.87028,509,17,0,5,31,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_64_1,block_32_1,cyclic_128_1,cyclic_16_1,cyclic_4_1,block_32_1,complete_1,unroll_32,pipeline_1,unroll_16,unroll_32,1,13.25,0.813123001378,False
workload_375.cpp,xczu7ev-ffvc1156-2-e,10,7.1336,234,16,1,12,23,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_64_1,block_32_1,cyclic_128_1,cyclic_32_1,cyclic_128_1,block_32_1,complete_1,pipeline_1,unroll_4,unroll_16,unroll_16,1,13,0.854884487687,False
workload_134.cpp,xczu7ev-ffvc1156-2-e,10,16.91476,621,16,0,7,25,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_64_1,block_32_1,cyclic_128_1,cyclic_32_1,cyclic_128_1,block_32_1,complete_1,unroll_32,pipeline_1,unroll_16,unroll_16,1,12,0.828652357074,False
workload_268.cpp,xczu7ev-ffvc1156-2-e,10,15.87028,825,16,0,7,33,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_64_1,block_32_1,cyclic_128_1,cyclic_32_1,cyclic_128_1,block_32_1,complete_1,unroll_32,pipeline_1,unroll_16,unroll_32,1,14,0.797188980564,False
workload_895.cpp,xczu7ev-ffvc1156-2-e,10,8.69889,74,16,0,4,9,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_64_1,block_32_1,cyclic_2_1,cyclic_16_1,cyclic_128_1,cyclic_8_1,complete_1,unroll_2,pipeline_1,unroll_2,pipeline_1,1,7.25,0.957923567633,False
workload_182.cpp,xczu7ev-ffvc1156-2-e,10,16.97192,1103,19,0,9,33,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_64_1,block_64_1,block_8_1,block_4_1,block_32_1,block_64_1,complete_1,unroll_64,unroll_4,unroll_16,unroll_16,1,15.25,0.763230745923,False
workload_314.cpp,xczu7ev-ffvc1156-2-e,10,15.86684,273,17,0,7,19,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_64_1,cyclic_128_1,cyclic_128_1,block_4_1,cyclic_128_1,cyclic_8_1,complete_1,unroll_4,pipeline_1,unroll_64,unroll_32,1,10.75,0.855597476564,False
workload_935.cpp,xczu7ev-ffvc1156-2-e,10,17.02913,71,17,0,3,8,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_64_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_128_1,cyclic_8_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_8,1,7,0.891918631399,False
workload_465.cpp,xczu7ev-ffvc1156-2-e,10,8.695,153,18,0,5,16,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_8_1,block_32_1,block_16_1,block_4_1,cyclic_128_1,block_8_1,complete_1,unroll_16,pipeline_1,unroll_16,pipeline_1,1,9.75,0.922676011867,False
workload_676.cpp,xczu7ev-ffvc1156-2-e,10,7.12141,103,18,1,9,14,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_8_1,block_32_1,cyclic_64_1,cyclic_32_1,block_32_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_2,pipeline_1,1,10.5,0.919243194104,False
workload_552.cpp,xczu7ev-ffvc1156-2-e,10,8.70524,167,17,0,6,19,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_8_1,block_32_1,cyclic_64_1,cyclic_32_1,cyclic_128_1,block_8_1,complete_1,unroll_16,pipeline_1,unroll_16,pipeline_1,1,10.5,0.911827927802,False
workload_943.cpp,xczu7ev-ffvc1156-2-e,10,7.00424,96,19,1,7,11,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_8_1,cyclic_4_1,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_16_1,complete_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,1,9.5,0.934467904165,False
workload_264.cpp,xczu7ev-ffvc1156-2-e,10,31.12244,98,23,0,3,11,cyclic_2_1,block_2_1,cyclic_32_1,cyclic_64_1,cyclic_4_1,cyclic_128_1,block_2_1,cyclic_2_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_32,unroll_2,1,9.25,0.72286117502,False
workload_172.cpp,xczu7ev-ffvc1156-2-e,10,16.90452,591,17,0,7,23,cyclic_2_1,block_2_1,cyclic_4_1,cyclic_2_1,block_32_1,cyclic_16_1,cyclic_128_1,cyclic_128_1,cyclic_2_1,complete_1,unroll_32,pipeline_1,unroll_16,unroll_16,1,11.75,0.832736086423,False
workload_296.cpp,xczu7ev-ffvc1156-2-e,10,7.12188,216,17,1,13,22,cyclic_2_1,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_128_1,cyclic_128_1,cyclic_16_1,cyclic_128_1,cyclic_8_1,complete_1,pipeline_1,unroll_4,unroll_64,pipeline_1,1,13.25,0.847831064779,False
workload_855.cpp,xczu7ev-ffvc1156-2-e,10,8.78552,70,18,0,2,7,cyclic_2_1,block_2_1,cyclic_4_1,cyclic_32_1,cyclic_8_1,block_16_1,block_2_1,block_32_1,block_8_1,complete_1,unroll_2,unroll_2,unroll_16,pipeline_1,1,6.75,0.973070813536,False
workload_601.cpp,xczu7ev-ffvc1156-2-e,10,7.01109,97,19,1,8,12,cyclic_2_1,block_2_1,cyclic_4_1,cyclic_4_1,cyclic_8_1,block_16_1,block_4_1,block_32_1,block_64_1,complete_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,10,0.919734045137,False
workload_470.cpp,xczu7ev-ffvc1156-2-e,10,8.79704,211,18,0,5,16,cyclic_2_1,block_2_1,cyclic_4_1,cyclic_8_1,block_32_1,block_16_1,block_2_1,cyclic_128_1,cyclic_8_1,complete_1,unroll_16,unroll_2,unroll_64,pipeline_1,1,9.75,0.922169735479,False
workload_405.cpp,xczu7ev-ffvc1156-2-e,10,8.695,156,18,0,5,17,cyclic_2_1,block_2_1,cyclic_4_1,cyclic_8_1,block_32_1,cyclic_64_1,block_2_1,cyclic_128_1,cyclic_8_1,complete_1,unroll_16,pipeline_1,unroll_16,pipeline_1,1,10,0.916525074871,False
workload_295.cpp,xczu7ev-ffvc1156-2-e,10,8.693,164,19,0,5,17,cyclic_2_1,block_2_1,cyclic_4_1,cyclic_8_1,block_32_1,cyclic_64_1,block_4_1,cyclic_128_1,cyclic_2_1,complete_1,unroll_16,pipeline_1,unroll_16,pipeline_1,1,10.25,0.914025803266,False
workload_364.cpp,xczu7ev-ffvc1156-2-e,10,8.695,153,18,0,5,17,cyclic_2_1,block_2_1,cyclic_4_1,cyclic_8_1,block_32_1,cyclic_64_1,block_4_1,cyclic_128_1,cyclic_8_1,complete_1,unroll_16,pipeline_1,unroll_16,pipeline_1,1,10,0.916525074871,False
workload_509.cpp,xczu7ev-ffvc1156-2-e,10,7.02468,116,19,1,9,14,cyclic_2_1,block_2_1,cyclic_4_1,cyclic_8_1,block_32_1,cyclic_64_1,block_4_1,cyclic_2_1,cyclic_16_1,complete_1,pipeline_1,pipeline_1,unroll_16,unroll_8,1,10.75,0.918136229458,False
workload_251.cpp,xczu7ev-ffvc1156-2-e,10,33.25944,497,19,0,5,12,cyclic_2_1,block_2_1,cyclic_8_1,cyclic_4_1,cyclic_4_1,block_32_1,block_4_1,cyclic_128_1,cyclic_8_1,complete_1,unroll_32,unroll_2,unroll_16,unroll_2,1,9,0.703776781973,False
workload_796.cpp,xczu7ev-ffvc1156-2-e,10,7.09121,94,23,1,7,12,cyclic_2_1,block_32_1,block_2_1,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_16_1,cyclic_2_1,cyclic_8_1,complete_1,pipeline_1,unroll_4,unroll_2,pipeline_1,1,10.75,0.917787047137,False
workload_898.cpp,xczu7ev-ffvc1156-2-e,10,7.00448,95,18,1,7,11,cyclic_2_1,block_4_1,cyclic_2_1,block_2_1,cyclic_4_1,cyclic_2_1,cyclic_16_1,cyclic_4_1,cyclic_8_1,complete_1,pipeline_1,pipeline_1,unroll_16,unroll_8,1,9.25,0.941814258234,False
workload_289.cpp,xczu7ev-ffvc1156-2-e,10,17.15224,781,16,0,10,30,cyclic_2_1,cyclic_128_1,block_128_1,cyclic_2_1,block_32_1,cyclic_128_1,cyclic_128_1,block_32_1,cyclic_8_1,complete_1,unroll_32,unroll_2,unroll_64,unroll_8,1,14,0.789179027219,False
workload_485.cpp,xczu7ev-ffvc1156-2-e,10,17.09789,72,17,0,3,8,cyclic_2_1,cyclic_128_1,block_2_1,block_2_1,cyclic_4_1,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_8_1,complete_1,unroll_2,unroll_4,unroll_2,unroll_8,1,7,0.89114662809,False
workload_793.cpp,xczu7ev-ffvc1156-2-e,10,7.02496,108,18,1,9,14,cyclic_2_1,cyclic_128_1,block_2_1,block_2_1,cyclic_8_1,cyclic_4_1,cyclic_16_1,cyclic_2_1,cyclic_8_1,complete_1,pipeline_1,pipeline_1,unroll_64,unroll_16,1,10.5,0.919443203224,False
workload_274.cpp,xczu7ev-ffvc1156-2-e,10,7.127,229,16,1,13,24,cyclic_2_1,cyclic_128_1,block_2_1,cyclic_2_1,block_32_1,cyclic_128_1,cyclic_128_1,block_32_1,cyclic_8_1,complete_1,pipeline_1,unroll_2,unroll_64,unroll_8,1,13.5,0.840810444674,False
workload_334.cpp,xczu7ev-ffvc1156-2-e,10,7.127,158,16,1,11,20,cyclic_2_1,cyclic_128_1,block_2_1,cyclic_2_1,block_32_1,cyclic_128_1,cyclic_16_1,cyclic_2_1,cyclic_8_1,complete_1,pipeline_1,unroll_2,unroll_64,unroll_8,1,12,0.883381141594,False
workload_309.cpp,xczu7ev-ffvc1156-2-e,10,7.10116,165,17,1,11,21,cyclic_2_1,cyclic_128_1,block_2_1,cyclic_2_1,block_32_1,cyclic_4_1,cyclic_128_1,cyclic_2_1,cyclic_16_1,complete_1,pipeline_1,unroll_4,unroll_64,unroll_8,1,12.5,0.869076659509,False
workload_938.cpp,xczu7ev-ffvc1156-2-e,10,7.02496,107,17,1,9,14,cyclic_2_1,cyclic_128_1,block_2_1,cyclic_32_1,cyclic_4_1,block_16_1,block_2_1,cyclic_2_1,cyclic_8_1,complete_1,pipeline_1,pipeline_1,unroll_4,unroll_8,1,10.25,0.919590109493,False
workload_491.cpp,xczu7ev-ffvc1156-2-e,10,8.79068,269,16,0,10,21,cyclic_2_1,cyclic_128_1,block_2_1,cyclic_4_1,block_32_1,block_128_1,cyclic_32_1,cyclic_128_1,block_8_1,complete_1,unroll_4,unroll_4,unroll_64,pipeline_1,1,11.75,0.886827856959,False
workload_600.cpp,xczu7ev-ffvc1156-2-e,10,8.75861,76,18,0,4,15,cyclic_2_1,cyclic_128_1,block_2_1,cyclic_4_1,block_32_1,cyclic_2_1,block_4_1,cyclic_2_1,block_32_1,complete_1,unroll_16,unroll_2,unroll_2,pipeline_1,1,9.25,0.932105020456,False
workload_524.cpp,xczu7ev-ffvc1156-2-e,10,8.68929,85,18,0,5,15,cyclic_2_1,cyclic_128_1,block_2_1,cyclic_8_1,block_32_1,cyclic_2_1,block_4_1,cyclic_2_1,block_8_1,complete_1,unroll_16,pipeline_1,unroll_2,pipeline_1,1,9.5,0.928158024766,False
workload_642.cpp,xczu7ev-ffvc1156-2-e,10,8.76573,85,18,0,5,18,cyclic_2_1,cyclic_128_1,block_2_1,cyclic_8_1,block_32_1,cyclic_2_1,block_4_1,cyclic_2_1,block_8_1,complete_1,unroll_16,unroll_4,unroll_2,pipeline_1,1,10.25,0.913653434723,False
workload_821.cpp,xczu7ev-ffvc1156-2-e,10,7.0352,113,18,1,10,16,cyclic_2_1,cyclic_128_1,block_64_1,block_2_1,cyclic_8_1,cyclic_4_1,cyclic_16_1,cyclic_2_1,cyclic_8_1,complete_1,pipeline_1,pipeline_1,unroll_64,pipeline_1,1,11.25,0.905005341542,False
workload_893.cpp,xczu7ev-ffvc1156-2-e,10,7.00444,110,17,1,9,13,cyclic_2_1,cyclic_128_1,cyclic_2_1,block_2_1,cyclic_4_1,cyclic_2_1,block_2_1,block_16_1,cyclic_8_1,complete_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,1,10,0.919728096247,False
workload_456.cpp,xczu7ev-ffvc1156-2-e,10,7.10628,122,16,1,10,17,cyclic_2_1,cyclic_128_1,cyclic_2_1,cyclic_2_1,block_32_1,block_16_1,block_2_1,block_32_1,block_16_1,complete_1,pipeline_1,unroll_2,unroll_64,pipeline_1,1,11,0.911968553049,False
workload_547.cpp,xczu7ev-ffvc1156-2-e,10,7.10652,115,16,1,10,16,cyclic_2_1,cyclic_128_1,cyclic_2_1,cyclic_2_1,block_32_1,block_16_1,block_2_1,block_32_1,block_8_1,complete_1,pipeline_1,unroll_2,unroll_4,pipeline_1,1,10.75,0.917706416342,False
workload_394.cpp,xczu7ev-ffvc1156-2-e,10,7.10652,124,16,1,10,16,cyclic_2_1,cyclic_128_1,cyclic_2_1,cyclic_2_1,block_32_1,block_16_1,block_2_1,block_32_1,block_8_1,complete_1,pipeline_1,unroll_2,unroll_64,pipeline_1,1,10.75,0.917706416342,False
workload_558.cpp,xczu7ev-ffvc1156-2-e,10,7.10628,111,16,1,10,17,cyclic_2_1,cyclic_128_1,cyclic_2_1,cyclic_2_1,block_32_1,block_16_1,cyclic_2_1,block_32_1,block_16_1,complete_1,pipeline_1,unroll_2,unroll_64,pipeline_1,1,11,0.911968553049,False
workload_418.cpp,xczu7ev-ffvc1156-2-e,10,7.09628,112,17,1,10,16,cyclic_2_1,cyclic_128_1,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_2_1,block_2_1,block_32_1,block_8_1,complete_1,pipeline_1,unroll_2,unroll_64,pipeline_1,1,11,0.91199191055,False
workload_516.cpp,xczu7ev-ffvc1156-2-e,10,7.09633,101,17,1,10,15,cyclic_2_1,cyclic_128_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_16_1,block_2_1,block_32_1,block_8_1,complete_1,pipeline_1,unroll_2,unroll_2,pipeline_1,1,10.75,0.917760093942,False
workload_323.cpp,xczu7ev-ffvc1156-2-e,10,7.11424,186,17,1,14,24,cyclic_2_1,cyclic_128_1,cyclic_2_1,cyclic_4_1,block_32_1,block_128_1,block_2_1,cyclic_64_1,block_8_1,complete_1,pipeline_1,unroll_4,unroll_4,unroll_4,1,14,0.826860028252,False
workload_299.cpp,xczu7ev-ffvc1156-2-e,10,7.12448,231,16,1,16,27,cyclic_2_1,cyclic_128_1,cyclic_2_1,cyclic_4_1,block_32_1,block_128_1,cyclic_64_1,cyclic_128_1,block_8_1,complete_1,pipeline_1,unroll_4,unroll_4,pipeline_1,1,15,0.799349315557,False
workload_533.cpp,xczu7ev-ffvc1156-2-e,10,7.12076,261,16,1,18,32,cyclic_2_1,cyclic_128_1,cyclic_2_1,cyclic_4_1,block_32_1,block_128_1,cyclic_64_1,cyclic_128_1,block_8_1,complete_1,pipeline_1,unroll_8,unroll_4,pipeline_1,1,16.75,0.752454411459,False
workload_410.cpp,xczu7ev-ffvc1156-2-e,10,8.79068,223,16,0,10,22,cyclic_2_1,cyclic_128_1,cyclic_2_1,cyclic_4_1,block_32_1,block_128_1,cyclic_64_1,cyclic_128_1,block_8_1,complete_1,unroll_4,unroll_4,unroll_64,pipeline_1,1,12,0.880324673539,False
workload_365.cpp,xczu7ev-ffvc1156-2-e,10,8.7932,125,17,0,6,15,cyclic_2_1,cyclic_128_1,cyclic_2_1,cyclic_4_1,block_32_1,cyclic_2_1,cyclic_64_1,cyclic_128_1,block_8_1,complete_1,unroll_2,unroll_4,unroll_4,pipeline_1,1,9.5,0.9275628813,False
workload_467.cpp,xczu7ev-ffvc1156-2-e,10,8.79064,154,17,0,6,16,cyclic_2_1,cyclic_128_1,cyclic_2_1,cyclic_4_1,block_32_1,cyclic_2_1,cyclic_64_1,cyclic_128_1,block_8_1,complete_1,unroll_4,unroll_4,unroll_64,pipeline_1,1,9.75,0.922201942065,False
workload_432.cpp,xczu7ev-ffvc1156-2-e,10,7.04544,177,16,1,12,21,cyclic_2_1,cyclic_128_1,cyclic_2_1,cyclic_64_1,block_32_1,cyclic_128_1,cyclic_32_1,cyclic_2_1,cyclic_8_1,complete_1,pipeline_1,pipeline_1,unroll_64,pipeline_1,1,12.5,0.869070424693,False
workload_543.cpp,xczu7ev-ffvc1156-2-e,10,7.10652,112,17,1,9,17,cyclic_2_1,cyclic_128_1,cyclic_2_1,cyclic_64_1,cyclic_2_1,block_16_1,block_2_1,cyclic_2_1,cyclic_8_1,complete_1,pipeline_1,unroll_2,unroll_64,pipeline_1,1,11,0.911967984275,False
workload_511.cpp,xczu7ev-ffvc1156-2-e,10,7.04544,160,17,1,11,20,cyclic_2_1,cyclic_128_1,cyclic_2_1,cyclic_64_1,cyclic_8_1,cyclic_128_1,cyclic_32_1,cyclic_2_1,cyclic_8_1,complete_1,pipeline_1,pipeline_1,unroll_64,pipeline_1,1,12.25,0.87621432835,False
workload_512.cpp,xczu7ev-ffvc1156-2-e,10,8.68929,80,19,0,5,15,cyclic_2_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,block_32_1,cyclic_4_1,block_4_1,cyclic_2_1,block_8_1,complete_1,unroll_16,pipeline_1,unroll_2,pipeline_1,1,9.75,0.922703876004,False
workload_204.cpp,xczu7ev-ffvc1156-2-e,10,8.77909,95,22,0,5,18,cyclic_2_1,cyclic_128_1,cyclic_32_1,cyclic_32_1,block_64_1,cyclic_2_1,block_2_1,cyclic_4_1,block_32_1,complete_1,unroll_16,unroll_2,unroll_2,pipeline_1,1,11.25,0.89893041358,False
workload_165.cpp,xczu7ev-ffvc1156-2-e,10,8.78416,113,22,0,5,19,cyclic_2_1,cyclic_128_1,cyclic_32_1,cyclic_32_1,block_64_1,cyclic_2_1,block_2_1,cyclic_4_1,block_32_1,complete_1,unroll_16,unroll_2,unroll_64,pipeline_1,1,11.5,0.893094495331,False
workload_850.cpp,xczu7ev-ffvc1156-2-e,10,8.78552,80,17,0,3,10,cyclic_2_1,cyclic_128_1,cyclic_4_1,cyclic_32_1,cyclic_16_1,block_16_1,block_2_1,cyclic_2_1,block_8_1,complete_1,unroll_2,unroll_2,unroll_16,pipeline_1,1,7.5,0.950369102932,False
workload_85.cpp,xczu7ev-ffvc1156-2-e,10,24.0316,627,18,0,11,46,cyclic_2_1,cyclic_128_1,cyclic_8_1,cyclic_2_1,block_64_1,cyclic_128_1,block_4_1,cyclic_64_1,cyclic_4_1,complete_1,unroll_32,unroll_32,unroll_16,unroll_2,1,18.75,0.650612511455,False
workload_141.cpp,xczu7ev-ffvc1156-2-e,10,24.0316,637,18,0,11,46,cyclic_2_1,cyclic_128_1,cyclic_8_1,cyclic_2_1,block_64_1,cyclic_128_1,block_4_1,cyclic_64_1,cyclic_4_1,complete_1,unroll_32,unroll_32,unroll_8,unroll_2,1,18.75,0.650612511455,False
workload_14.cpp,xczu7ev-ffvc1156-2-e,10,23.94964,178,19,0,6,15,cyclic_2_1,cyclic_128_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,cyclic_128_1,block_4_1,cyclic_64_1,cyclic_2_1,complete_1,unroll_32,pipeline_1,unroll_16,unroll_2,1,10,0.787550259644,False
workload_214.cpp,xczu7ev-ffvc1156-2-e,10,17.00112,156,20,0,4,15,cyclic_2_1,cyclic_16_1,block_2_1,cyclic_2_1,cyclic_128_1,cyclic_128_1,block_4_1,block_32_1,block_32_1,complete_1,unroll_4,unroll_2,unroll_64,unroll_16,1,9.75,0.858242403796,False
workload_514.cpp,xczu7ev-ffvc1156-2-e,10,8.77532,89,19,0,6,12,cyclic_2_1,cyclic_16_1,cyclic_2_1,cyclic_2_1,block_32_1,block_16_1,block_2_1,block_128_1,block_8_1,complete_1,unroll_4,unroll_2,unroll_64,pipeline_1,1,9.25,0.93200307283,False
workload_484.cpp,xczu7ev-ffvc1156-2-e,10,7.09633,155,19,1,8,12,cyclic_2_1,cyclic_16_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_16_1,block_2_1,block_32_1,block_8_1,complete_1,pipeline_1,unroll_2,unroll_2,pipeline_1,1,10,0.919795350342,False
workload_400.cpp,xczu7ev-ffvc1156-2-e,10,8.77533,61,19,0,2,6,cyclic_2_1,cyclic_16_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_16_1,block_2_1,block_32_1,block_8_1,complete_1,unroll_2,unroll_2,unroll_2,pipeline_1,1,6.75,0.973077547537,False
workload_455.cpp,xczu7ev-ffvc1156-2-e,10,8.79581,73,19,0,3,8,cyclic_2_1,cyclic_16_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_64_1,cyclic_16_1,block_64_1,block_16_1,complete_1,unroll_2,unroll_2,unroll_2,pipeline_1,1,7.5,0.950365887175,False
workload_845.cpp,xczu7ev-ffvc1156-2-e,10,8.67581,71,18,0,3,10,cyclic_2_1,cyclic_2_1,block_128_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_16_1,complete_1,unroll_4,pipeline_1,unroll_2,pipeline_1,1,7.75,0.943976025156,False
