Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,OuterLoop_1,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_2_1,InnerLoop_2_2,InnerLoop_2_3,InnerLoop_3_1,Replicate_Count,Area,Weight,is_pareto
workload_4114.cpp,xcu200-fsgd2104-2-e,5,53.80141,861,0,0,2,5,cyclic_2_1,cyclic_2_1,cyclic_2_1,complete_1,block_4_1,unroll_2,unroll_64,unroll_2,unroll_8,unroll_64,pipeline_1,unroll_2,pipeline_1,1,1.75,0.946028384579,False
workload_4235.cpp,xcu200-fsgd2104-2-e,5,53.77225,771,0,0,2,5,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_4_1,unroll_2,unroll_64,unroll_2,unroll_8,unroll_64,pipeline_1,unroll_4,pipeline_1,1,1.75,0.946067099524,False
workload_4772.cpp,xcu200-fsgd2104-2-e,5,415.32337,186,0,0,0,1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_32,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_2,unroll_2,1,0.25,0.595591312072,False
workload_4764.cpp,xcu200-fsgd2104-2-e,5,42.03765,224,0,0,1,3,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_64,unroll_4,pipeline_1,1,1,0.988525338344,False
workload_4225.cpp,xcu200-fsgd2104-2-e,5,53.83293,376,0,0,1,3,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_2,unroll_64,unroll_2,unroll_2,pipeline_1,1,1,0.967004778145,False
workload_4626.cpp,xcu200-fsgd2104-2-e,5,42.03589,214,0,0,1,3,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_4,pipeline_1,1,1,0.988527506443,False
workload_4563.cpp,xcu200-fsgd2104-2-e,5,234.71037,309,0,0,0,2,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_2,unroll_8,1,0.5,0.773439801417,False
workload_4321.cpp,xcu200-fsgd2104-2-e,5,236.12101,271,0,0,0,2,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_16,pipeline_1,unroll_2,unroll_4,2,0.5,0.772345111316,False
workload_4482.cpp,xcu200-fsgd2104-2-e,5,236.12017,327,0,0,0,2,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_16,unroll_64,unroll_2,unroll_4,1,0.5,0.77234601743,False
workload_4697.cpp,xcu200-fsgd2104-2-e,5,42.04265,230,0,0,1,3,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_32,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_4,pipeline_1,1,1,0.988519176722,False
workload_4771.cpp,xcu200-fsgd2104-2-e,5,234.64913,599,0,0,0,2,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_8_1,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_4,unroll_8,1,0.5,0.773470926068,False
workload_4393.cpp,xcu200-fsgd2104-2-e,5,42.08825,396,0,0,2,4,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_8_1,unroll_2,unroll_16,unroll_4,unroll_2,unroll_16,unroll_64,unroll_2,pipeline_1,1,1.5,0.965898786592,False
workload_4689.cpp,xcu200-fsgd2104-2-e,5,234.82013,312,0,0,0,2,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_8_1,unroll_2,unroll_32,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_8,1,0.5,0.773381262171,False
workload_4672.cpp,xcu200-fsgd2104-2-e,5,234.72329,346,0,0,0,2,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_8_1,unroll_2,unroll_32,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_2,unroll_8,1,0.5,0.773433096921,False
workload_4430.cpp,xcu200-fsgd2104-2-e,5,234.71009,330,0,0,0,2,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_8_1,unroll_2,unroll_32,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_2,unroll_8,2,0.5,0.773439946177,False
workload_4684.cpp,xcu200-fsgd2104-2-e,5,234.65409,606,0,0,0,2,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_8_1,unroll_2,unroll_32,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_4,unroll_8,1,0.5,0.773468444872,False
workload_4502.cpp,xcu200-fsgd2104-2-e,5,234.71877,1322,0,0,1,4,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_8_1,unroll_2,unroll_32,unroll_4,unroll_8,unroll_32,unroll_64,unroll_2,unroll_8,1,1.25,0.758447409473,False
workload_4709.cpp,xcu200-fsgd2104-2-e,5,234.65405,614,0,0,0,2,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_32,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_4,unroll_8,1,0.5,0.77346846491,False
workload_4703.cpp,xcu200-fsgd2104-2-e,5,234.76153,623,0,0,0,3,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_32,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_4,unroll_8,1,0.75,0.76865205439,False
workload_4763.cpp,xcu200-fsgd2104-2-e,5,234.65321,677,0,0,0,3,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_32,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_4,unroll_8,1,0.75,0.768745040451,False
workload_4737.cpp,xcu200-fsgd2104-2-e,5,234.65573,644,0,0,0,3,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_4_1,unroll_2,unroll_32,unroll_2,unroll_2,pipeline_1,unroll_64,unroll_4,unroll_8,1,0.75,0.768742896521,False
workload_4467.cpp,xcu200-fsgd2104-2-e,5,236.11249,216,0,0,0,2,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_4,1,0.5,0.772354286688,False
workload_4463.cpp,xcu200-fsgd2104-2-e,5,236.11713,450,0,0,0,3,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_64,pipeline_1,unroll_2,unroll_4,1,0.75,0.767339922622,False
workload_4518.cpp,xcu200-fsgd2104-2-e,5,236.11421,359,0,0,0,2,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_16,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_4,1,0.5,0.772352437103,False
workload_4644.cpp,xcu200-fsgd2104-2-e,5,42.06873,195,0,0,1,2,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_32,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,0.75,0.994266336702,False
workload_4528.cpp,xcu200-fsgd2104-2-e,5,42.07257,195,0,0,1,2,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_32,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,0.75,0.994261571162,False
workload_4673.cpp,xcu200-fsgd2104-2-e,5,415.31257,199,0,0,0,2,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_32,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_2,1,0.5,0.591391057031,False
workload_4420.cpp,xcu200-fsgd2104-2-e,5,236.11261,231,0,0,0,1.5,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_32,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_4,2,0.375,1,True
workload_4572.cpp,xcu200-fsgd2104-2-e,5,234.71263,324,0,0,0,2,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_32,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_8,2,0.5,0.773438632162,False
workload_4523.cpp,xcu200-fsgd2104-2-e,5,234.71009,339.5,0,0,0,2,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_32,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_2,unroll_8,2,0.5,0.773439946177,False
workload_4565.cpp,xcu200-fsgd2104-2-e,5,234.65405,619,0,0,0,2,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_32,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_4,unroll_8,3,0.5,0.77346846491,False
workload_4631.cpp,xcu200-fsgd2104-2-e,5,234.76161,614,0,0,0,2,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_32,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_4,unroll_8,1,0.5,0.773412922729,False
workload_4777.cpp,xcu200-fsgd2104-2-e,5,42.04449,268,0,0,1,3,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_64,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,1,1,0.988516908408,False
workload_4236.cpp,xcu200-fsgd2104-2-e,5,54.68737,2331,0,0,4,8,cyclic_2_1,cyclic_2_1,cyclic_64_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_32,unroll_4,unroll_8,unroll_64,unroll_8,unroll_4,pipeline_1,1,3,0.895210848423,False
workload_4667.cpp,xcu200-fsgd2104-2-e,5,42.07262,291,0,0,2,4,cyclic_2_1,cyclic_2_1,cyclic_8_1,cyclic_2_1,block_8_1,unroll_4,unroll_32,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,1.5,0.965898947637,False
workload_4774.cpp,xcu200-fsgd2104-2-e,5,234.65313,817,0,0,0,3,cyclic_2_1,cyclic_2_1,cyclic_8_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_64,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_4,unroll_8,1,0.75,0.768745108497,False
workload_4621.cpp,xcu200-fsgd2104-2-e,5,415.30957,185,0,0,0,1,cyclic_2_1,cyclic_2_1,cyclic_8_1,cyclic_4_1,block_8_1,unroll_2,unroll_32,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_2,1,0.25,1,True
workload_4707.cpp,xcu200-fsgd2104-2-e,5,234.82037,299,0,0,0,2,cyclic_2_1,cyclic_2_1,cyclic_8_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_8,1,0.5,0.773381130168,False
workload_4727.cpp,xcu200-fsgd2104-2-e,5,59.44777,1678,0,41,19,38,cyclic_2_1,cyclic_2_1,cyclic_8_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_32,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,1,24.5,0.23957626694,False
workload_4642.cpp,xcu200-fsgd2104-2-e,5,415.30957,191,0,0,0,1,cyclic_2_1,cyclic_2_1,cyclic_8_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_32,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_2,1,0.25,1,True
workload_4681.cpp,xcu200-fsgd2104-2-e,5,236.11265,216,0,0,0,2,cyclic_2_1,cyclic_2_1,cyclic_8_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_32,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_4,1,0.5,0.772354114692,False
workload_4540.cpp,xcu200-fsgd2104-2-e,5,234.70957,344,0,0,0,2,cyclic_2_1,cyclic_2_1,cyclic_8_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_32,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_8,1,0.5,0.773440214957,False
workload_4691.cpp,xcu200-fsgd2104-2-e,5,234.71027,368.5,0,0,0,2,cyclic_2_1,cyclic_2_1,cyclic_8_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_32,unroll_2,unroll_2,pipeline_1,unroll_64,unroll_2,unroll_8,2,0.5,0.77343985312,False
workload_4705.cpp,xcu200-fsgd2104-2-e,5,42.18521,226,0,0,1,2,cyclic_2_1,cyclic_4_1,block_128_1,block_32_1,cyclic_8_1,unroll_2,unroll_32,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_2,pipeline_1,1,0.75,0.994120025304,False
workload_4211.cpp,xcu200-fsgd2104-2-e,5,53.88393,157,0,0,1,2,cyclic_2_1,cyclic_4_1,block_128_1,block_32_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_8,unroll_4,unroll_2,unroll_2,pipeline_1,1,0.75,0.969779660956,False
workload_4293.cpp,xcu200-fsgd2104-2-e,5,53.83593,425,0,0,1,2,cyclic_2_1,cyclic_4_1,block_128_1,block_32_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_8,unroll_64,unroll_2,unroll_2,pipeline_1,1,0.75,0.969893008493,False
workload_4426.cpp,xcu200-fsgd2104-2-e,5,236.34901,292,0,1,0,2,cyclic_2_1,cyclic_4_1,block_128_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_16,pipeline_1,unroll_2,unroll_4,1,0.75,0.7670873565,False
workload_4548.cpp,xcu200-fsgd2104-2-e,5,42.18777,195,0,0,1,2,cyclic_2_1,cyclic_4_1,block_128_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_32,unroll_2,unroll_2,pipeline_1,unroll_64,unroll_2,pipeline_1,1,0.75,0.994116768884,False
workload_4233.cpp,xcu200-fsgd2104-2-e,5,54.97073,269,0,0,1,3,cyclic_2_1,cyclic_4_1,cyclic_128_1,block_32_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_4,unroll_2,unroll_2,pipeline_1,1,1,0.9645057047,False
workload_4152.cpp,xcu200-fsgd2104-2-e,5,59.87153,1901,0,39,20,40,cyclic_2_1,cyclic_4_1,cyclic_128_1,complete_1,block_2_1,unroll_2,unroll_64,unroll_2,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,24.75,0.235080472899,False
workload_4089.cpp,xcu200-fsgd2104-2-e,5,64.52205,1972,0,39,20,41,cyclic_2_1,cyclic_4_1,cyclic_128_1,complete_1,block_2_1,unroll_2,unroll_64,unroll_2,unroll_4,unroll_16,pipeline_1,pipeline_1,pipeline_1,2,25,0.230476041304,False
workload_4054.cpp,xcu200-fsgd2104-2-e,5,64.50201,3532,0,39,30,62,cyclic_2_1,cyclic_4_1,cyclic_128_1,cyclic_2_1,block_2_1,unroll_2,unroll_4,unroll_4,unroll_4,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,32.75,0.213322991744,False
workload_4092.cpp,xcu200-fsgd2104-2-e,5,64.50025,1655,0,40,19,40,cyclic_2_1,cyclic_4_1,cyclic_128_1,cyclic_2_1,complete_2,unroll_2,unroll_8,unroll_2,unroll_2,unroll_4,unroll_64,pipeline_1,unroll_8,1,24.75,0.234877828659,False
workload_4173.cpp,xcu200-fsgd2104-2-e,5,235.91245,513,0,1,1,3,cyclic_2_1,cyclic_4_1,cyclic_128_1,cyclic_2_1,complete_2,unroll_2,unroll_8,unroll_2,unroll_8,unroll_4,unroll_64,unroll_2,unroll_8,1,1.25,0.757243899008,False
workload_4108.cpp,xcu200-fsgd2104-2-e,5,64.63205,3324,0,40,30,62,cyclic_2_1,cyclic_4_1,cyclic_128_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_16,unroll_4,unroll_32,unroll_2,unroll_2,pipeline_1,unroll_64,1,33,0.213275377769,False
workload_3904.cpp,xcu200-fsgd2104-2-e,5,64.57605,3393,0,40,30,62,cyclic_2_1,cyclic_4_1,cyclic_128_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_16,unroll_4,unroll_32,unroll_4,unroll_2,pipeline_1,unroll_64,1,33,0.213280974236,False
workload_3957.cpp,xcu200-fsgd2104-2-e,5,64.60813,3081,0,40,30,62,cyclic_2_1,cyclic_4_1,cyclic_128_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_8,unroll_4,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_64,2,33,0.213277769014,False
workload_4105.cpp,xcu200-fsgd2104-2-e,5,64.48833,3369,0,39,30,61,cyclic_2_1,cyclic_4_1,cyclic_128_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_8,unroll_4,unroll_4,unroll_4,pipeline_1,pipeline_1,unroll_64,1,32.5,0.213357977487,False
workload_4780.cpp,xcu200-fsgd2104-2-e,5,42.01665,216,0,0,1,3,cyclic_2_1,cyclic_4_1,cyclic_16_1,block_32_1,cyclic_2_1,unroll_2,unroll_32,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,1,1,0.988551180828,False
workload_4609.cpp,xcu200-fsgd2104-2-e,5,42.01581,244.5,0,0,1,3,cyclic_2_1,cyclic_4_1,cyclic_16_1,block_32_1,cyclic_2_1,unroll_2,unroll_32,unroll_2,unroll_2,pipeline_1,unroll_64,unroll_4,pipeline_1,2,1,0.988552213306,False
workload_4670.cpp,xcu200-fsgd2104-2-e,5,42.01565,313,0,0,2,3,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_64,unroll_2,unroll_2,pipeline_1,unroll_64,unroll_4,pipeline_1,1,1.25,0.97719284869,False
workload_4747.cpp,xcu200-fsgd2104-2-e,5,415.30909,190,0,0,0,2,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_4_1,block_8_1,unroll_2,unroll_32,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_2,1,0.5,0.591394256073,False
workload_4758.cpp,xcu200-fsgd2104-2-e,5,42.00973,283,0,0,1,3,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_32,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_4,pipeline_1,1,1,1,True
workload_4698.cpp,xcu200-fsgd2104-2-e,5,42.06765,155.5,0,0,1,2,cyclic_2_1,cyclic_4_1,cyclic_2_1,block_16_1,block_8_1,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_64,unroll_2,pipeline_1,2,0.75,0.994267676299,False
workload_4749.cpp,xcu200-fsgd2104-2-e,5,42.06513,165,0,0,1,2,cyclic_2_1,cyclic_4_1,cyclic_2_1,block_16_1,block_8_1,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_2,pipeline_1,1,0.75,1,True
workload_4561.cpp,xcu200-fsgd2104-2-e,5,42.07013,169,0,0,1,2,cyclic_2_1,cyclic_4_1,cyclic_2_1,block_16_1,block_8_1,unroll_2,unroll_32,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,0.75,0.994264599723,False
workload_4718.cpp,xcu200-fsgd2104-2-e,5,42.04213,226,0,0,1,3,cyclic_2_1,cyclic_4_1,cyclic_2_1,block_16_1,block_8_1,unroll_2,unroll_32,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_4,pipeline_1,1,1,0.988519817686,False
workload_4742.cpp,xcu200-fsgd2104-2-e,5,42.06513,176,0,0,1,2,cyclic_2_1,cyclic_4_1,cyclic_2_1,block_16_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_2,pipeline_1,1,0.75,1,True
workload_4756.cpp,xcu200-fsgd2104-2-e,5,42.06597,141,0,0,1,1,cyclic_2_1,cyclic_4_1,cyclic_2_1,block_32_1,block_8_1,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,0.5,1,True
workload_4625.cpp,xcu200-fsgd2104-2-e,5,42.04165,209.5,0,0,1,3,cyclic_2_1,cyclic_4_1,cyclic_2_1,block_32_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_64,unroll_4,pipeline_1,2,1,0.988520409313,False
workload_4694.cpp,xcu200-fsgd2104-2-e,5,234.65665,578,0,1,0,2,cyclic_2_1,cyclic_4_1,cyclic_2_1,block_32_1,cyclic_2_1,unroll_2,unroll_32,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_8,1,0.75,0.768742113588,False
workload_4549.cpp,xcu200-fsgd2104-2-e,5,42.04373,243,0,0,1,3,cyclic_2_1,cyclic_4_1,cyclic_2_1,block_32_1,cyclic_2_1,unroll_2,unroll_32,unroll_2,unroll_2,pipeline_1,unroll_64,unroll_4,pipeline_1,1,1,0.988517845375,False
workload_4539.cpp,xcu200-fsgd2104-2-e,5,42.06789,253,0,0,1,3,cyclic_2_1,cyclic_4_1,cyclic_2_1,block_32_1,cyclic_2_1,unroll_2,unroll_32,unroll_2,unroll_2,unroll_8,unroll_64,unroll_4,pipeline_1,1,1,0.988488022074,False
workload_4746.cpp,xcu200-fsgd2104-2-e,5,234.65321,672,0,1,0,3,cyclic_2_1,cyclic_4_1,cyclic_2_1,block_32_1,cyclic_2_1,unroll_2,unroll_32,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_4,unroll_8,1,1,0.763695097186,False
workload_4635.cpp,xcu200-fsgd2104-2-e,5,42.04365,303,0,0,1,3,cyclic_2_1,cyclic_4_1,cyclic_2_1,block_32_1,cyclic_2_1,unroll_2,unroll_64,unroll_2,unroll_2,pipeline_1,unroll_64,unroll_4,pipeline_1,1,1,0.988517943999,False
workload_4748.cpp,xcu200-fsgd2104-2-e,5,234.65313,616,0,1,0,2,cyclic_2_1,cyclic_4_1,cyclic_2_1,block_32_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_4,unroll_8,1,0.75,0.768745108497,False
workload_4390.cpp,xcu200-fsgd2104-2-e,5,234.71377,797,0,1,0,3,cyclic_2_1,cyclic_4_1,cyclic_2_1,block_32_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_64,unroll_64,unroll_2,unroll_8,1,1,0.763638444459,False
workload_4601.cpp,xcu200-fsgd2104-2-e,5,42.04457,223,0,0,1,3,cyclic_2_1,cyclic_4_1,cyclic_2_1,block_32_1,cyclic_8_1,unroll_2,unroll_32,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,1,1,0.988516809775,False
workload_4638.cpp,xcu200-fsgd2104-2-e,5,42.04121,281,0,0,1,3,cyclic_2_1,cyclic_4_1,cyclic_2_1,block_32_1,cyclic_8_1,unroll_2,unroll_32,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_4,pipeline_1,1,1,0.98852095161,False
workload_4492.cpp,xcu200-fsgd2104-2-e,5,42.07385,664,0,0,1,3,cyclic_2_1,cyclic_4_1,cyclic_2_1,block_32_1,cyclic_8_1,unroll_2,unroll_32,unroll_2,unroll_8,unroll_64,unroll_64,unroll_2,pipeline_1,1,1,0.988480653059,False
workload_4521.cpp,xcu200-fsgd2104-2-e,5,42.07265,162,0,0,1,2,cyclic_2_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_8_1,unroll_2,unroll_32,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,0.75,0.994261471838,False
workload_4471.cpp,xcu200-fsgd2104-2-e,5,234.71265,311,0,1,0,2,cyclic_2_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_8_1,unroll_2,unroll_32,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_8,1,0.75,0.768694225902,False
workload_4646.cpp,xcu200-fsgd2104-2-e,5,42.04465,211,0,0,1,3,cyclic_2_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_8_1,unroll_2,unroll_32,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,1,1,0.988516711142,False
workload_4460.cpp,xcu200-fsgd2104-2-e,5,234.82013,307,0,1,0,2,cyclic_2_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_8_1,unroll_2,unroll_32,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_8,1,0.75,0.768601037335,False
workload_4589.cpp,xcu200-fsgd2104-2-e,5,234.71005,362,0,1,0,2,cyclic_2_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_8_1,unroll_2,unroll_32,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_2,unroll_8,1,0.75,0.76869645933,False
workload_4560.cpp,xcu200-fsgd2104-2-e,5,234.81761,321,0,1,0,2,cyclic_2_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_8_1,unroll_2,unroll_32,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_2,unroll_8,1,0.75,0.768603241583,False
workload_4435.cpp,xcu200-fsgd2104-2-e,5,42.07349,363,0,0,2,4,cyclic_2_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_8_1,unroll_2,unroll_32,unroll_4,unroll_8,pipeline_1,unroll_64,unroll_2,pipeline_1,1,1.5,0.965898939946,False
workload_4480.cpp,xcu200-fsgd2104-2-e,5,42.1789,565,0,0,3,6,cyclic_2_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_8_1,unroll_4,unroll_32,unroll_4,unroll_8,pipeline_1,unroll_2,unroll_2,pipeline_1,1,2.25,0.932456015257,False
workload_4286.cpp,xcu200-fsgd2104-2-e,5,236.12401,232,0,1,0,2,cyclic_2_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,complete_2,unroll_2,unroll_8,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_2,unroll_4,1,0.75,0.767332547907,False
workload_4213.cpp,xcu200-fsgd2104-2-e,5,236.12149,250,0,1,0,2,cyclic_2_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,complete_2,unroll_2,unroll_8,unroll_2,unroll_8,unroll_16,pipeline_1,unroll_2,unroll_4,1,0.75,0.767335249957,False
workload_4317.cpp,xcu200-fsgd2104-2-e,5,236.09469,370,0,1,0,2,cyclic_2_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_2,unroll_16,unroll_64,unroll_4,unroll_4,1,0.75,0.767363925571,False
