Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_2_1,InnerLoop_3_1,Replicate_Count,Area,Weight,is_pareto
workload_86.cpp,xczu7ev-ffvc1156-2-e,10,108.53045,1341,12,1,8,54,cyclic_2_1,block_4_1,cyclic_8_1,unroll_4,unroll_16,unroll_2,unroll_4,unroll_16,pipeline_1,unroll_16,pipeline_1,unroll_5,1,18.75,0.497027565019,False
workload_243.cpp,xczu7ev-ffvc1156-2-e,10,87.10478,1019,12,1,6,51,cyclic_2_1,block_4_1,cyclic_8_1,unroll_4,unroll_2,unroll_2,unroll_2,unroll_16,unroll_64,unroll_32,pipeline_1,pipeline_1,1,17.5,0.549017958949,False
workload_546.cpp,xczu7ev-ffvc1156-2-e,10,7.38458,193,75,1,2,9,cyclic_2_1,block_4_1,cyclic_8_1,unroll_4,unroll_4,unroll_2,unroll_4,pipeline_1,unroll_32,unroll_16,unroll_5,pipeline_1,1,21.75,0.591348834199,False
workload_295.cpp,xczu7ev-ffvc1156-2-e,10,84.4269,2125,12,1,12,99,cyclic_2_1,block_4_1,cyclic_8_1,unroll_8,pipeline_1,unroll_2,unroll_4,unroll_16,unroll_32,unroll_16,pipeline_1,unroll_5,1,31,0.269815721604,False
workload_764.cpp,xczu7ev-ffvc1156-2-e,10,14.53817,293,12,1,3,16,cyclic_2_1,block_4_1,cyclic_8_1,unroll_8,pipeline_1,unroll_4,unroll_17,pipeline_1,unroll_32,pipeline_1,unroll_5,pipeline_1,1,8,0.900547453325,False
workload_264.cpp,xczu7ev-ffvc1156-2-e,10,107.4567,2179,12,1,13,97,cyclic_2_1,block_4_1,cyclic_8_1,unroll_8,unroll_4,unroll_2,unroll_4,unroll_16,pipeline_1,unroll_16,pipeline_1,unroll_5,1,30.75,0.260547711424,False
workload_576.cpp,xczu7ev-ffvc1156-2-e,10,14.53817,273,17,1,1,16,cyclic_2_1,block_64_1,cyclic_8_1,unroll_4,pipeline_1,unroll_4,unroll_17,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,1,8.75,0.863608283396,False
workload_763.cpp,xczu7ev-ffvc1156-2-e,10,14.53553,499,17,1,1,23,cyclic_2_1,block_8_1,complete_1,unroll_2,pipeline_1,pipeline_1,unroll_17,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_5,1,10.5,0.79136387542,False
workload_703.cpp,xczu7ev-ffvc1156-2-e,10,17.01753,202,12,1,1,9,cyclic_2_1,block_8_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_17,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_5,1,5.75,0.983559683517,False
workload_729.cpp,xczu7ev-ffvc1156-2-e,10,14.53553,496,17,1,1,23,cyclic_2_1,block_8_1,cyclic_4_1,unroll_2,pipeline_1,pipeline_1,unroll_17,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_5,1,10.5,0.79136387542,False
workload_697.cpp,xczu7ev-ffvc1156-2-e,10,14.53833,203,12,1,1,9,cyclic_2_1,block_8_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,unroll_17,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_5,1,5.75,0.98663087471,False
workload_728.cpp,xczu7ev-ffvc1156-2-e,10,14.53833,198,12,1,1,9,cyclic_2_1,block_8_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_17,pipeline_1,pipeline_1,pipeline_1,unroll_5,pipeline_1,1,5.75,0.98663087471,False
workload_695.cpp,xczu7ev-ffvc1156-2-e,10,14.53833,203,12,1,1,9,cyclic_2_1,block_8_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_17,pipeline_1,unroll_32,pipeline_1,unroll_5,pipeline_1,1,5.75,0.98663087471,False
workload_805.cpp,xczu7ev-ffvc1156-2-e,10,145.24105,536,12,1,2,24,cyclic_2_1,block_8_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_17,unroll_8,unroll_32,unroll_16,unroll_5,pipeline_1,1,9.75,0.530640845104,False
workload_746.cpp,xczu7ev-ffvc1156-2-e,10,6.2533,437,80,1,1,19,cyclic_2_1,block_8_1,cyclic_8_1,unroll_2,unroll_2,pipeline_1,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,3,25.25,0.46240473211,False
workload_826.cpp,xczu7ev-ffvc1156-2-e,10,6.2533,445,80,1,1,19,cyclic_2_1,block_8_1,cyclic_8_1,unroll_2,unroll_2,pipeline_1,unroll_17,pipeline_1,pipeline_1,pipeline_1,unroll_5,pipeline_1,1,25.25,0.46240473211,False
workload_842.cpp,xczu7ev-ffvc1156-2-e,10,6.25594,151,75,1,1,5,cyclic_2_1,block_8_1,cyclic_8_1,unroll_2,unroll_2,unroll_4,unroll_17,pipeline_1,pipeline_1,pipeline_1,unroll_5,pipeline_1,1,20.5,0.641642626576,False
workload_751.cpp,xczu7ev-ffvc1156-2-e,10,6.42143,737,80,1,2,33,cyclic_2_1,block_8_1,cyclic_8_1,unroll_2,unroll_36,pipeline_1,unroll_17,pipeline_1,unroll_32,pipeline_1,unroll_5,pipeline_1,1,29,0.345954110375,False
workload_809.cpp,xczu7ev-ffvc1156-2-e,10,6.42746,160,75,1,1,6,cyclic_2_1,block_8_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_17,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,1,20.75,0.63178110513,False
workload_639.cpp,xczu7ev-ffvc1156-2-e,10,14.53553,528,17,1,1,25,cyclic_2_1,block_8_1,cyclic_8_1,unroll_4,pipeline_1,pipeline_1,unroll_17,pipeline_1,unroll_32,pipeline_1,unroll_5,pipeline_1,1,11,0.791213636703,False
workload_690.cpp,xczu7ev-ffvc1156-2-e,10,6.2533,468.5,80,1,2,22,cyclic_2_1,block_8_1,cyclic_8_1,unroll_4,unroll_2,pipeline_1,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,2,26.25,0.429151128163,False
workload_644.cpp,xczu7ev-ffvc1156-2-e,10,6.25287,256,75,1,3,13,cyclic_2_1,block_8_1,cyclic_8_1,unroll_4,unroll_36,unroll_2,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_5,1,23,0.543070934554,False
workload_539.cpp,xczu7ev-ffvc1156-2-e,10,6.25177,484.5,80,1,2,22,cyclic_2_1,block_8_1,cyclic_8_1,unroll_4,unroll_4,pipeline_1,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,2,26.25,0.429151084488,False
workload_723.cpp,xczu7ev-ffvc1156-2-e,10,6.42466,504,80,1,2,23,cyclic_2_1,block_8_1,cyclic_8_1,unroll_4,unroll_4,pipeline_1,unroll_17,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,1,26.5,0.421092136123,False
workload_557.cpp,xczu7ev-ffvc1156-2-e,10,8.87726,192,75,1,2,10,cyclic_2_1,block_8_1,cyclic_8_1,unroll_4,unroll_4,unroll_2,unroll_2,pipeline_1,unroll_32,unroll_16,pipeline_1,pipeline_1,1,22,0.581333241693,False
workload_941.cpp,xczu7ev-ffvc1156-2-e,10,14.53833,199,11,1,1,9,cyclic_2_1,cyclic_2_1,block_4_1,unroll_2,pipeline_1,unroll_2,unroll_17,pipeline_1,pipeline_1,pipeline_1,unroll_5,pipeline_1,1,5.5,0.999999378647,False
workload_878.cpp,xczu7ev-ffvc1156-2-e,10,14.53833,202,11,1,1,9,cyclic_2_1,cyclic_2_1,block_4_1,unroll_2,pipeline_1,unroll_2,unroll_17,pipeline_1,unroll_64,pipeline_1,pipeline_1,unroll_5,1,5.5,0.999999378647,False
workload_883.cpp,xczu7ev-ffvc1156-2-e,10,14.53817,203,11,1,1,9,cyclic_2_1,cyclic_2_1,block_4_1,unroll_2,pipeline_1,unroll_4,unroll_17,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,1,5.5,1,True
workload_938.cpp,xczu7ev-ffvc1156-2-e,10,212.96038,416,11,1,6,17,cyclic_2_1,cyclic_2_1,block_4_1,unroll_2,unroll_8,unroll_2,unroll_17,unroll_8,pipeline_1,pipeline_1,unroll_5,pipeline_1,1,8.75,0.383325197348,False
workload_637.cpp,xczu7ev-ffvc1156-2-e,10,14.53833,230,11,1,1,11,cyclic_2_1,cyclic_2_1,block_4_1,unroll_4,pipeline_1,unroll_2,unroll_17,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_5,1,6,0.975404663084,False
workload_849.cpp,xczu7ev-ffvc1156-2-e,10,14.53833,230,11,1,1,11,cyclic_2_1,cyclic_2_1,block_4_1,unroll_4,pipeline_1,unroll_2,unroll_17,pipeline_1,unroll_32,pipeline_1,unroll_5,pipeline_1,1,6,0.975404663084,False
workload_884.cpp,xczu7ev-ffvc1156-2-e,10,14.53817,234,11,1,2,12,cyclic_2_1,cyclic_2_1,block_4_1,unroll_4,pipeline_1,unroll_4,unroll_17,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_5,1,6.5,0.964371127517,False
workload_925.cpp,xczu7ev-ffvc1156-2-e,10,9.85025,437,11,1,3,25,cyclic_2_1,cyclic_2_1,block_4_1,unroll_4,pipeline_1,unroll_4,unroll_17,unroll_8,unroll_16,pipeline_1,unroll_5,unroll_5,1,10,0.803701734512,False
workload_773.cpp,xczu7ev-ffvc1156-2-e,10,9.85025,437,11,1,3,25,cyclic_2_1,cyclic_2_1,block_4_1,unroll_4,pipeline_1,unroll_4,unroll_17,unroll_8,unroll_32,pipeline_1,unroll_5,unroll_5,1,10,0.803701734512,False
workload_574.cpp,xczu7ev-ffvc1156-2-e,10,6.42423,467,75,1,3,21,cyclic_2_1,cyclic_2_1,block_4_1,unroll_4,unroll_36,unroll_2,unroll_17,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_5,2,25,0.470972926674,False
workload_909.cpp,xczu7ev-ffvc1156-2-e,10,9.82569,258,11,1,2,12,cyclic_2_1,cyclic_2_1,complete_1,unroll_2,unroll_4,unroll_8,unroll_17,unroll_8,pipeline_1,pipeline_1,unroll_5,unroll_5,1,6.5,1,True
workload_934.cpp,xczu7ev-ffvc1156-2-e,10,11.06346,658,11,1,6,37,cyclic_2_1,cyclic_2_1,complete_1,unroll_4,unroll_4,unroll_8,unroll_17,unroll_16,unroll_2,pipeline_1,unroll_5,unroll_5,1,13.75,0.786678219143,False
workload_917.cpp,xczu7ev-ffvc1156-2-e,10,9.91137,388,11,1,3,21,cyclic_2_1,cyclic_2_1,complete_1,unroll_4,unroll_4,unroll_8,unroll_17,unroll_8,pipeline_1,pipeline_1,unroll_5,unroll_5,1,9,0.851876036143,False
workload_755.cpp,xczu7ev-ffvc1156-2-e,10,14.53833,200,11,1,1,9,cyclic_2_1,cyclic_2_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_5,2,5.5,0.999999378647,False
workload_827.cpp,xczu7ev-ffvc1156-2-e,10,87.27241,308,11,1,1,15,cyclic_2_1,cyclic_2_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,unroll_17,unroll_8,pipeline_1,unroll_16,pipeline_1,unroll_5,1,7,0.730251443206,False
workload_767.cpp,xczu7ev-ffvc1156-2-e,10,9.36506,146,75,1,1,5,cyclic_2_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_17,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,20.5,0.637120596245,False
workload_813.cpp,xczu7ev-ffvc1156-2-e,10,14.53553,288,11,1,2,16,cyclic_2_1,cyclic_2_1,cyclic_2_1,unroll_4,pipeline_1,pipeline_1,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_5,1,7.5,0.925073704946,False
workload_850.cpp,xczu7ev-ffvc1156-2-e,10,14.53553,257.5,11,1,1,13,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline_1,pipeline_1,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,2,6.5,0.964376150715,False
workload_791.cpp,xczu7ev-ffvc1156-2-e,10,14.53553,255,11,1,1,13,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline_1,pipeline_1,unroll_17,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,1,6.5,0.964376150715,False
workload_893.cpp,xczu7ev-ffvc1156-2-e,10,87.22753,435,11,1,1,23,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline_1,pipeline_1,unroll_17,unroll_8,unroll_32,pipeline_1,pipeline_1,unroll_5,1,9,0.697705815275,False
workload_709.cpp,xczu7ev-ffvc1156-2-e,10,14.53833,199,11,1,1,9,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,3,5.5,0.999999378647,False
workload_527.cpp,xczu7ev-ffvc1156-2-e,10,14.53833,201.5,11,1,1,9,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_5,4,5.5,0.999999378647,False
workload_871.cpp,xczu7ev-ffvc1156-2-e,10,14.53833,196.5,11,1,1,9,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_17,pipeline_1,pipeline_1,pipeline_1,unroll_5,pipeline_1,2,5.5,0.999999378647,False
workload_641.cpp,xczu7ev-ffvc1156-2-e,10,14.53833,199,11,1,1,9,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_17,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,3,5.5,0.999999378647,False
workload_744.cpp,xczu7ev-ffvc1156-2-e,10,14.53833,200,11,1,1,9,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_17,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_5,1,5.5,0.999999378647,False
workload_931.cpp,xczu7ev-ffvc1156-2-e,10,14.58041,203,11,1,1,9,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_17,pipeline_1,unroll_32,unroll_16,unroll_5,pipeline_1,1,5.5,0.999835970299,False
workload_923.cpp,xczu7ev-ffvc1156-2-e,10,87.23033,383,11,1,1,18,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_17,unroll_8,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,7.75,0.719141873018,False
workload_877.cpp,xczu7ev-ffvc1156-2-e,10,87.23033,375,11,1,1,18,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_17,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_5,1,7.75,0.719141873018,False
workload_890.cpp,xczu7ev-ffvc1156-2-e,10,9.76473,298,11,1,2,16,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_17,unroll_8,pipeline_1,pipeline_1,unroll_5,unroll_5,1,7.5,0.926884621171,False
workload_815.cpp,xczu7ev-ffvc1156-2-e,10,18.22892,227,11,1,1,9,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,5.5,0.985724199416,False
workload_494.cpp,xczu7ev-ffvc1156-2-e,10,18.22892,268.5,11,1,1,9,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_5,2,5.5,0.985724199416,False
workload_879.cpp,xczu7ev-ffvc1156-2-e,10,14.53817,203,11,1,1,9,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline_1,unroll_4,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,5.5,1,True
workload_945.cpp,xczu7ev-ffvc1156-2-e,10,14.53817,203,11,1,1,9,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline_1,unroll_4,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_5,1,5.5,1,True
workload_863.cpp,xczu7ev-ffvc1156-2-e,10,6.25287,219,75,1,2,9,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_36,unroll_2,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,21.75,0.591380217169,False
workload_765.cpp,xczu7ev-ffvc1156-2-e,10,9.82593,248,11,1,2,11,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_17,unroll_8,pipeline_1,pipeline_1,unroll_5,unroll_5,2,6.25,1,True
workload_942.cpp,xczu7ev-ffvc1156-2-e,10,5.8895,149,75,1,1,5,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,20.5,1,True
workload_724.cpp,xczu7ev-ffvc1156-2-e,10,14.53553,286,11,1,2,16,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_4,pipeline_1,pipeline_1,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,3,7.5,0.925073704946,False
workload_731.cpp,xczu7ev-ffvc1156-2-e,10,14.53553,288,11,1,2,16,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_4,pipeline_1,pipeline_1,unroll_17,pipeline_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,7.5,0.925073704946,False
workload_652.cpp,xczu7ev-ffvc1156-2-e,10,14.53553,288,11,1,2,16,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_4,pipeline_1,pipeline_1,unroll_17,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_5,1,7.5,0.925073704946,False
workload_743.cpp,xczu7ev-ffvc1156-2-e,10,14.53553,285,11,1,2,16,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_4,pipeline_1,pipeline_1,unroll_17,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,1,7.5,0.925073704946,False
workload_760.cpp,xczu7ev-ffvc1156-2-e,10,14.53553,292,11,1,2,16,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_4,pipeline_1,pipeline_1,unroll_17,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_5,1,7.5,0.925073704946,False
workload_509.cpp,xczu7ev-ffvc1156-2-e,10,14.53833,229.5,11,1,1,11,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_4,pipeline_1,unroll_2,unroll_17,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_5,2,6,0.975404663084,False
workload_812.cpp,xczu7ev-ffvc1156-2-e,10,14.53833,230,11,1,1,11,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_4,pipeline_1,unroll_2,unroll_17,pipeline_1,unroll_32,pipeline_1,unroll_5,pipeline_1,1,6,0.975404663084,False
workload_750.cpp,xczu7ev-ffvc1156-2-e,10,18.22892,333,11,1,2,12,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_4,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_5,1,6.5,0.956444707652,False
workload_903.cpp,xczu7ev-ffvc1156-2-e,10,14.53817,238,11,1,2,12,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_4,pipeline_1,unroll_4,unroll_17,pipeline_1,unroll_64,pipeline_1,pipeline_1,unroll_5,1,6.5,0.964371127517,False
workload_801.cpp,xczu7ev-ffvc1156-2-e,10,9.91161,378,11,1,3,20,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_4,unroll_4,unroll_2,unroll_17,unroll_8,pipeline_1,pipeline_1,unroll_5,unroll_5,1,8.75,0.8641576975,False
workload_822.cpp,xczu7ev-ffvc1156-2-e,10,14.53833,292,11,1,3,16,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_8,pipeline_1,unroll_2,unroll_17,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_5,1,7.75,0.912872062535,False
workload_848.cpp,xczu7ev-ffvc1156-2-e,10,14.53553,252,12,1,1,13,cyclic_2_1,cyclic_4_1,block_4_1,unroll_2,pipeline_1,pipeline_1,unroll_17,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,1,6.75,0.956127291145,False
workload_887.cpp,xczu7ev-ffvc1156-2-e,10,14.53801,268,12,1,1,13,cyclic_2_1,cyclic_4_1,block_4_1,unroll_2,pipeline_1,unroll_32,unroll_17,pipeline_1,pipeline_1,pipeline_1,unroll_5,pipeline_1,1,6.75,0.956122594885,False
workload_859.cpp,xczu7ev-ffvc1156-2-e,10,14.53817,202,12,1,1,9,cyclic_2_1,cyclic_4_1,block_4_1,unroll_2,pipeline_1,unroll_4,unroll_17,pipeline_1,pipeline_1,pipeline_1,unroll_5,pipeline_1,1,5.75,0.986630874725,False
workload_816.cpp,xczu7ev-ffvc1156-2-e,10,14.53817,206,12,1,1,9,cyclic_2_1,cyclic_4_1,block_4_1,unroll_2,pipeline_1,unroll_4,unroll_17,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,1,5.75,0.986630874725,False
workload_914.cpp,xczu7ev-ffvc1156-2-e,10,9.30353,250,12,1,2,12,cyclic_2_1,cyclic_4_1,block_4_1,unroll_2,unroll_4,unroll_4,unroll_17,unroll_8,pipeline_1,pipeline_1,unroll_5,unroll_5,1,6.75,0.96458769941,False
workload_843.cpp,xczu7ev-ffvc1156-2-e,10,5.8895,151,75,1,1,5,cyclic_2_1,cyclic_4_1,block_4_1,unroll_2,unroll_8,unroll_2,unroll_17,pipeline_1,pipeline_1,pipeline_1,unroll_5,pipeline_1,1,20.5,1,True
workload_933.cpp,xczu7ev-ffvc1156-2-e,10,14.53817,236,12,1,1,12,cyclic_2_1,cyclic_4_1,block_4_1,unroll_4,pipeline_1,unroll_4,unroll_17,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_5,1,6.5,0.964371127517,False
workload_869.cpp,xczu7ev-ffvc1156-2-e,10,9.32801,438,12,1,3,25,cyclic_2_1,cyclic_4_1,block_4_1,unroll_4,pipeline_1,unroll_4,unroll_17,unroll_8,pipeline_1,pipeline_1,unroll_5,unroll_5,1,10.25,0.791848001358,False
workload_678.cpp,xczu7ev-ffvc1156-2-e,10,9.32801,438,12,1,3,25,cyclic_2_1,cyclic_4_1,block_4_1,unroll_4,pipeline_1,unroll_4,unroll_17,unroll_8,unroll_32,pipeline_1,unroll_5,unroll_5,1,10.25,0.791848001358,False
workload_821.cpp,xczu7ev-ffvc1156-2-e,10,9.32801,445,12,1,3,25,cyclic_2_1,cyclic_4_1,block_4_1,unroll_4,pipeline_1,unroll_4,unroll_17,unroll_8,unroll_64,pipeline_1,unroll_5,unroll_5,1,10.25,0.791848001358,False
workload_901.cpp,xczu7ev-ffvc1156-2-e,10,9.55887,681,12,1,4,34,cyclic_2_1,cyclic_4_1,block_4_1,unroll_4,unroll_36,unroll_4,unroll_17,unroll_8,unroll_32,pipeline_1,unroll_5,unroll_5,1,12.75,0.791815797267,False
workload_867.cpp,xczu7ev-ffvc1156-2-e,10,9.56226,389,12,1,3,21,cyclic_2_1,cyclic_4_1,block_4_1,unroll_4,unroll_4,unroll_2,unroll_17,unroll_8,unroll_32,pipeline_1,unroll_5,unroll_5,1,9.25,0.839646844821,False
workload_886.cpp,xczu7ev-ffvc1156-2-e,10,7.86601,656,12,1,6,36,cyclic_2_1,cyclic_4_1,block_4_1,unroll_4,unroll_4,unroll_4,unroll_17,unroll_16,pipeline_1,pipeline_1,unroll_5,unroll_5,1,13.75,1,True
workload_783.cpp,xczu7ev-ffvc1156-2-e,10,9.38921,384,12,1,3,20,cyclic_2_1,cyclic_4_1,block_4_1,unroll_4,unroll_4,unroll_4,unroll_17,unroll_8,pipeline_1,pipeline_1,unroll_5,unroll_5,1,9,0.851804161712,False
workload_738.cpp,xczu7ev-ffvc1156-2-e,10,110.78962,532,12,1,10,30,cyclic_2_1,cyclic_4_1,block_4_1,unroll_4,unroll_4,unroll_4,unroll_17,unroll_8,unroll_32,pipeline_1,pipeline_1,unroll_5,1,13.25,0.58405272161,False
workload_668.cpp,xczu7ev-ffvc1156-2-e,10,9.5621,393,12,1,3,21,cyclic_2_1,cyclic_4_1,block_4_1,unroll_4,unroll_4,unroll_4,unroll_17,unroll_8,unroll_32,pipeline_1,unroll_5,unroll_5,1,9.25,0.83964682301,False
workload_625.cpp,xczu7ev-ffvc1156-2-e,10,14.53553,254,12,1,1,13,cyclic_2_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,pipeline_1,unroll_17,pipeline_1,unroll_32,unroll_16,pipeline_1,unroll_5,1,6.75,0.956127291145,False
workload_386.cpp,xczu7ev-ffvc1156-2-e,10,142.93313,473,12,1,2,22,cyclic_2_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,pipeline_1,unroll_17,unroll_8,unroll_32,unroll_8,unroll_5,pipeline_1,1,9.25,0.542713646757,False
workload_862.cpp,xczu7ev-ffvc1156-2-e,10,14.53833,199,12,1,1,9,cyclic_2_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_5,1,5.75,0.98663087471,False
workload_918.cpp,xczu7ev-ffvc1156-2-e,10,14.53817,204,12,1,1,9,cyclic_2_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll_4,unroll_17,pipeline_1,pipeline_1,pipeline_1,unroll_5,pipeline_1,1,5.75,0.986630874725,False
workload_787.cpp,xczu7ev-ffvc1156-2-e,10,6.25287,219,75,1,2,9,cyclic_2_1,cyclic_4_1,complete_1,unroll_2,unroll_36,unroll_2,unroll_17,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,21.75,0.591380217169,False
workload_287.cpp,xczu7ev-ffvc1156-2-e,10,16.15902,281,12,1,2,15,cyclic_2_1,cyclic_4_1,complete_1,unroll_4,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_5,1,7.5,0.923401190644,False
workload_475.cpp,xczu7ev-ffvc1156-2-e,10,18.22892,329,12,1,2,12,cyclic_2_1,cyclic_4_1,complete_1,unroll_4,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_5,1,6.75,0.948802375614,False
workload_453.cpp,xczu7ev-ffvc1156-2-e,10,9.32801,432,12,1,3,25,cyclic_2_1,cyclic_4_1,complete_1,unroll_4,pipeline_1,unroll_4,unroll_17,unroll_8,pipeline_1,pipeline_1,unroll_5,unroll_5,1,10.25,0.791848001358,False
workload_434.cpp,xczu7ev-ffvc1156-2-e,10,105.7695,1011,12,1,3,25,cyclic_2_1,cyclic_4_1,complete_1,unroll_4,pipeline_1,unroll_4,unroll_4,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_5,1,10.25,0.622555603681,False
