Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,Replicate_Count,Area,Weight,is_pareto
workload_567.cpp,xczu7ev-ffvc1156-2-e,10,436.64566,345,26,1,2,11,cyclic_128_1,cyclic_2_1,complete_1,unroll_2,unroll_4,unroll_4,1,10,0.689639634948,False
workload_547.cpp,xczu7ev-ffvc1156-2-e,10,289.89846,170,27,1,1,8,cyclic_128_1,cyclic_4_1,complete_1,unroll_2,unroll_2,unroll_8,1,9.25,0.941110968833,False
workload_323.cpp,xczu7ev-ffvc1156-2-e,10,397.73631,52,27,1,1,8,cyclic_128_1,cyclic_8_1,cyclic_4_1,unroll_2,unroll_2,pipeline_1,1,9.25,0.772532826228,False
workload_344.cpp,xczu7ev-ffvc1156-2-e,10,301.21365,141,26,1,7,26,cyclic_16_1,block_2_1,block_2_1,unroll_17,unroll_2,unroll_2,1,15,0.701830509694,False
workload_258.cpp,xczu7ev-ffvc1156-2-e,10,301.21348,140,26,1,7,26,cyclic_16_1,block_2_1,complete_1,unroll_17,unroll_2,unroll_2,1,15,0.701830533206,False
workload_417.cpp,xczu7ev-ffvc1156-2-e,10,46.22135,383,33,1,12,43,cyclic_16_1,block_2_1,cyclic_4_1,unroll_2,pipeline_1,pipeline_1,1,22.25,0.54711924178,False
workload_253.cpp,xczu7ev-ffvc1156-2-e,10,398.08991,44,28,1,2,5,cyclic_16_1,block_8_1,block_4_1,unroll_2,unroll_2,pipeline_1,1,9,0.776166884702,False
workload_169.cpp,xczu7ev-ffvc1156-2-e,10,411.54714,103,28,2,3,18,cyclic_16_1,cyclic_16_1,complete_1,unroll_4,unroll_2,unroll_16,1,12.75,0.681307950551,False
workload_255.cpp,xczu7ev-ffvc1156-2-e,10,486.99583,50,26,1,1,7,cyclic_16_1,cyclic_2_1,block_2_1,unroll_2,unroll_4,unroll_2,1,8.75,0.615291993035,False
workload_557.cpp,xczu7ev-ffvc1156-2-e,10,46.2199,369,26,1,12,43,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,pipeline_1,2,20.5,0.605683904223,False
workload_584.cpp,xczu7ev-ffvc1156-2-e,10,46.2199,377,26,1,12,43,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_8,1,20.5,0.605683904223,False
workload_519.cpp,xczu7ev-ffvc1156-2-e,10,330.83278,45,26,1,1,5,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_4,1,8.25,0.920217678373,False
workload_587.cpp,xczu7ev-ffvc1156-2-e,10,46.21978,1048,26,1,23,80,cyclic_16_1,cyclic_2_1,complete_1,unroll_4,pipeline_1,unroll_8,1,32.5,0.403260055627,False
workload_473.cpp,xczu7ev-ffvc1156-2-e,10,324.17691,64,26,1,2,11,cyclic_16_1,cyclic_2_1,cyclic_2_1,unroll_4,unroll_2,unroll_8,1,10,0.888046751515,False
workload_372.cpp,xczu7ev-ffvc1156-2-e,10,344.14495,42,26,1,1,5,cyclic_16_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_2,unroll_2,1,8.25,0.894773923672,False
workload_185.cpp,xczu7ev-ffvc1156-2-e,10,587.25764,555,28,1,8,49,cyclic_16_1,cyclic_32_1,complete_1,unroll_17,unroll_4,pipeline_1,1,21.5,0.295626182853,False
workload_406.cpp,xczu7ev-ffvc1156-2-e,10,397.43454,64,41,1,2,11,cyclic_2_1,block_128_1,block_2_1,unroll_2,unroll_2,pipeline_1,1,13.75,0.673822092751,False
workload_474.cpp,xczu7ev-ffvc1156-2-e,10,397.43437,64,41,1,2,11,cyclic_2_1,block_128_1,complete_1,unroll_2,unroll_2,pipeline_1,1,13.75,0.673822311075,False
workload_381.cpp,xczu7ev-ffvc1156-2-e,10,397.43433,105,41,1,3,20,cyclic_2_1,block_128_1,complete_1,unroll_4,unroll_2,pipeline_1,1,16.25,0.595055599746,False
workload_458.cpp,xczu7ev-ffvc1156-2-e,10,45.56598,415,24,1,12,46,cyclic_2_1,block_2_1,block_2_1,unroll_2,pipeline_1,pipeline_1,1,20.75,0.597300692045,False
workload_492.cpp,xczu7ev-ffvc1156-2-e,10,45.56589,398,24,1,12,46,cyclic_2_1,block_2_1,complete_1,unroll_2,pipeline_1,pipeline_1,1,20.75,0.597300641306,False
workload_453.cpp,xczu7ev-ffvc1156-2-e,10,45.56589,380,24,1,12,46,cyclic_2_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_2,1,20.75,0.597300641306,False
workload_482.cpp,xczu7ev-ffvc1156-2-e,10,45.56589,410,24,1,12,46,cyclic_2_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_4,1,20.75,0.597300641306,False
workload_514.cpp,xczu7ev-ffvc1156-2-e,10,45.56589,383,24,1,12,46,cyclic_2_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_8,1,20.75,0.597300641306,False
workload_415.cpp,xczu7ev-ffvc1156-2-e,10,306.73597,38,24,1,2,4,cyclic_2_1,block_2_1,complete_1,unroll_2,unroll_2,pipeline_1,1,7.75,0.978278174122,False
workload_576.cpp,xczu7ev-ffvc1156-2-e,10,45.56462,433,24,1,12,46,cyclic_2_1,block_2_1,cyclic_2_1,unroll_2,pipeline_1,pipeline_1,1,20.75,0.597299925195,False
workload_252.cpp,xczu7ev-ffvc1156-2-e,10,306.73614,41,25,1,2,5,cyclic_2_1,block_4_1,block_2_1,unroll_2,unroll_2,pipeline_1,1,8.25,0.961980591317,False
workload_503.cpp,xczu7ev-ffvc1156-2-e,10,298.22878,40,25,1,1,4,cyclic_2_1,block_4_1,block_2_1,unroll_2,unroll_2,unroll_2,1,7.75,0.993472373001,False
workload_489.cpp,xczu7ev-ffvc1156-2-e,10,45.56725,478,25,1,30,64,cyclic_2_1,block_4_1,complete_1,unroll_2,pipeline_1,unroll_2,1,30,0.422587244785,False
workload_566.cpp,xczu7ev-ffvc1156-2-e,10,306.73597,43,25,1,2,5,cyclic_2_1,block_4_1,complete_1,unroll_2,unroll_2,pipeline_1,1,8.25,0.961980797112,False
workload_443.cpp,xczu7ev-ffvc1156-2-e,10,298.22869,40,25,1,1,4,cyclic_2_1,block_4_1,complete_1,unroll_2,unroll_2,unroll_2,1,7.75,1,True
workload_285.cpp,xczu7ev-ffvc1156-2-e,10,380.27429,57,26,2,3,8,cyclic_2_1,block_8_1,complete_1,unroll_2,unroll_2,unroll_8,1,9.75,0.792628624062,False
workload_211.cpp,xczu7ev-ffvc1156-2-e,10,397.08094,44,26,1,1,4,cyclic_2_1,cyclic_16_1,block_2_1,unroll_2,unroll_2,pipeline_1,1,8,0.789755265701,False
workload_282.cpp,xczu7ev-ffvc1156-2-e,10,397.0809,48,26,1,1,7,cyclic_2_1,cyclic_16_1,block_2_1,unroll_4,unroll_2,pipeline_1,1,8.75,0.781878861726,False
workload_226.cpp,xczu7ev-ffvc1156-2-e,10,586.6025,63,26,1,2,10,cyclic_2_1,cyclic_16_1,block_2_1,unroll_4,unroll_4,pipeline_1,1,9.75,0.450622027655,False
workload_240.cpp,xczu7ev-ffvc1156-2-e,10,306.38254,42,24,1,1,3,cyclic_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,pipeline_1,1,7.25,0.988474523947,False
workload_528.cpp,xczu7ev-ffvc1156-2-e,10,45.56453,368.5,24,1,11,47,cyclic_2_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,pipeline_1,2,20.75,0.597299874437,False
workload_583.cpp,xczu7ev-ffvc1156-2-e,10,45.56453,354,24,1,11,47,cyclic_2_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_2,1,20.75,0.597299874437,False
workload_555.cpp,xczu7ev-ffvc1156-2-e,10,45.56453,361,24,1,11,47,cyclic_2_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_4,1,20.75,0.597299874437,False
workload_577.cpp,xczu7ev-ffvc1156-2-e,10,45.56453,437,24,1,11,47,cyclic_2_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_8,1,20.75,0.597299874437,False
workload_470.cpp,xczu7ev-ffvc1156-2-e,10,306.38237,41,24,1,1,3,cyclic_2_1,cyclic_2_1,complete_1,unroll_2,unroll_2,pipeline_1,1,7.25,1,True
workload_413.cpp,xczu7ev-ffvc1156-2-e,10,343.48941,41,24,1,1,3,cyclic_2_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_2,1,7.25,0.905870865458,False
workload_377.cpp,xczu7ev-ffvc1156-2-e,10,323.52149,46,24,1,1,5,cyclic_2_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_8,1,7.75,0.946590550847,False
workload_337.cpp,xczu7ev-ffvc1156-2-e,10,306.38233,42,24,1,1,5,cyclic_2_1,cyclic_2_1,complete_1,unroll_4,unroll_2,pipeline_1,1,7.75,0.97902607438,False
workload_329.cpp,xczu7ev-ffvc1156-2-e,10,343.48948,78,24,1,3,13,cyclic_2_1,cyclic_2_1,cyclic_2_1,unroll_17,unroll_2,unroll_2,1,10.25,0.850947677308,False
workload_579.cpp,xczu7ev-ffvc1156-2-e,10,45.56462,443,24,1,11,47,cyclic_2_1,cyclic_2_1,cyclic_2_1,unroll_2,pipeline_1,pipeline_1,1,20.75,0.597299925195,False
workload_292.cpp,xczu7ev-ffvc1156-2-e,10,343.48954,47,25,1,1,5,cyclic_2_1,cyclic_4_1,cyclic_4_1,unroll_4,unroll_2,unroll_2,1,8,0.900751918926,False
workload_257.cpp,xczu7ev-ffvc1156-2-e,10,737.67178,81,26,1,3,16,cyclic_2_1,cyclic_8_1,cyclic_2_1,unroll_4,unroll_8,unroll_2,1,11.5,0.260049548777,False
workload_490.cpp,xczu7ev-ffvc1156-2-e,10,46.5735,591,51,1,47,79,cyclic_32_1,block_128_1,complete_1,unroll_2,pipeline_1,unroll_8,1,44.5,0.160261864483,False
workload_580.cpp,xczu7ev-ffvc1156-2-e,10,398.08974,64,43,1,2,12,cyclic_32_1,block_128_1,complete_1,unroll_2,unroll_2,pipeline_1,1,14.5,0.650246708866,False
workload_272.cpp,xczu7ev-ffvc1156-2-e,10,398.08981,972,43,2,11,70,cyclic_32_1,block_128_1,cyclic_2_1,unroll_17,unroll_2,pipeline_1,1,31.5,0.24100481516,False
workload_542.cpp,xczu7ev-ffvc1156-2-e,10,389.58255,76,43,1,1,12,cyclic_32_1,block_128_1,cyclic_2_1,unroll_2,unroll_2,unroll_2,1,14.25,0.668027814198,False
workload_383.cpp,xczu7ev-ffvc1156-2-e,10,46.22126,345,33,1,12,42,cyclic_32_1,block_2_1,complete_1,unroll_2,pipeline_1,pipeline_1,3,22,0.555417143989,False
workload_477.cpp,xczu7ev-ffvc1156-2-e,10,46.22126,368,33,1,12,42,cyclic_32_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_2,1,22,0.555417143989,False
workload_346.cpp,xczu7ev-ffvc1156-2-e,10,46.22126,329,33,1,12,42,cyclic_32_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_8,1,22,0.555417143989,False
workload_435.cpp,xczu7ev-ffvc1156-2-e,10,307.39134,43,26,1,2,6,cyclic_32_1,block_2_1,complete_1,unroll_2,unroll_2,pipeline_1,1,8.75,0.945605246775,False
workload_539.cpp,xczu7ev-ffvc1156-2-e,10,294.22486,50,26,1,2,8,cyclic_32_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_4,1,9.25,0.940827475629,False
workload_507.cpp,xczu7ev-ffvc1156-2-e,10,289.89846,63,26,1,3,10,cyclic_32_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_8,1,10,0.931739372371,False
workload_390.cpp,xczu7ev-ffvc1156-2-e,10,46.22182,972,33,1,24,77,cyclic_32_1,block_2_1,complete_1,unroll_4,pipeline_1,unroll_8,1,33.75,0.377033249359,False
workload_456.cpp,xczu7ev-ffvc1156-2-e,10,46.21999,389,33,1,12,42,cyclic_32_1,block_2_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,1,22,0.555416516405,False
workload_553.cpp,xczu7ev-ffvc1156-2-e,10,46.21999,333,33,1,12,42,cyclic_32_1,block_2_1,cyclic_2_1,unroll_2,pipeline_1,unroll_8,1,22,0.555416516405,False
workload_439.cpp,xczu7ev-ffvc1156-2-e,10,289.89855,64,26,1,3,10,cyclic_32_1,block_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_8,1,10,0.931739286098,False
workload_281.cpp,xczu7ev-ffvc1156-2-e,10,298.88415,45,26,1,1,5,cyclic_32_1,block_2_1,cyclic_4_1,unroll_2,unroll_2,unroll_2,1,8.25,0.971573083598,False
workload_546.cpp,xczu7ev-ffvc1156-2-e,10,294.22495,55,26,1,2,8,cyclic_32_1,block_2_1,cyclic_4_1,unroll_2,unroll_2,unroll_4,1,9.25,0.940827446931,False
workload_265.cpp,xczu7ev-ffvc1156-2-e,10,307.39141,124,27,2,11,30,cyclic_32_1,block_4_1,block_2_1,unroll_17,unroll_2,pipeline_1,1,17.5,0.599199426147,False
workload_311.cpp,xczu7ev-ffvc1156-2-e,10,46.22262,425,36,1,30,61,cyclic_32_1,block_4_1,complete_1,unroll_2,pipeline_1,unroll_8,1,32,0.410542192884,False
workload_416.cpp,xczu7ev-ffvc1156-2-e,10,307.39134,42,27,1,2,6,cyclic_32_1,block_4_1,complete_1,unroll_2,unroll_2,pipeline_1,1,9,0.93857555146,False
workload_125.cpp,xczu7ev-ffvc1156-2-e,10,411.54714,127,28,2,4,23,cyclic_32_1,cyclic_16_1,complete_1,unroll_4,unroll_2,unroll_16,1,14.25,0.641279636322,False
workload_176.cpp,xczu7ev-ffvc1156-2-e,10,307.03781,123,26,1,4,20,cyclic_32_1,cyclic_2_1,block_2_1,unroll_17,unroll_2,pipeline_1,1,12.75,0.799250968844,False
workload_332.cpp,xczu7ev-ffvc1156-2-e,10,307.03791,43,26,1,1,4,cyclic_32_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,pipeline_1,1,8,0.971380077178,False
workload_81.cpp,xczu7ev-ffvc1156-2-e,10,307.03764,117,26,1,4,20,cyclic_32_1,cyclic_2_1,complete_1,unroll_17,unroll_2,pipeline_1,1,12.75,0.799251036444,False
workload_268.cpp,xczu7ev-ffvc1156-2-e,10,449.29652,227,26,1,8,36,cyclic_32_1,cyclic_2_1,complete_1,unroll_17,unroll_4,pipeline_1,1,17.75,0.500759477821,False
workload_312.cpp,xczu7ev-ffvc1156-2-e,10,46.2199,370.5,26,1,12,43,cyclic_32_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,pipeline_1,4,20.5,0.605683904223,False
workload_512.cpp,xczu7ev-ffvc1156-2-e,10,46.2199,367,26,1,12,43,cyclic_32_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_16,1,20.5,0.605683904223,False
workload_510.cpp,xczu7ev-ffvc1156-2-e,10,46.2199,379,26,1,12,43,cyclic_32_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_2,2,20.5,0.605683904223,False
workload_515.cpp,xczu7ev-ffvc1156-2-e,10,46.2199,392.5,26,1,12,43,cyclic_32_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_4,2,20.5,0.605683904223,False
workload_384.cpp,xczu7ev-ffvc1156-2-e,10,46.2199,392,26,1,12,43,cyclic_32_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_8,2,20.5,0.605683904223,False
workload_396.cpp,xczu7ev-ffvc1156-2-e,10,307.03774,43,26,1,1,4,cyclic_32_1,cyclic_2_1,complete_1,unroll_2,unroll_2,pipeline_1,1,8,0.971380363381,False
workload_397.cpp,xczu7ev-ffvc1156-2-e,10,330.83278,46,26,1,1,7,cyclic_32_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_4,1,8.75,0.90611723382,False
workload_411.cpp,xczu7ev-ffvc1156-2-e,10,324.17686,54,26,1,1,8,cyclic_32_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_8,1,9,0.911688500439,False
workload_586.cpp,xczu7ev-ffvc1156-2-e,10,46.21978,1096,26,1,23,79,cyclic_32_1,cyclic_2_1,complete_1,unroll_4,pipeline_1,pipeline_1,2,32.25,0.407060057299,False
workload_61.cpp,xczu7ev-ffvc1156-2-e,10,307.0377,55,26,1,1,7,cyclic_32_1,cyclic_2_1,complete_1,unroll_4,unroll_2,pipeline_1,1,8.75,0.946128858948,False
workload_409.cpp,xczu7ev-ffvc1156-2-e,10,46.21999,365,26,1,12,43,cyclic_32_1,cyclic_2_1,cyclic_2_1,unroll_2,pipeline_1,pipeline_1,1,20.5,0.605683877,False
workload_487.cpp,xczu7ev-ffvc1156-2-e,10,46.21999,396,26,1,12,43,cyclic_32_1,cyclic_2_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,1,20.5,0.605683877,False
workload_436.cpp,xczu7ev-ffvc1156-2-e,10,301.54655,43,26,1,1,4,cyclic_32_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_2,1,8,0.97887931516,False
workload_437.cpp,xczu7ev-ffvc1156-2-e,10,324.17695,54,26,1,1,8,cyclic_32_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_8,1,9,0.911688340615,False
workload_307.cpp,xczu7ev-ffvc1156-2-e,10,307.03781,116,26,1,4,20,cyclic_32_1,cyclic_2_1,cyclic_4_1,unroll_17,unroll_2,pipeline_1,1,12.75,0.799250968844,False
workload_349.cpp,xczu7ev-ffvc1156-2-e,10,46.21999,338,26,1,12,43,cyclic_32_1,cyclic_2_1,cyclic_4_1,unroll_2,pipeline_1,pipeline_1,2,20.5,0.605683877,False
workload_556.cpp,xczu7ev-ffvc1156-2-e,10,46.21999,345,26,1,12,43,cyclic_32_1,cyclic_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,1,20.5,0.605683877,False
workload_481.cpp,xczu7ev-ffvc1156-2-e,10,46.21999,410,26,1,12,43,cyclic_32_1,cyclic_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_4,1,20.5,0.605683877,False
workload_251.cpp,xczu7ev-ffvc1156-2-e,10,307.03791,43.5,26,1,1,4,cyclic_32_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_2,pipeline_1,2,8,0.971380077178,False
workload_540.cpp,xczu7ev-ffvc1156-2-e,10,320.84895,62,26,1,2,10,cyclic_32_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_2,unroll_16,1,9.75,0.89830015068,False
workload_471.cpp,xczu7ev-ffvc1156-2-e,10,301.54655,41,26,1,1,4,cyclic_32_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_2,unroll_2,1,8,0.97887931516,False
workload_387.cpp,xczu7ev-ffvc1156-2-e,10,46.2199,433,29,2,14,46,cyclic_32_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,pipeline_1,2,22.75,0.530684394958,False
workload_395.cpp,xczu7ev-ffvc1156-2-e,10,307.03774,43,27,1,1,5,cyclic_32_1,cyclic_4_1,complete_1,unroll_2,unroll_2,pipeline_1,1,8.5,0.952069824917,False
workload_234.cpp,xczu7ev-ffvc1156-2-e,10,689.9577,647,27,1,14,72,cyclic_32_1,cyclic_4_1,complete_1,unroll_4,unroll_32,pipeline_1,1,28.5,0.146513262485,False
workload_578.cpp,xczu7ev-ffvc1156-2-e,10,46.21999,439,31,2,14,46,cyclic_32_1,cyclic_4_1,cyclic_2_1,unroll_2,pipeline_1,unroll_4,1,23.25,0.514474967029,False
workload_461.cpp,xczu7ev-ffvc1156-2-e,10,46.21995,1057,27,1,23,81,cyclic_32_1,cyclic_4_1,cyclic_2_1,unroll_4,pipeline_1,unroll_2,1,33,0.393917356109,False
workload_298.cpp,xczu7ev-ffvc1156-2-e,10,318.35295,142,27,1,3,20,cyclic_32_1,cyclic_4_1,cyclic_4_1,unroll_2,unroll_2,unroll_64,1,12.75,0.793343870892,False
workload_4.cpp,xczu7ev-ffvc1156-2-e,10,587.25764,1574,33,1,8,77,cyclic_32_1,cyclic_64_1,complete_1,unroll_17,unroll_4,pipeline_1,1,29.75,0.170072156597,False
workload_433.cpp,xczu7ev-ffvc1156-2-e,10,397.73614,43,28,1,1,5,cyclic_32_1,cyclic_8_1,complete_1,unroll_2,unroll_2,pipeline_1,1,8.75,0.780611653976,False
workload_299.cpp,xczu7ev-ffvc1156-2-e,10,397.43454,65,41,1,2,12,cyclic_4_1,block_128_1,block_2_1,unroll_2,unroll_2,pipeline_1,1,14,0.66633870018,False
workload_214.cpp,xczu7ev-ffvc1156-2-e,10,380.27438,126,41,2,3,26,cyclic_4_1,block_128_1,cyclic_2_1,unroll_2,unroll_2,unroll_8,1,18,0.550172831852,False
workload_585.cpp,xczu7ev-ffvc1156-2-e,10,287.78691,927,24,1,33,63,cyclic_4_1,block_2_1,complete_1,unroll_17,unroll_2,unroll_16,1,30.25,0.315962659999,False
workload_24.cpp,xczu7ev-ffvc1156-2-e,10,45.56589,373.5,29,1,12,44,cyclic_4_1,block_2_1,complete_1,unroll_2,pipeline_1,pipeline_1,4,21.5,0.571827016298,False
workload_571.cpp,xczu7ev-ffvc1156-2-e,10,45.56589,391,29,1,12,44,cyclic_4_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_16,1,21.5,0.571827016298,False
workload_382.cpp,xczu7ev-ffvc1156-2-e,10,45.56589,375,29,1,12,44,cyclic_4_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_2,2,21.5,0.571827016298,False
workload_454.cpp,xczu7ev-ffvc1156-2-e,10,45.56589,380,29,1,12,44,cyclic_4_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_4,1,21.5,0.571827016298,False
workload_491.cpp,xczu7ev-ffvc1156-2-e,10,45.56589,374.5,29,1,12,44,cyclic_4_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_8,2,21.5,0.571827016298,False
workload_262.cpp,xczu7ev-ffvc1156-2-e,10,306.73597,43,24,1,2,5,cyclic_4_1,block_2_1,complete_1,unroll_2,unroll_2,pipeline_1,2,8,0.971884697847,False
workload_541.cpp,xczu7ev-ffvc1156-2-e,10,286.91349,76,24,1,5,10,cyclic_4_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_16,1,10,1,True
workload_434.cpp,xczu7ev-ffvc1156-2-e,10,293.56949,43,24,1,2,5,cyclic_4_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_4,1,8,1,True
workload_399.cpp,xczu7ev-ffvc1156-2-e,10,289.57589,55,24,1,3,7,cyclic_4_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_8,1,8.75,1,True
workload_283.cpp,xczu7ev-ffvc1156-2-e,10,449.00029,48,24,1,3,7,cyclic_4_1,block_2_1,complete_1,unroll_2,unroll_4,pipeline_1,1,8.75,0.683491209455,False
workload_314.cpp,xczu7ev-ffvc1156-2-e,10,45.56645,1003,29,1,23,83,cyclic_4_1,block_2_1,complete_1,unroll_4,pipeline_1,pipeline_1,1,34,0.371103792484,False
workload_560.cpp,xczu7ev-ffvc1156-2-e,10,45.56645,1099,29,1,23,83,cyclic_4_1,block_2_1,complete_1,unroll_4,pipeline_1,unroll_16,1,34,0.371103792484,False
workload_389.cpp,xczu7ev-ffvc1156-2-e,10,45.56645,975,29,1,23,83,cyclic_4_1,block_2_1,complete_1,unroll_4,pipeline_1,unroll_2,1,34,0.371103792484,False
workload_422.cpp,xczu7ev-ffvc1156-2-e,10,45.56645,1160,29,1,23,83,cyclic_4_1,block_2_1,complete_1,unroll_4,pipeline_1,unroll_4,2,34,0.371103792484,False
workload_392.cpp,xczu7ev-ffvc1156-2-e,10,45.56645,1043.5,29,1,23,83,cyclic_4_1,block_2_1,complete_1,unroll_4,pipeline_1,unroll_8,2,34,0.371103792484,False
workload_360.cpp,xczu7ev-ffvc1156-2-e,10,299.55977,47,24,1,2,7,cyclic_4_1,block_2_1,complete_1,unroll_4,unroll_2,unroll_2,1,8.5,0.960849089182,False
workload_334.cpp,xczu7ev-ffvc1156-2-e,10,306.73614,39.5,24,1,1,5,cyclic_4_1,block_2_1,cyclic_2_1,unroll_2,unroll_2,pipeline_1,2,7.75,0.978277813612,False
workload_365.cpp,xczu7ev-ffvc1156-2-e,10,289.57598,54,24,1,3,7,cyclic_4_1,block_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_8,1,8.75,0.966098269531,False
workload_465.cpp,xczu7ev-ffvc1156-2-e,10,45.56458,1075,29,1,23,83,cyclic_4_1,block_2_1,cyclic_2_1,unroll_4,pipeline_1,pipeline_1,1,34,0.371104070382,False
workload_423.cpp,xczu7ev-ffvc1156-2-e,10,45.56458,1180,29,1,23,83,cyclic_4_1,block_2_1,cyclic_2_1,unroll_4,pipeline_1,unroll_2,1,34,0.371104070382,False
workload_538.cpp,xczu7ev-ffvc1156-2-e,10,298.22878,43,24,1,1,4,cyclic_4_1,block_2_1,cyclic_4_1,unroll_2,unroll_2,unroll_2,1,7.5,1,True
workload_581.cpp,xczu7ev-ffvc1156-2-e,10,45.91813,532,41,1,45,76,cyclic_4_1,block_32_1,complete_1,unroll_2,pipeline_1,unroll_4,1,40.75,0.21960486631,False
workload_220.cpp,xczu7ev-ffvc1156-2-e,10,306.7361,49,25,1,3,8,cyclic_4_1,block_4_1,block_2_1,unroll_4,unroll_2,pipeline_1,1,9.25,0.930593995632,False
workload_551.cpp,xczu7ev-ffvc1156-2-e,10,45.56725,399,31,1,30,62,cyclic_4_1,block_4_1,complete_1,unroll_2,pipeline_1,unroll_4,1,31,0.419839807791,False
workload_459.cpp,xczu7ev-ffvc1156-2-e,10,45.56725,446,31,1,30,62,cyclic_4_1,block_4_1,complete_1,unroll_2,pipeline_1,unroll_8,1,31,0.419839807791,False
workload_419.cpp,xczu7ev-ffvc1156-2-e,10,45.56598,394,31,1,30,62,cyclic_4_1,block_4_1,cyclic_2_1,unroll_2,pipeline_1,unroll_8,1,31,0.419840144029,False
workload_523.cpp,xczu7ev-ffvc1156-2-e,10,45.91813,460,31,1,39,69,cyclic_4_1,block_8_1,complete_1,unroll_2,pipeline_1,unroll_4,1,35,0.346301071351,False
workload_256.cpp,xczu7ev-ffvc1156-2-e,10,407.7305,50,26,1,1,7,cyclic_4_1,cyclic_16_1,block_2_1,unroll_4,unroll_2,pipeline_1,1,8.75,0.761334504728,False
workload_167.cpp,xczu7ev-ffvc1156-2-e,10,586.6025,67,26,1,2,11,cyclic_4_1,cyclic_16_1,block_2_1,unroll_4,unroll_4,pipeline_1,1,10,0.449047372211,False
workload_493.cpp,xczu7ev-ffvc1156-2-e,10,45.56462,359,24,1,11,45,cyclic_4_1,cyclic_2_1,block_2_1,unroll_2,pipeline_1,pipeline_1,1,20.25,1,True
workload_472.cpp,xczu7ev-ffvc1156-2-e,10,306.38254,41,24,1,1,4,cyclic_4_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,pipeline_1,1,7.5,0.983996882519,False
workload_590.cpp,xczu7ev-ffvc1156-2-e,10,45.56458,1167,24,1,23,83,cyclic_4_1,cyclic_2_1,block_2_1,unroll_4,pipeline_1,pipeline_1,1,32.75,0.399086116674,False
workload_457.cpp,xczu7ev-ffvc1156-2-e,10,45.56453,395.5,24,1,12,45,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,pipeline_1,4,20.5,1,True
workload_524.cpp,xczu7ev-ffvc1156-2-e,10,45.56453,334.5,24,1,12,45,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_16,2,20.5,1,True
