Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,Array_7,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,OuterLoop_5,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_1_4,InnerLoop_1_5,InnerLoop_1_6,InnerLoop_2_1,InnerLoop_2_2,InnerLoop_2_3,InnerLoop_2_4,InnerLoop_2_5,InnerLoop_2_6,InnerLoop_2_7,InnerLoop_3_1,Replicate_Count,Area,Weight,is_pareto
workload_832.cpp,xczu7ev-ffvc1156-2-e,10,14.07937,1285,35,1,9,69,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_128_1,cyclic_64_1,complete_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_36,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_5,unroll_2,unroll_2,unroll_36,pipeline_1,pipeline_1,unroll_4,unroll_5,1,28.5,0.580211964113,False
workload_856.cpp,xczu7ev-ffvc1156-2-e,10,13.64773,492,17,1,9,45,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_128_1,block_2_1,block_4_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_5,unroll_2,unroll_4,unroll_16,pipeline_1,pipeline_1,unroll_4,unroll_5,1,18,0.858336371644,False
workload_951.cpp,xczu7ev-ffvc1156-2-e,10,13.64773,529,17,1,9,48,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_128_1,block_2_1,block_4_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_5,unroll_2,unroll_4,unroll_16,pipeline_1,pipeline_1,unroll_8,unroll_5,1,18.75,0.820132232064,False
workload_700.cpp,xczu7ev-ffvc1156-2-e,10,13.64773,487,17,1,9,45,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_128_1,block_2_1,block_4_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_5,unroll_2,unroll_4,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_5,2,18,0.858336371644,False
workload_806.cpp,xczu7ev-ffvc1156-2-e,10,13.64773,520,17,1,9,46,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_128_1,block_2_1,block_4_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_4,pipeline_1,unroll_2,unroll_5,unroll_2,unroll_4,unroll_16,pipeline_1,pipeline_1,unroll_4,unroll_5,1,18.25,0.845495106811,False
workload_926.cpp,xczu7ev-ffvc1156-2-e,10,13.65205,429,17,1,8,40,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_128_1,block_2_1,block_4_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_2,unroll_4,unroll_2,unroll_2,unroll_5,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_4,unroll_5,1,16.5,0.91078137007,False
workload_894.cpp,xczu7ev-ffvc1156-2-e,10,13.65205,432,17,1,8,41,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_128_1,block_2_1,block_4_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_2,unroll_4,unroll_2,unroll_2,unroll_5,unroll_2,unroll_2,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_5,1,16.75,0.910673459145,False
workload_936.cpp,xczu7ev-ffvc1156-2-e,10,13.65205,470,17,1,7,40,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_128_1,block_2_1,block_4_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_5,unroll_2,unroll_2,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_5,1,16.25,0.917466713292,False
workload_858.cpp,xczu7ev-ffvc1156-2-e,10,13.71073,550,17,1,8,45,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_128_1,block_2_1,block_4_1,unroll_5,pipeline_1,unroll_36,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_5,unroll_2,unroll_4,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_5,1,17.75,0.871275088368,False
workload_757.cpp,xczu7ev-ffvc1156-2-e,10,13.71505,618,17,1,7,42,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_128_1,block_2_1,block_4_1,unroll_5,pipeline_1,unroll_36,pipeline_1,unroll_2,unroll_5,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_5,unroll_2,unroll_2,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_5,1,16.75,0.910657073006,False
workload_823.cpp,xczu7ev-ffvc1156-2-e,10,13.71505,627,17,1,7,42,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_128_1,block_2_1,block_4_1,unroll_5,pipeline_1,unroll_36,pipeline_1,unroll_2,unroll_5,unroll_4,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_5,unroll_2,unroll_2,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_5,1,16.75,0.910657073006,False
workload_880.cpp,xczu7ev-ffvc1156-2-e,10,13.65205,428,17,1,8,40,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_128_1,block_2_1,cyclic_4_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_5,unroll_2,unroll_2,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_5,1,16.5,0.91078137007,False
workload_767.cpp,xczu7ev-ffvc1156-2-e,10,13.71397,526,17,1,7,41,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_128_1,block_2_1,cyclic_4_1,unroll_5,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_5,unroll_2,unroll_2,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_5,1,16.5,0.91077403932,False
workload_888.cpp,xczu7ev-ffvc1156-2-e,10,15.35017,476,17,1,7,39,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_128_1,block_2_1,cyclic_4_1,unroll_5,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_5,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_5,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_4,unroll_5,1,16,0.930132349101,False
workload_906.cpp,xczu7ev-ffvc1156-2-e,10,13.71397,489,17,1,7,40,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_128_1,block_2_1,cyclic_4_1,unroll_5,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_5,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_5,unroll_2,unroll_2,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_5,1,16.25,0.917459556113,False
workload_845.cpp,xczu7ev-ffvc1156-2-e,10,15.35017,482,17,1,7,39,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_128_1,block_2_1,cyclic_4_1,unroll_5,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_5,pipeline_1,unroll_4,unroll_4,unroll_2,unroll_2,unroll_5,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_4,unroll_5,1,16,0.930132349101,False
workload_953.cpp,xczu7ev-ffvc1156-2-e,10,13.64773,577,17,1,9,46,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_128_1,block_2_1,cyclic_8_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_5,unroll_2,unroll_2,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_5,1,18.25,0.845495106811,False
workload_927.cpp,xczu7ev-ffvc1156-2-e,10,15.34369,510,17,1,8,43,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_128_1,block_2_1,cyclic_8_1,unroll_5,pipeline_1,unroll_36,pipeline_1,unroll_2,unroll_5,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_5,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_4,unroll_5,1,17.25,0.896713855193,False
workload_949.cpp,xczu7ev-ffvc1156-2-e,10,13.64845,594,17,1,8,49,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_128_1,complete_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,unroll_4,unroll_2,unroll_4,unroll_8,unroll_2,unroll_5,pipeline_1,unroll_2,unroll_36,pipeline_1,pipeline_1,unroll_4,unroll_5,1,18.75,0.820132214794,False
workload_882.cpp,xczu7ev-ffvc1156-2-e,10,13.71505,630,17,1,7,42,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_128_1,cyclic_4_1,block_4_1,unroll_5,pipeline_1,unroll_36,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_5,unroll_2,unroll_2,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_5,1,16.75,0.910657073006,False
workload_799.cpp,xczu7ev-ffvc1156-2-e,10,13.71505,530,17,1,6,40,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_128_1,cyclic_4_1,block_4_1,unroll_5,pipeline_1,unroll_36,pipeline_1,unroll_2,unroll_5,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_5,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_4,unroll_5,1,16,0.930793613991,False
workload_871.cpp,xczu7ev-ffvc1156-2-e,10,13.71505,545,17,1,6,41,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_128_1,cyclic_4_1,block_4_1,unroll_5,pipeline_1,unroll_36,pipeline_1,unroll_2,unroll_5,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_5,unroll_2,unroll_2,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_5,1,16.25,0.917459427554,False
workload_920.cpp,xczu7ev-ffvc1156-2-e,10,15.34801,458,17,1,7,39,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_128_1,cyclic_4_1,block_4_1,unroll_5,pipeline_1,unroll_36,pipeline_1,unroll_2,unroll_5,unroll_4,unroll_2,unroll_4,unroll_2,unroll_2,unroll_5,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_4,unroll_5,1,16,0.930133509965,False
workload_934.cpp,xczu7ev-ffvc1156-2-e,10,13.65205,492,17,1,8,44,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_128_1,cyclic_4_1,cyclic_2_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_5,unroll_2,unroll_4,unroll_16,pipeline_1,pipeline_1,unroll_4,unroll_5,1,17.5,0.884314128174,False
workload_947.cpp,xczu7ev-ffvc1156-2-e,10,13.71505,493,17,1,7,41,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_128_1,cyclic_4_1,cyclic_4_1,unroll_5,pipeline_1,unroll_36,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_5,unroll_2,unroll_2,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_5,1,16.5,0.910773907806,False
workload_809.cpp,xczu7ev-ffvc1156-2-e,10,13.71073,666,17,1,7,45,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_64_1,block_2_1,block_4_1,unroll_5,pipeline_1,unroll_36,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_5,unroll_2,unroll_2,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_5,1,17.5,0.884306870713,False
workload_661.cpp,xczu7ev-ffvc1156-2-e,10,13.71073,636,17,1,7,45,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_64_1,block_2_1,block_4_1,unroll_5,pipeline_1,unroll_36,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_5,unroll_2,unroll_2,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_5,1,17.5,0.884306870713,False
workload_948.cpp,xczu7ev-ffvc1156-2-e,10,15.35017,467,17,1,6,38,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_64_1,block_2_1,cyclic_4_1,unroll_5,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_5,pipeline_1,unroll_4,unroll_4,unroll_2,unroll_2,unroll_5,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_4,unroll_5,1,15.5,0.943692292943,False
workload_938.cpp,xczu7ev-ffvc1156-2-e,10,15.35449,422,17,1,4,33,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_64_1,cyclic_4_1,cyclic_4_1,unroll_5,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_5,unroll_4,unroll_2,unroll_4,unroll_2,unroll_2,unroll_5,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_4,unroll_5,1,13.75,1,True
workload_930.cpp,xczu7ev-ffvc1156-2-e,10,13.71829,425,17,1,4,34,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_64_1,cyclic_4_1,cyclic_4_1,unroll_5,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_5,unroll_4,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_5,unroll_2,unroll_2,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_5,1,14,1,True
workload_891.cpp,xczu7ev-ffvc1156-2-e,10,13.65205,515,17,1,6,40,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_64_1,cyclic_4_1,cyclic_8_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_5,unroll_2,unroll_2,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_5,1,16,0.930809599035,False
workload_864.cpp,xczu7ev-ffvc1156-2-e,10,13.71505,625,17,1,5,40,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_64_1,cyclic_4_1,cyclic_8_1,unroll_5,pipeline_1,unroll_36,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_5,unroll_2,unroll_2,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_5,1,15.75,0.94276054311,False
workload_819.cpp,xczu7ev-ffvc1156-2-e,10,15.34801,468,17,1,5,37,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_64_1,cyclic_4_1,cyclic_8_1,unroll_5,pipeline_1,unroll_36,pipeline_1,unroll_2,unroll_5,unroll_4,unroll_2,unroll_4,unroll_2,unroll_2,unroll_5,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_4,unroll_5,1,15,0.963311220892,False
workload_835.cpp,xczu7ev-ffvc1156-2-e,10,14.01277,843,20,4,20,81,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_128_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,pipeline_1,unroll_8,pipeline_1,unroll_8,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_16,pipeline_1,1,31.25,0.473884527671,False
workload_743.cpp,xczu7ev-ffvc1156-2-e,10,14.01637,637,25,1,11,56,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_64_1,cyclic_128_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_2,unroll_2,unroll_5,unroll_2,unroll_4,unroll_16,pipeline_1,pipeline_1,unroll_4,unroll_5,1,23.25,0.688423676028,False
workload_766.cpp,xczu7ev-ffvc1156-2-e,10,14.01637,675,25,1,11,59,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_64_1,cyclic_128_1,block_2_1,cyclic_4_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_5,unroll_16,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_4,unroll_5,1,24,0.688413918746,False
workload_730.cpp,xczu7ev-ffvc1156-2-e,10,14.01637,644,25,1,11,56,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_64_1,cyclic_128_1,block_2_1,cyclic_4_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_5,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_4,unroll_5,1,23.25,0.688423676028,False
workload_824.cpp,xczu7ev-ffvc1156-2-e,10,12.50581,930,35,1,8,59,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_128_1,cyclic_128_1,block_2_1,block_4_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_5,unroll_2,unroll_4,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_5,1,25.75,0.688426956444,False
workload_761.cpp,xczu7ev-ffvc1156-2-e,10,12.57385,639,35,1,6,55,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_128_1,cyclic_128_1,block_2_1,block_4_1,unroll_5,pipeline_1,unroll_36,pipeline_1,unroll_2,unroll_5,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_5,unroll_2,unroll_2,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_5,1,24.25,0.688436926168,False
workload_801.cpp,xczu7ev-ffvc1156-2-e,10,12.57385,562,35,1,6,52.5,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_128_1,cyclic_128_1,block_2_1,block_4_1,unroll_5,pipeline_1,unroll_36,pipeline_1,unroll_2,unroll_5,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_5,unroll_2,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_4,unroll_5,2,23.625,0.688436707837,False
workload_828.cpp,xczu7ev-ffvc1156-2-e,10,12.50581,951,35,1,8,58,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_128_1,cyclic_128_1,block_2_1,cyclic_4_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_5,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_4,unroll_5,1,25.5,0.688433582466,False
workload_851.cpp,xczu7ev-ffvc1156-2-e,10,12.50581,956,35,1,8,58,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_128_1,cyclic_128_1,block_2_1,cyclic_4_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_4,pipeline_1,unroll_2,unroll_5,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_4,unroll_5,1,25.5,0.688433582466,False
workload_912.cpp,xczu7ev-ffvc1156-2-e,10,14.20681,545,35,1,6,54,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_128_1,cyclic_128_1,block_2_1,cyclic_8_1,pipeline_1,pipeline_1,unroll_36,pipeline_1,unroll_2,unroll_5,unroll_4,unroll_4,unroll_4,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_4,unroll_16,unroll_8,pipeline_1,unroll_4,unroll_5,1,24,0.688407211915,False
workload_885.cpp,xczu7ev-ffvc1156-2-e,10,12.57385,577,35,1,6,56,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_128_1,cyclic_128_1,block_4_1,block_4_1,unroll_5,pipeline_1,unroll_36,pipeline_1,unroll_2,unroll_5,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_5,unroll_2,unroll_2,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_5,1,24.5,0.688436819273,False
workload_816.cpp,xczu7ev-ffvc1156-2-e,10,13.64701,836,35,1,7,56,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_128_1,cyclic_64_1,cyclic_8_1,block_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_5,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_4,unroll_5,1,24.75,0.688410452293,False
workload_887.cpp,xczu7ev-ffvc1156-2-e,10,12.50581,860,17,1,8,46,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_16_1,cyclic_128_1,block_2_1,block_4_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_5,unroll_2,unroll_4,unroll_16,pipeline_1,pipeline_1,unroll_4,unroll_5,1,18,0.858359395793,False
workload_840.cpp,xczu7ev-ffvc1156-2-e,10,12.50581,865,17,1,8,44,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_16_1,cyclic_128_1,block_2_1,cyclic_4_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_4,unroll_5,1,17.5,0.884385365625,False
workload_945.cpp,xczu7ev-ffvc1156-2-e,10,12.50581,932,17,1,8,47,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_16_1,cyclic_128_1,block_2_1,cyclic_4_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,unroll_2,unroll_2,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_5,1,18.25,0.845509448206,False
workload_932.cpp,xczu7ev-ffvc1156-2-e,10,12.57205,908,17,1,6,42,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_16_1,cyclic_128_1,block_2_1,cyclic_4_1,unroll_5,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_5,unroll_2,unroll_2,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_5,1,16.5,0.910842459453,False
workload_921.cpp,xczu7ev-ffvc1156-2-e,10,355.20637,480,17,1,6,44,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_16_1,cyclic_128_1,complete_1,block_4_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_5,unroll_2,unroll_4,unroll_36,pipeline_1,pipeline_1,unroll_4,unroll_5,1,17,0.371354785535,False
workload_916.cpp,xczu7ev-ffvc1156-2-e,10,12.50581,867,17,1,8,46,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_16_1,cyclic_128_1,cyclic_4_1,cyclic_2_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_5,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_4,unroll_5,1,18,0.858359395793,False
workload_913.cpp,xczu7ev-ffvc1156-2-e,10,12.50581,867,17,1,8,46,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_16_1,cyclic_128_1,cyclic_8_1,block_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_5,unroll_2,unroll_4,unroll_36,pipeline_1,pipeline_1,unroll_4,unroll_5,1,18,0.858359395793,False
workload_843.cpp,xczu7ev-ffvc1156-2-e,10,12.56881,964,17,1,7,44,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_128_1,block_2_1,block_4_1,unroll_5,pipeline_1,unroll_36,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_5,unroll_2,unroll_2,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_5,1,17.25,0.897553621324,False
workload_883.cpp,xczu7ev-ffvc1156-2-e,10,14.08585,733,17,1,6,41,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_64_1,block_2_1,cyclic_4_1,unroll_5,pipeline_1,unroll_36,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_5,unroll_2,unroll_2,unroll_16,unroll_8,pipeline_1,unroll_4,unroll_5,1,16.25,0.917407771327,False
workload_955.cpp,xczu7ev-ffvc1156-2-e,10,13.71505,687,17,1,5,37,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_64_1,block_2_1,cyclic_8_1,unroll_5,pipeline_1,unroll_36,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_5,unroll_2,unroll_2,unroll_16,unroll_8,pipeline_1,unroll_4,unroll_5,1,15,1,True
workload_648.cpp,xczu7ev-ffvc1156-2-e,10,34.88629,1599,38,1,9,71,cyclic_4_1,cyclic_2_1,cyclic_4_1,block_128_1,block_8_1,block_2_1,cyclic_2_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_8,unroll_4,unroll_2,unroll_2,unroll_5,unroll_16,pipeline_1,unroll_36,unroll_16,pipeline_1,unroll_4,unroll_5,1,29.75,0.52754814612,False
workload_739.cpp,xczu7ev-ffvc1156-2-e,10,13.60597,1126,36,1,9,67,cyclic_4_1,cyclic_2_1,cyclic_4_1,block_128_1,cyclic_128_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_5,unroll_4,unroll_8,unroll_4,unroll_8,unroll_2,unroll_5,unroll_16,unroll_2,unroll_36,unroll_16,pipeline_1,unroll_4,unroll_5,1,28.25,0.59054682358,False
